,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결).1,판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별),총자본영업이익률(개별),총자본영업이익률(연결)
98,(주)TCC스틸,2710,Dec-19,437173902.0,405618477.0,18699255.0,116843135.0,116843135.0,339334364.0,312320391.0,14356868.0,97501452.0,97501452.0,6.490726415028157,5.501465704424997
99,(주)가비아,79940,Dec-11,52838864.0,29173840.0,15470152.0,48665742.0,48665742.0,33792831.0,20761832.0,9105062.0,24298687.0,24298687.0,8.078496175534093,8.41954901252713
100,(주)가비아,79940,Dec-12,69058144.0,40302408.0,21135774.0,58945247.0,58945247.0,38482449.0,23494026.0,12039194.0,31165211.0,31165211.0,4.731604416219097,6.4635932393327655
101,(주)가비아,79940,Dec-13,70675565.0,38882747.0,24759315.0,68600227.0,68600227.0,40507693.0,24558241.0,12914401.0,34822978.0,34822978.0,4.357828041013609,5.126442948942429
102,(주)가비아,79940,Dec-14,80432047.0,45275795.0,26773564.0,75509702.0,75509702.0,43906243.0,26874841.0,13580143.0,38147677.0,38147677.0,4.523550673871964,5.550735718702744
103,(주)가비아,79940,Dec-15,91648622.0,50078893.0,30220634.0,84096148.0,84096148.0,48446932.0,28806524.0,15108414.0,42470259.0,42470259.0,5.335491361142865,6.747690155796435
104,(주)가비아,79940,Dec-16,102178978.0,54998617.0,34631102.0,95951841.0,95951841.0,49430564.0,28802628.0,16646190.0,45413712.0,45413712.0,4.383858778159336,6.5393529030881234
105,(주)가비아,79940,Dec-17,116217941.0,60313364.0,43192421.0,99896520.0,99896520.0,52365659.0,30561799.0,18627531.0,47662984.0,47662984.0,3.332071067980133,6.362662082723201
106,(주)가비아,79940,Dec-18,128728438.0,65751367.0,44788622.0,114187490.0,114187490.0,55197652.0,31654603.0,19436958.0,49832912.0,49832912.0,4.119858578603634,7.964291447338058
107,(주)가비아,79940,Dec-19,148306878.0,75650385.0,48919898.0,134959139.0,134959139.0,58254105.0,34532096.0,18832896.0,54084066.0,54084066.0,4.519919970514051,8.793993195229262
108,(주)강스템바이오텍,217730,Dec-15,,,,,,1484593.0,252810.0,6356984.0,21237036.0,21237036.0,-12.066657983722399,
109,(주)강스템바이오텍,217730,Dec-16,,,,,22976911.0,842805.0,57688.0,9902658.0,22976911.0,22976911.0,-19.840658737808575,
110,(주)강스템바이오텍,217730,Dec-17,9132939.0,5874047.0,14996757.0,24482163.0,23404899.0,5394323.0,2402560.0,14124268.0,24668128.0,23590864.0,-23.068250161545024,-24.511558048810763
111,(주)강스템바이오텍,217730,Dec-18,9165454.0,7988195.0,12871228.0,47581374.0,47581374.0,1001039.0,276617.0,11249767.0,47944961.0,47944961.0,-10.97648718496194,-12.288389360088676
112,(주)강스템바이오텍,217730,Dec-19,6004584.0,6428945.0,22729347.0,68719236.0,68719236.0,282069.0,141439.0,19551777.0,70845209.0,70845209.0,-13.699689276094873,-16.846598818415266
113,(주)강원랜드,35250,Dec-11,1265686425.0,538388479.0,237651483.0,2257362696.0,2257362696.0,1263651213.0,530019096.0,232036737.0,2278202202.0,2278202202.0,11.008579035690003,10.845542541029038
114,(주)강원랜드,35250,Dec-12,1296191223.0,647845564.0,243477994.0,2372026990.0,2372026990.0,1292896121.0,639097544.0,237009158.0,2383160603.0,2383160603.0,8.744467713911767,8.534212863235592
115,(주)강원랜드,35250,Dec-13,1361286598.0,726091776.0,247153517.0,2517696496.0,2517696496.0,1356906162.0,718286815.0,240055756.0,2523962938.0,2523962938.0,7.895591195087509,7.706276463753715
116,(주)강원랜드,35250,Dec-14,1496541441.0,722297880.0,261071509.0,2705357485.0,2705357485.0,1492291312.0,713323703.0,252649920.0,2716175018.0,2716175018.0,9.68858202273621,9.484366758280744
117,(주)강원랜드,35250,Dec-15,1633716839.0,759645970.0,278670466.0,2997755205.0,2997755205.0,1630976696.0,754752007.0,272340184.0,2997442337.0,2997442337.0,10.073329810981448,9.930770898286207
118,(주)강원랜드,35250,Dec-16,1696532511.0,785177091.0,292739131.0,3252727459.0,3252727459.0,1694575212.0,782103726.0,287586131.0,3252738063.0,3252738063.0,9.605528371744578,9.509193389202425
119,(주)강원랜드,35250,Dec-17,1604470055.0,787533848.0,286038872.0,3501235933.0,3501235933.0,1602901764.0,785131415.0,281945764.0,3500789656.0,3500789656.0,7.652910309559028,7.581570410553649
120,(주)강원랜드,35250,Dec-18,1438059299.0,729593460.0,277765849.0,3586777089.0,3586777089.0,1436042435.0,727185671.0,274005028.0,3586452533.0,3586452533.0,6.062421459629004,6.003997172292633
121,(주)강원랜드,35250,Dec-19,1520080449.0,736659054.0,282268243.0,3717759076.0,3717759076.0,1517612252.0,734363002.0,280523986.0,3718433001.0,3718433001.0,6.75990751836596,6.739989624868311
122,(주)강원에너지,114190,Nov-11,,,,,,50222892.0,37631683.0,6335759.0,24502434.0,24502434.0,12.764956330460883,
123,(주)강원에너지,114190,Dec-12,,,,,,106471214.0,85441450.0,9418599.0,36107930.0,36107930.0,16.07841407690776,
124,(주)강원에너지,114190,Dec-13,,,,,,50660659.0,38917147.0,8509282.0,45877155.0,45877155.0,3.52488073857239,
125,(주)강원에너지,114190,Dec-14,,,,,50445491.0,51481321.0,40566049.0,9288976.0,50445491.0,50445491.0,1.6119339585771897,
126,(주)강원에너지,114190,Dec-15,46188664.0,38265188.0,7476269.0,56583901.0,56583901.0,48852892.0,40524653.0,7450119.0,54880924.0,54880924.0,0.8000229733741364,0.3951715877630989
127,(주)강원에너지,114190,Dec-16,42287473.0,35270278.0,8328386.0,55088690.0,55088690.0,44448760.0,37206789.0,8143944.0,53746356.0,53746356.0,-0.8391015383442927,-1.1900727717431654
128,(주)강원에너지,114190,Dec-17,82034829.0,81169717.0,6453624.0,48303010.0,48303010.0,83113029.0,82247917.0,6286226.0,47117020.0,47117020.0,-5.752819257245047,-5.784848604672876
129,(주)강원에너지,114190,Dec-18,85905365.0,80012233.0,5551803.0,50203707.0,50203707.0,85905365.0,80012233.0,5360884.0,49286354.0,49286354.0,0.5399547306745393,0.3399440204684487
130,(주)강원에너지,114190,Dec-19,42549622.0,48688856.0,11036729.0,21124556.0,20822913.0,42549622.0,48688856.0,11011297.0,22904034.0,22602390.0,-37.688153654965284,-40.946363176286035
131,(주)갤럭시아에스엠,11420,Dec-11,47331427.0,38695073.0,5467815.0,25274017.0,25274017.0,31931418.0,26327117.0,2774063.0,24539613.0,24539613.0,5.766672033499469,6.268372376262943
132,(주)갤럭시아에스엠,11420,Dec-12,55049732.0,47555420.0,5419941.0,25907252.0,25907252.0,37398255.0,33745924.0,2053448.0,25153401.0,25153401.0,3.1782640446912125,4.003456252326568
133,(주)갤럭시아에스엠,11420,Dec-13,46437304.0,41764586.0,3925558.0,21493102.0,21493102.0,30903637.0,28202016.0,2049336.0,22472626.0,22472626.0,1.4512878913216463,1.7381390550326332
134,(주)갤럭시아에스엠,11420,Dec-14,43885894.0,40216941.0,4092233.0,23205508.0,23205508.0,33027933.0,31283923.0,2256158.0,23402468.0,23402468.0,-1.0942179260751472,-0.9120248520308195
135,(주)갤럭시아에스엠,11420,Dec-15,62472754.0,56009656.0,4362057.0,49739042.0,49739042.0,53784932.0,48457121.0,2746300.0,50665218.0,49739042.0,2.571117002406073,2.1120642009952664
136,(주)갤럭시아에스엠,11420,Dec-16,52626331.0,51678856.0,4661340.0,44846832.0,44846832.0,45665676.0,45279432.0,3611285.0,44846832.0,44846832.0,-3.5956174117270976,-4.140610199623465
137,(주)갤럭시아에스엠,11420,Dec-17,37281280.0,37435336.0,3391712.0,40494336.0,40494336.0,36917656.0,37068260.0,3179800.0,40494336.0,40494336.0,-4.1121849732268725,-4.378103643926893
138,(주)갤럭시아에스엠,11420,Dec-18,22060413.0,27428110.0,4970149.0,26472162.0,26472162.0,22030258.0,24112403.0,4605442.0,26797332.0,26797332.0,-12.478083639072727,-19.52588156569909
139,(주)갤럭시아에스엠,11420,Dec-19,28732679.0,26937800.0,2251316.0,21798750.0,,28732679.0,26937800.0,2571538.0,21798750.0,21798750.0,-1.7814301278743048,
140,(주)경농,2100,Dec-11,121253605.0,79220101.0,34931302.0,142986220.0,142986220.0,120728258.0,79073941.0,34017164.0,146016982.0,146016982.0,2.615159173745969,2.4835267342545317
141,(주)경농,2100,Dec-12,136970449.0,87614008.0,36625385.0,151738994.0,,131021366.0,83085935.0,33941584.0,151500247.0,151500247.0,4.618423823427826,
142,(주)경농,2100,Dec-13,196358952.0,129161139.0,48414308.0,163157512.0,163157512.0,139237273.0,85548073.0,37284742.0,162696463.0,162696463.0,5.041430433555276,5.756248906271628
143,(주)경농,2100,Dec-14,188483147.0,122779838.0,51049462.0,168915900.0,168915900.0,134806677.0,81145006.0,39622262.0,168998955.0,168998955.0,4.153696985877811,4.337616233877331
144,(주)경농,2100,Dec-15,196418710.0,127105636.0,57201531.0,174667648.0,174667648.0,137609256.0,84402122.0,44084513.0,173056378.0,173056378.0,2.635736719278847,3.4670252730488476
145,(주)경농,2100,Dec-16,203984939.0,135371879.0,59444576.0,183969132.0,183969132.0,143209666.0,90377050.0,45606489.0,176722752.0,176722752.0,2.044481233519949,2.4918539051431736
146,(주)경농,2100,Dec-17,206534382.0,138859895.0,59226684.0,192152986.0,192152986.0,143175105.0,90974073.0,43121579.0,182959158.0,182959158.0,2.481278635967487,2.198197169832167
147,(주)경농,2100,Dec-18,212654617.0,139911460.0,57973365.0,201453891.0,201453891.0,146216658.0,91408676.0,39627710.0,187066687.0,187066687.0,4.05744930950747,3.665799634517856
148,(주)경농,2100,Dec-19,227510941.0,153098094.0,65722104.0,201885272.0,201885272.0,151342037.0,94631333.0,44960436.0,190892614.0,190892614.0,3.077716773263946,2.152396485861534
149,(주)경동나비엔,9450,Dec-11,341246917.0,251540613.0,77768929.0,168114574.0,168114574.0,318269213.0,246619329.0,60786214.0,143268094.0,143268094.0,3.791378002139122,3.5503688692688837
150,(주)경동나비엔,9450,Dec-12,379014259.0,282583068.0,82506075.0,175875394.0,,341339118.0,268142768.0,61602924.0,152201349.0,152201349.0,3.808581880571899,
151,(주)경동나비엔,9450,Dec-13,414177562.0,296168554.0,98224613.0,187280988.0,187280988.0,371601179.0,284158227.0,72644249.0,161494784.0,161494784.0,4.581789774708761,5.282008390515325
152,(주)경동나비엔,9450,Dec-14,428985365.0,313840608.0,101679980.0,190021880.0,190021880.0,382392117.0,293438355.0,72874100.0,167984480.0,167984480.0,4.786055830871995,3.54295436925474
153,(주)경동나비엔,9450,Dec-15,512031120.0,352051189.0,135756950.0,206076609.0,206076609.0,448302084.0,334829527.0,92672044.0,185208256.0,185208256.0,5.615438925141652,5.877178666114406
154,(주)경동나비엔,9450,Dec-16,583252904.0,382333051.0,155087917.0,238762190.0,238762190.0,506082201.0,369054723.0,100453303.0,210193123.0,210193123.0,8.700135969719618,9.597821162555093
155,(주)경동나비엔,9450,Dec-17,684660958.0,446078996.0,190824927.0,256506497.0,256506497.0,569819524.0,423216560.0,114583201.0,222028494.0,222028494.0,7.2107328260308785,9.309127752814776
156,(주)경동나비엔,9450,Dec-18,726741615.0,487844378.0,198095020.0,280103616.0,280103616.0,618058456.0,466381901.0,122339017.0,240355951.0,240355951.0,6.102935641481163,7.283414898863712
157,(주)경동나비엔,9450,Dec-19,774290704.0,509635845.0,219829864.0,301042624.0,301042624.0,655419303.0,479160026.0,137056391.0,254559521.0,254559521.0,7.70014137479462,7.444958193029835
158,(주)경동도시가스,267290,Dec-17,871548284.0,793238142.0,56645639.0,294331882.0,294331882.0,870828897.0,793617236.0,55682161.0,292628586.0,292628586.0,3.678639242715679,3.680284794971685
159,(주)경동도시가스,267290,Dec-18,1606531867.0,1480519376.0,83355348.0,320490074.0,320490074.0,1605687067.0,1480519376.0,82145199.0,318760537.0,318760537.0,6.748403112396565,6.654986606543078
160,(주)경동도시가스,267290,Dec-19,1422707835.0,1310188918.0,84463787.0,339612043.0,339612043.0,1421866212.0,1310791588.0,83393461.0,337701666.0,337701666.0,4.0984640863453725,4.130467481684682
161,(주)경동인베스트,12320,Dec-11,1847666903.0,1739469751.0,65635356.0,407862543.0,407862543.0,1806174764.0,1697470671.0,54876510.0,412912132.0,412912132.0,6.518043286749443,5.217664226646083
162,(주)경동인베스트,12320,Dec-12,2502642394.0,2381579037.0,71166413.0,446509347.0,446509347.0,2403814656.0,2292736954.0,59575728.0,468921996.0,468921996.0,5.491528915184435,5.587446750582805
163,(주)경동인베스트,12320,Dec-13,2788264380.0,2659198011.0,78526083.0,498740561.0,500659801.0,2664100017.0,2552976223.0,64435388.0,516833582.0,516833582.0,4.516773641075049,5.057061005947484
164,(주)경동인베스트,12320,Dec-14,2603059058.0,2470957525.0,84168488.0,607451423.0,607451423.0,2399450987.0,2293899450.0,67714190.0,560802056.0,560802056.0,3.373502878170618,3.945422068753636
165,(주)경동인베스트,12320,Dec-15,1604168482.0,1520436435.0,97030233.0,576479441.0,576479441.0,1352478311.0,1263722829.0,70357549.0,548528455.0,548528455.0,1.6770263085075503,-1.1533963793168471
166,(주)경동인베스트,12320,Dec-16,1181902637.0,1064804018.0,88431091.0,587924566.0,587924566.0,1021002691.0,924418543.0,73040855.0,556247783.0,556247783.0,2.1162594907816468,2.4380277384088758
167,(주)경동인베스트,12320,Dec-17,195069859.0,140724518.0,17964879.0,400403090.0,400403090.0,612436.0,0.0,2869295.0,309789000.0,309789000.0,-0.3642574461972504,4.542979675806198
168,(주)경동인베스트,12320,Dec-18,228644016.0,171130400.0,18301003.0,397867310.0,407855604.0,7460898.0,3635575.0,3987138.0,310422538.0,310422538.0,-0.02606366809616124,4.866761552719103
169,(주)경동인베스트,12320,Dec-19,271765025.0,223338232.0,26467287.0,414533638.0,414533638.0,8641051.0,3929209.0,4807448.0,308309156.0,308309156.0,-0.015504891460310703,2.6487001279254447
170,(주)경방,50,Dec-11,348136369.0,258814443.0,67262415.0,629704391.0,629704391.0,275746943.0,246411496.0,6758633.0,676624221.0,676624221.0,1.6683421387600608,1.7515767172092023
171,(주)경방,50,Dec-12,333620804.0,260837041.0,65529821.0,620704205.0,620704205.0,265409209.0,250600103.0,6568491.0,669735441.0,669735441.0,0.615214194704682,0.5843316302327933
172,(주)경방,50,Dec-13,347189559.0,251468225.0,59689595.0,636438555.0,636438555.0,264782077.0,223418883.0,5461080.0,685569176.0,685569176.0,2.6184165841201703,2.8307319470926773
173,(주)경방,50,Dec-14,329036023.0,238357806.0,60060060.0,647668814.0,647668814.0,256979444.0,209067504.0,15816417.0,651570419.0,651570419.0,2.462935859585117,2.3637201867805233
174,(주)경방,50,Dec-15,357628146.0,255868653.0,62797982.0,662952918.0,662952918.0,307744480.0,209467360.0,59647194.0,671770865.0,671770865.0,2.875230827404222,2.938482503217521
175,(주)경방,50,Dec-16,377445013.0,268352680.0,65655764.0,679843399.0,679843399.0,313876822.0,210095763.0,61204284.0,690245544.0,690245544.0,3.0841760131667,3.194601070179693
176,(주)경방,50,Dec-17,360788750.0,253442168.0,65037350.0,699134073.0,699134073.0,288103985.0,188372022.0,60320796.0,710964923.0,710964923.0,2.771667470857771,3.0258310697439
177,(주)경방,50,Dec-18,351438926.0,244043108.0,66416067.0,708769347.0,708769347.0,279085217.0,177815403.0,62297979.0,729185709.0,729185709.0,2.672284612752881,2.8909088107050995
178,(주)경방,50,Dec-19,343892085.0,244396020.0,67475534.0,741553199.0,741553199.0,253552382.0,151563044.0,63022915.0,740731873.0,740731873.0,2.63026504058642,2.1590177915205784
179,(주)경보제약,214390,Dec-15,,,,,,178032632.0,129475387.0,22924910.0,122817151.0,122817151.0,10.435161046847602,
180,(주)경보제약,214390,Dec-16,,,,,,186726170.0,142622767.0,28509177.0,129402340.0,129402340.0,6.0254806829613745,
181,(주)경보제약,214390,Dec-17,,,,,,191661374.0,137038683.0,30036042.0,141509596.0,141509596.0,8.687272699160275,
182,(주)경보제약,214390,Dec-18,,,,,,201343596.0,152082417.0,31994604.0,149012165.0,149012165.0,5.793679663670413,
183,(주)경보제약,214390,Dec-19,,,,,,191706189.0,150990036.0,34522080.0,149163504.0,149163504.0,2.07626960814758,
184,(주)경인양행,12610,Dec-11,233095049.0,198818643.0,27923263.0,176292506.0,176292506.0,128707611.0,109831813.0,16999541.0,158882273.0,158882273.0,0.5904551101179173,1.8018755147765613
185,(주)경인양행,12610,Dec-12,218604655.0,190167857.0,24795532.0,174988685.0,174988685.0,141304459.0,120613769.0,17683856.0,162112825.0,162112825.0,0.9273893043317207,1.0404289854512594
186,(주)경인양행,12610,Dec-13,260808400.0,217483383.0,32179075.0,189744314.0,189744314.0,183106757.0,147883856.0,23144838.0,178074513.0,178074513.0,3.3912946879714334,2.9370951268663577
187,(주)경인양행,12610,Dec-14,277181095.0,228191361.0,34896569.0,198238667.0,198238667.0,190395047.0,153646031.0,25778430.0,186433506.0,186433506.0,2.942224880971771,3.554595380728624
188,(주)경인양행,12610,Dec-15,263163677.0,220123025.0,36322519.0,201125304.0,201125304.0,175006703.0,148385606.0,26546410.0,185903130.0,185903130.0,0.020087612295715516,1.670136195294452
189,(주)경인양행,12610,Dec-16,274873817.0,228042128.0,36254507.0,208293196.0,208293196.0,179267850.0,150776725.0,26292972.0,191021720.0,191021720.0,0.5753672933109387,2.5390128441833504
190,(주)경인양행,12610,Dec-17,299987729.0,252841704.0,39781229.0,210934933.0,210934933.0,193975818.0,164845854.0,28970760.0,190844102.0,190844102.0,0.04171048471804489,1.7457506671026368
191,(주)경인양행,12610,Dec-18,331102011.0,255365574.0,56045269.0,223759383.0,223759383.0,222659442.0,169805543.0,40878853.0,198237400.0,198237400.0,3.0203801099086247,4.400076487518738
192,(주)경인양행,12610,Dec-19,358802386.0,274054354.0,61192976.0,237433141.0,237433141.0,245244968.0,188265694.0,42802896.0,201086327.0,201086327.0,3.5249482676164257,4.960355555419283
193,(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,
194,(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,
195,(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,
196,(주)고려시멘트,198440,Dec-17,,,,,,87660276.0,75974602.0,8668053.0,77394108.0,77394108.0,1.9495159760740444,
197,(주)고려시멘트,198440,Dec-18,,,,,,85775723.0,73108112.0,8830048.0,86510962.0,86510962.0,2.2179634298830244,
198,(주)고려시멘트,198440,Dec-19,,,,,,70921781.0,65599490.0,5781918.0,88445378.0,88445378.0,-0.25983664177454247,
199,(주)고영테크놀러지,98460,Dec-11,86130810.0,36970902.0,31057560.0,69622726.0,69622726.0,80200892.0,34339828.0,26842213.0,70382391.0,70382391.0,13.511086174949641,13.000315442977628
200,(주)고영테크놀러지,98460,Dec-12,107841666.0,46349851.0,40048530.0,83401095.0,83401095.0,100791139.0,46250331.0,34182337.0,84090906.0,84090906.0,12.105037255752721,12.855517664366397
201,(주)고영테크놀러지,98460,Dec-13,111902729.0,49977494.0,45151797.0,98319609.0,98319609.0,103933681.0,48746666.0,37408143.0,100051693.0,100051693.0,8.884843158026321,8.530057315423214
202,(주)고영테크놀러지,98460,Dec-14,142840131.0,60262407.0,54422413.0,115835240.0,115835240.0,135531589.0,61382298.0,46420035.0,118348519.0,118348519.0,11.715083650518686,12.153171608225614
203,(주)고영테크놀러지,98460,Dec-15,145904431.0,56896177.0,65558661.0,131475647.0,131475647.0,138554625.0,56961633.0,55420485.0,133570714.0,133570714.0,9.797247546344627,8.917846587969255
204,(주)고영테크놀러지,98460,Dec-16,171793841.0,63856136.0,74753217.0,157267580.0,157267580.0,153254768.0,61186100.0,61028848.0,157572806.0,157572806.0,9.849358143688828,10.550327028622174
205,(주)고영테크놀러지,98460,Dec-17,203368626.0,71899522.0,87720199.0,161317171.0,161317171.0,188934907.0,73639302.0,69782520.0,164836232.0,164836232.0,13.805546404385172,13.559903365773755
206,(주)고영테크놀러지,98460,Dec-18,238208865.0,89336707.0,102888841.0,225866639.0,225866639.0,219818022.0,88093203.0,85527985.0,229271175.0,229271175.0,10.074714800061543,10.179306958209088
207,(주)고영테크놀러지,98460,Dec-19,222057035.0,80865005.0,107860718.0,243668528.0,243668528.0,209480760.0,81602341.0,87820454.0,252020628.0,252020628.0,7.947358380521137,6.839478260401359
208,(주)골드앤에스,35290,Dec-11,47522791.0,32544786.0,13406161.0,22436829.0,22436829.0,47522791.0,33020367.0,12842845.0,22637807.0,22637807.0,3.665503023327304,3.502821187432502
209,(주)골드앤에스,35290,Dec-12,43889087.0,31012456.0,15207506.0,25517817.0,25517817.0,43889087.0,31475407.0,14776821.0,26252682.0,26252682.0,-4.500761103189381,-4.567152041258074
210,(주)골드앤에스,35290,Dec-13,39548810.0,28127986.0,17913933.0,13127355.0,13127355.0,36607591.0,26382626.0,15207067.0,9813150.0,9813150.0,-25.384825463790932,-24.731215846604286
211,(주)골드앤에스,35290,Dec-14,31287203.0,23453716.0,10913085.0,12082621.0,12082621.0,29428881.0,21706823.0,10040836.0,9084260.0,9084260.0,-12.762613575569171,-12.743915413716941
212,(주)골드앤에스,35290,Dec-15,22197935.0,15199451.0,5854717.0,15160254.0,15160254.0,22197935.0,15542053.0,5593861.0,14991660.0,14991660.0,3.5420393738918836,3.7722553988871166
213,(주)골드앤에스,35290,Dec-16,15893494.0,9347753.0,6143671.0,14268527.0,13462426.0,15893494.0,9636887.0,5866965.0,14102143.0,13296043.0,1.4221452471342444,1.4498960782198866
214,(주)골드앤에스,35290,Dec-17,12802035.0,8002687.0,8493390.0,13346076.0,13346076.0,12802035.0,8220762.0,8271390.0,13104737.0,13104737.0,-14.079324903658883,-13.839431155644549
215,(주)골드앤에스,35290,Dec-18,8680452.0,4405757.0,8941725.0,13779569.0,12576392.0,8680452.0,4348267.0,8891313.0,13867013.0,12663837.0,-17.18425154113042,-17.707682903309806
216,(주)골드앤에스,35290,Dec-19,7642733.0,6293120.0,8491730.0,-5091573.0,-5091573.0,7642733.0,6293120.0,8491730.0,-5001092.0,-5001092.0,0.0,0.0
217,(주)골드퍼시픽,38530,Dec-11,,,,,,11236925.0,6637040.0,2281112.0,21829724.0,21829724.0,5.31104516025947,
218,(주)골드퍼시픽,38530,Dec-12,,,,,22928402.0,10491048.0,7335464.0,2428682.0,22928402.0,22928402.0,1.5851562616531236,
219,(주)골드퍼시픽,38530,Dec-13,7167832.0,8242393.0,5063021.0,16190999.0,16190999.0,6488691.0,7623009.0,4450221.0,17116411.0,17116411.0,-16.313405304418083,-18.953685316143865
220,(주)골드퍼시픽,38530,Dec-14,16486257.0,17957521.0,4348050.0,16567915.0,16567915.0,4855121.0,8095405.0,2735104.0,16902289.0,16902289.0,-17.676268581137148,-17.561998597892373
221,(주)골드퍼시픽,38530,Dec-15,18635305.0,19680341.0,7198088.0,21193149.0,,6121489.0,8377506.0,5941733.0,20115559.0,21193149.0,-19.845089321118444,
222,(주)골드퍼시픽,38530,Dec-16,,,,,,9588100.0,8116354.0,9996865.0,1889641.0,1889641.0,-225.57509601030037,
223,(주)골드퍼시픽,38530,Dec-17,,,,,5364494.0,5031439.0,1988881.0,2104961.0,5364494.0,5364494.0,8.738913679463524,
224,(주)골드퍼시픽,38530,Dec-18,5708281.0,1408824.0,5203460.0,20086698.0,,5580994.0,1408824.0,4678410.0,20086698.0,20086698.0,-1.2601374302535937,
225,(주)골드퍼시픽,38530,Dec-19,,,,,,11323125.0,8029376.0,6714790.0,21069318.0,21069318.0,-8.118537581520199,
226,(주)골프존,215000,Dec-15,201560389.0,80622893.0,71355052.0,108853909.0,108853909.0,184085342.0,60628407.0,75828799.0,105063093.0,105063093.0,22.666444819019368,22.774765029338543
227,(주)골프존,215000,Dec-16,216964342.0,87427908.0,84093965.0,120648626.0,120648626.0,196864993.0,75591746.0,77311791.0,115886579.0,115886579.0,18.96744919875493,18.832567973049276
228,(주)골프존,215000,Dec-17,200105321.0,69036405.0,93611339.0,189381881.0,189381881.0,171859065.0,61708564.0,76621692.0,181394935.0,181394935.0,9.241936385930511,9.889429971392035
229,(주)골프존,215000,Dec-18,198705194.0,77580938.0,92963990.0,194919561.0,194919561.0,191571105.0,77184826.0,85300585.0,197436844.0,197436844.0,7.365822257572148,7.223560800036894
230,(주)골프존,215000,Dec-19,247018099.0,93859565.0,120861039.0,200042879.0,200042879.0,239051647.0,96463711.0,106388878.0,205529589.0,205529589.0,8.806288713981711,8.072643015700649
231,(주)골프존뉴딘홀딩스,121440,Dec-11,215793737.0,100364106.0,61499627.0,348968757.0,348968757.0,209788389.0,101810790.0,55068379.0,348104397.0,348104397.0,7.599619604919843,7.727053341912783
232,(주)골프존뉴딘홀딩스,121440,Dec-12,289629366.0,131624220.0,89002498.0,411636973.0,411636973.0,276341690.0,119729808.0,82729840.0,410999847.0,410999847.0,8.988086314299771,8.38149298119535
233,(주)골프존뉴딘홀딩스,121440,Dec-13,365126358.0,186981066.0,97656135.0,424543916.0,424543916.0,340005073.0,153062630.0,102494761.0,427556455.0,427556455.0,9.875617712285504,9.479485392036569
234,(주)골프존뉴딘홀딩스,121440,Dec-14,429589619.0,219364035.0,107831868.0,486385956.0,486385956.0,387066126.0,171180827.0,114518182.0,473636026.0,473636026.0,10.700950881637539,10.52597373925821
235,(주)골프존뉴딘홀딩스,121440,Dec-15,164536448.0,109081059.0,64804972.0,551360423.0,551360423.0,29389093.0,7714195.0,35478722.0,551703320.0,551703320.0,-1.2510187540651376,-0.847864900161686
236,(주)골프존뉴딘홀딩스,121440,Dec-16,243275475.0,126201483.0,80068007.0,528087415.0,528087415.0,27652102.0,512580.0,32702609.0,506841449.0,506841449.0,-0.5487995319814502,3.50377455974784
237,(주)골프존뉴딘홀딩스,121440,Dec-17,213756902.0,112978779.0,82355498.0,500912642.0,500912642.0,23499543.0,681186.0,29642657.0,480074463.0,501169371.0,-0.6954744339315767,1.8389059743475191
238,(주)골프존뉴딘홀딩스,121440,Dec-18,223036801.0,129202466.0,92720103.0,485969871.0,485969871.0,16100354.0,630040.0,26475864.0,484480922.0,484480922.0,-1.1358083982510254,0.11464002878482973
239,(주)골프존뉴딘홀딩스,121440,Dec-19,228935651.0,140609926.0,91951161.0,447197508.0,443293494.0,26897482.0,25361094.0,19492596.0,450069457.0,446165444.0,-2.003515817110541,-0.4071277522015882
240,(주)광림,14200,Dec-11,,,,,,106495363.0,89277042.0,13979880.0,56677106.0,56677106.0,2.856921628990725,
241,(주)광림,14200,Dec-12,,,,,,85322569.0,74514327.0,9486661.0,63502275.0,63502275.0,1.040577680090989,
242,(주)광림,14200,Dec-13,,,,,64796802.0,103442134.0,89450125.0,10681092.0,64796802.0,64796802.0,2.554845993788397,
243,(주)광림,14200,Dec-14,231446314.0,175450887.0,53809936.0,128970849.0,,92553612.0,79081364.0,11561595.0,66259380.0,128970849.0,0.978666577295261,
244,(주)광림,14200,Dec-15,,,,,80899308.0,237222890.0,178239093.0,57657130.0,80899308.0,69805171.0,0.880310266027329,
245,(주)광림,14200,Dec-16,87302967.0,75002299.0,12128894.0,113505965.0,111769640.0,87302967.0,75002299.0,12128894.0,90221084.0,90221084.0,0.0951961517110568,0.07625059979308456
246,(주)광림,14200,Dec-17,135191558.0,131160374.0,16400734.0,107690687.0,107690687.0,99421336.0,84130277.0,12986902.0,176556237.0,176556237.0,0.652527783541286,-5.743091786572037
247,(주)광림,14200,Dec-18,136595300.0,122536264.0,15103531.0,90075229.0,90075229.0,75493055.0,62505909.0,10784223.0,120931215.0,120931215.0,0.9108165331837608,-0.579790366117193
248,(주)광림,14200,Dec-19,145864184.0,134964602.0,21882738.0,90772137.0,104625546.0,93241157.0,78615222.0,10806603.0,60749234.0,158104583.0,1.7451521076280796,-5.620924379128897
