,회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원,노동장비율(개별),노동장비율(연결)
237,(주)골프존뉴딘홀딩스,121440,Dec-17,666390.0,2852226.0,92900686.0,864094.0,114.0,807338.5263157894,-19174.0
238,(주)골프존뉴딘홀딩스,121440,Dec-18,0.0,2471139.0,83633825.0,131527.0,57.0,1464952.596491228,-43353.31578947369
239,(주)골프존뉴딘홀딩스,121440,Dec-19,0.0,2171905.0,70002997.0,37571.0,42.0,1665843.4761904762,-51712.02380952381
240,(주)광림,14200,Dec-11,,,23759906.0,0.0,199.0,119396.51256281407,
241,(주)광림,14200,Dec-12,,,23876350.0,0.0,194.0,123073.96907216495,
242,(주)광림,14200,Dec-13,,,23947251.0,0.0,217.0,110355.99539170507,
243,(주)광림,14200,Dec-14,0.0,0.0,23724344.0,0.0,217.0,109328.7741935484,0.0
244,(주)광림,14200,Dec-15,,,24452723.0,0.0,237.0,103176.0464135021,
245,(주)광림,14200,Dec-16,0.0,1224678.0,25674614.0,0.0,235.0,109253.67659574468,-5211.395744680851
246,(주)광림,14200,Dec-17,0.0,68266.0,26240529.0,0.0,225.0,116624.57333333333,-303.40444444444444
247,(주)광림,14200,Dec-18,0.0,14332125.0,24128152.0,0.0,195.0,123734.11282051282,-73498.07692307692
248,(주)광림,14200,Dec-19,0.0,1473188.0,23627901.0,0.0,187.0,126352.41176470589,-7878.010695187166
249,(주)광명전기,17040,Dec-11,0.0,1561771.0,11465013.0,1355880.0,175.0,57766.474285714285,-8924.405714285715
250,(주)광명전기,17040,Dec-12,0.0,823565.0,11648472.0,0.0,179.0,65075.262569832405,-4600.921787709497
251,(주)광명전기,17040,Dec-13,0.0,0.0,11245458.0,0.0,183.0,61450.59016393442,0.0
252,(주)광명전기,17040,Dec-14,0.0,0.0,12676386.0,0.0,193.0,65680.75647668394,0.0
253,(주)광명전기,17040,Dec-15,0.0,0.0,12392219.0,0.0,195.0,63549.84102564103,0.0
254,(주)광명전기,17040,Dec-16,0.0,0.0,12127197.0,0.0,201.0,60334.31343283582,0.0
255,(주)광명전기,17040,Dec-17,0.0,12300511.0,15402240.0,0.0,190.0,81064.42105263157,-64739.53157894737
256,(주)광명전기,17040,Dec-18,0.0,335403.0,21240625.0,335403.0,192.0,108881.36458333333,-1746.890625
257,(주)광명전기,17040,Dec-19,0.0,399323.0,20755434.0,399323.0,194.0,104928.40721649484,-2058.365979381443
258,(주)광무,29480,Dec-11,0.0,784770.0,17456144.0,784770.0,152.0,109680.09210526316,-5162.960526315789
259,(주)광무,29480,Dec-12,0.0,9500.0,12347204.0,0.0,132.0,93539.42424242424,-71.96969696969697
260,(주)광무,29480,Dec-13,0.0,0.0,10935118.0,0.0,37.0,295543.7297297297,0.0
261,(주)광무,29480,Dec-14,,,8657715.0,0.0,109.0,79428.57798165138,
262,(주)광무,29480,Dec-15,,,8108941.0,0.0,106.0,76499.44339622642,
263,(주)광무,29480,Dec-16,,,8053509.0,0.0,110.0,73213.71818181819,
264,(주)광무,29480,Dec-17,,,7752645.0,0.0,117.0,66261.92307692308,
265,(주)광무,29480,Dec-18,0.0,128.0,7903725.0,128.0,122.0,64783.58196721312,-1.0491803278688525
266,(주)광무,29480,Dec-19,0.0,113628.0,2004796.0,128.0,129.0,15540.062015503876,-880.8372093023256
267,(주)광주신세계,37710,Dec-11,,,95759237.0,0.0,310.0,308900.76451612904,
268,(주)광주신세계,37710,Dec-12,,,118344439.0,71167.0,292.0,405045.4520547945,
269,(주)광주신세계,37710,Dec-13,,,113548429.0,8567.0,394.0,288172.2385786802,
270,(주)광주신세계,37710,Dec-14,,,112432843.0,431000.0,389.0,287922.4755784062,
271,(주)광주신세계,37710,Dec-15,,,111688001.0,372359.0,373.0,298433.3565683646,
272,(주)광주신세계,37710,Dec-16,,,109768330.0,258471.0,363.0,301680.0523415978,
273,(주)광주신세계,37710,Dec-17,,,108947528.0,2522631.0,348.0,305818.6695402299,
274,(주)광주신세계,37710,Dec-18,,,107893227.0,2481908.0,340.0,310033.2911764706,
275,(주)광주신세계,37710,Dec-19,,,255366762.0,1115600.0,174.0,1461213.5747126436,
276,(주)구영테크,53270,Dec-11,0.0,1551850.0,26073978.0,928886.0,191.0,131649.69633507854,-8124.869109947644
277,(주)구영테크,53270,Dec-12,0.0,4210110.0,31959958.0,3503142.0,216.0,131744.5185185185,-19491.25
278,(주)구영테크,53270,Dec-13,0.0,520839.0,32040532.0,111864.0,266.0,120032.58646616542,-1958.0413533834587
279,(주)구영테크,53270,Dec-14,0.0,44719.0,31369668.0,44720.0,291.0,107645.86941580757,-153.67353951890036
280,(주)구영테크,53270,Dec-15,0.0,3800903.0,33224421.0,3800903.0,286.0,102879.43356643357,-13289.87062937063
281,(주)구영테크,53270,Dec-16,0.0,9075238.0,37856179.0,9070417.0,284.0,101358.31690140846,-31955.063380281692
282,(주)구영테크,53270,Dec-17,6139319.0,23780213.0,56419110.0,23501701.0,303.0,108638.31353135314,-58220.77227722772
283,(주)구영테크,53270,Dec-18,0.0,10946837.0,71615647.0,8609465.0,283.0,222636.6855123675,-38681.40282685513
284,(주)구영테크,53270,Dec-19,0.0,4114196.0,71525354.0,3410433.0,248.0,274656.93951612903,-16589.5
285,(주)국동,5320,Dec-11,0.0,0.0,71685.0,0.0,69.0,1038.9130434782608,0.0
286,(주)국동,5320,Dec-12,0.0,0.0,62414.0,0.0,60.0,1040.2333333333333,0.0
287,(주)국동,5320,Dec-13,0.0,0.0,102132.0,0.0,65.0,1571.2615384615385,0.0
288,(주)국동,5320,Dec-14,0.0,0.0,125789.0,0.0,67.0,1877.44776119403,0.0
289,(주)국동,5320,Dec-15,0.0,2423169.0,124678.0,0.0,73.0,1707.9178082191781,-33194.09589041096
290,(주)국동,5320,Dec-16,0.0,4229511.0,122290.0,0.0,72.0,1698.4722222222222,-58743.208333333336
291,(주)국동,5320,Dec-17,0.0,2053647.0,126345.0,0.0,73.0,1730.7534246575342,-28132.15068493151
292,(주)국동,5320,Dec-18,0.0,2229878.0,134369.0,0.0,85.0,1580.8117647058823,-26233.858823529412
293,(주)국동,5320,Dec-19,0.0,2793591.0,130910.0,0.0,80.0,1636.375,-34919.8875
294,(주)국보,1140,Dec-11,0.0,0.0,37844785.0,0.0,192.0,197108.25520833334,0.0
295,(주)국보,1140,Dec-12,0.0,1490523.0,38507895.0,1490523.0,176.0,210325.97727272726,-8468.880681818182
296,(주)국보,1140,Dec-13,0.0,0.0,42150058.0,0.0,173.0,243641.95375722542,0.0
297,(주)국보,1140,Dec-14,0.0,0.0,41186594.0,0.0,170.0,242274.0823529412,0.0
298,(주)국보,1140,Dec-15,0.0,0.0,40409826.0,0.0,184.0,219618.61956521738,0.0
299,(주)국보,1140,Dec-16,0.0,0.0,39652037.0,0.0,142.0,279239.6971830986,0.0
300,(주)국보,1140,Dec-17,0.0,0.0,39364721.0,0.0,127.0,309958.43307086616,0.0
301,(주)국보,1140,Dec-18,0.0,0.0,16527335.0,0.0,123.0,134368.57723577236,0.0
302,(주)국보,1140,Dec-19,0.0,0.0,7137358.0,0.0,136.0,52480.57352941176,0.0
303,(주)국보디자인,66620,Dec-11,0.0,0.0,1453461.0,0.0,266.0,5464.139097744361,0.0
304,(주)국보디자인,66620,Dec-12,0.0,0.0,2230621.0,0.0,265.0,8417.437735849056,0.0
305,(주)국보디자인,66620,Dec-13,0.0,0.0,2190348.0,0.0,285.0,7685.4315789473685,0.0
306,(주)국보디자인,66620,Dec-14,0.0,400000.0,2596263.0,400000.0,285.0,7706.185964912281,-1403.5087719298247
307,(주)국보디자인,66620,Dec-15,0.0,575000.0,6908270.0,575000.0,302.0,20971.09271523179,-1903.9735099337747
308,(주)국보디자인,66620,Dec-16,0.0,0.0,7420242.0,0.0,352.0,21080.232954545456,0.0
309,(주)국보디자인,66620,Dec-17,0.0,0.0,7245407.0,0.0,387.0,18721.981912144704,0.0
310,(주)국보디자인,66620,Dec-18,0.0,0.0,7072221.0,0.0,341.0,20739.651026392963,0.0
311,(주)국보디자인,66620,Dec-19,0.0,0.0,8367291.0,0.0,331.0,25278.824773413897,0.0
312,(주)국순당,43650,Dec-11,0.0,2202618.0,77006392.0,1554554.0,410.0,184028.8731707317,-5372.239024390244
313,(주)국순당,43650,Dec-12,0.0,1510185.0,74415222.0,252880.0,377.0,196717.0875331565,-4005.79575596817
314,(주)국순당,43650,Dec-13,0.0,27132.0,71314218.0,604880.0,365.0,193724.21369863013,-74.33424657534246
315,(주)국순당,43650,Dec-14,300000.0,27132.0,63633133.0,26880.0,350.0,181732.15142857144,779.6228571428571
316,(주)국순당,43650,Dec-15,0.0,0.0,60756894.0,0.0,336.0,180824.0892857143,0.0
317,(주)국순당,43650,Dec-16,0.0,0.0,56088957.0,0.0,309.0,181517.66019417476,0.0
318,(주)국순당,43650,Dec-17,0.0,0.0,49398687.0,0.0,256.0,192963.62109375,0.0
319,(주)국순당,43650,Dec-18,0.0,6700.0,58144452.0,6700.0,260.0,223606.73846153845,-25.76923076923077
320,(주)국순당,43650,Dec-19,0.0,218138.0,45386881.0,0.0,248.0,183011.61693548388,-879.5887096774194
321,(주)국영지앤엠,6050,Dec-11,,,31308145.0,29774827.0,105.0,14603.028571428571,
322,(주)국영지앤엠,6050,Dec-12,,,32061920.0,0.0,98.0,327162.44897959183,
323,(주)국영지앤엠,6050,Dec-13,,,31747733.0,641910.0,102.0,304959.04901960783,
324,(주)국영지앤엠,6050,Dec-14,,,32414094.0,1500.0,120.0,270104.95,
325,(주)국영지앤엠,6050,Dec-15,,,31600586.0,0.0,105.0,300957.9619047619,
326,(주)국영지앤엠,6050,Dec-16,,,31778265.0,0.0,113.0,281223.58407079644,
327,(주)국영지앤엠,6050,Dec-17,,,31770240.0,0.0,111.0,286218.3783783784,
328,(주)국영지앤엠,6050,Dec-18,,,30512052.0,0.0,107.0,285159.3644859813,
329,(주)국영지앤엠,6050,Dec-19,,,31059486.0,0.0,115.0,270082.48695652175,
330,(주)국전약품,307750,Dec-18,,,,,1.0,,
331,(주)국전약품,307750,Dec-19,,,,,1.0,,
332,(주)그래디언트,35080,Dec-11,0.0,7145586.0,1053189.0,170782.0,59.0,14956.050847457627,-121111.62711864407
333,(주)그래디언트,35080,Dec-12,0.0,39411.0,544723.0,0.0,14.0,38908.78571428572,-2815.0714285714284
334,(주)그래디언트,35080,Dec-13,0.0,41325.0,331316.0,0.0,18.0,18406.444444444445,-2295.8333333333335
335,(주)그래디언트,35080,Dec-14,0.0,0.0,452405.0,0.0,25.0,18096.2,0.0
336,(주)그래디언트,35080,Dec-15,0.0,2345155.0,381565.0,0.0,19.0,20082.36842105263,-123429.21052631579
337,(주)그래디언트,35080,Dec-16,0.0,827375.0,340527.0,0.0,11.0,30957.0,-75215.90909090909
338,(주)그래디언트,35080,Dec-17,0.0,229900.0,396437.0,0.0,12.0,33036.416666666664,-19158.333333333332
339,(주)그래디언트,35080,Dec-18,0.0,11691918.0,246356.0,0.0,10.0,24635.6,-1169191.8
340,(주)그래디언트,35080,Dec-19,0.0,20217938.0,2819233.0,0.0,32.0,88101.03125,-631810.5625
341,(주)그리티,204020,Dec-18,0.0,0.0,564992.0,0.0,94.0,6010.553191489362,0.0
342,(주)그리티,204020,Dec-19,0.0,0.0,2197445.0,0.0,96.0,22890.052083333332,0.0
343,(주)그린플러스,186230,Dec-19,0.0,44273.0,17300012.0,44273.0,95.0,181639.35789473684,-466.0315789473684
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,1831940.0,7935822.0,12023834.0,7935822.0,214.0,19102.859813084113,-28522.81308411215
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,0.0,0.0,15426808.0,0.0,267.0,57778.30711610487,0.0
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,0.0,16000.0,15695611.0,16000.0,306.0,51240.55882352941,-52.287581699346404
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,0.0,991580.0,15819399.0,991580.0,361.0,41074.29085872576,-2746.759002770083
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,0.0,57600.0,19974231.0,57600.0,392.0,50807.732142857145,-146.9387755102041
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,0.0,76000.0,22575187.0,76000.0,435.0,51722.26896551724,-174.71264367816093
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,0.0,1521511.0,28387085.0,1521511.0,584.0,46002.69520547945,-2605.3270547945203
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,0.0,1127591.0,31327306.0,22049.0,605.0,51744.22644628099,-1863.7867768595042
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,0.0,211787.0,29774088.0,22050.0,594.0,50087.606060606064,-356.543771043771
353,(주)금양,1570,Dec-11,0.0,13464195.0,23407730.0,623000.0,75.0,303796.4,-179522.6
354,(주)금양,1570,Dec-12,0.0,1043438.0,23401226.0,0.0,79.0,296218.0506329114,-13208.075949367088
355,(주)금양,1570,Dec-13,0.0,1895292.0,23186038.0,0.0,85.0,272776.91764705884,-22297.55294117647
356,(주)금양,1570,Dec-14,0.0,814210.0,23087543.0,0.0,102.0,226348.46078431373,-7982.450980392156
357,(주)금양,1570,Dec-15,0.0,1251514.0,24649981.0,0.0,101.0,244059.21782178216,-12391.227722772277
358,(주)금양,1570,Dec-16,0.0,2625930.0,25256350.0,0.0,114.0,221546.9298245614,-23034.473684210527
359,(주)금양,1570,Dec-17,0.0,2997690.0,25514623.0,0.0,109.0,234079.11009174312,-27501.743119266055
360,(주)금양,1570,Dec-18,0.0,2474624.0,25664622.0,0.0,104.0,246775.21153846153,-23794.46153846154
361,(주)금양,1570,Dec-19,0.0,9046566.0,30964168.0,2516400.0,96.0,296330.9166666667,-94235.0625
362,(주)금호에이치티,214330,Dec-15,0.0,1628487.0,25050361.0,897260.0,555.0,43519.1009009009,-2934.210810810811
363,(주)금호에이치티,214330,Dec-16,0.0,412800.0,52902194.0,412800.0,514.0,102119.44357976654,-803.1128404669261
364,(주)금호에이치티,214330,Dec-17,0.0,223000.0,48127082.0,223000.0,472.0,101491.69915254238,-472.45762711864404
365,(주)금호에이치티,214330,Dec-18,0.0,935514.0,45118854.0,870410.0,512.0,86422.7421875,-1827.17578125
366,(주)금호에이치티,214330,Dec-19,0.0,109767.0,46469308.0,109767.0,525.0,88303.88761904761,-209.08
367,(주)금화피에스시,36190,Dec-11,,,12869680.0,0.0,523.0,24607.418738049713,
368,(주)금화피에스시,36190,Dec-12,,,14031715.0,0.0,561.0,25011.969696969696,
369,(주)금화피에스시,36190,Dec-13,0.0,0.0,14635060.0,0.0,615.0,23796.845528455284,0.0
370,(주)금화피에스시,36190,Dec-14,0.0,6545.0,16432016.0,0.0,704.0,23340.93181818182,-9.296875
371,(주)금화피에스시,36190,Dec-15,0.0,328127.0,19034614.0,0.0,776.0,24529.14175257732,-422.84407216494844
372,(주)금화피에스시,36190,Dec-16,0.0,0.0,18821165.0,0.0,839.0,22432.854588796185,0.0
373,(주)금화피에스시,36190,Dec-17,0.0,0.0,17661564.0,0.0,818.0,21591.15403422983,0.0
374,(주)금화피에스시,36190,Dec-18,0.0,0.0,17430031.0,0.0,1396.0,12485.695558739255,0.0
375,(주)금화피에스시,36190,Dec-19,0.0,0.0,17526996.0,0.0,876.0,20007.986301369863,0.0
376,(주)기가레인,49080,Dec-13,0.0,3802020.0,49153274.0,3802019.0,305.0,148692.6393442623,-12465.639344262296
377,(주)기가레인,49080,Dec-14,0.0,2645982.0,66100886.0,2645982.0,377.0,168315.3952254642,-7018.519893899204
378,(주)기가레인,49080,Dec-15,0.0,4473613.0,69704999.0,3648979.0,364.0,181472.58241758242,-12290.145604395604
379,(주)기가레인,49080,Dec-16,0.0,2879674.0,69374823.0,2879674.0,350.0,189986.14,-8227.64
380,(주)기가레인,49080,Dec-17,0.0,1933644.0,64041329.0,1933241.0,200.0,310540.44,-9668.22
381,(주)기가레인,49080,Dec-18,0.0,1134396.0,54575467.0,1501332.0,222.0,239072.68018018018,-5109.891891891892
382,(주)기가레인,49080,Dec-19,13747876.0,921546.0,41844081.0,570792.0,199.0,207403.46231155779,64453.91959798995
383,(주)기산텔레콤,35460,Dec-11,0.0,0.0,453066.0,0.0,92.0,4924.630434782609,0.0
384,(주)기산텔레콤,35460,Dec-12,9900000.0,259470.0,526507.0,0.0,84.0,6267.940476190476,114768.21428571429
385,(주)기산텔레콤,35460,Dec-13,0.0,0.0,589781.0,0.0,85.0,6938.6,0.0
386,(주)기산텔레콤,35460,Dec-14,0.0,0.0,504291.0,0.0,98.0,5145.826530612245,0.0
387,(주)기산텔레콤,35460,Dec-15,0.0,18472.0,419075.0,0.0,86.0,4872.96511627907,-214.7906976744186
388,(주)기산텔레콤,35460,Dec-16,0.0,532118.0,349040.0,0.0,95.0,3674.1052631578946,-5601.242105263158
389,(주)기산텔레콤,35460,Dec-17,0.0,120767.0,364498.0,0.0,89.0,4095.483146067416,-1356.9325842696628
390,(주)기산텔레콤,35460,Dec-18,0.0,139996.0,218698.0,0.0,85.0,2572.9176470588236,-1647.0117647058823
391,(주)기산텔레콤,35460,Dec-19,0.0,141046.0,5931892.0,0.0,79.0,75087.24050632911,-1785.392405063291
392,(주)까뮤이앤씨,13700,Dec-11,,,53932952.0,0.0,80.0,674161.9,
393,(주)까뮤이앤씨,13700,Dec-12,,,31501983.0,0.0,80.0,393774.7875,
394,(주)까뮤이앤씨,13700,Dec-13,,,34891163.0,0.0,77.0,453131.987012987,
395,(주)까뮤이앤씨,13700,Dec-14,,,35096062.0,0.0,130.0,269969.7076923077,
396,(주)까뮤이앤씨,13700,Dec-15,,,43493965.0,0.0,159.0,273546.9496855346,
397,(주)까뮤이앤씨,13700,Dec-16,,,48765560.0,306475.0,161.0,300988.1055900621,
398,(주)까뮤이앤씨,13700,Dec-17,,,49926590.0,306475.0,162.0,306297.0061728395,
399,(주)까뮤이앤씨,13700,Dec-18,,,50029469.0,50250.0,177.0,282368.4689265537,
400,(주)까뮤이앤씨,13700,Dec-19,,,49968394.0,0.0,167.0,299211.94011976046,
401,(주)까스텔바작,308100,Dec-19,0.0,0.0,2236614.0,0.0,59.0,37908.71186440678,0.0
402,(주)나노,187790,Dec-14,,,,,,,
403,(주)나노,187790,Dec-15,0.0,1664909.0,23465720.0,93792.0,77.0,303531.5324675325,-21622.194805194806
404,(주)나노,187790,Dec-16,0.0,3372708.0,20917884.0,32417.0,76.0,274808.7763157895,-44377.73684210526
405,(주)나노,187790,Dec-17,0.0,4093782.0,17957123.0,8100.0,71.0,252803.14084507042,-57658.90140845071
406,(주)나노,187790,Dec-18,0.0,5962545.0,16137295.0,0.0,63.0,256147.53968253967,-94643.57142857143
407,(주)나노,187790,Dec-19,0.0,8534491.0,15094766.0,279500.0,45.0,329228.13333333336,-189655.35555555555
408,(주)나노브릭,286750,Dec-19,0.0,0.0,12077543.0,0.0,58.0,208233.5,0.0
409,(주)나노신소재,121600,Dec-11,0.0,649677.0,22301461.0,649677.0,134.0,161580.4776119403,-4848.335820895522
410,(주)나노신소재,121600,Dec-12,0.0,310000.0,21489947.0,310000.0,133.0,159247.72180451127,-2330.8270676691727
411,(주)나노신소재,121600,Dec-13,0.0,799400.0,19568592.0,799400.0,134.0,140068.59701492538,-5965.671641791045
412,(주)나노신소재,121600,Dec-14,0.0,26250.0,18518625.0,26250.0,151.0,122466.05960264901,-173.841059602649
413,(주)나노신소재,121600,Dec-15,0.0,273800.0,19395347.0,273800.0,166.0,115190.0421686747,-1649.3975903614457
414,(주)나노신소재,121600,Dec-16,0.0,0.0,18608147.0,0.0,178.0,104540.15168539326,0.0
415,(주)나노신소재,121600,Dec-17,0.0,1589900.0,19909961.0,1589900.0,192.0,95416.984375,-8280.729166666666
416,(주)나노신소재,121600,Dec-18,0.0,1498696.0,20910762.0,1498696.0,195.0,99549.05641025641,-7685.620512820513
417,(주)나노신소재,121600,Dec-19,0.0,1791777.0,20294157.0,1791777.0,213.0,86865.6338028169,-8412.098591549297
418,(주)나노엔텍,39860,Dec-11,0.0,256546.0,9849587.0,256546.0,83.0,115578.80722891567,-3090.9156626506024
419,(주)나노엔텍,39860,Dec-12,0.0,1951700.0,13068081.0,1951700.0,88.0,126322.51136363637,-22178.409090909092
420,(주)나노엔텍,39860,Dec-13,0.0,11000.0,12620815.0,11000.0,89.0,141683.31460674157,-123.59550561797752
421,(주)나노엔텍,39860,Dec-14,0.0,85850.0,11931694.0,85850.0,94.0,126019.6170212766,-913.2978723404256
422,(주)나노엔텍,39860,Dec-15,0.0,614715.0,12824716.0,614714.0,107.0,114112.16822429906,-5745.0
423,(주)나노엔텍,39860,Dec-16,0.0,95900.0,15445575.0,95900.0,141.0,108862.94326241135,-680.1418439716313
424,(주)나노엔텍,39860,Dec-17,0.0,142800.0,14107995.0,142800.0,95.0,147002.05263157896,-1503.157894736842
425,(주)나노엔텍,39860,Dec-18,0.0,139900.0,13403198.0,139900.0,98.0,135339.77551020408,-1427.5510204081634
426,(주)나노엔텍,39860,Dec-19,0.0,145650.0,12777234.0,145650.0,105.0,120300.8,-1387.142857142857
427,(주)나무가,190510,Dec-15,0.0,4088210.0,2545888.0,0.0,145.0,17557.84827586207,-28194.55172413793
428,(주)나무가,190510,Dec-16,0.0,456314.0,4978346.0,172100.0,138.0,34827.86956521739,-3306.623188405797
429,(주)나무가,190510,Dec-17,0.0,8512694.0,3974209.0,81300.0,128.0,30413.3515625,-66505.421875
430,(주)나무가,190510,Dec-18,0.0,4331713.0,4627225.0,868000.0,107.0,35132.943925233645,-40483.299065420564
431,(주)나무가,190510,Dec-19,0.0,20979158.0,3490309.0,238646.0,146.0,22271.664383561645,-143692.86301369863
432,(주)나스미디어,89600,Dec-13,,,409061.0,0.0,193.0,2119.4870466321245,
433,(주)나스미디어,89600,Dec-14,,,333534.0,0.0,212.0,1573.2735849056603,
434,(주)나스미디어,89600,Dec-15,,,11719983.0,0.0,225.0,52088.81333333333,
435,(주)나스미디어,89600,Dec-16,0.0,0.0,11173919.0,0.0,273.0,40930.106227106226,0.0
436,(주)나스미디어,89600,Dec-17,0.0,0.0,10688135.0,0.0,320.0,33400.421875,0.0
437,(주)나스미디어,89600,Dec-18,0.0,0.0,10653106.0,0.0,319.0,33395.316614420066,0.0
438,(주)나스미디어,89600,Dec-19,0.0,0.0,10105451.0,0.0,351.0,28790.45868945869,0.0
439,(주)나이벡,138610,Dec-11,,,7863330.0,125610.0,29.0,266817.9310344828,
440,(주)나이벡,138610,Dec-12,,,8200793.0,848520.0,31.0,237170.09677419355,
441,(주)나이벡,138610,Dec-13,,,7733958.0,62500.0,45.0,170476.84444444443,
442,(주)나이벡,138610,Dec-14,,,7151434.0,61408.0,44.0,161136.95454545456,
443,(주)나이벡,138610,Dec-15,,,7728822.0,57700.0,50.0,153422.44,
444,(주)나이벡,138610,Dec-16,,,9174470.0,1200300.0,57.0,139897.71929824562,
445,(주)나이벡,138610,Dec-17,,,9869545.0,28700.0,55.0,178924.45454545456,
446,(주)나이벡,138610,Dec-18,,,9869111.0,53300.0,58.0,169238.12068965516,
447,(주)나이벡,138610,Dec-19,,,11175491.0,715236.0,71.0,147327.53521126762,
448,(주)나이스디앤비,130580,Dec-11,,,278291.0,0.0,97.0,2868.979381443299,
449,(주)나이스디앤비,130580,Dec-12,,,278931.0,0.0,103.0,2708.0679611650485,
450,(주)나이스디앤비,130580,Dec-13,,,283240.0,0.0,98.0,2890.204081632653,
451,(주)나이스디앤비,130580,Dec-14,,,232373.0,0.0,111.0,2093.4504504504503,
452,(주)나이스디앤비,130580,Dec-15,0.0,166509.0,324521.0,0.0,114.0,2846.6754385964914,-1460.6052631578948
453,(주)나이스디앤비,130580,Dec-16,0.0,0.0,577053.0,0.0,154.0,3747.0974025974024,0.0
454,(주)나이스디앤비,130580,Dec-17,0.0,0.0,777499.0,0.0,204.0,3811.2696078431372,0.0
