,회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별),기계투자효율(개별),기계투자효율(연결)
246,(주)광림,14200,Dec-17,9886.97,19796653.0,121763.98,5833221.0,208.7422712083084,4.994263424226307
247,(주)광림,14200,Dec-18,-58751.81,12732645.0,-63701.87,5716811.0,-111.42902922625919,-46.14265928249786
248,(주)광림,14200,Dec-19,22505.39,11784102.0,-65585.59,5564962.0,-117.854515448623,19.098095043644395
249,(주)광명전기,17040,Dec-11,12700.72,8654360.0,8524.07,3462346.0,24.619347690843146,14.67551615601847
250,(주)광명전기,17040,Dec-12,13422.2,3890671.0,7812.51,3507146.0,22.27597596450219,34.4984194243101
251,(주)광명전기,17040,Dec-13,22856.32,3897065.0,16789.22,3524946.0,47.62972255461502,58.65008666778717
252,(주)광명전기,17040,Dec-14,24682.31,5186446.0,20049.23,4782027.0,41.92621664411347,47.59002600239162
253,(주)광명전기,17040,Dec-15,23499.45,5547126.0,14620.46,4881827.0,29.948746647515367,42.36328866515742
254,(주)광명전기,17040,Dec-16,16207.87,5239441.0,30170.87,5001034.0,60.32926390822379,30.934349675852822
255,(주)광명전기,17040,Dec-17,9525.8,6367073.0,8812.49,6126867.0,14.383354494230085,14.961034685796754
256,(주)광명전기,17040,Dec-18,17755.15,19907021.0,15738.2,6337047.0,24.835226880911566,8.91903916713606
257,(주)광명전기,17040,Dec-19,20753.67,6618653.0,19713.93,6364047.0,30.977033953394752,31.356334891706815
258,(주)광무,29480,Dec-11,-31297.66,7156944.0,-34287.6,6974848.0,-49.15892073920464,-43.73048049558583
259,(주)광무,29480,Dec-12,2867.93,5362621.0,-2546.32,5209598.0,-4.88774757668442,5.34800053928853
260,(주)광무,29480,Dec-13,-19191.93,5389067.0,-27128.53,5236044.0,-51.81111923429215,-35.612713666391606
261,(주)광무,29480,Dec-14,,,7685.26,1294681.0,59.36025939980583,
262,(주)광무,29480,Dec-15,,,4969.66,898034.0,55.339330136720875,
263,(주)광무,29480,Dec-16,,,7028.95,898035.0,78.27033467515186,
264,(주)광무,29480,Dec-17,,,4347.69,746596.0,58.233502456482476,
265,(주)광무,29480,Dec-18,3161.84,746596.0,2567.43,746596.0,34.3884778380811,42.35007956110132
266,(주)광무,29480,Dec-19,6253.03,746596.0,3691.03,746596.0,49.438116464593975,83.75386420500512
267,(주)광주신세계,37710,Dec-11,,,81174.22,0.0,inf,
268,(주)광주신세계,37710,Dec-12,,,78930.35,0.0,inf,
269,(주)광주신세계,37710,Dec-13,,,77074.43,0.0,inf,
270,(주)광주신세계,37710,Dec-14,,,75546.09,0.0,inf,
271,(주)광주신세계,37710,Dec-15,,,78789.64,0.0,inf,
272,(주)광주신세계,37710,Dec-16,,,79200.71,0.0,inf,
273,(주)광주신세계,37710,Dec-17,,,79390.39,0.0,inf,
274,(주)광주신세계,37710,Dec-18,,,74360.77,0.0,inf,
275,(주)광주신세계,37710,Dec-19,,,84867.5,0.0,inf,
276,(주)구영테크,53270,Dec-11,30173.23,80827831.0,16205.29,37205247.0,4.355646395789282,3.7330248290344445
277,(주)구영테크,53270,Dec-12,34066.87,82735751.0,15794.6,41385696.0,3.8164393804081485,4.117551311040859
278,(주)구영테크,53270,Dec-13,40563.29,88685816.0,18802.93,44353453.0,4.239338479464045,4.573819335439165
279,(주)구영테크,53270,Dec-14,40918.73,97627792.0,19185.74,44522736.0,4.309200584618161,4.191299338204843
280,(주)구영테크,53270,Dec-15,44427.3,105499964.0,21494.68,44903404.0,4.78687094635409,4.211119920382153
281,(주)구영테크,53270,Dec-16,41169.13,111603833.0,23004.45,46726832.0,4.923177757910059,3.6888634461147936
282,(주)구영테크,53270,Dec-17,37905.67,107248930.0,19348.46,48487619.0,3.9903918565273333,3.534363466376774
283,(주)구영테크,53270,Dec-18,46490.62,131087665.0,24326.3,65379682.0,3.720773680116707,3.5465289583119812
284,(주)구영테크,53270,Dec-19,48045.12,111814117.0,23970.02,73606016.0,3.2565300097209446,4.2968742488929195
285,(주)국동,5320,Dec-11,2980.52,20811390.0,-2116.88,0.0,-inf,1.4321580634450655
286,(주)국동,5320,Dec-12,18227.04,20377290.0,4858.24,0.0,inf,8.944781175514507
287,(주)국동,5320,Dec-13,25635.95,18620573.0,7354.16,0.0,inf,13.767540880723702
288,(주)국동,5320,Dec-14,36358.9,22742640.0,10914.26,0.0,inf,15.987106158300005
289,(주)국동,5320,Dec-15,37153.81,24776004.0,13416.63,0.0,inf,14.995884727819709
290,(주)국동,5320,Dec-16,36128.26,31674909.0,13780.66,0.0,inf,11.405955420424412
291,(주)국동,5320,Dec-17,25998.16,29710414.0,-2076.99,0.0,-inf,8.750520945282014
292,(주)국동,5320,Dec-18,47246.08,31775272.0,8928.66,0.0,inf,14.868820005694994
293,(주)국동,5320,Dec-19,53909.77,34799500.0,-1520.24,0.0,-inf,15.49153579792813
294,(주)국보,1140,Dec-11,14836.73,5137651.0,13951.65,5137651.0,27.155698197483634,28.878431018377853
295,(주)국보,1140,Dec-12,15684.53,5137651.0,13380.25,5137651.0,26.0435167744948,30.528601495119073
296,(주)국보,1140,Dec-13,8219.66,5183351.0,6868.2,5183351.0,13.250501461313346,15.85781090263808
297,(주)국보,1140,Dec-14,5210.25,3498166.0,4075.68,3498166.0,11.650905074258912,14.894233149598962
298,(주)국보,1140,Dec-15,8167.53,198767.0,7344.69,198767.0,369.51254483893206,410.9097586621521
299,(주)국보,1140,Dec-16,6923.11,198767.0,4899.16,198767.0,246.47753399709208,348.3027866798815
300,(주)국보,1140,Dec-17,4890.55,198767.0,4109.65,198767.0,206.75715787831984,246.04436350098356
301,(주)국보,1140,Dec-18,9202.65,47567.0,8443.01,47567.0,1774.9721445539976,1934.6710955073895
302,(주)국보,1140,Dec-19,8104.48,47567.0,786.09,47567.0,165.25952866483067,1703.8030567410178
303,(주)국보디자인,66620,Dec-11,37630.05,69446.0,35818.45,69446.0,5157.741266595627,5418.60582322956
304,(주)국보디자인,66620,Dec-12,34487.68,69446.0,34226.02,69446.0,4928.43648302278,4966.11467903119
305,(주)국보디자인,66620,Dec-13,44261.95,69446.0,41668.79,69446.0,6000.1713561616225,6373.5780318520865
306,(주)국보디자인,66620,Dec-14,48193.45,69446.0,42850.2,69446.0,6170.290585490885,6939.701350689746
307,(주)국보디자인,66620,Dec-15,53043.56,74246.0,42258.71,74246.0,5691.7153786062545,7144.29868275732
308,(주)국보디자인,66620,Dec-16,54982.2,74246.0,54240.0,74246.0,7305.444064326697,7405.40904560515
309,(주)국보디자인,66620,Dec-17,76642.09,74246.0,73546.06,74246.0,9905.726907846887,10322.723109662473
310,(주)국보디자인,66620,Dec-18,69527.95,74246.0,61350.27,74246.0,8263.10777684993,9364.538156937748
311,(주)국보디자인,66620,Dec-19,79433.85,74246.0,62003.27,74246.0,8351.058642889851,10698.737979150392
312,(주)국순당,43650,Dec-11,33279.55,37977112.0,32287.82,35768471.0,9.02689410458725,8.763054441843815
313,(주)국순당,43650,Dec-12,31085.72,37873852.0,28065.87,36200024.0,7.752997622322018,8.207699602353625
314,(주)국순당,43650,Dec-13,32841.1,38829929.0,25153.16,36351213.0,6.919482989467229,8.457677066574085
315,(주)국순당,43650,Dec-14,29706.7,35594356.0,24319.77,33656876.0,7.225795406561203,8.34590180533116
316,(주)국순당,43650,Dec-15,18258.1,35902951.0,13157.64,33779876.0,3.8951119891618315,5.085403704001934
317,(주)국순당,43650,Dec-16,18388.84,36166018.0,14524.22,33924751.0,4.281304820778198,5.084563083500097
318,(주)국순당,43650,Dec-17,31047.34,35509492.0,9927.8,33850894.0,2.9328028973178664,8.743391766911225
319,(주)국순당,43650,Dec-18,19112.58,27767135.0,14970.51,33856566.0,4.421744957831812,6.883166016227459
320,(주)국순당,43650,Dec-19,14926.79,19306821.0,14246.23,27193293.0,5.238876365580293,7.731355669584341
321,(주)국영지앤엠,6050,Dec-11,,,3486.7,5169325.0,6.744981211280003,
322,(주)국영지앤엠,6050,Dec-12,,,12743.18,8103634.0,15.72526597326582,
323,(주)국영지앤엠,6050,Dec-13,,,8302.22,8240134.0,10.07534586209399,
324,(주)국영지앤엠,6050,Dec-14,,,7988.13,8684854.0,9.197771200298819,
325,(주)국영지앤엠,6050,Dec-15,,,6630.74,9104500.0,7.28292602559174,
326,(주)국영지앤엠,6050,Dec-16,,,7893.21,10438007.0,7.561989563716522,
327,(주)국영지앤엠,6050,Dec-17,,,9692.54,11563324.0,8.382139945226823,
328,(주)국영지앤엠,6050,Dec-18,,,6989.65,11603124.0,6.023938035997892,
329,(주)국영지앤엠,6050,Dec-19,,,8084.83,10331384.0,7.825505275963026,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,60243.93,18272734.0,4264.28,364590.0,116.9609698565512,32.969302787420865
333,(주)그래디언트,35080,Dec-12,139063.68,22505630.0,51766.97,0.0,inf,61.790618614097895
334,(주)그래디언트,35080,Dec-13,176314.61,23366760.0,-3491.71,0.0,-inf,75.45530916566953
335,(주)그래디언트,35080,Dec-14,208989.84,20716482.0,5932.51,0.0,inf,100.88095073285126
336,(주)그래디언트,35080,Dec-15,240472.76,17496313.0,20084.99,0.0,inf,137.44196277238524
337,(주)그래디언트,35080,Dec-16,151643.27,18758588.0,-44434.41,0.0,-inf,80.8393840730443
338,(주)그래디언트,35080,Dec-17,171482.48,17213858.0,-49657.55,0.0,-inf,99.61885360039568
339,(주)그래디언트,35080,Dec-18,227407.59,18738691.0,10502.87,0.0,inf,121.35724421732552
340,(주)그래디언트,35080,Dec-19,236692.21,28206337.0,6703.3,0.0,inf,83.91455083302735
341,(주)그리티,204020,Dec-18,23409.46,26232.0,19484.99,26232.0,7427.946782555658,8924.008844159805
342,(주)그리티,204020,Dec-19,17793.55,39232.0,13191.93,39232.0,3362.5433319738986,4535.468495106035
343,(주)그린플러스,186230,Dec-19,14324.08,2625420.0,11053.23,2530113.0,43.686704902113064,54.55919433842966
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,16576.7,156977.0,13825.35,128509.0,1075.8273739582442,1055.9954643036879
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,25842.97,290735.0,21570.05,255767.0,843.3476562652727,888.8840352898688
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,25846.64,320734.0,21824.97,285767.0,763.7330412538887,805.8590607793374
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,29112.38,320735.0,24242.9,285767.0,848.3449803511253,907.6770542659827
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,32655.3,187725.0,27127.4,151766.0,1787.4490992712467,1739.5285657211346
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,34929.88,152473.0,28512.23,124774.0,2285.1098786606185,2290.8895345405413
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,55747.58,106145.0,48792.88,50721.0,9619.857652648803,5252.021291629375
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,53316.81,249876.0,41400.9,38895.0,10644.27304280756,2133.7307304422993
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,71457.79,466508.0,57332.3,27070.0,21179.27595123753,1531.759155255644
353,(주)금양,1570,Dec-11,12521.92,9450861.0,10017.49,4062791.0,24.656670746784663,13.2495018178767
354,(주)금양,1570,Dec-12,16267.46,15113292.0,12136.86,4545491.0,26.700877858959572,10.763677430436731
355,(주)금양,1570,Dec-13,14775.26,15483064.0,9944.21,4627792.0,21.48802279791313,9.542852758342923
356,(주)금양,1570,Dec-14,15008.53,13089932.0,11458.88,4775743.0,23.993920945913548,11.465705093044027
357,(주)금양,1570,Dec-15,34946.42,15912754.0,12003.03,2267098.0,52.94446909661603,21.9612645303258
358,(주)금양,1570,Dec-16,-10089.35,20570015.0,-20026.97,7340271.0,-27.283692931773228,-4.904882179230302
359,(주)금양,1570,Dec-17,51739.78,20979223.0,14797.19,7440067.0,19.88851713297743,24.662390976062365
360,(주)금양,1570,Dec-18,45103.46,22091005.0,33681.93,7899669.0,42.63714087261125,20.417115473017187
361,(주)금양,1570,Dec-19,5126.82,22525637.0,-3626.49,11126217.0,-3.259409734683406,2.275993349266882
362,(주)금호에이치티,214330,Dec-15,52220.95,42225522.0,49719.42,34400721.0,14.453016842292346,12.367153211273504
363,(주)금호에이치티,214330,Dec-16,49989.96,45288746.0,49039.75,36357524.0,13.488198481282717,11.038053471385584
364,(주)금호에이치티,214330,Dec-17,40550.16,45499207.0,36109.34,36661014.0,9.849520256040925,8.912278405203853
365,(주)금호에이치티,214330,Dec-18,46654.92,47884291.0,40132.59,37643448.0,10.661241765100794,9.743262148331693
366,(주)금호에이치티,214330,Dec-19,52694.04,53060771.0,46919.36,40331768.0,11.633350662931512,9.93088472084207
367,(주)금화피에스시,36190,Dec-11,,,56699.04,4472096.0,126.78404041415928,
368,(주)금화피에스시,36190,Dec-12,,,71820.4,1066158.0,673.6374908784626,
369,(주)금화피에스시,36190,Dec-13,109187.93,1790642.0,103050.93,1066158.0,966.5633986707411,609.7697362175131
370,(주)금화피에스시,36190,Dec-14,129346.5,2122016.0,118494.36,1127957.0,1050.521961386826,609.5453568681858
371,(주)금화피에스시,36190,Dec-15,153610.82,1649936.0,139901.15,1127958.0,1240.3046035402028,931.0107785998973
372,(주)금화피에스시,36190,Dec-16,136417.9,2871313.0,124732.48,1505958.0,828.2600178756645,475.10633636945886
373,(주)금화피에스시,36190,Dec-17,111545.94,3297406.0,104432.29,1702357.0,613.4570480809841,338.2839116566173
374,(주)금화피에스시,36190,Dec-18,139046.25,4060703.0,128613.82,1754558.0,733.0268933828349,342.4191574710093
375,(주)금화피에스시,36190,Dec-19,131501.4,4211415.0,119696.01,1372858.0,871.8746585590061,312.24992075110146
376,(주)기가레인,49080,Dec-13,29926.66,23657767.0,28602.39,22062618.0,12.964186752451589,12.649824474135704
377,(주)기가레인,49080,Dec-14,28620.93,37425107.0,28723.92,36759869.0,7.813934266196651,7.647521221515813
378,(주)기가레인,49080,Dec-15,9658.87,47392398.0,3920.45,44896977.0,0.8732102386314339,2.038063150972019
379,(주)기가레인,49080,Dec-16,18559.19,52266399.0,12222.47,50653036.0,2.412978760049052,3.5508836183644483
380,(주)기가레인,49080,Dec-17,23651.93,37528613.0,18089.11,36203181.0,4.99655265099495,6.302372539054401
381,(주)기가레인,49080,Dec-18,15054.46,13508032.0,8609.69,12699408.0,6.779599489991975,11.14482109607084
382,(주)기가레인,49080,Dec-19,-16789.54,40724740.0,-22025.06,39418308.0,-5.587520397882121,-4.122688076093303
383,(주)기산텔레콤,35460,Dec-11,-3910.82,8203510.0,-4380.27,5914203.0,-7.406357204850765,-4.767252066493489
384,(주)기산텔레콤,35460,Dec-12,11594.7,8081837.0,5107.64,5909531.0,8.643054753414443,14.346614513507264
385,(주)기산텔레콤,35460,Dec-13,15427.01,8355271.0,5008.37,5977727.0,8.378385295949448,18.463805662317835
386,(주)기산텔레콤,35460,Dec-14,13247.64,8556695.0,3190.9,195149.0,163.5109582934066,15.482192598894784
387,(주)기산텔레콤,35460,Dec-15,13704.04,8792707.0,4511.8,130497.0,345.739748806486,15.585689367335906
388,(주)기산텔레콤,35460,Dec-16,8198.87,839967.0,872.71,110668.0,78.8583872483464,97.60942989426967
389,(주)기산텔레콤,35460,Dec-17,5297.23,1061750.0,92.18,75686.0,12.179266971434611,49.891499882269834
390,(주)기산텔레콤,35460,Dec-18,6896.81,905427.0,-3696.12,50855.0,-726.7957919575263,76.17190563126569
391,(주)기산텔레콤,35460,Dec-19,14112.52,942537.0,3924.58,146366.0,268.13467608597625,149.72908225353487
392,(주)까뮤이앤씨,13700,Dec-11,,,-122120.12,1355152.0,-901.1544092470808,
393,(주)까뮤이앤씨,13700,Dec-12,,,14011.09,1468882.0,95.38608274864829,
394,(주)까뮤이앤씨,13700,Dec-13,,,7169.45,1588652.0,45.12914093206064,
395,(주)까뮤이앤씨,13700,Dec-14,,,21334.21,1642652.0,129.87662633351434,
396,(주)까뮤이앤씨,13700,Dec-15,,,24424.32,2317619.0,105.38539768615979,
397,(주)까뮤이앤씨,13700,Dec-16,,,21906.17,2495219.0,87.7925745195111,
398,(주)까뮤이앤씨,13700,Dec-17,,,28463.66,3989557.0,71.34541504232175,
399,(주)까뮤이앤씨,13700,Dec-18,,,23964.65,4032748.0,59.42511161123879,
400,(주)까뮤이앤씨,13700,Dec-19,,,37205.53,4364826.0,85.23943451583179,
401,(주)까스텔바작,308100,Dec-19,15994.76,0.0,15887.32,0.0,inf,inf
402,(주)나노,187790,Dec-14,,,,,,
403,(주)나노,187790,Dec-15,307.33,29694127.0,-3296.41,17616248.0,-1.8712327392302834,0.10349858071261027
404,(주)나노,187790,Dec-16,-8126.85,30880246.0,-6650.9,17637248.0,-3.770939774731296,-2.631730977790786
405,(주)나노,187790,Dec-17,12355.94,33433559.0,4214.26,17637248.0,2.3894090506636863,3.6956699704030913
406,(주)나노,187790,Dec-18,13817.93,34572286.0,-266.3,17637248.0,-0.15098727420513677,3.9968227730153574
407,(주)나노,187790,Dec-19,17902.91,32027696.0,5846.68,17637248.0,3.314961608523053,5.589821384591636
408,(주)나노브릭,286750,Dec-19,3244.81,4087983.0,3240.76,4087983.0,7.927528074358431,7.9374351605669595
409,(주)나노신소재,121600,Dec-11,12209.81,19452035.0,12167.9,19452035.0,6.255335238703817,6.2768805423185805
410,(주)나노신소재,121600,Dec-12,8523.49,20757426.0,8416.93,20757426.0,4.054900641341561,4.1062364861616265
411,(주)나노신소재,121600,Dec-13,10555.15,21001097.0,10271.09,21001097.0,4.8907397551661225,5.025999356128873
412,(주)나노신소재,121600,Dec-14,14718.05,22829155.0,14462.16,22829155.0,6.33495195069638,6.447041075326704
413,(주)나노신소재,121600,Dec-15,22092.3,23041255.0,21687.95,23041255.0,9.412660030888075,9.588149603830173
414,(주)나노신소재,121600,Dec-16,19819.21,25222971.0,19229.47,25222971.0,7.623792613487127,7.857603293442315
415,(주)나노신소재,121600,Dec-17,21499.89,27727435.0,20854.1,27727435.0,7.52110680270281,7.754013308479489
416,(주)나노신소재,121600,Dec-18,24478.31,30513001.0,23824.17,30513001.0,7.8078750759389415,8.022255824656513
417,(주)나노신소재,121600,Dec-19,22990.99,32044358.0,22292.22,32044358.0,6.956675493389507,7.174738841701868
418,(주)나노엔텍,39860,Dec-11,-6137.88,2385905.0,-6578.5,2385905.0,-27.5723467615014,-25.725584212280033
419,(주)나노엔텍,39860,Dec-12,-519.47,2467905.0,-1227.78,2467905.0,-4.974988907595714,-2.1049027413940165
420,(주)나노엔텍,39860,Dec-13,5043.95,4869805.0,5802.11,4869805.0,11.914460640621135,10.357601587743247
421,(주)나노엔텍,39860,Dec-14,4994.25,4869805.0,4697.89,4869805.0,9.646977651055845,10.255544113162642
422,(주)나노엔텍,39860,Dec-15,959.69,6868041.0,1705.9,5156605.0,3.3081843577314918,1.3973271271968237
423,(주)나노엔텍,39860,Dec-16,-2104.22,7622220.0,-6186.83,7622220.0,-8.116834727940155,-2.760639288816119
424,(주)나노엔텍,39860,Dec-17,7586.63,8153350.0,8202.27,8153350.0,10.059999877351029,9.304923743001343
425,(주)나노엔텍,39860,Dec-18,12485.41,8397010.0,12337.06,8397010.0,14.692205916153489,14.868875945128087
426,(주)나노엔텍,39860,Dec-19,13810.17,8576510.0,13514.36,8576510.0,15.757411814362717,16.102319008547767
427,(주)나무가,190510,Dec-15,55687.05,43989528.0,27508.15,1615187.0,170.30938213346195,12.659160607497311
428,(주)나무가,190510,Dec-16,26473.96,55531485.0,-2.98,2928653.0,-0.010175326336032298,4.767378362022914
429,(주)나무가,190510,Dec-17,-2154.56,55513822.0,-38337.19,1554550.0,-246.61278183397127,-0.3881123515509345
430,(주)나무가,190510,Dec-18,36700.85,54831108.0,15338.37,1657303.0,92.5501854519059,6.6934357773693
431,(주)나무가,190510,Dec-19,40271.1,79725198.0,11887.72,1741723.0,68.25264407715808,5.051238630978377
432,(주)나스미디어,89600,Dec-13,,,17511.14,0.0,inf,
433,(주)나스미디어,89600,Dec-14,,,21471.53,0.0,inf,
434,(주)나스미디어,89600,Dec-15,,,28019.87,0.0,inf,
435,(주)나스미디어,89600,Dec-16,39192.26,0.0,32710.84,0.0,inf,inf
436,(주)나스미디어,89600,Dec-17,82131.9,0.0,48901.29,0.0,inf,inf
437,(주)나스미디어,89600,Dec-18,74878.56,0.0,42908.74,0.0,inf,inf
438,(주)나스미디어,89600,Dec-19,90204.12,0.0,55604.26,0.0,inf,inf
439,(주)나이벡,138610,Dec-11,,,-410.68,1815319.0,-2.2623021077838112,
440,(주)나이벡,138610,Dec-12,,,932.19,2036014.0,4.578504862933162,
441,(주)나이벡,138610,Dec-13,,,-379.65,2396984.0,-1.5838653908411569,
442,(주)나이벡,138610,Dec-14,,,-214.21,2527928.0,-0.8473738176087294,
443,(주)나이벡,138610,Dec-15,,,1131.55,3097008.0,3.6536876882462046,
444,(주)나이벡,138610,Dec-16,,,1536.61,3279805.0,4.685065118200625,
445,(주)나이벡,138610,Dec-17,,,1664.48,3260940.0,5.104295080559593,
446,(주)나이벡,138610,Dec-18,,,870.14,4096750.0,2.123976322694819,
447,(주)나이벡,138610,Dec-19,,,2430.7,4104029.0,5.922716433046647,
448,(주)나이스디앤비,130580,Dec-11,,,2855.23,0.0,inf,
449,(주)나이스디앤비,130580,Dec-12,,,11069.9,0.0,inf,
450,(주)나이스디앤비,130580,Dec-13,,,11474.58,0.0,inf,
451,(주)나이스디앤비,130580,Dec-14,,,12561.75,0.0,inf,
452,(주)나이스디앤비,130580,Dec-15,15545.1,391082.0,14683.11,0.0,inf,397.4895290501736
453,(주)나이스디앤비,130580,Dec-16,21438.08,606091.0,16115.07,0.0,inf,353.7105814143421
454,(주)나이스디앤비,130580,Dec-17,27129.37,649249.0,20717.13,0.0,inf,417.85770944583663
455,(주)나이스디앤비,130580,Dec-18,35814.8,663357.0,28949.33,0.0,inf,539.9023451927093
456,(주)나이스디앤비,130580,Dec-19,49110.99,1084235.0,33696.45,0.0,inf,452.95521727300815
457,(주)나이스홀딩스,34310,Dec-11,46386.31,25326740.0,8388.02,2236453.0,37.50590779238374,18.315152285686985
458,(주)나이스홀딩스,34310,Dec-12,42272.48,26512987.0,12981.58,1281325.0,101.31371822137241,15.94406544988688
459,(주)나이스홀딩스,34310,Dec-13,301111.75,65733766.0,16063.55,996175.0,161.2522900092855,45.80777404416476
460,(주)나이스홀딩스,34310,Dec-14,354425.2,153041549.0,19654.9,5769719.0,34.06561047427093,23.15875671122487
461,(주)나이스홀딩스,34310,Dec-15,415451.55,100903239.0,18582.85,4253762.0,43.68568340212733,41.17326203968537
462,(주)나이스홀딩스,34310,Dec-16,512429.77,101463098.0,26503.26,2874817.0,92.19112033913811,50.50405320760066
463,(주)나이스홀딩스,34310,Dec-17,514360.35,109817059.0,16037.76,1709197.0,93.8321328670715,46.83792797619903
