,회사명,거래소코드,회계년도,매출원가감소율여부,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인딩부가가치,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
7983,제룡전기,33100,2013-12,0,38.86,8.58,-1.1,18.74,10.54,27.52,17.59,7.9,11.71,0.0,0.0,9.02,1.14,5.62,5.54,2.71,12.97,1.48,4.98,2.18,5.7,339.34,244.48,112.37,28.71,0.0,29.0,5.89,0.0,77.69,39.33,54.58,280.86,20.7,22.31,27.95,39.63,38.5,170166.12,28915.12,422.78,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
7984,제룡전기,33100,2014-12,0,51.8,33.6,-1.26,54.02,39.55,10.2,18.94,8.79,11.43,0.0,0.0,9.1,1.04,5.28,6.06,3.02,12.37,1.3,5.09,1.74,3.77,421.55,311.94,217.45,23.22,0.0,52.58,10.94,0.0,81.15,46.57,62.93,154.84,18.39,18.85,26.0,34.09,48.0,133479.46,19377.5,455.11,0,0.0,0.0,0.0,0,0.0,1.0,0,#DIV/0!
7985,제룡전기,33100,2015-12,0,33.55,4.93,32.14,-13.81,5.35,10.66,15.87,5.6,6.74,0.0,0.0,5.48,0.98,5.26,5.51,2.9,11.22,1.2,5.23,1.71,5.06,370.07,263.19,110.27,22.74,0.0,23.83,4.62,0.0,81.48,36.76,51.69,246.9,17.14,18.52,28.88,39.58,37.72,177439.96,26612.26,474.15,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
7986,제룡전기,33100,2016-12,0,-49.01,-6.37,-6.63,-13.65,-6.61,-37.09,4.06,-6.75,-5.15,0.0,0.0,-4.19,0.62,3.97,3.9,1.66,7.35,0.76,3.33,1.25,3.92,319.95,218.58,150.97,23.05,0.0,30.93,9.03,0.0,81.26,32.56,47.67,118.49,18.33,18.74,31.68,46.09,32.77,188765.35,23623.13,505.33,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
7987,제룡전기,33100,2017-12,0,-18.88,-6.92,-5.94,-7.92,-2.68,19.51,11.29,-1.16,-1.11,0.0,0.0,-0.92,0.79,6.17,7.54,2.12,11.06,0.96,4.69,1.67,4.66,399.2,336.18,227.64,17.7,0.0,69.96,12.77,0.0,84.96,39.71,47.16,177.27,13.9,15.04,15.79,21.06,35.34,186663.61,18640.69,494.47,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
7988,제룡전기,33100,2018-12,0,52.84,1.98,-5.56,13.98,4.32,-10.84,19.86,6.88,5.83,0.0,0.0,5.01,0.73,7.51,6.72,2.0,16.32,0.85,5.18,1.46,3.45,482.07,408.24,117.27,15.06,0.0,62.68,11.39,0.0,86.91,44.63,52.71,330.46,12.58,13.09,15.31,19.32,41.77,173321.32,13993.53,495.78,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
7989,제룡전기,33100,2019-12,0,145.7,8.97,-4.14,23.89,9.32,6.4,22.34,12.35,10.4,0.0,0.0,9.06,0.73,7.42,6.34,2.24,17.24,0.84,5.67,1.3,2.89,534.69,469.41,235.12,14.69,0.0,74.44,13.56,0.0,87.19,52.6,59.92,225.96,12.85,12.81,12.21,15.02,48.71,158405.57,9930.5,522.71,0,0.0,0.0,0.0,0,0.0,,0,#DIV/0!
7990,제이더블유신약,67290,2011-12,0,1.25,19.55,-2.32,16.89,-4.39,2.77,52.55,-3.1,-4.07,2.68,3.58,-2.33,0.75,3.35,3.97,5.39,10.6,1.31,1.75,2.41,-9.15,67.15,45.6,2.94,94.66,28.25,9.52,6.73,16.39,51.37,20.89,30.77,191.91,89.2,48.63,32.1,-65.63,-15.05,49874.52,11156.78,398.43,169.763651,21.25,30.87,84668.8,0,0.0,0.0,0,1
7991,제이더블유신약,67290,2012-12,0,0.18,12.12,-12.26,29.36,-7.0,-1.19,51.95,-3.34,-4.58,0.48,0.74,-2.14,0.64,2.58,3.23,5.75,6.55,1.37,1.2,1.93,-6.33,64.95,39.77,1.67,134.68,30.86,-4.56,-4.31,-8.48,42.61,21.74,35.5,158.15,128.28,57.39,38.76,-71.85,-19.16,46619.86,14328.43,472.33,0,19.09,31.47,90190.82,1,0.0,0.0,0,0
7992,제이더블유신약,67290,2013-12,0,0.81,9.61,-6.28,28.6,-8.48,1.1,53.39,-4.37,-6.57,2.03,3.46,-2.56,0.59,2.44,2.72,6.42,7.24,1.5,0.96,1.51,-5.37,66.66,52.52,1.87,181.07,44.41,-8.15,-9.38,-11.83,35.58,32.82,41.66,357.73,175.66,64.42,21.2,-42.39,-20.84,43155.12,13528.72,511.41,233.7605403,19.73,35.25,100879.64,0,0.0,0.0,0,1
7993,제이더블유신약,67290,2014-12,0,0.99,0.53,-5.5,-5.99,-5.53,3.29,56.62,-0.76,-1.27,3.01,5.23,-0.44,0.58,3.36,2.45,7.04,15.27,1.67,0.88,1.43,-4.66,61.22,51.69,1.8,199.1,39.08,-4.49,-5.2,-7.65,33.43,32.89,38.95,1012.77,190.32,66.57,15.57,-24.58,-24.68,39064.12,13518.26,494.12,246.554204,19.49,33.9,96314.24,0,0.0,0.0,0,0
7994,제이더블유신약,67290,2015-12,0,1.49,0.54,-2.02,3.14,-5.6,5.38,58.33,0.29,0.55,4.7,7.78,0.18,0.6,4.38,2.22,7.72,21.55,1.86,0.89,1.53,-11.56,79.3,68.51,2.91,218.57,37.8,-1.33,-1.51,-2.41,31.39,34.52,39.96,763.05,160.52,68.61,13.61,-52.17,-10.43,43433.15,18118.72,564.95,265.268811,20.39,33.84,115214.6,0,0.0,0.0,0,0
7995,제이더블유신약,67290,2016-12,0,1.98,12.47,-1.28,37.63,-4.11,8.37,56.36,-0.6,-1.27,4.93,8.01,-0.37,0.61,4.06,2.13,8.5,12.19,2.12,0.87,1.38,9.14,135.09,113.95,4.46,273.68,8.36,0.34,0.43,3.0,26.76,41.25,48.9,400.11,135.26,73.24,15.65,60.24,12.7,37624.09,17845.95,554.46,0,17.49,30.12,96970.5,0,1.0,0.0,0,0
7996,제이더블유신약,67290,2017-12,0,-1.37,-14.1,1.77,-21.48,-4.68,-7.85,49.79,-7.92,-16.21,-2.37,-4.12,-4.56,0.58,3.5,2.09,7.82,10.61,2.05,0.8,1.23,12.22,129.55,103.52,2.43,236.73,19.62,-1.01,-1.14,-3.62,29.7,35.72,44.7,546.92,116.19,70.3,20.1,88.1,10.2,31285.51,16104.74,389.14,0,16.5,26.49,64224.07,0,1.0,1.0,0,0
7997,제이더블유신약,67290,2018-12,0,0.41,-11.47,0.84,-18.93,-9.16,19.43,48.0,-8.2,-21.52,0.5,0.63,-6.47,0.79,4.0,3.2,9.22,15.15,2.63,1.13,1.84,221.58,101.89,72.81,3.31,228.16,15.66,3.23,2.67,14.35,30.47,29.25,40.93,317.66,131.84,69.53,28.54,1540.02,0.76,36499.78,21003.34,398.56,0,20.27,24.12,80788.21,0,0.0,0.0,0,0
7998,제이더블유신약,67290,2019-12,0,0.92,25.32,-1.74,64.38,98.13,11.72,46.38,1.41,2.91,0.93,1.12,1.17,0.83,4.28,4.81,10.34,14.41,2.07,1.4,1.74,4.97,227.89,187.71,91.81,107.56,5.92,8.26,5.71,72.31,48.18,44.23,53.69,206.78,48.9,51.82,17.63,31.42,30.13,34119.99,20218.11,475.19,0,22.66,30.24,107660.03,0,0.0,,0,0
7999,제이더블유중외제약,1060,2011-12,0,0.67,4.86,-0.48,6.8,-6.79,-2.77,34.34,-2.27,-5.56,2.55,3.86,-1.5,0.66,3.21,1.47,1.83,12.24,2.44,0.91,1.11,10.18,126.6,99.6,0.65,291.83,45.04,-2.82,-3.25,-4.66,25.52,47.51,60.39,774.74,186.89,74.48,21.33,101.5,12.69,211013.91,50286.55,610.89,40.44576164,13.97,21.62,85346.18,0,0.0,0.0,0,0
8000,제이더블유중외제약,1060,2012-12,0,0.39,-9.59,-35.33,-17.61,-3.87,-7.87,32.48,-5.14,-12.21,1.49,2.39,-3.21,0.63,3.44,1.4,2.05,11.02,2.38,0.85,1.08,23.33,111.43,87.88,0.8,268.53,41.74,5.24,5.8,9.14,27.13,43.4,55.03,742.24,181.99,72.87,21.13,206.01,5.64,148041.67,56248.59,601.34,58.41862634,14.38,21.85,86483.91,1,0.0,0.0,0,0
8001,제이더블유중외제약,1060,2013-12,0,1.25,-2.28,-5.15,-2.35,22.65,-0.73,36.65,0.58,1.25,4.34,6.57,0.38,0.66,3.44,1.59,2.66,12.22,2.16,0.95,1.2,100.88,102.47,78.72,0.3,193.6,45.28,10.67,10.52,15.54,34.06,42.25,54.99,725.35,157.56,65.94,23.18,961.11,1.33,131254.19,52783.25,552.36,69.57473846,16.53,24.72,91319.76,1,0.0,0.0,0,0
8002,제이더블유중외제약,1060,2014-12,0,1.05,0.81,-5.41,7.49,11.5,4.72,36.65,0.35,0.68,3.06,4.39,0.24,0.7,3.57,1.63,2.94,12.52,1.94,1.09,1.23,6.03,164.77,131.02,2.35,165.44,34.58,3.51,3.15,6.33,37.67,46.63,58.64,746.81,94.46,62.33,20.48,52.1,23.05,128643.05,55746.11,561.02,71.54901425,16.41,23.61,92042.83,0,0.0,0.0,0,0
8003,제이더블유중외제약,1060,2015-12,0,1.51,3.26,-4.81,7.98,0.71,5.22,36.98,0.45,0.87,3.56,4.96,0.32,0.72,3.56,1.59,3.27,12.42,1.93,1.15,1.2,7.53,144.25,112.64,3.14,172.17,32.71,0.4,0.36,0.77,36.74,47.88,61.32,752.46,115.69,63.26,21.91,71.44,18.81,117354.52,55811.31,560.26,77.92516208,16.32,23.05,91448.7,0,0.0,0.0,0,0
8004,제이더블유중외제약,1060,2016-12,0,2.03,6.13,-2.13,12.35,22.58,7.62,37.08,-2.34,-4.36,3.88,5.25,-1.73,0.74,3.27,1.67,3.64,9.78,1.86,1.23,1.17,5.68,163.83,126.0,15.22,135.63,24.19,0.34,0.27,0.81,42.44,49.93,64.91,454.05,93.36,57.56,23.09,59.26,25.29,109851.12,56706.88,569.12,84.28062688,16.27,22.66,92583.22,0,1.0,0.0,0,1
8005,제이더블유중외제약,1060,2017-12,0,2.45,-3.1,-3.81,-2.67,-2.0,7.58,37.51,-0.15,-0.27,3.39,4.32,-0.12,0.78,3.08,1.83,4.04,8.45,1.84,1.37,1.21,7.35,149.84,111.0,11.69,132.99,25.42,5.58,4.0,12.53,42.92,48.3,65.21,433.36,101.39,57.08,25.92,77.93,21.69,107964.25,61007.49,560.78,83.66610125,16.11,20.21,90329.48,0,1.0,0.0,0,0
8006,제이더블유중외제약,1060,2018-12,0,2.48,-5.88,-3.56,-9.11,-3.94,6.81,36.68,1.5,3.04,3.52,4.02,1.32,0.88,3.27,2.16,4.48,10.33,2.02,1.55,1.37,7.38,163.73,119.34,13.55,128.28,22.82,12.82,7.96,31.56,43.81,45.9,62.97,499.84,87.8,56.19,27.11,69.65,24.51,99322.11,60619.46,503.64,103.2734029,20.37,22.51,102573.32,0,0.0,0.0,0,1
8007,제이더블유중외제약,1060,2019-12,0,-1.69,-3.47,25.96,-10.39,-11.54,-4.81,31.51,-4.94,-10.31,-3.26,-3.72,-4.33,0.88,3.65,2.48,3.84,11.42,2.09,1.51,1.44,17.92,120.53,88.0,15.06,149.12,25.34,15.69,10.53,37.06,40.14,42.67,58.45,392.82,120.81,59.86,26.99,158.47,9.96,120488.06,63965.52,468.69,57.47716793,14.78,16.56,69253.12,0,0.0,,0,1
8008,제이더블유홀딩스,96760,2011-12,0,0.13,10.18,11.6,11.49,-3.98,-6.9,40.69,-8.67,-17.77,0.59,1.19,-4.28,0.49,2.66,1.59,1.15,13.81,2.05,0.65,1.1,-25.57,92.46,71.65,1.8,343.91,47.2,-0.32,-0.53,-0.53,22.53,35.04,45.23,872.92,217.13,77.47,22.52,-276.26,-3.69,4175221.08,1217262.67,9774.88,30.75067062,13.13,27.87,1283908.48,0,0.0,0.0,0,1
8009,제이더블유홀딩스,96760,2012-12,0,0.07,-1.61,-18.47,-6.39,-16.69,-0.79,38.94,-8.1,-18.35,0.34,0.72,-3.82,0.47,2.87,1.5,1.19,14.39,2.26,0.6,1.07,-5.41,70.99,54.68,1.45,424.25,50.7,-0.17,-0.3,-0.28,19.07,33.14,43.03,1017.64,317.76,80.93,22.98,-56.24,-17.58,3229995.1,1183854.3,9128.24,39.90825174,14.12,29.71,1289034.58,0,0.0,0.0,0,0
8010,제이더블유홀딩스,96760,2013-12,0,0.46,-5.82,-35.79,9.96,14.88,3.58,41.73,3.05,7.32,1.95,3.85,1.55,0.51,2.88,1.48,1.67,14.44,2.4,0.64,1.09,-9.74,82.4,64.91,1.91,329.8,46.58,-3.42,-5.01,-5.63,23.27,39.58,50.24,909.73,262.07,76.73,21.22,-99.36,-10.73,1448918.0,360480.76,6038.35,83.29576425,19.99,38.24,1206887.32,1,0.0,1.0,0,0
8011,제이더블유홀딩스,96760,2014-12,0,0.62,2.13,-15.31,6.66,-10.2,8.24,41.06,-0.89,-2.27,2.29,4.09,-0.5,0.56,3.32,1.43,2.51,13.26,2.56,0.72,1.09,-186.42,98.88,81.51,2.57,388.81,36.95,-4.32,-6.2,-9.3,20.46,43.25,52.47,886.55,259.39,79.54,17.57,-1551.27,-0.59,1335021.86,403892.8,6598.76,78.58955739,15.9,28.7,1049187.77,0,0.0,0.0,0,0
8012,제이더블유홀딩스,96760,2015-12,0,0.98,4.52,0.77,5.27,27.54,8.52,41.19,0.05,0.14,3.16,5.37,0.03,0.59,3.56,1.45,2.96,13.59,2.58,0.76,1.12,-56.17,96.27,77.73,2.58,300.61,36.93,-2.53,-3.3,-5.15,24.96,42.67,52.85,929.23,219.91,75.04,19.26,-496.92,-2.05,1304460.43,415827.76,6725.86,81.99042665,15.9,27.65,1069532.67,0,0.0,0.0,0,1
8013,제이더블유홀딩스,96760,2016-12,0,1.35,10.51,-2.09,21.38,2.7,9.96,41.12,-2.1,-5.25,3.8,6.33,-1.26,0.6,3.31,1.55,3.28,10.32,2.5,0.79,1.08,11.15,121.48,98.17,9.31,331.08,26.11,-2.89,-3.88,-8.51,23.2,46.91,58.05,506.96,205.99,76.8,19.19,108.52,10.26,1352303.69,462788.87,7872.56,85.62549849,14.71,25.7,1157916.78,0,0.0,0.0,0,1
8014,제이더블유홀딩스,96760,2017-12,0,1.2,12.93,66.48,-5.11,34.99,-0.14,43.5,8.32,17.44,3.25,6.06,4.46,0.54,2.63,1.54,2.48,10.31,2.1,0.72,1.01,23.88,109.51,82.81,6.91,260.63,30.84,-0.96,-1.37,-2.24,27.73,36.88,48.78,929.23,160.62,72.27,24.38,280.62,4.24,2395190.79,1415524.35,9584.25,80.53908236,20.13,39.77,1929064.68,0,0.0,0.0,0,0
8015,제이더블유홀딩스,96760,2018-12,0,1.02,-5.6,-15.41,-2.38,7.01,6.06,42.73,5.02,9.39,2.54,4.59,2.77,0.55,2.52,1.81,2.28,16.01,1.87,0.78,1.11,10.2,128.37,94.71,14.86,218.12,26.41,11.79,14.22,30.61,31.44,37.21,50.44,799.81,125.0,68.56,26.22,118.66,11.15,1827704.0,1361557.48,8283.35,85.52007853,18.87,33.18,1563053.9,0,0.0,0.0,0,0
8016,제이더블유홀딩스,96760,2019-12,0,0.09,-2.52,8.12,-8.3,-12.31,0.14,39.39,-4.36,-8.41,0.22,0.38,-2.51,0.58,2.63,2.21,2.4,15.75,1.93,0.82,1.18,-23.73,90.6,65.02,17.77,253.64,29.57,16.51,20.27,40.04,28.28,34.05,47.45,591.67,185.23,71.72,28.23,-272.08,-4.92,1970866.04,1441422.44,8074.43,69.24465963,16.9,28.93,1364719.48,0,0.0,,0,0
8017,제이스코홀딩스,23440,2011-12,0,-2.13,32.16,65.93,2.08,-0.06,-42.45,8.94,-5.85,-0.99,0.0,0.0,-0.6,0.1,5.3,2.11,0.19,44.6,0.17,0.26,0.39,-4.29,84.88,77.8,0.54,87.86,0.0,9.69,50.29,0.0,53.23,21.62,23.59,606.84,52.2,46.77,8.35,-46.88,-4.2,668329.31,198674.29,2069.81,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8018,제이스코홀딩스,23440,2012-12,0,-3.73,28.26,38.24,27.14,-1.8,6.74,-15.2,-10.24,-1.87,0.0,0.0,-0.86,0.08,1.26,2.54,0.14,7.24,0.18,0.16,0.36,1.85,152.9,73.28,35.0,145.37,0.0,-6.76,-53.42,0.0,40.76,11.21,23.38,134.12,37.52,59.24,52.07,150.5,8.09,1451782.06,880564.65,2275.55,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8019,제이스코홀딩스,23440,2013-12,0,-3.01,1.29,-0.57,1.83,-6.36,490.53,-9.74,-16.05,-18.01,0.0,0.0,-7.06,0.44,4.34,10.79,0.7,43.71,1.12,0.72,1.88,-5.98,61.67,35.26,21.11,165.4,0.0,-15.22,-21.69,0.0,37.68,13.44,23.51,2905.8,101.17,62.32,42.82,-68.87,-14.61,1105150.17,683754.38,1764.63,0,0.0,0.0,0.0,0,0.0,1.0,0,#DIV/0!
8020,제이스코홀딩스,23440,2014-12,0,0.11,-2.38,-2.32,-2.01,10.44,-14.88,1.19,-10.97,-10.3,0.0,0.0,-4.13,0.38,3.05,6.45,0.6,22.34,0.94,0.63,1.6,-7.25,69.19,26.93,6.29,134.59,0.0,-9.79,-14.74,0.0,42.63,9.18,23.6,191.2,80.01,57.37,61.08,-137.16,-10.51,1644898.95,1065688.36,2624.91,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8021,제이스코홀딩스,23440,2015-12,0,-2.8,-2.93,-2.26,-4.13,10.63,8.75,-3.39,-13.48,-12.45,0.0,0.0,-5.67,0.42,3.62,7.27,0.67,21.97,0.92,0.77,1.79,-7.58,67.42,39.73,12.98,105.84,0.0,-0.91,-1.09,0.0,48.58,13.73,23.3,755.01,71.14,51.42,41.07,-85.01,-11.26,1298544.71,833963.81,2058.07,0,0.0,0.0,0.0,0,0.0,1.0,0,#DIV/0!
8022,제이스코홀딩스,23440,2016-12,0,0.31,-11.42,-4.89,-34.44,10.67,-17.16,8.19,-2.86,-1.98,0.0,0.0,-1.07,0.38,5.29,6.3,0.57,38.82,0.69,0.82,1.83,-194.29,97.67,80.39,36.42,64.77,0.0,14.49,14.27,0.0,60.69,14.19,17.25,486.03,29.09,39.31,17.7,-742.58,-0.41,1529088.83,1022801.5,2257.2,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8023,제이스코홀딩스,23440,2017-12,0,1.45,-4.57,-3.71,-4.65,3.04,-18.09,10.44,5.3,2.81,0.0,0.0,1.77,0.33,4.29,5.76,0.49,22.48,0.53,0.91,1.94,-7.88,66.45,23.63,7.34,52.59,0.0,11.38,11.45,0.0,65.53,6.13,17.23,266.69,39.57,34.47,64.44,-127.64,-8.7,1472297.17,1026134.83,2154.06,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8024,제이스코홀딩스,23440,2018-12,0,1.25,-2.06,11.97,4.4,0.57,-1.53,8.83,1.17,0.6,0.0,0.0,0.4,0.34,2.85,9.01,0.47,16.61,0.51,1.02,1.92,-10.96,74.49,31.12,4.71,48.6,0.0,6.95,6.6,0.0,67.29,7.67,18.37,133.72,36.64,32.71,58.22,-170.03,-6.29,2036345.21,1262512.71,2606.1,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8025,제이스코홀딩스,23440,2019-12,0,-7.33,-5.36,-8.32,-13.85,2.37,-17.77,-4.76,-14.01,-5.83,0.0,0.0,-4.08,0.29,2.77,7.66,0.38,10.55,0.42,0.97,1.66,-29.47,89.16,28.46,5.93,37.38,0.0,6.34,5.76,0.0,72.79,5.34,16.72,121.49,25.76,27.21,68.08,-560.15,-2.03,1322331.79,894279.85,1746.98,0,0.0,0.0,0.0,0,0.0,,0,#DIV/0!
8026,제이씨케미칼,137950,2011-12,0,16.81,-29.63,-77.8,38.76,-31.37,199.46,10.24,6.34,13.63,0.0,0.0,8.41,1.33,10.1,11.62,2.85,66.64,2.15,3.46,3.09,14.81,155.95,125.51,1.15,64.49,0.0,-2.09,-0.51,0.0,60.79,48.6,60.39,1138.53,63.7,39.21,19.52,54.4,21.67,649977.41,283592.45,3182.6,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
8027,제이씨케미칼,137950,2012-12,0,1.76,-17.88,9.79,-55.24,2.14,-17.44,5.4,2.84,6.12,1.06,0.73,4.13,1.45,9.08,8.51,6.18,60.96,2.16,4.47,3.03,31.9,142.24,61.52,7.67,31.73,18.47,39.95,6.04,51.02,75.92,14.25,32.95,364.53,30.51,24.08,56.75,191.11,9.79,544644.29,419480.79,2476.1,49.14698531,10.81,6.93,267676.25,0,0.0,0.0,0,#DIV/0!
8028,제이씨케미칼,137950,2013-12,0,6.22,27.17,14.74,38.25,-0.71,9.42,7.95,1.68,3.8,3.72,2.47,2.53,1.5,10.77,12.38,5.92,45.85,2.26,4.5,4.35,606.93,101.25,77.94,35.41,68.73,33.94,23.53,7.14,28.24,59.27,27.57,35.82,314.31,59.69,40.73,23.03,1863.62,0.44,558745.03,458074.97,2519.18,47.64081124,10.57,7.87,266190.67,1,0.0,1.0,0,0
8029,제이씨케미칼,137950,2014-12,0,-1.55,40.45,9.24,51.08,-5.49,-24.73,7.12,-2.61,-4.58,-1.2,-1.43,-2.19,0.84,10.38,9.01,3.99,35.7,1.75,1.62,2.25,-68.11,94.8,77.54,52.8,150.75,54.44,5.44,4.55,6.01,39.88,31.52,38.53,437.57,101.92,60.12,18.2,-331.86,-2.11,536663.44,416104.78,2948.52,24.3121025,4.43,6.15,130474.17,0,0.0,0.0,0,0
8030,제이씨케미칼,137950,2015-12,0,2.73,29.16,60.96,10.73,35.08,44.22,10.96,2.49,5.51,3.32,3.67,2.26,0.91,9.89,13.61,4.22,28.42,2.21,1.53,2.56,-22.56,82.26,59.75,31.66,139.76,45.47,2.36,1.71,3.02,41.71,23.99,33.03,137.15,96.29,58.29,27.37,-126.88,-7.12,540013.82,450605.32,4032.21,69.55900366,9.32,11.59,375628.24,1,0.0,0.0,0,1
8031,제이씨케미칼,137950,2016-12,0,9.25,7.31,21.16,-15.97,18.77,40.54,17.07,7.69,19.05,11.56,10.61,8.38,1.09,9.01,22.73,4.35,32.91,2.48,1.95,3.72,-17.48,68.24,39.37,19.31,116.63,43.95,8.72,4.46,10.68,46.16,14.93,25.87,143.16,82.12,53.84,42.3,-90.88,-12.04,995597.19,793700.08,4086.61,76.51833982,18.64,17.71,761814.44,0,0.0,0.0,0,0
8032,제이씨케미칼,137950,2017-12,0,2.83,0.0,-12.11,11.5,-4.26,10.92,9.37,-1.24,-3.21,3.93,3.37,-1.45,1.17,9.99,18.92,4.69,62.82,2.58,2.13,4.27,-38.97,82.8,53.38,14.95,126.26,42.88,4.1,1.96,5.34,44.2,18.6,28.84,613.13,78.82,55.8,35.53,-171.04,-5.99,782051.15,704945.41,3772.13,40.01200656,8.3,7.11,312914.36,0,0.0,0.0,0,0
8033,제이씨케미칼,137950,2018-12,0,2.62,17.63,24.55,14.35,5.0,5.53,11.14,1.28,3.48,5.64,4.98,1.45,1.13,10.34,15.05,4.71,57.33,2.72,1.94,3.99,-11.36,60.33,40.33,16.9,153.49,43.38,5.02,2.9,7.0,39.45,18.75,28.04,227.93,117.82,60.55,33.15,-50.4,-18.44,455527.91,493180.46,3090.25,81.55251425,12.02,11.48,371494.46,1,0.0,1.0,0,1
8034,제이씨케미칼,137950,2019-12,0,4.63,36.95,68.56,35.71,33.06,11.65,13.37,5.77,14.69,6.33,6.41,5.7,0.99,7.81,17.61,3.53,26.86,2.54,1.61,3.54,-16.67,73.06,41.1,15.04,160.9,45.92,5.61,4.05,7.53,38.33,15.63,27.79,106.43,99.22,61.67,43.75,-118.65,-10.24,847051.09,596095.67,2788.15,0,12.59,14.75,351108.94,0,0.0,,0,1
8035,제이씨현시스템,33320,2011-12,0,15.87,-4.63,-2.95,0.59,3.01,3.16,13.22,2.13,4.77,3.73,2.19,3.63,1.71,6.87,7.13,7.76,12.44,2.24,7.16,2.65,7.47,342.03,239.23,70.17,26.28,5.33,9.45,1.13,36.9,79.19,46.22,66.08,194.72,24.4,20.81,30.06,42.47,46.76,101911.27,13167.19,464.47,84.43435963,18.53,10.61,86048.13,0,0.0,0.0,0,0
8036,제이씨현시스템,33320,2012-12,0,-11.78,3.99,-0.29,6.89,-0.86,-4.85,12.07,-0.24,-0.5,-1.17,-0.72,-0.39,1.63,7.34,6.42,7.5,13.62,2.11,7.18,2.43,7.1,296.5,212.65,73.73,32.46,9.19,8.66,1.33,23.09,75.5,48.72,67.92,222.01,30.34,24.5,28.28,42.67,45.01,108294.98,103342.35,509.27,0,14.63,9.15,74494.63,0,0.0,0.0,0,0
8037,제이씨현시스템,33320,2013-12,0,36.73,6.88,-0.65,10.84,3.82,5.68,12.42,1.81,3.97,2.98,1.82,2.95,1.63,8.07,5.22,7.97,13.27,2.2,6.37,2.36,7.0,278.21,213.69,40.94,36.37,9.7,-2.95,-0.5,-8.13,73.33,54.11,70.44,272.44,34.53,26.67,23.19,36.2,45.12,109830.3,85634.43,555.66,0,16.45,10.41,91390.21,1,0.0,0.0,0,0
8038,제이씨현시스템,33320,2014-12,0,20.74,10.77,10.19,2.33,4.88,-0.87,11.5,1.81,3.77,1.73,1.17,2.69,1.49,7.94,4.4,7.54,12.7,2.09,5.18,2.2,7.57,234.87,174.37,48.49,44.01,13.26,-3.56,-0.77,-8.2,69.44,48.31,65.07,297.41,39.9,30.56,25.76,44.86,37.37,126283.36,87739.53,642.26,0,13.58,9.6,87190.07,0,0.0,0.0,0,0
8039,제이씨현시스템,33320,2015-12,0,24.31,10.04,2.84,12.95,1.9,15.65,10.99,0.75,1.74,2.91,1.87,1.16,1.56,7.97,4.75,8.2,12.89,2.33,4.68,2.36,8.48,210.43,153.79,37.96,55.51,15.25,0.5,0.12,1.16,64.3,48.82,66.8,249.67,49.37,35.7,26.92,51.29,35.05,212851.11,173326.75,1161.04,79.40420906,14.56,9.79,169012.74,0,0.0,0.0,0,0
8040,제이씨현시스템,33320,2016-12,0,112.82,4.74,-25.69,16.74,7.52,30.93,12.13,2.42,7.06,7.76,4.08,4.6,1.9,9.6,5.26,12.15,14.2,2.92,5.46,2.69,8.73,233.63,180.74,41.57,51.5,13.64,8.76,1.6,21.84,66.01,57.6,74.45,285.39,48.28,33.99,22.64,39.58,42.58,141682.07,87074.27,1086.75,0,8.18,4.4,88861.6,0,0.0,0.0,0,0
8041,제이씨현시스템,33320,2017-12,0,300.32,11.52,-7.74,16.25,19.02,49.88,11.49,4.68,18.04,15.03,5.71,12.33,2.63,14.81,6.53,22.22,29.73,3.85,8.32,3.46,10.0,280.26,227.06,59.37,41.95,16.23,9.62,1.14,17.53,70.45,62.87,77.6,859.88,39.31,29.55,18.98,29.52,49.91,125374.44,83983.83,1162.51,0,23.45,9.39,272630.61,0,0.0,0.0,0,0
