,회사명,거래소코드,회계년도,매출원가감소율,중간값
13932,쿠쿠홀딩스,192400,19-Dec,-1.694915254,
13933,쿠쿠홈시스,284740,18-Dec,,
13934,쿠쿠홈시스,284740,19-Dec,-2.702702703,
13935,큐렉소,60280,11-Dec,10.52631579,
13936,큐렉소,60280,12-Dec,14.60674157,
13937,큐렉소,60280,13-Dec,-2.298850575,
13938,큐렉소,60280,14-Dec,-1.162790698,
13939,큐렉소,60280,15-Dec,5.494505495,
13940,큐렉소,60280,16-Dec,,
13941,큐렉소,60280,17-Dec,,
13942,큐렉소,60280,18-Dec,,
13943,큐렉소,60280,19-Dec,,
13944,크로바하이텍,43590,11-Dec,-1.136363636,
13945,크로바하이텍,43590,12-Dec,-2.325581395,
13946,크로바하이텍,43590,13-Dec,11.34020619,
13947,크로바하이텍,43590,14-Dec,-2.105263158,
13948,크로바하이텍,43590,15-Dec,-3.260869565,
13949,크로바하이텍,43590,16-Dec,-5.747126437,
13950,크로바하이텍,43590,17-Dec,4.395604396,
13951,크로바하이텍,43590,18-Dec,10.78431373,
13952,크로바하이텍,43590,19-Dec,-7.368421053,
13953,크루셜텍,114120,11-Dec,5.747126437,
13954,크루셜텍,114120,12-Dec,5.434782609,
13955,크루셜텍,114120,13-Dec,1.075268817,
13956,크루셜텍,114120,14-Dec,0,
13957,크루셜텍,114120,15-Dec,-16.25,
13958,크루셜텍,114120,16-Dec,3.614457831,
13959,크루셜텍,114120,17-Dec,20.19230769,
13960,크루셜텍,114120,18-Dec,4.587155963,
13961,크루셜텍,114120,19-Dec,7.627118644,
13962,크리스탈지노믹스,83790,11-Dec,,
13963,크리스탈지노믹스,83790,12-Dec,,
13964,크리스탈지노믹스,83790,13-Dec,,
13965,크리스탈지노믹스,83790,14-Dec,,
13966,크리스탈지노믹스,83790,15-Dec,,
13967,크리스탈지노믹스,83790,16-Dec,100,
13968,크리스탈지노믹스,83790,17-Dec,-22.22222222,
13969,크리스탈지노믹스,83790,18-Dec,-28.57142857,
13970,크리스탈지노믹스,83790,19-Dec,68.18181818,
13971,키네마스터,139670,11-Dec,,
13972,키네마스터,139670,12-Dec,,
13973,키네마스터,139670,13-Dec,,
13974,키네마스터,139670,14-Dec,,
13975,키네마스터,139670,15-Dec,,
13976,키네마스터,139670,16-Dec,,
13977,키네마스터,139670,17-Dec,,
13978,키네마스터,139670,18-Dec,,
13979,키네마스터,139670,19-Dec,,
13980,태경산업,15890,11-Dec,4,
13981,태경산업,15890,12-Dec,1.315789474,
13982,태경산업,15890,13-Dec,0,
13983,태경산업,15890,14-Dec,0,
13984,태경산업,15890,15-Dec,2.564102564,
13985,태경산업,15890,16-Dec,0,
13986,태경산업,15890,17-Dec,2.5,
13987,태경산업,15890,18-Dec,0,
13988,태경산업,15890,19-Dec,1.234567901,
13989,태경케미컬,6890,11-Dec,5.797101449,
13990,태경케미컬,6890,12-Dec,1.428571429,
13991,태경케미컬,6890,13-Dec,1.408450704,
13992,태경케미컬,6890,14-Dec,1.388888889,
13993,태경케미컬,6890,15-Dec,-1.408450704,
13994,태경케미컬,6890,16-Dec,0,
13995,태경케미컬,6890,17-Dec,4.054054054,
13996,태경케미컬,6890,18-Dec,-2.777777778,
13997,태경케미컬,6890,19-Dec,1.369863014,
13998,태광산업,3240,11-Dec,14.08450704,
13999,태광산업,3240,12-Dec,6.578947368,
14000,태광산업,3240,13-Dec,-5.555555556,
14001,태광산업,3240,14-Dec,-2.857142857,
14002,태광산업,3240,15-Dec,-7.692307692,
14003,태광산업,3240,16-Dec,-1.5625,
14004,태광산업,3240,17-Dec,1.538461538,
14005,태광산업,3240,18-Dec,0,
14006,태광산업,3240,19-Dec,0,
14007,태림포장,11280,11-Dec,,
14008,태림포장,11280,12-Dec,,
14009,태림포장,11280,13-Dec,,
14010,태림포장,11280,14-Dec,,
14011,태림포장,11280,15-Dec,,
14012,태림포장,11280,16-Dec,0,
14013,태림포장,11280,17-Dec,2.247191011,
14014,태림포장,11280,18-Dec,-7.228915663,
14015,태림포장,11280,19-Dec,1.19047619,
14016,태양금속공업,4100,11-Dec,1.123595506,
14017,태양금속공업,4100,12-Dec,0,
14018,태양금속공업,4100,13-Dec,0,
14019,태양금속공업,4100,14-Dec,0,
14020,태양금속공업,4100,15-Dec,0,
14021,태양금속공업,4100,16-Dec,-1.136363636,
14022,태양금속공업,4100,17-Dec,1.123595506,
14023,태양금속공업,4100,18-Dec,-1.136363636,
14024,태양금속공업,4100,19-Dec,4.347826087,
14025,태원물산,1420,11-Dec,,
14026,태원물산,1420,12-Dec,,
14027,태원물산,1420,13-Dec,,
14028,태원물산,1420,14-Dec,,
14029,태원물산,1420,15-Dec,,
14030,태원물산,1420,16-Dec,,
14031,태원물산,1420,17-Dec,,
14032,태원물산,1420,18-Dec,,
14033,태원물산,1420,19-Dec,,
14034,태평양물산,7980,11-Dec,-1.149425287,
14035,태평양물산,7980,12-Dec,-1.162790698,
14036,태평양물산,7980,13-Dec,0,
14037,태평양물산,7980,14-Dec,-1.176470588,
14038,태평양물산,7980,15-Dec,0,
14039,태평양물산,7980,16-Dec,7.608695652,
14040,태평양물산,7980,17-Dec,-9.523809524,
14041,태평양물산,7980,18-Dec,-1.204819277,
14042,태평양물산,7980,19-Dec,-1.219512195,
14043,테고사이언스,191420,14-Dec,,
14044,테고사이언스,191420,15-Dec,,
14045,테고사이언스,191420,16-Dec,,
14046,테고사이언스,191420,17-Dec,5,
14047,테고사이언스,191420,18-Dec,16.66666667,
14048,테고사이언스,191420,19-Dec,7.692307692,
14049,테라사이언스,73640,11-Dec,1.298701299,
14050,테라사이언스,73640,12-Dec,0,
14051,테라사이언스,73640,13-Dec,6.097560976,
14052,테라사이언스,73640,14-Dec,9.89010989,
14053,테라사이언스,73640,15-Dec,14.95327103,
14054,테라사이언스,73640,16-Dec,,
14055,테라사이언스,73640,17-Dec,,
14056,테라사이언스,73640,18-Dec,-2.43902439,
14057,테라사이언스,73640,19-Dec,7.865168539,
14058,텔코웨어,78000,11-Dec,-4.545454545,
14059,텔코웨어,78000,12-Dec,0,
14060,텔코웨어,78000,13-Dec,-15.78947368,
14061,텔코웨어,78000,14-Dec,6.557377049,
14062,텔코웨어,78000,15-Dec,8.955223881,
14063,텔코웨어,78000,16-Dec,-11.66666667,
14064,텔코웨어,78000,17-Dec,1.639344262,
14065,텔코웨어,78000,18-Dec,-5.172413793,
14066,텔코웨어,78000,19-Dec,12.12121212,
14067,티와이엠,2900,11-Dec,1.265822785,
14068,티와이엠,2900,12-Dec,1.25,
14069,티와이엠,2900,13-Dec,-2.564102564,
14070,티와이엠,2900,14-Dec,2.5,
14071,티와이엠,2900,15-Dec,1.234567901,
14072,티와이엠,2900,16-Dec,2.409638554,
14073,티와이엠,2900,17-Dec,-2.469135802,
14074,티와이엠,2900,18-Dec,4.705882353,
14075,티와이엠,2900,19-Dec,-1.19047619,
14076,티제이미디어,32540,11-Dec,-4.47761194,
14077,티제이미디어,32540,12-Dec,8.219178082,
14078,티제이미디어,32540,13-Dec,6.41025641,
14079,티제이미디어,32540,14-Dec,-2.631578947,
14080,티제이미디어,32540,15-Dec,-1.333333333,
14081,티제이미디어,32540,16-Dec,1.315789474,
14082,티제이미디어,32540,17-Dec,-2.702702703,
14083,티제이미디어,32540,18-Dec,2.631578947,
14084,티제이미디어,32540,19-Dec,-1.333333333,
14085,티케이지애강,22220,11-Dec,1.098901099,
14086,티케이지애강,22220,12-Dec,2.150537634,
14087,티케이지애강,22220,13-Dec,-2.197802198,
14088,티케이지애강,22220,14-Dec,-1.111111111,
14089,티케이지애강,22220,15-Dec,-9.756097561,
14090,티케이지애강,22220,16-Dec,-2.5,
14091,티케이지애강,22220,17-Dec,-6.666666667,
14092,티케이지애강,22220,18-Dec,1.315789474,
14093,티케이지애강,22220,19-Dec,0,
14094,티케이지휴켐스,69260,11-Dec,5.952380952,
14095,티케이지휴켐스,69260,12-Dec,1.176470588,
14096,티케이지휴켐스,69260,13-Dec,3.409090909,
14097,티케이지휴켐스,69260,14-Dec,-1.149425287,
14098,티케이지휴켐스,69260,15-Dec,-2.352941176,
14099,티케이지휴켐스,69260,16-Dec,-8.974358974,
14100,티케이지휴켐스,69260,17-Dec,-9.85915493,
14101,티케이지휴켐스,69260,18-Dec,7.792207792,
14102,티케이지휴켐스,69260,19-Dec,1.282051282,
14103,팅크웨어,84730,11-Dec,,
14104,팅크웨어,84730,12-Dec,,
14105,팅크웨어,84730,13-Dec,,
14106,팅크웨어,84730,14-Dec,-7.042253521,
14107,팅크웨어,84730,15-Dec,-4.411764706,
14108,팅크웨어,84730,16-Dec,0,
14109,팅크웨어,84730,17-Dec,1.449275362,
14110,팅크웨어,84730,18-Dec,0,
14111,팅크웨어,84730,19-Dec,-1.470588235,
14112,파나케이아,58530,11-Dec,-6.060606061,
14113,파나케이아,58530,12-Dec,4.347826087,
14114,파나케이아,58530,13-Dec,-4.545454545,
14115,파나케이아,58530,14-Dec,4.347826087,
14116,파나케이아,58530,15-Dec,-7.8125,
14117,파나케이아,58530,16-Dec,8.571428571,
14118,파나케이아,58530,17-Dec,19.54022989,
14119,파나케이아,58530,18-Dec,-4.819277108,
14120,파나케이아,58530,19-Dec,-45.61403509,
14121,파미셀,5690,11-Dec,26.72413793,
14122,파미셀,5690,12-Dec,-31.81818182,
14123,파미셀,5690,13-Dec,-18.91891892,
14124,파미셀,5690,14-Dec,,
14125,파미셀,5690,15-Dec,,
14126,파미셀,5690,16-Dec,,
14127,파미셀,5690,17-Dec,,
14128,파미셀,5690,18-Dec,,
14129,파미셀,5690,19-Dec,,
14130,팜젠사이언스,4720,11-Dec,17.77777778,
14131,팜젠사이언스,4720,12-Dec,2.173913043,
14132,팜젠사이언스,4720,13-Dec,-4.545454545,
14133,팜젠사이언스,4720,14-Dec,4.347826087,
14134,팜젠사이언스,4720,15-Dec,0,
14135,팜젠사이언스,4720,16-Dec,-4.545454545,
14136,팜젠사이언스,4720,17-Dec,8.333333333,
14137,팜젠사이언스,4720,18-Dec,0,
14138,팜젠사이언스,4720,19-Dec,-2.127659574,
14139,패션플랫폼,225590,15-Dec,,
14140,패션플랫폼,225590,16-Dec,,
14141,패션플랫폼,225590,17-Dec,,
14142,패션플랫폼,225590,18-Dec,,
14143,패션플랫폼,225590,19-Dec,,
14144,팬오션,28670,11-Dec,3,
14145,팬오션,28670,12-Dec,1.960784314,
14146,팬오션,28670,13-Dec,1.923076923,
14147,팬오션,28670,14-Dec,-23.80952381,
14148,팬오션,28670,15-Dec,0,
14149,팬오션,28670,16-Dec,4.545454545,
14150,팬오션,28670,17-Dec,1.123595506,
14151,팬오션,28670,18-Dec,1.111111111,
14152,팬오션,28670,19-Dec,-2.272727273,
14153,퍼스텍,10820,11-Dec,0,
14154,퍼스텍,10820,12-Dec,0,
14155,퍼스텍,10820,13-Dec,1.111111111,
14156,퍼스텍,10820,14-Dec,0,
14157,퍼스텍,10820,15-Dec,2.173913043,
14158,퍼스텍,10820,16-Dec,1.075268817,
14159,퍼스텍,10820,17-Dec,-1.086956522,
14160,퍼스텍,10820,18-Dec,,
14161,퍼스텍,10820,19-Dec,,
14162,펌텍코리아,251970,19-Dec,,
14163,페이퍼코리아,1020,11-Dec,9.574468085,
14164,페이퍼코리아,1020,12-Dec,-14.63414634,
14165,페이퍼코리아,1020,13-Dec,3.529411765,
14166,페이퍼코리아,1020,14-Dec,5.555555556,
14167,페이퍼코리아,1020,15-Dec,10,
14168,페이퍼코리아,1020,16-Dec,-4.166666667,
14169,페이퍼코리아,1020,17-Dec,4,
14170,페이퍼코리아,1020,18-Dec,-9.89010989,
14171,페이퍼코리아,1020,19-Dec,-3.409090909,
14172,평화산업,90080,11-Dec,1.052631579,
14173,평화산업,90080,12-Dec,-3.260869565,
14174,평화산업,90080,13-Dec,2.127659574,
14175,평화산업,90080,14-Dec,0,
14176,평화산업,90080,15-Dec,0,
14177,평화산업,90080,16-Dec,0,
14178,평화산업,90080,17-Dec,3.092783505,
14179,평화산업,90080,18-Dec,2.02020202,
14180,평화산업,90080,19-Dec,-4.210526316,
14181,평화홀딩스,10770,11-Dec,4.210526316,
14182,평화홀딩스,10770,12-Dec,-4.395604396,
14183,평화홀딩스,10770,13-Dec,0,
14184,평화홀딩스,10770,14-Dec,0,
14185,평화홀딩스,10770,15-Dec,0,
14186,평화홀딩스,10770,16-Dec,-2.247191011,
14187,평화홀딩스,10770,17-Dec,3.260869565,
14188,평화홀딩스,10770,18-Dec,3.157894737,
14189,평화홀딩스,10770,19-Dec,-3.260869565,
14190,포스코스틸리온,58430,11-Dec,,
14191,포스코스틸리온,58430,12-Dec,,
14192,포스코스틸리온,58430,13-Dec,,
14193,포스코스틸리온,58430,14-Dec,-1.075268817,
14194,포스코스틸리온,58430,15-Dec,-3.333333333,
14195,포스코스틸리온,58430,16-Dec,-3.448275862,
14196,포스코스틸리온,58430,17-Dec,4.395604396,
14197,포스코스틸리온,58430,18-Dec,3.191489362,
14198,포스코스틸리온,58430,19-Dec,1.052631579,
14199,포스코홀딩스,5490,11-Dec,4.597701149,
14200,포스코홀딩스,5490,12-Dec,1.136363636,
14201,포스코홀딩스,5490,13-Dec,1.123595506,
14202,포스코홀딩스,5490,14-Dec,0,
14203,포스코홀딩스,5490,15-Dec,0,
14204,포스코홀딩스,5490,16-Dec,-2.298850575,
14205,포스코홀딩스,5490,17-Dec,-1.162790698,
14206,포스코홀딩스,5490,18-Dec,2.272727273,
14207,포스코홀딩스,5490,19-Dec,2.222222222,
14208,풍국정공업,23900,11-Dec,1.333333333,
14209,풍국정공업,23900,12-Dec,6.25,
14210,풍국정공업,23900,13-Dec,-3.896103896,
14211,풍국정공업,23900,14-Dec,2.53164557,
14212,풍국정공업,23900,15-Dec,-3.947368421,
14213,풍국정공업,23900,16-Dec,-4.109589041,
14214,풍국정공업,23900,17-Dec,3.947368421,
14215,풍국정공업,23900,18-Dec,1.298701299,
14216,풍국정공업,23900,19-Dec,2.53164557,
14217,피씨엘,241820,17-Dec,,
14218,피씨엘,241820,18-Dec,,
14219,피씨엘,241820,19-Dec,,
14220,피앤씨테크,237750,16-Dec,,
14221,피앤씨테크,237750,17-Dec,,
14222,피앤씨테크,237750,18-Dec,,
14223,피앤씨테크,237750,19-Dec,,
14224,피에스케이,319660,19-Dec,,
14225,피에스케이홀딩스,31980,11-Dec,13.33333333,
14226,피에스케이홀딩스,31980,12-Dec,-27.11864407,
14227,피에스케이홀딩스,31980,13-Dec,-1.724137931,
14228,피에스케이홀딩스,31980,14-Dec,3.333333333,
14229,피에스케이홀딩스,31980,15-Dec,-3.448275862,
14230,피에스케이홀딩스,31980,16-Dec,-3.571428571,
14231,피에스케이홀딩스,31980,17-Dec,1.754385965,
14232,피에스케이홀딩스,31980,18-Dec,-1.785714286,
14233,피에스케이홀딩스,31980,19-Dec,-1.818181818,
14234,피에스텍,2230,11-Dec,-6.976744186,
14235,피에스텍,2230,12-Dec,3.370786517,
14236,피에스텍,2230,13-Dec,1.111111111,
14237,피에스텍,2230,14-Dec,-15.38461538,
14238,피에스텍,2230,15-Dec,-4,
14239,피에스텍,2230,16-Dec,6.25,
14240,피에스텍,2230,17-Dec,0,
14241,피에스텍,2230,18-Dec,2.43902439,
14242,피에스텍,2230,19-Dec,6.818181818,
14243,피에이치에이,43370,11-Dec,1.219512195,
14244,피에이치에이,43370,12-Dec,3.529411765,
14245,피에이치에이,43370,13-Dec,0,
14246,피에이치에이,43370,14-Dec,2.298850575,
14247,피에이치에이,43370,15-Dec,-1.162790698,
14248,피에이치에이,43370,16-Dec,0,
14249,피에이치에이,43370,17-Dec,2.272727273,
14250,피에이치에이,43370,18-Dec,2.222222222,
14251,피에이치에이,43370,19-Dec,-1.123595506,
14252,하나마이크론,67310,11-Dec,6.666666667,
14253,하나마이크론,67310,12-Dec,5.263157895,
14254,하나마이크론,67310,13-Dec,-3.260869565,
14255,하나마이크론,67310,14-Dec,-9.523809524,
14256,하나마이크론,67310,15-Dec,1.176470588,
14257,하나마이크론,67310,16-Dec,5.555555556,
14258,하나마이크론,67310,17-Dec,-4.651162791,
14259,하나마이크론,67310,18-Dec,-6.172839506,
14260,하나마이크론,67310,19-Dec,1.219512195,
14261,하나머티리얼즈,166090,17-Dec,,
14262,하나머티리얼즈,166090,18-Dec,,
14263,하나머티리얼즈,166090,19-Dec,,
14264,하나제약,293480,18-Dec,,
14265,하나제약,293480,19-Dec,,
14266,하이록코리아,13030,11-Dec,5.714285714,
14267,하이록코리아,13030,12-Dec,-1.449275362,
14268,하이록코리아,13030,13-Dec,-4.545454545,
14269,하이록코리아,13030,14-Dec,-6.451612903,
14270,하이록코리아,13030,15-Dec,3.125,
14271,하이록코리아,13030,16-Dec,7.246376812,
14272,하이록코리아,13030,17-Dec,-1.470588235,
14273,하이록코리아,13030,18-Dec,5.555555556,
14274,하이록코리아,13030,19-Dec,2.702702703,
14275,하이즈항공,221840,15-Dec,,
14276,하이즈항공,221840,16-Dec,,
14277,하이즈항공,221840,17-Dec,,
14278,하이즈항공,221840,18-Dec,0,
14279,하이즈항공,221840,19-Dec,-2.325581395,
14280,하이트진로,80,11-Dec,1.694915254,
14281,하이트진로,80,12-Dec,-3.50877193,
14282,하이트진로,80,13-Dec,0,
14283,하이트진로,80,14-Dec,1.724137931,
14284,하이트진로,80,15-Dec,-1.754385965,
14285,하이트진로,80,16-Dec,-1.785714286,
14286,하이트진로,80,17-Dec,1.754385965,
14287,하이트진로,80,18-Dec,5,
14288,하이트진로,80,19-Dec,-5.263157895,
14289,하이트진로홀딩스,140,11-Dec,5.357142857,
14290,하이트진로홀딩스,140,12-Dec,1.754385965,
14291,하이트진로홀딩스,140,13-Dec,0,
14292,하이트진로홀딩스,140,14-Dec,1.724137931,
14293,하이트진로홀딩스,140,15-Dec,-1.754385965,
14294,하이트진로홀딩스,140,16-Dec,-1.785714286,
14295,하이트진로홀딩스,140,17-Dec,1.754385965,
14296,하이트진로홀딩스,140,18-Dec,3.389830508,
14297,하이트진로홀딩스,140,19-Dec,-3.50877193,
14298,한국가스공사,36460,11-Dec,1.052631579,
14299,한국가스공사,36460,12-Dec,0,
14300,한국가스공사,36460,13-Dec,0,
14301,한국가스공사,36460,14-Dec,1.041666667,
14302,한국가스공사,36460,15-Dec,-1.052631579,
14303,한국가스공사,36460,16-Dec,-1.063829787,
14304,한국가스공사,36460,17-Dec,-1.075268817,
14305,한국가스공사,36460,18-Dec,1.063829787,
14306,한국가스공사,36460,19-Dec,-1.075268817,
14307,한국공항,5430,11-Dec,2.298850575,
14308,한국공항,5430,12-Dec,,
14309,한국공항,5430,13-Dec,,
14310,한국공항,5430,14-Dec,,
14311,한국공항,5430,15-Dec,-1.111111111,
14312,한국공항,5430,16-Dec,-1.123595506,
14313,한국공항,5430,17-Dec,0,
14314,한국공항,5430,18-Dec,2.197802198,
14315,한국공항,5430,19-Dec,0,
14316,한국기업평가,34950,10-Sep,,
14317,한국기업평가,34950,11-Sep,,
14318,한국기업평가,34950,12-Sep,,
14319,한국기업평가,34950,13-Dec,,
14320,한국기업평가,34950,14-Dec,,
14321,한국기업평가,34950,15-Dec,,
14322,한국기업평가,34950,16-Dec,,
14323,한국기업평가,34950,17-Dec,,
14324,한국기업평가,34950,18-Dec,,
14325,한국기업평가,34950,19-Dec,,
14326,한국내화,10040,11-Dec,,
14327,한국내화,10040,12-Dec,,
14328,한국내화,10040,13-Dec,,
14329,한국내화,10040,14-Dec,,
14330,한국내화,10040,15-Dec,,
14331,한국내화,10040,16-Dec,,
14332,한국내화,10040,17-Dec,,
14333,한국내화,10040,18-Dec,,
14334,한국내화,10040,19-Dec,,
14335,한국단자공업,25540,11-Dec,0,
14336,한국단자공업,25540,12-Dec,-1.19047619,
14337,한국단자공업,25540,13-Dec,-1.204819277,
14338,한국단자공업,25540,14-Dec,-2.469135802,
14339,한국단자공업,25540,15-Dec,0,
14340,한국단자공업,25540,16-Dec,-1.25,
14341,한국단자공업,25540,17-Dec,4.761904762,
14342,한국단자공업,25540,18-Dec,3.448275862,
