,회사명,거래소코드,회계년도,배당금감소율여부
17487,지에스건설(주),6360,Dec-17,0
17488,지에스건설(주),6360,Dec-18,0
17489,지에스건설(주),6360,Dec-19,0
17490,지에이치신소재(주),130500,Dec-10,0
17491,지에이치신소재(주),130500,Dec-11,0
17492,지에이치신소재(주),130500,Dec-12,0
17493,지에이치신소재(주),130500,Dec-13,0
17494,지에이치신소재(주),130500,Dec-14,0
17495,지에이치신소재(주),130500,Dec-15,0
17496,지에이치신소재(주),130500,Dec-16,0
17497,지에이치신소재(주),130500,Dec-17,0
17498,지에이치신소재(주),130500,Dec-18,0
17499,지에이치신소재(주),130500,Dec-19,1
17500,지엔원에너지(주),270520,Dec-17,0
17501,지엔원에너지(주),270520,Dec-18,0
17502,지엔원에너지(주),270520,Dec-19,0
17503,지엘팜텍(주),204840,Dec-14,0
17504,지엘팜텍(주),204840,Dec-15,0
17505,지엘팜텍(주),204840,Dec-16,0
17506,지엘팜텍(주),204840,Dec-17,0
17507,지엘팜텍(주),204840,Dec-18,0
17508,지엘팜텍(주),204840,Dec-19,0
17509,지엠비코리아(주),13870,Dec-10,0
17510,지엠비코리아(주),13870,Dec-11,0
17511,지엠비코리아(주),13870,Dec-12,0
17512,지엠비코리아(주),13870,Dec-13,0
17513,지엠비코리아(주),13870,Dec-14,0
17514,지엠비코리아(주),13870,Dec-15,0
17515,지엠비코리아(주),13870,Dec-16,1
17516,지엠비코리아(주),13870,Dec-17,0
17517,지엠비코리아(주),13870,Dec-18,1
17518,지엠비코리아(주),13870,Dec-19,1
17519,진양산업(주),3780,Dec-10,0
17520,진양산업(주),3780,Dec-11,0
17521,진양산업(주),3780,Dec-12,0
17522,진양산업(주),3780,Dec-13,0
17523,진양산업(주),3780,Dec-14,1
17524,진양산업(주),3780,Dec-15,0
17525,진양산업(주),3780,Dec-16,0
17526,진양산업(주),3780,Dec-17,0
17527,진양산업(주),3780,Dec-18,1
17528,진양산업(주),3780,Dec-19,0
17529,진양제약(주),7370,Dec-10,0
17530,진양제약(주),7370,Dec-11,0
17531,진양제약(주),7370,Dec-12,0
17532,진양제약(주),7370,Dec-13,0
17533,진양제약(주),7370,Dec-14,0
17534,진양제약(주),7370,Dec-15,0
17535,진양제약(주),7370,Dec-16,0
17536,진양제약(주),7370,Dec-17,0
17537,진양제약(주),7370,Dec-18,0
17538,진양제약(주),7370,Dec-19,0
17539,진양폴리우레탄(주),10640,Dec-10,0
17540,진양폴리우레탄(주),10640,Dec-11,0
17541,진양폴리우레탄(주),10640,Dec-12,0
17542,진양폴리우레탄(주),10640,Dec-13,0
17543,진양폴리우레탄(주),10640,Dec-14,1
17544,진양폴리우레탄(주),10640,Dec-15,0
17545,진양폴리우레탄(주),10640,Dec-16,1
17546,진양폴리우레탄(주),10640,Dec-17,0
17547,진양폴리우레탄(주),10640,Dec-18,0
17548,진양폴리우레탄(주),10640,Dec-19,0
17549,진양화학(주),51630,Dec-10,0
17550,진양화학(주),51630,Dec-11,0
17551,진양화학(주),51630,Dec-12,0
17552,진양화학(주),51630,Dec-13,0
17553,진양화학(주),51630,Dec-14,0
17554,진양화학(주),51630,Dec-15,0
17555,진양화학(주),51630,Dec-16,1
17556,진양화학(주),51630,Dec-17,1
17557,진양화학(주),51630,Dec-18,1
17558,진양화학(주),51630,Dec-19,0
17559,진원생명과학(주),11000,Dec-10,0
17560,진원생명과학(주),11000,Dec-11,0
17561,진원생명과학(주),11000,Dec-12,0
17562,진원생명과학(주),11000,Dec-13,0
17563,진원생명과학(주),11000,Dec-14,0
17564,진원생명과학(주),11000,Dec-15,0
17565,진원생명과학(주),11000,Dec-16,0
17566,진원생명과학(주),11000,Dec-17,0
17567,진원생명과학(주),11000,Dec-18,0
17568,진원생명과학(주),11000,Dec-19,0
17569,진흥기업(주),2780,Dec-10,0
17570,진흥기업(주),2780,Dec-11,0
17571,진흥기업(주),2780,Dec-12,0
17572,진흥기업(주),2780,Dec-13,0
17573,진흥기업(주),2780,Dec-14,0
17574,진흥기업(주),2780,Dec-15,0
17575,진흥기업(주),2780,Dec-16,0
17576,진흥기업(주),2780,Dec-17,0
17577,진흥기업(주),2780,Dec-18,0
17578,진흥기업(주),2780,Dec-19,0
17579,차이나크리스탈신소재홀딩스,900250,Dec-14,0
17580,차이나크리스탈신소재홀딩스,900250,Dec-15,0
17581,차이나크리스탈신소재홀딩스,900250,Dec-16,0
17582,차이나크리스탈신소재홀딩스,900250,Dec-17,0
17583,차이나크리스탈신소재홀딩스,900250,Dec-18,0
17584,차이나크리스탈신소재홀딩스,900250,Dec-19,0
17585,참엔지니어링(주),9310,Dec-10,0
17586,참엔지니어링(주),9310,Dec-11,0
17587,참엔지니어링(주),9310,Dec-12,0
17588,참엔지니어링(주),9310,Dec-13,1
17589,참엔지니어링(주),9310,Dec-14,0
17590,참엔지니어링(주),9310,Dec-15,0
17591,참엔지니어링(주),9310,Dec-16,0
17592,참엔지니어링(주),9310,Dec-17,0
17593,참엔지니어링(주),9310,Dec-18,0
17594,참엔지니어링(주),9310,Dec-19,0
17595,참존글로벌(주),158310,Dec-10,0
17596,참존글로벌(주),158310,Dec-11,0
17597,참존글로벌(주),158310,Dec-12,0
17598,참존글로벌(주),158310,Dec-13,0
17599,참존글로벌(주),158310,Dec-14,0
17600,참존글로벌(주),158310,Dec-15,0
17601,참존글로벌(주),158310,Dec-16,0
17602,참존글로벌(주),158310,Dec-17,0
17603,참존글로벌(주),158310,Dec-18,0
17604,참존글로벌(주),158310,Dec-19,0
17605,참좋은여행(주),94850,Dec-10,0
17606,참좋은여행(주),94850,Dec-11,0
17607,참좋은여행(주),94850,Dec-12,0
17608,참좋은여행(주),94850,Dec-13,0
17609,참좋은여행(주),94850,Dec-14,0
17610,참좋은여행(주),94850,Dec-15,0
17611,참좋은여행(주),94850,Dec-16,0
17612,참좋은여행(주),94850,Dec-17,0
17613,참좋은여행(주),94850,Dec-18,0
17614,참좋은여행(주),94850,Dec-19,0
17615,카페24(주),42000,Dec-10,0
17616,카페24(주),42000,Dec-11,0
17617,카페24(주),42000,Dec-12,0
17618,카페24(주),42000,Dec-13,0
17619,카페24(주),42000,Dec-14,0
17620,카페24(주),42000,Dec-15,0
17621,카페24(주),42000,Dec-16,0
17622,카페24(주),42000,Dec-17,0
17623,카페24(주),42000,Dec-18,0
17624,카페24(주),42000,Dec-19,0
17625,커머스마이너 (주),223310,Dec-14,0
17626,커머스마이너 (주),223310,Dec-15,0
17627,커머스마이너 (주),223310,Dec-16,0
17628,커머스마이너 (주),223310,Dec-17,1
17629,커머스마이너 (주),223310,Dec-18,0
17630,커머스마이너 (주),223310,Dec-19,0
17631,컨버즈(주),109070,Dec-10,0
17632,컨버즈(주),109070,Dec-11,0
17633,컨버즈(주),109070,Dec-12,0
17634,컨버즈(주),109070,Dec-13,0
17635,컨버즈(주),109070,Dec-14,0
17636,컨버즈(주),109070,Dec-15,0
17637,컨버즈(주),109070,Dec-16,0
17638,컨버즈(주),109070,Dec-17,0
17639,컨버즈(주),109070,Dec-18,0
17640,컨버즈(주),109070,Dec-19,0
17641,컬러레이홀딩스,900310,Dec-16,0
17642,컬러레이홀딩스,900310,Dec-17,0
17643,컬러레이홀딩스,900310,Dec-18,0
17644,컬러레이홀딩스,900310,Dec-19,0
17645,케이디켐(주),221980,Dec-10,0
17646,케이디켐(주),221980,Dec-11,0
17647,케이디켐(주),221980,Dec-12,0
17648,케이디켐(주),221980,Dec-13,0
17649,케이디켐(주),221980,Dec-14,0
17650,케이디켐(주),221980,Dec-15,0
17651,케이디켐(주),221980,Dec-16,0
17652,케이디켐(주),221980,Dec-17,0
17653,케이디켐(주),221980,Dec-18,0
17654,케이디켐(주),221980,Dec-19,0
17655,케이만금세기차륜집단유한공사,900280,Dec-15,0
17656,케이만금세기차륜집단유한공사,900280,Dec-16,0
17657,케이만금세기차륜집단유한공사,900280,Dec-17,0
17658,케이만금세기차륜집단유한공사,900280,Dec-18,0
17659,케이만금세기차륜집단유한공사,900280,Dec-19,0
17660,케이비아이동국실업(주),1620,Dec-10,0
17661,케이비아이동국실업(주),1620,Dec-11,0
17662,케이비아이동국실업(주),1620,Dec-12,1
17663,케이비아이동국실업(주),1620,Dec-13,0
17664,케이비아이동국실업(주),1620,Dec-14,0
17665,케이비아이동국실업(주),1620,Dec-15,0
17666,케이비아이동국실업(주),1620,Dec-16,0
17667,케이비아이동국실업(주),1620,Dec-17,0
17668,케이비아이동국실업(주),1620,Dec-18,0
17669,케이비아이동국실업(주),1620,Dec-19,0
17670,케이비아이메탈(주),24840,Dec-10,0
17671,케이비아이메탈(주),24840,Dec-11,0
17672,케이비아이메탈(주),24840,Dec-12,0
17673,케이비아이메탈(주),24840,Dec-13,0
17674,케이비아이메탈(주),24840,Dec-14,0
17675,케이비아이메탈(주),24840,Dec-15,0
17676,케이비아이메탈(주),24840,Dec-16,0
17677,케이비아이메탈(주),24840,Dec-17,0
17678,케이비아이메탈(주),24840,Dec-18,0
17679,케이비아이메탈(주),24840,Dec-19,0
17680,케이씨그린홀딩스(주),9440,Dec-10,0
17681,케이씨그린홀딩스(주),9440,Dec-11,0
17682,케이씨그린홀딩스(주),9440,Dec-12,1
17683,케이씨그린홀딩스(주),9440,Dec-13,0
17684,케이씨그린홀딩스(주),9440,Dec-14,0
17685,케이씨그린홀딩스(주),9440,Dec-15,1
17686,케이씨그린홀딩스(주),9440,Dec-16,0
17687,케이씨그린홀딩스(주),9440,Dec-17,0
17688,케이씨그린홀딩스(주),9440,Dec-18,0
17689,케이씨그린홀딩스(주),9440,Dec-19,1
17690,케이씨코트렐(주),119650,Dec-10,0
17691,케이씨코트렐(주),119650,Dec-11,0
17692,케이씨코트렐(주),119650,Dec-12,1
17693,케이씨코트렐(주),119650,Dec-13,0
17694,케이씨코트렐(주),119650,Dec-14,1
17695,케이씨코트렐(주),119650,Dec-15,1
17696,케이씨코트렐(주),119650,Dec-16,0
17697,케이씨코트렐(주),119650,Dec-17,0
17698,케이씨코트렐(주),119650,Dec-18,0
17699,케이씨코트렐(주),119650,Dec-19,1
17700,케이알모터스(주),40,Dec-10,0
17701,케이알모터스(주),40,Dec-11,0
17702,케이알모터스(주),40,Dec-12,0
17703,케이알모터스(주),40,Dec-13,0
17704,케이알모터스(주),40,Dec-14,0
17705,케이알모터스(주),40,Dec-15,0
17706,케이알모터스(주),40,Dec-16,0
17707,케이알모터스(주),40,Dec-17,0
17708,케이알모터스(주),40,Dec-18,0
17709,케이알모터스(주),40,Dec-19,0
17710,케이에이치건설(주),226360,Dec-15,0
17711,케이에이치건설(주),226360,Dec-16,0
17712,케이에이치건설(주),226360,Dec-17,0
17713,케이에이치건설(주),226360,Dec-18,0
17714,케이에이치건설(주),226360,Dec-19,0
17715,케이에이치전자(주),111870,Dec-10,0
17716,케이에이치전자(주),111870,Dec-11,0
17717,케이에이치전자(주),111870,Dec-12,0
17718,케이에이치전자(주),111870,Dec-13,0
17719,케이에이치전자(주),111870,Dec-14,0
17720,케이에이치전자(주),111870,Dec-15,0
17721,케이에이치전자(주),111870,Dec-16,0
17722,케이에이치전자(주),111870,Dec-17,1
17723,케이에이치전자(주),111870,Dec-18,1
17724,케이에이치전자(주),111870,Dec-19,1
17725,케이엠제약(주),225430,Dec-15,0
17726,케이엠제약(주),225430,Dec-16,0
17727,케이엠제약(주),225430,Dec-17,0
17728,케이엠제약(주),225430,Dec-18,0
17729,케이엠제약(주),225430,Dec-19,0
17730,케이지이티에스(주),151860,Dec-10,0
17731,케이지이티에스(주),151860,Dec-11,0
17732,케이지이티에스(주),151860,Dec-12,0
17733,케이지이티에스(주),151860,Dec-13,0
17734,케이지이티에스(주),151860,Dec-14,0
17735,케이지이티에스(주),151860,Dec-15,0
17736,케이지이티에스(주),151860,Dec-16,0
17737,케이지이티에스(주),151860,Dec-17,0
17738,케이지이티에스(주),151860,Dec-18,0
17739,케이지이티에스(주),151860,Dec-19,0
17740,케이지케미칼(주),1390,Dec-10,0
17741,케이지케미칼(주),1390,Dec-11,0
17742,케이지케미칼(주),1390,Dec-12,1
17743,케이지케미칼(주),1390,Dec-13,0
17744,케이지케미칼(주),1390,Dec-14,0
17745,케이지케미칼(주),1390,Dec-15,1
17746,케이지케미칼(주),1390,Dec-16,0
17747,케이지케미칼(주),1390,Dec-17,0
17748,케이지케미칼(주),1390,Dec-18,0
17749,케이지케미칼(주),1390,Dec-19,0
17750,케이카(주),381970,Dec-17,0
17751,케이카(주),381970,Dec-18,0
17752,케이카(주),381970,Dec-19,0
17753,케이피엑스라이프사이언스(주),114450,Dec-10,0
17754,케이피엑스라이프사이언스(주),114450,Dec-11,0
17755,케이피엑스라이프사이언스(주),114450,Dec-12,0
17756,케이피엑스라이프사이언스(주),114450,Dec-13,0
17757,케이피엑스라이프사이언스(주),114450,Dec-14,1
17758,케이피엑스라이프사이언스(주),114450,Dec-15,0
17759,케이피엑스라이프사이언스(주),114450,Dec-16,0
17760,케이피엑스라이프사이언스(주),114450,Dec-17,0
17761,케이피엑스라이프사이언스(주),114450,Dec-18,0
17762,케이피엑스라이프사이언스(주),114450,Dec-19,1
17763,케이피엑스케미칼(주),25000,Dec-10,0
17764,케이피엑스케미칼(주),25000,Dec-11,0
17765,케이피엑스케미칼(주),25000,Dec-12,0
17766,케이피엑스케미칼(주),25000,Dec-13,0
17767,케이피엑스케미칼(주),25000,Dec-14,1
17768,케이피엑스케미칼(주),25000,Dec-15,0
17769,케이피엑스케미칼(주),25000,Dec-16,0
17770,케이피엑스케미칼(주),25000,Dec-17,0
17771,케이피엑스케미칼(주),25000,Dec-18,0
17772,케이피엑스케미칼(주),25000,Dec-19,0
17773,케이피엑스홀딩스(주),92230,Dec-10,0
17774,케이피엑스홀딩스(주),92230,Dec-11,0
17775,케이피엑스홀딩스(주),92230,Dec-12,0
17776,케이피엑스홀딩스(주),92230,Dec-13,0
17777,케이피엑스홀딩스(주),92230,Dec-14,1
17778,케이피엑스홀딩스(주),92230,Dec-15,0
17779,케이피엑스홀딩스(주),92230,Dec-16,0
17780,케이피엑스홀딩스(주),92230,Dec-17,0
17781,케이피엑스홀딩스(주),92230,Dec-18,0
17782,케이피엑스홀딩스(주),92230,Dec-19,1
17783,켄코아에어로스페이스(주),274090,Dec-15,0
17784,켄코아에어로스페이스(주),274090,Dec-16,0
17785,켄코아에어로스페이스(주),274090,Dec-17,0
17786,켄코아에어로스페이스(주),274090,Dec-18,0
17787,켄코아에어로스페이스(주),274090,Dec-19,0
17788,코나아이(주),52400,Dec-10,0
17789,코나아이(주),52400,Dec-11,0
17790,코나아이(주),52400,Dec-12,0
17791,코나아이(주),52400,Dec-13,1
17792,코나아이(주),52400,Dec-14,0
17793,코나아이(주),52400,Dec-15,0
17794,코나아이(주),52400,Dec-16,0
17795,코나아이(주),52400,Dec-17,1
17796,코나아이(주),52400,Dec-18,0
17797,코나아이(주),52400,Dec-19,0
17798,코드네이처(주),78940,Dec-10,0
17799,코드네이처(주),78940,Dec-11,0
17800,코드네이처(주),78940,Dec-12,0
17801,코드네이처(주),78940,Dec-13,0
17802,코드네이처(주),78940,Dec-14,0
17803,코드네이처(주),78940,Dec-15,0
17804,코드네이처(주),78940,Dec-16,0
17805,코드네이처(주),78940,Dec-17,0
17806,코드네이처(주),78940,Dec-18,0
17807,코드네이처(주),78940,Dec-19,0
17808,코리아에프티(주),123410,Dec-10,0
17809,코리아에프티(주),123410,Dec-11,0
17810,코리아에프티(주),123410,Dec-12,0
17811,코리아에프티(주),123410,Dec-13,0
17812,코리아에프티(주),123410,Dec-14,0
17813,코리아에프티(주),123410,Dec-15,0
17814,코리아에프티(주),123410,Dec-16,0
17815,코리아에프티(주),123410,Dec-17,0
17816,코리아에프티(주),123410,Dec-18,1
17817,코리아에프티(주),123410,Dec-19,0
17818,코스맥스(주),192820,Dec-14,0
17819,코스맥스(주),192820,Dec-15,0
17820,코스맥스(주),192820,Dec-16,0
17821,코스맥스(주),192820,Dec-17,0
17822,코스맥스(주),192820,Dec-18,1
17823,코스맥스(주),192820,Dec-19,0
17824,코스맥스비티아이(주),44820,Dec-10,0
17825,코스맥스비티아이(주),44820,Dec-11,0
17826,코스맥스비티아이(주),44820,Dec-12,0
17827,코스맥스비티아이(주),44820,Dec-13,0
17828,코스맥스비티아이(주),44820,Dec-14,0
17829,코스맥스비티아이(주),44820,Dec-15,1
17830,코스맥스비티아이(주),44820,Dec-16,1
17831,코스맥스비티아이(주),44820,Dec-17,0
17832,코스맥스비티아이(주),44820,Dec-18,1
17833,코스맥스비티아이(주),44820,Dec-19,0
17834,코스맥스엔비티(주),222040,Dec-10,0
17835,코스맥스엔비티(주),222040,Dec-11,0
17836,코스맥스엔비티(주),222040,Dec-12,0
17837,코스맥스엔비티(주),222040,Dec-13,0
17838,코스맥스엔비티(주),222040,Dec-14,0
17839,코스맥스엔비티(주),222040,Dec-15,0
17840,코스맥스엔비티(주),222040,Dec-16,0
17841,코스맥스엔비티(주),222040,Dec-17,0
17842,코스맥스엔비티(주),222040,Dec-18,0
17843,코스맥스엔비티(주),222040,Dec-19,0
17844,코스모신소재(주),5070,Dec-10,0
17845,코스모신소재(주),5070,Dec-11,0
17846,코스모신소재(주),5070,Dec-12,0
17847,코스모신소재(주),5070,Dec-13,0
17848,코스모신소재(주),5070,Dec-14,0
17849,코스모신소재(주),5070,Dec-15,0
17850,코스모신소재(주),5070,Dec-16,0
17851,코스모신소재(주),5070,Dec-17,0
17852,코스모신소재(주),5070,Dec-18,0
17853,코스모신소재(주),5070,Dec-19,0
17854,코스모화학(주),5420,Dec-10,0
17855,코스모화학(주),5420,Dec-11,0
17856,코스모화학(주),5420,Dec-12,0
17857,코스모화학(주),5420,Dec-13,0
17858,코스모화학(주),5420,Dec-14,0
17859,코스모화학(주),5420,Dec-15,0
17860,코스모화학(주),5420,Dec-16,0
17861,코스모화학(주),5420,Dec-17,0
17862,코스모화학(주),5420,Dec-18,0
17863,코스모화학(주),5420,Dec-19,0
17864,코아스템(주),166480,Dec-13,0
17865,코아스템(주),166480,Dec-14,0
17866,코아스템(주),166480,Dec-15,0
17867,코아스템(주),166480,Dec-16,0
17868,코아스템(주),166480,Dec-17,0
17869,코아스템(주),166480,Dec-18,0
17870,코아스템(주),166480,Dec-19,0
17871,코오롱글로벌(주),3070,Dec-10,0
17872,코오롱글로벌(주),3070,Dec-11,0
17873,코오롱글로벌(주),3070,Dec-12,0
17874,코오롱글로벌(주),3070,Dec-13,1
17875,코오롱글로벌(주),3070,Dec-14,0
17876,코오롱글로벌(주),3070,Dec-15,0
17877,코오롱글로벌(주),3070,Dec-16,1
17878,코오롱글로벌(주),3070,Dec-17,1
17879,코오롱글로벌(주),3070,Dec-18,0
17880,코오롱글로벌(주),3070,Dec-19,1
17881,코오롱생명과학(주),102940,Dec-10,0
17882,코오롱생명과학(주),102940,Dec-11,0
17883,코오롱생명과학(주),102940,Dec-12,0
17884,코오롱생명과학(주),102940,Dec-13,0
17885,코오롱생명과학(주),102940,Dec-14,1
17886,코오롱생명과학(주),102940,Dec-15,0
17887,코오롱생명과학(주),102940,Dec-16,1
17888,코오롱생명과학(주),102940,Dec-17,0
17889,코오롱생명과학(주),102940,Dec-18,1
17890,코오롱생명과학(주),102940,Dec-19,0
17891,코오롱인더스트리(주),120110,Dec-10,0
17892,코오롱인더스트리(주),120110,Dec-11,0
17893,코오롱인더스트리(주),120110,Dec-12,0
17894,코오롱인더스트리(주),120110,Dec-13,1
17895,코오롱인더스트리(주),120110,Dec-14,1
17896,코오롱인더스트리(주),120110,Dec-15,0
17897,코오롱인더스트리(주),120110,Dec-16,0
17898,코오롱인더스트리(주),120110,Dec-17,0
17899,코오롱인더스트리(주),120110,Dec-18,0
17900,코오롱인더스트리(주),120110,Dec-19,0
