회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS연결)(천원),매출채권(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),매입채무(IFRS연결)(천원),매입채무(IFRS)(천원),자본(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원)
(주)백산,035150,2018/12,323119368,191665660,294732636,240815078,262725220,155330483,48351663,16181120,74421927,60582673,75696663,29052238,29330308,23570857,138090313,134568908,156642323,106246170,177396053,0
(주)백산,035150,2019/12,468882611,241436660,330589417,264591967,376665218,189923709,57691257,22136801,96635576,73703016,77888999,45666544,35710409,33159165,142234237,151687602,188355180,112904365,196661417,0
(주)버킷스튜디오,066410,2010/12,,19613093,,40511579,,14011005,,218538,,2744046,,427175,,2918603,,23676044,,16835536,,0
(주)버킷스튜디오,066410,2011/12,,27515568,,25942642,,19809408,,128347,,1688412,,1855523,,1789086,,19839978,,6102664,,0
(주)버킷스튜디오,066410,2012/12,,14084966,,29661171,,13463443,,105775,,1663759,,694093,,1443070,,25075511,,4585661,,0
(주)버킷스튜디오,066410,2013/12,,15787540,,24739430,,10145677,,142500,,901337,,770476,,946951,,21270164,,3469266,,0
(주)버킷스튜디오,066410,2014/12,,21663767,,33367269,,14233324,,193433,,1783811,,4613527,,1796697,,29780708,,3586561,,0
(주)버킷스튜디오,066410,2015/12,,26078568,,33235979,,17803618,,162994,,1119296,,4127847,,1262295,,30693367,,2542612,,0
(주)버킷스튜디오,066410,2016/12,,17961354,,23751307,,13419172,,80073,,1936322,,3526629,,1494971,,20752354,,2998953,,0
(주)버킷스튜디오,066410,2017/12,,16096172,,24444762,,10246550,,61875,,2101641,,3340416,,1573208,,21407128,,3037635,,0
(주)버킷스튜디오,066410,2018/12,,18445342,,34550470,,13330457,,24049,,2058752,,3180348,,1438588,,15720223,,18830248,,0
(주)버킷스튜디오,066410,2019/12,,17584675,,53999881,,11622225,,14656,,2147367,,4156788,,1359581,,41224908,,12774973,,0
(주)베노홀딩스,206400,2014/12,,,,,,,,,,,,,,,,,,,,
(주)베노홀딩스,206400,2015/12,20271602,20102639,25457362,25115735,0,0,0,0,1093937,1087551,119681,113115,0,0,22484024,22511893,2973337,2603842,23377884,0
(주)베노홀딩스,206400,2016/12,20266910,20247733,20238153,20378498,0,0,0,0,1598059,1595469,123458,94479,0,0,16997827,17685568,3240326,2692930,17530578,0
(주)베노홀딩스,206400,2017/12,18892219,18888947,17769478,19636000,0,0,0,0,1489918,1489273,156674,114832,0,0,13456654,16179188,4312824,3456812,14546419,0
(주)베노홀딩스,206400,2018/12,15092291,15045022,24782754,24109126,0,0,0,0,3157677,3157671,97120,83871,0,0,6985029,7358606,17797725,16750520,18125643,0
(주)베노홀딩스,206400,2019/12,15950474,16109554,44249191,44519677,0,0,0,0,1477218,1477218,192905,192905,0,0,33839081,34204301,10410109,10315375,29918799,0
(주)베셀,177350,2015/12,52751850,52554919,67258749,66990949,35870590,35977852,0,0,26136383,26008555,15075243,15075243,9490074,9490074,37615299,37539029,29643451,29451920,46954385,0
(주)베셀,177350,2016/12,44002936,43831409,76210812,76100288,33916904,34295154,0,0,32812410,32707405,11923897,11923897,11495627,11495627,42383302,42301862,33827510,33798427,49377803,0
(주)베셀,177350,2017/12,80643961,80513243,97668551,96844753,57768351,58858062,0,0,30346352,45912964,12263481,12263481,14611240,14608240,45268384,45160081,52400167,51684673,66830621,0
(주)베셀,177350,2018/12,75788384,75235199,85246113,84810730,56536962,58147555,24264756,24244729,7545236,7461565,11785859,11785859,5024789,5022944,30541685,30172153,54704428,54638578,56380519,0
(주)베셀,177350,2019/12,42343768,40367749,86241040,79391713,36226605,36766884,22032110,21737167,3971399,3128966,11776954,11377101,7843970,7630226,19497098,19135588,66743943,60256125,58913694,0
(주)베스파,299910,2018/12,124486560,124486560,112067379,113003363,0,0,0,0,11770412,11770412,1584814,1348304,0,0,90622792,92012176,21444587,20991187,104089218,0
(주)베스파,299910,2019/12,100572482,100123379,106207019,111946288,0,0,0,0,6648623,6632594,7468402,4435469,0,0,84419937,94867259,21787083,17079029,61401945,0
(주)벽산,007210,2010/12,331044036,248916294,327435552,289312527,269778483,196192861,21014958,9609274,111190748,82070591,94835210,68719733,52546747,34690566,162170134,153755634,165265419,135556893,170277609,0
(주)벽산,007210,2011/12,336793187,252815668,339288838,285722663,273137549,198340488,24044030,11429862,116017137,85096721,91841835,66104504,59177107,34414842,162206525,153109434,177082313,132613229,185768935,0
(주)벽산,007210,2012/12,318846473,244893406,322986331,283594374,260367552,196549806,21407320,10517188,92055295,66909251,87405424,61897768,46453013,33050614,169865287,163027014,153121044,120567360,163507135,0
(주)벽산,007210,2013/12,399388963,266820648,398397733,301784379,320478555,211717983,23770261,9182863,111216716,73885769,141166268,62969661,61951310,44432505,227306878,173883954,171090856,127900425,222880504,0
(주)벽산,007210,2014/12,428396771,285567518,399992604,304530910,337330435,224521604,24562523,10936587,107101262,69144241,142871106,65200751,54675536,39040359,243220155,187234000,156772450,117296909,225895525,0
(주)벽산,007210,2015/12,442823058,293984781,429504382,328229935,341912198,225046071,24080328,10725659,107521776,70056234,142265804,64593782,55119894,39797009,267366687,206313772,162137695,121916164,256952642,0
(주)벽산,007210,2016/12,443779912,294713122,458398720,354439727,346049246,229264260,22669742,8338594,112997508,70094685,171970585,93344049,72082193,53882106,280264440,218502973,178134279,135936754,263524900,0
(주)벽산,007210,2017/12,414696624,250971159,451649551,343106483,331254195,198431121,29467961,12570007,99835721,56979837,186660041,104953837,63847347,45735225,291835330,224721044,159814221,118385439,242825597,0
(주)벽산,007210,2018/12,432398854,267776172,474553687,370360064,357256427,220036971,31348987,13475592,94666201,54827777,222522195,140588763,53816021,34777316,295700173,233157368,178853514,137202696,227496068,0
(주)벽산,007210,2019/12,433534084,261761390,462713987,356233109,370740121,229370245,29005508,13667341,87776307,53952311,235961285,154114337,51886374,35078813,291541270,222399838,171172716,133833270,201401691,0
(주)보광산업,225530,2015/12,,40267561,,84808540,,23128029,,1224237,,7495215,,46334144,,2072262,,43907804,,40900735,,0
(주)보광산업,225530,2016/12,,47698115,,87769270,,31925044,,1878300,,7444728,,48893575,,1367038,,54471078,,33298193,,0
(주)보광산업,225530,2017/12,,42039497,,90402464,,28812646,,1767805,,5703950,,47094222,,1318994,,58526835,,31875629,,0
(주)보광산업,225530,2018/12,,37337946,,92460531,,29305065,,907116,,8792773,,47810615,,1185653,,57600369,,34860162,,0
(주)보광산업,225530,2019/12,,49767222,,100570886,,37469420,,802740,,10659409,,50473305,,680485,,67746110,,32824776,,0
(주)보라티알,250000,2017/12,42068055,41950240,60853021,60563965,23972394,24098281,9094901,8855727,5939550,5895245,9764758,9763775,2886206,2936399,47232400,46950936,13620621,13613029,49640660,0
(주)보라티알,250000,2018/12,42014603,39253402,58124051,56780147,25935329,24735209,11614470,11329313,5066013,6364616,9606865,9592142,3025949,2999293,51057907,50526094,7066145,6254053,39816369,0
(주)보라티알,250000,2019/12,46789495,42135809,86622147,84921422,31729299,31125485,13081992,12854258,6371760,5310105,19838616,19813994,3736018,3749122,55221100,54381869,31401048,30539553,57249580,0
(주)보락,002760,2010/12,,23189664,,46628120,,18427984,,7140982,,6148009,,23100373,,1128096,,36879852,,9748268,,0
(주)보락,002760,2011/12,,25276708,,46455549,,20913696,,8464974,,5864927,,22543239,,1186517,,36861159,,9594390,,0
(주)보락,002760,2012/12,,31403501,,49422088,,25250769,,8700069,,5808740,,24261631,,1212309,,38521322,,10900766,,0
(주)보락,002760,2013/12,,30749426,,49687810,,25977910,,8583241,,5160988,,24191726,,1463390,,39251226,,10436584,,0
(주)보락,002760,2014/12,,31151277,,51497215,,26413458,,8615432,,6453101,,25197195,,925918,,41134484,,10362731,,0
(주)보락,002760,2015/12,,31066714,,49528866,,25983459,,8666423,,6186338,,25823608,,1228046,,40009910,,9518956,,0
(주)보락,002760,2016/12,,35708601,,53139580,,29841099,,8467455,,5498090,,30915202,,1351669,,42749440,,10390140,,0
(주)보락,002760,2017/12,,33456069,,51828012,,27998595,,9190390,,5714936,,30353601,,1264691,,43218614,,8609397,,0
(주)보락,002760,2018/12,,33763267,,53313420,,28283326,,8522837,,5414696,,31921534,,995672,,43761387,,9552033,,0
(주)보락,002760,2019/12,,36123805,,55616509,,31223307,,10095538,,5746467,,32636229,,1992626,,43946879,,11669629,,0
(주)보령,003850,2010/12,,300958914,,245855180,,179632669,,38301012,,92683493,,62566992,,19928575,,136409105,,109446076,,0
(주)보령,003850,2011/12,,308005547,,262386266,,181638947,,43769380,,98561306,,67824636,,23128384,,137969507,,124416758,,0
(주)보령,003850,2012/12,,312075037,,273006171,,185733544,,44531302,,99102807,,67805032,,21861412,,145793038,,127213133,,0
(주)보령,003850,2013/12,,327278734,,267559994,,186354016,,44755405,,92007402,,64373018,,20114501,,159980487,,107579507,,0
(주)보령,003850,2014/12,,359490951,,282409341,,199322598,,50324839,,105887866,,68111905,,18327799,,177356364,,105052976,,0
(주)보령,003850,2015/12,,401350240,,330928386,,232362655,,48461122,,126008094,,80012130,,25431220,,195940219,,134988168,,0
(주)보령,003850,2016/12,,409140007,,397900573,,232534503,,73407620,,131756547,,89304337,,38788241,,195348849,,202551724,,0
(주)보령,003850,2017/12,422721052,422721052,402516283,401220772,254903781,254903781,60720875,60720875,144243632,144243632,144548925,144548925,42172027,42172027,249653982,248364816,152862300,152855956,228539114,0
(주)보령,003850,2018/12,460401670,460401670,450017573,451316774,271787836,271787836,75829816,75829816,128461133,128461133,196344391,196344391,50805204,50805204,256102642,257408464,193914931,193908310,224545928,0
(주)보령,003850,2019/12,524268670,524268670,507628914,511049761,301274026,301274026,85057652,85057652,129824522,129824522,248784922,248784922,57203820,57203820,282953676,286381379,224675238,224668382,231851317,0
(주)본느,226340,2015/12,,,,,,,,,,,,,,,,,,,,
(주)본느,226340,2016/12,,,,,,,,,,,,,,,,,,,,
(주)본느,226340,2017/12,,,,,,,,,,,,,,,,,,,,
(주)본느,226340,2018/12,29229682,24842430,34336249,31692065,17117317,16540598,6176638,3899597,12256280,12128191,7222872,4554883,4525209,3470652,24803709,24481949,9532540,7210116,24501139,0
(주)본느,226340,2019/12,47018567,32954152,41068940,38732823,28961949,22030986,3541016,805723,9209733,10438381,7283637,4672270,2588907,1966594,33951947,34562692,7116993,4170131,28557672,0
(주)부-스타,008470,2011/12,,62438421,,58296014,,50191478,,7772802,,13939443,,13115001,,6426814,,45945402,,12350612,,0
(주)부-스타,008470,2012/12,,67029100,,61504069,,54140846,,5918193,,15717658,,12517590,,5992194,,48170635,,13333435,,0
(주)부-스타,008470,2013/12,,68048277,,64936071,,55071814,,5823451,,17201771,,11969365,,5861495,,52560275,,12375796,,0
(주)부-스타,008470,2014/12,,72246416,,69927690,,59585480,,6072165,,17490279,,11907557,,6277574,,56137960,,13789729,,0
(주)부-스타,008470,2015/12,,77037504,,75759452,,62024635,,5136097,,18302073,,12372752,,6802205,,60304550,,15454902,,0
(주)부-스타,008470,2016/12,,86313556,,82882152,,68713264,,5355204,,17945229,,11937867,,6793060,,65944062,,16938090,,0
(주)부-스타,008470,2017/12,,78949525,,84540828,,64722310,,11605116,,14441758,,11338991,,8532567,,69235513,,15305315,,0
(주)부-스타,008470,2018/12,,81943315,,85716617,,67718105,,11468371,,15401730,,11791790,,5866290,,71004310,,14712307,,0
(주)부-스타,008470,2019/12,,96542723,,94164882,,80488557,,9564194,,17932487,,11265158,,7825180,,73654575,,20510306,,0
(주)부방,014470,2010/12,350692024,329232090,224471230,225167110,254558065,248808348,25926917,24332014,40368799,41543729,131117385,123672454,31768077,32046460,123885912,128268319,100585318,96898791,82370175,0
(주)부방,014470,2011/12,334669259,305639687,229679143,229172480,234477348,230397315,23855340,21482208,36818553,36223293,130660360,123529802,30320584,30636856,128998263,132665766,100680879,96506714,72941666,0
(주)부방,014470,2012/12,328982526,305740128,215669885,213838074,224422421,225959674,23812640,21557775,28628629,29677106,124155021,117702390,25411210,24481739,139555226,140572130,76114659,73265945,61949991,0
(주)부방,014470,2013/12,372055119,355624386,221941699,220826344,245098870,246067688,25187091,24915164,28880874,31147117,120395070,116766028,27730521,26363945,156636396,155460494,65305302,65365850,68170228,0
(주)부방,014470,2014/12,382206548,382206548,234630021,234630021,249615538,249615538,24082417,24082417,28457969,28457969,117435256,117435256,29118706,29118706,169658997,169658997,64971025,64971025,83240149,0
(주)부방,014470,2015/12,121967291,72220964,226710329,208751455,87812360,50628289,4149980,0,3403691,492665,74229914,8249235,10485672,0,194584273,192470571,32126056,16280884,34739971,0
(주)부방,014470,2016/12,257006997,14619745,275144751,228417375,178057912,9063893,27927184,4883381,45250283,7918814,125184979,16894646,29928317,829468,194241481,201416590,80903270,27000784,106552196,0
(주)부방,014470,2017/12,383330726,26323558,274081718,200547100,257086987,19631060,25887346,0,38244892,5228317,121801310,16973693,31785024,317063,193360547,179879465,80721170,20667635,99528026,0
(주)부방,014470,2018/12,348599294,10113038,257894793,193523464,242424794,5716266,28210714,4194,30598106,1315876,120749749,17010399,23735692,89788,194166585,179566169,63728208,13957295,85737219,0
(주)부방,014470,2019/12,330262944,5610972,261497703,223913219,240135846,2117042,30075634,0,33922152,116503,116765343,13663791,24343982,0,182585679,209217916,78912024,14695304,88146204,0
(주)뷰웍스,100120,2010/12,30497130,30497130,45581543,45684734,15918529,15918529,7721157,7721157,6193828,6193828,6237899,6233699,600251,600251,42618829,42712179,2962714,2972555,29433023,0
(주)뷰웍스,100120,2011/12,35629219,35285299,53983639,53142663,18660890,18306174,10773598,10603412,8584870,8358661,7540628,7502238,1629276,1579209,49202312,49229863,4781327,3912800,33504311,0
(주)뷰웍스,100120,2012/12,46820976,46753327,58335798,59369815,23116990,23191488,13870613,13616324,6815395,7264410,8928633,8859634,952558,945428,53600165,55361418,4735633,4008397,36846332,0
(주)뷰웍스,100120,2013/12,66501264,65819178,76434946,78367793,35436968,35400142,11741057,11508380,9183758,9821951,19457651,19354076,1509999,1521489,61952582,64122903,14482364,14244890,45369861,0
(주)뷰웍스,100120,2014/12,70811410,70249120,84339360,86926246,35915882,35968748,14771893,14408949,10272845,11465917,29805766,29695664,619125,619125,70895227,73694221,13444133,13232025,45309910,0
(주)뷰웍스,100120,2015/12,93438699,92745632,96987147,100334134,51068550,50908653,14584888,14285806,16249692,16825413,29482790,29342953,1267837,1244843,84689450,88642656,12297697,11691477,60826803,0
(주)뷰웍스,100120,2016/12,117303133,116465198,129948073,133513067,57081310,57569136,22490079,22123426,24899639,25797830,31538668,31354467,4247921,4249993,110383288,114164979,19564784,19348088,92225305,0
(주)뷰웍스,100120,2017/12,123460627,122607323,137641189,140743102,61377971,61728126,21596920,20717971,22080396,22946901,32213972,32055601,2556109,2533073,126081885,129455832,11559305,11287270,98645894,0
(주)뷰웍스,100120,2018/12,131403852,116568491,156377977,156662214,65890205,57170317,24120047,21332436,23102908,23280474,39142501,38887168,4406509,2871463,140747604,144019327,15630373,12642887,106718340,0
(주)뷰웍스,100120,2019/12,136009901,125452626,181014312,181258083,64082745,59555761,33227053,30301152,21013040,24306272,45549342,44782851,4359506,4399634,161453632,164044114,19560681,17213969,124410859,0
(주)브리지텍,064480,2010/12,,28600476,,32420047,,21810699,,262728,,7138781,,369181,,6692577,,24088946,,8331101,,0
(주)브리지텍,064480,2011/12,,28105315,,31083818,,23434925,,410124,,10225869,,384104,,6452167,,23910878,,7172940,,0
(주)브리지텍,064480,2012/12,,35449455,,36974500,,25894874,,487113,,14139090,,426879,,7295898,,28140925,,8833574,,0
