회사명,거래소코드,회계년도,부가가치(IFRS연결),유형자산(IFRS연결),건설중인자산(IFRS연결),부가가치(IFRS개별),유형자산(IFRS개별),건설중인자산(IFRS개별)
(주)글로벌스탠다드테크놀로지,83450,13-Dec,25846.64,0,16000,21824.97,15695611,16000
(주)글로벌스탠다드테크놀로지,83450,14-Dec,29112.38,0,991580,24242.9,15819399,991580
(주)글로벌스탠다드테크놀로지,83450,15-Dec,32655.3,0,57600,27127.4,19974231,57600
(주)글로벌스탠다드테크놀로지,83450,16-Dec,34929.88,0,76000,28512.23,22575187,76000
(주)글로벌스탠다드테크놀로지,83450,17-Dec,55747.58,0,1521511,48792.88,28387085,1521511
(주)글로벌스탠다드테크놀로지,83450,18-Dec,53316.81,0,1127591,41400.9,31327306,22049
(주)글로벌스탠다드테크놀로지,83450,19-Dec,71457.79,0,211787,57332.3,29774088,22050
(주)금양,1570,11-Dec,12521.92,0,13464195,10017.49,23407730,623000
(주)금양,1570,12-Dec,16267.46,0,1043438,12136.86,23401226,0
(주)금양,1570,13-Dec,14775.26,0,1895292,9944.21,23186038,0
(주)금양,1570,14-Dec,15008.53,0,814210,11458.88,23087543,0
(주)금양,1570,15-Dec,34946.42,0,1251514,12003.03,24649981,0
(주)금양,1570,16-Dec,-10089.35,0,2625930,-20026.97,25256350,0
(주)금양,1570,17-Dec,51739.78,0,2997690,14797.19,25514623,0
(주)금양,1570,18-Dec,45103.46,0,2474624,33681.93,25664622,0
(주)금양,1570,19-Dec,5126.82,0,9046566,-3626.49,30964168,2516400
(주)금호에이치티,214330,15-Dec,52220.95,0,1628487,49719.42,25050361,897260
(주)금호에이치티,214330,16-Dec,49989.96,0,412800,49039.75,52902194,412800
(주)금호에이치티,214330,17-Dec,40550.16,0,223000,36109.34,48127082,223000
(주)금호에이치티,214330,18-Dec,46654.92,0,935514,40132.59,45118854,870410
(주)금호에이치티,214330,19-Dec,52694.04,0,109767,46919.36,46469308,109767
(주)금화피에스시,36190,11-Dec,,,,56699.04,12869680,0
(주)금화피에스시,36190,12-Dec,,,,71820.4,14031715,0
(주)금화피에스시,36190,13-Dec,109187.93,0,0,103050.93,14635060,0
(주)금화피에스시,36190,14-Dec,129346.5,0,6545,118494.36,16432016,0
(주)금화피에스시,36190,15-Dec,153610.82,0,328127,139901.15,19034614,0
(주)금화피에스시,36190,16-Dec,136417.9,0,0,124732.48,18821165,0
(주)금화피에스시,36190,17-Dec,111545.94,0,0,104432.29,17661564,0
(주)금화피에스시,36190,18-Dec,139046.25,0,0,128613.82,17430031,0
(주)금화피에스시,36190,19-Dec,131501.4,0,0,119696.01,17526996,0
(주)기가레인,49080,13-Dec,29926.66,0,3802020,28602.39,49153274,3802019
(주)기가레인,49080,14-Dec,28620.93,0,2645982,28723.92,66100886,2645982
(주)기가레인,49080,15-Dec,9658.87,0,4473613,3920.45,69704999,3648979
(주)기가레인,49080,16-Dec,18559.19,0,2879674,12222.47,69374823,2879674
(주)기가레인,49080,17-Dec,23651.93,0,1933644,18089.11,64041329,1933241
(주)기가레인,49080,18-Dec,15054.46,0,1134396,8609.69,54575467,1501332
(주)기가레인,49080,19-Dec,-16789.54,13747876,921546,-22025.06,41844081,570792
(주)기산텔레콤,35460,11-Dec,-3910.82,0,0,-4380.27,453066,0
(주)기산텔레콤,35460,12-Dec,11594.7,9900000,259470,5107.64,526507,0
(주)기산텔레콤,35460,13-Dec,15427.01,0,0,5008.37,589781,0
(주)기산텔레콤,35460,14-Dec,13247.64,0,0,3190.9,504291,0
(주)기산텔레콤,35460,15-Dec,13704.04,0,18472,4511.8,419075,0
(주)기산텔레콤,35460,16-Dec,8198.87,0,532118,872.71,349040,0
(주)기산텔레콤,35460,17-Dec,5297.23,0,120767,92.18,364498,0
(주)기산텔레콤,35460,18-Dec,6896.81,0,139996,-3696.12,218698,0
(주)기산텔레콤,35460,19-Dec,14112.52,0,141046,3924.58,5931892,0
(주)까뮤이앤씨,13700,11-Dec,,,,-122120.12,53932952,0
(주)까뮤이앤씨,13700,12-Dec,,,,14011.09,31501983,0
(주)까뮤이앤씨,13700,13-Dec,,,,7169.45,34891163,0
(주)까뮤이앤씨,13700,14-Dec,,,,21334.21,35096062,0
(주)까뮤이앤씨,13700,15-Dec,,,,24424.32,43493965,0
(주)까뮤이앤씨,13700,16-Dec,,,,21906.17,48765560,306475
(주)까뮤이앤씨,13700,17-Dec,,,,28463.66,49926590,306475
(주)까뮤이앤씨,13700,18-Dec,,,,23964.65,50029469,50250
(주)까뮤이앤씨,13700,19-Dec,,,,37205.53,49968394,0
(주)까스텔바작,308100,19-Dec,15994.76,0,0,15887.32,2236614,0
(주)나노,187790,14-Dec,,,,,,
(주)나노,187790,15-Dec,307.33,0,1664909,-3296.41,23465720,93792
(주)나노,187790,16-Dec,-8126.85,0,3372708,-6650.9,20917884,32417
(주)나노,187790,17-Dec,12355.94,0,4093782,4214.26,17957123,8100
(주)나노,187790,18-Dec,13817.93,0,5962545,-266.3,16137295,0
(주)나노,187790,19-Dec,17902.91,0,8534491,5846.68,15094766,279500
(주)나노브릭,286750,19-Dec,3244.81,0,0,3240.76,12077543,0
(주)나노신소재,121600,11-Dec,12209.81,0,649677,12167.9,22301461,649677
(주)나노신소재,121600,12-Dec,8523.49,0,310000,8416.93,21489947,310000
(주)나노신소재,121600,13-Dec,10555.15,0,799400,10271.09,19568592,799400
(주)나노신소재,121600,14-Dec,14718.05,0,26250,14462.16,18518625,26250
(주)나노신소재,121600,15-Dec,22092.3,0,273800,21687.95,19395347,273800
(주)나노신소재,121600,16-Dec,19819.21,0,0,19229.47,18608147,0
(주)나노신소재,121600,17-Dec,21499.89,0,1589900,20854.1,19909961,1589900
(주)나노신소재,121600,18-Dec,24478.31,0,1498696,23824.17,20910762,1498696
(주)나노신소재,121600,19-Dec,22990.99,0,1791777,22292.22,20294157,1791777
(주)나노엔텍,39860,11-Dec,-6137.88,0,256546,-6578.5,9849587,256546
(주)나노엔텍,39860,12-Dec,-519.47,0,1951700,-1227.78,13068081,1951700
(주)나노엔텍,39860,13-Dec,5043.95,0,11000,5802.11,12620815,11000
(주)나노엔텍,39860,14-Dec,4994.25,0,85850,4697.89,11931694,85850
(주)나노엔텍,39860,15-Dec,959.69,0,614715,1705.9,12824716,614714
(주)나노엔텍,39860,16-Dec,-2104.22,0,95900,-6186.83,15445575,95900
(주)나노엔텍,39860,17-Dec,7586.63,0,142800,8202.27,14107995,142800
(주)나노엔텍,39860,18-Dec,12485.41,0,139900,12337.06,13403198,139900
(주)나노엔텍,39860,19-Dec,13810.17,0,145650,13514.36,12777234,145650
(주)나무가,190510,15-Dec,55687.05,0,4088210,27508.15,2545888,0
(주)나무가,190510,16-Dec,26473.96,0,456314,-2.98,4978346,172100
(주)나무가,190510,17-Dec,-2154.56,0,8512694,-38337.19,3974209,81300
(주)나무가,190510,18-Dec,36700.85,0,4331713,15338.37,4627225,868000
(주)나무가,190510,19-Dec,40271.1,0,20979158,11887.72,3490309,238646
(주)나스미디어,89600,13-Dec,,,,17511.14,409061,0
(주)나스미디어,89600,14-Dec,,,,21471.53,333534,0
(주)나스미디어,89600,15-Dec,,,,28019.87,11719983,0
(주)나스미디어,89600,16-Dec,39192.26,0,0,32710.84,11173919,0
(주)나스미디어,89600,17-Dec,82131.9,0,0,48901.29,10688135,0
(주)나스미디어,89600,18-Dec,74878.56,0,0,42908.74,10653106,0
(주)나스미디어,89600,19-Dec,90204.12,0,0,55604.26,10105451,0
(주)나이벡,138610,11-Dec,,,,-410.68,7863330,125610
(주)나이벡,138610,12-Dec,,,,932.19,8200793,848520
(주)나이벡,138610,13-Dec,,,,-379.65,7733958,62500
(주)나이벡,138610,14-Dec,,,,-214.21,7151434,61408
(주)나이벡,138610,15-Dec,,,,1131.55,7728822,57700
(주)나이벡,138610,16-Dec,,,,1536.61,9174470,1200300
(주)나이벡,138610,17-Dec,,,,1664.48,9869545,28700
(주)나이벡,138610,18-Dec,,,,870.14,9869111,53300
(주)나이벡,138610,19-Dec,,,,2430.7,11175491,715236
(주)나이스디앤비,130580,11-Dec,,,,2855.23,278291,0
(주)나이스디앤비,130580,12-Dec,,,,11069.9,278931,0
(주)나이스디앤비,130580,13-Dec,,,,11474.58,283240,0
(주)나이스디앤비,130580,14-Dec,,,,12561.75,232373,0
(주)나이스디앤비,130580,15-Dec,15545.1,0,166509,14683.11,324521,0
(주)나이스디앤비,130580,16-Dec,21438.08,0,0,16115.07,577053,0
(주)나이스디앤비,130580,17-Dec,27129.37,0,0,20717.13,777499,0
(주)나이스디앤비,130580,18-Dec,35814.8,0,0,28949.33,837095,0
(주)나이스디앤비,130580,19-Dec,49110.99,0,0,33696.45,3272110,0
(주)나이스홀딩스,34310,11-Dec,46386.31,0,138652,8388.02,20155329,138651
(주)나이스홀딩스,34310,12-Dec,42272.48,0,2801485,12981.58,9377050,2801485
(주)나이스홀딩스,34310,13-Dec,301111.75,0,27537276,16063.55,20086656,15263125
(주)나이스홀딩스,34310,14-Dec,354425.2,0,4003553,19654.9,24628999,146550
(주)나이스홀딩스,34310,15-Dec,415451.55,0,5486527,18582.85,22792798,8500
(주)나이스홀딩스,34310,16-Dec,512429.77,0,13270608,26503.26,20630682,0
(주)나이스홀딩스,34310,17-Dec,514360.35,0,39581335,16037.76,18897288,0
(주)나이스홀딩스,34310,18-Dec,613122.87,0,35143195,-7672.26,19967663,1792902
(주)나이스홀딩스,34310,19-Dec,671888,0,40793829,13794.04,20486082,483850
(주)나인테크,267320,17-Dec,,,,,,
(주)나인테크,267320,18-Dec,,,,,,
(주)나인테크,267320,19-Dec,,,,,,
(주)남선알미늄,8350,11-Dec,73754.96,0,402908,42881.21,71247421,402908
(주)남선알미늄,8350,12-Dec,,,,31588.47,68426940,23092
(주)남선알미늄,8350,13-Dec,,,,62843.09,67101276,158078
(주)남선알미늄,8350,14-Dec,,,,67681.11,67327465,451177
(주)남선알미늄,8350,15-Dec,,,,74048.82,65054086,335644
(주)남선알미늄,8350,16-Dec,,,,83776.73,64128985,760119
(주)남선알미늄,8350,17-Dec,,,,84099.99,62102017,196566
(주)남선알미늄,8350,18-Dec,78595.8,0,7800,78751.44,76005893,7800
(주)남선알미늄,8350,19-Dec,67563.47,0,109020,59891.36,73576503,109020
(주)남성,4270,11-Dec,11101.87,0,0,9685.99,3769195,0
(주)남성,4270,12-Dec,12353.26,0,0,9282.81,3686119,0
(주)남성,4270,13-Dec,12703.54,0,0,9355.11,3506039,0
(주)남성,4270,14-Dec,8655.57,0,0,6343.87,3484352,0
(주)남성,4270,15-Dec,12441.33,0,0,8546.68,3367484,0
(주)남성,4270,16-Dec,14645.17,0,0,8586.2,3503076,0
(주)남성,4270,17-Dec,16197.48,0,0,9198.32,3491087,0
(주)남성,4270,18-Dec,10649.03,0,0,2423.54,3439734,0
(주)남성,4270,19-Dec,11557.03,0,0,2351.91,3686095,0
(주)내츄럴엔도텍,168330,13-Dec,,,,27186.24,10774567,2020691
(주)내츄럴엔도텍,168330,14-Dec,,,,30011.29,45276729,0
(주)내츄럴엔도텍,168330,15-Dec,-13754.39,0,0,-15481.52,31999951,0
(주)내츄럴엔도텍,168330,16-Dec,-8503.89,0,0,-8182.65,31246832,0
(주)내츄럴엔도텍,168330,17-Dec,-176.81,0,645513,-677.33,30426985,0
(주)내츄럴엔도텍,168330,18-Dec,-13777.77,0,477800,-9287.13,29371147,0
(주)내츄럴엔도텍,168330,19-Dec,-6952.26,0,707316,-7877.87,28751139,42250
(주)네오리진,94860,11-Dec,7931.32,0,6635638,6125.85,2028449,0
(주)네오리진,94860,12-Dec,,,,886.32,2152675,0
(주)네오리진,94860,13-Dec,,,,-1360.77,1740215,0
(주)네오리진,94860,14-Dec,,,,-7414.14,1129040,0
(주)네오리진,94860,15-Dec,,,,4919.77,477781,0
(주)네오리진,94860,16-Dec,,,,5490.02,468948,0
(주)네오리진,94860,17-Dec,5251.17,0,0,5158.42,565154,0
(주)네오리진,94860,18-Dec,,,,1319.77,548927,0
(주)네오리진,94860,19-Dec,,,,2486.74,762082,0
(주)네오셈,253590,18-Dec,,,,,,
(주)네오셈,253590,19-Dec,8008.12,0,0,922.32,12039164,0
(주)네오오토,212560,15-Dec,,,,33858.31,80077528,11231421
(주)네오오토,212560,16-Dec,,,,36793.53,94757821,5241216
(주)네오오토,212560,17-Dec,,,,29910.6,95640623,7851407
(주)네오오토,212560,18-Dec,,,,24369.03,101365834,13178009
(주)네오오토,212560,19-Dec,,,,24407.34,96759498,5080493
(주)네오위즈,95660,11-Dec,214266.9,0,0,188175.08,108672728,0
(주)네오위즈,95660,12-Dec,179996.8,0,0,122607.51,104415862,0
(주)네오위즈,95660,13-Dec,175124.17,0,0,128577.9,99605642,0
(주)네오위즈,95660,14-Dec,80754.13,0,0,45984.77,2161334,0
(주)네오위즈,95660,15-Dec,53385.75,0,0,25296.45,876788,0
(주)네오위즈,95660,16-Dec,84472.01,0,0,32591.95,627259,0
(주)네오위즈,95660,17-Dec,66106.93,0,2514,-9733.05,905056,0
(주)네오위즈,95660,18-Dec,103944.85,0,10903,10744.48,27993826,0
(주)네오위즈,95660,19-Dec,115022.96,0,0,43613.63,53883075,0
(주)네오위즈홀딩스,42420,11-Dec,257242.44,0,0,29207.71,81688,0
(주)네오위즈홀딩스,42420,12-Dec,224993.09,0,0,20091.03,58306,0
(주)네오위즈홀딩스,42420,13-Dec,198668.51,0,0,-11516.35,32286,0
(주)네오위즈홀딩스,42420,14-Dec,176915.2,0,0,1431.98,5017,0
(주)네오위즈홀딩스,42420,15-Dec,147023.74,0,0,74127.08,36280,0
(주)네오위즈홀딩스,42420,16-Dec,67451.76,0,0,-8628.39,20296,0
(주)네오위즈홀딩스,42420,17-Dec,67266.19,0,2514,-11814.31,5080,0
(주)네오위즈홀딩스,42420,18-Dec,121200.69,0,10903,-7209.9,9,0
(주)네오위즈홀딩스,42420,19-Dec,129323.1,0,0,7670.51,2249,0
(주)네오크레마,311390,19-Dec,5647.24,0,37200,5626.87,21508692,37200
(주)네오티스,85910,11-Dec,,,,14501.07,22227793,779223
(주)네오티스,85910,12-Dec,,,,16627.16,35847953,2375474
(주)네오티스,85910,13-Dec,15818.52,0,2966671,14149.88,33688429,2966671
(주)네오티스,85910,14-Dec,17394.94,0,4113930,14836.14,30512691,4113930
(주)네오티스,85910,15-Dec,10808.29,0,1376912,7917.15,29245287,1376912
(주)네오티스,85910,16-Dec,14518.18,0,495739,11637.75,27395809,495738
(주)네오티스,85910,17-Dec,9968.29,0,403878,6475.07,27441976,365465
(주)네오티스,85910,18-Dec,21344.3,0,886732,17244.61,26252300,833835
(주)네오티스,85910,19-Dec,20427.71,0,802096,16495.77,27839528,576591
(주)네오팜,92730,11-Dec,,,,5096.28,10145075,0
(주)네오팜,92730,12-Dec,,,,5103.08,9529956,0
(주)네오팜,92730,13-Dec,,,,6981.52,8957444,0
(주)네오팜,92730,14-Dec,,,,8927.44,8416285,0
(주)네오팜,92730,15-Dec,,,,11423.03,8259080,0
(주)네오팜,92730,16-Dec,17549.92,0,0,17934.97,8632198,0
(주)네오팜,92730,17-Dec,22945.15,0,454090,23257.17,8915166,454090
(주)네오팜,92730,18-Dec,29921.98,0,32500,30067.01,10439493,32500
(주)네오팜,92730,19-Dec,34992.71,0,0,33604.25,10240262,0
(주)네오펙트,290660,18-Dec,-4587.09,0,3957080,-6811.79,4432416,3957080
(주)네오펙트,290660,19-Dec,-1668.6,0,67455,-12445.6,11534421,67455
(주)네온테크,306620,18-Dec,,,,,,
(주)네온테크,306620,19-Dec,,,,,,
(주)네이블커뮤니케이션즈,153460,12-Dec,,,,17338.3,8165382,0
(주)네이블커뮤니케이션즈,153460,13-Dec,,,,12978.41,8016589,0
(주)네이블커뮤니케이션즈,153460,14-Dec,13216.4,0,0,13095.24,7865791,0
(주)네이블커뮤니케이션즈,153460,15-Dec,,,,12311.35,7726921,0
(주)네이블커뮤니케이션즈,153460,16-Dec,,,,11945.77,7498944,0
(주)네이블커뮤니케이션즈,153460,17-Dec,,,,6183.57,6996056,0
(주)네이블커뮤니케이션즈,153460,18-Dec,,,,9961.92,6545348,0
(주)네이블커뮤니케이션즈,153460,19-Dec,,,,9250.89,6240926,0
(주)네이처셀,7390,11-Dec,,,,2060.55,8904835,1257131
(주)네이처셀,7390,12-Dec,,,,2357.55,9612536,22130
(주)네이처셀,7390,13-Dec,,,,2619.73,9650097,0
(주)네이처셀,7390,14-Dec,,,,4744.01,9737659,0
(주)네이처셀,7390,15-Dec,,,,4565.64,9341773,0
(주)네이처셀,7390,16-Dec,,,,4927.14,10816586,0
(주)네이처셀,7390,17-Dec,,,,7333.38,11105300,0
(주)네이처셀,7390,18-Dec,,,,8016.32,10567078,0
(주)네이처셀,7390,19-Dec,,,,7468.65,9765450,0
(주)네패스,33640,11-Dec,67797.72,0,33117111,62554.48,123750270,26819413
(주)네패스,33640,12-Dec,85831.24,0,36838333,75940.18,163334293,28308165
(주)네패스,33640,13-Dec,59763.9,0,13840139,34983.35,184760887,13267139
(주)네패스,33640,14-Dec,81181.29,13024723,18553564,25329.72,150212278,12639060
(주)네패스,33640,15-Dec,79091.96,251500,8682440,77057.33,136459730,3269130
(주)네패스,33640,16-Dec,112008.03,251500,4538794,77589.15,128369683,4538794
(주)네패스,33640,17-Dec,106564.29,251500,8080695,91255.36,145792239,7372215
(주)네패스,33640,18-Dec,122099.44,8130,12785653,113885.4,142191508,12724153
(주)네패스,33640,19-Dec,141561.85,8130,23689271,104860.9,158551676,22993325
(주)넥센,5720,11-Dec,87133.24,0,1239391,42209.37,61306642,1156471
(주)넥센,5720,12-Dec,129601.22,0,1051707,51126.4,65243689,703332
(주)넥센,5720,13-Dec,135952.07,0,1908972,63431.46,68714024,1556117
(주)넥센,5720,14-Dec,147095.72,0,1344922,79002.22,85008150,1344922
(주)넥센,5720,15-Dec,143793.38,0,444246,71959.69,84366260,109721
(주)넥센,5720,16-Dec,170607.96,0,640895,78577.85,84889230,203656
(주)넥센,5720,17-Dec,153499.78,0,5108029,96416.83,122649446,5108029
(주)넥센,5720,18-Dec,419815.35,0,764140252,80078.83,115907966,7099372
(주)넥센,5720,19-Dec,869329.33,0,151890292,81841.91,119069025,54376
(주)넥스턴바이오사이언스,89140,11-Dec,,,,7219.52,7873098,0
(주)넥스턴바이오사이언스,89140,12-Dec,,,,6391.85,7660159,0
(주)넥스턴바이오사이언스,89140,13-Dec,,,,7091.24,7439031,0
(주)넥스턴바이오사이언스,89140,14-Dec,,,,7748.79,7129156,0
(주)넥스턴바이오사이언스,89140,15-Dec,,,,5465.26,7798273,604447
(주)넥스턴바이오사이언스,89140,16-Dec,,,,27369,8463809,7500
(주)넥스턴바이오사이언스,89140,17-Dec,,,,11139.14,9112889,36000
(주)넥스턴바이오사이언스,89140,18-Dec,,,,10349.5,9051152,8835
(주)넥스턴바이오사이언스,89140,19-Dec,,,,10788.64,16372986,150000
(주)넥스트아이,137940,11-Dec,,,,7831.97,5811735,0
(주)넥스트아이,137940,12-Dec,9305.42,0,1795543,8902.02,7663176,1795543
(주)넥스트아이,137940,13-Dec,9515.35,0,87600,8781.17,6043451,87600
(주)넥스트아이,137940,14-Dec,9097.04,192559,44500,8587.71,10638087,44500
(주)넥스트아이,137940,15-Dec,8379.92,0,0,6980.21,10289084,0
(주)넥스트아이,137940,16-Dec,12677.06,0,422727,8245.42,10470416,422727
(주)넥스트아이,137940,17-Dec,12595.23,1032982,0,5201.03,9754322,0
(주)넥스트아이,137940,18-Dec,17399.04,0,0,-4162.67,9397104,0
(주)넥스트아이,137940,19-Dec,13838.16,0,1160500,-742.83,9072454,0
(주)넥스트엔터테인먼트월드,160550,14-Dec,12854.12,0,0,9410.39,839184,0
(주)넥스트엔터테인먼트월드,160550,15-Dec,4010.23,0,0,4023.76,674777,0
(주)넥스트엔터테인먼트월드,160550,16-Dec,22300.26,0,861080,12302.46,42158352,861080
(주)넥스트엔터테인먼트월드,160550,17-Dec,9782.51,0,6906348,-570.83,53334952,6906348
(주)넥스트엔터테인먼트월드,160550,18-Dec,9473.99,0,0,-689.8,58926867,0
(주)넥스트엔터테인먼트월드,160550,19-Dec,14412.74,0,0,4929.83,61940980,0
(주)넥슨게임즈,225570,15-Dec,,,,,,
(주)넥슨게임즈,225570,16-Dec,,,,,,
(주)넥슨게임즈,225570,17-Dec,,,,17113.98,1003459,0
(주)넥슨게임즈,225570,18-Dec,,,,21019.93,1813185,0
(주)넥슨게임즈,225570,19-Dec,,,,25829.92,15069077,0
(주)넵튠,217270,15-Dec,,,,,,
(주)넵튠,217270,16-Dec,7325.84,0,0,4710.57,332953,0
(주)넵튠,217270,17-Dec,59478.89,0,0,57203.45,381826,0
(주)넵튠,217270,18-Dec,-15781.62,0,0,-25145.34,307550,0
(주)넵튠,217270,19-Dec,-21193.4,0,0,-24130.4,202108,0
(주)노랑풍선,104620,19-Dec,28645.34,0,0,27582.76,35202441,0
(주)노루페인트,90350,11-Dec,64470.39,0,4299162,57762.77,236810630,3286878
(주)노루페인트,90350,12-Dec,77675.62,0,1642693,68522.31,251039617,1210729
(주)노루페인트,90350,13-Dec,86637.59,0,5210032,73821.79,252537144,2900746
(주)노루페인트,90350,14-Dec,103238.81,0,3576346,86716.79,255108746,2770992
(주)노루페인트,90350,15-Dec,134846.89,0,3100244,98758.67,255705157,3032374
(주)노루페인트,90350,16-Dec,113275.79,0,4766493,91977,259342926,4685683
(주)노루페인트,90350,17-Dec,142304.93,0,3650040,98869.25,259693646,3306526
(주)노루페인트,90350,18-Dec,126651.21,0,3992762,98566.58,263936072,3068983
(주)노루페인트,90350,19-Dec,129772.7,0,5509475,99976.82,266713619,5385220
(주)노루홀딩스,320,11-Dec,131871.91,0,5497108,19474.16,14661136,580196
(주)노루홀딩스,320,12-Dec,150459.26,0,3338445,28660.69,8501015,348000
(주)노루홀딩스,320,13-Dec,172540.92,0,6977990,33861.88,8117646,33232
(주)노루홀딩스,320,14-Dec,194994.12,0,4187230,30213.71,8085305,7326
(주)노루홀딩스,320,15-Dec,280716.87,0,6740414,26957.08,8166646,500
(주)노루홀딩스,320,16-Dec,199659.14,0,16981602,72269.06,7091227,18636
(주)노루홀딩스,320,17-Dec,270864.96,0,6464340,25974.65,8424659,82680
(주)노루홀딩스,320,18-Dec,203866.24,0,5367598,17977.23,9710383,32949
(주)노루홀딩스,320,19-Dec,225548.5,0,12586786,17632.15,16529834,7461634
(주)노바렉스,194700,18-Dec,33036.93,0,10201675,33773.93,31031405,10201675
(주)노바렉스,194700,19-Dec,45125.93,0,11404311,45026.8,58462102,11404311
(주)노바텍,285490,18-Dec,10618.14,0,0,10286.11,462970,0
(주)노바텍,285490,19-Dec,11279.92,0,0,8958.86,533438,0
(주)노블엠앤비,106520,12-Dec,28762.34,0,362422,29730.99,29120950,362422
(주)노블엠앤비,106520,13-Dec,50300.08,0,260800,47197,42694687,260800
(주)노블엠앤비,106520,14-Dec,22797.41,0,343833,17574.78,40990800,343833
(주)노블엠앤비,106520,15-Dec,6679.53,0,1804700,6786.45,28048367,216500
(주)노블엠앤비,106520,16-Dec,-17961.58,0,944330,-33116.84,26750403,944330
(주)노블엠앤비,106520,17-Dec,-2818.71,0,108700,-11803.5,24981085,108700
(주)노블엠앤비,106520,18-Dec,-15440.81,0,176665,-23212.97,18911365,16560
(주)노블엠앤비,106520,19-Dec,12390.94,0,29000,3335.44,14925009,29000
(주)노터스,278650,19-Dec,14013.1,0,0,10971.36,22657624,0
(주)녹십자,6280,11-Dec,183376.89,0,24574000,165234.27,232507686,24378000
(주)녹십자,6280,12-Dec,181147.01,0,62114000,155543.51,280692341,61307000
(주)녹십자,6280,13-Dec,215841.12,0,12146000,186428.72,343445601,11561000
(주)녹십자,6280,14-Dec,265287.35,0,25203000,202573.65,373995648,24287000
(주)녹십자,6280,15-Dec,297479.37,0,91322000,277778.67,463330537,90994000
(주)녹십자,6280,16-Dec,265617.72,0,128608000,217424.26,515390293,127544000
(주)녹십자,6280,17-Dec,279712.05,0,19548000,226696.66,513612930,18557000
