회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),재고자산(IFRS개별)
(주)에스에이엠티,31330,Dec-16,1063479333,201398236,87321751,1063479333,185059661,87321751
(주)에스에이엠티,31330,Dec-17,1212024348,196714499,68290213,1212024348,189422569,68290213
(주)에스에이엠티,31330,Dec-18,1176014835,217629140,111960292,1176014835,217086755,111960292
(주)에스에이엠티,31330,Dec-19,1213833610,173075719,49786485,1213833610,173092129,49786485
(주)에스에이티,60540,Dec-11,31641818,18368552,755349,5802944,8094979,754142
(주)에스에이티,60540,Dec-12,16595080,18725304,597019,3745287,9985004,595694
(주)에스에이티,60540,Dec-13,7626719,15456702,982344,6726197,11352751,981019
(주)에스에이티,60540,Dec-14,16795970,27104660,1082492,16443144,17428635,1053804
(주)에스에이티,60540,Dec-15,38862501,40981286,6912974,20376179,17116683,531562
(주)에스에이티,60540,Dec-16,84693323,47419293,8147546,29815304,22388064,1802185
(주)에스에이티,60540,Dec-17,97309966,58997456,11238975,43531527,20200468,748117
(주)에스에이티,60540,Dec-18,133941225,49517284,10142049,17761011,24725430,549683
(주)에스에이티,60540,Dec-19,140167604,58089327,11510583,20271145,26844753,623332
(주)에스에프에이,56190,Dec-11,781451480,426993323,14904995,753373519,400219109,7059411
(주)에스에프에이,56190,Dec-12,507482440,438824838,5144665,480891735,407712799,2800733
(주)에스에프에이,56190,Dec-13,478500787,449445242,5993450,450831580,413939640,3022158
(주)에스에프에이,56190,Dec-14,415136598,481874404,5503786,378490183,438515584,3616927
(주)에스에프에이,56190,Dec-15,526063549,520408604,29406800,496565363,280610406,2704194
(주)에스에프에이,56190,Dec-16,1319748301,823749713,39695510,849971815,505407067,2028052
(주)에스에프에이,56190,Dec-17,1920384917,1133098145,28526442,1313864576,840694837,4350026
(주)에스에프에이,56190,Dec-18,1560055023,958567881,75613959,944309684,609088893,30170357
(주)에스에프에이,56190,Dec-19,1577746351,1098458552,124393235,860849403,702088245,74174150
(주)에스에프에이반도체,36540,Dec-11,463505699,171471629,45841238,422532647,125175394,18571327
(주)에스에프에이반도체,36540,Dec-12,537854912,216098285,49415030,388469613,128158445,17939830
(주)에스에프에이반도체,36540,Dec-13,540775785,206499580,38213375,326951166,96626902,13975729
(주)에스에프에이반도체,36540,Dec-14,550931474,205356752,38890009,335631204,84487392,16634151
(주)에스에프에이반도체,36540,Dec-15,516477480,216376306,25613992,326941822,123167175,12308795
(주)에스에프에이반도체,36540,Dec-16,429214599,224873731,35076587,269659372,118857128,15478391
(주)에스에프에이반도체,36540,Dec-17,449558231,177249367,22750729,293000759,143206170,8843662
(주)에스에프에이반도체,36540,Dec-18,457853090,177161684,35534935,296190099,128669825,9248169
(주)에스에프에이반도체,36540,Dec-19,588938238,226727250,35635140,461843674,183160846,22019608
(주)에스엘바이오닉스,214310,Dec-15,57249639,24291565,2881947,57249639,23236948,2881947
(주)에스엘바이오닉스,214310,Dec-16,59330985,33927749,3620382,59174840,29577194,3620382
(주)에스엘바이오닉스,214310,Dec-17,48020218,23287148,2975594,47652516,25240288,2975594
(주)에스엘바이오닉스,214310,Dec-18,32126457,31423586,1934953,31686653,38419185,1934953
(주)에스엘바이오닉스,214310,Dec-19,24150312,9943894,1536470,24150312,9450751,1536470
(주)에스엠라이프디자인그룹,63440,Dec-11,,,,21201500,9577476,438308
(주)에스엠라이프디자인그룹,63440,Dec-12,,,,17340050,5191563,148397
(주)에스엠라이프디자인그룹,63440,Dec-13,15527152,17868984,463488,14816806,16420398,274429
(주)에스엠라이프디자인그룹,63440,Dec-14,22980973,8941739,972934,17801643,7524951,640554
(주)에스엠라이프디자인그룹,63440,Dec-15,16460156,6728529,931478,11202926,5885997,664145
(주)에스엠라이프디자인그룹,63440,Dec-16,11371357,24609239,327422,11371357,24609239,327422
(주)에스엠라이프디자인그룹,63440,Dec-17,33280384,26091557,246936,31503168,23801063,246936
(주)에스엠라이프디자인그룹,63440,Dec-18,20031354,38276104,325833,20031354,36691095,325833
(주)에스엠라이프디자인그룹,63440,Dec-19,36981225,41110785,4977404,33325088,35046047,141843
(주)에스엠벡셀,10580,Dec-11,,,,95831997,21533972,5181222
(주)에스엠벡셀,10580,Dec-12,,,,88689945,24369369,5887397
(주)에스엠벡셀,10580,Dec-13,,,,91201607,29429837,7985507
(주)에스엠벡셀,10580,Dec-14,,,,92396215,26254855,5960293
(주)에스엠벡셀,10580,Dec-15,,,,87071516,18188044,4949412
(주)에스엠벡셀,10580,Dec-16,,,,77234738,17466908,4363702
(주)에스엠벡셀,10580,Dec-17,,,,72104140,12796569,4288046
(주)에스엠벡셀,10580,Dec-18,,,,79623082,14395566,6449407
(주)에스엠벡셀,10580,Dec-19,,,,78268988,18081276,3745397
(주)에스엠엔터테인먼트,41510,Dec-11,143002535,105964630,2578669,109936174,83346428,1538772
(주)에스엠엔터테인먼트,41510,Dec-12,241325968,198151248,5697996,168560156,129805443,3026397
(주)에스엠엔터테인먼트,41510,Dec-13,268700179,244657217,7348729,164258711,156736670,4154522
(주)에스엠엔터테인먼트,41510,Dec-14,286980060,196599704,8597249,169480324,111120984,4189388
(주)에스엠엔터테인먼트,41510,Dec-15,325439247,226595498,10006569,195445281,119841016,4790322
(주)에스엠엔터테인먼트,41510,Dec-16,349870229,293384838,11209998,202127701,175818820,4615566
(주)에스엠엔터테인먼트,41510,Dec-17,365386504,440834563,8628752,216128551,163006520,3991998
(주)에스엠엔터테인먼트,41510,Dec-18,612227479,537351648,11524908,281638319,178508554,4433124
(주)에스엠엔터테인먼트,41510,Dec-19,657825612,628691154,14758462,307504375,200721669,6259888
(주)에스엠컬처앤콘텐츠,48550,Dec-11,16312677,13267452,0,12402856,6838424,0
(주)에스엠컬처앤콘텐츠,48550,Dec-12,19551687,26529030,0,16582761,22481547,0
(주)에스엠컬처앤콘텐츠,48550,Dec-13,57588578,51785633,0,54648483,49558745,0
(주)에스엠컬처앤콘텐츠,48550,Dec-14,62680400,42986843,0,60616267,42083331,0
(주)에스엠컬처앤콘텐츠,48550,Dec-15,75502152,46930546,0,75189434,46796229,0
(주)에스엠컬처앤콘텐츠,48550,Dec-16,95394112,55324767,0,90041933,54881782,0
(주)에스엠컬처앤콘텐츠,48550,Dec-17,88565311,207015626,0,50524355,206372919,0
(주)에스엠컬처앤콘텐츠,48550,Dec-18,197029802,218694656,0,196445244,218338173,0
(주)에스엠컬처앤콘텐츠,48550,Dec-19,166658489,256205876,0,165431176,254921081,0
(주)에스엠코어,7820,Dec-11,67223777,51218982,557127,66962474,51080121,557127
(주)에스엠코어,7820,Dec-12,78316804,49584618,624901,78178950,49408719,624901
(주)에스엠코어,7820,Dec-13,76007199,55243116,6813692,75945857,54790761,6813692
(주)에스엠코어,7820,Dec-14,91959384,57651236,356730,91750092,57279711,356730
(주)에스엠코어,7820,Dec-15,73298444,62207651,198679,73417749,60813312,198679
(주)에스엠코어,7820,Dec-16,50388628,36310751,341848,48819058,36211458,341848
(주)에스엠코어,7820,Dec-17,72414808,76524037,2326665,71252475,75931480,2326665
(주)에스엠코어,7820,Dec-18,93475185,78142471,449872,88696371,78245607,449872
(주)에스엠코어,7820,Dec-19,128073312,76919385,677724,128057986,76895293,677724
(주)에스원,12750,Dec-11,1026118270,608097970,35340327,953611461,541387639,30054760
(주)에스원,12750,Dec-12,1096463350,564726795,46451733,1006607796,473345562,41972598
(주)에스원,12750,Dec-13,1274104352,557337095,48382617,1160082357,455346455,38276875
(주)에스원,12750,Dec-14,1718331685,374015245,56357744,1619767068,257769450,49223918
(주)에스원,12750,Dec-15,1799570545,355544467,49465038,1788781585,334222085,47213332
(주)에스원,12750,Dec-16,1830176817,434916617,35836895,1818302083,409048472,34220071
(주)에스원,12750,Dec-17,1942266128,575318468,41173539,1929985702,546155114,39464425
(주)에스원,12750,Dec-18,2018339271,661458369,42945860,1998320018,625132289,40234267
(주)에스원,12750,Dec-19,2151521516,733183786,41408118,2120328700,691060522,37928913
(주)에스제이그룹,306040,Dec-19,109494821,70665508,16178090,100118312,69601466,14403929
(주)에스제이엠,123700,Dec-11,176464054,103627981,41836307,100009602,56595496,17156384
(주)에스제이엠,123700,Dec-12,187307251,106167353,45842744,109952522,58462658,19352716
(주)에스제이엠,123700,Dec-13,183092244,109354723,39026186,108128207,62469870,19329526
(주)에스제이엠,123700,Dec-14,157096646,117786243,44874562,84073321,64079619,23943330
(주)에스제이엠,123700,Dec-15,180300135,129393142,40672720,96585651,64812525,19823038
(주)에스제이엠,123700,Dec-16,176789058,145124695,47360563,97244014,78679569,16890640
(주)에스제이엠,123700,Dec-17,163096255,136220780,52920127,83185009,75648924,19082945
(주)에스제이엠,123700,Dec-18,155259475,131491518,46642126,70952383,65186195,16967856
(주)에스제이엠,123700,Dec-19,157732122,144026244,47780410,68854326,67561276,14905892
(주)에스제이엠홀딩스,25530,Dec-11,177303373,157427804,44697512,7205862,30583910,0
(주)에스제이엠홀딩스,25530,Dec-12,189997621,156858175,47426806,1596656,27624086,0
(주)에스제이엠홀딩스,25530,Dec-13,186255266,158890076,39760073,844632,24528478,0
(주)에스제이엠홀딩스,25530,Dec-14,161934964,158951358,45609291,8784849,17215686,0
(주)에스제이엠홀딩스,25530,Dec-15,185141914,156952995,41196923,12294306,8666230,0
(주)에스제이엠홀딩스,25530,Dec-16,181367297,179701289,48534432,9830720,11758693,0
(주)에스제이엠홀딩스,25530,Dec-17,169845355,186965946,54072538,6477991,27223159,0
(주)에스제이엠홀딩스,25530,Dec-18,160740722,177518756,47444805,5326690,24425437,0
(주)에스제이엠홀딩스,25530,Dec-19,160751444,186770121,48610977,6051434,22411098,0
(주)에스지글로벌,1380,Dec-11,90556204,40192775,21769180,64498415,31135434,18718193
(주)에스지글로벌,1380,Dec-12,114473043,75144043,57496141,93146399,68325607,53841018
(주)에스지글로벌,1380,Dec-13,136699203,87652382,65153271,114461549,79885087,60677572
(주)에스지글로벌,1380,Dec-14,120977926,42146112,26030930,99003342,33377639,20877137
(주)에스지글로벌,1380,Dec-15,112358741,46133084,26907095,92274206,36306287,19492037
(주)에스지글로벌,1380,Dec-16,141456442,58083058,25657845,119573193,46940755,13917945
(주)에스지글로벌,1380,Dec-17,143292754,48199914,22711571,109536532,41670893,8760988
(주)에스지글로벌,1380,Dec-18,134548200,52513688,20497613,98644770,42288215,6681777
(주)에스지글로벌,1380,Dec-19,125797650,48737348,16248134,85883733,41099121,7086506
(주)에스지세계물산,4060,Dec-11,342171589,139431135,69350663,341735550,139901489,65173276
(주)에스지세계물산,4060,Dec-12,321841545,128788786,64790994,316301188,132805598,64491990
(주)에스지세계물산,4060,Dec-13,313797490,123853787,72007177,312689450,126113519,71574386
(주)에스지세계물산,4060,Dec-14,340410703,134378302,69983480,340528691,138312542,68810044
(주)에스지세계물산,4060,Dec-15,317710618,110255351,67352007,315376986,115712006,65932104
(주)에스지세계물산,4060,Dec-16,308617898,116955885,66742027,305134794,120626330,65951934
(주)에스지세계물산,4060,Dec-17,285426943,120967896,72714982,257343342,127474951,70953017
(주)에스지세계물산,4060,Dec-18,320202197,199640523,85365536,317555834,207425817,85086986
(주)에스지세계물산,4060,Dec-19,312545170,145229069,63527788,309596142,147143914,63170831
(주)에스지엔지,40610,Dec-11,931116544,398676963,118113923,45806440,11439721,266671
(주)에스지엔지,40610,Dec-12,955617969,464732646,149989659,45074616,11023534,774674
(주)에스지엔지,40610,Dec-13,1007026648,502090915,162332007,57135307,14377737,1767980
(주)에스지엔지,40610,Dec-14,961587982,446454265,123298140,54869906,26706377,3441454
(주)에스지엔지,40610,Dec-15,913193255,419512182,122464607,48118092,15767188,2659735
(주)에스지엔지,40610,Dec-16,1199996426,508523967,121749043,48507191,17651069,2396184
(주)에스지엔지,40610,Dec-17,1217586997,476798709,122436942,55141217,35773792,3782402
(주)에스지엔지,40610,Dec-18,1088824262,665768937,126847410,56385942,25802202,2976266
(주)에스지엔지,40610,Dec-19,938887548,465093663,101068987,51882904,21914632,2959945
(주)에스코넥,96630,Dec-11,140355090,71159590,13798019,113104552,66904629,10741489
(주)에스코넥,96630,Dec-12,216241217,81165827,14379912,170145395,71497979,9138487
(주)에스코넥,96630,Dec-13,315858419,100879448,11682927,226562155,79959306,3640399
(주)에스코넥,96630,Dec-14,280173771,103513873,13237491,181936377,75714326,2713578
(주)에스코넥,96630,Dec-15,307564793,81124826,10364859,200785557,65315359,2568242
(주)에스코넥,96630,Dec-16,334554748,104791155,12142396,190637159,62426299,1844890
(주)에스코넥,96630,Dec-17,365629927,82497269,19328342,129165691,42628352,4173858
(주)에스코넥,96630,Dec-18,367055024,95272203,14218168,115657190,38914954,1807489
(주)에스코넥,96630,Dec-19,254480908,69391724,9504264,56377902,24401118,2790736
(주)에스텍파마,41910,Dec-11,,,,56025831,42011428,17619541
(주)에스텍파마,41910,Dec-12,,,,58619805,48402300,17690481
(주)에스텍파마,41910,Dec-13,42247214,49769023,22503880,42247214,49279890,22503880
(주)에스텍파마,41910,Dec-14,44214723,63989639,25723205,44214723,63976917,25723205
(주)에스텍파마,41910,Dec-15,45065875,36840222,16437571,45065875,36769909,16437571
(주)에스텍파마,41910,Dec-16,43397040,45931820,14679504,43385843,45892095,14679504
(주)에스텍파마,41910,Dec-17,38213541,46284192,14017171,38174581,46235204,14017171
(주)에스텍파마,41910,Dec-18,40335857,46697023,12632359,40330037,46583679,12632359
(주)에스텍파마,41910,Dec-19,46489682,66070801,13631348,46489682,65732368,13631348
(주)에스티아이,39440,Dec-11,92705960,24422794,1477082,92479372,23182706,1103984
(주)에스티아이,39440,Dec-12,72033627,25756041,1929111,70873400,24214408,1774847
(주)에스티아이,39440,Dec-13,99700888,24293772,1753886,97357721,22695451,1678858
(주)에스티아이,39440,Dec-14,121153111,46749050,1411200,118469412,43748937,1398758
(주)에스티아이,39440,Dec-15,125514037,73173342,2156006,123687218,69052042,2114179
(주)에스티아이,39440,Dec-16,180384449,110418424,3582077,177369440,99872870,3112398
(주)에스티아이,39440,Dec-17,287012566,127330334,7415831,282967159,114873974,6716399
(주)에스티아이,39440,Dec-18,286609574,203597511,12565512,276027718,193817762,12358032
(주)에스티아이,39440,Dec-19,318857509,171773865,6457136,293268494,158912383,3702370
(주)에스티오,98660,Dec-11,99990813,46858511,32904271,95550369,43155525,30084997
(주)에스티오,98660,Dec-12,95471692,46755229,30938861,91421491,40955414,28075721
(주)에스티오,98660,Dec-13,86125658,45272423,33215301,83613737,41517908,31164375
(주)에스티오,98660,Dec-14,93693229,46541436,34297756,92034225,44170918,33013668
(주)에스티오,98660,Dec-15,101207723,47764286,36380880,99569188,46251634,35937135
(주)에스티오,98660,Dec-16,100535861,47462039,37545930,98811339,45804641,37188077
(주)에스티오,98660,Dec-17,90839468,45168559,34393972,89586610,43019095,33685934
(주)에스티오,98660,Dec-18,88321595,47631899,31261743,87098051,45976846,30583613
(주)에스티오,98660,Dec-19,85144202,41106821,33053477,83978219,40497437,32962250
(주)에스티큐브,52020,Dec-11,7420567,6507348,1124402,7357819,5400856,1110932
(주)에스티큐브,52020,Dec-12,11230833,6256655,1653018,11522226,6180538,1653018
(주)에스티큐브,52020,Dec-13,8852506,23432472,1406344,8834027,22808008,1406344
(주)에스티큐브,52020,Dec-14,5483598,20721100,884940,5476177,20093619,884940
(주)에스티큐브,52020,Dec-15,5349045,11326896,160507,5349045,7764881,160507
(주)에스티큐브,52020,Dec-16,15263722,24887241,145398,15263722,22712600,145398
(주)에스티큐브,52020,Dec-17,8460728,14201206,627669,8460728,11484850,627669
(주)에스티큐브,52020,Dec-18,11073434,47206609,236479,11073434,44541972,236479
(주)에스티큐브,52020,Dec-19,17388631,47060166,361521,17388631,44763936,361521
(주)에스폴리텍,50760,Dec-11,146232897,56351273,14854411,103651090,55667070,6532469
(주)에스폴리텍,50760,Dec-12,130530627,56975582,15288685,94175150,52148677,6969583
(주)에스폴리텍,50760,Dec-13,118348515,48594156,13369156,83815491,42425960,6602426
(주)에스폴리텍,50760,Dec-14,112565675,44570407,8119780,87560614,39325528,7085891
(주)에스폴리텍,50760,Dec-15,100316555,41964555,9922257,98019088,40268122,9833303
(주)에스폴리텍,50760,Dec-16,117696775,56128261,10527077,117274954,58348110,10409580
(주)에스폴리텍,50760,Dec-17,122283422,58856866,9612496,122209735,62594561,9522897
(주)에스폴리텍,50760,Dec-18,136887455,56332729,11992125,136756719,58876092,11905865
(주)에스폴리텍,50760,Dec-19,135032554,62232299,12466160,134909963,67280274,12321801
(주)에스피시스템스,317830,Dec-19,31959900,34781274,1597762,29033491,33895006,1461148
(주)에스피씨삼립,5610,Dec-11,627219551,141327491,20619215,628959036,141804595,20056490
(주)에스피씨삼립,5610,Dec-12,836986538,199119413,67950215,802652803,150005483,21171829
(주)에스피씨삼립,5610,Dec-13,1066244749,186216117,56000928,968028778,153808439,29852232
(주)에스피씨삼립,5610,Dec-14,1107627827,210513866,62341400,1028617844,139099413,12273398
