회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별)
대원제약(주),3220,Dec-16,95065620,34834611,93234728,34228232
대원제약(주),3220,Dec-17,95787595,39161450,93688329,38671035
대원제약(주),3220,Dec-18,106724038,57694147,104250566,56868973
대원제약(주),3220,Dec-19,121547977,61740427,118964948,60788047
대원화성(주),24890,Dec-11,45814854,57286213,43042667,51020811
대원화성(주),24890,Dec-12,50812870,55912359,45464451,50097711
대원화성(주),24890,Dec-13,53926471,61219239,47954455,53969671
대원화성(주),24890,Dec-14,65226803,64955455,57666846,57209683
대원화성(주),24890,Dec-15,75115701,48668482,66778481,46086941
대원화성(주),24890,Dec-16,84044922,53427549,72952582,47663506
대원화성(주),24890,Dec-17,74097760,43681902,61873750,36672857
대원화성(주),24890,Dec-18,74774457,44513571,62510383,37904674
대원화성(주),24890,Dec-19,61578766,39858678,45562514,36289449
대정화금(주),120240,Dec-11,,,41716149,12502654
대정화금(주),120240,Dec-12,,,36570989,8930135
대정화금(주),120240,Dec-13,,,55055164,8978203
대정화금(주),120240,Dec-14,,,45366448,19180410
대정화금(주),120240,Dec-15,,,42733189,8277042
대정화금(주),120240,Dec-16,,,44871828,9871108
대정화금(주),120240,Dec-17,,,47707164,10730744
대정화금(주),120240,Dec-18,,,57309656,10131096
대정화금(주),120240,Dec-19,,,60768758,14854837
대주산업(주),3310,Dec-11,27478932,27820437,27090596,27568467
대주산업(주),3310,Dec-12,29546266,26689172,28946204,26247126
대주산업(주),3310,Dec-13,28325169,25192218,28257982,25192218
대주산업(주),3310,Dec-14,27047136,20456096,26967003,20456096
대주산업(주),3310,Dec-15,26838138,21128241,26812435,21127675
대주산업(주),3310,Dec-16,24244587,16301784,24295134,16293172
대주산업(주),3310,Dec-17,26743951,20463120,26968916,20463124
대주산업(주),3310,Dec-18,24951766,21962658,25176842,21962662
대주산업(주),3310,Dec-19,24332677,21435776,24557789,21435778
대주전자재료(주),78600,Dec-11,52956760,63144314,36423447,56951640
대주전자재료(주),78600,Dec-12,41363123,51820883,25618035,45002591
대주전자재료(주),78600,Dec-13,43449393,50937033,28628824,46663886
대주전자재료(주),78600,Dec-14,34586452,50219884,21389140,46443050
대주전자재료(주),78600,Dec-15,36716319,52256858,20159361,48480787
대주전자재료(주),78600,Dec-16,42773820,55183490,28049547,50415381
대주전자재료(주),78600,Dec-17,42246908,51580365,29345111,47546239
대주전자재료(주),78600,Dec-18,55049229,43315087,40160447,38115320
대주전자재료(주),78600,Dec-19,61613275,58773716,39807887,48183937
대창단조(주),15230,Dec-11,97124240,55545139,76454726,47940888
대창단조(주),15230,Dec-12,93049067,32164369,70918748,22024349
대창단조(주),15230,Dec-13,105763601,28895877,83705413,19175458
대창단조(주),15230,Dec-14,121043993,38503175,91907915,22324562
대창단조(주),15230,Dec-15,124601121,33916259,93359096,18490926
대창단조(주),15230,Dec-16,134325191,30445071,107517117,19219713
대창단조(주),15230,Dec-17,150483605,36095651,119929941,21901820
대창단조(주),15230,Dec-18,158585292,37428353,120977691,19072865
대창단조(주),15230,Dec-19,162073794,32903251,120415076,15336741
대한광통신(주),10170,Dec-11,,,74592749,73656212
대한광통신(주),10170,Dec-12,,,60313024,74907554
대한광통신(주),10170,Dec-13,,,52597088,56535821
대한광통신(주),10170,Dec-14,57533946,75768760,57360330,75760270
대한광통신(주),10170,Dec-15,61753394,70572625,61626927,70782577
대한광통신(주),10170,Dec-16,68338002,56361369,68074941,56097073
대한광통신(주),10170,Dec-17,90324054,43683631,92622360,43885369
대한광통신(주),10170,Dec-18,204855364,83418999,204546169,83028276
대한광통신(주),10170,Dec-19,161272410,79954467,160325406,79053007
대한그린파워(주),60900,Dec-11,28778820,15166135,25879168,14533870
대한그린파워(주),60900,Dec-12,70594528,71637017,17350843,21739464
대한그린파워(주),60900,Dec-13,68537805,65511806,17275957,17063057
대한그린파워(주),60900,Dec-14,,,2270673,47449198
대한그린파워(주),60900,Dec-15,,,5373357,3357711
대한그린파워(주),60900,Dec-16,,,13505939,8372526
대한그린파워(주),60900,Dec-17,,,19468512,13975444
대한그린파워(주),60900,Dec-18,10019589,11924662,8999194,9267698
대한그린파워(주),60900,Dec-19,9973818,17008567,8213183,16401034
대한뉴팜(주),54670,Dec-11,,,55585941,43686104
대한뉴팜(주),54670,Dec-12,,,55242032,46008993
대한뉴팜(주),54670,Dec-13,,,57338042,53545768
대한뉴팜(주),54670,Dec-14,,,52498058,50372746
대한뉴팜(주),54670,Dec-15,,,53382716,40463107
대한뉴팜(주),54670,Dec-16,,,67034750,38499380
대한뉴팜(주),54670,Dec-17,,,61147323,50168423
대한뉴팜(주),54670,Dec-18,,,57729649,48498100
대한뉴팜(주),54670,Dec-19,,,66129719,49703466
대한방직(주),1070,Dec-11,133282529,177562717,157285312,179736275
대한방직(주),1070,Dec-12,102166955,145787480,131835029,150295980
대한방직(주),1070,Dec-13,121133802,157965903,147082374,157182957
대한방직(주),1070,Dec-14,92088846,145241038,109376297,147679230
대한방직(주),1070,Dec-15,105216140,172531469,121689747,171530935
대한방직(주),1070,Dec-16,96936650,147422169,114408912,146637855
대한방직(주),1070,Dec-17,248349412,153290698,259032382,154094143
대한방직(주),1070,Dec-18,167225174,68182271,167896919,68827747
대한방직(주),1070,Dec-19,89677677,57348672,83925524,53266225
대한약품공업(주),23910,Dec-11,,,46994655,38617153
대한약품공업(주),23910,Dec-12,,,52944848,43007474
대한약품공업(주),23910,Dec-13,,,56896109,42328573
대한약품공업(주),23910,Dec-14,,,62773804,43183876
대한약품공업(주),23910,Dec-15,,,70206362,40150013
대한약품공업(주),23910,Dec-16,,,73658600,48297975
대한약품공업(주),23910,Dec-17,,,83471918,43422101
대한약품공업(주),23910,Dec-18,,,104967110,55495625
대한약품공업(주),23910,Dec-19,,,111130143,42716531
대한유화(주),6650,Dec-11,481114599,293301042,481030369,289111908
대한유화(주),6650,Dec-12,480487455,306413330,479025121,304467112
대한유화(주),6650,Dec-13,465851797,298369857,464347036,290407079
대한유화(주),6650,Dec-14,415250313,237123942,414113225,235333811
대한유화(주),6650,Dec-15,410453731,268821745,407503754,262533397
대한유화(주),6650,Dec-16,428271450,318919820,423241938,317284275
대한유화(주),6650,Dec-17,411658107,260225194,405807657,258683220
대한유화(주),6650,Dec-18,428675230,134790818,410932647,132444427
대한유화(주),6650,Dec-19,464161690,91414062,457987287,87531805
대한전선(주),1440,Dec-11,1880307978,2647450415,1167373299,1959437828
대한전선(주),1440,Dec-12,1322347659,2108327580,828440417,1512527914
대한전선(주),1440,Dec-13,1026020688,1282979954,499308871,640350044
대한전선(주),1440,Dec-14,928045217,1475427593,467594640,981307349
대한전선(주),1440,Dec-15,764359988,700364494,514637456,419048878
대한전선(주),1440,Dec-16,685136682,533461234,647630395,457392378
대한전선(주),1440,Dec-17,677767742,440751132,586008279,393757353
대한전선(주),1440,Dec-18,631812850,366707848,572478432,330546368
대한전선(주),1440,Dec-19,718605710,882166274,623039854,824416916
대한제강(주),84010,Dec-11,386570424,314974763,384275152,315977901
대한제강(주),84010,Dec-12,370503550,294729074,367783151,295086454
대한제강(주),84010,Dec-13,413959624,297543824,405029844,294578870
대한제강(주),84010,Dec-14,397728247,285684323,378160348,278378048
대한제강(주),84010,Dec-15,291419472,163693365,274742746,160955016
대한제강(주),84010,Dec-16,343474429,168692822,313815252,156638357
대한제강(주),84010,Dec-17,429932798,266174031,387381014,215896052
대한제강(주),84010,Dec-18,349767243,194700214,318472746,145224375
대한제강(주),84010,Dec-19,298986368,151916825,270035683,112636267
대한제당(주),1790,Dec-11,824681604,767374427,454198066,322544095
대한제당(주),1790,Dec-12,885576252,795063303,418696910,308920916
대한제당(주),1790,Dec-13,845075109,711925625,412809339,258142079
대한제당(주),1790,Dec-14,831040096,719860716,433340539,303560223
대한제당(주),1790,Dec-15,841584434,740711046,421826906,290473102
대한제당(주),1790,Dec-16,562091260,414520999,504216148,304579882
대한제당(주),1790,Dec-17,516594142,401552973,462400793,285773213
대한제당(주),1790,Dec-18,506542160,389406718,455673160,266254202
대한제당(주),1790,Dec-19,522436777,404250673,470725232,295420379
대한제분(주),1130,Dec-11,431894087,239924246,205328868,92291795
대한제분(주),1130,Dec-12,432386071,230458984,187997015,97355550
대한제분(주),1130,Dec-13,433358964,224648393,211443355,107740237
대한제분(주),1130,Dec-14,458568141,233509938,254108011,127738875
대한제분(주),1130,Dec-15,420269220,198864250,231554237,107938494
대한제분(주),1130,Dec-16,420196276,167103485,210608864,63491278
대한제분(주),1130,Dec-17,410347526,135692652,205938986,53392988
대한제분(주),1130,Dec-18,467958221,154315015,221289756,52956960
대한제분(주),1130,Dec-19,430988632,178294173,188714139,31958944
대한해운(주),5880,Dec-11,323567236,283927894,294709579,279059746
대한해운(주),5880,Dec-12,,,260500420,332027056
대한해운(주),5880,Dec-13,,,194006917,329722588
대한해운(주),5880,Dec-14,172088695,264304264,156437844,257051928
대한해운(주),5880,Dec-15,167780735,238920985,154363032,234796849
대한해운(주),5880,Dec-16,378629122,379882494,187199356,250388720
대한해운(주),5880,Dec-17,314516942,578005278,241236437,400695491
대한해운(주),5880,Dec-18,498374640,781319984,341188175,561908355
대한해운(주),5880,Dec-19,419637963,775381721,258169041,535094548
대한화섬(주),3830,Dec-11,,,63791379,62099748
대한화섬(주),3830,Dec-12,,,65841893,68518722
대한화섬(주),3830,Dec-13,,,57617246,82419836
대한화섬(주),3830,Dec-14,,,45787481,74216345
대한화섬(주),3830,Dec-15,,,34985495,63758386
대한화섬(주),3830,Dec-16,,,27675779,53999362
대한화섬(주),3830,Dec-17,,,31937822,40574234
대한화섬(주),3830,Dec-18,,,33886482,33774176
대한화섬(주),3830,Dec-19,,,34766895,24899115
대화제약(주),67080,Dec-11,71235286,51972065,47871796,29573288
대화제약(주),67080,Dec-12,65183353,41092691,38785564,18120170
대화제약(주),67080,Dec-13,55603511,39938105,31907834,19145421
대화제약(주),67080,Dec-14,57788702,49158402,36527475,27403618
대화제약(주),67080,Dec-15,55887686,47990178,33311470,25998289
대화제약(주),67080,Dec-16,61978188,65536398,29810693,45361393
대화제약(주),67080,Dec-17,55194860,68315146,35803130,60266519
대화제약(주),67080,Dec-18,50917746,61980994,33395488,52696395
대화제약(주),67080,Dec-19,49777493,70680069,38228628,60070182
더이앤엠(주),89230,Dec-11,,,87083948,107239999
더이앤엠(주),89230,Dec-12,,,86921236,127231872
더이앤엠(주),89230,Dec-13,,,72322251,117678012
더이앤엠(주),89230,Dec-14,31898441,65053026,31787883,62033560
더이앤엠(주),89230,Dec-15,14863251,15423719,7005116,12016269
더이앤엠(주),89230,Dec-16,6862633,8186141,6857152,7602252
더이앤엠(주),89230,Dec-17,40790759,25523052,40789759,25523052
더이앤엠(주),89230,Dec-18,18937188,42894861,15887523,42316487
더이앤엠(주),89230,Dec-19,39575772,24162842,40368527,25148558
덕산네오룩스(주),213420,Dec-15,,,46541067,5999498
덕산네오룩스(주),213420,Dec-16,,,52395790,5919044
덕산네오룩스(주),213420,Dec-17,,,76721052,19614192
덕산네오룩스(주),213420,Dec-18,,,72141689,13681613
덕산네오룩스(주),213420,Dec-19,,,78405873,16063253
덕산하이메탈(주),77360,Dec-11,,,45953757,11377336
덕산하이메탈(주),77360,Dec-12,,,89126837,13759677
덕산하이메탈(주),77360,Dec-13,97543135,12081021,90404585,9334691
덕산하이메탈(주),77360,Dec-14,80416104,38934716,75571914,35846189
덕산하이메탈(주),77360,Dec-15,50826276,18760235,60692536,6805526
덕산하이메탈(주),77360,Dec-16,46540793,14064241,46401905,5219884
덕산하이메탈(주),77360,Dec-17,48039943,4847112,47698942,4600840
덕산하이메탈(주),77360,Dec-18,58356577,6119371,58271412,6118851
덕산하이메탈(주),77360,Dec-19,58239054,8281122,56590570,8280602
덕양산업(주),24900,Dec-11,,,201300843,183379528
덕양산업(주),24900,Dec-12,,,172204507,170407963
덕양산업(주),24900,Dec-13,,,171357056,167720794
덕양산업(주),24900,Dec-14,,,130131318,143703166
덕양산업(주),24900,Dec-15,250268318,244564967,162716671,193090359
덕양산업(주),24900,Dec-16,237305733,249994734,166722822,204864935
덕양산업(주),24900,Dec-17,232569795,308903342,165644239,241070773
덕양산업(주),24900,Dec-18,328741587,366392028,287471780,320239637
덕양산업(주),24900,Dec-19,300301907,400592220,256687580,333705690
덕우전자(주),263600,Dec-17,66352258,31196876,57913728,23683770
덕우전자(주),263600,Dec-18,53517179,21594956,48508628,12047020
덕우전자(주),263600,Dec-19,66538640,29414721,56728057,17228671
데브시스터즈(주),194480,Dec-14,,,198582470,8142413
데브시스터즈(주),194480,Dec-15,134904404,1504796,129398606,1496453
데브시스터즈(주),194480,Dec-16,129187558,1690348,123465271,1621702
데브시스터즈(주),194480,Dec-17,111513562,2331605,102833780,2022359
데브시스터즈(주),194480,Dec-18,90403936,2949484,82350132,2553528
데브시스터즈(주),194480,Dec-19,86777039,6640553,71461745,4141112
도이치모터스(주),67990,Dec-11,62692545,70648804,62637172,69957236
도이치모터스(주),67990,Dec-12,55864557,70009356,55534911,69111872
도이치모터스(주),67990,Dec-13,68135219,129675523,62140716,108679437
도이치모터스(주),67990,Dec-14,94586312,190648536,67450535,67404329
도이치모터스(주),67990,Dec-15,129154657,249095356,100796153,140431059
도이치모터스(주),67990,Dec-16,189963526,269803953,166684159,216453298
도이치모터스(주),67990,Dec-17,185990269,254820513,180181349,250011887
도이치모터스(주),67990,Dec-18,259984124,227896992,121849202,159706259
도이치모터스(주),67990,Dec-19,338874202,429130278,157284614,222304586
동국산업(주),5160,Dec-11,404055906,189111691,200460852,119188521
동국산업(주),5160,Dec-12,302862095,177618357,165816823,150808095
동국산업(주),5160,Dec-13,341411495,186688719,151034681,124930208
동국산업(주),5160,Dec-14,360018636,215957641,168250063,114670864
동국산업(주),5160,Dec-15,328327094,248467594,149384275,140521975
동국산업(주),5160,Dec-16,387545509,220995640,174061954,101616490
동국산업(주),5160,Dec-17,404347381,223106224,170098813,96165984
동국산업(주),5160,Dec-18,363994065,190866542,161819144,81055114
동국산업(주),5160,Dec-19,376552376,170872143,149945066,60779168
동국제강(주),1230,Dec-11,4839160006,4523773282,3542412763,3297494417
동국제강(주),1230,Dec-12,4033533042,3553186682,2699272260,2300491627
동국제강(주),1230,Dec-13,3775278501,4141968727,2651629010,2827761944
동국제강(주),1230,Dec-14,3388476570,4659690590,2121575281,3038348434
동국제강(주),1230,Dec-15,2365446593,3279083551,1893180741,2774428316
동국제강(주),1230,Dec-16,2042282574,3059185004,1667395183,2712394769
동국제강(주),1230,Dec-17,2049365119,2978130211,1676374188,2702759496
동국제강(주),1230,Dec-18,2173861132,3229128368,1825668795,2913602769
동국제강(주),1230,Dec-19,1940821045,2849257001,1525735412,2538039232
동국제약(주),86450,Dec-11,,,125319193,39169648
동국제약(주),86450,Dec-12,,,134952873,35197871
동국제약(주),86450,Dec-13,152620149,43728457,149360533,41493626
동국제약(주),86450,Dec-14,173163552,52772597,170100610,49725328
동국제약(주),86450,Dec-15,195179442,58834341,191375968,55211433
동국제약(주),86450,Dec-16,233993598,72887942,229733251,68232641
동국제약(주),86450,Dec-17,271186425,80181869,221855489,60480917
동국제약(주),86450,Dec-18,300427998,92366599,248741473,79508863
