회사명,거래소코드,회계년도,매출액증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS)
에스디엔(주),99220,Dec-17,47.95,-9,10.67
에스디엔(주),99220,Dec-18,16.21,2.13,24.14
에스디엔(주),99220,Dec-19,6.9,74.8,16.43
에스맥(주),97780,Dec-11,128.92,-30.05,82.35
에스맥(주),97780,Dec-12,-4.65,-2.56,28.77
에스맥(주),97780,Dec-13,22.24,21.52,30.93
에스맥(주),97780,Dec-14,-49.66,-69.16,-11.79
에스맥(주),97780,Dec-15,-20.2,-39.11,-41.95
에스맥(주),97780,Dec-16,-49.32,-41.47,55.59
에스맥(주),97780,Dec-17,6.25,100.88,24.55
에스맥(주),97780,Dec-18,-29.62,-92.98,63.23
에스맥(주),97780,Dec-19,-10.36,616.71,-3.96
에스비더블유생명과학(주),151910,Dec-12,124.36,34.52,236.06
에스비더블유생명과학(주),151910,Dec-13,123.12,191.46,62.71
에스비더블유생명과학(주),151910,Dec-14,-20.2,43.58,7.13
에스비더블유생명과학(주),151910,Dec-15,-50.12,19.94,-32.08
에스비더블유생명과학(주),151910,Dec-16,-53.82,-91.23,11.8
에스비더블유생명과학(주),151910,Dec-17,-21.05,6.32,-2.23
에스비더블유생명과학(주),151910,Dec-18,88.19,-34.02,-1.96
에스비더블유생명과학(주),151910,Dec-19,-17.28,-3.29,14.01
에스비아이핀테크솔루션즈(주),950110,Mar-13,,,
에스비아이핀테크솔루션즈(주),950110,Mar-14,0,0,0
에스비아이핀테크솔루션즈(주),950110,Mar-15,-5.51,0,-10.24
에스비아이핀테크솔루션즈(주),950110,Mar-16,2.7,0,-15.69
에스비아이핀테크솔루션즈(주),950110,Mar-17,26.55,0,1
에스비아이핀테크솔루션즈(주),950110,Mar-18,10.85,0,77.78
에스비아이핀테크솔루션즈(주),950110,Mar-19,-9.71,0,3.72
에스씨아이평가정보(주),36120,Dec-11,-0.9,0,-17.18
에스씨아이평가정보(주),36120,Dec-12,-9.91,0,2.57
에스씨아이평가정보(주),36120,Dec-13,0.74,0,4.36
에스씨아이평가정보(주),36120,Dec-14,-0.3,0,1.22
에스씨아이평가정보(주),36120,Dec-15,-2.79,0,5.36
에스씨아이평가정보(주),36120,Dec-16,-5.41,0,7.85
에스씨아이평가정보(주),36120,Dec-17,17.59,0,6.54
에스씨아이평가정보(주),36120,Dec-18,16.56,0,15.61
에스씨아이평가정보(주),36120,Dec-19,4.69,0,23.58
에스엔유프리시젼(주),80000,Dec-11,-11.05,174.58,-15.62
에스엔유프리시젼(주),80000,Dec-12,-42.88,-30.87,-26.25
에스엔유프리시젼(주),80000,Dec-13,129.3,5.7,11.18
에스엔유프리시젼(주),80000,Dec-14,-17.78,-7.3,-15.89
에스엔유프리시젼(주),80000,Dec-15,-15.99,-34.05,2.21
에스엔유프리시젼(주),80000,Dec-16,-17.38,-31.35,28.57
에스엔유프리시젼(주),80000,Dec-17,100.85,-57.51,6.21
에스엔유프리시젼(주),80000,Dec-18,-28.97,1118.08,13.39
에스엔유프리시젼(주),80000,Dec-19,-22.19,68.69,6.92
에스엔케이폴리텍(주),91340,Dec-11,-23.18,32.55,0.55
에스엔케이폴리텍(주),91340,Dec-12,-9.93,-6.67,-2.65
에스엔케이폴리텍(주),91340,Dec-13,-4.18,-0.7,-1.88
에스엔케이폴리텍(주),91340,Dec-14,60.66,-40.26,6.55
에스엔케이폴리텍(주),91340,Dec-15,9.41,0.98,11.28
에스엔케이폴리텍(주),91340,Dec-16,28.57,7.76,8.1
에스엔케이폴리텍(주),91340,Dec-17,-21.37,-4.52,14.51
에스엔케이폴리텍(주),91340,Dec-18,-12.58,53.41,0.38
에스엔케이폴리텍(주),91340,Dec-19,23.98,-2.76,-1.34
에스엘(주),5850,Mar-11,48.69,23.4,29.17
에스엘(주),5850,Dec-12,0,0,0
에스엘(주),5850,Dec-13,-0.13,7.1,6.96
에스엘(주),5850,Dec-14,-2.7,25.31,6.59
에스엘(주),5850,Dec-15,5.66,9.29,8.26
에스엘(주),5850,Dec-16,7.62,-0.81,9.18
에스엘(주),5850,Dec-17,12.84,4.16,19.47
에스엘(주),5850,Dec-18,1.98,20.15,0.6
에스엘(주),5850,Dec-19,91.4,72.4,48.48
에스와이(주),109610,Dec-15,0,0,0
에스와이(주),109610,Dec-16,9.77,49.01,-4.35
에스와이(주),109610,Dec-17,64.27,131.99,140.72
에스와이(주),109610,Dec-18,14.86,34.46,8.89
에스와이(주),109610,Dec-19,-14.03,-14.53,-8.36
에스지씨에너지(주),5090,Dec-11,7.31,50.56,7.63
에스지씨에너지(주),5090,Dec-12,1.6,19.63,8.98
에스지씨에너지(주),5090,Dec-13,1.04,26.75,-4.06
에스지씨에너지(주),5090,Dec-14,-1.52,20.5,2.17
에스지씨에너지(주),5090,Dec-15,4.45,15.35,5.82
에스지씨에너지(주),5090,Dec-16,-6.18,1.44,-2.61
에스지씨에너지(주),5090,Dec-17,11.79,-14.56,-7.92
에스지씨에너지(주),5090,Dec-18,7.94,-32.46,-13.46
에스지씨에너지(주),5090,Dec-19,-18.48,-5.12,-6.07
에스지씨이테크건설(주),16250,Dec-11,0.97,-98.57,9.08
에스지씨이테크건설(주),16250,Dec-12,3.77,0,4.93
에스지씨이테크건설(주),16250,Dec-13,-27.53,0,-16.75
에스지씨이테크건설(주),16250,Dec-14,34.44,-22.42,7.74
에스지씨이테크건설(주),16250,Dec-15,16.36,0,7.04
에스지씨이테크건설(주),16250,Dec-16,6.98,0,8.52
에스지씨이테크건설(주),16250,Dec-17,-0.28,0,7.6
에스지씨이테크건설(주),16250,Dec-18,4.85,0,-1.61
에스지씨이테크건설(주),16250,Dec-19,40.82,28.37,98.73
에스지에이(주),49470,Dec-11,18.5,127.11,3.54
에스지에이(주),49470,Dec-12,-20.78,484.38,9.36
에스지에이(주),49470,Dec-13,34.04,-70.11,13.9
에스지에이(주),49470,Dec-14,-5.19,105.5,6.35
에스지에이(주),49470,Dec-15,6.54,-68.19,39.48
에스지에이(주),49470,Dec-16,-23.28,253.31,9.22
에스지에이(주),49470,Dec-17,12.84,-15.03,-15.08
에스지에이(주),49470,Dec-18,17.46,-10.39,6.21
에스지에이(주),49470,Dec-19,-12.74,-50.81,-18.75
에스지에이솔루션즈(주),184230,Jun-14,,,
에스지에이솔루션즈(주),184230,Jun-15,0,0,0
에스지에이솔루션즈(주),184230,Dec-16,0,0,0
에스지에이솔루션즈(주),184230,Dec-17,-27.94,5.73,30.25
에스지에이솔루션즈(주),184230,Dec-18,-12.75,-47.34,-6.92
에스지에이솔루션즈(주),184230,Dec-19,21.04,-65.37,-43.89
에스지이(주),255220,Dec-18,22.3,-15.52,76.23
에스지이(주),255220,Dec-19,-5.94,36.17,19.79
에스케이(주),34730,Dec-11,9.75,-23.37,11.23
에스케이(주),34730,Dec-12,-5.59,143.1,-13.73
에스케이(주),34730,Dec-13,18.13,23283.49,-2.24
에스케이(주),34730,Dec-14,9.33,-5.09,12.45
에스케이(주),34730,Dec-15,4.6,9.13,978.62
에스케이(주),34730,Dec-16,50.78,18.49,3.87
에스케이(주),34730,Dec-17,-20.42,-99.2,3.41
에스케이(주),34730,Dec-18,7.85,-78.09,6.77
에스케이(주),34730,Dec-19,21.45,-14.53,1.78
에스케이가스(주),18670,Dec-11,10.66,13.11,11.8
에스케이가스(주),18670,Dec-12,-6.94,26.94,19.99
에스케이가스(주),18670,Dec-13,-17.56,-21.13,13.04
에스케이가스(주),18670,Dec-14,2.78,-33.1,4.02
에스케이가스(주),18670,Dec-15,-34.46,-12.66,1.99
에스케이가스(주),18670,Dec-16,19.08,-29.47,7.28
에스케이가스(주),18670,Dec-17,23.34,73.7,9.11
에스케이가스(주),18670,Dec-18,15.82,-22.17,12.13
에스케이가스(주),18670,Dec-19,-17.37,36.8,1.49
에스케이네트웍스(주),1740,Dec-11,11.48,16.01,1.33
에스케이네트웍스(주),1740,Dec-12,-2.72,5.43,-3.93
에스케이네트웍스(주),1740,Dec-13,-6.94,-30.3,-18.97
에스케이네트웍스(주),1740,Dec-14,-13.81,-6.46,-1.9
에스케이네트웍스(주),1740,Dec-15,-8.69,33.39,2.25
에스케이네트웍스(주),1740,Dec-16,-7.22,-58.55,-3.6
에스케이네트웍스(주),1740,Dec-17,-21.46,29.38,-4.71
에스케이네트웍스(주),1740,Dec-18,-8.84,55.93,-1.3
에스케이네트웍스(주),1740,Dec-19,-14.79,-31.43,-5.58
에스케이디스커버리(주),6120,Dec-11,15.86,17.3,1.54
에스케이디스커버리(주),6120,Dec-12,-4.52,6.62,2.83
에스케이디스커버리(주),6120,Dec-13,0.57,5.26,1.57
에스케이디스커버리(주),6120,Dec-14,-16.96,9.01,-2.94
에스케이디스커버리(주),6120,Dec-15,-15.65,-27.29,33.45
에스케이디스커버리(주),6120,Dec-16,10.27,-12.26,0.15
에스케이디스커버리(주),6120,Dec-17,-98.56,0,-49.33
에스케이디스커버리(주),6120,Dec-18,-7.8,0,54.43
에스케이디스커버리(주),6120,Dec-19,63.57,0,-1.19
에스케이디앤디(주),210980,Dec-15,32.28,43.65,48.74
에스케이디앤디(주),210980,Dec-16,19.89,70.96,18.6
에스케이디앤디(주),210980,Dec-17,18.98,24.96,22.31
에스케이디앤디(주),210980,Dec-18,68.38,46.48,35.78
에스케이디앤디(주),210980,Dec-19,-35.76,-16.27,4.5
에스케이렌터카(주),68400,Dec-12,2.68,-7.69,49.05
에스케이렌터카(주),68400,Dec-13,18.81,37.95,12.26
에스케이렌터카(주),68400,Dec-14,10.98,1.31,10.06
에스케이렌터카(주),68400,Dec-15,3.74,-27.71,8.55
에스케이렌터카(주),68400,Dec-16,6.66,-6.37,6.02
에스케이렌터카(주),68400,Dec-17,8.61,4,7.28
에스케이렌터카(주),68400,Dec-18,2.11,28.89,-1.64
에스케이렌터카(주),68400,Dec-19,6.11,174.46,39.2
에스케이씨(주),11790,Dec-11,15.17,54.16,8.16
에스케이씨(주),11790,Dec-12,4.36,15.33,5.47
에스케이씨(주),11790,Dec-13,5.12,-3.72,3.75
에스케이씨(주),11790,Dec-14,2.59,-20.37,5.23
에스케이씨(주),11790,Dec-15,-14.9,-12.16,18.54
에스케이씨(주),11790,Dec-16,-14.56,-10.22,2.49
에스케이씨(주),11790,Dec-17,1.64,3.59,-0.25
에스케이씨(주),11790,Dec-18,0.83,19.07,0.63
에스케이씨(주),11790,Dec-19,-13.09,-3.63,-1.13
에스케이케미칼(주),285130,Dec-18,0,0,0
에스케이케미칼(주),285130,Dec-19,-1.75,21.45,-10.71
에스케이텔레콤(주),17670,Dec-11,0.29,-6.78,3.33
에스케이텔레콤(주),17670,Dec-12,-1.74,90.25,3.43
에스케이텔레콤(주),17670,Dec-13,4.28,53.78,7.58
에스케이텔레콤(주),17670,Dec-14,1.18,-3.67,1.7
에스케이텔레콤(주),17670,Dec-15,-3.5,94.1,1.75
에스케이텔레콤(주),17670,Dec-16,-1.64,-29.38,3.47
에스케이텔레콤(주),17670,Dec-17,0.95,-8.13,5.26
에스케이텔레콤(주),17670,Dec-18,-6.11,-26,12.53
에스케이텔레콤(주),17670,Dec-19,-2.47,-49.61,2.97
에스케이하이닉스(주),660,Dec-11,-14.91,0.26,0.44
에스케이하이닉스(주),660,Dec-12,-1.83,29.13,21.41
에스케이하이닉스(주),660,Dec-13,38.94,-23.25,32.56
에스케이하이닉스(주),660,Dec-14,21.57,32.23,33.87
에스케이하이닉스(주),660,Dec-15,11.17,15.64,17.02
에스케이하이닉스(주),660,Dec-16,-10.9,20.68,11.65
에스케이하이닉스(주),660,Dec-17,77.61,30.97,41.92
에스케이하이닉스(주),660,Dec-18,35.69,67.28,39.33
에스케이하이닉스(주),660,Dec-19,-37.21,17.01,0.84
에스텍(주),69510,Dec-11,11.97,20.56,15.21
에스텍(주),69510,Dec-12,-3.19,-3.22,10.39
에스텍(주),69510,Dec-13,-4.61,7.28,11.58
에스텍(주),69510,Dec-14,14.95,22.67,8.38
에스텍(주),69510,Dec-15,-12.84,-4.62,5.82
에스텍(주),69510,Dec-16,2.19,2.64,5.75
에스텍(주),69510,Dec-17,-1.19,-19.6,3.87
에스텍(주),69510,Dec-18,10.91,12.86,4.29
에스텍(주),69510,Dec-19,9.99,7.16,1.61
에스트래픽(주),234300,Dec-17,29.5,-33.57,188.37
에스트래픽(주),234300,Dec-18,-63.85,-32.26,-3.83
에스트래픽(주),234300,Dec-19,83.5,910.34,-3.54
에스티팜(주),237690,Dec-16,45.13,55.63,182.7
에스티팜(주),237690,Dec-17,1.13,-36.55,12.27
에스티팜(주),237690,Dec-18,-51.98,-29.87,-5.76
에스티팜(주),237690,Dec-19,-4.42,0.03,-8.53
에스퓨얼셀(주),288620,Dec-18,0,0,0
에스퓨얼셀(주),288620,Dec-19,20.52,118.39,6.07
에쓰-오일(주),10950,Dec-11,55.59,57.33,16.02
에쓰-오일(주),10950,Dec-12,8.8,-5.01,2.79
에쓰-오일(주),10950,Dec-13,-10.27,-3.37,-0.42
에쓰-오일(주),10950,Dec-14,-8.35,-43,-8.33
에쓰-오일(주),10950,Dec-15,-37.35,-33.81,9.74
에쓰-오일(주),10950,Dec-16,-8.77,51.59,18.64
에쓰-오일(주),10950,Dec-17,28,15.16,7.11
에쓰-오일(주),10950,Dec-18,21.88,12.48,-5.52
에쓰-오일(주),10950,Dec-19,-4.2,1.81,0.38
에쓰씨엔지니어링(주),23960,Dec-11,84.48,0,6.86
에쓰씨엔지니어링(주),23960,Dec-12,-59.33,180.15,-11.35
에쓰씨엔지니어링(주),23960,Dec-13,100.89,-23.15,0.3
에쓰씨엔지니어링(주),23960,Dec-14,-36.43,28.53,-20.9
에쓰씨엔지니어링(주),23960,Dec-15,187.78,-11.58,6.48
에쓰씨엔지니어링(주),23960,Dec-16,-36.83,-37.34,-26.99
에쓰씨엔지니어링(주),23960,Dec-17,6.51,-11.27,3.49
에쓰씨엔지니어링(주),23960,Dec-18,22.24,-50.11,20.69
에쓰씨엔지니어링(주),23960,Dec-19,-50.46,-13.1,-24.03
에어부산(주),298690,Dec-18,16.36,129.67,24.66
에어부산(주),298690,Dec-19,-3.12,52.82,-29.01
에이비엘바이오(주),298380,Dec-18,0,0,0
에이비엘바이오(주),298380,Dec-19,217.12,0,-15.9
에이에프더블류(주),312610,Dec-19,-14.4,-61.13,237.45
에이치디씨(주),12630,Dec-11,14.48,30.6,7.16
에이치디씨(주),12630,Dec-12,-28.83,-1.28,-1.61
에이치디씨(주),12630,Dec-13,30.35,-15.74,-9.27
에이치디씨(주),12630,Dec-14,9.55,-25.39,1.35
에이치디씨(주),12630,Dec-15,6.19,-36.3,5.69
에이치디씨(주),12630,Dec-16,4.79,-23.88,9.65
에이치디씨(주),12630,Dec-17,17.64,-30.11,5.27
에이치디씨(주),12630,Dec-18,-98.8,0,-33.67
에이치디씨(주),12630,Dec-19,0.98,0,4.96
에이치디씨랩스(주),39570,Dec-15,32.35,0,158.43
에이치디씨랩스(주),39570,Dec-16,8.75,0,5.08
에이치디씨랩스(주),39570,Dec-17,39.76,0,7.38
에이치디씨랩스(주),39570,Dec-18,3,0,18.47
에이치디씨랩스(주),39570,Dec-19,-7.19,0,-14.83
에이치디씨현대산업개발(주),294870,Dec-18,,,
에이치디씨현대산업개발(주),294870,Dec-19,0,0,0
에이치디씨현대이피(주),89470,Dec-11,38.74,27.39,12.76
에이치디씨현대이피(주),89470,Dec-12,9.65,-5.15,11.27
에이치디씨현대이피(주),89470,Dec-13,15.18,31.85,14.77
에이치디씨현대이피(주),89470,Dec-14,0.28,-13.27,13.23
에이치디씨현대이피(주),89470,Dec-15,-11.95,-12.91,15.56
에이치디씨현대이피(주),89470,Dec-16,-1.09,10.02,15.01
에이치디씨현대이피(주),89470,Dec-17,11.77,35.3,6.79
에이치디씨현대이피(주),89470,Dec-18,-0.26,16.79,2.27
에이치디씨현대이피(주),89470,Dec-19,-9.77,-36.04,4.29
에이치에스디엔진(주),82740,Dec-11,9.4,-16.63,54.5
에이치에스디엔진(주),82740,Dec-12,-31.25,-17,9.18
에이치에스디엔진(주),82740,Dec-13,-46.06,-13.96,5.5
에이치에스디엔진(주),82740,Dec-14,19.47,11.81,-4.99
에이치에스디엔진(주),82740,Dec-15,-22.02,0.75,-16.63
에이치에스디엔진(주),82740,Dec-16,16.24,1.99,2.32
에이치에스디엔진(주),82740,Dec-17,-5.32,-15.98,0.89
에이치에스디엔진(주),82740,Dec-18,-33.15,-10.37,-56.46
에이치에스디엔진(주),82740,Dec-19,32.2,51.18,-23.28
에이치엘비(주),28300,Dec-11,8.49,-61.49,9
에이치엘비(주),28300,Dec-12,-6.53,133.83,15.91
에이치엘비(주),28300,Dec-13,73.69,5378.1,-45.08
에이치엘비(주),28300,Dec-14,21.44,69,52.2
에이치엘비(주),28300,Dec-15,3.42,-30.86,184.96
에이치엘비(주),28300,Dec-16,-21.75,-27.35,8.58
에이치엘비(주),28300,Dec-17,-23.58,7.48,-2.71
에이치엘비(주),28300,Dec-18,18.6,-26.24,177.92
에이치엘비(주),28300,Dec-19,9.18,31.8,122.53
에이치엘비글로벌(주),3580,Dec-11,-10.43,8.65,-19.59
에이치엘비글로벌(주),3580,Dec-12,7.62,-88.14,-6.82
에이치엘비글로벌(주),3580,Dec-13,-8.39,245.5,-21.44
에이치엘비글로벌(주),3580,Dec-14,21.08,-51.71,1.19
에이치엘비글로벌(주),3580,Dec-15,27.58,51.7,39.58
에이치엘비글로벌(주),3580,Dec-16,19.31,-45.91,18.09
에이치엘비글로벌(주),3580,Dec-17,-14.08,382.73,41.81
에이치엘비글로벌(주),3580,Dec-18,-34.03,0,15.04
에이치엘비글로벌(주),3580,Dec-19,6.2,0,-1.23
에이치엘비생명과학(주),67630,Dec-11,1.07,-97.52,-8.93
에이치엘비생명과학(주),67630,Dec-12,-78.03,0,-54.77
에이치엘비생명과학(주),67630,Dec-13,121.79,0,60.56
에이치엘비생명과학(주),67630,Dec-14,21.42,0,12.77
에이치엘비생명과학(주),67630,Dec-15,-26,0,123.51
에이치엘비생명과학(주),67630,Dec-16,-35.39,0,2.22
에이치엘비생명과학(주),67630,Dec-17,44.12,0,76.75
에이치엘비생명과학(주),67630,Dec-18,-74.42,0,319.69
에이치엘비생명과학(주),67630,Dec-19,191.08,0,63.4
에이치엘비제약(주),47920,Dec-15,3.2,19.59,152.94
에이치엘비제약(주),47920,Dec-16,14.87,1.15,55.2
에이치엘비제약(주),47920,Dec-17,-23.54,72.89,-11.1
에이치엘비제약(주),47920,Dec-18,32.03,7.15,-1.3
에이치엘비제약(주),47920,Dec-19,72.83,7.93,4.68
에이치엘비테라퓨틱스(주),115450,Dec-11,-0.21,0,-28.54
에이치엘비테라퓨틱스(주),115450,Dec-12,-50.76,0,-27.84
에이치엘비테라퓨틱스(주),115450,Dec-13,62.92,0,-28.96
에이치엘비테라퓨틱스(주),115450,Dec-14,58.58,-5.8,132.46
에이치엘비테라퓨틱스(주),115450,Dec-15,-7.22,8.16,35.51
에이치엘비테라퓨틱스(주),115450,Dec-16,8.15,8.58,14.48
에이치엘비테라퓨틱스(주),115450,Dec-17,0.55,0.51,28.94
에이치엘비테라퓨틱스(주),115450,Dec-18,202.83,159.29,71.24
에이치엘비테라퓨틱스(주),115450,Dec-19,34.47,-19.55,-1.4
에이치엠엠(주),11200,Dec-11,-9.9,51.78,-29.6
에이치엠엠(주),11200,Dec-12,7.32,-23.27,-48.25
에이치엠엠(주),11200,Dec-13,-10.44,-17.71,-47.94
에이치엠엠(주),11200,Dec-14,-9.22,-27.97,41.84
에이치엠엠(주),11200,Dec-15,-12.16,-50.05,-54.11
에이치엠엠(주),11200,Dec-16,-21.07,23.31,246.21
에이치엠엠(주),11200,Dec-17,13.27,-5.69,-10.45
에이치엠엠(주),11200,Dec-18,2.58,16.88,15.26
에이치엠엠(주),11200,Dec-19,5.56,3.52,0.44
에이케이홀딩스(주),6840,Dec-11,9.22,23.41,33.06
에이케이홀딩스(주),6840,Dec-12,-99.69,0,5.61
에이케이홀딩스(주),6840,Dec-13,305.76,0,9.08
에이케이홀딩스(주),6840,Dec-14,78.38,0,21.38
에이케이홀딩스(주),6840,Dec-15,7.71,0,3.8
에이케이홀딩스(주),6840,Dec-16,14.44,0,1.43
에이케이홀딩스(주),6840,Dec-17,20.78,0,2.14
에이케이홀딩스(주),6840,Dec-18,19.77,0,5
에이케이홀딩스(주),6840,Dec-19,0.76,0,1.68
에이테크솔루션(주),71670,Dec-11,-12.38,-18.97,15.53
에이테크솔루션(주),71670,Dec-12,0.96,30.66,-7.7
에이테크솔루션(주),71670,Dec-13,6.83,-10.6,2.31
에이테크솔루션(주),71670,Dec-14,8.91,-0.73,0.88
에이테크솔루션(주),71670,Dec-15,-18.65,4.34,-1.92
에이테크솔루션(주),71670,Dec-16,24.62,-17.93,2.32
에이테크솔루션(주),71670,Dec-17,-18.86,33.74,-1.2
에이테크솔루션(주),71670,Dec-18,-4.32,18.59,1.32
에이테크솔루션(주),71670,Dec-19,18.2,11.68,0.56
에이프로젠제약(주),3060,Dec-11,0,0,0
에이프로젠제약(주),3060,Dec-12,-39.52,36.45,-11
에이프로젠제약(주),3060,Dec-13,-10.68,20.23,-9.97
에이프로젠제약(주),3060,Dec-14,1.62,7.67,10.57
에이프로젠제약(주),3060,Dec-15,25.33,0.92,7.08
에이프로젠제약(주),3060,Dec-16,-1.28,26.39,13.57
에이프로젠제약(주),3060,Dec-17,4.81,9.33,7.99
에이프로젠제약(주),3060,Dec-18,0.33,-6.01,75.13
에이프로젠제약(주),3060,Dec-19,8.55,-4.28,66.69
에이피시스템(주),265520,Dec-17,,,
에이피시스템(주),265520,Dec-18,0,0,0
에이피시스템(주),265520,Dec-19,-35.54,-5.5,6.65
에이피에스홀딩스(주),54620,Dec-11,66.09,13.79,25.18
에이피에스홀딩스(주),54620,Dec-12,-3.8,45.55,7.48
에이피에스홀딩스(주),54620,Dec-13,15.75,7.26,12.64
에이피에스홀딩스(주),54620,Dec-14,-31.8,113.54,-1.42
에이피에스홀딩스(주),54620,Dec-15,63.78,-18.79,9.57
에이피에스홀딩스(주),54620,Dec-16,85.07,-26.18,90.55
에이피에스홀딩스(주),54620,Dec-17,-99.29,0,-11.03
에이피에스홀딩스(주),54620,Dec-18,-10.87,0,24.76
에이피에스홀딩스(주),54620,Dec-19,4.85,0,-7.16
에이피위성(주),211270,Dec-16,-31.74,125.33,114.71
에이피위성(주),211270,Dec-17,20.72,75.52,1.7
에이피위성(주),211270,Dec-18,42.59,-0.04,-0.67
에이피위성(주),211270,Dec-19,6.56,-19.34,0.93
에이피티씨(주),89970,Dec-18,48.43,25.41,123.12
에이피티씨(주),89970,Dec-19,-2.81,-4.78,11.18
에코바이오홀딩스(주),38870,Dec-11,-22.67,0,-21.93
에코바이오홀딩스(주),38870,Dec-12,86.43,0,16.45
에코바이오홀딩스(주),38870,Dec-13,8.17,0,0.48
에코바이오홀딩스(주),38870,Dec-14,22.56,0,7.02
에코바이오홀딩스(주),38870,Dec-15,90.54,0,22.27
에코바이오홀딩스(주),38870,Dec-16,-56.24,0,33.88
에코바이오홀딩스(주),38870,Dec-17,129.77,0,-14.96
에코바이오홀딩스(주),38870,Dec-18,-43.52,0,20.69
에코바이오홀딩스(주),38870,Dec-19,-23.51,0,12.4
에코캡(주),128540,Dec-18,,,
에코캡(주),128540,Dec-19,0,0,0
에코플라스틱(주),38110,Dec-11,17.75,-9.28,4.48
에코플라스틱(주),38110,Dec-12,-0.57,6.74,0.71
에코플라스틱(주),38110,Dec-13,2.32,36.14,5.22
에코플라스틱(주),38110,Dec-14,13.84,-19.75,5.91
에코플라스틱(주),38110,Dec-15,11.03,26.12,2.25
에코플라스틱(주),38110,Dec-16,-1.79,11.19,4.72
에코플라스틱(주),38110,Dec-17,-3.55,17.12,1.15
에코플라스틱(주),38110,Dec-18,-0.55,-34.71,-1.39
에코플라스틱(주),38110,Dec-19,9.77,3.88,1.37
에프엔에스테크(주),83500,Dec-17,7.5,-23.17,63.75
에프엔에스테크(주),83500,Dec-18,-33.23,-28.04,11.08
에프엔에스테크(주),83500,Dec-19,-26.44,37.05,8.17
엑스큐어(주),70300,Dec-11,52.2,71.29,79.43
엑스큐어(주),70300,Dec-12,-49.94,42.31,-2.89
엑스큐어(주),70300,Dec-13,44.87,-42.28,10.05
엑스큐어(주),70300,Dec-14,-44.01,-0.51,-12.64
엑스큐어(주),70300,Dec-15,55.18,139.13,7.36
엑스큐어(주),70300,Dec-16,-0.34,-43.15,-36.26
엑스큐어(주),70300,Dec-17,-7.52,-74.27,92.99
엑스큐어(주),70300,Dec-18,-11.15,-59.84,-19.51
엑스큐어(주),70300,Dec-19,-1.23,103.77,6.19
엔브이에이치코리아(주),67570,Dec-13,-4.27,4.56,65.39
엔브이에이치코리아(주),67570,Dec-14,6.16,3.46,9.74
엔브이에이치코리아(주),67570,Dec-15,10.49,11.45,11.42
엔브이에이치코리아(주),67570,Dec-16,4.08,6.33,6.86
엔브이에이치코리아(주),67570,Dec-17,1.53,-23.81,-1.6
엔브이에이치코리아(주),67570,Dec-18,-2.14,-48.96,-18.07
