회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원
재영솔루텍(주),49630,Dec-15,48926582,28109348,290
재영솔루텍(주),49630,Dec-16,48205018,28961958,290
재영솔루텍(주),49630,Dec-17,47036196,30876315,296
재영솔루텍(주),49630,Dec-18,36604930,31708264,227
재영솔루텍(주),49630,Dec-19,37435897,30860920,159
전방(주),950,Dec-11,196267981,188983940,872
전방(주),950,Dec-12,246269791,238941679,856
전방(주),950,Dec-13,246541147,239244783,875
전방(주),950,Dec-14,239855458,232553911,815
전방(주),950,Dec-15,237930454,231759843,699
전방(주),950,Dec-16,237627330,231853151,586
전방(주),950,Dec-17,213420810,213420810,426
전방(주),950,Dec-18,212173157,212173157,382
전방(주),950,Dec-19,212160468,212160468,302
전진바이오팜(주),110020,Dec-18,,356674,24
전진바이오팜(주),110020,Dec-19,,540674,27
제너셈(주),217190,Dec-15,,465683,73
제너셈(주),217190,Dec-16,,454833,76
제너셈(주),217190,Dec-17,,468133,82
제너셈(주),217190,Dec-18,,468133,99
제너셈(주),217190,Dec-19,,706133,118
제룡산업(주),147830,Dec-12,,4947775,64
제룡산업(주),147830,Dec-13,,5113379,75
제룡산업(주),147830,Dec-14,,5118659,65
제룡산업(주),147830,Dec-15,,4633080,63
제룡산업(주),147830,Dec-16,,4414482,56
제룡산업(주),147830,Dec-17,,2554229,37
제룡산업(주),147830,Dec-18,,2537543,48
제룡산업(주),147830,Dec-19,,2439043,44
제룡전기(주),33100,Dec-11,,3415906,88
제룡전기(주),33100,Dec-12,,3184088,95
제룡전기(주),33100,Dec-13,,3238493,112
제룡전기(주),33100,Dec-14,,2693472,139
제룡전기(주),33100,Dec-15,,3725717,140
제룡전기(주),33100,Dec-16,,2905645,123
제룡전기(주),33100,Dec-17,,2180961,117
제룡전기(주),33100,Dec-18,,1665230,119
제룡전기(주),33100,Dec-19,,1221452,123
제이더블유생명과학(주),234080,Dec-16,40621953,40290547,278
제이더블유생명과학(주),234080,Dec-17,41796766,40593750,279
제이더블유생명과학(주),234080,Dec-18,41577203,40721839,260
제이더블유생명과학(주),234080,Dec-19,41557364,39955831,274
제이더블유신약(주),67290,Dec-11,2878449,282451,258
제이더블유신약(주),67290,Dec-12,3496138,2453432,244
제이더블유신약(주),67290,Dec-13,3341594,2603336,247
제이더블유신약(주),67290,Dec-14,3474194,2735936,257
제이더블유신약(주),67290,Dec-15,4094830,3329057,226
제이더블유신약(주),67290,Dec-16,4622101,3781713,259
제이더블유신약(주),67290,Dec-17,5105201,4218913,317
제이더블유신약(주),67290,Dec-18,5754915,4841472,274
제이더블유신약(주),67290,Dec-19,5822815,4909372,288
제이더블유중외제약(주),1060,Dec-11,54912917,54313463,1092
제이더블유중외제약(주),1060,Dec-12,56417335,55837968,1003
제이더블유중외제약(주),1060,Dec-13,56319723,55878124,1067
제이더블유중외제약(주),1060,Dec-14,59035133,58395650,1059
제이더블유중외제약(주),1060,Dec-15,61113382,60409343,1095
제이더블유중외제약(주),1060,Dec-16,64872674,64146708,1144
제이더블유중외제약(주),1060,Dec-17,68633426,67989819,1125
제이더블유중외제약(주),1060,Dec-18,71470347,71470347,1179
제이더블유중외제약(주),1060,Dec-19,78229830,72766181,1223
제이더블유홀딩스(주),96760,Dec-11,136333419,0,112
제이더블유홀딩스(주),96760,Dec-12,139694808,0,118
제이더블유홀딩스(주),96760,Dec-13,60560768,0,168
제이더블유홀딩스(주),96760,Dec-14,63411169,0,157
제이더블유홀딩스(주),96760,Dec-15,66948269,0,161
제이더블유홀딩스(주),96760,Dec-16,70343908,0,152
제이더블유홀딩스(주),96760,Dec-17,199588933,0,141
제이더블유홀딩스(주),96760,Dec-18,209679852,0,154
제이더블유홀딩스(주),96760,Dec-19,221979055,0,154
제이스코홀딩스(주),23440,Dec-11,,8344320,42
제이스코홀딩스(주),23440,Dec-12,,43147668,49
제이스코홀딩스(주),23440,Dec-13,,43760280,64
제이스코홀딩스(주),23440,Dec-14,,44758911,42
제이스코홀딩스(주),23440,Dec-15,,43366118,52
제이스코홀딩스(주),23440,Dec-16,,42957663,42
제이스코홀딩스(주),23440,Dec-17,,43097663,42
제이스코홀딩스(주),23440,Dec-18,,42925432,34
제이스코홀딩스(주),23440,Dec-19,,42925433,48
제이씨케미칼(주),137950,Dec-11,,6239034,22
제이씨케미칼(주),137950,Dec-12,10067539,10032457,24
제이씨케미칼(주),137950,Dec-13,13742249,13405358,30
제이씨케미칼(주),137950,Dec-14,14979772,13490358,36
제이씨케미칼(주),137950,Dec-15,15320581,13535258,34
제이씨케미칼(주),137950,Dec-16,28573203,16055894,36
제이씨케미칼(주),137950,Dec-17,27492871,16093894,39
제이씨케미칼(주),137950,Dec-18,27618106,16324294,56
제이씨케미칼(주),137950,Dec-19,50668132,38496302,85
제이씨현시스템(주),33320,Dec-11,2040915,1559538,155
제이씨현시스템(주),33320,Dec-12,15191326,1699689,147
제이씨현시스템(주),33320,Dec-13,12331358,1846943,144
제이씨현시스템(주),33320,Dec-14,12108055,1836143,138
제이씨현시스템(주),33320,Dec-15,14559447,1807927,84
제이씨현시스템(주),33320,Dec-16,8184981,1807927,94
제이씨현시스템(주),33320,Dec-17,8230415,1807927,98
제이씨현시스템(주),33320,Dec-18,8705192,2214301,96
제이씨현시스템(주),33320,Dec-19,8479913,2214301,88
제이엔케이히터(주),126880,Dec-11,1960684,93590,54
제이엔케이히터(주),126880,Dec-12,2759084,163590,57
제이엔케이히터(주),126880,Dec-13,11979427,9082516,82
제이엔케이히터(주),126880,Dec-14,12707301,9783130,79
제이엔케이히터(주),126880,Dec-15,13301872,9791130,96
제이엔케이히터(주),126880,Dec-16,13116336,10043130,76
제이엔케이히터(주),126880,Dec-17,10690054,10043130,62
제이엔케이히터(주),126880,Dec-18,11510562,10843638,71
제이엔케이히터(주),126880,Dec-19,11537834,10843638,75
제이엠아이(주),33050,Dec-11,92508374,9706943,126
제이엠아이(주),33050,Dec-12,94833605,13592733,118
제이엠아이(주),33050,Dec-13,63899670,7240220,119
제이엠아이(주),33050,Dec-14,51729747,7665810,88
제이엠아이(주),33050,Dec-15,48944403,5333401,82
제이엠아이(주),33050,Dec-16,44668316,5059431,79
제이엠아이(주),33050,Dec-17,38869062,5108431,77
제이엠아이(주),33050,Dec-18,40449331,4677432,72
제이엠아이(주),33050,Dec-19,38031416,5703668,76
제이엠티(주),94970,Dec-11,25768133,25768133,251
제이엠티(주),94970,Dec-12,40366237,40366237,246
제이엠티(주),94970,Dec-13,44049801,44049801,281
제이엠티(주),94970,Dec-14,14919325,14919326,286
제이엠티(주),94970,Dec-15,35845432,35845432,300
제이엠티(주),94970,Dec-16,36367617,22808409,201
제이엠티(주),94970,Dec-17,45586684,9276518,120
제이엠티(주),94970,Dec-18,40870127,1248221,15
제이엠티(주),94970,Dec-19,43750339,1248221,8
제이준코스메틱(주),25620,Dec-11,,13587592,163
제이준코스메틱(주),25620,Dec-12,,13890959,140
제이준코스메틱(주),25620,Dec-13,13950759,13950759,139
제이준코스메틱(주),25620,Dec-14,,13778729,116
제이준코스메틱(주),25620,Dec-15,154650,0,34
제이준코스메틱(주),25620,Dec-16,1613595,1613595,88
제이준코스메틱(주),25620,Dec-17,,2267895,183
제이준코스메틱(주),25620,Dec-18,4830695,4795695,179
제이준코스메틱(주),25620,Dec-19,211304,140304,221
제일약품(주),271980,Dec-17,,46369021,945
제일약품(주),271980,Dec-18,,46241377,970
제일약품(주),271980,Dec-19,,47052868,964
제일연마공업(주),1560,Dec-11,29243640,20794357,103
제일연마공업(주),1560,Dec-12,32359797,23310915,99
제일연마공업(주),1560,Dec-13,34665263,24508088,96
제일연마공업(주),1560,Dec-14,34107789,24644867,98
제일연마공업(주),1560,Dec-15,36895191,26521499,86
제일연마공업(주),1560,Dec-16,37992667,27367153,80
제일연마공업(주),1560,Dec-17,39983174,28253994,82
제일연마공업(주),1560,Dec-18,42443745,29846196,81
제일연마공업(주),1560,Dec-19,44904780,30493984,73
제일파마홀딩스(주),2620,Dec-11,,35344389,983
제일파마홀딩스(주),2620,Dec-12,,43373524,1003
제일파마홀딩스(주),2620,Dec-13,,43751981,1033
제일파마홀딩스(주),2620,Dec-14,,45833355,1104
제일파마홀딩스(주),2620,Dec-15,,46493188,1087
제일파마홀딩스(주),2620,Dec-16,49847738,43820221,1011
제일파마홀딩스(주),2620,Dec-17,6042517,0,40
제일파마홀딩스(주),2620,Dec-18,52283894,0,39
제일파마홀딩스(주),2620,Dec-19,53146201,0,40
조광아이엘아이(주),44060,Dec-11,1123024,668269,95
조광아이엘아이(주),44060,Dec-12,1393460,1041157,97
조광아이엘아이(주),44060,Dec-13,5432794,4664159,88
조광아이엘아이(주),44060,Dec-14,5480891,4775158,100
조광아이엘아이(주),44060,Dec-15,4823782,4517059,125
조광아이엘아이(주),44060,Dec-16,7336603,7043689,115
조광아이엘아이(주),44060,Dec-17,7139189,7139189,113
조광아이엘아이(주),44060,Dec-18,7172689,7172689,113
조광아이엘아이(주),44060,Dec-19,7314689,7314689,153
조광페인트(주),4910,Dec-11,10469727,9759834,376
조광페인트(주),4910,Dec-12,12269617,11597701,375
조광페인트(주),4910,Dec-13,13937834,13275583,395
조광페인트(주),4910,Dec-14,15047817,14366144,407
조광페인트(주),4910,Dec-15,16080334,15372844,421
조광페인트(주),4910,Dec-16,16751929,16032240,438
조광페인트(주),4910,Dec-17,16772487,16124263,458
조광페인트(주),4910,Dec-18,30795704,30101079,480
조광페인트(주),4910,Dec-19,51406424,50681293,484
조광피혁(주),4700,Dec-11,17578726,14043323,246
조광피혁(주),4700,Dec-12,21241057,17893693,241
조광피혁(주),4700,Dec-13,18826458,18354061,220
조광피혁(주),4700,Dec-14,21206648,20725730,215
조광피혁(주),4700,Dec-15,21083350,21083350,198
조광피혁(주),4700,Dec-16,22863765,22863765,193
조광피혁(주),4700,Dec-17,26475028,26475028,188
조광피혁(주),4700,Dec-18,,27639680,165
조광피혁(주),4700,Dec-19,,27502810,157
조선내화(주),480,Dec-11,277910885,60123996,557
조선내화(주),480,Dec-12,293008501,61824699,561
조선내화(주),480,Dec-13,317426805,63326224,558
조선내화(주),480,Dec-14,359793175,84120929,550
조선내화(주),480,Dec-15,241424200,86866748,557
조선내화(주),480,Dec-16,254694974,95286020,557
조선내화(주),480,Dec-17,259118063,98678484,574
조선내화(주),480,Dec-18,258448216,101299405,632
조선내화(주),480,Dec-19,263212178,97834141,633
조선선재(주),120030,Dec-11,,11424319,119
조선선재(주),120030,Dec-12,,11445401,120
조선선재(주),120030,Dec-13,,11481901,129
조선선재(주),120030,Dec-14,,11898735,127
조선선재(주),120030,Dec-15,,12076935,133
조선선재(주),120030,Dec-16,,12444231,130
조선선재(주),120030,Dec-17,,12305257,130
조선선재(주),120030,Dec-18,,12513457,124
조선선재(주),120030,Dec-19,,12847059,122
조아제약(주),34940,Dec-11,,12440021,248
조아제약(주),34940,Dec-12,,13258430,252
조아제약(주),34940,Dec-13,13772230,13772230,261
조아제약(주),34940,Dec-14,15552827,15552827,259
조아제약(주),34940,Dec-15,16190334,16190334,270
조아제약(주),34940,Dec-16,18119059,18119059,267
조아제약(주),34940,Dec-17,17263527,17263527,268
조아제약(주),34940,Dec-18,17821127,17821127,281
조아제약(주),34940,Dec-19,18477427,18477427,280
조일알미늄(주),18470,Dec-11,,98932729,343
조일알미늄(주),18470,Dec-12,,98932729,340
조일알미늄(주),18470,Dec-13,,101699279,344
조일알미늄(주),18470,Dec-14,,102432412,365
조일알미늄(주),18470,Dec-15,,113599408,384
조일알미늄(주),18470,Dec-16,,166633930,393
조일알미늄(주),18470,Dec-17,,169935151,384
조일알미늄(주),18470,Dec-18,,195801921,406
조일알미늄(주),18470,Dec-19,,202933114,401
주성엔지니어링(주),36930,Dec-11,33143206,32555331,705
주성엔지니어링(주),36930,Dec-12,34782641,34647726,497
주성엔지니어링(주),36930,Dec-13,45655852,45655852,441
주성엔지니어링(주),36930,Dec-14,46387943,46387943,386
주성엔지니어링(주),36930,Dec-15,46853728,46853728,358
주성엔지니어링(주),36930,Dec-16,47503964,47503964,393
주성엔지니어링(주),36930,Dec-17,53337989,53337988,449
주성엔지니어링(주),36930,Dec-18,54617525,54617526,457
주성엔지니어링(주),36930,Dec-19,45068683,45068683,450
줌인터넷(주),239340,Dec-16,,,
줌인터넷(주),239340,Dec-17,,,
줌인터넷(주),239340,Dec-18,,,
줌인터넷(주),239340,Dec-19,7125988,7125988,186
지나인제약(주),78650,Dec-11,35146925,26199956,210
지나인제약(주),78650,Dec-12,37647284,28610692,218
지나인제약(주),78650,Dec-13,45735181,35430242,252
지나인제약(주),78650,Dec-14,49285329,30587668,238
지나인제약(주),78650,Dec-15,58825691,31531673,333
지나인제약(주),78650,Dec-16,58270356,30870192,364
지나인제약(주),78650,Dec-17,50939324,30668213,286
지나인제약(주),78650,Dec-18,40157680,9198708,82
지나인제약(주),78650,Dec-19,59512041,37052572,71
지니언스(주),263860,Dec-17,141477,141477,109
지니언스(주),263860,Dec-18,141477,141477,115
지니언스(주),263860,Dec-19,141477,141477,132
지더블유바이텍(주),36180,Dec-11,,908549,87
지더블유바이텍(주),36180,Dec-12,,979275,77
지더블유바이텍(주),36180,Dec-13,,1045772,81
지더블유바이텍(주),36180,Dec-14,,1081028,88
지더블유바이텍(주),36180,Dec-15,,1425502,92
지더블유바이텍(주),36180,Dec-16,,1450476,101
지더블유바이텍(주),36180,Dec-17,,1459076,112
지더블유바이텍(주),36180,Dec-18,,843818,107
지더블유바이텍(주),36180,Dec-19,915812,915812,122
지에스건설(주),6360,Dec-11,51930000,25884000,7053
지에스건설(주),6360,Dec-12,55182000,26799000,6647
지에스건설(주),6360,Dec-13,52284000,27124000,6789
지에스건설(주),6360,Dec-14,61626000,28774000,6583
지에스건설(주),6360,Dec-15,41569000,39671000,6454
지에스건설(주),6360,Dec-16,46751000,44728000,6210
지에스건설(주),6360,Dec-17,57019000,55249000,7099
지에스건설(주),6360,Dec-18,42512000,40330000,6831
지에스건설(주),6360,Dec-19,52308000,42783000,6672
지에이치신소재(주),130500,Dec-13,11530768,7590992,85
지에이치신소재(주),130500,Dec-14,12941127,8912309,85
지에이치신소재(주),130500,Dec-15,13165554,9006556,84
지에이치신소재(주),130500,Dec-16,14888920,9133973,81
지에이치신소재(주),130500,Dec-17,15463004,9274910,75
지에이치신소재(주),130500,Dec-18,27671467,21459303,138
지에이치신소재(주),130500,Dec-19,26793298,20813379,126
지엔원에너지(주),270520,Dec-17,,,1
지엔원에너지(주),270520,Dec-18,,,1
지엔원에너지(주),270520,Dec-19,,,1
지엘팜텍(주),204840,Dec-14,,,
지엘팜텍(주),204840,Dec-15,,,
지엘팜텍(주),204840,Dec-16,,2044957,31
지엘팜텍(주),204840,Dec-17,,3025591,27
지엘팜텍(주),204840,Dec-18,4784235,3076741,26
지엘팜텍(주),204840,Dec-19,5320051,3093682,26
지엠비코리아(주),13870,Dec-12,151995936,139392154,636
지엠비코리아(주),13870,Dec-13,173621763,155765623,696
지엠비코리아(주),13870,Dec-14,204038195,167860116,668
지엠비코리아(주),13870,Dec-15,236525046,191630102,702
지엠비코리아(주),13870,Dec-16,250721034,204316306,684
지엠비코리아(주),13870,Dec-17,265495630,217733104,692
지엠비코리아(주),13870,Dec-18,289835669,232216665,698
지엠비코리아(주),13870,Dec-19,303634379,235680367,648
진양산업(주),3780,Dec-11,7578414,5153285,56
진양산업(주),3780,Dec-12,7850069,5561840,56
진양산업(주),3780,Dec-13,7950063,5561840,56
진양산업(주),3780,Dec-14,8538791,6115673,56
진양산업(주),3780,Dec-15,9761311,6823121,62
진양산업(주),3780,Dec-16,3132354,1491343,60
진양산업(주),3780,Dec-17,4863942,3619015,63
진양산업(주),3780,Dec-18,5054361,3395835,66
진양산업(주),3780,Dec-19,5181238,3780668,73
진양제약(주),7370,Dec-11,,5636134,226
진양제약(주),7370,Dec-12,,5910626,217
진양제약(주),7370,Dec-13,,6720742,221
진양제약(주),7370,Dec-14,,7022115,228
진양제약(주),7370,Dec-15,,8156156,234
진양제약(주),7370,Dec-16,,8519046,233
진양제약(주),7370,Dec-17,,14732895,191
진양제약(주),7370,Dec-18,,13805358,210
진양제약(주),7370,Dec-19,,13809655,188
진양폴리우레탄(주),10640,Dec-11,,3314047,55
진양폴리우레탄(주),10640,Dec-12,,3347743,48
진양폴리우레탄(주),10640,Dec-13,,3394260,51
진양폴리우레탄(주),10640,Dec-14,,3432566,45
진양폴리우레탄(주),10640,Dec-15,,571060,23
진양폴리우레탄(주),10640,Dec-16,,5923772,32
진양폴리우레탄(주),10640,Dec-17,,7065073,38
진양폴리우레탄(주),10640,Dec-18,,7325863,44
진양폴리우레탄(주),10640,Dec-19,8057753,8041253,46
진양화학(주),51630,Dec-11,,18567085,171
진양화학(주),51630,Dec-12,,18970315,159
진양화학(주),51630,Dec-13,,19738581,171
진양화학(주),51630,Dec-14,,19320452,167
진양화학(주),51630,Dec-15,,19816672,158
진양화학(주),51630,Dec-16,,17726022,136
진양화학(주),51630,Dec-17,,16713796,97
진양화학(주),51630,Dec-18,,16912192,101
진양화학(주),51630,Dec-19,,17200420,92
진원생명과학(주),11000,Dec-11,6951861,3360157,27
진원생명과학(주),11000,Dec-12,3627009,323257,24
진원생명과학(주),11000,Dec-13,3609142,323257,24
진원생명과학(주),11000,Dec-14,4192487,323257,22
진원생명과학(주),11000,Dec-15,4497788,323257,27
진원생명과학(주),11000,Dec-16,4778783,323257,31
진원생명과학(주),11000,Dec-17,4275094,323257,28
진원생명과학(주),11000,Dec-18,5260788,323257,36
진원생명과학(주),11000,Dec-19,6652348,323257,37
진흥기업(주),2780,Dec-11,1183252,1183253,396
진흥기업(주),2780,Dec-12,319390,319390,346
진흥기업(주),2780,Dec-13,319390,319390,291
