회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별)
(주)삼성출판사,68290,Dec-18,71816.71,186065483,13091.24,47697313
(주)삼성출판사,68290,Dec-19,88305.46,202043374,17671.31,53035752
(주)삼양사,145990,Dec-11,,260700499,,250418148
(주)삼양사,145990,Dec-12,99517.59,1366653149,85217.46,1312354919
(주)삼양사,145990,Dec-13,105337.76,1345314087,99389.96,1282861124
(주)삼양사,145990,Dec-14,131692.59,1355143873,121625.84,1264340289
(주)삼양사,145990,Dec-15,198881.65,1445814350,136781.8,1169694370
(주)삼양사,145990,Dec-16,337994.94,2000884794,233278.86,1583352819
(주)삼양사,145990,Dec-17,265010.55,2041175039,153423.17,1624179958
(주)삼양사,145990,Dec-18,300218.27,2123808798,175304.87,1666024095
(주)삼양사,145990,Dec-19,315949.8,2096386534,164813.1,1550801257
(주)삼양옵틱스,225190,Dec-17,39924,66272717,36958.94,66264746
(주)삼양옵틱스,225190,Dec-18,34564.7,60460259,31257.27,60460259
(주)삼양옵틱스,225190,Dec-19,37002.62,63594654,33239.26,63594654
(주)삼양패키징,272550,Dec-17,,,101737.63,333439971
(주)삼양패키징,272550,Dec-18,,,93630.59,366291688
(주)삼양패키징,272550,Dec-19,,,111256.85,375442076
(주)삼양홀딩스,70,Dec-11,232684.58,1180816171,90195.02,491319252
(주)삼양홀딩스,70,Dec-12,303867.02,1864066371,79465.54,349865452
(주)삼양홀딩스,70,Dec-13,196611.7,2329145368,-10576.56,272552960
(주)삼양홀딩스,70,Dec-14,269945,2213366509,68251.2,213420611
(주)삼양홀딩스,70,Dec-15,365091.55,2176562499,36156.36,169560758
(주)삼양홀딩스,70,Dec-16,391160.83,2311465054,68849.75,102179833
(주)삼양홀딩스,70,Dec-17,366862.21,2396290235,62544.54,91590570
(주)삼양홀딩스,70,Dec-18,427531.67,2563475917,64400.89,83056995
(주)삼양홀딩스,70,Dec-19,409187.87,2488563009,37437.6,58119701
(주)삼원강재,23000,Dec-11,,,53853.44,346997048
(주)삼원강재,23000,Dec-12,,,51788.55,349449644
(주)삼원강재,23000,Dec-13,,,49198.79,313409198
(주)삼원강재,23000,Dec-14,,,49998.21,282910591
(주)삼원강재,23000,Dec-15,,,54136.57,272320967
(주)삼원강재,23000,Dec-16,,,53794.86,268398548
(주)삼원강재,23000,Dec-17,,,49543.92,276173444
(주)삼원강재,23000,Dec-18,,,51356.74,286791821
(주)삼원강재,23000,Dec-19,,,49292.18,269337438
(주)삼익악기,2450,Dec-11,40011.27,164701388,15258.02,107185449
(주)삼익악기,2450,Dec-12,48803.45,155583864,15701.24,103271266
(주)삼익악기,2450,Dec-13,101837.4,158442932,61107.34,105988866
(주)삼익악기,2450,Dec-14,38002.62,155112617,14262.42,103208757
(주)삼익악기,2450,Dec-15,48886.84,160730157,11554.9,115128984
(주)삼익악기,2450,Dec-16,76567.15,208647230,31922.76,155672846
(주)삼익악기,2450,Dec-17,81619.71,262407793,20565.71,136766023
(주)삼익악기,2450,Dec-18,64391.95,240038309,16794.45,97083969
(주)삼익악기,2450,Dec-19,58116.55,265391541,17985.57,127108066
(주)삼일,32280,Dec-11,,,19374.28,88262817
(주)삼일,32280,Dec-12,,,18900.93,85714636
(주)삼일,32280,Dec-13,,,25540.24,92854211
(주)삼일,32280,Dec-14,,,19372.13,99905654
(주)삼일,32280,Dec-15,,,42954.52,95104012
(주)삼일,32280,Dec-16,,,18279.66,92546565
(주)삼일,32280,Dec-17,,,15994.88,90876304
(주)삼일,32280,Dec-18,,,16848.45,97598805
(주)삼일,32280,Dec-19,,,17629.7,96146134
(주)삼일기업공사,2290,Dec-11,,,3278.81,38666827
(주)삼일기업공사,2290,Dec-12,,,8013.61,52924028
(주)삼일기업공사,2290,Dec-13,,,4787.02,31434906
(주)삼일기업공사,2290,Dec-14,,,7249.75,64986897
(주)삼일기업공사,2290,Dec-15,,,8919.11,73289937
(주)삼일기업공사,2290,Dec-16,,,3558.39,28242761
(주)삼일기업공사,2290,Dec-17,,,8513.37,56403800
(주)삼일기업공사,2290,Dec-18,,,8929.7,56185007
(주)삼일기업공사,2290,Dec-19,,,3893.02,76264881
(주)삼일씨엔에스,4440,Dec-16,,,81226.74,284093265
(주)삼일씨엔에스,4440,Dec-17,,,36607.59,220937437
(주)삼일씨엔에스,4440,Dec-18,,,18818.89,205638035
(주)삼일씨엔에스,4440,Dec-19,,,28898.06,195508528
(주)삼진,32750,Dec-11,16741.85,88289560,13783.62,84947107
(주)삼진,32750,Dec-12,21839.26,137309465,14666.91,129664113
(주)삼진,32750,Dec-13,22692.81,146331345,11342.21,136132140
(주)삼진,32750,Dec-14,26391.07,137443780,10271.77,135408590
(주)삼진,32750,Dec-15,24646.77,115714410,13784.76,108249014
(주)삼진,32750,Dec-16,24457.01,98172878,11910.98,79845355
(주)삼진,32750,Dec-17,9888.55,108784102,8143.06,94929233
(주)삼진,32750,Dec-18,15237.69,87691023,9183.25,78984312
(주)삼진,32750,Dec-19,31067.82,135228931,16493.04,128634279
(주)삼진엘앤디,54090,Dec-11,52340.98,256603250,17640.72,128142254
(주)삼진엘앤디,54090,Dec-12,68702.36,269052489,20382.03,116203334
(주)삼진엘앤디,54090,Dec-13,61299.74,247897578,12696.64,121927665
(주)삼진엘앤디,54090,Dec-14,43004.59,229979167,6776.67,101236562
(주)삼진엘앤디,54090,Dec-15,67419.54,281480920,25523.21,159876440
(주)삼진엘앤디,54090,Dec-16,52368.59,256575199,14751.79,106991896
(주)삼진엘앤디,54090,Dec-17,31440.01,220648773,6995.77,85327336
(주)삼진엘앤디,54090,Dec-18,40234.08,215217526,7974.42,73197965
(주)삼진엘앤디,54090,Dec-19,39578.58,230790590,11969.81,83754159
(주)삼천리,4690,Dec-11,203454.74,2998510382,183754.67,2941835049
(주)삼천리,4690,Dec-12,220120.64,3455369500,184718.42,3352643333
(주)삼천리,4690,Dec-13,252840.67,3658069483,197661.43,3504873437
(주)삼천리,4690,Dec-14,227875.54,3754788200,164868.8,3500332653
(주)삼천리,4690,Dec-15,311654.28,3667872079,171008.76,2877277879
(주)삼천리,4690,Dec-16,311248.38,3063254301,206904.15,2384712962
(주)삼천리,4690,Dec-17,307197.56,3295097686,207911.42,2519754004
(주)삼천리,4690,Dec-18,342827.65,3458139501,205504.56,2534706863
(주)삼천리,4690,Dec-19,361429.08,3461627493,219072.41,2538241962
(주)삼표시멘트,38500,Dec-11,121606.46,584534130,100403.95,544473358
(주)삼표시멘트,38500,Dec-12,134953.32,635366594,110560.67,611754903
(주)삼표시멘트,38500,Dec-13,-38097.04,609732692,-23053.12,607800377
(주)삼표시멘트,38500,Dec-14,544251.47,557237633,520654.36,553051229
(주)삼표시멘트,38500,Dec-15,175599.59,563812485,147295.5,563037737
(주)삼표시멘트,38500,Dec-16,200096.8,615909683,189684.6,615637893
(주)삼표시멘트,38500,Dec-17,215821.63,671307465,173107.61,670133332
(주)삼표시멘트,38500,Dec-18,150067.48,576027308,111413.62,571299588
(주)삼표시멘트,38500,Dec-19,211055.14,595485610,163539.02,587272635
(주)삼화네트웍스,46390,Dec-11,2186.99,25839976,928.17,22622862
(주)삼화네트웍스,46390,Dec-12,-711.01,18778857,-1337.43,14706627
(주)삼화네트웍스,46390,Dec-13,5698.47,43754688,5542.01,41765491
(주)삼화네트웍스,46390,Dec-14,1677.03,32846587,804.63,31824007
(주)삼화네트웍스,46390,Dec-15,1046.93,19754542,1137.22,18860676
(주)삼화네트웍스,46390,Dec-16,11478.58,45701998,11509.97,44578967
(주)삼화네트웍스,46390,Dec-17,4120.64,21001397,4049.44,19835747
(주)삼화네트웍스,46390,Dec-18,1341.12,12559043,-921.21,11687665
(주)삼화네트웍스,46390,Dec-19,8639.33,54197930,8594.43,54011359
(주)상보,27580,Dec-11,,,33946.73,182043935
(주)상보,27580,Dec-12,,,43984.86,253307228
(주)상보,27580,Dec-13,,,35260.95,220831227
(주)상보,27580,Dec-14,25898.61,226913198,26353.27,227113688
(주)상보,27580,Dec-15,25712.38,178636196,28844.02,176783328
(주)상보,27580,Dec-16,5799.8,151681829,6933.07,118572515
(주)상보,27580,Dec-17,21248.76,127789248,13190.91,67228622
(주)상보,27580,Dec-18,-6178.97,127480778,-11902.19,64888592
(주)상보,27580,Dec-19,2032.04,48850032,1664.27,51309586
(주)상상인,38540,Dec-11,14702.82,56869524,9219.34,43789935
(주)상상인,38540,Dec-12,13495.99,84221148,11087.47,61378925
(주)상상인,38540,Dec-13,23759.05,97953874,9477,47507418
(주)상상인,38540,Dec-14,42207.62,203079435,15159.29,85798410
(주)상상인,38540,Dec-15,61709.98,191150036,16103.96,72744077
(주)상상인,38540,Dec-16,117095.16,334876891,16754.03,84242953
(주)상상인,38540,Dec-17,151327.32,397628354,8676.42,78190110
(주)상상인,38540,Dec-18,230214.45,484381840,52064.82,106664768
(주)상상인,38540,Dec-19,242189.19,541349885,112803.87,146837343
(주)상상인인더스트리,101000,Dec-11,-9663.95,40353408,-9971.91,40339123
(주)상상인인더스트리,101000,Dec-12,8240.93,51031861,5619.49,50925861
(주)상상인인더스트리,101000,Dec-13,16925.98,67380433,12114.28,67367721
(주)상상인인더스트리,101000,Dec-14,14795.92,130219265,10878.59,130212078
(주)상상인인더스트리,101000,Dec-15,18233.07,122422515,12496.14,122436215
(주)상상인인더스트리,101000,Dec-16,25031.12,128443782,21052.6,128443782
(주)상상인인더스트리,101000,Dec-17,-2447.1,95702436,-1662.68,90811825
(주)상상인인더스트리,101000,Dec-18,,,-110823.31,65812303
(주)상상인인더스트리,101000,Dec-19,-2974.14,32880655,-2944.44,32880655
(주)상아프론테크,89980,Dec-11,27547.46,106413933,26867.48,105314697
(주)상아프론테크,89980,Dec-12,28753.45,94040100,28391.73,94176171
(주)상아프론테크,89980,Dec-13,34841.96,107811747,35063.75,105706836
(주)상아프론테크,89980,Dec-14,37073.91,128382851,34099.5,113053797
(주)상아프론테크,89980,Dec-15,45561.24,143739802,42583.7,121747291
(주)상아프론테크,89980,Dec-16,52721.12,156294805,49335.99,132699208
(주)상아프론테크,89980,Dec-17,54529.28,153236134,41887.83,132094365
(주)상아프론테크,89980,Dec-18,63418.05,182073848,53507.72,138321432
(주)상아프론테크,89980,Dec-19,60137.96,186171234,52575.75,126278228
(주)상지카일룸,42940,Dec-11,,,-11177.35,31834166
(주)상지카일룸,42940,Dec-12,,,-15532.5,21208518
(주)상지카일룸,42940,Dec-13,,,8249.51,16693700
(주)상지카일룸,42940,Dec-14,,,-976.78,22276260
(주)상지카일룸,42940,Dec-15,,,2515.72,25472924
(주)상지카일룸,42940,Dec-16,-3444,5908248,-3432.68,5908248
(주)상지카일룸,42940,Dec-17,-5366.43,13455342,-5430.73,8285055
(주)상지카일룸,42940,Dec-18,14538.01,31021854,14876.21,31021554
(주)상지카일룸,42940,Dec-19,5457.96,104940554,3583.59,60056755
(주)새로닉스,42600,Dec-11,-55.51,90606969,11288.26,44311996
(주)새로닉스,42600,Dec-12,36349.08,123062412,5329.8,44470873
(주)새로닉스,42600,Dec-13,36159.55,117229744,5646.32,38942967
(주)새로닉스,42600,Dec-14,36017.98,134760838,9974.47,64242622
(주)새로닉스,42600,Dec-15,29500.91,130553418,8714.47,61119648
(주)새로닉스,42600,Dec-16,38677.47,117855468,15455.97,54399417
(주)새로닉스,42600,Dec-17,25482.5,126219454,9868.26,60885569
(주)새로닉스,42600,Dec-18,31494.06,142092261,7954.66,64536776
(주)새로닉스,42600,Dec-19,28525.74,163776250,5947.45,62819666
(주)서린바이오사이언스,38070,Dec-11,,,8675.47,39464482
(주)서린바이오사이언스,38070,Dec-12,,,12142.58,53393607
(주)서린바이오사이언스,38070,Dec-13,10871.88,42196356,10868.29,42196356
(주)서린바이오사이언스,38070,Dec-14,9639.04,37661962,9250.59,36656039
(주)서린바이오사이언스,38070,Dec-15,8779.77,41628193,8487.51,40454832
(주)서린바이오사이언스,38070,Dec-16,11494.01,44889258,11016.23,42414707
(주)서린바이오사이언스,38070,Dec-17,9900.56,42619342,8722.87,39276798
(주)서린바이오사이언스,38070,Dec-18,10776,49876621,9568,45833302
(주)서린바이오사이언스,38070,Dec-19,17982.4,54409607,16048.9,50515306
(주)서부티엔디,6730,Dec-11,10143.88,33369233,10144.05,33369233
(주)서부티엔디,6730,Dec-12,12028.65,40950228,12029,40950228
(주)서부티엔디,6730,Dec-13,21905.18,50836893,21906,50836893
(주)서부티엔디,6730,Dec-14,22264.81,54558583,22265.47,54558583
(주)서부티엔디,6730,Dec-15,,,8200.91,55000620
(주)서부티엔디,6730,Dec-16,,,29072.18,55896750
(주)서부티엔디,6730,Dec-17,,,6267.35,57542734
(주)서부티엔디,6730,Dec-18,,,61361.03,108104729
(주)서부티엔디,6730,Dec-19,,,92639.55,127936628
(주)서산,79650,Dec-11,20248.37,58717859,7221.06,27988398
(주)서산,79650,Dec-12,29773.14,83947344,13420.95,45176847
(주)서산,79650,Dec-13,31014.31,89978670,11635.85,40996564
(주)서산,79650,Dec-14,36618.4,99637849,11629.13,36194559
(주)서산,79650,Dec-15,43909.54,112996137,12131.49,37334955
(주)서산,79650,Dec-16,45462.21,112560407,11353.09,34610856
(주)서산,79650,Dec-17,32333.64,100372500,10856.29,36335375
(주)서산,79650,Dec-18,18582.35,83413069,6597.48,30968605
(주)서산,79650,Dec-19,12539.15,52401645,5733.6,24150444
(주)서연,7860,Dec-11,231534.89,1372835026,141682.54,692472028
(주)서연,7860,Dec-12,419552.49,2088646585,158568.16,793344233
(주)서연,7860,Dec-13,691663.88,2955993410,154640.73,843868362
(주)서연,7860,Dec-14,584067.14,1970181387,-180.91,1578546
(주)서연,7860,Dec-15,672332.69,3065762345,5512.51,5536746
(주)서연,7860,Dec-16,758886.06,3188334590,34374.6,9658394
(주)서연,7860,Dec-17,527761.46,2913241966,5398.04,11612028
(주)서연,7860,Dec-18,576836.98,2852528433,7891.38,13968974
(주)서연,7860,Dec-19,370427.61,2202639858,-34667.2,15246043
(주)서연이화,200880,Dec-14,,1124952719,,477552979
(주)서연이화,200880,Dec-15,423135.07,2289404878,159095.14,1060792487
(주)서연이화,200880,Dec-16,484069.77,2402878000,169491.26,1019736004
(주)서연이화,200880,Dec-17,305194.17,2007468863,89940.75,928020674
(주)서연이화,200880,Dec-18,330293.98,1906853644,114304.58,936607045
(주)서연이화,200880,Dec-19,286104.68,1976766424,62204.92,964614307
(주)서연탑메탈,19770,Dec-11,24976.78,116465760,24528.11,105328569
(주)서연탑메탈,19770,Dec-12,25421,131505627,21972.11,106182709
(주)서연탑메탈,19770,Dec-13,27908.97,167337148,21337.03,104344751
(주)서연탑메탈,19770,Dec-14,33433.17,178218415,24421.89,113155465
(주)서연탑메탈,19770,Dec-15,24412.56,163297993,19671.12,103823280
(주)서연탑메탈,19770,Dec-16,30482.29,205826875,25633.76,130813469
(주)서연탑메탈,19770,Dec-17,37883.73,209952442,10755.47,136758123
(주)서연탑메탈,19770,Dec-18,24580.13,146950981,10226.91,119877430
(주)서연탑메탈,19770,Dec-19,26522.5,159678959,22549.39,132941026
(주)서울리거,43710,Dec-11,1631.38,21012884,1600.53,20343434
(주)서울리거,43710,Dec-12,4601.61,41447426,4351.07,39113423
(주)서울리거,43710,Dec-13,-5319.11,36990928,-5574.94,35841572
(주)서울리거,43710,Dec-14,-5173.38,7759320,-5208.71,7737925
(주)서울리거,43710,Dec-15,-5561.25,5634400,-5980.01,5634400
(주)서울리거,43710,Dec-16,2477.98,18484248,3054.5,18250443
(주)서울리거,43710,Dec-17,2662.46,14372479,2471.64,14372479
(주)서울리거,43710,Dec-18,411.98,17510965,223.25,16958876
(주)서울리거,43710,Dec-19,4185.02,78368688,-2636.56,51295104
(주)서울옥션,63170,Dec-11,1870.29,15090568,382.49,14540317
(주)서울옥션,63170,Dec-12,6569.13,19394635,6098.32,18533080
(주)서울옥션,63170,Dec-13,7289.47,14879746,6699.57,13051710
(주)서울옥션,63170,Dec-14,9186.16,23791569,8361.2,22707938
(주)서울옥션,63170,Dec-15,21134.46,54756257,14422.91,46342805
(주)서울옥션,63170,Dec-16,16408.33,50852669,10210.01,40944931
(주)서울옥션,63170,Dec-17,13240.51,54167584,9251.68,33720282
(주)서울옥션,63170,Dec-18,21660.84,62044838,10879.34,28565437
(주)서울옥션,63170,Dec-19,7366.59,45092705,1925.66,20606204
(주)서울제약,18680,Dec-11,,,12482.07,43820764
(주)서울제약,18680,Dec-12,,,18683.05,46376902
(주)서울제약,18680,Dec-13,,,15758.27,42042886
(주)서울제약,18680,Dec-14,,,17073.65,43815704
(주)서울제약,18680,Dec-15,,,17552.6,44730695
(주)서울제약,18680,Dec-16,,,14720.03,38068711
(주)서울제약,18680,Dec-17,,,7374.07,34051567
(주)서울제약,18680,Dec-18,,,10019.16,43568031
(주)서울제약,18680,Dec-19,,,16361.06,53950359
(주)서원,21050,Dec-11,15786.82,708759410,19573.91,416520176
(주)서원,21050,Dec-12,38937.25,789166907,26001.46,347353536
(주)서원,21050,Dec-13,3527.32,916090891,2350.61,286071931
(주)서원,21050,Dec-14,8293.84,328562806,8573.22,256433158
(주)서원,21050,Dec-15,-43124.57,256235317,-25286.11,207927546
(주)서원,21050,Dec-16,24739.53,247766404,18640.74,205644680
(주)서원,21050,Dec-17,20964.1,257175364,13113.88,202008811
(주)서원,21050,Dec-18,25949.77,258039810,17423.2,203910372
(주)서원,21050,Dec-19,22024.64,257673136,17703.7,208159468
(주)서원인텍,93920,Dec-11,50322.9,230107849,34280.07,187323807
(주)서원인텍,93920,Dec-12,54959.33,239165197,41263.9,175876639
(주)서원인텍,93920,Dec-13,77451.13,357987480,59885.47,279503488
(주)서원인텍,93920,Dec-14,86680.95,393896414,74462.24,336617896
(주)서원인텍,93920,Dec-15,75935.21,369618849,48005.74,267263951
(주)서원인텍,93920,Dec-16,71809.19,357572859,46766.8,202527795
(주)서원인텍,93920,Dec-17,48593.95,284134788,28805.25,169691592
(주)서원인텍,93920,Dec-18,47056.49,246968049,14270.14,155892884
(주)서원인텍,93920,Dec-19,55639.99,302903887,26289.3,138911043
(주)서전기전,189860,Dec-14,18002.93,56305410,17553.62,56052762
(주)서전기전,189860,Dec-15,7296.42,42012276,7601.03,41834662
(주)서전기전,189860,Dec-16,9932.4,50190070,8943.51,50014596
(주)서전기전,189860,Dec-17,,,9662.68,50168944
(주)서전기전,189860,Dec-18,,,12716.46,57324257
(주)서전기전,189860,Dec-19,,,10600.51,61071315
(주)서진시스템,178320,Dec-17,72141.23,237945884,7116.38,45690751
(주)서진시스템,178320,Dec-18,126863.81,324577036,18826.79,49748514
(주)서진시스템,178320,Dec-19,184300.67,392360901,21195.98,72551406
(주)서진오토모티브,122690,Dec-11,,,,
(주)서진오토모티브,122690,Dec-12,143401.05,1023873994,26798.64,136663659
(주)서진오토모티브,122690,Dec-13,181726.5,1161762847,34285.15,145759257
(주)서진오토모티브,122690,Dec-14,190926.46,1275136404,34873.34,149305225
(주)서진오토모티브,122690,Dec-15,196670.7,1337192498,26600.99,129907507
(주)서진오토모티브,122690,Dec-16,205818.31,1292470378,25734.83,125957876
(주)서진오토모티브,122690,Dec-17,155944.8,1238336209,16392.33,118551850
(주)서진오토모티브,122690,Dec-18,158424.24,1286481786,17546.9,128135047
(주)서진오토모티브,122690,Dec-19,190585.98,1429752268,18071.28,134130599
(주)서플러스글로벌,140070,Dec-17,33897.63,111730233,31229.18,109876116
(주)서플러스글로벌,140070,Dec-18,39683.56,146061392,32305.39,138151491
(주)서플러스글로벌,140070,Dec-19,16539.96,110327845,10189.97,92802567
(주)서한,11370,Dec-11,,,7068.6,127602619
(주)서한,11370,Dec-12,,,20984.64,148141165
(주)서한,11370,Dec-13,,,37776.55,295874144
(주)서한,11370,Dec-14,,,62122.55,473453898
(주)서한,11370,Dec-15,,,67549.88,448081457
(주)서한,11370,Dec-16,,,,499551051
(주)서한,11370,Dec-17,,,,528692838
(주)서한,11370,Dec-18,,,89887.59,640170738
(주)서한,11370,Dec-19,,,50470,548055256
(주)서흥,8490,Dec-11,77556.59,187868823,58493.53,142896132
(주)서흥,8490,Dec-12,53292.63,207026299,38017.11,153891470
(주)서흥,8490,Dec-13,82001.94,269989436,64517.85,220654663
(주)서흥,8490,Dec-14,99390.29,291116075,82098.52,239166086
(주)서흥,8490,Dec-15,92585.92,304123699,71387.84,233224530
(주)서흥,8490,Dec-16,114140.64,340361415,83178.25,260347928
(주)서흥,8490,Dec-17,120042.73,350007727,79829.13,258202045
(주)서흥,8490,Dec-18,122968.66,393476123,92812.19,285039698
(주)서흥,8490,Dec-19,156025.9,460728389,107001.26,319133960
