회사명,거래소코드,회계년도,매출액(IFRS연결),자본(IFRS연결),매출액(IFRS개별),자본(IFRS개별)
(주)코스온,69110,Dec-12,,,19572843,7562818
(주)코스온,69110,Dec-13,,,10590781,10166418
(주)코스온,69110,Dec-14,,,26482611,23566919
(주)코스온,69110,Dec-15,,,61919904,50659612
(주)코스온,69110,Dec-16,83065519,61315372,77287333,61448490
(주)코스온,69110,Dec-17,100485580,72113138,85620455,71392269
(주)코스온,69110,Dec-18,110339643,112401290,83677255,108749483
(주)코스온,69110,Dec-19,109273819,107932375,87425534,108235718
(주)코썬바이오,204990,Dec-16,,,28617962,44768328
(주)코썬바이오,204990,Dec-17,25656055,114129527,21885626,116097583
(주)코썬바이오,204990,Dec-18,9538711,54284043,8109348,64970764
(주)코썬바이오,204990,Dec-19,2695516,4868520,4971604,4880662
(주)코아스,71950,Dec-11,,,85674154,39220961
(주)코아스,71950,Dec-12,76689973,42229412,76689973,42234575
(주)코아스,71950,Dec-13,88205985,37878259,86235377,37820847
(주)코아스,71950,Dec-14,98865609,40679602,96549996,40592909
(주)코아스,71950,Dec-15,96543277,30797970,95420564,30815855
(주)코아스,71950,Dec-16,97114676,24636529,95622309,24695976
(주)코아스,71950,Dec-17,114066385,23663704,111953910,23395467
(주)코아스,71950,Dec-18,108592320,23446318,105463463,22945143
(주)코아스,71950,Dec-19,112874041,25320220,111573398,24818979
(주)코아시아,45970,Dec-11,225605229,100131158,2237657,110931094
(주)코아시아,45970,Dec-12,232726081,102289190,2446883,111520532
(주)코아시아,45970,Dec-13,287641466,100091851,1045729,111713952
(주)코아시아,45970,Dec-14,256190480,86077683,1197948,117604751
(주)코아시아,45970,Dec-15,277561320,126171665,1768437,122687711
(주)코아시아,45970,Dec-16,396061922,142678699,9429026,100210305
(주)코아시아,45970,Dec-17,424250341,150814848,4759216,113219880
(주)코아시아,45970,Dec-18,378373276,138567140,5486096,100781059
(주)코아시아,45970,Dec-19,438868162,142347787,92228286,120089669
(주)코아시아옵틱스,196450,Dec-14,34003314,83487696,34372397,78879720
(주)코아시아옵틱스,196450,Dec-15,55771549,74971505,54078161,72894296
(주)코아시아옵틱스,196450,Dec-16,39695061,35161985,27291639,35380334
(주)코아시아옵틱스,196450,Dec-17,14231304,45785930,11299145,44824321
(주)코아시아옵틱스,196450,Dec-18,9054296,39107347,8332433,38963354
(주)코아시아옵틱스,196450,Dec-19,86156042,75559877,68698817,73966035
(주)코엔텍,29960,Dec-11,32481918,63404904,26576187,59967069
(주)코엔텍,29960,Dec-12,37954321,72879822,31823757,67866529
(주)코엔텍,29960,Dec-13,38761496,82006665,31718394,75545140
(주)코엔텍,29960,Dec-14,41597450,90119012,34502273,82508774
(주)코엔텍,29960,Dec-15,42298254,97222875,33913775,87902334
(주)코엔텍,29960,Dec-16,55095779,110624034,48583970,100613825
(주)코엔텍,29960,Dec-17,61255105,125556413,53606953,113844367
(주)코엔텍,29960,Dec-18,72239031,148686380,64252487,148743717
(주)코엔텍,29960,Dec-19,,,71114061,152805581
(주)코오롱,2020,Dec-11,592073843,994683189,54420816,611167209
(주)코오롱,2020,Dec-12,4713474822,952833500,58723557,616247258
(주)코오롱,2020,Dec-13,4427687063,827444911,62686234,625432770
(주)코오롱,2020,Dec-14,4139649552,920787959,59152501,516023250
(주)코오롱,2020,Dec-15,3820812376,805497095,54932379,512951656
(주)코오롱,2020,Dec-16,3936858959,831294730,52652827,515420006
(주)코오롱,2020,Dec-17,4392955166,913935634,60369419,512039514
(주)코오롱,2020,Dec-18,4324491258,835367198,58173002,499112302
(주)코오롱,2020,Dec-19,4405957744,721903595,60462265,500344351
(주)코원플레이,56000,Dec-11,73923620,46326297,53965470,45700739
(주)코원플레이,56000,Dec-12,32576529,31970216,30108280,33441252
(주)코원플레이,56000,Dec-13,29535151,30779323,21845946,32929374
(주)코원플레이,56000,Dec-14,31463462,24189943,23755138,32162243
(주)코원플레이,56000,Dec-15,14986884,17507077,14315823,15329781
(주)코원플레이,56000,Dec-16,,,29984912,19450664
(주)코원플레이,56000,Dec-17,30676039,19713897,28767652,20611931
(주)코원플레이,56000,Dec-18,25727901,20217216,19715433,20088208
(주)코원플레이,56000,Dec-19,19805335,17372190,14925981,17391689
(주)코윈테크,282880,Dec-19,91102339,103406446,91102339,103243783
(주)코이즈,121850,Dec-12,35504279,32084477,35081512,33928889
(주)코이즈,121850,Dec-13,24137513,30266292,23850267,32276736
(주)코이즈,121850,Dec-14,27864355,29708570,27672251,32473244
(주)코이즈,121850,Dec-15,26005034,27340338,22911803,29668242
(주)코이즈,121850,Dec-16,31440808,29802804,28975469,29675641
(주)코이즈,121850,Dec-17,26389826,22540324,21082535,22149430
(주)코이즈,121850,Dec-18,19147494,15513442,17016870,13129882
(주)코이즈,121850,Dec-19,35464086,18231052,32361376,15644821
(주)코콤,15710,Dec-11,80976405,65525163,80976405,65241641
(주)코콤,15710,Dec-12,83325226,68298962,83264613,68074238
(주)코콤,15710,Dec-13,95237687,70640493,95215396,70584176
(주)코콤,15710,Dec-14,103538393,75562657,103538393,75433565
(주)코콤,15710,Dec-15,110754965,88868849,110754965,88893484
(주)코콤,15710,Dec-16,113892164,94045203,113892164,94071439
(주)코콤,15710,Dec-17,143089164,102279184,143089164,102305484
(주)코콤,15710,Dec-18,163612643,113083860,163612643,113110418
(주)코콤,15710,Dec-19,133903684,117880046,133903684,117906726
(주)코텍,52330,Dec-11,,,160410463,138282721
(주)코텍,52330,Dec-12,,,162916100,153787461
(주)코텍,52330,Dec-13,,,169811475,164453510
(주)코텍,52330,Dec-14,,,148845717,165076068
(주)코텍,52330,Dec-15,,,242012570,212771778
(주)코텍,52330,Dec-16,,,297954883,242992839
(주)코텍,52330,Dec-17,,,327482316,261384710
(주)코텍,52330,Dec-18,,,346599584,289794992
(주)코텍,52330,Dec-19,285258696,317940394,285254264,318635490
(주)코퍼스코리아,322780,Dec-19,,,,
(주)코프라,126600,Dec-11,,,84182929,33758410
(주)코프라,126600,Dec-12,,,88396764,39113206
(주)코프라,126600,Dec-13,91297124,46266581,91297124,46322420
(주)코프라,126600,Dec-14,105294129,55405592,106408968,57026373
(주)코프라,126600,Dec-15,115810321,76631173,111032727,79366080
(주)코프라,126600,Dec-16,130126018,87785655,119147770,89226939
(주)코프라,126600,Dec-17,134792885,98141560,121749156,99283878
(주)코프라,126600,Dec-18,161369458,101703962,141443988,102592724
(주)코프라,126600,Dec-19,182893389,109112331,132583682,106435998
(주)콘텐트리중앙,36420,Dec-19,554208374,420580076,73377032,403302620
(주)콤텍시스템,31820,Dec-11,180706217,50340462,178626024,46939851
(주)콤텍시스템,31820,Dec-12,160422329,55109369,159020939,48128140
(주)콤텍시스템,31820,Dec-13,181677649,55797283,180253440,49809309
(주)콤텍시스템,31820,Dec-14,186113130,51028060,184931656,43418489
(주)콤텍시스템,31820,Dec-15,146291127,54036795,145313732,47251900
(주)콤텍시스템,31820,Dec-16,166860474,57116968,165814378,48936689
(주)콤텍시스템,31820,Dec-17,143622951,58348773,142500270,50034096
(주)콤텍시스템,31820,Dec-18,,,125165448,76987386
(주)콤텍시스템,31820,Dec-19,,,238820532,94887197
(주)큐로,15590,Dec-11,252763353,61194923,243654611,59277572
(주)큐로,15590,Dec-12,282943904,69969473,263752234,68104513
(주)큐로,15590,Dec-13,239973517,79951693,220549121,77442460
(주)큐로,15590,Dec-14,297335288,77996506,273526804,73059347
(주)큐로,15590,Dec-15,,,223716709,64270397
(주)큐로,15590,Dec-16,,,191355119,56656354
(주)큐로,15590,Dec-17,,,156189124,75818133
(주)큐로,15590,Dec-18,,,90218430,69600805
(주)큐로,15590,Dec-19,147117472,97779485,147117472,93407459
(주)큐로컴,40350,Dec-11,9772527,41771071,9880127,60891230
(주)큐로컴,40350,Dec-12,8382819,40961046,8541652,67902360
(주)큐로컴,40350,Dec-13,22244467,51561675,13142280,80501742
(주)큐로컴,40350,Dec-14,21349457,50188155,10903410,82913304
(주)큐로컴,40350,Dec-15,22428307,80934229,12666448,120065648
(주)큐로컴,40350,Dec-16,18985337,75143999,12319856,106376950
(주)큐로컴,40350,Dec-17,12683664,75598988,11295570,74805876
(주)큐로컴,40350,Dec-18,13915367,60699558,10311666,64523087
(주)큐로컴,40350,Dec-19,15051780,37599281,10211913,47582747
(주)큐로홀딩스,51780,Dec-11,13412815,23185575,12907240,33251924
(주)큐로홀딩스,51780,Dec-12,16976025,18306633,12442391,32171015
(주)큐로홀딩스,51780,Dec-13,15744162,18333111,11421749,34484158
(주)큐로홀딩스,51780,Dec-14,13124034,32218225,10418215,35972951
(주)큐로홀딩스,51780,Dec-15,14844731,63735056,9090041,43996974
(주)큐로홀딩스,51780,Dec-16,14592405,71419404,8187689,53452295
(주)큐로홀딩스,51780,Dec-17,15357486,29545520,12621098,20695597
(주)큐로홀딩스,51780,Dec-18,25216642,22710694,23127655,16314898
(주)큐로홀딩스,51780,Dec-19,25752114,25227718,22842965,21903466
(주)큐리언트,115180,Dec-16,,,0,24348404
(주)큐리언트,115180,Dec-17,,,0,14532436
(주)큐리언트,115180,Dec-18,,,0,39405221
(주)큐리언트,115180,Dec-19,,,0,17378466
(주)큐브엔터테인먼트,182360,Dec-13,,,,
(주)큐브엔터테인먼트,182360,Dec-14,,,,
(주)큐브엔터테인먼트,182360,Dec-15,22398853,20857121,22397556,20965421
(주)큐브엔터테인먼트,182360,Dec-16,19465306,17223100,19026988,18407470
(주)큐브엔터테인먼트,182360,Dec-17,24416090,15787995,23463431,15787995
(주)큐브엔터테인먼트,182360,Dec-18,34459464,16724906,32091553,16701697
(주)큐브엔터테인먼트,182360,Dec-19,29829672,17615641,28850936,17627029
(주)큐에스아이,66310,Dec-11,,,27156007,37178464
(주)큐에스아이,66310,Dec-12,26704126,44526558,26704126,44967598
(주)큐에스아이,66310,Dec-13,25635539,48252713,25635539,48832550
(주)큐에스아이,66310,Dec-14,24217429,51007007,24217429,51484261
(주)큐에스아이,66310,Dec-15,25495219,52203345,25495219,53628171
(주)큐에스아이,66310,Dec-16,22020600,52772980,22020600,54262586
(주)큐에스아이,66310,Dec-17,22628424,52565033,22628380,54766131
(주)큐에스아이,66310,Dec-18,18823761,51481025,18823761,51726446
(주)큐에스아이,66310,Dec-19,22679509,54491749,22679509,54547088
(주)크라운제과,264900,Dec-17,,,344292781,120785946
(주)크라운제과,264900,Dec-18,,,388532243,128181878
(주)크라운제과,264900,Dec-19,,,386613876,142048233
(주)크라운해태홀딩스,5740,Dec-11,1113353731,218725766,400481779,237457869
(주)크라운해태홀딩스,5740,Dec-12,1134459198,235631708,418237574,241997187
(주)크라운해태홀딩스,5740,Dec-13,1118298354,240821559,428762601,251199879
(주)크라운해태홀딩스,5740,Dec-14,1084125414,264739767,420759939,271453041
(주)크라운해태홀딩스,5740,Dec-15,1204012618,303450459,430980191,293687093
(주)크라운해태홀딩스,5740,Dec-16,1188834513,404861317,418060902,306400157
(주)크라운해태홀딩스,5740,Dec-17,1002111628,492976764,12955223,293597030
(주)크라운해태홀딩스,5740,Dec-18,1092084364,493693418,18172594,297594944
(주)크라운해태홀딩스,5740,Dec-19,1055213955,459906842,17119663,274031031
(주)크레버스,96240,Dec-11,103348845,63852098,95923480,68717730
(주)크레버스,96240,Dec-12,112980537,67405702,89607117,76279540
(주)크레버스,96240,Dec-13,125262571,67371563,84756055,80191016
(주)크레버스,96240,Dec-14,130461470,58682098,80162154,77813873
(주)크레버스,96240,Dec-15,135508996,55713890,75049006,69427475
(주)크레버스,96240,Dec-16,138574465,76189399,71583840,56885646
(주)크레버스,96240,Dec-17,147363632,83658098,73090572,59958931
(주)크레버스,96240,Dec-18,152690562,89247245,75944381,65683687
(주)크레버스,96240,Dec-19,174974828,87525102,87349230,64542462
(주)크리스에프앤씨,110790,Dec-18,257887299,204856761,255540733,205011904
(주)크리스에프앤씨,110790,Dec-19,259452905,217008409,257477444,216882935
(주)크린앤사이언스,45520,Dec-11,44703043,16592627,44770109,16982700
(주)크린앤사이언스,45520,Dec-12,47068217,17721556,46929232,17829778
(주)크린앤사이언스,45520,Dec-13,54208174,19148039,53948570,19274232
(주)크린앤사이언스,45520,Dec-14,56226928,21485326,55630258,21387909
(주)크린앤사이언스,45520,Dec-15,59520256,23482310,58855232,23472350
(주)크린앤사이언스,45520,Dec-16,59971176,26812203,59675152,26859526
(주)크린앤사이언스,45520,Dec-17,77107947,31786274,76754464,31773905
(주)크린앤사이언스,45520,Dec-18,95238575,36715491,94801718,36762501
(주)크린앤사이언스,45520,Dec-19,118318802,42222317,117760212,42215965
(주)클라우드에어,36170,Dec-11,,,20387077,48093394
(주)클라우드에어,36170,Dec-12,65804705,58243731,63933030,58429525
(주)클라우드에어,36170,Dec-13,75783205,54701982,75788423,54778192
(주)클라우드에어,36170,Dec-14,73979284,58077467,73979284,57300399
(주)클라우드에어,36170,Dec-15,20574075,62653091,20574075,62197231
(주)클라우드에어,36170,Dec-16,17665255,63797860,16757319,64726609
(주)클라우드에어,36170,Dec-17,16593462,68928373,15570249,71297492
(주)클라우드에어,36170,Dec-18,14413626,75777669,14190606,78067371
(주)클라우드에어,36170,Dec-19,13489259,88313500,13489259,87764135
(주)클래시스,214150,Dec-15,,,,
(주)클래시스,214150,Dec-16,,,,
(주)클래시스,214150,Dec-17,34868166,35091960,34629233,35090843
(주)클래시스,214150,Dec-18,47481790,51043024,46944935,51054067
(주)클래시스,214150,Dec-19,81133257,87916576,80095778,87850603
(주)클리오,237880,Dec-16,193589949,141029752,196437347,142913334
(주)클리오,237880,Dec-17,193680144,144682791,190599980,148812619
(주)클리오,237880,Dec-18,187378290,141137269,184440131,138440514
(주)클리오,237880,Dec-19,250382613,145296892,247598026,140906252
(주)키다리스튜디오,20120,Dec-11,,,4188072,5330857
(주)키다리스튜디오,20120,Dec-12,,,9215652,14831092
(주)키다리스튜디오,20120,Dec-13,,,22200002,15075791
(주)키다리스튜디오,20120,Dec-14,22362585,22847285,20010522,20595477
(주)키다리스튜디오,20120,Dec-15,28305620,30343394,23289240,31938479
(주)키다리스튜디오,20120,Dec-16,,,25254650,16781373
(주)키다리스튜디오,20120,Dec-17,14286729,16488817,11903649,17097103
(주)키다리스튜디오,20120,Dec-18,,,19622961,16569362
(주)키다리스튜디오,20120,Dec-19,26737870,20968874,25189266,20658644
(주)키이스트,54780,Dec-11,,,26141294,14318152
(주)키이스트,54780,Dec-12,33060667,44675315,23894934,23807592
(주)키이스트,54780,Dec-13,69465294,33204030,24170573,27170308
(주)키이스트,54780,Dec-14,88851356,60487482,42979186,49006636
(주)키이스트,54780,Dec-15,106170757,71585452,38041616,56818732
(주)키이스트,54780,Dec-16,93247807,81836490,25549279,54596245
(주)키이스트,54780,Dec-17,106170053,78527858,21429057,53620634
(주)키이스트,54780,Dec-18,103736090,76818959,15148220,54109370
(주)키이스트,54780,Dec-19,100245744,68013855,29066328,44199520
(주)타이거일렉,219130,Dec-15,26923156,34474257,26115950,34553174
(주)타이거일렉,219130,Dec-16,,,28000475,35661722
(주)타이거일렉,219130,Dec-17,,,33444169,39557073
(주)타이거일렉,219130,Dec-18,,,33746373,41839852
(주)타이거일렉,219130,Dec-19,,,35062583,43660290
(주)탑엔지니어링,65130,Dec-11,153516747,125171611,143262276,135035328
(주)탑엔지니어링,65130,Dec-12,64130411,119743569,63572185,129797707
(주)탑엔지니어링,65130,Dec-13,75998674,128412348,71940348,142568749
(주)탑엔지니어링,65130,Dec-14,103819901,131542499,95273334,130690321
(주)탑엔지니어링,65130,Dec-15,137506883,144363392,128253671,144619312
(주)탑엔지니어링,65130,Dec-16,161030823,155085064,150212268,155464474
(주)탑엔지니어링,65130,Dec-17,176055995,274452433,151177787,170124632
(주)탑엔지니어링,65130,Dec-18,917583139,303905408,194208042,182061044
(주)탑엔지니어링,65130,Dec-19,1305900598,373488267,216906563,226615342
(주)탑코미디어,134580,Dec-13,70893414,42542012,70893414,42719574
(주)탑코미디어,134580,Dec-14,92581017,45963998,92578489,45702380
(주)탑코미디어,134580,Dec-15,107808603,50064869,107808603,49750569
(주)탑코미디어,134580,Dec-16,77354544,41891414,77287004,42197291
(주)탑코미디어,134580,Dec-17,47048592,27507172,47048592,27884694
(주)탑코미디어,134580,Dec-18,44502968,28934290,44502968,28899079
(주)탑코미디어,134580,Dec-19,,,32429047,24533309
(주)태경비케이,14580,Dec-11,,,128036408,97848352
(주)태경비케이,14580,Dec-12,,,126234142,103318616
(주)태경비케이,14580,Dec-13,,,125226073,112192697
(주)태경비케이,14580,Dec-14,,,121842345,114427320
(주)태경비케이,14580,Dec-15,,,113506581,115155673
(주)태경비케이,14580,Dec-16,171527282,166488761,132974930,111756179
