회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
(주)큐브엔터테인먼트,182360,Dec-14,,,,,,
(주)큐브엔터테인먼트,182360,Dec-15,-5715585,20857121,20857121,-5611152,20965421,20965421
(주)큐브엔터테인먼트,182360,Dec-16,-5182169,17223100,17223100,-4031051,18407470,18407470
(주)큐브엔터테인먼트,182360,Dec-17,-979000,15787995,15787995,-2093708,15787995,15787995
(주)큐브엔터테인먼트,182360,Dec-18,1101720,16724906,16724906,1080924,16701697,16701697
(주)큐브엔터테인먼트,182360,Dec-19,986623,17615641,17615641,1024288,17627029,17627029
(주)큐에스아이,66310,Dec-11,,,37178464,4363818,37178464,36681733
(주)큐에스아이,66310,Dec-12,2023806,44526558,44526558,2134254,44967598,44967598
(주)큐에스아이,66310,Dec-13,3720560,48252713,48252713,3927354,48832550,48832550
(주)큐에스아이,66310,Dec-14,3185609,51007007,51007007,3276305,51484261,51484261
(주)큐에스아이,66310,Dec-15,1385003,52203345,52203345,2346890,53628171,53628171
(주)큐에스아이,66310,Dec-16,1418695,52772980,52772980,1213277,54262586,54262586
(주)큐에스아이,66310,Dec-17,751450,52565033,52565033,1130056,54766131,54766131
(주)큐에스아이,66310,Dec-18,-353385,51481025,51481025,-2310022,51726446,51726446
(주)큐에스아이,66310,Dec-19,1104174,54491749,54491749,954202,54547088,54547088
(주)크라운제과,264900,Dec-17,,,,13667269,120785946,120785946
(주)크라운제과,264900,Dec-18,,,,13681175,128181878,128181878
(주)크라운제과,264900,Dec-19,,,,18937764,142048233,142048233
(주)크라운해태홀딩스,5740,Dec-11,22782481,218725766,218725766,15945403,237457869,237457869
(주)크라운해태홀딩스,5740,Dec-12,38259900,235631708,,15240458,241997187,241997187
(주)크라운해태홀딩스,5740,Dec-13,19980125,240821559,240821559,10948653,251199879,251199879
(주)크라운해태홀딩스,5740,Dec-14,23775601,264739767,264739767,19011148,271453041,271453041
(주)크라운해태홀딩스,5740,Dec-15,43214539,303450459,303450459,25846319,293687093,293687093
(주)크라운해태홀딩스,5740,Dec-16,44592983,404861317,404861317,17212083,306400157,306400157
(주)크라운해태홀딩스,5740,Dec-17,175348449,492976764,492976764,170816245,293597030,293597030
(주)크라운해태홀딩스,5740,Dec-18,10819579,493693418,493693418,6080750,297594944,297594944
(주)크라운해태홀딩스,5740,Dec-19,-22509198,459906842,459906842,-22205527,274031031,274031031
(주)크레버스,96240,Dec-11,10766074,63852098,63852098,9714810,68717730,68717730
(주)크레버스,96240,Dec-12,9574572,67405702,64795871,8734814,76279540,76279540
(주)크레버스,96240,Dec-13,9139143,67371563,67371563,9162503,80191016,80191016
(주)크레버스,96240,Dec-14,8504862,58682098,58682098,2033914,77813873,77813873
(주)크레버스,96240,Dec-15,1017332,55713890,55713890,-3845821,69427475,71053705
(주)크레버스,96240,Dec-16,-19925779,76189399,76189399,-17255799,56885646,56885646
(주)크레버스,96240,Dec-17,6823147,83658098,83658098,4829880,59958931,59958931
(주)크레버스,96240,Dec-18,10166296,89247245,89247245,6524583,65683687,65683687
(주)크레버스,96240,Dec-19,11197345,87525102,87525102,7157773,64542462,64542462
(주)크리스에프앤씨,110790,Dec-18,33019995,204856761,204856761,32237024,205011904,205011904
(주)크리스에프앤씨,110790,Dec-19,24828971,217008409,217008409,24563613,216882935,216882935
(주)크린앤사이언스,45520,Dec-11,705343,16592627,16592627,1087950,16982700,16982700
(주)크린앤사이언스,45520,Dec-12,1254338,17721556,17721556,1032717,17829778,17829778
(주)크린앤사이언스,45520,Dec-13,1332801,19148039,19148039,1372031,19274232,19274232
(주)크린앤사이언스,45520,Dec-14,2180861,21485326,21485326,1917101,21387909,21387909
(주)크린앤사이언스,45520,Dec-15,3576854,23482310,23482310,3603830,23472350,23472350
(주)크린앤사이언스,45520,Dec-16,3592828,26812203,26812203,3597831,26859526,26859526
(주)크린앤사이언스,45520,Dec-17,4712747,31786274,31786274,4799573,31773905,31773905
(주)크린앤사이언스,45520,Dec-18,6852364,36715491,36715491,6855634,36762501,36762501
(주)크린앤사이언스,45520,Dec-19,8117118,42222317,42222317,8007413,42215965,42215965
(주)클라우드에어,36170,Dec-11,,,22275906,5822664,48093394,22043917
(주)클라우드에어,36170,Dec-12,6692555,58243731,58243731,7092086,58429525,58429525
(주)클라우드에어,36170,Dec-13,-228488,54701982,54701982,-201185,54778192,54778192
(주)클라우드에어,36170,Dec-14,286699,58077467,58077467,-406200,57300399,57300399
(주)클라우드에어,36170,Dec-15,-16363212,62653091,62653091,-16560583,62197231,62197231
(주)클라우드에어,36170,Dec-16,603063,63797860,63797860,2495978,64726609,64726609
(주)클라우드에어,36170,Dec-17,-855752,68928373,68928373,584618,71297492,71297492
(주)클라우드에어,36170,Dec-18,-2337633,75777669,75777669,-2572776,78067371,78067371
(주)클라우드에어,36170,Dec-19,-13773633,88313500,88313500,-15283330,87764135,87764135
(주)클래시스,214150,Dec-15,,,,,,
(주)클래시스,214150,Dec-16,,,,,,
(주)클래시스,214150,Dec-17,-5128224,35091960,35091960,-5144060,35090843,35090843
(주)클래시스,214150,Dec-18,14862505,51043024,51043024,14866192,51054067,51054067
(주)클래시스,214150,Dec-19,33393938,87916576,87916576,33323310,87850603,87850603
(주)클리오,237880,Dec-16,20812351,141029752,141029752,22780582,142913334,142913334
(주)클리오,237880,Dec-17,7932679,144682791,144682791,9954738,148812619,148812619
(주)클리오,237880,Dec-18,995771,141137269,141137269,-5950146,138440514,138440514
(주)클리오,237880,Dec-19,2942265,145296892,145296892,1657812,140906252,140906252
(주)키다리스튜디오,20120,Dec-11,,,,-1748311,5330857,5330857
(주)키다리스튜디오,20120,Dec-12,,,,-3042803,14831092,14831092
(주)키다리스튜디오,20120,Dec-13,,,15075791,685250,15075791,15075791
(주)키다리스튜디오,20120,Dec-14,3860217,22847285,22847285,3148508,20595477,20595477
(주)키다리스튜디오,20120,Dec-15,8629167,30343394,,9193006,31938479,30343394
(주)키다리스튜디오,20120,Dec-16,,,16781373,-6225442,16781373,16781373
(주)키다리스튜디오,20120,Dec-17,-2265142,16488817,,-2198731,17097103,16488817
(주)키다리스튜디오,20120,Dec-18,,,0,150987,16569362,16569362
(주)키다리스튜디오,20120,Dec-19,2273234,20968874,20968874,339024,20658644,20658644
(주)키이스트,54780,Dec-11,,,14318152,1796557,14318152,14439618
(주)키이스트,54780,Dec-12,3510527,44675315,44675315,3326777,23807592,23807592
(주)키이스트,54780,Dec-13,-6618438,33204030,33204030,2965444,27170308,27170308
(주)키이스트,54780,Dec-14,6656112,60487482,60487482,5058569,49006636,49006636
(주)키이스트,54780,Dec-15,6035138,71585452,71585452,2886300,56818732,56818732
(주)키이스트,54780,Dec-16,-6883672,81836490,81836490,-2192770,54596245,54596245
(주)키이스트,54780,Dec-17,162441,78527858,78527858,-1022067,53620634,53620634
(주)키이스트,54780,Dec-18,-8432347,76818959,76818959,-16736544,54109370,54109370
(주)키이스트,54780,Dec-19,-10713546,68013855,68013855,-6183596,44199520,44199520
(주)타이거일렉,219130,Dec-15,2293754,34474257,,2451492,34553174,34474257
(주)타이거일렉,219130,Dec-16,,,,904878,35661722,35661722
(주)타이거일렉,219130,Dec-17,,,,3768651,39557073,39557073
(주)타이거일렉,219130,Dec-18,,,,2171811,41839852,41839852
(주)타이거일렉,219130,Dec-19,,,,1612870,43660290,43660290
(주)탑엔지니어링,65130,Dec-11,5270827,125171611,125171611,11615347,135035328,135035328
(주)탑엔지니어링,65130,Dec-12,2538631,119743569,119743569,2176107,129797707,129797707
(주)탑엔지니어링,65130,Dec-13,2456929,128412348,128412348,6381436,142568749,127181738
(주)탑엔지니어링,65130,Dec-14,2228897,131542499,131542499,2584838,130690321,130690321
(주)탑엔지니어링,65130,Dec-15,10587041,144363392,144363392,11139876,144619312,144619312
(주)탑엔지니어링,65130,Dec-16,10390803,155085064,155085064,10388684,155464474,155464474
(주)탑엔지니어링,65130,Dec-17,13646717,274452433,274452433,12538305,170124632,170124632
(주)탑엔지니어링,65130,Dec-18,32452230,303905408,303905408,14378958,182061044,182061044
(주)탑엔지니어링,65130,Dec-19,65760006,373488267,373488267,41822087,226615342,226615342
(주)탑코미디어,134580,Dec-13,4913428,42542012,42542012,4841045,42719574,42719574
(주)탑코미디어,134580,Dec-14,3907192,45963998,45963998,3792581,45702380,45702380
(주)탑코미디어,134580,Dec-15,5402931,50064869,50064869,5393830,49750569,49750569
(주)탑코미디어,134580,Dec-16,-6679357,41891414,35609010,-5876268,42197291,35914887
(주)탑코미디어,134580,Dec-17,-10505150,27507172,27507172,-10548632,27884694,27884694
(주)탑코미디어,134580,Dec-18,1465396,28934290,,1046779,28899079,28934290
(주)탑코미디어,134580,Dec-19,,,,-4326467,24533309,24533309
(주)태경비케이,14580,Dec-11,,,,10950579,97848352,97848352
(주)태경비케이,14580,Dec-12,,,,8709152,103318616,103318616
(주)태경비케이,14580,Dec-13,,,,6377813,112192697,112192697
(주)태경비케이,14580,Dec-14,,,,4565531,114427320,114427320
(주)태경비케이,14580,Dec-15,,,115155673,2761915,115155673,115155673
(주)태경비케이,14580,Dec-16,5330664,166488761,166488761,3287691,111756179,111756179
(주)태경비케이,14580,Dec-17,6668278,170966820,170966820,5716938,114434415,114434415
(주)태경비케이,14580,Dec-18,5568960,192874541,192874541,3623551,126569933,126569933
(주)태경비케이,14580,Dec-19,9812086,202835599,202835599,1570203,125218328,125218328
(주)태광,23160,Dec-11,,,,27564144,352332123,352332123
(주)태광,23160,Dec-12,,,,33191972,386906612,386906612
(주)태광,23160,Dec-13,,,,28533425,414330000,414330000
(주)태광,23160,Dec-14,,,,8839454,412984184,412984184
(주)태광,23160,Dec-15,,,,15861306,429179607,429179607
(주)태광,23160,Dec-16,,,,7920476,435294359,435294359
(주)태광,23160,Dec-17,,,419171424,-16226021,419171424,419171424
(주)태광,23160,Dec-18,10028520,427996760,427996760,10205256,424173495,424173495
(주)태광,23160,Dec-19,7408922,433991506,433991506,7566236,428385395,428385395
(주)태성,323280,Dec-19,,,,,,
(주)태양,53620,Dec-11,7780629,108538218,108538218,7388029,104110512,104110512
(주)태양,53620,Dec-12,7854517,115266066,115266066,7304666,110619075,110619075
(주)태양,53620,Dec-13,8056581,122564243,122564243,7264277,117087249,117087249
(주)태양,53620,Dec-14,7611091,129461780,129461780,7060036,123351182,123351182
(주)태양,53620,Dec-15,3310846,132934595,132934595,2487923,125839105,125839105
(주)태양,53620,Dec-16,12848213,145560563,145560563,11952919,137792025,137792025
(주)태양,53620,Dec-17,6944281,150748414,150748414,7302342,143581770,143581770
(주)태양,53620,Dec-18,1842453,151783734,151783734,1698788,144477369,144477369
(주)태양,53620,Dec-19,7366773,158542145,158542145,7254136,151030870,151030870
(주)태영건설,9410,Dec-11,61385561,1152371037,1152371037,18767050,750806593,750806593
(주)태영건설,9410,Dec-12,87304382,1233168363,1233168363,37508720,779519648,779519648
(주)태영건설,9410,Dec-13,38600275,1262900989,1262900989,-8243285,763400903,763400903
(주)태영건설,9410,Dec-14,-57536818,1233244287,1233244287,-78951091,711871704,711871704
(주)태영건설,9410,Dec-15,16561965,1264128712,1264128712,2508166,729822872,729822872
(주)태영건설,9410,Dec-16,1813339,1261379125,1261379125,8698840,728868110,728868110
(주)태영건설,9410,Dec-17,123275083,1435399028,1435399028,59098825,820133904,820133904
(주)태영건설,9410,Dec-18,244140184,1482288266,1482288266,133887611,908550162,908550162
(주)태영건설,9410,Dec-19,99503775,1571446454,1571446454,115132526,1020874698,1020874698
(주)태웅,44490,Dec-11,,,,15410814,455848228,455848228
(주)태웅,44490,Dec-12,,,,8304501,463904858,463904858
(주)태웅,44490,Dec-13,,,,5923904,502323621,502323621
(주)태웅,44490,Dec-14,,,,6989620,574958037,574958037
(주)태웅,44490,Dec-15,,,,7794879,581983710,581983710
(주)태웅,44490,Dec-16,,,,13969352,634263479,634263479
(주)태웅,44490,Dec-17,,,,-5959039,628746496,628746496
(주)태웅,44490,Dec-18,,,,-32672540,602970806,602970806
(주)태웅,44490,Dec-19,,,,-33804831,568233941,561378743
(주)태웅로직스,124560,Dec-19,9561671,41269896,41269896,7858538,39327854,39327854
(주)테라젠이텍스,66700,Dec-11,-5051526,56158611,56158611,-5648919,50491598,50491598
(주)테라젠이텍스,66700,Dec-12,-8987911,71771672,71771672,-9030793,65995878,65995878
(주)테라젠이텍스,66700,Dec-13,1455786,79665883,79665883,1548324,73842812,73842812
(주)테라젠이텍스,66700,Dec-14,1645754,81996408,81996408,1545086,75773951,75773951
(주)테라젠이텍스,66700,Dec-15,-8527454,75900082,75900082,-7536397,68794616,68794616
(주)테라젠이텍스,66700,Dec-16,2034746,79020854,79020854,2296423,72118404,72118404
(주)테라젠이텍스,66700,Dec-17,1151421,93649482,93649482,1291311,87087378,87087378
(주)테라젠이텍스,66700,Dec-18,-9955200,89786232,89786232,-11435055,78673292,78673292
(주)테라젠이텍스,66700,Dec-19,43967006,145326389,145326389,41978811,131687575,131687575
(주)테스,95610,Dec-11,,,,5452088,56402333,56402333
(주)테스,95610,Dec-12,,,57138359,1591478,57138359,57153381
(주)테스,95610,Dec-13,4982091,64237381,64237381,5015912,64285241,64285241
(주)테스,95610,Dec-14,14654218,83980869,83980869,16326750,85513540,85513540
(주)테스,95610,Dec-15,12457174,94161192,94161192,13500457,96709203,96709203
(주)테스,95610,Dec-16,31255903,148164712,148164712,28308483,147751927,147751927
(주)테스,95610,Dec-17,54275100,189594624,189594624,55170440,190166273,190166273
(주)테스,95610,Dec-18,42433037,212436261,212436261,41648331,212254641,212254641
(주)테스,95610,Dec-19,9750000,214919339,214919339,10032902,214999222,214999222
(주)테이팩스,55490,Dec-17,7650388,88031069,88031069,8715915,26888289,26888289
(주)테이팩스,55490,Dec-18,5101014,93125912,93125912,6199779,33065263,33065263
(주)테이팩스,55490,Dec-19,7629755,100718549,100718549,9611389,42645528,42645528
(주)테크윙,89030,Dec-11,,,,12475594,52995904,52995904
(주)테크윙,89030,Dec-12,,,57664016,10655263,57664016,57664016
(주)테크윙,89030,Dec-13,8948321,64827747,64827747,8792135,64494214,64494214
(주)테크윙,89030,Dec-14,7362560,74816090,74816090,9872603,77070664,77070664
(주)테크윙,89030,Dec-15,16705027,96663335,96663335,16289100,98533020,98533020
(주)테크윙,89030,Dec-16,14642894,107414302,107414302,14993596,117035689,117035689
(주)테크윙,89030,Dec-17,39386785,152626438,152626438,36969500,152627691,152627691
(주)테크윙,89030,Dec-18,18560596,163666801,163666801,22018685,167202700,167202700
(주)테크윙,89030,Dec-19,11319610,188568350,188568350,7066305,175795171,175795171
(주)텔레칩스,54450,Dec-11,,,,-3343226,88729271,88729271
(주)텔레칩스,54450,Dec-12,,,,702833,86338771,86338771
(주)텔레칩스,54450,Dec-13,,,,-17324830,68832274,68832274
(주)텔레칩스,54450,Dec-14,,,,1428747,69101364,69101364
(주)텔레칩스,54450,Dec-15,,,70453508,2019692,70453508,70453508
(주)텔레칩스,54450,Dec-16,10516587,80476321,80476321,10516587,80476321,80476321
(주)텔레칩스,54450,Dec-17,1541272,81958183,81958183,1541272,81958183,81958183
(주)텔레칩스,54450,Dec-18,9218032,96994950,96994950,9218032,96994950,96994950
(주)텔레칩스,54450,Dec-19,8315944,102973964,102973964,8315944,102973964,102973964
(주)텔레필드,91440,Dec-11,,,,800587,23038483,23038483
(주)텔레필드,91440,Dec-12,,,,907853,23575483,23575483
(주)텔레필드,91440,Dec-13,,,,324606,23869739,23869739
(주)텔레필드,91440,Dec-14,,,,2207460,26077199,26077199
(주)텔레필드,91440,Dec-15,,,27130317,775226,27130317,27130317
(주)텔레필드,91440,Dec-16,-2636350,24896447,24896447,-2636350,24493968,24493968
(주)텔레필드,91440,Dec-17,635728,25572562,25572562,352074,24846042,24846042
(주)텔레필드,91440,Dec-18,-12793006,22343479,22343479,-11669922,22729493,22729493
(주)텔레필드,91440,Dec-19,4888415,27217433,27217433,1884735,24614228,24614228
(주)텔콘알에프제약,200230,Dec-14,6741459,43208879,43208879,7307581,44168647,44168647
(주)텔콘알에프제약,200230,Dec-15,348205,43992385,43992385,1000315,45498278,45498278
(주)텔콘알에프제약,200230,Dec-16,-6572696,82361944,82361944,-1251291,62151984,62151984
(주)텔콘알에프제약,200230,Dec-17,-19841468,135121046,134496046,-15968288,109739367,109739367
(주)텔콘알에프제약,200230,Dec-18,-15174105,155451636,155451636,-5674081,152445966,152445966
(주)텔콘알에프제약,200230,Dec-19,-54961722,113124842,113124842,-43385556,121853864,121853864
(주)토니모리,214420,Dec-15,13437508,117017542,117017542,14079518,117671776,117671776
(주)토니모리,214420,Dec-16,12900000,127100781,127100781,19501119,134491721,134491721
(주)토니모리,214420,Dec-17,-5505557,114181038,114181038,7302712,135441851,135441851
(주)토니모리,214420,Dec-18,-7803950,105523034,105523034,6054051,140070653,140070653
(주)토니모리,214420,Dec-19,-5699436,98577758,98577758,1008342,139597166,139597166
(주)토박스코리아,215480,Dec-15,,,,,,
(주)토박스코리아,215480,Dec-16,,,,,,
(주)토박스코리아,215480,Dec-17,,,,549102,20569362,20569362
(주)토박스코리아,215480,Dec-18,,,,-3874137,17373032,17373032
(주)토박스코리아,215480,Dec-19,,,,153171,22715568,22715568
(주)토비스,51360,Dec-11,10073721,51577365,51577365,12334113,53256131,53256131
