회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별)
(주)태양,53620,Dec-15,132934595,192174332,125839105,183487885
(주)태양,53620,Dec-16,145560563,192953193,137792025,182940140
(주)태양,53620,Dec-17,150748414,188210060,143581770,178923751
(주)태양,53620,Dec-18,151783734,184230278,144477369,174721943
(주)태양,53620,Dec-19,158542145,187680294,151030870,178743066
(주)태영건설,9410,Dec-11,1152371037,2936605061,750806593,2107149002
(주)태영건설,9410,Dec-12,1233168363,3014449935,779519648,2136326947
(주)태영건설,9410,Dec-13,1262900989,2994170059,763400903,2030013190
(주)태영건설,9410,Dec-14,1233244287,2879040735,711871704,1537058385
(주)태영건설,9410,Dec-15,1264128712,3011325836,729822872,1521212491
(주)태영건설,9410,Dec-16,1261379125,3489336274,728868110,1557558857
(주)태영건설,9410,Dec-17,1435399028,4752049446,820133904,1872771813
(주)태영건설,9410,Dec-18,1482288266,4958571817,908550162,2281959182
(주)태영건설,9410,Dec-19,1571446454,5916135643,1020874698,2849668896
(주)태웅,44490,Dec-11,,,455848228,755979760
(주)태웅,44490,Dec-12,,,463904858,664287280
(주)태웅,44490,Dec-13,,,502323621,649347397
(주)태웅,44490,Dec-14,,,574958037,764084671
(주)태웅,44490,Dec-15,,,581983710,860158579
(주)태웅,44490,Dec-16,,,634263479,976860976
(주)태웅,44490,Dec-17,,,628746496,1001617902
(주)태웅,44490,Dec-18,,,602970806,1030652777
(주)태웅,44490,Dec-19,,,568233941,993302352
(주)태웅로직스,124560,Dec-19,41269896,87503873,39327854,84472369
(주)테라젠이텍스,66700,Dec-11,56158611,100164920,50491598,80609716
(주)테라젠이텍스,66700,Dec-12,71771672,113823830,65995878,96274883
(주)테라젠이텍스,66700,Dec-13,79665883,120960408,73842812,97228879
(주)테라젠이텍스,66700,Dec-14,81996408,125691164,75773951,98750559
(주)테라젠이텍스,66700,Dec-15,75900082,137926051,68794616,105340142
(주)테라젠이텍스,66700,Dec-16,79020854,140956496,72118404,116638294
(주)테라젠이텍스,66700,Dec-17,93649482,145421347,87087378,121191673
(주)테라젠이텍스,66700,Dec-18,89786232,174677523,78673292,128232883
(주)테라젠이텍스,66700,Dec-19,145326389,241498170,131687575,197670323
(주)테스,95610,Dec-11,,,56402333,80377513
(주)테스,95610,Dec-12,,,57138359,99584848
(주)테스,95610,Dec-13,64237381,91584820,64285241,91627723
(주)테스,95610,Dec-14,83980869,110604045,85513540,111982772
(주)테스,95610,Dec-15,94161192,120616314,96709203,123001390
(주)테스,95610,Dec-16,148164712,184848259,147751927,184245552
(주)테스,95610,Dec-17,189594624,242492887,190166273,242893381
(주)테스,95610,Dec-18,212436261,241823486,212254641,241535356
(주)테스,95610,Dec-19,214919339,247901531,214999222,247930312
(주)테이팩스,55490,Dec-17,88031069,159780822,26888289,92489554
(주)테이팩스,55490,Dec-18,93125912,160224769,33065263,94288520
(주)테이팩스,55490,Dec-19,100718549,145029439,42645528,81029180
(주)테크윙,89030,Dec-11,,,52995904,118557652
(주)테크윙,89030,Dec-12,,,57664016,119500425
(주)테크윙,89030,Dec-13,64827747,149900548,64494214,141027717
(주)테크윙,89030,Dec-14,74816090,173475079,77070664,168402777
(주)테크윙,89030,Dec-15,96663335,211567795,98533020,209247379
(주)테크윙,89030,Dec-16,107414302,267644513,117035689,259106379
(주)테크윙,89030,Dec-17,152626438,342380078,152627691,337916673
(주)테크윙,89030,Dec-18,163666801,335916619,167202700,332823311
(주)테크윙,89030,Dec-19,188568350,379323830,175795171,345583053
(주)텔레칩스,54450,Dec-11,,,88729271,109208220
(주)텔레칩스,54450,Dec-12,,,86338771,109056123
(주)텔레칩스,54450,Dec-13,,,68832274,90945996
(주)텔레칩스,54450,Dec-14,,,69101364,95472159
(주)텔레칩스,54450,Dec-15,,,70453508,99836035
(주)텔레칩스,54450,Dec-16,80476321,114139841,80476321,114154356
(주)텔레칩스,54450,Dec-17,81958183,123163202,81958183,123187722
(주)텔레칩스,54450,Dec-18,96994950,137933526,96994950,137851901
(주)텔레칩스,54450,Dec-19,102973964,155740434,102973964,155502638
(주)텔레필드,91440,Dec-11,,,23038483,39394328
(주)텔레필드,91440,Dec-12,,,23575483,37986110
(주)텔레필드,91440,Dec-13,,,23869739,41630714
(주)텔레필드,91440,Dec-14,,,26077199,45368972
(주)텔레필드,91440,Dec-15,,,27130317,49062366
(주)텔레필드,91440,Dec-16,24896447,55166477,24493968,47782072
(주)텔레필드,91440,Dec-17,25572562,54836220,24846042,47471762
(주)텔레필드,91440,Dec-18,22343479,49441709,22729493,44398026
(주)텔레필드,91440,Dec-19,27217433,58220186,24614228,48812086
(주)텔콘알에프제약,200230,Dec-14,43208879,47758587,44168647,48600838
(주)텔콘알에프제약,200230,Dec-15,43992385,48154701,45498278,49187507
(주)텔콘알에프제약,200230,Dec-16,82361944,118443620,62151984,89791254
(주)텔콘알에프제약,200230,Dec-17,135121046,209642245,109739367,175297812
(주)텔콘알에프제약,200230,Dec-18,155451636,181794659,152445966,178134585
(주)텔콘알에프제약,200230,Dec-19,113124842,129486701,121853864,136705017
(주)토니모리,214420,Dec-15,117017542,155576269,117671776,156197682
(주)토니모리,214420,Dec-16,127100781,181861555,134491721,187857654
(주)토니모리,214420,Dec-17,114181038,199661831,135441851,208837949
(주)토니모리,214420,Dec-18,105523034,204183223,140070653,218945110
(주)토니모리,214420,Dec-19,98577758,240877330,139597166,256340365
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,20569362,31328838
(주)토박스코리아,215480,Dec-18,,,17373032,27947088
(주)토박스코리아,215480,Dec-19,,,22715568,32130003
(주)토비스,51360,Dec-11,51577365,123745929,53256131,123177034
(주)토비스,51360,Dec-12,57076382,133298477,60629663,133588010
(주)토비스,51360,Dec-13,81117423,162018464,84097619,160766531
(주)토비스,51360,Dec-14,117765421,241957150,118475020,242316794
(주)토비스,51360,Dec-15,145756572,228801762,147419115,211389120
(주)토비스,51360,Dec-16,155021956,288673594,158499755,275112130
(주)토비스,51360,Dec-17,165809321,264185622,170205172,242706062
(주)토비스,51360,Dec-18,177308697,292953530,180603890,269834950
(주)토비스,51360,Dec-19,194082599,281164074,196065014,261353852
(주)토탈소프트뱅크,45340,Dec-11,,,10813683,17031478
(주)토탈소프트뱅크,45340,Dec-12,,,8795256,15062114
(주)토탈소프트뱅크,45340,Dec-13,,,4994299,10437374
(주)토탈소프트뱅크,45340,Dec-14,,,5595101,13499709
(주)토탈소프트뱅크,45340,Dec-15,,,4900204,13008142
(주)토탈소프트뱅크,45340,Dec-16,,,5939773,15896505
(주)토탈소프트뱅크,45340,Dec-17,,,6219029,16188431
(주)토탈소프트뱅크,45340,Dec-18,,,8874282,20369435
(주)토탈소프트뱅크,45340,Dec-19,,,11233086,21363966
(주)톱텍,108230,Dec-11,,,91588745,133791452
(주)톱텍,108230,Dec-12,100014591,163595407,100445304,163752905
(주)톱텍,108230,Dec-13,109518461,226492457,113883950,230335537
(주)톱텍,108230,Dec-14,111849473,210187638,122603222,217201522
(주)톱텍,108230,Dec-15,148518386,209099390,165681556,222588992
(주)톱텍,108230,Dec-16,188480182,470737256,195879449,470448730
(주)톱텍,108230,Dec-17,327411093,445178864,327795178,440763827
(주)톱텍,108230,Dec-18,343847523,392793260,334758970,376496050
(주)톱텍,108230,Dec-19,341862812,451010686,333818180,411310357
(주)투비소프트,79970,Dec-11,,,16611791,21792953
(주)투비소프트,79970,Dec-12,19739160,24691488,19744500,24387308
(주)투비소프트,79970,Dec-13,23164612,33420809,23200472,33224628
(주)투비소프트,79970,Dec-14,26891173,32900712,26310151,30364422
(주)투비소프트,79970,Dec-15,29426117,35940283,29022704,33270984
(주)투비소프트,79970,Dec-16,41610336,78728436,41942064,77474414
(주)투비소프트,79970,Dec-17,46509494,96133679,49788601,90222968
(주)투비소프트,79970,Dec-18,59706482,105752053,54965747,90088785
(주)투비소프트,79970,Dec-19,47725468,86165522,50896561,81042041
(주)트루윈,105550,Dec-14,,,31607053,53102568
(주)트루윈,105550,Dec-15,,,32580143,74854821
(주)트루윈,105550,Dec-16,,,21030648,77622631
(주)트루윈,105550,Dec-17,,,17343038,60392171
(주)트루윈,105550,Dec-18,,,22023632,52399223
(주)트루윈,105550,Dec-19,,,24836248,56243073
(주)특수건설,26150,Dec-11,,,78334702,128234943
(주)특수건설,26150,Dec-12,,,78738187,146271100
(주)특수건설,26150,Dec-13,,,73045920,150321571
(주)특수건설,26150,Dec-14,,,74091479,138833372
(주)특수건설,26150,Dec-15,,,71620316,125364286
(주)특수건설,26150,Dec-16,,,64002088,117968021
(주)특수건설,26150,Dec-17,65191571,117602522,65179277,115920366
(주)특수건설,26150,Dec-18,85273275,147908766,85315851,143585936
(주)특수건설,26150,Dec-19,86509148,172203512,86509148,169619464
(주)티라유텍,322180,Dec-19,,,28433740,34783878
(주)티로보틱스,117730,Dec-18,32358145,62008511,32644737,62283441
(주)티로보틱스,117730,Dec-19,30344234,78214298,30561257,76912821
(주)티비씨,33830,Dec-11,91608152,99606471,91682121,99647867
(주)티비씨,33830,Dec-12,94475813,99794067,94655188,100005358
(주)티비씨,33830,Dec-13,97490355,101981294,97699046,102191129
(주)티비씨,33830,Dec-14,99234302,104247658,99423950,104440641
(주)티비씨,33830,Dec-15,100734621,108218026,100975877,108410101
(주)티비씨,33830,Dec-16,101917866,110509716,102275500,110821761
(주)티비씨,33830,Dec-17,104309473,114357797,104703723,114706519
(주)티비씨,33830,Dec-18,106567715,116772500,106940831,117102176
(주)티비씨,33830,Dec-19,110660440,121715439,110940118,121958534
(주)티비에이치글로벌,84870,Dec-11,193821104,437098306,164920879,278104200
(주)티비에이치글로벌,84870,Dec-12,199530350,429555750,144616649,261285247
(주)티비에이치글로벌,84870,Dec-13,237395179,445654797,144803975,255562073
(주)티비에이치글로벌,84870,Dec-14,271801565,523803644,133407122,275047842
(주)티비에이치글로벌,84870,Dec-15,263996779,587302248,97843030,252638180
(주)티비에이치글로벌,84870,Dec-16,248949141,560936541,73535776,240670169
(주)티비에이치글로벌,84870,Dec-17,228866691,553782951,60994543,231023742
(주)티비에이치글로벌,84870,Dec-18,,,183445883,266245868
(주)티비에이치글로벌,84870,Dec-19,,,107680781,175534401
(주)티사이언티픽,57680,Dec-11,,,16015971,21393817
(주)티사이언티픽,57680,Dec-12,,,12978811,20446985
(주)티사이언티픽,57680,Dec-13,11387938,24490889,12802419,25043774
(주)티사이언티픽,57680,Dec-14,,,12938464,22605106
(주)티사이언티픽,57680,Dec-15,11057589,25219133,11057589,25215633
(주)티사이언티픽,57680,Dec-16,7742795,23075578,7742795,22954588
(주)티사이언티픽,57680,Dec-17,,,9369611,45277385
(주)티사이언티픽,57680,Dec-18,,,31629400,70385119
(주)티사이언티픽,57680,Dec-19,,,54285233,78017559
(주)티씨케이,64760,Dec-11,,,72957922,88103495
(주)티씨케이,64760,Dec-12,,,77431613,86337070
(주)티씨케이,64760,Dec-13,,,77943545,84093222
(주)티씨케이,64760,Dec-14,,,82284086,91065078
(주)티씨케이,64760,Dec-15,,,94049532,103404278
(주)티씨케이,64760,Dec-16,,,113988546,131531605
(주)티씨케이,64760,Dec-17,,,145450924,168791620
(주)티씨케이,64760,Dec-18,,,184135376,214136832
(주)티씨케이,64760,Dec-19,,,220457929,250869537
(주)티앤알바이오팹,246710,Dec-18,,,30266196,31103287
(주)티앤알바이오팹,246710,Dec-19,,,24757163,27087660
(주)티에스넥스젠,43220,Dec-11,,,7980749,13041217
(주)티에스넥스젠,43220,Dec-12,,,2884119,8181455
(주)티에스넥스젠,43220,Dec-13,,,5131889,19162533
(주)티에스넥스젠,43220,Dec-14,13699595,30573881,13925073,26345510
(주)티에스넥스젠,43220,Dec-15,7495969,23188903,12686159,26436416
(주)티에스넥스젠,43220,Dec-16,21318593,83655543,29255124,55478781
(주)티에스넥스젠,43220,Dec-17,27641564,67116848,31414134,63428582
(주)티에스넥스젠,43220,Dec-18,17213992,55730869,17285049,48610114
(주)티에스넥스젠,43220,Dec-19,34658353,63428293,33831218,56820958
(주)티에스이,131290,Dec-11,124429590,173210469,115686921,132538755
(주)티에스이,131290,Dec-12,129002917,170513075,118538666,126534580
(주)티에스이,131290,Dec-13,125003304,170725468,113618796,124415734
(주)티에스이,131290,Dec-14,132721967,179390947,119005133,133671410
(주)티에스이,131290,Dec-15,154806102,193013790,126104366,136276373
(주)티에스이,131290,Dec-16,142834744,189314821,115142384,125325632
(주)티에스이,131290,Dec-17,160302354,206198241,128370091,140045717
(주)티에스이,131290,Dec-18,178245144,229525155,142400121,159999142
(주)티에스이,131290,Dec-19,194824946,263601878,155107566,181122769
(주)티에스트릴리온,317240,Dec-19,,,,
(주)티에이치엔,19180,Dec-11,51411902,138935629,45884855,127913501
(주)티에이치엔,19180,Dec-12,39738849,170851911,50455570,167478022
(주)티에이치엔,19180,Dec-13,19867600,205317444,46010797,192932748
(주)티에이치엔,19180,Dec-14,9223444,208631661,47365074,207008454
(주)티에이치엔,19180,Dec-15,21922618,197688214,62457127,208322635
(주)티에이치엔,19180,Dec-16,36127402,200560898,79313780,218640219
(주)티에이치엔,19180,Dec-17,38091390,207069592,83841758,227082407
(주)티에이치엔,19180,Dec-18,40257218,212394546,83791624,236393624
(주)티에이치엔,19180,Dec-19,63060790,265425461,96014614,266949684
(주)티엘아이,62860,Dec-11,101077195,182850261,96279363,113916698
(주)티엘아이,62860,Dec-12,118866875,186782463,92792290,113817436
(주)티엘아이,62860,Dec-13,130835296,188158203,107359177,117171150
(주)티엘아이,62860,Dec-14,129241860,195872823,109492520,124621882
(주)티엘아이,62860,Dec-15,129856044,185883016,111501125,124320716
(주)티엘아이,62860,Dec-16,108184687,119585204,110445445,121347113
(주)티엘아이,62860,Dec-17,93441195,103630569,86903017,96637224
(주)티엘아이,62860,Dec-18,68845915,78127121,62373016,71467028
(주)티엘아이,62860,Dec-19,74833924,79837780,67506227,72187620
(주)티움바이오,321550,Dec-19,,,92498400,93456675
(주)티웨이항공,91810,Dec-18,225706017,430876193,224854294,430095915
(주)티웨이항공,91810,Dec-19,188879793,807758307,186799294,805387293
(주)티웨이홀딩스,4870,Dec-11,,,6620195,21658797
(주)티웨이홀딩스,4870,Dec-12,,,18322060,24295231
(주)티웨이홀딩스,4870,Dec-13,28730184,74942426,27937833,35838037
(주)티웨이홀딩스,4870,Dec-14,40775110,115512019,34541907,54341387
(주)티웨이홀딩스,4870,Dec-15,43397889,146705005,34865820,55632087
(주)티웨이홀딩스,4870,Dec-16,49153451,175552057,40565658,66469630
(주)티웨이홀딩스,4870,Dec-17,92473552,296444250,46618209,62961592
(주)티웨이홀딩스,4870,Dec-18,284904730,497537192,48531488,54176943
(주)티웨이홀딩스,4870,Dec-19,245782938,871001110,46543163,51152649
(주)티케이케미칼,104480,Dec-11,221174381,666314510,199295141,497716779
(주)티케이케미칼,104480,Dec-12,,,189207047,474029742
(주)티케이케미칼,104480,Dec-13,,,198457491,532727302
(주)티케이케미칼,104480,Dec-14,,,212470201,571072898
(주)티케이케미칼,104480,Dec-15,,,236755814,550696126
(주)티케이케미칼,104480,Dec-16,,,247190574,642762218
(주)티케이케미칼,104480,Dec-17,,,252882935,631962164
(주)티케이케미칼,104480,Dec-18,,,259602216,683205858
(주)티케이케미칼,104480,Dec-19,271681740,680221627,271681740,676691902
(주)티플랙스,81150,Dec-11,47587736,110987471,46830828,109832374
(주)티플랙스,81150,Dec-12,53069996,135006585,51996921,133819628
(주)티플랙스,81150,Dec-13,53794602,142812955,52688946,141135261
(주)티플랙스,81150,Dec-14,54843735,115828919,52801431,113614473
(주)티플랙스,81150,Dec-15,68612627,124342524,67295703,122621010
(주)티플랙스,81150,Dec-16,,,75733999,129188171
(주)티플랙스,81150,Dec-17,,,82154116,134805426
(주)티플랙스,81150,Dec-18,,,83775196,133205475
(주)티플랙스,81150,Dec-19,,,98042782,151967840
(주)티피씨,130740,Dec-11,,,35855466,47284949
(주)티피씨,130740,Dec-12,,,39475248,52318599
(주)티피씨,130740,Dec-13,,,40479614,54783661
(주)티피씨,130740,Dec-14,,,42898482,57979622
(주)티피씨,130740,Dec-15,,,46479043,60444248
(주)티피씨,130740,Dec-16,52904066,82245350,52815245,79723312
(주)티피씨,130740,Dec-17,54947093,94017485,55234268,93205303
(주)티피씨,130740,Dec-18,68083070,135107637,57457071,96367469
(주)티피씨,130740,Dec-19,66779485,128699080,59660326,90882566
(주)티피씨메카트로닉스,48770,Jun-11,27123297,67865045,25654369,56594696
(주)티피씨메카트로닉스,48770,Jun-12,27874581,69701068,27128609,59724875
(주)티피씨메카트로닉스,48770,Jun-13,28767010,81813785,29170808,72017555
(주)티피씨메카트로닉스,48770,Dec-14,31759404,87136906,31742447,78727895
(주)티피씨메카트로닉스,48770,Dec-15,33676613,93579240,32668269,82728427
(주)티피씨메카트로닉스,48770,Dec-16,17001543,88493722,14026939,74343304
(주)티피씨메카트로닉스,48770,Dec-17,27990007,94580825,25224903,83722491
(주)티피씨메카트로닉스,48770,Dec-18,30054654,112779863,27383538,99286191
(주)티피씨메카트로닉스,48770,Dec-19,27745326,108184723,26896204,96600793
