회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별)
(주)카스,16920,Dec-19,72699240,87004138,69539709,80764370
(주)카이노스메드,284620,Dec-18,,,,
(주)카이노스메드,284620,Dec-19,,,,
(주)카카오,35720,Dec-17,1040863175,1841608650,948930790,1399168270
(주)카카오,35720,Dec-18,2039196496,2332384541,1250705990,1451495629
(주)카카오,35720,Dec-19,2133757809,2997138004,1370950262,1626049789
(주)카프로,6380,Dec-11,,,249925380,374467695
(주)카프로,6380,Dec-12,,,148299944,277629823
(주)카프로,6380,Dec-13,,,110598378,284690242
(주)카프로,6380,Dec-14,,,171979801,216922437
(주)카프로,6380,Dec-15,,,160714563,177140469
(주)카프로,6380,Dec-16,,,203030981,221913267
(주)카프로,6380,Dec-17,,,178730496,198579599
(주)카프로,6380,Dec-18,,,139092377,163407758
(주)카프로,6380,Dec-19,,,144937705,179881327
(주)캐리소프트,317530,Dec-19,2023844,3383563,1982575,3359295
(주)캐스텍코리아,71850,Dec-14,98323061,111311592,80010518,91544793
(주)캐스텍코리아,71850,Dec-15,109470127,124480494,91134566,104430716
(주)캐스텍코리아,71850,Dec-16,103049204,134281521,87931728,112942995
(주)캐스텍코리아,71850,Dec-17,107598143,153962163,89384135,131318045
(주)캐스텍코리아,71850,Dec-18,131209219,164498805,106541161,130137166
(주)캐스텍코리아,71850,Dec-19,149465498,171272718,116387719,135390733
(주)캠시스,50110,Dec-11,37270848,45572778,34175236,42477167
(주)캠시스,50110,Dec-12,69937471,85414043,59230865,74707437
(주)캠시스,50110,Dec-13,108540830,137638192,93054647,122152009
(주)캠시스,50110,Dec-14,129354124,149964906,110006461,121214522
(주)캠시스,50110,Dec-15,113915134,159199655,96077193,123369301
(주)캠시스,50110,Dec-16,133691059,166367891,123470109,141236065
(주)캠시스,50110,Dec-17,155084895,190498033,120450623,151058675
(주)캠시스,50110,Dec-18,201998020,220914932,144400061,156064656
(주)캠시스,50110,Dec-19,265872321,300358573,179751216,212265412
(주)컴투스,78340,Dec-11,5101805,5249276,5372408,5519879
(주)컴투스,78340,Dec-12,8137422,9275612,7041298,8179488
(주)컴투스,78340,Dec-13,8745402,10373753,7899722,9528073
(주)컴투스,78340,Dec-14,32006194,39112081,30480002,37585888
(주)컴투스,78340,Dec-15,68393439,73141779,67346641,72094981
(주)컴투스,78340,Dec-16,74437514,77003279,73938321,76504086
(주)컴투스,78340,Dec-17,76512859,77379483,74415620,75282244
(주)컴투스,78340,Dec-18,63224520,64804161,62830375,64300248
(주)컴투스,78340,Dec-19,70736016,79534537,70495612,76316231
(주)컴투스홀딩스,63080,Dec-11,7989071,9608876,7877855,9469257
(주)컴투스홀딩스,63080,Dec-12,6455549,8627229,6238276,8269371
(주)컴투스홀딩스,63080,Dec-13,11558728,12721831,11535692,12345692
(주)컴투스홀딩스,63080,Dec-14,28242552,32776800,30453878,30473878
(주)컴투스홀딩스,63080,Dec-15,65574476,119535318,68167740,113187740
(주)컴투스홀딩스,63080,Dec-16,43503800,91203538,35212414,68232414
(주)컴투스홀딩스,63080,Dec-17,56423583,93552469,48051271,64737931
(주)컴투스홀딩스,63080,Dec-18,66880114,110210307,56930619,76990619
(주)컴투스홀딩스,63080,Dec-19,75408194,144488124,60936187,102430778
(주)케스피온,79190,Dec-11,19987528,31501265,19700758,31214494
(주)케스피온,79190,Dec-12,29337534,44998301,27542542,43203309
(주)케스피온,79190,Dec-13,,,35193858,54641471
(주)케스피온,79190,Dec-14,41155299,68214835,39685794,60559723
(주)케스피온,79190,Dec-15,32940931,62378324,30929677,54792388
(주)케스피온,79190,Dec-16,40098916,62656633,33094826,53100533
(주)케스피온,79190,Dec-17,43585361,58702291,37660176,50770469
(주)케스피온,79190,Dec-18,47493236,57473559,33173064,42117373
(주)케스피온,79190,Dec-19,14849760,19719385,10482958,15069164
(주)케어랩스,263700,Dec-18,14197229,60590150,11909037,57477666
(주)케어랩스,263700,Dec-19,43681078,59641464,39970398,54601593
(주)케어젠,214370,Dec-15,,,6195738,8305799
(주)케어젠,214370,Dec-16,8583441,10980927,8545181,10942667
(주)케어젠,214370,Dec-17,8442273,11425606,8443782,11427116
(주)케어젠,214370,Dec-18,10648524,14266471,8952674,12570621
(주)케어젠,214370,Dec-19,9041022,14970962,6321236,12251175
(주)케이비지,318000,Dec-19,,,1883093,2471504
(주)케이사인,192250,Dec-14,6493987,6560647,6486567,6553227
(주)케이사인,192250,Dec-15,5435529,5435529,5430706,5430706
(주)케이사인,192250,Dec-16,5481888,24509045,5474043,24501200
(주)케이사인,192250,Dec-17,24779413,24779413,24186618,24186618
(주)케이사인,192250,Dec-18,18355377,18355377,16825069,16825069
(주)케이사인,192250,Dec-19,5419746,10714904,4522958,9800918
(주)케이씨,29460,Dec-11,46970837,52426471,29791339,32265145
(주)케이씨,29460,Dec-12,25469535,30497508,19455403,21312318
(주)케이씨,29460,Dec-13,61114415,65541119,43831187,44664678
(주)케이씨,29460,Dec-14,79619363,89714149,53229441,56722011
(주)케이씨,29460,Dec-15,89498362,101004226,65359596,68434361
(주)케이씨,29460,Dec-16,118515807,132804074,65778532,68430429
(주)케이씨,29460,Dec-17,108186603,128454407,37201186,39525210
(주)케이씨,29460,Dec-18,105448148,157504318,47808819,73609117
(주)케이씨,29460,Dec-19,102705756,173166658,29465228,72526371
(주)케이씨씨,2380,Dec-11,861957142,2316788751,802846735,2145443358
(주)케이씨씨,2380,Dec-12,1199859258,1862087730,1145268777,1709003174
(주)케이씨씨,2380,Dec-13,583836220,1958474227,537867899,1822741200
(주)케이씨씨,2380,Dec-14,900345012,2425226276,837571750,2262421551
(주)케이씨씨,2380,Dec-15,1374813687,2799757667,1334959070,2675097705
(주)케이씨씨,2380,Dec-16,1677502637,3195442999,1624400028,3052727598
(주)케이씨씨,2380,Dec-17,2603527421,3677520040,2524004899,3497996721
(주)케이씨씨,2380,Dec-18,1422168944,3224071784,1362943253,3065027920
(주)케이씨씨,2380,Dec-19,3187568563,4928994647,3113210867,4760353044
(주)케이씨씨건설,21320,Dec-11,488084747,703029412,469167544,684112208
(주)케이씨씨건설,21320,Dec-12,479543549,657490818,469701722,647648990
(주)케이씨씨건설,21320,Dec-13,664870102,837738213,663040974,835909085
(주)케이씨씨건설,21320,Dec-14,612607155,744119573,611456523,742968941
(주)케이씨씨건설,21320,Dec-15,341711304,539220775,341131272,538640742
(주)케이씨씨건설,21320,Dec-16,488150725,592742982,487579243,592171500
(주)케이씨씨건설,21320,Dec-17,435092482,603946082,434557206,603410805
(주)케이씨씨건설,21320,Dec-18,508070008,615539948,507642056,615111995
(주)케이씨씨건설,21320,Dec-19,,,496974152,661659130
(주)케이씨아이,36670,Dec-11,,,11010495,19816511
(주)케이씨아이,36670,Dec-12,,,12831871,19546530
(주)케이씨아이,36670,Dec-13,,,13305601,16629857
(주)케이씨아이,36670,Dec-14,,,14716325,15856934
(주)케이씨아이,36670,Dec-15,,,11130812,11443486
(주)케이씨아이,36670,Dec-16,,,13249682,13391532
(주)케이씨아이,36670,Dec-17,,,13604663,13727113
(주)케이씨아이,36670,Dec-18,,,7220513,10220513
(주)케이씨아이,36670,Dec-19,,,13167553,13198941
(주)케이씨에스,115500,Dec-11,,,5091004,5319746
(주)케이씨에스,115500,Dec-12,,,3242812,3370398
(주)케이씨에스,115500,Dec-13,,,4366064,4632677
(주)케이씨에스,115500,Dec-14,,,6342756,6723101
(주)케이씨에스,115500,Dec-15,,,4516746,4802952
(주)케이씨에스,115500,Dec-16,,,9506841,9741568
(주)케이씨에스,115500,Dec-17,,,10033373,10311675
(주)케이씨에스,115500,Dec-18,,,11451891,11708486
(주)케이씨에스,115500,Dec-19,,,14376550,14832238
(주)케이씨텍,281820,Dec-17,,,59527621,61631220
(주)케이씨텍,281820,Dec-18,,,55426021,56551179
(주)케이씨텍,281820,Dec-19,,,47120175,49076929
(주)케이씨티,89150,Dec-11,,,10774230,11498340
(주)케이씨티,89150,Dec-12,,,12533937,13376055
(주)케이씨티,89150,Dec-13,,,8084782,8894208
(주)케이씨티,89150,Dec-14,,,6544953,7183714
(주)케이씨티,89150,Dec-15,,,7473442,26596778
(주)케이씨티,89150,Dec-16,,,5207982,24301102
(주)케이씨티,89150,Dec-17,,,3704958,22416469
(주)케이씨티,89150,Dec-18,,,7479709,25117810
(주)케이씨티,89150,Dec-19,,,15967145,21549440
(주)케이씨티시,9070,Dec-11,53585276,124209744,40520428,99765032
(주)케이씨티시,9070,Dec-12,82288517,147458541,68517162,119923065
(주)케이씨티시,9070,Dec-13,63523814,151823888,46869241,123761597
(주)케이씨티시,9070,Dec-14,86663634,168627350,71796379,142262694
(주)케이씨티시,9070,Dec-15,117693677,191533277,107409857,169654562
(주)케이씨티시,9070,Dec-16,101406540,163607139,90002965,141367313
(주)케이씨티시,9070,Dec-17,131663913,186469360,121447453,167220603
(주)케이씨티시,9070,Dec-18,102153864,186398298,89008599,158394207
(주)케이씨티시,9070,Dec-19,132474636,227018311,105867707,180394801
(주)케이씨피드,25880,Dec-11,27737382,34475094,27649489,29069336
(주)케이씨피드,25880,Dec-12,44974917,61058532,44643878,47147168
(주)케이씨피드,25880,Dec-13,37769782,55598056,36693564,39581403
(주)케이씨피드,25880,Dec-14,58320350,76560453,55908080,58714351
(주)케이씨피드,25880,Dec-15,36883527,55573803,33826914,39477181
(주)케이씨피드,25880,Dec-16,38419746,54176468,35616376,40501290
(주)케이씨피드,25880,Dec-17,40029072,46889847,39847285,46598640
(주)케이씨피드,25880,Dec-18,33216376,45840971,33168182,45691366
(주)케이씨피드,25880,Dec-19,39337727,49028192,39239182,46901306
(주)케이아이엔엑스,93320,Dec-11,1877094,2141370,1779473,2013424
(주)케이아이엔엑스,93320,Dec-12,1804002,2253659,1721696,2053788
(주)케이아이엔엑스,93320,Dec-13,2086423,2585745,2059831,2358968
(주)케이아이엔엑스,93320,Dec-14,2128225,2748867,1994715,2337405
(주)케이아이엔엑스,93320,Dec-15,2442432,3079175,1742977,1996797
(주)케이아이엔엑스,93320,Dec-16,4762639,5233344,4053588,4170244
(주)케이아이엔엑스,93320,Dec-17,6133822,6536357,5323937,5407462
(주)케이아이엔엑스,93320,Dec-18,5704790,6718825,4288955,4493716
(주)케이아이엔엑스,93320,Dec-19,12947537,20309497,11943911,18903038
(주)케이에스에스해운,44450,Dec-11,47903137,156547816,47357044,155543356
(주)케이에스에스해운,44450,Dec-12,34628416,171791446,33642630,170568220
(주)케이에스에스해운,44450,Dec-13,30427683,178301241,29893275,177299902
(주)케이에스에스해운,44450,Dec-14,,,69360006,310586610
(주)케이에스에스해운,44450,Dec-15,87009583,333550200,87009578,333550195
(주)케이에스에스해운,44450,Dec-16,84654590,411978477,84518177,411109623
(주)케이에스에스해운,44450,Dec-17,135376768,677378952,135123785,676374964
(주)케이에스에스해운,44450,Dec-18,121840309,653237720,121386643,652232185
(주)케이에스에스해운,44450,Dec-19,168186569,676238454,167948561,675303828
(주)케이에스피,73010,Dec-11,,,8053400,15408106
(주)케이에스피,73010,Dec-12,,,8849034,15789065
(주)케이에스피,73010,Dec-13,,,13092567,15840614
(주)케이에스피,73010,Dec-14,,,16083305,42898902
(주)케이에스피,73010,Dec-15,,,19948167,44372291
(주)케이에스피,73010,Dec-16,,,47001984,47797720
(주)케이에스피,73010,Dec-17,,,7612319,38038980
(주)케이에스피,73010,Dec-18,,,2149809,19457649
(주)케이에스피,73010,Dec-19,,,17600109,21473996
(주)케이에이치바텍,60720,Dec-11,139364988,170607131,71216545,79137883
(주)케이에이치바텍,60720,Dec-12,173005131,215937288,63762091,72359544
(주)케이에이치바텍,60720,Dec-13,168259892,198790870,34989269,39530444
(주)케이에이치바텍,60720,Dec-14,292238488,309893869,120866761,124862814
(주)케이에이치바텍,60720,Dec-15,167237827,173549584,39326189,40594194
(주)케이에이치바텍,60720,Dec-16,158876599,163744220,30372648,33869638
(주)케이에이치바텍,60720,Dec-17,94704583,111521944,17765253,31956030
(주)케이에이치바텍,60720,Dec-18,89142090,124237325,17754015,47940925
(주)케이에이치바텍,60720,Dec-19,81316256,98937818,32247946,37951775
(주)케이에이치필룩스,33180,Dec-11,31797522,33777758,22673747,24646068
(주)케이에이치필룩스,33180,Dec-12,30873611,31919099,21575854,22269595
(주)케이에이치필룩스,33180,Dec-13,33118169,34506172,22068136,23063440
(주)케이에이치필룩스,33180,Dec-14,33211621,35470199,19959833,21761335
(주)케이에이치필룩스,33180,Dec-15,32049676,37418603,19827051,20589694
(주)케이에이치필룩스,33180,Dec-16,74792930,86125186,55301309,63580206
(주)케이에이치필룩스,33180,Dec-17,72508346,98078534,50107623,69635645
(주)케이에이치필룩스,33180,Dec-18,132498405,144096939,120357924,123466738
(주)케이에이치필룩스,33180,Dec-19,139817281,144383184,126880090,130568415
(주)케이엑스이노베이션,122450,Dec-11,8465466,8890539,5350974,5833931
(주)케이엑스이노베이션,122450,Dec-12,18067437,37655021,4426012,12812480
(주)케이엑스이노베이션,122450,Dec-13,33896063,38027554,21798184,21894753
(주)케이엑스이노베이션,122450,Dec-14,31311267,34556241,20102820,20255432
(주)케이엑스이노베이션,122450,Dec-15,27340639,30100018,15133879,15303672
(주)케이엑스이노베이션,122450,Dec-16,59832331,116788273,29574045,29648339
(주)케이엑스이노베이션,122450,Dec-17,50202365,142687719,11051913,26422090
(주)케이엑스이노베이션,122450,Dec-18,152805331,251358029,38115627,44128447
(주)케이엑스이노베이션,122450,Dec-19,139520844,255138478,55424532,55712535
(주)케이엑스하이텍,52900,Dec-11,45961127,48820099,46038849,48897822
(주)케이엑스하이텍,52900,Dec-12,31126670,42794206,27697781,32202409
(주)케이엑스하이텍,52900,Dec-13,37150701,62287255,36317865,53588420
(주)케이엑스하이텍,52900,Dec-14,14076387,18392899,12854144,16588430
(주)케이엑스하이텍,52900,Dec-15,9733459,12645148,9253317,11787803
(주)케이엑스하이텍,52900,Dec-16,13609264,14884815,13342330,14314270
(주)케이엑스하이텍,52900,Dec-17,12418500,13766992,12160216,13267234
(주)케이엑스하이텍,52900,Dec-18,8632531,11350111,8692730,11157717
(주)케이엑스하이텍,52900,Dec-19,9087844,11781675,9346858,11235003
(주)케이엔더블유,105330,Dec-11,14789259,18739206,14020155,17900066
(주)케이엔더블유,105330,Dec-12,13081065,18666552,11453144,17038632
(주)케이엔더블유,105330,Dec-13,14420778,18198904,12198918,15977044
(주)케이엔더블유,105330,Dec-14,18448005,21382060,12685106,15619161
(주)케이엔더블유,105330,Dec-15,20692100,23159253,9999216,12466369
(주)케이엔더블유,105330,Dec-16,25330795,27164558,9691222,11515361
(주)케이엔더블유,105330,Dec-17,30222327,31443789,13655069,14876532
(주)케이엔더블유,105330,Dec-18,26029484,29801501,11146402,14918419
(주)케이엔더블유,105330,Dec-19,28092929,33568341,10122777,13296262
(주)케이엔엔,58400,Dec-11,17238002,17548667,17139346,17410695
(주)케이엔엔,58400,Dec-12,25825910,27776283,25335324,27243881
(주)케이엔엔,58400,Dec-13,9684135,12821765,9317292,12373106
(주)케이엔엔,58400,Dec-14,9480792,12910737,8780235,11993235
(주)케이엔엔,58400,Dec-15,11603577,15012116,11230675,14373675
(주)케이엔엔,58400,Dec-16,16805114,20337248,16218080,19461080
(주)케이엔엔,58400,Dec-17,14046614,17334777,13558202,16839202
(주)케이엔엔,58400,Dec-18,12401402,15902302,11867577,15368577
(주)케이엔엔,58400,Dec-19,11227619,13845411,10466575,13084366
(주)케이엔제이,272110,Dec-19,22990362,31753727,22769768,31533133
(주)케이엘넷,39420,Dec-11,,,9481711,13029401
(주)케이엘넷,39420,Dec-12,,,8701782,12249074
(주)케이엘넷,39420,Dec-13,7075188,10655164,7075188,10655164
(주)케이엘넷,39420,Dec-14,3811452,8130813,3653167,7958979
(주)케이엘넷,39420,Dec-15,4135947,7537004,4135646,7536704
(주)케이엘넷,39420,Dec-16,4346168,8900293,4345956,8930081
(주)케이엘넷,39420,Dec-17,4283779,5741956,4278471,5736648
(주)케이엘넷,39420,Dec-18,5086785,6559882,5071364,6112683
(주)케이엘넷,39420,Dec-19,5396193,8410493,5283450,7966983
(주)케이엠,83550,Dec-11,33735526,39558999,22905549,28466098
(주)케이엠,83550,Dec-12,33188998,40228813,19222877,26133526
(주)케이엠,83550,Dec-13,30941552,37903939,20112763,26982484
(주)케이엠,83550,Dec-14,27937523,32143986,17086027,21195963
(주)케이엠,83550,Dec-15,27956142,31369878,16318236,19609158
(주)케이엠,83550,Dec-16,21293054,24080288,14452826,17148969
(주)케이엠,83550,Dec-17,23318982,26009544,18823645,21420460
(주)케이엠,83550,Dec-18,32104036,37802448,25411329,31037840
(주)케이엠,83550,Dec-19,38779467,47782061,31977031,40486069
(주)케이엠더블유,32500,Dec-11,169026171,193521592,146260325,169109709
(주)케이엠더블유,32500,Dec-12,158728477,187102646,144818869,171356189
(주)케이엠더블유,32500,Dec-13,134708972,163926383,108630366,133707969
(주)케이엠더블유,32500,Dec-14,165754463,193639506,147741681,173294688
(주)케이엠더블유,32500,Dec-15,210469349,260909908,198743546,243634403
(주)케이엠더블유,32500,Dec-16,149996870,162736864,151448823,160844638
(주)케이엠더블유,32500,Dec-17,140784012,162050193,148687485,163022930
(주)케이엠더블유,32500,Dec-18,162951091,187279270,182062143,192664788
(주)케이엠더블유,32500,Dec-19,179246406,210264016,162856415,180016864
(주)케이이씨,92220,Dec-11,263677556,312531013,234141473,274162370
(주)케이이씨,92220,Dec-12,199257498,254745797,193257423,248776105
(주)케이이씨,92220,Dec-13,163021981,220305018,160092627,217179337
(주)케이이씨,92220,Dec-14,177686998,195253724,171663337,188767225
(주)케이이씨,92220,Dec-15,127859355,189474238,128677020,189665446
(주)케이이씨,92220,Dec-16,130244612,180908585,131457898,181304286
(주)케이이씨,92220,Dec-17,112492878,137201102,121866527,145730932
(주)케이이씨,92220,Dec-18,85456908,125768863,107257741,141162837
