회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),인건비(IFRS연결)(백만원),인건비(IFRS)(백만원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원)
이화공영(주),001840,2014/12,,6827123,,0,150,,0,,70989194,,10597.72,,12889.14,,179617664
이화공영(주),001840,2015/12,,6743879,,0,133,,0,,62024073,,9856.23,,11449.65,,130036342
이화공영(주),001840,2016/12,,6603807,,0,152,,0,,81684828,,10093.77,,11753.83,,165041524
이화공영(주),001840,2017/12,,6574964,,0,179,,0,,84461380,,15262.21,,17088.14,,210777239
이화공영(주),001840,2018/12,,6741285,,0,172,,0,,76432213,,18408.12,,18599.28,,186487736
이화공영(주),001840,2019/12,,7531820,,0,159,,0,,85378592,,15400.73,,15969.52,,138398049
이화산업(주),000760,2011/03,21641092,21407129,0,0,72,542020,542020,278185767,100229512,5470.86,3657.95,19137.78,13940.13,72579436,65013387
이화산업(주),000760,2012/03,21310962,21140752,0,0,72,542019,542020,276371922,98386329,5867.71,4079.18,11498.52,6091.95,70879588,63435159
이화산업(주),000760,2013/03,20560544,20398528,0,0,72,542019,542020,277575752,114821410,6388.14,4391.28,3818.5,12473.23,71401323,63599389
이화산업(주),000760,2014/03,20271341,20139296,0,0,71,542020,542020,268063940,115979437,6737.94,4545.36,7978.32,2137.3,79434878,71159512
이화산업(주),000760,2015/03,8229141,7969594,0,0,66,558120,558119,273316937,105535453,6737.91,4495.05,19104.81,37578.49,82960067,74996461
이화산업(주),000760,2016/03,8563907,7896797,0,0,53,602660,602659,278297562,104287845,5440.94,3161.06,8270.44,4160.91,66910987,58293771
이화산업(주),000760,2017/12,8356248,7773437,0,0,54,602660,602660,280830381,101274809,5995.72,3391.58,6706.34,4085.16,65664099,57381678
이화산업(주),000760,2018/12,7990876,7622437,0,0,54,602660,602660,287450244,101662127,6237.4,3469.9,8506.92,4598.09,69095677,60183602
이화산업(주),000760,2019/12,6167414,5872696,0,0,44,602660,602660,282716897,96877842,6225.75,3378.62,5989.47,1192.54,61703168,50820577
이화전기공업(주),024810,2011/12,39784911,25487240,0,0,170,16821420,5295243,137041514,90785338,9389.54,8909.88,12204.41,11386.22,59603031,55154547
이화전기공업(주),024810,2012/12,56245776,29206784,2690505,0,275,13137319,5398821,134824706,93141040,12184.25,10078.72,-196.74,1141.14,126656674,40723034
이화전기공업(주),024810,2013/12,53838509,25044668,9706854,0,235,6188137,5435737,129832382,94980367,13889.02,9956.28,-15524.09,-6756.98,120476893,41137180
이화전기공업(주),024810,2014/12,53643678,24470962,258370,222370,239,6757783,5523737,113588184,86534642,14153.56,10402.56,-17506.01,-8311.62,107438140,47128700
이화전기공업(주),024810,2015/12,,32093402,,0,164,,5523737,,81521839,,7590.31,,8584.15,,40965395
이화전기공업(주),024810,2016/12,,31734562,,0,168,,4798426,,92039550,,8536.5,,5749.97,,45745866
이화전기공업(주),024810,2017/12,,21414239,,0,180,,4806977,,113001104,,9397.14,,15359.74,,47381131
이화전기공업(주),024810,2018/12,,20689915,,0,165,,4806977,,204447460,,10088,,5691.39,,42045722
이화전기공업(주),024810,2019/12,,21071121,,0,162,,4818477,,226073917,,9550.79,,8917.06,,56846635
인베니아(주),079950,2011/12,,25457947,,126830,261,,5075525,,105797247,,17202.38,,19485.11,,115829969
인베니아(주),079950,2012/12,24700698,24667449,0,0,213,5358225,5358225,73863692,74502193,15161.03,13815.85,-1678.95,-3045.08,22934688,22450398
인베니아(주),079950,2013/12,24562547,24532571,373545,373545,230,5582525,5582525,112040888,112223534,16850.57,15196.31,26692.26,24980.16,151572101,148287701
인베니아(주),079950,2014/12,23182154,23123992,0,0,201,5965858,5965858,93781436,92752105,17439.81,14898.66,18052.83,15578.69,106910935,101352065
인베니아(주),079950,2015/12,22183387,22143471,0,0,191,6097969,6097969,87230412,87648918,17281.1,13846.38,22340.13,19528.08,89512779,83752089
인베니아(주),079950,2016/12,22227562,22193718,0,0,263,6120448,6120448,113311633,113549664,17668.14,16507.18,30068.61,28841.03,151506152,151449990
인베니아(주),079950,2017/12,24892303,24865973,3266472,3266472,347,5581965,5581965,137479099,137894121,23497.19,22036.26,27980.83,26552.33,182175707,182181075
인베니아(주),079950,2018/12,27453104,27308571,1,0,329,9349278,9349279,154547944,153457429,27993.65,25288.89,39464.08,36452.43,172804068,172874613
인베니아(주),079950,2019/12,26447336,26434460,0,0,288,9545629,9545629,186593946,180768143,24634.45,21465.52,33024.66,30507.58,146173882,146436351
인선이엔티(주),060150,2011/12,194535899,149044448,11060646,6395862,384,38526812,15229478,264656224,240113072,18112.34,14120.54,26800.96,22162.79,99906003,70211616
인선이엔티(주),060150,2012/12,204732649,166017322,21826032,12178189,296,40147642,30557033,272411984,249536669,15592,12753.04,16376.1,14840.08,99703684,69969926
인선이엔티(주),060150,2013/12,188021289,153104626,47293672,22266351,268,27819680,23565618,265117010,256149986,14099.88,9820.24,6589.65,7313.38,68636673,52800350
인선이엔티(주),060150,2014/12,209294536,139980876,16800126,15130305,343,45808425,39210411,287893635,273930292,12623.16,8435.98,12459.82,3834.76,67201260,44903315
인선이엔티(주),060150,2015/12,209968383,119264019,16935706,15350506,340,47201805,27133411,291543980,274304864,14116.78,7940.24,22576.02,13564.9,97222705,53647307
인선이엔티(주),060150,2016/12,208912572,120113492,14030461,13030461,348,50346856,30365907,301046946,282112881,14706.24,8146.25,32639.48,22346.39,135518950,71074018
인선이엔티(주),060150,2017/12,220172721,133681509,15808381,14808381,339,50271948,29970001,298345137,276458162,14703.08,8301.25,27239.23,10555.65,160280182,74522704
인선이엔티(주),060150,2018/12,229775554,144505261,28927400,27927400,319,49632388,29036832,315621573,295102425,14719.97,8254.01,44881.47,32469.12,175954965,92503073
인선이엔티(주),060150,2019/12,252054576,141856460,12593600,285852,330,52331620,19654774,347152596,330058278,15584.12,8735.35,52666.34,35771.41,183949124,102296528
인지컨트롤스(주),023800,2011/12,289021809,68655620,14686030,3512635,428,242080645,66851966,696904496,225488154,65354.59,19657.19,146447.11,36786.83,974296103,355918714
인지컨트롤스(주),023800,2012/12,153420586,82236988,19611826,17382834,443,126779747,73795216,384522741,240900736,63854.75,21758.47,110251.56,38755,560167605,375907082
인지컨트롤스(주),023800,2013/12,165017775,93243372,12714077,9375383,590,145917055,87994190,411595835,258741548,51414.56,26162.63,69798.2,42438.16,546644401,372177574
인지컨트롤스(주),023800,2014/12,172505049,101369262,7592277,4132183,640,166840732,96540212,446266594,274327948,54219.65,32274.4,80176.76,52463.79,593348370,403679699
인지컨트롤스(주),023800,2015/12,168309295,93804317,5176666,1212969,591,183100559,106048351,472137335,290781883,56813.13,32303.23,93876.63,56831.56,659496346,436482371
인지컨트롤스(주),023800,2016/12,163260569,93185360,6220099,2176837,569,184954787,107079910,480268650,302399454,56267.89,33692.23,97454.61,50676.39,623987469,415956114
인지컨트롤스(주),023800,2017/12,162904794,94569924,8090082,3515110,566,195093031,113369286,456875345,310818055,55463.54,33932.62,83916.46,44781.73,540854543,379740224
인지컨트롤스(주),023800,2018/12,172648485,94868361,18752212,3175363,579,205475163,120134270,455405553,314439888,55101.43,33947.25,82442.67,38806.34,504149220,367109872
인지컨트롤스(주),023800,2019/12,218963668,97910897,59732040,4766137,571,218741055,119929436,507936553,312121117,58525.75,35174.16,80647.69,43992.08,494157939,354437930
인천도시가스(주),034590,2011/12,,132389763,,10829113,186,,180685,,313768840,,13945.96,,35151.61,,628676274
인천도시가스(주),034590,2012/12,,148974565,,17899613,190,,180685,,367353269,,13685.73,,34018.66,,722342385
인천도시가스(주),034590,2013/12,,153330265,,11444469,189,,180685,,355456808,,14765.82,,37483.17,,767163655
인천도시가스(주),034590,2014/12,,158292236,,11008209,195,,180685,,378149471,,14906.99,,51252.99,,799267004
인천도시가스(주),034590,2015/12,,160480503,,9933842,199,,180685,,334171638,,15308.3,,34124.48,,611915383
인천도시가스(주),034590,2016/12,,164545158,,12844100,194,,180685,,360250389,,15272.76,,36780.87,,514879137
인천도시가스(주),034590,2017/12,,170696518,,11773509,195,,194135,,389429551,,16153.22,,44542.28,,537616318
인천도시가스(주),034590,2018/12,171434156,171801725,6280514,6396408,195,125723,125723,347800979,347853854,16917.51,16745.47,49206.34,49207.65,584435277,583697965
인천도시가스(주),034590,2019/12,173634760,174925045,7975797,8531635,198,125723,125723,365312455,365827418,21065.67,20673.62,49328.58,49395.71,573464485,572906592
인크로스(주),216050,2016/12,348938,348938,0,0,156,0,0,90530671,90583388,8454.86,8454.86,18057.04,18054.92,31454021,31454021
인크로스(주),216050,2017/12,916453,889926,597435,597435,157,0,0,124860424,124553585,10233.73,9287.22,22606.17,21339.94,36750462,35094262
인크로스(주),216050,2018/12,1642530,1618693,0,0,168,0,0,121311103,128239257,11634.76,9641.44,24155.76,21378.52,35769759,32402748
인크로스(주),216050,2019/12,1511736,1495610,0,0,175,0,0,144263390,147491865,12314.02,10291.95,25684.57,23239.88,34463400,31311953
인탑스(주),049070,2011/12,125546487,57638111,1376500,1376500,718,90208986,32836997,433372387,370568170,0,24788.23,32733.71,46127.2,653398322,409499644
인탑스(주),049070,2012/12,158223087,74705033,1832751,1832751,881,111886297,33950305,540807275,441492946,61595.66,32727.88,133403.18,54514.29,976523471,555076069
인탑스(주),049070,2013/12,167134909,82205409,777626,0,998,134567745,47102916,516284856,381826481,74696.33,39856.41,153087.45,59140.17,1052725005,464992651
인탑스(주),049070,2014/12,161048874,82034088,0,0,915,136297030,48235394,525870178,387663420,67177.26,36775.09,82509.6,25445.89,697345855,292199871
인탑스(주),049070,2015/12,158217592,77672999,9721327,652384,763,141536192,46814359,528666960,387842207,64657.14,31641.55,126752.92,42627,661590454,239587466
인탑스(주),049070,2016/12,217181791,79216306,19582649,298544,601,191687970,51627294,623489412,429581743,61352.21,26278.33,128477.35,36631.04,617419001,135532968
인탑스(주),049070,2017/12,198257771,76792329,955723,0,591,185728182,53059713,603934097,437926310,79806.6,32268.31,136901.87,30149.53,687484774,167660485
인탑스(주),049070,2018/12,182355205,71937743,1605552,0,718,190998304,52690225,636880431,425680092,79707.4,30051.43,143647.61,29215.3,715562377,178237142
인탑스(주),049070,2019/12,186806388,70867606,1749746,0,804,198536093,49973969,692183154,446197534,80183.2,32677.55,169677.43,46903.73,910477910,240709540
인터지스(주),129260,2011/12,141096736,123744949,5951309,7500,561,0,0,327752769,312355926,52242.83,51321.47,82328.36,79566.77,383977335,383904913
인터지스(주),129260,2012/12,151535256,134057109,5474880,2834000,592,0,0,458749926,458796858,55950.49,54293.37,69481.73,78486.8,452021994,449832967
인터지스(주),129260,2013/12,171034751,142663464,11189492,23498,554,0,0,458605173,441244679,55988.69,54004.77,96621.48,71911.93,524179328,522174867
인터지스(주),129260,2014/12,183969794,146803901,10667012,7500,572,0,0,500464836,482867829,56056.78,52242.33,148310.96,138913.65,577476511,561051480
인터지스(주),129260,2015/12,185974156,142528552,16379250,7500,577,0,0,528489692,501517773,55380.59,50003.88,164157.39,156536.82,599512015,586600793
인터지스(주),129260,2016/12,183337329,139869159,14161595,0,551,0,0,514189732,492128693,62077.34,48981.34,105504.59,92773.86,465397240,454029357
인터지스(주),129260,2017/12,208453823,165832754,15145098,26100,546,0,0,509181971,487244664,65388.84,50244,122572.75,103862.55,501965188,476310233
인터지스(주),129260,2018/12,211318136,164721213,3231442,2348755,441,0,0,470115542,447566655,64223.19,48122.22,105735.75,84214.96,492443106,449093224
인터지스(주),129260,2019/12,169546885,134766734,6433384,4320110,495,0,0,419994906,376007881,58536.58,42480.09,52770.55,36354,478169277,431257455
인포뱅크(주),039290,2011/12,,2744971,,0,247,,131529,,60849782,,13399.87,,18139,,69486676
인포뱅크(주),039290,2012/12,,24201199,,0,252,,131529,,74719036,,11943,,27232.63,,86873954
인포뱅크(주),039290,2013/12,23428325,23143528,0,0,225,2145367,131529,72309754,68387208,14242.21,10187.34,12491.89,7840.63,97902883,72838751
인포뱅크(주),039290,2014/12,21776574,20345295,0,0,214,2195283,131529,68343459,61554191,13758.37,12078.27,13118.82,11042.33,99232348,69682135
인포뱅크(주),039290,2015/12,19652083,18352721,0,0,188,2164857,131529,67749068,62646277,12789.19,11182.28,15280.97,13288.38,103303283,74764827
인포뱅크(주),039290,2016/12,18972903,17722951,0,0,128,2208701,131529,72611165,66243061,10145.1,8509.56,12445.1,10258.59,109764572,80338390
인포뱅크(주),039290,2017/12,18245634,17023960,0,0,124,2223101,131529,73379877,65650428,11359.46,9572.81,14376.54,12084.48,119101607,79879472
인포뱅크(주),039290,2018/12,18487017,17307657,0,0,153,2241681,131529,74993735,66515121,12539.55,10656.47,16857.55,14232.13,122037854,76182078
인포뱅크(주),039290,2019/12,18280166,17028252,0,0,157,2257590,131529,72990104,65380274,12937.51,11145.75,15776.98,13039.73,119477343,72710688
인화정공(주),101930,2011/12,114366966,98597375,2642700,2491500,77,41610859,35438695,168502498,158904290,3404.5,3404.5,23181.42,22925.89,84718517,84718517
인화정공(주),101930,2012/12,120856803,98710295,6560515,5112941,76,39384956,32752084,200011447,186243556,7639.92,4640.32,22900.73,15939.51,88090855,67995814
인화정공(주),101930,2013/12,167107215,99101797,336600,184800,80,49437377,38931001,275592553,192337198,9602.5,4485.43,27608.68,11836.8,81079026,51122041
인화정공(주),101930,2014/12,129112212,94950873,10018,0,75,46797761,35794230,277470747,191789552,10648.99,3969.2,19465.78,11042.31,113844612,54668008
인화정공(주),101930,2015/12,123357955,90557127,10540,0,78,41987737,32117904,257196139,185999222,11089.14,4174.14,27556.99,10105.11,123092696,54352319
인화정공(주),101930,2016/12,119923348,87089507,148640,52700,77,38325644,28847215,262483948,182643674,11626.18,4427.11,19172.08,7279.6,95773760,45527575
인화정공(주),101930,2017/12,115393297,82553099,183540,0,75,35123130,25303627,276834943,193588822,11886.15,4242.55,34610.72,5602.56,103511365,41818110
인화정공(주),101930,2018/12,110621094,78147639,5140,0,75,31482560,21671393,306138145,224619427,11616.67,4192.43,17721.06,6663.56,99817007,44830674
인화정공(주),101930,2019/12,106419324,73979051,554340,0,77,26732268,18218476,286430693,214087064,12620.5,4633.52,13967.53,11724.29,129288748,69958816
일동제약(주),249420,2016/12,236342661,236022261,1992660,1672260,1408,112058429,112058429,550353832,550372006,,,,,201343779,201343779
일동제약(주),249420,2017/12,228283768,228217648,1013420,958700,1394,120283620,120283620,564627274,563406684,114377.18,113709.73,162054.86,160754.16,460650815,460383222
일동제약(주),249420,2018/12,227484956,227443926,2550993,2518513,1401,127203267,127203267,564669363,562908656,127917.4,127045.13,176675.27,174807.57,503907355,503393913
일동제약(주),249420,2019/12,259520623,259445383,5897410,5897410,1414,129877569,129877569,612722853,610339301,131020.35,129888.29,143394.2,141460.32,517467682,516816628
일동홀딩스(주),000230,2011/12,233328077,233499952,2511795,2510295,1342,69587489,69587489,511651774,488661361,88468,85229.31,139939.88,133528.21,348468343,338460671
일동홀딩스(주),000230,2012/12,264467320,264580423,10131147,10131147,1341,74330763,74330763,541713444,522808624,100927.05,97360.9,136172.13,131462.08,362781056,346029751
일동홀딩스(주),000230,2013/12,298686272,298881176,15174039,15174039,1409,88226268,88226268,628214313,612257822,104353.26,100452.2,140350.31,138203.99,395231104,378247026
일동홀딩스(주),000230,2014/12,308103529,308542348,2272830,2332440,1441,102507291,102507291,620345999,604811196,111303.27,107662.54,145371.39,143648.37,417517499,401329755
일동홀딩스(주),000230,2015/12,311205912,311790205,10557463,10557463,1449,107582757,107829276,705637923,688879189,124172.79,119649.35,172563.57,168828.01,476385097,458569228
일동홀딩스(주),000230,2016/12,49461506,5385624,913500,0,72,13224102,0,204087848,138303876,14131.49,8351.43,12234.9,8130.56,40771269,19976834
일동홀딩스(주),000230,2017/12,49673642,5158684,386940,0,73,14236403,0,274838718,206381726,15539.49,7896.86,20134.11,10102.99,41070663,14468687
일동홀딩스(주),000230,2018/12,49512048,5202749,1617290,170820,75,14596500,0,265468274,208991057,16455.18,8901.92,18776.08,14176.66,47050031,17115063
일동홀딩스(주),000230,2019/12,310814857,7409278,4532570,126700,82,147290656,0,805625164,233662172,89322.5,9945.23,69046.64,247.56,292221432,19288113
일성건설(주),013360,2011/12,1646142,1582275,0,0,226,440467,440467,259616139,259293930,18507.19,18470.87,30698.58,30166.98,240440756,236989079
일성건설(주),013360,2012/12,1826369,1584050,0,0,256,440467,440467,265083941,265046571,23011.61,22968.79,21533.04,21326.76,246862236,246832820
일성건설(주),013360,2013/12,2110511,1524491,0,0,252,47580,0,284773448,281057664,23067.41,22958.73,33894.25,32264.7,258476273,240189761
일성건설(주),013360,2014/12,3161765,2812815,0,0,258,60108,11252,264739219,261563120,24321.41,24201.73,1231.53,2267.06,192081993,174721475
일성건설(주),013360,2015/12,2699499,2415304,0,0,274,58342,9461,257478729,260404925,26654.8,26644.88,39886.41,39753.81,231102049,222889417
일성건설(주),013360,2016/12,2579887,2399589,0,0,340,51569,9822,277457544,279277293,29612.2,29564,46520.72,47216.22,285793827,279294899
일성건설(주),013360,2017/12,2121600,2010884,0,0,386,46607,8908,305298894,304302576,38569.61,38378.83,52569.58,48300.65,420833667,418674416
일성건설(주),013360,2018/12,3113714,3049295,0,0,409,1621215,1584905,308746515,308519234,37849.38,37780.19,62091.23,62482.89,364018221,363196875
일성건설(주),013360,2019/12,2320385,2271457,0,0,399,44492,8439,350862593,350945459,40562.67,40521.35,58128.06,58498.49,375818803,375530497
일성신약(주),003120,2011/12,,34373688,,4750,264,,11895384,,413192112,,12286.41,,63101.3,,68191775
일성신약(주),003120,2012/12,,31922826,,143100,247,,12222766,,383625419,,12116.56,,64123.25,,77160761
일성신약(주),003120,2013/12,,30077586,,0,253,,12734238,,372659356,,12014.57,,24750.46,,62807490
일성신약(주),003120,2014/12,,28406874,,308400,243,,13081116,,378370702,,11859.87,,18849.06,,62828921
일성신약(주),003120,2015/12,,28954167,,401500,247,,12978432,,367028331,,12188.45,,142819.1,,61745116
일성신약(주),003120,2016/12,,28513954,,778900,261,,14258419,,338501960,,12807.46,,18932.33,,67463384
일성신약(주),003120,2017/12,,27087360,,27750,256,,14667073,,347461710,,13224.92,,19762.83,,67043035
일성신약(주),003120,2018/12,,25678401,,384589,248,,14955172,,347264433,,13203.77,,20665.5,,61652595
일성신약(주),003120,2019/12,,23984422,,312196,239,,15817345,,369516179,,13062.77,,25129.73,,48411628
일신방직(주),003200,2011/12,169887657,165087507,1115507,0,1096,109161584,109161584,753480516,570909115,47725.66,33986.04,106460.57,46994.63,481899190,380131313
일신방직(주),003200,2012/12,161541662,156050352,2622046,2455246,1106,111834995,111754065,737309586,533630133,48910.64,34263.4,88383.33,30565.28,439149584,326933867
일신방직(주),003200,2013/12,163400702,156884485,2382011,2363411,1119,116655068,116364310,776197124,554797864,55481.55,40503.6,125128.4,71176.69,422268035,311084146
일신방직(주),003200,2014/12,175143908,153055806,15550057,908785,1097,120413706,120102948,818332225,562635015,57603.47,40753.19,114583.55,59110.91,431811560,310813496
일신방직(주),003200,2015/12,222780118,155023196,1248044,95035,1113,162006993,123537630,889516557,562013974,61876.42,43203.26,114450.63,65565.46,454669023,319529091
일신방직(주),003200,2016/12,224551289,157511834,1761806,1105415,1110,165878286,124263402,904835179,567660571,64748.68,44647.38,121631.43,66309.96,478266928,323201683
일신방직(주),003200,2017/12,212295626,155434867,929979,310552,1020,165300688,127236526,895872907,557176177,61107.79,42454.52,119015.69,58757.08,492465892,336571836
