회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별)
(주)제노레이,122310,Dec-18,56289419,43876631,52915039,42373753
(주)제노레이,122310,Dec-19,65105755,59006984,60797612,57186480
(주)제노포커스,187420,Dec-15,6640038,11729137,4597225,10934720
(주)제노포커스,187420,Dec-16,7028777,38790209,5833460,37821540
(주)제노포커스,187420,Dec-17,11505972,30160027,6002680,30118312
(주)제노포커스,187420,Dec-18,11517966,17002774,7406680,18404170
(주)제노포커스,187420,Dec-19,14941514,31065531,13858160,21067978
(주)제닉,123330,Dec-11,,,105276447,33690759
(주)제닉,123330,Dec-12,85811046,32457782,85872556,31875391
(주)제닉,123330,Dec-13,62178517,31947575,63332173,29180241
(주)제닉,123330,Dec-14,63519981,34823138,61607251,30848746
(주)제닉,123330,Dec-15,73705694,36763982,62934577,28189747
(주)제닉,123330,Dec-16,89667858,47393648,61419387,27657118
(주)제닉,123330,Dec-17,64690430,32599149,49599697,25175404
(주)제닉,123330,Dec-18,69027048,33586625,50523823,26999716
(주)제닉,123330,Dec-19,52261355,27123796,43256345,18545895
(주)제로투세븐,159580,Dec-13,240089075,83707882,214710307,71236568
(주)제로투세븐,159580,Dec-14,244579327,91640209,215280432,76797744
(주)제로투세븐,159580,Dec-15,270632773,103875228,238663804,81702064
(주)제로투세븐,159580,Dec-16,229773079,99354597,199046486,81453079
(주)제로투세븐,159580,Dec-17,184324434,80593520,164646626,68811106
(주)제로투세븐,159580,Dec-18,175282228,89436212,156776939,79118169
(주)제로투세븐,159580,Dec-19,213550382,70493912,215101486,67876193
(주)제우스,79370,Dec-11,261692719,130367565,195297278,81063196
(주)제우스,79370,Dec-12,155737981,105556938,96709528,60642095
(주)제우스,79370,Dec-13,204945161,156111081,127543175,83858190
(주)제우스,79370,Dec-14,240977214,146901572,160061868,84802548
(주)제우스,79370,Dec-15,290133905,155332498,202817727,99601788
(주)제우스,79370,Dec-16,290847560,192475007,190515605,112130069
(주)제우스,79370,Dec-17,359108584,221688599,255485239,135598971
(주)제우스,79370,Dec-18,453591917,278686496,304792159,161545158
(주)제우스,79370,Dec-19,323487856,245969680,198658144,129060360
(주)제이브이엠,54950,Dec-11,,,75535345,98859487
(주)제이브이엠,54950,Dec-12,,,77867014,73415275
(주)제이브이엠,54950,Dec-13,,,81604938,79718238
(주)제이브이엠,54950,Dec-14,88207498,74125015,84527022,73864483
(주)제이브이엠,54950,Dec-15,88459262,57128665,76596754,58635079
(주)제이브이엠,54950,Dec-16,98148858,69388073,85141661,71257664
(주)제이브이엠,54950,Dec-17,106175851,67567530,92513964,62661128
(주)제이브이엠,54950,Dec-18,103635370,75252842,90115376,67077308
(주)제이브이엠,54950,Dec-19,110144570,81571460,99556067,71097359
(주)제이스텍,90470,Dec-11,,,55422281,23402552
(주)제이스텍,90470,Dec-12,,,43591642,25322379
(주)제이스텍,90470,Dec-13,,,29464450,18521041
(주)제이스텍,90470,Dec-14,,,50665953,21671985
(주)제이스텍,90470,Dec-15,,,70009867,38767072
(주)제이스텍,90470,Dec-16,150786216,103672770,150786216,103737572
(주)제이스텍,90470,Dec-17,570820560,103537613,570820560,103664236
(주)제이스텍,90470,Dec-18,126230077,63043016,126220077,62819570
(주)제이스텍,90470,Dec-19,126892960,61813984,126892960,62013614
(주)제이시스메디칼,287410,Dec-18,,,,
(주)제이시스메디칼,287410,Dec-19,,,,
(주)제이에스코퍼레이션,194370,Dec-16,188518472,140731956,176870431,123718542
(주)제이에스코퍼레이션,194370,Dec-17,236280602,129613524,224903296,111115254
(주)제이에스코퍼레이션,194370,Dec-18,205633846,124296957,195063489,109898822
(주)제이에스코퍼레이션,194370,Dec-19,253067075,115705662,242832234,99879729
(주)제이에스티나,26040,Dec-11,95180590,66103988,95214984,62376227
(주)제이에스티나,26040,Dec-12,122360018,69934965,122249370,66085899
(주)제이에스티나,26040,Dec-13,139336459,74793584,139234421,70898990
(주)제이에스티나,26040,Dec-14,158606188,88037287,158299039,85032799
(주)제이에스티나,26040,Dec-15,155347008,97704949,154612012,94240117
(주)제이에스티나,26040,Dec-16,170252209,91424090,169056213,91955374
(주)제이에스티나,26040,Dec-17,139948666,70697569,138584852,70332699
(주)제이에스티나,26040,Dec-18,127351326,71359554,126039596,70653851
(주)제이에스티나,26040,Dec-19,96140824,40727231,94811398,40112116
(주)제이엘케이,322510,Dec-19,229534,36626972,229534,36098404
(주)제이와이피엔터테인먼트,35900,Jun-11,10237110,18647672,10237110,18647672
(주)제이와이피엔터테인먼트,35900,Dec-12,15067289,19450011,13209075,19407292
(주)제이와이피엔터테인먼트,35900,Dec-13,21324437,29155164,17807586,25611579
(주)제이와이피엔터테인먼트,35900,Dec-14,48482477,31549847,44326282,27146642
(주)제이와이피엔터테인먼트,35900,Dec-15,50557051,30009094,48689501,25491574
(주)제이와이피엔터테인먼트,35900,Dec-16,73645283,43960719,69510893,35775042
(주)제이와이피엔터테인먼트,35900,Dec-17,102241864,58395470,96761010,48724030
(주)제이와이피엔터테인먼트,35900,Dec-18,124821138,82595694,118167060,65160011
(주)제이와이피엔터테인먼트,35900,Dec-19,155435845,116257543,144613992,87433470
(주)제이웨이,58420,Dec-11,,,17072137,2640557
(주)제이웨이,58420,Dec-12,,,12426752,4694921
(주)제이웨이,58420,Dec-13,12898433,5535801,10639609,4561124
(주)제이웨이,58420,Dec-14,13840273,2684687,9479530,1351503
(주)제이웨이,58420,Dec-15,13815789,4721985,9416571,3512601
(주)제이웨이,58420,Dec-16,7477631,6176749,8021631,5799111
(주)제이웨이,58420,Dec-17,6935809,4479233,6304536,3608583
(주)제이웨이,58420,Dec-18,13099806,9337853,4712513,4430499
(주)제이웨이,58420,Dec-19,11406518,12175770,4742539,7732233
(주)제이티,89790,Dec-11,,,66026814,21547387
(주)제이티,89790,Dec-12,,,70349661,16556894
(주)제이티,89790,Dec-13,,,21496990,22693196
(주)제이티,89790,Dec-14,44435428,29531885,43248371,29508858
(주)제이티,89790,Dec-15,,,34813125,21490066
(주)제이티,89790,Dec-16,,,22345653,13473248
(주)제이티,89790,Dec-17,,,32193108,17754224
(주)제이티,89790,Dec-18,,,34943401,18893281
(주)제이티,89790,Dec-19,42388224,38150792,42388224,38149634
(주)제일기획,30000,Dec-11,1758178413,1585690884,720415932,993350560
(주)제일기획,30000,Dec-12,2365019211,1671636551,853637925,787830397
(주)제일기획,30000,Dec-13,2709281436,1343932025,926525014,711417978
(주)제일기획,30000,Dec-14,2666255722,1523221690,882392506,872571587
(주)제일기획,30000,Dec-15,2806713644,1463892865,819850042,709652324
(주)제일기획,30000,Dec-16,3232593889,1794811641,1022947827,805618449
(주)제일기획,30000,Dec-17,3374986899,1889096062,1062990039,795782710
(주)제일기획,30000,Dec-18,3477880994,1801626036,1198292622,808962547
(주)제일기획,30000,Dec-19,3421672988,1769877349,1150057693,809246489
(주)제일바이오,52670,Dec-11,,,25596988,11874069
(주)제일바이오,52670,Dec-12,,,36868183,16238183
(주)제일바이오,52670,Dec-13,,,38365163,16034764
(주)제일바이오,52670,Dec-14,,,39533834,14914622
(주)제일바이오,52670,Dec-15,,,34979580,31339109
(주)제일바이오,52670,Dec-16,,,35823756,31318917
(주)제일바이오,52670,Dec-17,,,27986546,21760699
(주)제일바이오,52670,Dec-18,,,27809542,22942398
(주)제일바이오,52670,Dec-19,,,22986005,28098884
(주)제일테크노스,38010,Dec-11,122427564,27582954,120974847,27095196
(주)제일테크노스,38010,Dec-12,137797662,29022754,135295059,27949245
(주)제일테크노스,38010,Dec-13,135810178,34802712,134026579,33335035
(주)제일테크노스,38010,Dec-14,146164435,39326870,142869285,36894213
(주)제일테크노스,38010,Dec-15,143614275,40317852,140538488,37569029
(주)제일테크노스,38010,Dec-16,144645727,45939877,141789546,43304254
(주)제일테크노스,38010,Dec-17,153078017,57771642,150826332,55678235
(주)제일테크노스,38010,Dec-18,160764315,60564292,156348756,57187084
(주)제일테크노스,38010,Dec-19,167024919,65000599,162468907,63333448
(주)제주반도체,80220,Dec-11,82168560,43515783,82168560,43136415
(주)제주반도체,80220,Dec-12,28675228,38548827,28675228,38399848
(주)제주반도체,80220,Dec-13,13980911,41947719,13980911,41745712
(주)제주반도체,80220,Dec-14,33252748,50520518,33252748,49755028
(주)제주반도체,80220,Dec-15,57664032,77617588,57711032,70970735
(주)제주반도체,80220,Dec-16,56630491,79107677,58177240,77028140
(주)제주반도체,80220,Dec-17,117036992,78898639,118773046,78438191
(주)제주반도체,80220,Dec-18,148727537,161057264,144450015,118252556
(주)제주반도체,80220,Dec-19,162112446,170667946,109039431,122160838
(주)제주항공,89590,Dec-15,,,608058585,355477030
(주)제주항공,89590,Dec-16,747613396,437759825,747613396,436829397
(주)제주항공,89590,Dec-17,996357341,450081616,996302034,448807313
(주)제주항공,89590,Dec-18,1259395676,478164185,1256645052,469944852
(주)제주항공,89590,Dec-19,1383976262,455740102,1376135272,446445991
(주)제테마,216080,Dec-19,,,13300388,22277092
(주)젬백스&카엘,82270,Dec-11,52118032,47088575,23808684,37611671
(주)젬백스&카엘,82270,Dec-12,64496340,39935706,31611786,62251529
(주)젬백스&카엘,82270,Dec-13,66529832,65556221,30411841,59402826
(주)젬백스&카엘,82270,Dec-14,101050951,31282658,24941426,10015360
(주)젬백스&카엘,82270,Dec-15,75073727,51133234,36626186,20933281
(주)젬백스&카엘,82270,Dec-16,109127634,54892608,26190569,25407420
(주)젬백스&카엘,82270,Dec-17,47875296,75217233,43955700,73657680
(주)젬백스&카엘,82270,Dec-18,47239503,107172637,45661660,101471833
(주)젬백스&카엘,82270,Dec-19,42663508,110816123,40814302,104947263
(주)젬백스링크,64800,Dec-11,44115451,18944119,30219584,15597757
(주)젬백스링크,64800,Dec-12,35663240,15711741,24511378,13168300
(주)젬백스링크,64800,Dec-13,28414361,13312432,20256445,12802541
(주)젬백스링크,64800,Dec-14,20593230,14480148,17519814,13873580
(주)젬백스링크,64800,Dec-15,,,15932314,25284409
(주)젬백스링크,64800,Dec-16,33107624,52313060,16425666,49291478
(주)젬백스링크,64800,Dec-17,193679771,171746059,14117475,18554787
(주)젬백스링크,64800,Dec-18,52906980,65632619,41963168,54127602
(주)젬백스링크,64800,Dec-19,95068907,59000829,95229707,55389777
(주)조비,1550,Dec-11,,,40365449,43372761
(주)조비,1550,Dec-12,,,48495287,40700614
(주)조비,1550,Dec-13,,,61373438,41260322
(주)조비,1550,Dec-14,,,54845963,41852429
(주)조비,1550,Dec-15,,,58827842,45648386
(주)조비,1550,Dec-16,,,59058576,39522303
(주)조비,1550,Dec-17,,,59947613,42038736
(주)조비,1550,Dec-18,,,60513162,43008248
(주)조비,1550,Dec-19,,,70897367,40884588
(주)조이시티,67000,Dec-11,43753107,43495813,39269640,42325926
(주)조이시티,67000,Dec-12,62983843,60561574,60211291,59772661
(주)조이시티,67000,Dec-13,37471740,61097007,37463462,60861219
(주)조이시티,67000,Dec-14,46521003,55559677,46005531,55289742
(주)조이시티,67000,Dec-15,57536245,59824776,57490657,59642362
(주)조이시티,67000,Dec-16,72519303,41079079,72470487,40744207
(주)조이시티,67000,Dec-17,92183591,34978686,90618228,33635221
(주)조이시티,67000,Dec-18,87222356,38716380,86819413,36723364
(주)조이시티,67000,Dec-19,103135835,39158477,102530425,38138400
(주)조흥,2600,Dec-11,,,99010080,89187577
(주)조흥,2600,Dec-12,,,96206977,66836956
(주)조흥,2600,Dec-13,,,99637034,60788708
(주)조흥,2600,Dec-14,,,112728364,73099632
(주)조흥,2600,Dec-15,,,113154402,95221466
(주)조흥,2600,Dec-16,,,129692616,102760647
(주)조흥,2600,Dec-17,,,162127274,97883118
(주)조흥,2600,Dec-18,,,168071249,105522781
(주)조흥,2600,Dec-19,,,195062613,117784147
(주)종근당,185750,Dec-13,,,86318152,255302621
(주)종근당,185750,Dec-14,,,544129759,298435247
(주)종근당,185750,Dec-15,,,592493474,288365356
(주)종근당,185750,Dec-16,,,831985530,338757340
(주)종근당,185750,Dec-17,884362808,366904200,884277078,365751980
(주)종근당,185750,Dec-18,956218889,390331112,955704717,389970109
(주)종근당,185750,Dec-19,1079337662,471135032,1078617770,468203530
(주)종근당바이오,63160,Dec-11,,,110527721,86683581
(주)종근당바이오,63160,Dec-12,,,113759578,79486940
(주)종근당바이오,63160,Dec-13,,,100370797,76606965
(주)종근당바이오,63160,Dec-14,,,106389741,72802477
(주)종근당바이오,63160,Dec-15,,,106690658,76656236
(주)종근당바이오,63160,Dec-16,,,113013402,87531543
(주)종근당바이오,63160,Dec-17,,,118187072,84219380
(주)종근당바이오,63160,Dec-18,,,124510019,78263900
(주)종근당바이오,63160,Dec-19,137184189,80041894,137184189,79249328
(주)종근당홀딩스,1630,Dec-11,569163668,370912305,442194676,295059099
(주)종근당홀딩스,1630,Dec-12,595433637,366607731,461246431,282741682
(주)종근당홀딩스,1630,Dec-13,560617589,143378865,3248846,47154968
(주)종근당홀딩스,1630,Dec-14,181395445,145210358,11187945,36693077
(주)종근당홀딩스,1630,Dec-15,221832028,216369310,14135762,85755693
(주)종근당홀딩스,1630,Dec-16,335675556,295366126,13217615,70130818
(주)종근당홀딩스,1630,Dec-17,450735118,298640534,12665823,39733161
(주)종근당홀딩스,1630,Dec-18,531114470,288741337,19756209,13418460
(주)종근당홀딩스,1630,Dec-19,720644043,335757551,16700767,16842876
(주)좋은사람들,33340,Dec-11,128318142,80259353,128074691,79525132
(주)좋은사람들,33340,Dec-12,137135332,87051302,136766596,86161891
(주)좋은사람들,33340,Dec-13,146156793,86862600,145743054,85729863
(주)좋은사람들,33340,Dec-14,135450575,87930970,134650085,87168145
(주)좋은사람들,33340,Dec-15,123968955,86389174,123835752,85716493
(주)좋은사람들,33340,Dec-16,126642879,86323978,126617961,86484794
(주)좋은사람들,33340,Dec-17,119279327,77477240,119282907,77477421
(주)좋은사람들,33340,Dec-18,128374456,82775526,128374456,82633488
(주)좋은사람들,33340,Dec-19,126695428,75404652,126695428,75211168
(주)주연테크,44380,Dec-11,,,64689191,34273616
(주)주연테크,44380,Dec-12,,,74735493,32781575
(주)주연테크,44380,Dec-13,,,60198133,30908930
(주)주연테크,44380,Dec-14,,,42813493,29244130
(주)주연테크,44380,Dec-15,,,52011825,27176223
(주)주연테크,44380,Dec-16,49684565,41621509,49666359,40494347
(주)주연테크,44380,Dec-17,60906835,34314107,52069370,35390454
(주)주연테크,44380,Dec-18,44309488,32324721,38573526,34016646
(주)주연테크,44380,Dec-19,70517917,39826231,47365721,31329343
(주)중앙디앤엠,51980,Dec-11,38845304,42237394,39347354,41838375
(주)중앙디앤엠,51980,Dec-12,45388636,34863818,45388636,34464799
(주)중앙디앤엠,51980,Dec-13,28924509,34230565,22718766,31886109
(주)중앙디앤엠,51980,Dec-14,20513360,16489750,14845399,14290794
(주)중앙디앤엠,51980,Dec-15,18838770,19493499,15910515,17845212
(주)중앙디앤엠,51980,Dec-16,17853816,11192847,12242064,9264542
(주)중앙디앤엠,51980,Dec-17,7155718,12918579,6557971,13130043
(주)중앙디앤엠,51980,Dec-18,11235292,10600953,9987615,10787872
(주)중앙디앤엠,51980,Dec-19,9780750,22295396,7056678,20901007
(주)중앙백신연구소,72020,Dec-11,,,15589293,22691678
(주)중앙백신연구소,72020,Dec-12,,,19263336,19270882
(주)중앙백신연구소,72020,Dec-13,,,24349146,23568987
(주)중앙백신연구소,72020,Dec-14,,,29608594,26746689
(주)중앙백신연구소,72020,Dec-15,,,34604972,28697803
(주)중앙백신연구소,72020,Dec-16,,,37899733,36359038
(주)중앙백신연구소,72020,Dec-17,,,31866534,33366338
(주)중앙백신연구소,72020,Dec-18,,,33152987,47328532
(주)중앙백신연구소,72020,Dec-19,,,32902915,42350069
(주)중앙에너비스,440,Sep-11,,,113273127,6008347
(주)중앙에너비스,440,Sep-12,,,105197883,7066931
(주)중앙에너비스,440,Sep-13,,,86441106,5401299
(주)중앙에너비스,440,Sep-14,101393136,14331780,84717002,6136450
(주)중앙에너비스,440,Dec-15,90446910,13384898,67183039,4947561
(주)중앙에너비스,440,Dec-16,91628326,14909269,68790972,5703007
(주)중앙에너비스,440,Dec-17,,,70818896,5099750
(주)중앙에너비스,440,Dec-18,,,76133494,4174206
(주)중앙에너비스,440,Dec-19,65702344,4675590,65687919,4585376
(주)지노믹트리,228760,Dec-19,281626,102058117,281626,91488575
(주)지누스,13890,Dec-19,817137677,531195101,246121950,285977229
(주)지니뮤직,43610,Dec-11,,,31431681,17858866
(주)지니뮤직,43610,Dec-12,31392714,45732558,30238932,38082924
(주)지니뮤직,43610,Dec-13,,,50827524,56759891
(주)지니뮤직,43610,Dec-14,,,86339638,64323189
(주)지니뮤직,43610,Dec-15,,,89179162,72488113
(주)지니뮤직,43610,Dec-16,,,111286638,90806340
(주)지니뮤직,43610,Dec-17,,,155641712,120002238
(주)지니뮤직,43610,Dec-18,171232730,136401244,171232730,134842489
(주)지니뮤직,43610,Dec-19,,,230468779,146412140
(주)지니틱스,303030,Dec-18,,,,
(주)지니틱스,303030,Dec-19,,,54945069,31685721
(주)지란지교시큐리티,208350,Dec-14,,,,
(주)지란지교시큐리티,208350,Dec-15,,,,
(주)지란지교시큐리티,208350,Dec-16,,,19863483,25433098
(주)지란지교시큐리티,208350,Dec-17,41763858,36244222,21596869,11082707
