회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결),판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
기아(주),270,Dec-18,54169813000,46177283000,6835055000,27243464000,27243464000,31912189000,27116052000,4403496000,21997690000,21997690000
기아(주),270,Dec-19,58145959000,48766570000,7369709000,28978138000,28978138000,33857781000,27896915000,4481818000,23150218000,23150218000
깨끗한나라(주),4540,Dec-11,587818671,498314519,77000689,104662409,104662409,587779700,498314519,76985779,104598079,104598079
깨끗한나라(주),4540,Dec-12,633378794,526129376,90326110,116760874,116760874,633378794,526129376,90576635,116253349,116253349
깨끗한나라(주),4540,Dec-13,647438803,526979710,99600469,178356097,178356097,647438803,526979710,99819358,178060479,178060479
깨끗한나라(주),4540,Dec-14,656459355,542532275,106911245,180539191,180539191,656459355,542532275,107118223,179973281,179973281
깨끗한나라(주),4540,Dec-15,678615391,563785978,110873206,204100093,204100093,677213575,563420681,110477022,199899130,199899130
깨끗한나라(주),4540,Dec-16,706033015,570626797,117068874,210627629,210627629,700578128,571602606,111214283,207333049,207333049
깨끗한나라(주),4540,Dec-17,659937159,566871422,118323386,188121600,188121600,660597309,574457363,112595392,184526107,184526107
깨끗한나라(주),4540,Dec-18,626328188,574639041,80909176,174667553,174667553,623437069,573968438,80080366,164739940,164739940
깨끗한나라(주),4540,Dec-19,594158567,508766629,80243658,162444334,162444334,593789315,510213688,79599780,154173398,154173398
나노캠텍(주),91970,Dec-11,67447067,59080211,7142781,43397301,43397301,46718285,40256590,5020964,43515592,43515592
나노캠텍(주),91970,Dec-12,76139455,65665532,8534765,44556932,44556932,53774777,45810678,6131706,44568537,44568537
나노캠텍(주),91970,Dec-13,88299473,73158511,10557416,49535828,49535828,60425768,48887429,6844218,49051388,49051388
나노캠텍(주),91970,Dec-14,74863882,61756379,10879156,49548348,49548348,48299035,37680682,7136031,51279432,51279432
나노캠텍(주),91970,Dec-15,61969343,53956863,15312420,41145397,41145397,38201509,31576708,10084230,45450279,39849673
나노캠텍(주),91970,Dec-16,53086259,44751541,11736491,63505727,63505727,34747904,27635824,7003636,61941671,61941671
나노캠텍(주),91970,Dec-17,64733832,58355377,12603643,55220515,55220515,46304365,39326124,6810853,53654722,53654722
나노캠텍(주),91970,Dec-18,60743211,47776112,7162597,65909070,65909070,38669690,32472396,4974175,65219872,65219872
나노캠텍(주),91970,Dec-19,47464649,31051655,8156399,59198235,59198235,20831129,14953110,5109397,58464275,58464275
나라엠앤디(주),51490,Dec-11,132391876,110697415,11995666,67253226,67253226,87185372,71198537,8811751,58959367,58959367
나라엠앤디(주),51490,Dec-12,132190567,110333334,12717836,71012192,71012192,96123069,79697651,9791754,61620362,61620362
나라엠앤디(주),51490,Dec-13,125150941,106358439,11547736,71866350,71866350,94980427,79984380,8647696,61636240,61636240
나라엠앤디(주),51490,Dec-14,136508459,117707334,11383999,73833559,73833559,101558422,85281750,8802125,63773865,63773865
나라엠앤디(주),51490,Dec-15,129693645,113102052,11813558,76569963,76569963,99626530,85090461,9071573,67691891,67691891
나라엠앤디(주),51490,Dec-16,131016323,117384719,11282038,77807215,77807215,95613415,83732605,7698777,70227202,70227202
나라엠앤디(주),51490,Dec-17,140866034,120647587,13501821,78410372,78410372,102137232,85587977,9897961,72261780,72261780
나라엠앤디(주),51490,Dec-18,141805153,123807872,13269117,79893645,79893645,92017046,78869876,8939399,74122353,74122353
나라엠앤디(주),51490,Dec-19,156036235,140635873,13283890,80741037,80741037,93252387,84581250,8448471,73660467,73660467
나무기술(주),242040,Dec-16,,,,,,,,,,
나무기술(주),242040,Dec-17,,,,,,,,,,
나무기술(주),242040,Dec-18,65704112,60769647,8986224,13395371,13395371,46903289,44101711,4720829,13932158,13932158
나무기술(주),242040,Dec-19,84684742,70245278,10362437,18080746,18080746,58481259,49738671,5861228,18036512,18036512
나이스정보통신(주),36800,Dec-11,,,,,,150129607,114715340,20475534,45542874,45542874
나이스정보통신(주),36800,Dec-12,,,,,,178061322,141258397,22127451,55018479,55018479
나이스정보통신(주),36800,Dec-13,,,,,,200655055,156080230,24240338,76716743,76716743
나이스정보통신(주),36800,Dec-14,,,,,,225516768,171403323,32883598,95762588,95762588
나이스정보통신(주),36800,Dec-15,,,,,123961377,263882885,187424006,42297738,123961377,124196520
나이스정보통신(주),36800,Dec-16,317066479,210994119,58862520,151749034,151749034,276593562,174009810,54809877,152676642,152676642
나이스정보통신(주),36800,Dec-17,366436947,249993561,73318915,180643980,180643980,243324925,136189066,63571788,178655345,178655345
나이스정보통신(주),36800,Dec-18,414997500,300809623,78908128,206123598,206123598,240175109,139076977,65378634,203258708,203258708
나이스정보통신(주),36800,Dec-19,452922830,337461723,80414806,231093265,231093265,217676154,123249698,63528347,222564850,222564850
나이스평가정보(주),30190,Dec-11,231620404,0,210623060,91920544,91920544,116497079,0,97191334,90066299,90066299
나이스평가정보(주),30190,Dec-12,184530540,0,165143622,98101082,98101082,132676592,0,115133022,97751279,97751279
나이스평가정보(주),30190,Dec-13,222183238,0,200108051,107589422,107589422,170695443,0,150137851,107483302,107483302
나이스평가정보(주),30190,Dec-14,279236006,0,256420330,117714181,117714181,220464782,0,198297943,117047194,117047194
나이스평가정보(주),30190,Dec-15,338136731,0,310020414,133649664,133649664,279187643,0,250669840,132883359,132883359
나이스평가정보(주),30190,Dec-16,345547072,0,306340137,155324809,155324809,288665097,0,249225139,155327190,155327190
나이스평가정보(주),30190,Dec-17,360404385,0,317780733,171539869,171539869,301384740,0,258332140,178481276,178481276
나이스평가정보(주),30190,Dec-18,383774178,0,335168802,198356572,198356572,323817190,0,276378183,204137401,204137401
나이스평가정보(주),30190,Dec-19,410914934,0,359574051,224181072,224181072,345645820,0,295674900,228825269,228825269
남광토건(주),1260,Dec-11,672858229,661880806,127548363,-65692576,-65692576,672858229,661638645,126993729,-67167002,-67167002
남광토건(주),1260,Dec-12,393480205,398818125,143633897,46934624,46934624,393480205,398022297,143098605,52054274,52054274
남광토건(주),1260,Dec-13,284497543,288958524,18825523,28117872,28117872,284497543,288772989,18536813,29205734,29205734
남광토건(주),1260,Dec-14,278638118,307540004,11526054,-65919546,-65919546,278638118,307191640,11158825,-66974806,-66974806
남광토건(주),1260,Dec-15,302388687,342540159,10770195,39440516,39440516,302388687,341747435,10413093,39440516,39440516
남광토건(주),1260,Dec-16,183598711,184706805,8190964,40652218,40652218,183598711,184706805,8190964,40652218,40652218
남광토건(주),1260,Dec-17,115611173,105448288,8333661,43309990,43309990,115611173,105448288,8333661,43309990,43309990
남광토건(주),1260,Dec-18,157172931,132367836,13663450,49112604,49112604,157172931,132367836,13663450,49112604,49112604
남광토건(주),1260,Dec-19,236179654,213744433,17614209,52872926,52872926,236179654,213744433,17614209,52872926,52872926
남양유업(주),3920,Dec-11,1205185125,841192602,316799833,818970287,818970287,1202937339,839869307,315076223,818222238,818222238
남양유업(주),3920,Dec-12,1365023790,950847582,350447027,870835574,,1340334900,944600149,348302621,865844586,865844586
남양유업(주),3920,Dec-13,1229857086,913616493,333692989,826492143,826492143,1205330531,895477954,331860568,822711561,822711561
남양유업(주),3920,Dec-14,1151706220,858288583,319475957,823933554,823933554,1126347186,834507068,317962729,821663349,821663349
남양유업(주),3920,Dec-15,1215045620,874049303,320864924,849148223,849148223,1204320758,868182330,319009679,845155911,845155911
남양유업(주),3920,Dec-16,1239168204,902177748,295162080,889290582,889290582,1216821786,888522662,293182870,881276553,881276553
남양유업(주),3920,Dec-17,1166971936,866280616,295611062,894973258,894973258,1157333564,859984790,296196103,886533827,886533827
남양유업(주),3920,Dec-18,1079745260,810498026,260659827,888822844,888822844,1070693438,804676725,259564706,887494571,887494571
남양유업(주),3920,Dec-19,1030826757,783605552,246803854,912238537,912238537,1018263416,774499217,243922656,900007758,900007758
남해화학(주),25860,Dec-11,,,,,,1510056304,1408691416,86072051,367170340,367170340
남해화학(주),25860,Dec-12,,,,,,1468834890,1386425830,121520708,341335180,341335180
남해화학(주),25860,Dec-13,,,,,,1391550749,1286311985,84447414,354303169,354303169
남해화학(주),25860,Dec-14,,,,,,1251761127,1146015658,87527770,368224414,368224414
남해화학(주),25860,Dec-15,,,,,385615597,1183345141,1068812213,90417798,385615597,385615597
남해화학(주),25860,Dec-16,1096493484,1002909856,80846670,397981503,397981503,1096487484,1002903369,80522433,397641692,397641692
남해화학(주),25860,Dec-17,1122369006,1015440989,78805079,421392460,,1122362878,1015432822,78435056,421201076,421392460
남해화학(주),25860,Dec-18,,,,,,1242735386,1138316069,87418231,424691070,424691070
남해화학(주),25860,Dec-19,,,,,,1187201231,1079615323,92255205,433960161,433960161
남화산업(주),111710,Dec-18,,,,,,13448740,0,9715944,132661895,132661895
남화산업(주),111710,Dec-19,,,,,,15007015,0,9461243,134972279,134972279
남화토건(주),91590,Dec-12,87324062,77792543,4414030,111520348,111520348,84687528,75424113,4105765,95956884,95956884
남화토건(주),91590,Dec-13,89714913,82294878,4314367,116098578,116098578,87135870,79771956,4007126,97341161,97341161
남화토건(주),91590,Dec-14,95198203,88031817,4022432,120907982,120907982,92761809,85526854,3700108,99751911,99751911
남화토건(주),91590,Dec-15,50407654,47698733,4217011,122174301,122174301,48883356,46098790,3896117,98656300,98656300
남화토건(주),91590,Dec-16,64560813,56985729,4144157,127274742,127274742,61133907,53925297,3717927,101189542,101189542
남화토건(주),91590,Dec-17,66352445,57337046,3684813,134562763,134562763,61797876,53311666,3274920,105033179,105033179
남화토건(주),91590,Dec-18,51700367,47065482,3450570,134256591,134256591,47418461,43128752,3086289,106059981,106059981
남화토건(주),91590,Dec-19,53704665,48712017,3310664,138678864,138678864,53116635,47918027,2904971,109350880,109350880
네이버(주),35420,Dec-11,2121317926,0,1465067047,1577862030,1577862030,1435148217,0,781102751,1595744861,1595744861
네이버(주),35420,Dec-12,2389324068,0,1687125370,1903568275,1903568275,1511390501,0,826503454,1984916192,1984916192
네이버(주),35420,Dec-13,2311962798,0,1787824256,1475309016,1475309016,1223505708,0,633108161,1614627474,1614627474
네이버(주),35420,Dec-14,2758478837,0,2000279771,1797418215,1797418215,1637164959,0,925265388,1911346446,1911346446
네이버(주),35420,Dec-15,3251157100,0,2488953251,2269578519,2269578519,2141274744,0,1314783446,2375716335,2375716335
네이버(주),35420,Dec-16,4022629620,0,2920589144,4129598863,4129598863,2496498317,0,1528147410,2709415904,2709415904
네이버(주),35420,Dec-17,4678468928,0,3499281122,5305186235,5305186235,2930661325,0,1752423852,3933860625,3933860625
네이버(주),35420,Dec-18,5586904533,0,4644371972,5949140513,5949140513,3459014043,0,2195465089,4556881844,4556881844
네이버(주),35420,Dec-19,6593400065,0,5883329892,6503926069,6503926069,3900013296,0,2506201301,5529546873,5529546873
넥센타이어(주),2350,Dec-11,1429955656,1085681933,232294251,565043169,565043169,1177016741,890778495,185145340,559902867,559902867
넥센타이어(주),2350,Dec-12,1700620650,1246179431,277503480,677794569,680551133,1361164473,997152302,216373619,674903060,674903060
넥센타이어(주),2350,Dec-13,1728239824,1239241949,311966371,797000806,797000806,1380223434,993046348,244608096,778080175,778080175
넥센타이어(주),2350,Dec-14,1758781613,1197753876,352473102,933364908,933364908,1382130416,952231059,279057580,896286736,896286736
넥센타이어(주),2350,Dec-15,1837466551,1218458121,394132101,1034045126,1034045126,1468926730,982433814,310780462,991227031,991227031
넥센타이어(주),2350,Dec-16,1894702700,1207928696,438753679,1202749981,1202749981,1490685587,981027963,322483719,1133184744,1133184744
넥센타이어(주),2350,Dec-17,1964792711,1327569238,451802015,1338933844,1338933844,1537843988,1060308001,324760187,1279121778,1279121778
넥센타이어(주),2350,Dec-18,1983976385,1422203420,379332457,1428184674,1428184674,1582971504,1154196184,247281328,1402933292,1402933292
넥센타이어(주),2350,Dec-19,2022338189,1405689925,409280903,1557904774,1557904774,1620923826,1173796648,263198023,1543099308,1543099308
넷마블(주),251270,Dec-17,2424755041,0,1914998813,4465268998,4465268998,1668776658,0,1500889358,4384994870,4384994870
넷마블(주),251270,Dec-18,2021272799,0,1779621319,4551535691,4551535691,1159865513,0,1099853789,4269128183,4269128183
넷마블(주),251270,Dec-19,2178677560,0,1976025140,4648340955,4648340955,1251836230,0,1171591291,4187609529,4187609529
농업회사법인(주)농우바이오,54050,Oct-11,72894879,25604939,32955566,127136808,127136808,55598772,20895486,23860776,125225646,125225646
농업회사법인(주)농우바이오,54050,Sep-13,81665017,34107396,35614006,155188642,155188642,67572494,27381715,27497824,154210065,154210065
농업회사법인(주)농우바이오,54050,Sep-14,89316143,38201483,35873805,164833941,164833941,69261800,27892462,28142478,164373902,164373902
농업회사법인(주)농우바이오,54050,Sep-15,96841463,40130110,44180926,180592234,180592234,78477878,30364614,35376781,174725046,174725046
농업회사법인(주)농우바이오,54050,Dec-16,103088564,47191199,42428844,167880871,167880871,82836511,36790796,34981228,163106969,163106969
농업회사법인(주)농우바이오,54050,Dec-17,104456089,48378018,46125692,174668820,174668820,87588908,40595283,36643511,171365493,171365493
농업회사법인(주)농우바이오,54050,Dec-18,104027075,49175136,49664490,228654362,228654362,79957237,37930595,38143391,224151482,224151482
농업회사법인(주)농우바이오,54050,Dec-19,121267018,62701552,54634303,231754792,231754792,91191095,47036074,41538686,224121627,224121627
농업회사법인아시아종묘(주),154030,Sep-18,18463060,9772484,10252073,18773558,18773558,17868164,9411628,10302808,18773893,18773893
농업회사법인아시아종묘(주),154030,Sep-19,18076596,9058846,10579810,14685021,14685021,17889068,8958354,10545142,14600884,14600884
뉴지랩파마(주),214870,Dec-15,,,,,,73464989,64038514,5354846,35192972,35192972
뉴지랩파마(주),214870,Dec-16,,,,,33809930,32877051,30587965,4984532,33809930,33809930
뉴지랩파마(주),214870,Dec-17,30603266,30377199,6221375,37841680,37841680,30603266,30377199,6212530,37841680,37841680
뉴지랩파마(주),214870,Dec-18,18640144,18642924,5552165,31793619,31793619,18563223,18614636,4975856,31782797,31782797
