회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
(주)휴온스,243070,Dec-18,42037087,171906329,76135236,34744031,159529046,0
(주)휴온스,243070,Dec-19,54100378,200978239,96213052,42288108,185101607,0
(주)휴온스글로벌,84110,Dec-11,,,,15814573,80683046,0
(주)휴온스글로벌,84110,Dec-12,19178946,100676691,60077538,16187905,85663835,0
(주)휴온스글로벌,84110,Dec-13,22253966,109126834,63533993,18677848,86039430,0
(주)휴온스글로벌,84110,Dec-14,27469503,157192162,59123736,23383675,101016999,0
(주)휴온스글로벌,84110,Dec-15,28529395,189734554,69918388,23287816,103373562,0
(주)휴온스글로벌,84110,Dec-16,36762361,218792414,89603122,280797,17395778,0
(주)휴온스글로벌,84110,Dec-17,47056079,228891125,91424068,1123629,10792963,0
(주)휴온스글로벌,84110,Dec-18,53360375,246815630,110699960,1406876,17226866,0
(주)휴온스글로벌,84110,Dec-19,68534411,281438920,138284513,3006249,18919484,0
(주)흥국,10240,Dec-11,9601249,34252810,19716240,8221467,26890017,0
(주)흥국,10240,Dec-12,7655315,42818721,20658197,5878592,38008693,0
(주)흥국,10240,Dec-13,7842755,39634474,24690497,5761177,33090168,0
(주)흥국,10240,Dec-14,8576477,37921107,15545550,6569048,33164116,0
(주)흥국,10240,Dec-15,8174100,36351980,19925896,6336800,32400518,0
(주)흥국,10240,Dec-16,7921498,21599352,13363593,6740977,15924269,0
(주)흥국,10240,Dec-17,11548777,33800812,18946341,9992677,23628029,0
(주)흥국,10240,Dec-18,16485533,45108296,20769599,12627692,31185593,0
(주)흥국,10240,Dec-19,15130319,47838287,21733179,12078676,31577505,0
(주)흥국에프엔비,189980,Dec-15,9155454,28058924,8061488,8336792,27173032,0
(주)흥국에프엔비,189980,Dec-16,9659602,18968829,8677657,9467110,18009841,0
(주)흥국에프엔비,189980,Dec-17,9349616,28259131,10508829,9196415,26991393,0
(주)흥국에프엔비,189980,Dec-18,12216816,36111713,21827652,11560039,33997057,0
(주)흥국에프엔비,189980,Dec-19,11887480,38523336,23979216,11460248,37139402,0
(주)희림종합건축사사무소,37440,Dec-11,,,,0,97745583,0
(주)희림종합건축사사무소,37440,Dec-12,,,,0,107861828,0
(주)희림종합건축사사무소,37440,Dec-13,0,108515057,71937144,0,108452882,0
(주)희림종합건축사사무소,37440,Dec-14,0,118376106,80698297,0,118091887,0
(주)희림종합건축사사무소,37440,Dec-15,0,119368646,83424804,0,119280052,0
(주)희림종합건축사사무소,37440,Dec-16,0,117104520,92512921,0,117283066,0
(주)희림종합건축사사무소,37440,Dec-17,0,108094181,72973935,0,108146338,0
(주)희림종합건축사사무소,37440,Dec-18,0,107933219,72824977,0,108100868,0
(주)희림종합건축사사무소,37440,Dec-19,0,125041930,96626112,0,122067338,0
(주)힘스,238490,Dec-17,,,,7026888,37999132,0
(주)힘스,238490,Dec-18,,,,12348302,31384300,0
(주)힘스,238490,Dec-19,,,,23396356,48590563,0
AJ네트웍스(주),95570,Dec-15,27088621,252774438,817101585,8832397,91870889,0
AJ네트웍스(주),95570,Dec-16,48758274,345416729,992364518,4994188,139464144,0
AJ네트웍스(주),95570,Dec-17,54488684,318877074,1207742893,10989164,175963729,0
AJ네트웍스(주),95570,Dec-18,51456823,1511355998,1609070172,12376452,258239155,0
AJ네트웍스(주),95570,Dec-19,58629572,501055395,796837082,16272946,273884244,0
CS홀딩스(주),590,Dec-11,13961828,63374674,15869294,0,23418539,0
CS홀딩스(주),590,Dec-12,15128642,63215756,12919959,0,21994951,0
CS홀딩스(주),590,Dec-13,28262406,112551373,19004794,0,22608901,0
CS홀딩스(주),590,Dec-14,31038640,134005482,22944567,0,22231490,0
CS홀딩스(주),590,Dec-15,27181427,169849722,28233172,0,37080415,0
CS홀딩스(주),590,Dec-16,25159620,178709509,23091434,0,35217945,0
CS홀딩스(주),590,Dec-17,24922098,185548205,24286163,0,34311817,0
CS홀딩스(주),590,Dec-18,27903005,188480772,20778759,0,35865107,0
CS홀딩스(주),590,Dec-19,28260704,194780328,19134828,0,37516409,0
HD현대(주),267250,Dec-17,3301983453,7827202701,6528696308,46851234,446163484,0
HD현대(주),267250,Dec-18,4329882609,8884243813,8660182933,55850922,301875878,0
HD현대(주),267250,Dec-19,3876745323,9935217592,8022270883,46871732,1177678489,0
KB오토시스(주),24120,Dec-11,20605874,48109450,42559124,14973041,44967823,0
KB오토시스(주),24120,Dec-12,18761937,46838109,34991164,13900552,43411350,0
KB오토시스(주),24120,Dec-13,19063642,51655933,39042595,14454419,45859878,0
KB오토시스(주),24120,Dec-14,18502355,46316052,36540383,12454588,40217951,0
KB오토시스(주),24120,Dec-15,18852543,54481301,43252329,12755584,54095535,0
KB오토시스(주),24120,Dec-16,20157913,60845913,44530291,12815422,65759506,0
KB오토시스(주),24120,Dec-17,20158806,65677857,54698844,13677384,62988857,0
KB오토시스(주),24120,Dec-18,17786814,69132367,41318149,11762760,65477043,0
KB오토시스(주),24120,Dec-19,23189163,67759770,32777999,14681423,49163825,0
KD(주),44180,Dec-11,1682027,36270477,40877998,1099533,10125526,0
KD(주),44180,Dec-12,1679990,14965686,13642324,1470236,6171337,0
KD(주),44180,Dec-13,2724293,13687677,15913207,1167109,12405316,0
KD(주),44180,Dec-14,7225769,17640879,12282439,7013532,18263252,0
KD(주),44180,Dec-15,11998333,27442308,20649607,11693857,27017389,0
KD(주),44180,Dec-16,17775768,45678071,14557006,17395273,43969180,0
KD(주),44180,Dec-17,45372857,69358966,47697879,30484691,53346118,0
KD(주),44180,Dec-18,56077358,78208662,91063558,51216085,71818570,0
KD(주),44180,Dec-19,21710903,38249139,57284217,21182090,40264542,0
KG스틸(주),16380,Dec-11,631035106,1428798567,2244030786,527258137,1189135699,0
KG스틸(주),16380,Dec-12,592824959,1416190412,2096857848,476402441,1115488558,0
KG스틸(주),16380,Dec-13,616174301,1447330795,2666097332,469166842,1144255495,0
KG스틸(주),16380,Dec-14,414437589,1221647864,1544134650,195631949,803606888,0
KG스틸(주),16380,Dec-15,306700402,765396865,1045155473,156305628,471509802,0
KG스틸(주),16380,Dec-16,279640199,819255317,1004166877,151451009,509563999,0
KG스틸(주),16380,Dec-17,309134326,869643146,2370846065,169047426,528046983,0
KG스틸(주),16380,Dec-18,332911045,885862122,1019109537,183849186,540817853,0
KG스틸(주),16380,Dec-19,309945540,760767264,641765585,169812719,462526269,0
KISCO홀딩스(주),1940,Dec-11,53608973,311021212,74550730,0,31397180,0
KISCO홀딩스(주),1940,Dec-12,59045317,328898571,55384321,0,33086790,0
KISCO홀딩스(주),1940,Dec-13,200814880,694055349,198879043,0,38553008,0
KISCO홀딩스(주),1940,Dec-14,182598694,659500085,195696349,0,43642608,0
KISCO홀딩스(주),1940,Dec-15,112549102,724881736,158948902,0,64377110,0
KISCO홀딩스(주),1940,Dec-16,120134452,870907458,169517931,0,74040278,0
KISCO홀딩스(주),1940,Dec-17,127504832,1053491943,210619813,0,82536714,0
KISCO홀딩스(주),1940,Dec-18,138461612,1117862982,241944078,0,90182483,0
KISCO홀딩스(주),1940,Dec-19,130211194,1094786824,193070835,0,95747749,0
LG이노텍(주),11070,Dec-11,375875677,1735938772,1473820290,313465960,1608053947,0
LG이노텍(주),11070,Dec-12,477943383,2073033168,2009224805,374004207,1946684210,0
LG이노텍(주),11070,Dec-13,376143275,2006841235,1629363724,270721530,1764039007,0
LG이노텍(주),11070,Dec-14,353614911,2082013467,1646619320,262231929,1819614093,0
LG이노텍(주),11070,Dec-15,303057518,1788890417,1295457184,225800716,1506662499,0
LG이노텍(주),11070,Dec-16,403226308,2084430551,1733744759,331157968,1794497092,0
LG이노텍(주),11070,Dec-17,641328902,2734483836,2497247026,549103630,2367691642,0
LG이노텍(주),11070,Dec-18,520248469,2233328061,1584398430,420125559,1954918293,0
LG이노텍(주),11070,Dec-19,488148655,2530944170,2046234454,375398355,2205438180,0
LS일렉트릭(주),10120,Dec-11,219213904,920907472,514031973,129284680,636214869,0
LS일렉트릭(주),10120,Dec-12,232878892,1156968374,604173409,130460407,874500527,0
LS일렉트릭(주),10120,Dec-13,202998372,1237405837,521551282,119158560,948360722,0
LS일렉트릭(주),10120,Dec-14,167649500,1402954586,737436652,71526775,1117159537,0
LS일렉트릭(주),10120,Dec-15,161505426,1394335061,618075404,77812795,1096544683,0
LS일렉트릭(주),10120,Dec-16,146764570,1417503432,680589631,75954397,1092398270,0
LS일렉트릭(주),10120,Dec-17,166943748,1416121088,649817776,87178891,1105512826,0
LS일렉트릭(주),10120,Dec-18,196627797,1536084083,700173004,108600929,1188556589,0
LS일렉트릭(주),10120,Dec-19,196292258,1666899982,753778847,99214190,1326666713,0
OCI(주),10060,Dec-11,440874349,1985701838,1452468849,339677792,1571751477,0
OCI(주),10060,Dec-12,539483176,1977427652,948823679,402429089,1461200380,0
OCI(주),10060,Dec-13,436469895,1844868527,1580117384,309544547,1320279809,0
OCI(주),10060,Dec-14,552644073,1886070902,1822502115,424613342,1256972584,0
OCI(주),10060,Dec-15,516898678,2399834131,1585448631,297326368,1264217114,0
OCI(주),10060,Dec-16,789966317,1981389629,1437938519,214896775,1302893841,0
OCI(주),10060,Dec-17,358344589,2098427000,1214344006,213852770,1427326118,0
OCI(주),10060,Dec-18,544617696,2018703322,1092898742,367041989,1329564971,0
OCI(주),10060,Dec-19,906322522,2160672177,845845775,298744193,1020694352,0
SK이노베이션(주),96770,Dec-11,7481836856,19886931642,14305452178,50775966,1930410275,0
SK이노베이션(주),96770,Dec-12,6758731598,17885165635,12024817510,44649381,2081152030,0
SK이노베이션(주),96770,Dec-13,7080009016,16997439560,11665349893,74349112,971188086,0
SK이노베이션(주),96770,Dec-14,5218732944,14888371134,11403361285,70323990,649084122,0
SK이노베이션(주),96770,Dec-15,3559799675,12842183353,7494013739,63362091,1348655958,0
SK이노베이션(주),96770,Dec-16,4445258671,14987716062,8736546528,117288874,861116049,0
SK이노베이션(주),96770,Dec-17,5978631663,16219198623,9954797442,125701135,1588906972,0
SK이노베이션(주),96770,Dec-18,6179806214,16752415052,8940623415,151756396,1500027432,0
SK이노베이션(주),96770,Dec-19,6495210174,17352776869,10456380735,280180373,1360416534,7865246
SNT모티브(주),64960,Dec-11,151929976,455992508,326924302,112344022,377235277,0
SNT모티브(주),64960,Dec-12,145212382,454072273,310059609,107792329,392286091,0
SNT모티브(주),64960,Dec-13,170844504,639221031,436069652,117259098,370766765,0
SNT모티브(주),64960,Dec-14,161493201,588020026,346840747,123025077,396032361,0
SNT모티브(주),64960,Dec-15,148663223,645403557,303642392,117963106,446274878,0
SNT모티브(주),64960,Dec-16,142148536,716324278,368581136,116065326,478964034,0
SNT모티브(주),64960,Dec-17,131109968,707755426,304754255,105073481,478854776,0
SNT모티브(주),64960,Dec-18,133170116,680052043,281482350,109039103,467185179,0
SNT모티브(주),64960,Dec-19,130080224,625855314,241124000,112360241,586208940,0
SNT중공업(주),3570,Dec-11,122904046,542977795,295360007,104460021,392231245,0
SNT중공업(주),3570,Dec-12,135744536,520914376,248817945,114173483,366106327,0
SNT중공업(주),3570,Dec-13,140996272,421758329,175157177,136577898,404635979,0
SNT중공업(주),3570,Dec-14,123356826,395314600,170715794,118556608,380060994,0
SNT중공업(주),3570,Dec-15,121438153,425095624,152652312,115656174,404789103,0
SNT중공업(주),3570,Dec-16,92241762,421580737,150625432,86593356,401077123,0
SNT중공업(주),3570,Dec-17,81128806,399108316,164030236,78863545,379882313,0
SNT중공업(주),3570,Dec-18,82803028,413712117,118004884,79661039,389835239,0
SNT중공업(주),3570,Dec-19,87953988,411352646,106326931,82890777,380544365,0
STX엔진(주),77970,Dec-11,598368400,1782966129,1925789038,241187315,932754043,0
STX엔진(주),77970,Dec-12,389965357,2099349733,1690499071,245634277,1128424982,0
STX엔진(주),77970,Dec-13,187111910,788158993,899456984,187111910,755889957,0
STX엔진(주),77970,Dec-14,210422907,626533311,547142525,210422907,625788942,0
STX엔진(주),77970,Dec-15,,,,197570900,569624885,0
STX엔진(주),77970,Dec-16,184870486,449827298,636876448,167556973,441049077,0
STX엔진(주),77970,Dec-17,148654760,435290833,631483192,136157036,437943312,0
STX엔진(주),77970,Dec-18,215308453,493818832,349865608,196100220,496990577,0
STX엔진(주),77970,Dec-19,196958790,438989323,355269966,183587872,428798783,0
STX중공업(주),71970,Dec-11,221715473,671913360,688160294,219859280,662432632,0
STX중공업(주),71970,Dec-12,134842577,578788737,608469690,132651758,568164682,0
STX중공업(주),71970,Dec-13,139816382,737781685,770451076,139679330,734371301,0
STX중공업(주),71970,Dec-14,140730478,641882165,645291262,140179308,637445734,0
STX중공업(주),71970,Dec-15,130450508,574417416,548834238,129909107,569760080,0
STX중공업(주),71970,Dec-16,106819314,290025206,1423080113,105965226,285231182,0
STX중공업(주),71970,Dec-17,69475757,223745907,316223525,69475757,223764758,0
STX중공업(주),71970,Dec-18,74766621,321067604,294786020,74766621,320908067,0
STX중공업(주),71970,Dec-19,79063065,221287501,198542367,79063065,220985016,0
가온미디어(주),78890,Dec-11,29131296,77510486,53877018,28697136,76155374,0
가온미디어(주),78890,Dec-12,27055489,121039313,86366255,25103085,122537013,0
가온미디어(주),78890,Dec-13,18736312,101391939,58283019,18630059,101741491,0
가온미디어(주),78890,Dec-14,43422257,159997292,100005118,34400880,150731655,0
가온미디어(주),78890,Dec-15,63204626,192573748,116008503,59311920,189456948,0
가온미디어(주),78890,Dec-16,55109833,210502933,101887980,54308989,202781156,0
가온미디어(주),78890,Dec-17,76549110,237726343,127574295,69495324,229504212,0
가온미디어(주),78890,Dec-18,128819145,295984058,184225163,126992152,289955765,0
가온미디어(주),78890,Dec-19,76983557,276600026,113294044,76553547,272834470,0
가온전선(주),500,Dec-11,55341262,293854380,159110802,53700252,291946496,0
가온전선(주),500,Dec-12,69603508,301511647,162653661,68467216,300062590,0
가온전선(주),500,Dec-13,59754364,297979985,147475729,57432742,286749389,0
가온전선(주),500,Dec-14,64093781,271297105,147699806,62439350,259363344,0
가온전선(주),500,Dec-15,59430586,282044125,157617251,57301345,268208582,0
가온전선(주),500,Dec-16,56114826,285489442,182515205,52972448,268669933,0
가온전선(주),500,Dec-17,67386013,291490986,193132989,64206533,272686710,0
가온전선(주),500,Dec-18,63213008,277829165,147498229,59555138,259163599,0
가온전선(주),500,Dec-19,57086106,264775008,168070024,51001731,249187047,0
감성코퍼레이션(주),36620,Dec-11,,,,1160303,7020936,0
감성코퍼레이션(주),36620,Dec-12,,,,1066298,6757275,0
감성코퍼레이션(주),36620,Dec-13,,,,399631,5509305,0
감성코퍼레이션(주),36620,Dec-14,,,,1565023,7305542,0
감성코퍼레이션(주),36620,Dec-15,,,,633012,6794043,0
감성코퍼레이션(주),36620,Dec-16,,,,1388869,7138369,0
감성코퍼레이션(주),36620,Dec-17,,,,626147,11121293,0
감성코퍼레이션(주),36620,Dec-18,36617,8036454,4226725,27749,8054336,2079465
감성코퍼레이션(주),36620,Dec-19,1248658,24457937,22513222,1185622,26560032,61071
강남제비스코(주),860,Dec-11,37663029,155025423,50170099,36495530,148233164,0
강남제비스코(주),860,Dec-12,44076268,178308701,54079070,40989124,167316728,0
강남제비스코(주),860,Dec-13,39947746,204633072,56487899,36466385,191000168,0
강남제비스코(주),860,Dec-14,38598557,216632161,54687173,35152607,201574663,0
강남제비스코(주),860,Dec-15,36803927,232732626,50679603,33135595,214329447,0
강남제비스코(주),860,Dec-16,38720711,241277537,57221747,34608158,221834089,0
강남제비스코(주),860,Dec-17,39136306,212085301,60317070,35061029,194534020,0
강남제비스코(주),860,Dec-18,48083457,187924543,60379469,37197760,143360831,0
강남제비스코(주),860,Dec-19,50810941,178788070,59914686,40813881,129428124,0
갤럭시아머니트리(주),94480,Dec-11,14361823,117078631,146133801,0,64284745,0
갤럭시아머니트리(주),94480,Dec-12,16158899,108584958,130345968,0,59447636,0
갤럭시아머니트리(주),94480,Dec-13,12262956,111497569,141402582,0,69798048,0
갤럭시아머니트리(주),94480,Dec-14,0,79799473,60057464,0,59330772,0
갤럭시아머니트리(주),94480,Dec-15,0,94157479,77016835,0,91319602,0
갤럭시아머니트리(주),94480,Dec-16,0,113217833,90045327,0,111296540,0
갤럭시아머니트리(주),94480,Dec-17,0,154852571,110155341,0,154849075,0
갤럭시아머니트리(주),94480,Dec-18,0,191872489,142455990,0,191871957,0
갤럭시아머니트리(주),94480,Dec-19,0,192857151,125117016,0,191702335,0
경남스틸(주),39240,Dec-11,,,,40227910,84325519,0
경남스틸(주),39240,Dec-12,,,,36930234,79821835,0
경남스틸(주),39240,Dec-13,,,,31552965,77995566,0
경남스틸(주),39240,Dec-14,,,,34378738,99064035,0
경남스틸(주),39240,Dec-15,,,,40392016,104042698,0
경남스틸(주),39240,Dec-16,,,,26736232,90191603,0
경남스틸(주),39240,Dec-17,,,,39064514,103353717,0
경남스틸(주),39240,Dec-18,,,,33980307,91540658,0
경남스틸(주),39240,Dec-19,,,,33433997,90436331,0
경남제약(주),53950,Dec-11,,,,12296478,46694504,0
경남제약(주),53950,Dec-12,,,,11253860,40796184,0
경남제약(주),53950,Dec-13,,,,7518749,24003015,0
경남제약(주),53950,Dec-14,,,,5435940,20815652,0
경남제약(주),53950,Dec-15,,,,6098987,21523794,0
경남제약(주),53950,Dec-16,,,,4743417,23739704,0
경남제약(주),53950,Dec-17,,,,5425970,29145696,0
경남제약(주),53950,Dec-18,7050607,32592511,22740182,6993432,32608110,0
경남제약(주),53950,Dec-19,9600895,52105273,10676026,9299890,52255868,0
경동제약(주),11040,Dec-11,16213776,99007261,29956997,15533202,98108203,0
경동제약(주),11040,Dec-12,20508979,99281943,29433548,17363914,96624943,0
경동제약(주),11040,Dec-13,25298254,105758592,26609027,21368600,103300774,0
경동제약(주),11040,Dec-14,26621925,102740736,32003903,22380470,99222873,0
경동제약(주),11040,Dec-15,23134835,85607304,20500653,19869341,83557566,0
경동제약(주),11040,Dec-16,23872816,112480393,27194063,20754468,107773739,0
경동제약(주),11040,Dec-17,28194846,110127126,29908482,26017772,106211953,0
경동제약(주),11040,Dec-18,26471406,126151982,39415220,24689622,122060916,0
경동제약(주),11040,Dec-19,25105474,142312197,23148224,24615390,140715153,0
경인전자(주),9140,Dec-11,2667092,40876787,6645238,370395,25884369,0
