회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별)
티케이지휴켐스(주),69260,Dec-18,211732.71,864734491,199036.44,843448208
티케이지휴켐스(주),69260,Dec-19,169291.18,913867791,169985.34,893230019
팅크웨어(주),84730,Dec-11,,,29162.09,139819098
팅크웨어(주),84730,Dec-12,,,37817.51,163042118
팅크웨어(주),84730,Dec-13,30341.46,208004825,28225.18,204188099
팅크웨어(주),84730,Dec-14,34047.74,197685268,32574.96,194766197
팅크웨어(주),84730,Dec-15,28019.48,198964701,25006.36,192761412
팅크웨어(주),84730,Dec-16,32141.91,207081894,29019.96,201958589
팅크웨어(주),84730,Dec-17,34576.93,205687951,31477.16,203051511
팅크웨어(주),84730,Dec-18,35518.05,198626631,29205.98,196606236
팅크웨어(주),84730,Dec-19,41792.2,208700708,29760.09,202722615
파나케이아(주),58530,Dec-11,5098.14,44501035,5037.49,44993254
파나케이아(주),58530,Dec-12,2168.86,38682471,1473.29,38423337
파나케이아(주),58530,Dec-13,6941.41,41188722,6440.35,40320647
파나케이아(주),58530,Dec-14,5204.66,42842916,4286.24,41980108
파나케이아(주),58530,Dec-15,6654.98,50669501,5945.69,50568649
파나케이아(주),58530,Dec-16,11363.93,94693328,6322.51,77057601
파나케이아(주),58530,Dec-17,-13868.8,131715727,-6241.11,94279784
파나케이아(주),58530,Dec-18,1645.3,171434545,-5455.54,115881227
파나케이아(주),58530,Dec-19,-9473.3,152329511,-12948.63,96528365
파미셀(주),5690,Dec-11,-11204.66,101152986,-10106.26,100904653
파미셀(주),5690,Dec-12,-6983.89,136426638,-6718.8,130760805
파미셀(주),5690,Dec-13,-14343.23,99368849,-19271.74,97663863
파미셀(주),5690,Dec-14,,,-19321.51,98844665
파미셀(주),5690,Dec-15,,,1514.05,102101332
파미셀(주),5690,Dec-16,,,8289.65,101953350
파미셀(주),5690,Dec-17,,,-31079.53,63751942
파미셀(주),5690,Dec-18,,,-5598.65,59117136
파미셀(주),5690,Dec-19,,,10596.07,63265983
팜젠사이언스(주),4720,Dec-11,1992.86,42823798,1716.96,42704817
팜젠사이언스(주),4720,Dec-12,7469.15,42613631,7439.17,42595258
팜젠사이언스(주),4720,Dec-13,10855.58,39329045,10897.01,39373709
팜젠사이언스(주),4720,Dec-14,11254.68,42043232,11294.29,42255175
팜젠사이언스(주),4720,Dec-15,20910.97,46449650,20832.79,46543161
팜젠사이언스(주),4720,Dec-16,26391.75,64300325,26243.56,64453938
팜젠사이언스(주),4720,Dec-17,28591.41,68480423,28187.96,68311027
팜젠사이언스(주),4720,Dec-18,28965.59,98193428,28799.77,98014382
팜젠사이언스(주),4720,Dec-19,28305.38,100034914,28799.04,101304359
패션플랫폼(주),225590,Dec-15,,,,
패션플랫폼(주),225590,Dec-16,,,,
패션플랫폼(주),225590,Dec-17,,,,
패션플랫폼(주),225590,Dec-18,,,9392.63,43262813
패션플랫폼(주),225590,Dec-19,,,15137.81,54773061
팬오션(주),28670,Dec-11,327935,7016406000,292180,6354050000
팬오션(주),28670,Dec-12,-27549,7150182000,-72849,6652610000
팬오션(주),28670,Dec-13,-1219009,4880129000,-1402465,4639640000
팬오션(주),28670,Dec-14,1194013,4557930000,1200906,4439432000
팬오션(주),28670,Dec-15,436067,4314284000,427098,4228195000
팬오션(주),28670,Dec-16,477535,4330646000,442569,4259612000
팬오션(주),28670,Dec-17,528569,3894362000,512187,3820957000
팬오션(주),28670,Dec-18,539399,4119496000,519033,4054723000
팬오션(주),28670,Dec-19,584697,4454177000,560801,4394868000
퍼스텍(주),10820,Dec-11,29548.17,116424272,27638.35,106860273
퍼스텍(주),10820,Dec-12,31103.99,132133694,28311.37,124785480
퍼스텍(주),10820,Dec-13,33386.57,147578857,29742.83,139660201
퍼스텍(주),10820,Dec-14,37000.97,200022792,33736.31,187777184
퍼스텍(주),10820,Dec-15,41684.41,203613976,35916.4,183980164
퍼스텍(주),10820,Dec-16,42923.34,202340678,37734.83,179175959
퍼스텍(주),10820,Dec-17,45111.51,197157482,36332.54,169952998
퍼스텍(주),10820,Dec-18,,,6387.5,160686362
퍼스텍(주),10820,Dec-19,,,26004.31,182110598
펌텍코리아(주),251970,Dec-19,64292.59,294174682,48620.02,214705584
페이퍼코리아(주),1020,Dec-11,12615.5,418284547,9329.67,400911563
페이퍼코리아(주),1020,Dec-12,67728.48,434804634,60148.35,403772344
페이퍼코리아(주),1020,Dec-13,59878.27,453347281,48217.57,422837836
페이퍼코리아(주),1020,Dec-14,41446.54,504606288,29276.72,477722444
페이퍼코리아(주),1020,Dec-15,1960.26,554699622,8894.97,479181315
페이퍼코리아(주),1020,Dec-16,38560.06,541922930,30376.79,457225841
페이퍼코리아(주),1020,Dec-17,-33267.62,667698215,-66594.91,473049078
페이퍼코리아(주),1020,Dec-18,36725.28,588414093,-10253.99,458451986
페이퍼코리아(주),1020,Dec-19,40093.69,627860659,20427.64,415525790
평화산업(주),90080,Dec-11,16181.94,66945856,15005.75,65895748
평화산업(주),90080,Dec-12,16366.47,69784966,15148.04,68575630
평화산업(주),90080,Dec-13,20880.58,68160050,20089.9,67839223
평화산업(주),90080,Dec-14,40342.93,161204694,42040.14,160316857
평화산업(주),90080,Dec-15,57447.92,164280658,54981.24,163659850
평화산업(주),90080,Dec-16,55552.03,165068412,53361.47,164187430
평화산업(주),90080,Dec-17,50748.56,178292605,49898.79,179756366
평화산업(주),90080,Dec-18,17984.67,178368753,17250.3,180335918
평화산업(주),90080,Dec-19,41349.02,194159754,38397,190995353
평화홀딩스(주),10770,Dec-11,110858.43,602375346,13367.93,210322310
평화홀딩스(주),10770,Dec-12,125518.89,566324408,2955.56,209023259
평화홀딩스(주),10770,Dec-13,135258.2,563167943,9794.98,212127018
평화홀딩스(주),10770,Dec-14,110601.29,452378447,10948.7,201795518
평화홀딩스(주),10770,Dec-15,136400.64,454722206,13298.85,195677735
평화홀딩스(주),10770,Dec-16,140119.78,455219603,13387.17,196049853
평화홀딩스(주),10770,Dec-17,134603.12,509012525,17748.32,192537983
평화홀딩스(주),10770,Dec-18,77022.03,495396871,27185.46,200896196
평화홀딩스(주),10770,Dec-19,107361.23,502912079,6200.06,202193059
포스코스틸리온(주),58430,Dec-11,,,15402.9,521470744
포스코스틸리온(주),58430,Dec-12,,,31890.56,468910265
포스코스틸리온(주),58430,Dec-13,46408.44,451584709,46408.44,449660945
포스코스틸리온(주),58430,Dec-14,55981.21,438621813,55956.48,423833493
포스코스틸리온(주),58430,Dec-15,74033.76,431890799,76647.33,413900752
포스코스틸리온(주),58430,Dec-16,101795.89,405761030,99438.87,382814995
포스코스틸리온(주),58430,Dec-17,82496.31,426747278,82325.41,407627992
포스코스틸리온(주),58430,Dec-18,74955,454196339,72273.01,433862877
포스코스틸리온(주),58430,Dec-19,72030.48,503427114,69895.53,473494909
포스코홀딩스(주),5490,Dec-11,10269697.89,78408837832,7115053.75,52727876388
포스코홀딩스(주),5490,Dec-12,9290250.46,79265850804,6393965.83,52320436140
포스코홀딩스(주),5490,Dec-13,8144144.84,84455406685,5356508.25,54242277654
포스코홀딩스(주),5490,Dec-14,8334101.33,85252172613,5228828.11,52597323083
포스코홀딩스(주),5490,Dec-15,7266165.54,80408759246,5162921.23,51309408699
포스코홀딩스(주),5490,Dec-16,8526227.48,79762994520,5975201.69,52055752946
포스코홀딩스(주),5490,Dec-17,11182674.66,79024959080,7113376.22,53692257510
포스코홀딩스(주),5490,Dec-18,10810335.2,78248265217,6095521.71,54125979686
포스코홀딩스(주),5490,Dec-19,10656897,79058661131,5621856.9,55710766417
풍국주정공업(주),23900,Dec-11,20946.74,110676243,11698.33,87288795
풍국주정공업(주),23900,Dec-12,12750.61,116479112,9037.32,86813041
풍국주정공업(주),23900,Dec-13,24181.81,122531167,12479.45,92042390
풍국주정공업(주),23900,Dec-14,23916.95,128761473,12051.98,94223368
풍국주정공업(주),23900,Dec-15,24583.68,138654863,13820.91,100198927
풍국주정공업(주),23900,Dec-16,26576.18,152041005,15046.46,104342531
풍국주정공업(주),23900,Dec-17,34199.58,162812567,20858.71,115525044
풍국주정공업(주),23900,Dec-18,29713.36,174072139,14446.31,122733584
풍국주정공업(주),23900,Dec-19,30068.25,180073444,12763.09,124685857
피씨엘(주),241820,Dec-17,,,-1140.83,15873793
피씨엘(주),241820,Dec-18,,,-2639.11,10620981
피씨엘(주),241820,Dec-19,,,-4078.06,15745442
피앤씨테크(주),237750,Dec-16,,,10040.91,57878055
피앤씨테크(주),237750,Dec-17,,,8925.02,64071370
피앤씨테크(주),237750,Dec-18,,,6866.69,65162377
피앤씨테크(주),237750,Dec-19,,,7835.63,68213532
피에스케이(주),319660,Dec-19,36076.23,223929932,,212387286
피에스케이홀딩스(주),31980,Dec-11,7963.99,141796262,7877.98,142146244
피에스케이홀딩스(주),31980,Dec-12,21244.46,157196774,17224.43,146183792
피에스케이홀딩스(주),31980,Dec-13,31975.54,189782574,18888.02,176653215
피에스케이홀딩스(주),31980,Dec-14,25639.33,198582776,23897.12,189258913
피에스케이홀딩스(주),31980,Dec-15,30651.54,206561951,23758.34,192889570
피에스케이홀딩스(주),31980,Dec-16,44663.36,235455514,39065.47,224655313
피에스케이홀딩스(주),31980,Dec-17,77843.18,276692093,69395.9,272529708
피에스케이홀딩스(주),31980,Dec-18,107233.49,319834249,93033.85,311767437
피에스케이홀딩스(주),31980,Dec-19,8181.25,101648328,11044.67,101016381
피에스텍(주),2230,Dec-11,13136.39,90823304,8041.9,81101088
피에스텍(주),2230,Dec-12,14611.17,100375881,5039.46,80630018
피에스텍(주),2230,Dec-13,36940.78,133918376,46347.06,133245652
피에스텍(주),2230,Dec-14,8370.13,117182202,8474.54,116376036
피에스텍(주),2230,Dec-15,16504.76,137522138,16652.43,136712121
피에스텍(주),2230,Dec-16,10925.32,145598819,11104.05,144884086
피에스텍(주),2230,Dec-17,21465.33,160860295,18449.17,157509294
피에스텍(주),2230,Dec-18,5573.04,164245869,8632.1,163770235
피에스텍(주),2230,Dec-19,11625.04,168595348,11504.61,163986607
피에이치에이(주),43370,Dec-11,149985.59,570279444,89803.76,386164374
피에이치에이(주),43370,Dec-12,169185.39,640523876,91958.4,411378256
피에이치에이(주),43370,Dec-13,190991.07,713758966,93804.84,456009537
피에이치에이(주),43370,Dec-14,194593.21,790229269,84882.41,476579483
피에이치에이(주),43370,Dec-15,161977.57,885010749,53368.48,547489788
피에이치에이(주),43370,Dec-16,229535.64,914289386,120707.22,570740768
피에이치에이(주),43370,Dec-17,258961.69,896344885,163576.72,557222137
피에이치에이(주),43370,Dec-18,228240.41,907869461,156246.59,606651728
피에이치에이(주),43370,Dec-19,216756.4,920596014,108689.9,571696674
하나마이크론(주),67310,Dec-11,85792.01,304071209,85698.97,306532766
하나마이크론(주),67310,Dec-12,68320.9,310429015,71521.45,313914493
하나마이크론(주),67310,Dec-13,75384.18,368146437,64575.58,327442640
하나마이크론(주),67310,Dec-14,96365.65,384967704,80177.89,345047692
하나마이크론(주),67310,Dec-15,95432.12,394754214,74610.5,349696365
하나마이크론(주),67310,Dec-16,57733.25,408520469,31585.23,353711672
하나마이크론(주),67310,Dec-17,114646.71,511669698,68182.88,393772776
하나마이크론(주),67310,Dec-18,170688.93,604901999,76671.37,381914598
하나마이크론(주),67310,Dec-19,168681,706702384,81820.03,445931059
하나머티리얼즈(주),166090,Dec-17,,,53199.19,135008497
하나머티리얼즈(주),166090,Dec-18,,,90744.16,248816460
하나머티리얼즈(주),166090,Dec-19,,,89742.5,295094740
하나제약(주),293480,Dec-18,,,77542.76,242379668
하나제약(주),293480,Dec-19,,,84585.38,263033794
하이록코리아(주),13030,Dec-11,58657.22,224127128,55389.57,219987300
하이록코리아(주),13030,Dec-12,69907.12,248403024,66612.47,244417364
하이록코리아(주),13030,Dec-13,77387.8,275802244,73058.17,271349660
하이록코리아(주),13030,Dec-14,83590.77,305540416,78307.38,298292366
하이록코리아(주),13030,Dec-15,95293.66,335220136,91643.56,327999871
하이록코리아(주),13030,Dec-16,80479.72,353324345,77381.82,345731034
하이록코리아(주),13030,Dec-17,77857.26,379437474,71413.86,360355376
하이록코리아(주),13030,Dec-18,61588.14,371320917,52435.76,351513112
하이록코리아(주),13030,Dec-19,65733.41,381305426,56217.64,361032353
하이즈항공(주),221840,Dec-15,,,22832.32,124460894
하이즈항공(주),221840,Dec-16,,,21164.02,127456363
하이즈항공(주),221840,Dec-17,28360.15,130846672,27811.75,128532042
하이즈항공(주),221840,Dec-18,32379.41,130513801,32137.05,128266572
하이즈항공(주),221840,Dec-19,35347.5,137289915,33464.63,130308140
하이트진로(주),80,Dec-11,423165.43,3573282814,336373.2,3435692574
하이트진로(주),80,Dec-12,678450.75,3518666190,618381.85,3464862523
하이트진로(주),80,Dec-13,677472.74,3553146711,603253.55,3398638439
하이트진로(주),80,Dec-14,553779.56,3422364424,503547.7,3304646403
하이트진로(주),80,Dec-15,599319.82,3460482406,542571.25,3336555973
하이트진로(주),80,Dec-16,594042.11,3401085182,542344.69,3280274823
하이트진로(주),80,Dec-17,616398.36,3507595838,568121.56,3403415556
하이트진로(주),80,Dec-18,592860.67,3428143515,550683.77,3316699691
하이트진로(주),80,Dec-19,477223.97,3270859605,436625.65,3132012663
하이트진로홀딩스(주),140,Dec-11,680074.28,4714754951,61190.45,1815175627
하이트진로홀딩스(주),140,Dec-12,703102.01,4443598671,240927.64,1780971764
하이트진로홀딩스(주),140,Dec-13,609952.93,4262180556,24239.81,1768073953
하이트진로홀딩스(주),140,Dec-14,462365.06,4017988232,66450.99,1777288625
하이트진로홀딩스(주),140,Dec-15,622943.75,4068786993,45342.74,1779992359
하이트진로홀딩스(주),140,Dec-16,636418.92,3967110668,50088.64,1641786913
하이트진로홀딩스(주),140,Dec-17,619798.63,4059346912,37311.52,1623305761
하이트진로홀딩스(주),140,Dec-18,603479.74,3989286143,30317.97,1626823311
하이트진로홀딩스(주),140,Dec-19,646053.01,3836704100,32947.81,1625389666
한국가스공사(주),36460,Dec-11,2267336.8,36010498709,1942141.02,34234501920
한국가스공사(주),36460,Dec-12,2811789.62,40621718532,2538699.13,39356467009
한국가스공사(주),36460,Dec-13,2495517,43666375501,1953639.69,42271827597
한국가스공사(주),36460,Dec-14,2715005.56,46772022425,2016283.16,45116042355
한국가스공사(주),36460,Dec-15,2760971.01,42385339683,1953783.61,40389768736
한국가스공사(주),36460,Dec-16,2053381.81,39927835678,1261534.63,37630880088
한국가스공사(주),36460,Dec-17,1894808.78,37139439444,1369958.5,35330024259
한국가스공사(주),36460,Dec-18,3828456.73,39689691576,2367708.6,37771848692
한국가스공사(주),36460,Dec-19,3339945.54,39311854558,2293064.09,37259513824
한국공항(주),5430,Dec-11,145203.02,395898225,124332.01,362907479
한국공항(주),5430,Dec-12,,,190090.23,373149195
한국공항(주),5430,Dec-13,,,178958.32,371858216
한국공항(주),5430,Dec-14,227868.3,388018468,225612.12,379616809
한국공항(주),5430,Dec-15,244666.49,381351995,211641.43,372435171
한국공항(주),5430,Dec-16,267495.46,373405154,227481.83,363128650
한국공항(주),5430,Dec-17,284762.21,416391199,244551.1,405858743
한국공항(주),5430,Dec-18,295545.4,424415405,254558.41,412465651
한국공항(주),5430,Dec-19,300906.33,464725240,252217.69,453705583
한국기업평가(주),34950,Sep-11,13830.16,107240095,9794.65,85656448
한국기업평가(주),34950,Sep-12,20614.95,104074848,14807.96,94289406
한국기업평가(주),34950,Dec-13,53868.29,105787960,34519.03,91543606
한국기업평가(주),34950,Dec-14,53945.5,109550500,33491.39,92695003
한국기업평가(주),34950,Dec-15,56533.49,116535368,35248.36,97905357
한국기업평가(주),34950,Dec-16,64250.9,122711460,36360.34,98038010
한국기업평가(주),34950,Dec-17,69201.53,127666774,39143.27,97991709
한국기업평가(주),34950,Dec-18,74669.64,130727075,41635.66,98926072
한국기업평가(주),34950,Dec-19,82891.92,160337154,46528.17,122705216
한국내화(주),10040,Dec-11,,,46462.38,189906757
한국내화(주),10040,Dec-12,,,42995.05,185082477
한국내화(주),10040,Dec-13,,,48076.64,197446456
한국내화(주),10040,Dec-14,,,51993.57,198386270
한국내화(주),10040,Dec-15,,,49596.57,201235778
한국내화(주),10040,Dec-16,,,49526.07,205577085
한국내화(주),10040,Dec-17,,,53914.88,215430995
한국내화(주),10040,Dec-18,,,50857,204551880
한국내화(주),10040,Dec-19,,,48958.64,209255064
한국단자공업(주),25540,Dec-11,108130.28,477379456,82582.03,461597307
한국단자공업(주),25540,Dec-12,107186.07,498541217,79621.04,472879462
한국단자공업(주),25540,Dec-13,146801.48,572070390,109366.27,535594845
한국단자공업(주),25540,Dec-14,180544.3,646696686,146265.53,600622472
한국단자공업(주),25540,Dec-15,231611,703874182,184768.91,640139786
한국단자공업(주),25540,Dec-16,244557.17,821786178,201372.05,764409929
한국단자공업(주),25540,Dec-17,234522.66,875170056,189897.38,817318864
한국단자공업(주),25540,Dec-18,224592.4,860534743,171122.7,797186604
한국단자공업(주),25540,Dec-19,232817.14,885601836,171555.89,806215017
한국맥널티(주),222980,Dec-15,,,8055.95,35219911
한국맥널티(주),222980,Dec-16,8945.18,37782412,10589.27,37803456
한국맥널티(주),222980,Dec-17,8325.84,40563919,8326.84,40588924
한국맥널티(주),222980,Dec-18,8670.07,44301261,8366.96,41100683
한국맥널티(주),222980,Dec-19,9282.37,52878565,8160.31,49056454
한국석유공업(주),4090,Dec-11,25224.84,236295082,14277.85,180704762
한국석유공업(주),4090,Dec-12,24177.26,215853209,15842.62,167749363
한국석유공업(주),4090,Dec-13,29850.34,230020630,21227.08,175346545
한국석유공업(주),4090,Dec-14,30931.13,231035732,22835.23,179156771
