회사명,거래소코드,회계년도,현금및현금성자산(IFRS연결),유동부채(IFRS연결),현금및현금성자산(IFRS개별),유동부채(IFRS개별)
와토스코리아(주),79000,Dec-14,,,7984880,2349241
와토스코리아(주),79000,Dec-15,,,8720661,1582190
와토스코리아(주),79000,Dec-16,,,9453906,1547778
와토스코리아(주),79000,Dec-17,,,3790505,1732696
와토스코리아(주),79000,Dec-18,,,9199743,1933325
와토스코리아(주),79000,Dec-19,,,9383717,1470273
우리바이오(주),82850,Dec-11,25688638,113043780,4517191,48343457
우리바이오(주),82850,Dec-12,23164831,171138741,6268973,3149129
우리바이오(주),82850,Dec-13,40337244,329852969,10668451,17142920
우리바이오(주),82850,Dec-14,32637379,500186248,2151607,23690257
우리바이오(주),82850,Dec-15,42615787,613048905,9172261,26453289
우리바이오(주),82850,Dec-16,37624085,534554271,3865798,50976945
우리바이오(주),82850,Dec-17,38041418,429625883,15169493,23138618
우리바이오(주),82850,Dec-18,18243519,443396245,4440904,20662628
우리바이오(주),82850,Dec-19,36544357,437678076,3587006,13346380
우리산업(주),215360,Dec-15,5832135,117074988,5629683,117074988
우리산업(주),215360,Dec-16,8147992,110262951,8137778,110259504
우리산업(주),215360,Dec-17,6232543,120148622,5112555,116492951
우리산업(주),215360,Dec-18,8520570,129944828,6038358,127444798
우리산업(주),215360,Dec-19,5788235,118504537,4733657,116286399
우리산업홀딩스(주),72470,Dec-11,7272565,102130666,2065577,90949643
우리산업홀딩스(주),72470,Dec-12,3827360,98713168,866855,90393785
우리산업홀딩스(주),72470,Dec-13,6182321,107982724,2019459,93119312
우리산업홀딩스(주),72470,Dec-14,10981197,131946322,6867777,115608239
우리산업홀딩스(주),72470,Dec-15,11398644,137484239,804554,5173909
우리산업홀딩스(주),72470,Dec-16,14970953,133576772,1416618,3834879
우리산업홀딩스(주),72470,Dec-17,14551303,141107593,667619,190421
우리산업홀딩스(주),72470,Dec-18,13620626,150196288,555729,204921
우리산업홀딩스(주),72470,Dec-19,12484777,144410089,551871,211092
우리손에프앤지농업회사법인(주),73560,Dec-16,11750698,80053141,2513424,22945315
우리손에프앤지농업회사법인(주),73560,Dec-17,15963307,78056521,7779150,27445321
우리손에프앤지농업회사법인(주),73560,Dec-18,8942517,125586990,2155623,36422830
우리손에프앤지농업회사법인(주),73560,Dec-19,12905747,146234745,4271825,41306025
우리엔터프라이즈(주),37400,Dec-11,3663757,14941492,2629726,14648234
우리엔터프라이즈(주),37400,Dec-12,4958813,10495570,4176529,10397624
우리엔터프라이즈(주),37400,Dec-13,42943827,340580983,1885230,12325805
우리엔터프라이즈(주),37400,Dec-14,35909555,506877742,3234645,9560646
우리엔터프라이즈(주),37400,Dec-15,45744757,625454472,2779931,14616856
우리엔터프라이즈(주),37400,Dec-16,39594194,553153296,1894235,20114892
우리엔터프라이즈(주),37400,Dec-17,40277730,443033882,2236312,14819687
우리엔터프라이즈(주),37400,Dec-18,19321855,455136011,1078336,12767176
우리엔터프라이즈(주),37400,Dec-19,37675055,449619204,1130698,15145320
우리이앤엘(주),153490,Dec-13,19418677,121320945,17600434,110334690
우리이앤엘(주),153490,Dec-14,18963492,129582967,17850344,132468421
우리이앤엘(주),153490,Dec-15,16764971,110803280,14513907,91820777
우리이앤엘(주),153490,Dec-16,16175555,90028165,14305583,87856223
우리이앤엘(주),153490,Dec-17,14281359,73324493,13038993,62065928
우리이앤엘(주),153490,Dec-18,7248754,63682413,6921538,63667098
우리이앤엘(주),153490,Dec-19,10930917,36163497,10628865,38828732
우림피티에스(주),101170,Dec-11,12043842,18271470,12042051,18271470
우림피티에스(주),101170,Dec-12,7678503,10259734,7678338,10259734
우림피티에스(주),101170,Dec-13,11650494,13090805,11650332,13090805
우림피티에스(주),101170,Dec-14,,,6556190,14324930
우림피티에스(주),101170,Dec-15,,,12978859,10885757
우림피티에스(주),101170,Dec-16,,,13243962,8338070
우림피티에스(주),101170,Dec-17,,,9324789,9539798
우림피티에스(주),101170,Dec-18,,,7682417,7772863
우림피티에스(주),101170,Dec-19,,,5515461,9187527
우수AMS(주),66590,Dec-11,24485428,98776525,19388616,83344551
우수AMS(주),66590,Dec-12,9550671,96319237,2677079,70911951
우수AMS(주),66590,Dec-13,19285096,99146871,17369543,79930182
우수AMS(주),66590,Dec-14,10426279,103301706,8052083,85571770
우수AMS(주),66590,Dec-15,9409148,108544714,3965054,88676041
우수AMS(주),66590,Dec-16,8118059,84907641,5663346,60224334
우수AMS(주),66590,Dec-17,10240883,86245622,8125132,65573010
우수AMS(주),66590,Dec-18,15184525,96261278,13365724,77926833
우수AMS(주),66590,Dec-19,7233190,107247490,5386282,84528124
우원개발(주),46940,Dec-11,299726,66597752,11284,57174825
우원개발(주),46940,Dec-12,112951,71669243,15880,66453041
우원개발(주),46940,Dec-13,1513215,71333877,1488556,68764056
우원개발(주),46940,Dec-14,4285683,69278098,3251629,67763225
우원개발(주),46940,Dec-15,10653323,65928863,10241548,65324997
우원개발(주),46940,Dec-16,10877089,54847006,10670556,48615834
우원개발(주),46940,Dec-17,7830164,67715961,6310083,50286135
우원개발(주),46940,Dec-18,12495671,105739392,11136849,55567248
우원개발(주),46940,Dec-19,10095692,108270745,9958189,63405011
우진비앤지(주),18620,Dec-11,,,554022,5792897
우진비앤지(주),18620,Dec-12,,,622396,5759933
우진비앤지(주),18620,Dec-13,,,280635,6490077
우진비앤지(주),18620,Dec-14,,,638549,5011785
우진비앤지(주),18620,Dec-15,,,3372685,7035662
우진비앤지(주),18620,Dec-16,,,6707362,11201929
우진비앤지(주),18620,Dec-17,,,1339671,24746597
우진비앤지(주),18620,Dec-18,2487413,21394010,1737400,18012965
우진비앤지(주),18620,Dec-19,5018925,30783799,4158609,15805872
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,795460,27258968
원풍물산(주),8290,Dec-12,,,128591,27947547
원풍물산(주),8290,Dec-13,4114,27990376,4114,27082802
원풍물산(주),8290,Dec-14,1528,26400666,1528,25532815
원풍물산(주),8290,Dec-15,,,4414112,15895916
원풍물산(주),8290,Dec-16,,,3448106,16783271
원풍물산(주),8290,Dec-17,,,2870041,14249786
원풍물산(주),8290,Dec-18,,,3966850,19845546
원풍물산(주),8290,Dec-19,,,3136979,17020997
웰바이오텍(주),10600,Dec-11,4184607,24931037,1022733,9868078
웰바이오텍(주),10600,Dec-12,3897031,19680440,1722632,7609453
웰바이오텍(주),10600,Dec-13,2823579,19602436,1111178,7467254
웰바이오텍(주),10600,Dec-14,2278653,24658622,271185,13808762
웰바이오텍(주),10600,Dec-15,4280597,21340366,1325787,12384851
웰바이오텍(주),10600,Dec-16,3078356,25374372,747354,14896321
웰바이오텍(주),10600,Dec-17,8508636,58746374,5050770,47690961
웰바이오텍(주),10600,Dec-18,18495199,34198398,15275181,23979512
웰바이오텍(주),10600,Dec-19,10658311,32844942,7425029,20973246
웹케시(주),53580,Dec-19,,,17179574,8048024
위즈코프(주),38620,Dec-11,11903773,433613,11652206,427804
위즈코프(주),38620,Dec-12,1356368,398532,626730,392562
위즈코프(주),38620,Dec-13,2276341,379408,1756667,377083
위즈코프(주),38620,Dec-14,9754080,5369107,9625467,5367683
위즈코프(주),38620,Dec-15,7140455,904206,6143477,903431
위즈코프(주),38620,Dec-16,5892527,4283119,5654921,1126804
위즈코프(주),38620,Dec-17,4622176,4218588,4578142,1357052
위즈코프(주),38620,Dec-18,7173471,3659918,6994523,1067578
위즈코프(주),38620,Dec-19,8503646,1101256,7414553,1101184
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,81541117,24206714,,
윙입푸드홀딩스,900340,Dec-19,87177333,23470745,,
유네코(주),64510,Dec-18,210050,30133167,168112,28069766
유네코(주),64510,Dec-19,943727,52776334,915399,50009270
유니셈(주),36200,Dec-11,3546032,38029938,2931625,37567028
유니셈(주),36200,Dec-12,2747841,27733575,1826820,26447671
유니셈(주),36200,Dec-13,3952408,36441169,2222179,35956586
유니셈(주),36200,Dec-14,9353147,33627612,7604884,32887204
유니셈(주),36200,Dec-15,10029876,27904939,9604869,28028702
유니셈(주),36200,Dec-16,4191441,23212432,3326452,22820461
유니셈(주),36200,Dec-17,29094641,42196063,27968252,41598581
유니셈(주),36200,Dec-18,24210938,37033245,22943566,36462406
유니셈(주),36200,Dec-19,27950849,41008312,26335962,39863551
유니슨(주),18000,Dec-11,18806192,151649972,8798588,177554560
유니슨(주),18000,Dec-12,20875362,110056886,16654434,110597897
유니슨(주),18000,Dec-13,17806466,159542926,15807523,159705032
유니슨(주),18000,Dec-14,11291116,188890009,10355702,192292077
유니슨(주),18000,Dec-15,14755357,159911261,10093962,157524254
유니슨(주),18000,Dec-16,655366,95347251,255823,99156110
유니슨(주),18000,Dec-17,11521139,201841518,11177277,201408727
유니슨(주),18000,Dec-18,1526971,137481384,1255451,136929961
유니슨(주),18000,Dec-19,3213684,77586750,3117734,76066091
유니온머티리얼(주),47400,Dec-11,5503315,32179513,3622179,32179513
유니온머티리얼(주),47400,Dec-12,3776818,36496336,3395673,31306175
유니온머티리얼(주),47400,Dec-13,1564005,31016805,1475755,26002298
유니온머티리얼(주),47400,Dec-14,155906,30803774,53138,25854212
유니온머티리얼(주),47400,Dec-15,153136,27678585,25957,23289603
유니온머티리얼(주),47400,Dec-16,188460,24636506,58841,20843390
유니온머티리얼(주),47400,Dec-17,236340,34741964,111350,30619257
유니온머티리얼(주),47400,Dec-18,1677446,49520223,1233807,47000973
유니온머티리얼(주),47400,Dec-19,2413325,54153000,108732,48486699
유니퀘스트(주),77500,Dec-11,23055699,47318366,21336823,45972820
유니퀘스트(주),77500,Dec-12,25570901,55788081,21797569,55491376
유니퀘스트(주),77500,Dec-13,33304721,55315675,27919630,53801176
유니퀘스트(주),77500,Dec-14,39106885,53723670,34217062,53413539
유니퀘스트(주),77500,Dec-15,65480059,54511236,56076035,54206168
유니퀘스트(주),77500,Dec-16,44939378,74256466,35360784,71550673
유니퀘스트(주),77500,Dec-17,31010752,58120179,21410826,55640431
유니퀘스트(주),77500,Dec-18,31406941,113333659,27993860,109935438
유니퀘스트(주),77500,Dec-19,27490631,127481856,26800884,125005680
유비벨록스(주),89850,Dec-11,1844916,10169643,1221814,9941188
유비벨록스(주),89850,Dec-12,10233522,25334967,9449594,23822295
유비벨록스(주),89850,Dec-13,22070310,44276984,21595286,42595435
유비벨록스(주),89850,Dec-14,2986703,28539759,1397661,27099319
유비벨록스(주),89850,Dec-15,1185616,42730233,814373,28032931
유비벨록스(주),89850,Dec-16,7921897,46406877,6687165,32698954
유비벨록스(주),89850,Dec-17,8565690,56991338,6766634,50681483
유비벨록스(주),89850,Dec-18,37538822,103324272,5602447,59477642
유비벨록스(주),89850,Dec-19,47506538,84746469,4319060,34561098
유성기업(주),2920,Dec-11,12216868,87510223,9891737,77716615
유성기업(주),2920,Dec-12,17495445,53384270,11331021,56704289
유성기업(주),2920,Dec-13,18358937,57051937,11371560,56882287
유성기업(주),2920,Dec-14,16561066,64096389,5135881,56064794
유성기업(주),2920,Dec-15,24053863,46332024,16991844,46930225
유성기업(주),2920,Dec-16,18488470,42064638,6967089,42712870
유성기업(주),2920,Dec-17,21924784,39850754,10331143,39428326
유성기업(주),2920,Dec-18,26196806,39103335,9882091,38828753
유성기업(주),2920,Dec-19,31160524,43966666,12875933,40082178
유아이엘(주),49520,Dec-11,29497487,23674619,14242522,17436774
유아이엘(주),49520,Dec-12,25475524,25371808,8909621,16208187
유아이엘(주),49520,Dec-13,24876875,47737506,4365503,23936565
유아이엘(주),49520,Dec-14,33017266,87113576,5842074,56519182
유아이엘(주),49520,Dec-15,41481705,77294385,27872098,60119934
유아이엘(주),49520,Dec-16,44249848,61616950,20552525,39475213
유아이엘(주),49520,Dec-17,54176813,55420987,32229510,30047489
유아이엘(주),49520,Dec-18,46604357,37695820,3980501,13237009
유아이엘(주),49520,Dec-19,42746346,27102376,15342534,8176500
유엔젤(주),72130,Dec-11,7909808,10578623,3797174,9713460
유엔젤(주),72130,Dec-12,6170705,11860899,3093356,10589237
유엔젤(주),72130,Dec-13,7860222,8293011,5005963,7396333
유엔젤(주),72130,Dec-14,9939137,7193141,5952349,6347790
유엔젤(주),72130,Dec-15,12720249,9379073,10659018,7028077
유엔젤(주),72130,Dec-16,8145607,12000584,6824769,9236596
유엔젤(주),72130,Dec-17,8905301,11359317,7919166,10430353
유엔젤(주),72130,Dec-18,18696232,10084328,17709568,9470873
유엔젤(주),72130,Dec-19,7815990,8946662,6086626,8260210
유진기업(주),23410,Dec-11,26290715,790604745,22559078,739247443
유진기업(주),23410,Dec-12,104223214,631221531,99287446,553899572
유진기업(주),23410,Dec-13,63512991,502677436,55472372,377261625
유진기업(주),23410,Dec-14,34978141,393383675,21926666,319537085
유진기업(주),23410,Dec-15,116866649,692726099,79589248,498796206
유진기업(주),23410,Dec-16,72136682,769115711,29235951,555187863
유진기업(주),23410,Dec-17,108814405,657316156,74745220,520216271
유진기업(주),23410,Dec-18,153521578,800959202,94503591,647407485
유진기업(주),23410,Dec-19,110484160,637154244,78122543,468552081
율촌화학(주),8730,Dec-11,,,2557439,76725314
율촌화학(주),8730,Dec-12,,,4337438,81586322
율촌화학(주),8730,Dec-13,,,3886571,143869758
율촌화학(주),8730,Dec-14,,,28985278,161456051
율촌화학(주),8730,Dec-15,,,10537576,108400251
율촌화학(주),8730,Dec-16,,,17107796,183227888
율촌화학(주),8730,Dec-17,,,9591589,179278281
율촌화학(주),8730,Dec-18,12361192,195907289,12125625,186692498
율촌화학(주),8730,Dec-19,16975139,129920076,16579689,120164502
이건산업(주),8250,Dec-11,15421507,154198240,4144511,121559676
이건산업(주),8250,Dec-12,12971109,141755850,752775,123626451
이건산업(주),8250,Dec-13,32986970,109348236,1567810,97553244
이건산업(주),8250,Dec-14,22001602,120206034,3546836,101088173
이건산업(주),8250,Dec-15,16620652,148882288,880172,124573044
이건산업(주),8250,Dec-16,21655944,196929585,1905898,135894465
이건산업(주),8250,Dec-17,13217452,178967915,6320806,138656382
이건산업(주),8250,Dec-18,20794452,166623423,8497700,123030718
이건산업(주),8250,Dec-19,13800472,154248349,5413123,111524373
이구산업(주),25820,Dec-11,,,2508514,142426142
이구산업(주),25820,Dec-12,,,4954006,154271901
이구산업(주),25820,Dec-13,,,2643370,140214577
이구산업(주),25820,Dec-14,,,1490695,140906832
이구산업(주),25820,Dec-15,,,1868797,128633207
이구산업(주),25820,Dec-16,,,1307270,147199149
이구산업(주),25820,Dec-17,,,2416454,141897594
이구산업(주),25820,Dec-18,,,1384974,136883191
이구산업(주),25820,Dec-19,,,914033,142632824
이노시스(주),56090,Dec-15,,,12984034,6499826
이노시스(주),56090,Dec-16,6594450,4378230,6181034,4323946
이노시스(주),56090,Dec-17,11354675,5346827,8688963,4299807
이노시스(주),56090,Dec-18,11007216,18248060,4854686,17508601
이노시스(주),56090,Dec-19,3882887,9808468,2979923,8600986
이니텍(주),53350,Dec-11,15292592,42160384,5911982,7809134
이니텍(주),53350,Dec-12,20056952,70079623,2419832,9779100
이니텍(주),53350,Dec-13,27427009,65599490,17748946,10867496
이니텍(주),53350,Dec-14,20963454,63489600,6311180,10502156
이니텍(주),53350,Dec-15,16397965,62441768,6435041,14170233
이니텍(주),53350,Dec-16,28233679,63578242,12451744,17743456
이니텍(주),53350,Dec-17,45116315,39721810,12174482,9582649
이니텍(주),53350,Dec-18,71085677,42687677,17040942,10490426
이니텍(주),53350,Dec-19,119291415,43881832,10799937,7245075
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,46051608,28267026,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,46931340,30760651,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,39451346,54349423,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,36012874,59333618,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,51616503,38077296,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,54746085,20348507,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,62781103,18981673,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,60360489,8199681,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,85654774,15667801,,
이엠코리아(주),95190,Dec-11,3684811,48947622,3330035,46777972
이엠코리아(주),95190,Dec-12,4906487,47399215,4826041,45592301
이엠코리아(주),95190,Dec-13,8206239,60646328,8037796,58995559
이엠코리아(주),95190,Dec-14,9708745,70430121,8201779,69829128
이엠코리아(주),95190,Dec-15,3001995,71654999,1535049,71472815
이엠코리아(주),95190,Dec-16,4647647,79120529,2253984,63405119
