회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별)
(주)코데즈컴바인,47770,Dec-15,29137618,29137618,29204450,29204450
(주)코데즈컴바인,47770,Dec-16,29020844,29020844,29049053,29049053
(주)코데즈컴바인,47770,Dec-17,31578877,31578877,31568837,31568837
(주)코데즈컴바인,47770,Dec-18,64408803,64408803,35836762,35836762
(주)코데즈컴바인,47770,Dec-19,71633747,71633747,44274213,44274213
(주)코디,80530,Dec-11,,46365002,46365002,46353656
(주)코디,80530,Dec-12,59948013,59948013,49196321,49196321
(주)코디,80530,Dec-13,73197699,73197699,57718306,57718306
(주)코디,80530,Dec-14,71869254,71869254,50230694,50230694
(주)코디,80530,Dec-15,61653715,61653715,45493046,45493046
(주)코디,80530,Dec-16,86510616,82419083,75090109,73036364
(주)코디,80530,Dec-17,42501591,42501591,41279052,41279052
(주)코디,80530,Dec-18,81954473,81954473,76094627,76094627
(주)코디,80530,Dec-19,75932355,75932355,70681476,70681476
(주)코디엠,224060,Dec-15,,20082514,20082514,20082514
(주)코디엠,224060,Dec-16,68181742,68181742,66363876,66363876
(주)코디엠,224060,Dec-17,60951343,60951343,63642121,63642121
(주)코디엠,224060,Dec-18,93910822,93910822,93249224,93249224
(주)코디엠,224060,Dec-19,117030999,124606815,99756487,99756487
(주)코렌텍,104540,Dec-13,60227570,60227570,60395989,60395989
(주)코렌텍,104540,Dec-14,70512556,70512556,70867317,70867317
(주)코렌텍,104540,Dec-15,71517889,71517889,73096731,73096731
(주)코렌텍,104540,Dec-16,97043566,95985674,99565637,98507745
(주)코렌텍,104540,Dec-17,100577807,100310392,104081744,103814329
(주)코렌텍,104540,Dec-18,64259905,64259905,61569703,61569703
(주)코렌텍,104540,Dec-19,62778527,62778527,60803833,60803833
(주)코리아나화장품,27050,Dec-11,116062305,116062305,116578021,116578021
(주)코리아나화장품,27050,Dec-12,97333543,97333543,94488684,94488684
(주)코리아나화장품,27050,Dec-13,113212596,113212596,109765089,109765089
(주)코리아나화장품,27050,Dec-14,114446178,114446178,111361525,111361525
(주)코리아나화장품,27050,Dec-15,121613975,121613975,120298535,120298535
(주)코리아나화장품,27050,Dec-16,118519738,118519738,116975574,116975574
(주)코리아나화장품,27050,Dec-17,121097694,121097694,118189904,118490085
(주)코리아나화장품,27050,Dec-18,122612031,122612031,119444340,119444340
(주)코리아나화장품,27050,Dec-19,122298260,122298260,118570683,118570683
(주)코리아센터,290510,Dec-19,344866909,344866909,289601314,289601314
(주)코리아써키트,7810,Dec-11,419488244,419488244,340400022,340400022
(주)코리아써키트,7810,Dec-12,462312486,,358964874,358964874
(주)코리아써키트,7810,Dec-13,551207964,551207964,437456608,437456608
(주)코리아써키트,7810,Dec-14,542551001,542551001,435293020,435293020
(주)코리아써키트,7810,Dec-15,526992026,526992026,458321359,458321359
(주)코리아써키트,7810,Dec-16,520500737,520500737,474901058,474901058
(주)코리아써키트,7810,Dec-17,556503135,556503135,490634591,490634591
(주)코리아써키트,7810,Dec-18,500488797,500488797,424573323,424573323
(주)코리아써키트,7810,Dec-19,478120049,479713961,419683120,419683120
(주)코리아에스이,101670,Dec-11,,,31839539,31839539
(주)코리아에스이,101670,Dec-12,,,32442231,32442231
(주)코리아에스이,101670,Dec-13,,,32848207,32848207
(주)코리아에스이,101670,Dec-14,,,32300334,32300334
(주)코리아에스이,101670,Dec-15,,,33123010,33123010
(주)코리아에스이,101670,Dec-16,,32251323,32251323,32251323
(주)코리아에스이,101670,Dec-17,41482384,41482384,32323515,32323515
(주)코리아에스이,101670,Dec-18,38971319,38971319,31810812,31810812
(주)코리아에스이,101670,Dec-19,35532474,35532474,31419853,31419853
(주)코맥스,36690,Dec-11,85058009,85058009,82421529,82421529
(주)코맥스,36690,Dec-12,77308571,77308571,78345348,78345348
(주)코맥스,36690,Dec-13,83485160,83485160,84340852,84340852
(주)코맥스,36690,Dec-14,85749893,85749893,87857145,87857145
(주)코맥스,36690,Dec-15,89131049,89131049,91621910,91621910
(주)코맥스,36690,Dec-16,96774640,96774640,99980155,99980155
(주)코맥스,36690,Dec-17,104882960,104882960,106655383,105113790
(주)코맥스,36690,Dec-18,105445314,105445314,104635175,104635175
(주)코맥스,36690,Dec-19,110179684,110179684,110227306,110227306
(주)코메론,49430,Dec-11,92395037,92395037,80060805,80060805
(주)코메론,49430,Dec-12,95687089,95687089,84688990,84688990
(주)코메론,49430,Dec-13,102537204,102537204,90611510,90611510
(주)코메론,49430,Dec-14,110437411,110437411,96982463,96982463
(주)코메론,49430,Dec-15,116526898,116526898,99793969,99793969
(주)코메론,49430,Dec-16,136746192,136746192,121683156,121683156
(주)코메론,49430,Dec-17,139135359,139135359,128677892,128677892
(주)코메론,49430,Dec-18,142536732,142536732,131102656,131102656
(주)코메론,49430,Dec-19,153773823,153773823,139321513,139321513
(주)코미코,183300,Dec-17,121072950,121072950,107469975,107469975
(주)코미코,183300,Dec-18,232717205,232717205,192706409,192706409
(주)코미코,183300,Dec-19,292076428,292076428,219618361,219618361
(주)코미팜,41960,Dec-11,64118373,64118373,63862358,63862358
(주)코미팜,41960,Dec-12,76977313,76977313,75454549,75454549
(주)코미팜,41960,Dec-13,108796731,108796731,108552947,108552947
(주)코미팜,41960,Dec-14,124397607,124397607,123833297,123833297
(주)코미팜,41960,Dec-15,133389118,133389118,132664026,132664026
(주)코미팜,41960,Dec-16,149843271,149843271,129362509,129362509
(주)코미팜,41960,Dec-17,149268453,149268453,130076692,130076692
(주)코미팜,41960,Dec-18,139903685,139903685,124823223,124823223
(주)코미팜,41960,Dec-19,125644473,125644473,117266964,117266964
(주)코세스,89890,Dec-11,,,51223430,51223430
(주)코세스,89890,Dec-12,,,44657581,44657581
(주)코세스,89890,Dec-13,,,44475967,44475967
(주)코세스,89890,Dec-14,,,41946083,41946083
(주)코세스,89890,Dec-15,,,36744393,36744393
(주)코세스,89890,Dec-16,,,27340392,27340392
(주)코세스,89890,Dec-17,,,33041534,33041534
(주)코세스,89890,Dec-18,,,58280091,58280091
(주)코세스,89890,Dec-19,,,54005557,54005557
(주)코센,9730,Dec-11,,,49522297,49522297
(주)코센,9730,Dec-12,,,47949209,47949209
(주)코센,9730,Dec-13,,,54362478,55048901
(주)코센,9730,Dec-14,64057472,64057472,64673696,64673696
(주)코센,9730,Dec-15,58921631,58921631,59592393,59592393
(주)코센,9730,Dec-16,60000751,60000751,59382953,59382953
(주)코센,9730,Dec-17,57162040,57162040,57150089,57150089
(주)코센,9730,Dec-18,55576704,55576704,55961553,55961553
(주)코센,9730,Dec-19,84205795,84205795,85173019,85173019
(주)코스나인,82660,Dec-11,55915463,55915463,51717753,51717753
(주)코스나인,82660,Dec-12,113926933,113926933,81217642,81217642
(주)코스나인,82660,Dec-13,183177965,183177965,111676298,111676298
(주)코스나인,82660,Dec-14,179680497,179680497,108814269,108814269
(주)코스나인,82660,Dec-15,193477266,193477266,116789204,116789204
(주)코스나인,82660,Dec-16,197249708,197249708,127906327,127906327
(주)코스나인,82660,Dec-17,181360692,181360692,103432210,103432210
(주)코스나인,82660,Dec-18,79381517,,59229592,79381517
(주)코스나인,82660,Dec-19,,51820707,51820707,51820707
(주)코스메카코리아,241710,Dec-16,143045906,143045906,136293484,136293484
(주)코스메카코리아,241710,Dec-17,151059278,151059278,143768583,143768583
(주)코스메카코리아,241710,Dec-18,315034709,315034709,209034455,209034455
(주)코스메카코리아,241710,Dec-19,350909520,350909520,236253555,236253555
(주)코스온,69110,Dec-11,,,8919999,8919999
(주)코스온,69110,Dec-12,,,12406078,12406078
(주)코스온,69110,Dec-13,,,23090426,23090426
(주)코스온,69110,Dec-14,,,40522770,40522770
(주)코스온,69110,Dec-15,,73978304,73978304,74551340
(주)코스온,69110,Dec-16,101838339,101838339,97746430,97746430
(주)코스온,69110,Dec-17,139432991,139432991,130244325,130244325
(주)코스온,69110,Dec-18,221447294,221447294,188453474,188453474
(주)코스온,69110,Dec-19,239961867,239961867,199014917,199014917
(주)코썬바이오,204990,Dec-16,,50534728,50534728,50534728
(주)코썬바이오,204990,Dec-17,128032491,128032491,120440135,120440135
(주)코썬바이오,204990,Dec-18,65519401,65241568,70686827,67120046
(주)코썬바이오,204990,Dec-19,14760523,,10592988,
(주)코아스,71950,Dec-11,,105316982,105316982,105316982
(주)코아스,71950,Dec-12,103422937,103422937,103282530,103282530
(주)코아스,71950,Dec-13,98569947,98569947,97482840,97482840
(주)코아스,71950,Dec-14,101027896,101027896,100115022,100115022
(주)코아스,71950,Dec-15,89438043,89438043,88639409,88639409
(주)코아스,71950,Dec-16,76929028,76929028,77108379,77108379
(주)코아스,71950,Dec-17,79069618,79069618,78598722,78598722
(주)코아스,71950,Dec-18,78534357,78534357,77054399,77054399
(주)코아스,71950,Dec-19,77314339,77314339,76111816,76111816
(주)코아시아,45970,Dec-11,230066991,230066991,111755480,111755480
(주)코아시아,45970,Dec-12,238163639,238163639,112377746,112377746
(주)코아시아,45970,Dec-13,272680457,272680457,115254162,115254162
(주)코아시아,45970,Dec-14,242015229,242015229,120624578,120624578
(주)코아시아,45970,Dec-15,351679808,351679808,156388729,126456291
(주)코아시아,45970,Dec-16,325515778,325515778,133251418,133251418
(주)코아시아,45970,Dec-17,331114667,331114667,133209216,133209216
(주)코아시아,45970,Dec-18,327476522,327476522,116806123,116806123
(주)코아시아,45970,Dec-19,326298702,326298702,184988248,184988248
(주)코아시아옵틱스,196450,Dec-14,92040010,92040010,89124159,89124159
(주)코아시아옵틱스,196450,Dec-15,99856404,99856404,94222143,94222143
(주)코아시아옵틱스,196450,Dec-16,69867088,69867088,66168487,66168487
(주)코아시아옵틱스,196450,Dec-17,68339098,68339098,65341499,65341499
(주)코아시아옵틱스,196450,Dec-18,57405388,57405388,57201104,57201104
(주)코아시아옵틱스,196450,Dec-19,114274762,114274762,98098809,98098809
(주)코엔텍,29960,Dec-11,73048836,73048836,68789564,68789564
(주)코엔텍,29960,Dec-12,83764683,83764683,78052674,78052674
(주)코엔텍,29960,Dec-13,93103166,93103166,85854792,85854792
(주)코엔텍,29960,Dec-14,104498650,104498650,96224387,96224387
(주)코엔텍,29960,Dec-15,130554728,130554728,120353597,120353597
(주)코엔텍,29960,Dec-16,153917415,153917415,142900118,142900118
(주)코엔텍,29960,Dec-17,172746242,172746242,160299247,160299247
(주)코엔텍,29960,Dec-18,196343451,,195319411,196343451
(주)코엔텍,29960,Dec-19,,,198228800,198228800
(주)코오롱,2020,Dec-11,3808664515,3808664515,998424446,998424446
(주)코오롱,2020,Dec-12,3859498968,3917250143,1055339333,1055339333
(주)코오롱,2020,Dec-13,3775562705,3775562705,1134535689,1134535689
(주)코오롱,2020,Dec-14,3578435131,3578435131,1066497398,1066497398
(주)코오롱,2020,Dec-15,3291820462,3291820462,1085223517,1085223517
(주)코오롱,2020,Dec-16,3333623695,3333623695,1120301952,1120301952
(주)코오롱,2020,Dec-17,3699363238,3688369202,1247050373,1247050373
(주)코오롱,2020,Dec-18,3480352009,3473906794,1277774548,1277774548
(주)코오롱,2020,Dec-19,3618574587,3618574587,1272530112,1272530112
(주)코원플레이,56000,Dec-11,83607085,83607085,66931615,66931615
(주)코원플레이,56000,Dec-12,70015194,70015194,57309176,57309176
(주)코원플레이,56000,Dec-13,69714471,69714471,56727202,56727202
(주)코원플레이,56000,Dec-14,66975754,66975754,56426301,56426301
(주)코원플레이,56000,Dec-15,37467433,,35188647,37467433
(주)코원플레이,56000,Dec-16,,43231967,43231967,43231967
(주)코원플레이,56000,Dec-17,22125522,22125522,23050028,23050028
(주)코원플레이,56000,Dec-18,22337356,22337356,22369181,22369181
(주)코원플레이,56000,Dec-19,21161057,21161057,19803544,19803544
(주)코윈테크,282880,Dec-19,115217985,115217985,114961957,114961957
(주)코이즈,121850,Dec-12,45898891,45898891,45878622,45878622
(주)코이즈,121850,Dec-13,59114075,59114075,58728253,58728253
(주)코이즈,121850,Dec-14,57527978,57527978,58475979,58475979
(주)코이즈,121850,Dec-15,58006987,58006987,58278463,58278290
(주)코이즈,121850,Dec-16,54923992,54923992,52987628,52987628
(주)코이즈,121850,Dec-17,45676171,45676171,43549826,43549826
(주)코이즈,121850,Dec-18,46448349,46448349,38880214,38880214
(주)코이즈,121850,Dec-19,41096583,41096583,31624080,31624080
(주)코콤,15710,Dec-11,90597063,90597063,90313541,90313541
(주)코콤,15710,Dec-12,101942031,101942031,101690010,101690010
(주)코콤,15710,Dec-13,111496084,111496084,111412316,111412316
(주)코콤,15710,Dec-14,105861241,105861241,105704698,105704698
(주)코콤,15710,Dec-15,110081235,110081235,110078419,110078419
(주)코콤,15710,Dec-16,117782559,117782559,117780795,117780795
(주)코콤,15710,Dec-17,128890686,128890686,128889699,128889699
(주)코콤,15710,Dec-18,147620181,147620181,147619453,147619453
(주)코콤,15710,Dec-19,147422080,147422080,147421473,147421473
(주)코텍,52330,Dec-11,,,168796129,168796129
(주)코텍,52330,Dec-12,,,175146977,171072138
(주)코텍,52330,Dec-13,,,183907166,183907166
(주)코텍,52330,Dec-14,,,182316630,182316630
(주)코텍,52330,Dec-15,,,235394690,235394690
(주)코텍,52330,Dec-16,,,275769907,275769907
(주)코텍,52330,Dec-17,,,301919377,301919377
(주)코텍,52330,Dec-18,,325293762,325293762,325293762
(주)코텍,52330,Dec-19,353091372,353091372,350021731,350021731
(주)코퍼스코리아,322780,Dec-19,,,,
(주)코프라,126600,Dec-11,,,51213975,51213975
(주)코프라,126600,Dec-12,,53792911,53792911,53792911
(주)코프라,126600,Dec-13,65785053,65785053,65840892,65840892
(주)코프라,126600,Dec-14,83860843,83860843,77307034,77307034
(주)코프라,126600,Dec-15,107225279,107225279,100668705,100668705
(주)코프라,126600,Dec-16,124690917,124690917,113450352,113450352
(주)코프라,126600,Dec-17,142292865,142292865,127817900,127817900
(주)코프라,126600,Dec-18,167381777,167381777,133262073,133262073
(주)코프라,126600,Dec-19,156410475,156410475,127804904,127804904
(주)콘텐트리중앙,36420,Dec-19,1161637852,1161637852,453070601,453070601
(주)콤텍시스템,31820,Dec-11,116722640,116722640,113022814,113022814
(주)콤텍시스템,31820,Dec-12,119691215,119691215,112422527,112422527
(주)콤텍시스템,31820,Dec-13,119842093,119842093,113625897,113625897
(주)콤텍시스템,31820,Dec-14,116860847,116860847,108884243,108884243
(주)콤텍시스템,31820,Dec-15,107817629,107817629,100684705,100684705
(주)콤텍시스템,31820,Dec-16,130290045,130290045,121692895,121692895
(주)콤텍시스템,31820,Dec-17,106679920,,97952410,106679920
(주)콤텍시스템,31820,Dec-18,,,113538546,113538546
(주)콤텍시스템,31820,Dec-19,,161498210,161498210,161498210
(주)큐로,15590,Dec-11,279382747,279382747,271155189,271155189
(주)큐로,15590,Dec-12,262270166,262270166,250864739,250864739
(주)큐로,15590,Dec-13,262833068,262833068,254862388,254862388
(주)큐로,15590,Dec-14,295677320,,279364255,295677320
(주)큐로,15590,Dec-15,,,276443469,276443469
(주)큐로,15590,Dec-16,,,235945208,235945208
(주)큐로,15590,Dec-17,,,204688025,204688025
(주)큐로,15590,Dec-18,,197265760,197265760,197265760
(주)큐로,15590,Dec-19,217020142,,208547614,217020142
(주)큐로컴,40350,Dec-11,60713769,60713769,73522391,73522391
(주)큐로컴,40350,Dec-12,57672285,64882902,75161749,75161749
(주)큐로컴,40350,Dec-13,62028853,62028853,87423665,87423665
(주)큐로컴,40350,Dec-14,61413743,61413743,88812662,88812662
(주)큐로컴,40350,Dec-15,91858522,91858522,125409658,125409658
(주)큐로컴,40350,Dec-16,110467974,110467974,136391663,96088640
(주)큐로컴,40350,Dec-17,117709804,117709804,112522617,112522617
(주)큐로컴,40350,Dec-18,94049808,94049808,88048304,88048304
(주)큐로컴,40350,Dec-19,96606780,96477667,86436445,86307332
(주)큐로홀딩스,51780,Dec-11,75379028,75379028,73421151,73421151
(주)큐로홀딩스,51780,Dec-12,83406346,83406346,78743980,78743980
(주)큐로홀딩스,51780,Dec-13,76369512,76369512,74208211,74208211
(주)큐로홀딩스,51780,Dec-14,76809885,76809885,76904701,56204205
(주)큐로홀딩스,51780,Dec-15,92194788,92194788,67182115,67182115
(주)큐로홀딩스,51780,Dec-16,91308534,91308534,69016329,69016329
(주)큐로홀딩스,51780,Dec-17,54861347,54861347,42640584,42640584
(주)큐로홀딩스,51780,Dec-18,51629331,51629331,44601651,44601651
(주)큐로홀딩스,51780,Dec-19,49234096,49234096,41168709,41168709
