회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별)
엘비세미콘(주),61970,Dec-19,36546959,390435695,25848311,222933247
엘아이지넥스원(주),79550,Dec-15,83022325,1903704148,83022325,1903224119
엘아이지넥스원(주),79550,Dec-16,77051466,1860784770,77051466,1859889725
엘아이지넥스원(주),79550,Dec-17,-8628211,1761316227,-8628211,1760325842
엘아이지넥스원(주),79550,Dec-18,,,4458064,1477507585
엘아이지넥스원(주),79550,Dec-19,3185324,1452651352,3185324,1451894505
엘에스전선아시아(주),229640,Dec-16,14719411,345137250,6166497,7278678
엘에스전선아시아(주),229640,Dec-17,14342131,403742016,5790165,7492073
엘에스전선아시아(주),229640,Dec-18,10727839,441272165,5640491,7544641
엘에스전선아시아(주),229640,Dec-19,17089089,520302893,6079715,8657607
엘지디스플레이(주),34220,Dec-11,-787895000,24291289000,-991032000,23471309000
엘지디스플레이(주),34220,Dec-12,236345000,29429668000,28549000,28672355000
엘지디스플레이(주),34220,Dec-13,418973000,27033035000,99672000,25854183000
엘지디스플레이(주),34220,Dec-14,917404000,26455529000,973118000,25383670000
엘지디스플레이(주),34220,Dec-15,1023456000,28383884000,968209000,25856426000
엘지디스플레이(주),34220,Dec-16,931508000,26504074000,967078000,24419295000
엘지디스플레이(주),34220,Dec-17,1937052000,27790216000,1779721000,25591082000
엘지디스플레이(주),34220,Dec-18,-179443000,24336571000,-442291000,22371687000
엘지디스플레이(주),34220,Dec-19,-2872078000,23475567000,-2639893000,21658329000
엘지전자(주),66570,Dec-11,-432805000,54256585000,-277919000,28097139000
엘지전자(주),66570,Dec-12,90821000,50959978000,-354760000,25427205000
엘지전자(주),66570,Dec-13,222704000,58140376000,-189077000,28078895000
엘지전자(주),66570,Dec-14,501357000,59040767000,-154453000,29556368000
엘지전자(주),66570,Dec-15,249143000,56509008000,-355839000,28368428000
엘지전자(주),66570,Dec-16,126315000,55367033000,-276487000,28743246000
엘지전자(주),66570,Dec-17,1869518000,61396284000,758046000,31966513000
엘지전자(주),66570,Dec-18,1472814000,61341664000,-4774000,29982010000
엘지전자(주),66570,Dec-19,179948000,62306175000,-196118000,28654467000
엘컴텍(주),37950,Dec-11,-18510465,164088488,-12179060,134130345
엘컴텍(주),37950,Dec-12,-81258070,122177907,-74295896,87204188
엘컴텍(주),37950,Dec-13,-1813036,48099294,-14485051,36541140
엘컴텍(주),37950,Dec-14,983586,32513267,647283,29266966
엘컴텍(주),37950,Dec-15,9338636,62306127,9184362,57327758
엘컴텍(주),37950,Dec-16,5923155,65552872,8330149,64586304
엘컴텍(주),37950,Dec-17,5430886,50288126,7450573,49915378
엘컴텍(주),37950,Dec-18,2433527,40154183,2045669,38790817
엘컴텍(주),37950,Dec-19,-568616,46157406,1172352,43823575
엘티씨(주),170920,Dec-13,,,17150313,98820279
엘티씨(주),170920,Dec-14,9575834,83087263,9760448,82213518
엘티씨(주),170920,Dec-15,6478347,76418861,8692768,71987011
엘티씨(주),170920,Dec-16,-1863363,71007818,318352,61861387
엘티씨(주),170920,Dec-17,-2039063,65740789,-38156,56190679
엘티씨(주),170920,Dec-18,1325204,96773496,372795,57444754
엘티씨(주),170920,Dec-19,1250389,92053188,-290841,56853812
엠에프엠코리아(주),323230,Dec-19,,,,
엠케이전자(주),33160,Dec-11,7675235,752179425,7545788,702864863
엠케이전자(주),33160,Dec-12,6820899,706188976,6157266,626301670
엠케이전자(주),33160,Dec-13,26290589,568127674,8370690,471122948
엠케이전자(주),33160,Dec-14,-33807431,469589641,6198325,381237051
엠케이전자(주),33160,Dec-15,152221843,453105966,5562065,323894205
엠케이전자(주),33160,Dec-16,74507668,619601003,3180947,337653256
엠케이전자(주),33160,Dec-17,148036981,686150840,1930822,338303574
엠케이전자(주),33160,Dec-18,133221552,706474289,-10347727,335998710
엠케이전자(주),33160,Dec-19,76912702,731615145,1166220,350049856
영보화학(주),14440,Dec-11,6204323,130734860,5487308,103014667
영보화학(주),14440,Dec-12,5011514,137821635,5044092,109235083
영보화학(주),14440,Dec-13,8460211,163838811,8599815,129448289
영보화학(주),14440,Dec-14,3357192,157432128,3448660,110199081
영보화학(주),14440,Dec-15,8898069,157352294,7299067,96828355
영보화학(주),14440,Dec-16,11220346,157803797,5868963,87909175
영보화학(주),14440,Dec-17,29574039,164618163,25135710,126525364
영보화학(주),14440,Dec-18,5657471,143915371,5130496,119567677
영보화학(주),14440,Dec-19,4753725,131196068,8394924,115674835
영신금속공업(주),7530,Dec-11,,,663799,103626273
영신금속공업(주),7530,Dec-12,,,490286,110958664
영신금속공업(주),7530,Dec-13,2386854,110883218,2564041,110969702
영신금속공업(주),7530,Dec-14,2054441,109865717,2223249,109737349
영신금속공업(주),7530,Dec-15,2006869,111476755,2758471,111426242
영신금속공업(주),7530,Dec-16,1093434,117251228,2852874,116963469
영신금속공업(주),7530,Dec-17,-16329657,117773188,-20056697,116841451
영신금속공업(주),7530,Dec-18,2575530,117473879,-372154,116182394
영신금속공업(주),7530,Dec-19,5771366,119777966,6342207,117367323
영진약품(주),3520,Dec-11,,,2580830,112105475
영진약품(주),3520,Dec-12,,,1794228,137688400
영진약품(주),3520,Dec-13,,,11742330,156622683
영진약품(주),3520,Dec-14,,,909092,167569401
영진약품(주),3520,Dec-15,,,3386324,170203311
영진약품(주),3520,Dec-16,,,4202183,193133853
영진약품(주),3520,Dec-17,,,1867720,195008847
영진약품(주),3520,Dec-18,,,-6100940,186408689
영진약품(주),3520,Dec-19,,,5029924,220516292
영풍정밀(주),36560,Dec-11,,,17196914,118400952
영풍정밀(주),36560,Dec-12,,,13062899,119878449
영풍정밀(주),36560,Dec-13,,,9200632,98858739
영풍정밀(주),36560,Dec-14,,,9996314,85389909
영풍정밀(주),36560,Dec-15,,,9101118,72741485
영풍정밀(주),36560,Dec-16,,,7034224,60606220
영풍정밀(주),36560,Dec-17,,,9153761,65865905
영풍정밀(주),36560,Dec-18,,,11324024,65911373
영풍정밀(주),36560,Dec-19,,,12579039,74989867
영풍제지(주),6740,Dec-11,,,4829511,115654184
영풍제지(주),6740,Dec-12,,,8220397,113423993
영풍제지(주),6740,Dec-13,,,3690504,94359723
영풍제지(주),6740,Dec-14,,,1534203,83113928
영풍제지(주),6740,Dec-15,,,-5151508,76793940
영풍제지(주),6740,Dec-16,,,5495655,87503535
영풍제지(주),6740,Dec-17,,,3878542,105060839
영풍제지(주),6740,Dec-18,,,14328384,111220365
영풍제지(주),6740,Dec-19,9277191,99673570,9307519,99673570
영화금속(주),12280,Dec-11,4592041,179068372,3187760,124490104
영화금속(주),12280,Dec-12,5295395,172058734,3511502,120094499
영화금속(주),12280,Dec-13,5076836,165535387,3027794,115013557
영화금속(주),12280,Dec-14,,,7226205,160281647
영화금속(주),12280,Dec-15,,,12282589,166697453
영화금속(주),12280,Dec-16,,,9241668,156388198
영화금속(주),12280,Dec-17,,,4660691,180459047
영화금속(주),12280,Dec-18,,,1030946,226746202
영화금속(주),12280,Dec-19,,,264119,232624501
영화테크(주),265560,Dec-17,5802204,59152552,5394569,50786246
영화테크(주),265560,Dec-18,3898865,53485071,3946670,44578466
영화테크(주),265560,Dec-19,-1483925,44565403,-1215664,39803361
예스이십사(주),53280,Dec-11,4394473,355286644,4389790,355286644
예스이십사(주),53280,Dec-12,,,7326933,340054896
예스이십사(주),53280,Dec-13,,,3732731,330426247
예스이십사(주),53280,Dec-14,14272607,416000373,5568111,353651555
예스이십사(주),53280,Dec-15,1844728,363119945,14457322,358638263
예스이십사(주),53280,Dec-16,682552,420980026,332186,408526061
예스이십사(주),53280,Dec-17,-278540,456800693,-975603,439734666
예스이십사(주),53280,Dec-18,-5431047,506443290,-8900246,485629062
예스이십사(주),53280,Dec-19,-166967,533022797,1377823,512012071
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,34455109,135381039,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,33352200,160577326,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,43244926,197713108,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,44056083,240003035,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,31800007,299604920,,
오로라월드(주),39830,Dec-11,2647567,92725508,4448995,75497427
오로라월드(주),39830,Dec-12,4942274,101028234,4536403,78103050
오로라월드(주),39830,Dec-13,6143873,119335376,6231140,92214854
오로라월드(주),39830,Dec-14,8633660,122983285,7200104,95173602
오로라월드(주),39830,Dec-15,6159912,122294932,4582837,88484460
오로라월드(주),39830,Dec-16,6300136,143388139,4632095,105152416
오로라월드(주),39830,Dec-17,13048050,143612127,9569547,110768325
오로라월드(주),39830,Dec-18,5952881,146821883,4967236,107773491
오로라월드(주),39830,Dec-19,3765898,157071565,4749133,117412631
오상자이엘(주),53980,Dec-11,643733,41132662,-409481,40179262
오상자이엘(주),53980,Dec-12,4084567,47346846,1878493,44735117
오상자이엘(주),53980,Dec-13,3751604,51200780,220005,49418094
오상자이엘(주),53980,Dec-14,2858344,56961842,1238446,56591095
오상자이엘(주),53980,Dec-15,-24193398,57174842,-25234133,56775681
오상자이엘(주),53980,Dec-16,-3713243,60762691,-1875675,60257411
오상자이엘(주),53980,Dec-17,3040322,66950982,1534097,62355803
오상자이엘(주),53980,Dec-18,-1281951,64710674,-1734074,58487489
오상자이엘(주),53980,Dec-19,-14791226,74222347,-14706177,66721621
오성첨단소재(주),52420,Dec-11,127651050,198078356,-20261225,115180847
오성첨단소재(주),52420,Dec-12,-282629337,104705410,-117538775,104137867
오성첨단소재(주),52420,Dec-13,-771616798,134548449,-777311105,133782921
오성첨단소재(주),52420,Dec-14,-53755898,116506713,-53050245,116363082
오성첨단소재(주),52420,Dec-15,-55130525,50864464,-56454274,50535409
오성첨단소재(주),52420,Dec-16,-24844153,44968625,-24842612,44416709
오성첨단소재(주),52420,Dec-17,1061040,44689681,989161,44357524
오성첨단소재(주),52420,Dec-18,5501041,44104349,5860699,44104349
오성첨단소재(주),52420,Dec-19,14596511,66605461,15679208,66605461
오션브릿지(주),241790,Dec-16,,,6448197,34987670
오션브릿지(주),241790,Dec-17,8988764,56032967,9037340,51481824
오션브릿지(주),241790,Dec-18,14077175,94181914,11783730,73781548
오션브릿지(주),241790,Dec-19,11383539,75770273,8910415,52540276
오스템임플란트(주),48260,Dec-11,4240467,170385492,10156361,131825176
오스템임플란트(주),48260,Dec-12,3696445,198893647,15821573,148912378
오스템임플란트(주),48260,Dec-13,7861383,215665154,17980066,154689766
오스템임플란트(주),48260,Dec-14,13018892,235932741,17708082,168831254
오스템임플란트(주),48260,Dec-15,16329510,277703306,35366902,205797985
오스템임플란트(주),48260,Dec-16,20332630,344582038,31104146,256942169
오스템임플란트(주),48260,Dec-17,5660308,397790874,24740716,288691851
오스템임플란트(주),48260,Dec-18,6255768,460146867,18190199,333588310
오스템임플란트(주),48260,Dec-19,-21960071,565042601,-16912663,373764799
올리패스(주),244460,Dec-19,-46426664,1705302,-41022216,320262
올릭스(주),226950,Dec-18,-7742007,302000,-7730515,302000
올릭스(주),226950,Dec-19,-14352745,1130327,-12572526,1130327
옴니시스템(주),57540,Dec-11,-10744175,63077848,-7339345,27737473
옴니시스템(주),57540,Dec-12,-7141623,49189217,-5144452,23584249
옴니시스템(주),57540,Dec-13,-5542989,50456482,-8112269,32100097
옴니시스템(주),57540,Dec-14,3021364,73651608,1149281,50820785
옴니시스템(주),57540,Dec-15,7783088,77760550,4657361,53874442
옴니시스템(주),57540,Dec-16,2714234,69702655,651533,54854284
옴니시스템(주),57540,Dec-17,6542092,120638419,1208403,95095317
옴니시스템(주),57540,Dec-18,3184642,114047082,2689330,83554504
옴니시스템(주),57540,Dec-19,18705310,94031923,24960277,75800659
옵티시스(주),109080,Dec-11,,,4149790,18223048
옵티시스(주),109080,Dec-12,,,3380374,17464741
옵티시스(주),109080,Dec-13,,,1813310,15452786
옵티시스(주),109080,Dec-14,,,2857820,18765445
옵티시스(주),109080,Dec-15,,,2158515,15867093
옵티시스(주),109080,Dec-16,,,2330830,17126539
옵티시스(주),109080,Dec-17,,,1703708,17931058
옵티시스(주),109080,Dec-18,,,2771172,21275099
옵티시스(주),109080,Dec-19,,,2834539,19692118
와이더블유(주),51390,Dec-11,2559477,43662646,2307620,41928056
와이더블유(주),51390,Dec-12,3909887,62429831,4231881,61182083
와이더블유(주),51390,Dec-13,4706313,25706255,4759262,25434265
와이더블유(주),51390,Dec-14,1064279,16646403,1010590,17419766
와이더블유(주),51390,Dec-15,-1060610,11248868,-807578,11085937
와이더블유(주),51390,Dec-16,2575362,29520931,2777540,29466645
와이더블유(주),51390,Dec-17,2855013,26435740,2635172,26435740
와이더블유(주),51390,Dec-18,2159495,29376115,1896483,29376115
와이더블유(주),51390,Dec-19,1979112,19220154,1727825,19220154
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,14392572,150491664,14127245,150503664
와이아이케이(주),232140,Dec-18,28095279,243159537,30166508,218107130
와이아이케이(주),232140,Dec-19,-10703169,49982617,-10857478,28997156
와이엠씨(주),155650,Dec-12,,,7333654,45713837
와이엠씨(주),155650,Dec-13,4802413,47001688,5022896,47001688
와이엠씨(주),155650,Dec-14,71890,47214079,1499609,46640214
와이엠씨(주),155650,Dec-15,2062798,53135861,3422868,51133922
와이엠씨(주),155650,Dec-16,9169784,122808109,8297183,117257580
와이엠씨(주),155650,Dec-17,16516237,154022566,15669275,145208434
와이엠씨(주),155650,Dec-18,15963476,240874983,14649766,231569725
와이엠씨(주),155650,Dec-19,-1409016,167066128,-2496629,162318804
와이엠티(주),251370,Dec-17,9011950,69192110,2498682,47062881
와이엠티(주),251370,Dec-18,9785212,72735869,3543125,48777694
와이엠티(주),251370,Dec-19,17381443,95486219,7580643,66020742
와토스코리아(주),79000,Dec-11,,,8223020,17649651
와토스코리아(주),79000,Dec-12,,,3262412,18104221
와토스코리아(주),79000,Dec-13,,,3314582,18909866
와토스코리아(주),79000,Dec-14,,,6881272,19564107
와토스코리아(주),79000,Dec-15,,,5234250,19697905
와토스코리아(주),79000,Dec-16,,,3394837,17708869
와토스코리아(주),79000,Dec-17,,,3641479,21421426
와토스코리아(주),79000,Dec-18,,,2902873,21298244
와토스코리아(주),79000,Dec-19,,,1803041,18321002
우리바이오(주),82850,Dec-11,6831187,339099174,-10001784,192895282
우리바이오(주),82850,Dec-12,2852390,628399497,-23780445,39637050
우리바이오(주),82850,Dec-13,-8181967,1039767497,-13578745,6576308
우리바이오(주),82850,Dec-14,-27320828,1305506567,-27838943,26861573
우리바이오(주),82850,Dec-15,-21380804,1869414245,-27869404,48202706
우리바이오(주),82850,Dec-16,-64338030,1533518881,-9845725,43442272
우리바이오(주),82850,Dec-17,-23347530,1474632347,2142981,55252469
우리바이오(주),82850,Dec-18,-32516714,1279626989,-9631529,27948406
우리바이오(주),82850,Dec-19,6096267,1672648383,1587371,44617544
우리산업(주),215360,Dec-15,10322385,196717325,10350578,196717325
우리산업(주),215360,Dec-16,13138918,258789641,13260289,258789641
우리산업(주),215360,Dec-17,11755299,279396173,11691582,272473269
우리산업(주),215360,Dec-18,12110355,332788192,11248222,310616521
우리산업(주),215360,Dec-19,7584351,318793341,6820092,301983597
우리산업홀딩스(주),72470,Dec-11,6001483,200838433,3470470,168951651
우리산업홀딩스(주),72470,Dec-12,6770129,243068130,2985012,194844250
우리산업홀딩스(주),72470,Dec-13,13361078,290345923,8866177,230498103
우리산업홀딩스(주),72470,Dec-14,14411431,313831921,11809840,258143996
우리산업홀딩스(주),72470,Dec-15,28332283,225307248,19842483,1983978
우리산업홀딩스(주),72470,Dec-16,16134968,320883363,752641,1543284
우리산업홀딩스(주),72470,Dec-17,9231125,332838238,-1141409,1398171
우리산업홀딩스(주),72470,Dec-18,6572821,387019864,61622,2613728
우리산업홀딩스(주),72470,Dec-19,3286285,378244799,59638,2582444
우리손에프앤지농업회사법인(주),73560,Dec-16,13837452,186697990,3085723,75729688
