회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원
대양전기공업(주),108380,Dec-13,0,7243668,57104885,7243668,385
대양전기공업(주),108380,Dec-14,0,650260,60753773,650260,387
대양전기공업(주),108380,Dec-15,0,4186174,64311373,3655934,395
대양전기공업(주),108380,Dec-16,0,2430979,65684225,2430978,372
대양전기공업(주),108380,Dec-17,0,4827490,69560843,4827489,360
대양전기공업(주),108380,Dec-18,0,5390545,71708531,5390543,371
대양전기공업(주),108380,Dec-19,0,3784151,72163861,3784150,377
대양제지공업(주),6580,Dec-11,0,1140680,62884775,0,86
대양제지공업(주),6580,Dec-12,0,2171860,78349373,1989860,97
대양제지공업(주),6580,Dec-13,0,1255967,76698164,1005348,92
대양제지공업(주),6580,Dec-14,0,0,70934116,0,96
대양제지공업(주),6580,Dec-15,0,7714825,67919954,0,98
대양제지공업(주),6580,Dec-16,0,2560714,66734666,543300,107
대양제지공업(주),6580,Dec-17,0,7128100,65630738,450000,106
대양제지공업(주),6580,Dec-18,0,251964,62816957,0,90
대양제지공업(주),6580,Dec-19,0,8832667,65496932,7200141,91
대영포장(주),14160,Dec-11,,,145794377,4747001,301
대영포장(주),14160,Dec-12,,,140573391,48000,300
대영포장(주),14160,Dec-13,,,137835150,2843128,309
대영포장(주),14160,Dec-14,,,144831154,7023160,311
대영포장(주),14160,Dec-15,,,148904862,428000,335
대영포장(주),14160,Dec-16,,,143040462,617000,354
대영포장(주),14160,Dec-17,,,136745434,2587683,357
대영포장(주),14160,Dec-18,,,156197457,5852565,365
대영포장(주),14160,Dec-19,,,148661856,1084662,364
대우전자부품(주),9320,Dec-11,974668,0,24131998,0,130
대우전자부품(주),9320,Dec-12,974668,0,24408922,0,139
대우전자부품(주),9320,Dec-13,11924513,3332973,14578097,3332974,120
대우전자부품(주),9320,Dec-14,0,740768,35557324,740768,142
대우전자부품(주),9320,Dec-15,0,251236,36873636,251236,155
대우전자부품(주),9320,Dec-16,0,0,36438627,0,162
대우전자부품(주),9320,Dec-17,0,2179085,37591335,2179085,180
대우전자부품(주),9320,Dec-18,,,37017894,202580,196
대우전자부품(주),9320,Dec-19,,,40048200,553100,225
대우조선해양(주),42660,Dec-11,0,0,4092582971,0,12244
대우조선해양(주),42660,Dec-12,0,0,4160030692,0,12781
대우조선해양(주),42660,Dec-13,0,0,4216639420,0,13298
대우조선해양(주),42660,Dec-14,0,575619000,4360276659,476431000,13602
대우조선해양(주),42660,Dec-15,0,552304000,4799289161,413576000,13199
대우조선해양(주),42660,Dec-16,247993842,471586000,4396108020,327859000,11261
대우조선해양(주),42660,Dec-17,43087406,209910000,3724844586,209560000,10226
대우조선해양(주),42660,Dec-18,12913830,191309000,3689950630,191137000,9938
대우조선해양(주),42660,Dec-19,0,116629000,3570231676,116383000,9767
대원강업(주),430,Dec-11,0,42202970,313791858,29865893,1078
대원강업(주),430,Dec-12,0,66840861,328888946,36037375,1055
대원강업(주),430,Dec-13,16231800,105443677,386920543,65651450,1057
대원강업(주),430,Dec-14,15974500,39909892,359537492,28974790,1045
대원강업(주),430,Dec-15,0,33660509,355574320,22078145,1022
대원강업(주),430,Dec-16,0,51835456,362096204,12294645,988
대원강업(주),430,Dec-17,0,17349339,346497522,13385477,979
대원강업(주),430,Dec-18,0,9587328,336514397,3969706,936
대원강업(주),430,Dec-19,0,10710632,314302453,4298079,879
대원미디어(주),48910,Dec-11,0,0,1006506,0,127
대원미디어(주),48910,Dec-12,0,0,844874,0,149
대원미디어(주),48910,Dec-13,0,0,950566,0,118
대원미디어(주),48910,Dec-14,0,0,794195,0,84
대원미디어(주),48910,Dec-15,0,0,1091852,0,97
대원미디어(주),48910,Dec-16,0,0,2003628,0,130
대원미디어(주),48910,Dec-17,0,2288601,4055173,2288601,118
대원미디어(주),48910,Dec-18,0,0,5833595,0,139
대원미디어(주),48910,Dec-19,0,0,9253736,0,145
대원산업(주),5710,Dec-11,0,4289085,31851870,2303874,475
대원산업(주),5710,Dec-12,0,2954859,35323785,2954217,472
대원산업(주),5710,Dec-13,144043,2066521,34710418,956082,471
대원산업(주),5710,Dec-14,109143,357882,36285825,309962,482
대원산업(주),5710,Dec-15,369757,1726668,35522169,672382,509
대원산업(주),5710,Dec-16,849667,5771195,52042593,4994679,511
대원산업(주),5710,Dec-17,506173,1678352,59444050,1676767,528
대원산업(주),5710,Dec-18,0,7742988,57271535,1491745,554
대원산업(주),5710,Dec-19,0,3288253,67762918,3271294,549
대원전선(주),6340,Dec-11,0,0,25945269,0,210
대원전선(주),6340,Dec-12,0,0,25824589,0,200
대원전선(주),6340,Dec-13,0,5910917,26549842,0,211
대원전선(주),6340,Dec-14,0,0,26402248,0,201
대원전선(주),6340,Dec-15,0,0,26548239,0,203
대원전선(주),6340,Dec-16,0,0,26730200,0,192
대원전선(주),6340,Dec-17,0,0,26097169,0,183
대원전선(주),6340,Dec-18,0,685263,25864293,0,167
대원전선(주),6340,Dec-19,0,697810,25424928,0,157
대원제약(주),3220,Dec-11,0,150982,56719905,150982,535
대원제약(주),3220,Dec-12,0,575275,56839086,555308,523
대원제약(주),3220,Dec-13,0,5567716,63395667,5567716,627
대원제약(주),3220,Dec-14,0,15654913,75727504,15654913,686
대원제약(주),3220,Dec-15,0,9135589,89858721,9135589,741
대원제약(주),3220,Dec-16,0,13236322,100440621,13236322,847
대원제약(주),3220,Dec-17,0,9725453,107774922,9725453,900
대원제약(주),3220,Dec-18,0,33199177,134423143,33199176,961
대원제약(주),3220,Dec-19,0,53947425,156271307,53947425,1005
대원화성(주),24890,Dec-11,0,6959510,48819926,6219701,253
대원화성(주),24890,Dec-12,0,65803,45462364,65804,225
대원화성(주),24890,Dec-13,0,329131,44776296,329131,228
대원화성(주),24890,Dec-14,0,638630,44411714,638630,238
대원화성(주),24890,Dec-15,0,1324500,43904965,0,239
대원화성(주),24890,Dec-16,0,1167156,44098138,1167156,233
대원화성(주),24890,Dec-17,0,1118683,43310348,1118683,217
대원화성(주),24890,Dec-18,0,223971,43266576,36620,205
대원화성(주),24890,Dec-19,0,907580,42099313,34488,197
대정화금(주),120240,Dec-11,,,23186924,282500,122
대정화금(주),120240,Dec-12,,,27550771,3176500,131
대정화금(주),120240,Dec-13,,,27924947,4255653,131
대정화금(주),120240,Dec-14,,,27263780,1473353,142
대정화금(주),120240,Dec-15,,,25270429,260000,156
대정화금(주),120240,Dec-16,,,24593802,0,150
대정화금(주),120240,Dec-17,,,45818491,924500,157
대정화금(주),120240,Dec-18,,,48848045,4116470,161
대정화금(주),120240,Dec-19,,,73565560,7755000,165
대주산업(주),3310,Dec-11,0,0,45698014,0,119
대주산업(주),3310,Dec-12,0,0,45268566,0,129
대주산업(주),3310,Dec-13,0,0,44968531,0,117
대주산업(주),3310,Dec-14,0,0,44854197,0,123
대주산업(주),3310,Dec-15,0,0,45014769,0,132
대주산업(주),3310,Dec-16,0,0,45280996,0,133
대주산업(주),3310,Dec-17,0,6144803,50814656,6144803,136
대주산업(주),3310,Dec-18,0,0,58291047,0,138
대주산업(주),3310,Dec-19,0,0,56793978,0,138
대주전자재료(주),78600,Dec-11,0,3543829,44646541,3307004,192
대주전자재료(주),78600,Dec-12,0,19207687,59281791,19176751,178
대주전자재료(주),78600,Dec-13,0,19868267,58631383,19841585,187
대주전자재료(주),78600,Dec-14,0,29971322,67842602,29882680,138
대주전자재료(주),78600,Dec-15,0,184148,84955130,2316,140
대주전자재료(주),78600,Dec-16,0,2998673,82005056,2316,175
대주전자재료(주),78600,Dec-17,0,1734466,80496723,192797,185
대주전자재료(주),78600,Dec-18,0,10791191,107107847,10791192,220
대주전자재료(주),78600,Dec-19,0,3406977,117259283,3168714,242
대창단조(주),15230,Dec-11,0,1052356,36639764,510033,151
대창단조(주),15230,Dec-12,0,613515,35154897,613515,136
대창단조(주),15230,Dec-13,0,352382,34306660,352382,135
대창단조(주),15230,Dec-14,0,838096,33064103,767642,134
대창단조(주),15230,Dec-15,0,1270451,31824965,1226559,126
대창단조(주),15230,Dec-16,0,903339,35706940,822108,133
대창단조(주),15230,Dec-17,0,578591,33215676,294691,129
대창단조(주),15230,Dec-18,0,1950730,33169216,1610549,125
대창단조(주),15230,Dec-19,0,3177523,32586400,2625243,120
대한광통신(주),10170,Dec-11,,,112241808,7621111,173
대한광통신(주),10170,Dec-12,,,103846983,514650,179
대한광통신(주),10170,Dec-13,,,97597992,5700,179
대한광통신(주),10170,Dec-14,0,265239,90934330,265239,230
대한광통신(주),10170,Dec-15,0,2100642,87530239,2100642,202
대한광통신(주),10170,Dec-16,0,1193698,56558266,1193698,204
대한광통신(주),10170,Dec-17,0,8101123,62801810,7090745,218
대한광통신(주),10170,Dec-18,0,16009494,100941273,16198656,278
대한광통신(주),10170,Dec-19,0,9980696,114747119,10017846,285
대한그린파워(주),60900,Dec-11,0,0,212934,0,26
대한그린파워(주),60900,Dec-12,0,0,155666,0,28
대한그린파워(주),60900,Dec-13,4349239,0,4055230,0,40
대한그린파워(주),60900,Dec-14,,,4079500,0,38
대한그린파워(주),60900,Dec-15,,,4959217,0,23
대한그린파워(주),60900,Dec-16,,,6536756,0,48
대한그린파워(주),60900,Dec-17,,,6785698,0,36
대한그린파워(주),60900,Dec-18,0,0,6699383,0,27
대한그린파워(주),60900,Dec-19,0,5669600,22272581,5669600,35
대한뉴팜(주),54670,Dec-11,,,14649909,0,197
대한뉴팜(주),54670,Dec-12,,,15318042,0,209
대한뉴팜(주),54670,Dec-13,,,17539671,850000,228
대한뉴팜(주),54670,Dec-14,,,21913442,1175200,255
대한뉴팜(주),54670,Dec-15,,,23268148,140000,284
대한뉴팜(주),54670,Dec-16,,,25431296,0,308
대한뉴팜(주),54670,Dec-17,,,24017174,94400,324
대한뉴팜(주),54670,Dec-18,,,23188290,1056658,317
대한뉴팜(주),54670,Dec-19,,,30876233,8060311,332
대한방직(주),1070,Dec-11,0,49995,82908768,27150,624
대한방직(주),1070,Dec-12,0,0,82582539,0,620
대한방직(주),1070,Dec-13,0,106142,81400435,106142,632
대한방직(주),1070,Dec-14,0,52969,226033685,40500,619
대한방직(주),1070,Dec-15,0,12702,223084886,0,583
대한방직(주),1070,Dec-16,0,379897,245601504,379897,552
대한방직(주),1070,Dec-17,0,598322,82436600,598322,493
대한방직(주),1070,Dec-18,0,844378,81316548,844378,446
대한방직(주),1070,Dec-19,4717182,150364,81060622,150364,361
대한약품공업(주),23910,Dec-11,,,40838397,1612786,446
대한약품공업(주),23910,Dec-12,,,44952588,3476294,502
대한약품공업(주),23910,Dec-13,,,58146449,16158018,533
대한약품공업(주),23910,Dec-14,,,64613770,1352567,588
대한약품공업(주),23910,Dec-15,,,64089238,1732857,593
대한약품공업(주),23910,Dec-16,,,80331790,7633287,598
대한약품공업(주),23910,Dec-17,,,93794708,3053735,611
대한약품공업(주),23910,Dec-18,,,120237759,4369677,668
대한약품공업(주),23910,Dec-19,,,125820189,3562337,699
대한유화(주),6650,Dec-11,0,11112711,691048229,11112712,721
대한유화(주),6650,Dec-12,0,38448238,693941797,38448239,737
대한유화(주),6650,Dec-13,0,74692191,752899136,74692191,762
대한유화(주),6650,Dec-14,0,225104776,892519624,225104776,751
대한유화(주),6650,Dec-15,0,88401714,938220770,88183870,758
대한유화(주),6650,Dec-16,0,318543485,1140576901,318543485,775
대한유화(주),6650,Dec-17,0,46810482,1369853405,46810483,784
대한유화(주),6650,Dec-18,0,78445485,1354615346,69858279,834
대한유화(주),6650,Dec-19,0,67533534,1315542651,27869594,855
대한전선(주),1440,Dec-11,109000,13515000,555078698,4857000,1097
대한전선(주),1440,Dec-12,109000,40991000,561908582,24728000,1021
대한전선(주),1440,Dec-13,109000,25552000,531725116,10252000,862
대한전선(주),1440,Dec-14,0,3391000,504840319,590000,852
대한전선(주),1440,Dec-15,0,3756000,485252850,301000,757
대한전선(주),1440,Dec-16,0,7622000,480391941,4441000,844
대한전선(주),1440,Dec-17,0,5522000,474958481,1661000,837
대한전선(주),1440,Dec-18,0,1383000,452618285,1375000,866
대한전선(주),1440,Dec-19,0,1646000,435766211,1420000,863
대한제강(주),84010,Dec-11,0,4360000,282107277,4360000,549
대한제강(주),84010,Dec-12,0,1535000,276958837,1535000,607
대한제강(주),84010,Dec-13,0,2097000,267054567,1922000,633
대한제강(주),84010,Dec-14,0,943000,258277365,943000,624
대한제강(주),84010,Dec-15,0,317000,227502775,317000,584
대한제강(주),84010,Dec-16,0,1808000,200908414,468000,556
대한제강(주),84010,Dec-17,0,3885000,181389977,3647000,541
대한제강(주),84010,Dec-18,0,3839000,172382328,3467000,478
대한제강(주),84010,Dec-19,0,9460000,180336193,9134000,424
대한제당(주),1790,Dec-11,0,12871831,198917267,10581296,595
대한제당(주),1790,Dec-12,0,3204836,204241941,2771275,582
대한제당(주),1790,Dec-13,0,5043396,199535110,4664019,589
대한제당(주),1790,Dec-14,0,7268079,198266876,3483296,578
대한제당(주),1790,Dec-15,0,2544270,194155908,1203743,572
대한제당(주),1790,Dec-16,0,1236979,190663037,897950,543
대한제당(주),1790,Dec-17,0,1062563,192938976,381800,538
대한제당(주),1790,Dec-18,0,1500116,190289804,972310,566
대한제당(주),1790,Dec-19,1168258,543383,175778648,75139,507
대한제분(주),1130,Dec-11,0,5093989,136451229,4490200,377
대한제분(주),1130,Dec-12,0,1264764,131537276,97900,370
대한제분(주),1130,Dec-13,0,1847283,124207772,160599,360
대한제분(주),1130,Dec-14,0,7486087,124072148,6711637,357
대한제분(주),1130,Dec-15,0,7427247,119018502,2252235,354
대한제분(주),1130,Dec-16,0,1176522,110790649,185901,347
대한제분(주),1130,Dec-17,0,244908,94977898,42350,335
대한제분(주),1130,Dec-18,0,16044803,91353997,2963482,349
대한제분(주),1130,Dec-19,0,55199387,89059603,5532412,347
대한해운(주),5880,Dec-11,0,65309228,1338928919,61195246,307
대한해운(주),5880,Dec-12,,,1130906327,0,308
대한해운(주),5880,Dec-13,,,1008461541,0,278
대한해운(주),5880,Dec-14,0,70440497,1087712658,70440497,303
대한해운(주),5880,Dec-15,0,256002265,1317635458,256002265,303
대한해운(주),5880,Dec-16,0,382065447,1647582287,381831567,349
대한해운(주),5880,Dec-17,0,60844137,1659702927,17791408,364
대한해운(주),5880,Dec-18,0,214413075,1140988472,139370201,384
대한해운(주),5880,Dec-19,0,200636739,1438177928,152727331,422
대한화섬(주),3830,Dec-11,,,115975703,2353587,153
대한화섬(주),3830,Dec-12,,,103592790,2321697,193
대한화섬(주),3830,Dec-13,,,90840034,2437363,211
대한화섬(주),3830,Dec-14,,,75614396,1546077,189
대한화섬(주),3830,Dec-15,,,49681845,1920096,135
대한화섬(주),3830,Dec-16,,,47609204,4229201,143
대한화섬(주),3830,Dec-17,,,45402448,2537464,147
대한화섬(주),3830,Dec-18,,,42449578,248269,156
대한화섬(주),3830,Dec-19,,,18776826,331128,161
대화제약(주),67080,Dec-11,0,10000,53903295,10000,321
대화제약(주),67080,Dec-12,0,777733,52168899,777733,300
대화제약(주),67080,Dec-13,0,504799,49001419,384198,307
대화제약(주),67080,Dec-14,0,2113238,46973771,354950,318
대화제약(주),67080,Dec-15,0,387301,47385394,383600,315
대화제약(주),67080,Dec-16,0,417200,65595274,417200,337
대화제약(주),67080,Dec-17,0,133800,61490140,133800,347
대화제약(주),67080,Dec-18,0,2745500,57698323,0,354
대화제약(주),67080,Dec-19,0,5573144,51613461,644570,357
더이앤엠(주),89230,Dec-11,,,145331195,6079145,204
더이앤엠(주),89230,Dec-12,,,154585738,13679959,165
더이앤엠(주),89230,Dec-13,,,137200995,84719,152
더이앤엠(주),89230,Dec-14,0,1626191,63767854,1279191,71
더이앤엠(주),89230,Dec-15,0,0,31111074,0,35
더이앤엠(주),89230,Dec-16,0,0,34878022,0,42
더이앤엠(주),89230,Dec-17,28412959,100000,713900,100000,55
더이앤엠(주),89230,Dec-18,2467782,177632,821160,177632,89
더이앤엠(주),89230,Dec-19,2467782,0,3473589,0,88
덕산네오룩스(주),213420,Dec-15,,,37980817,554800,111
덕산네오룩스(주),213420,Dec-16,,,35663938,428003,112
덕산네오룩스(주),213420,Dec-17,,,42345155,1803157,142
덕산네오룩스(주),213420,Dec-18,,,45513968,1450992,157
덕산네오룩스(주),213420,Dec-19,,,53851272,7259139,181
덕산하이메탈(주),77360,Dec-11,,,65154594,2039120,212
덕산하이메탈(주),77360,Dec-12,,,64761989,2306466,236
덕산하이메탈(주),77360,Dec-13,0,1251175,66348913,1015864,259
덕산하이메탈(주),77360,Dec-14,0,6263977,27551126,1690177,180
덕산하이메탈(주),77360,Dec-15,0,9956673,23586453,535235,155
덕산하이메탈(주),77360,Dec-16,0,617218,22916242,617218,146
덕산하이메탈(주),77360,Dec-17,0,790452,21927705,790452,165
덕산하이메탈(주),77360,Dec-18,0,2799970,22839844,2799970,166
덕산하이메탈(주),77360,Dec-19,0,1214334,28059177,1091454,184
덕양산업(주),24900,Dec-11,,,41389779,2,721
덕양산업(주),24900,Dec-12,,,47642277,738000,714
덕양산업(주),24900,Dec-13,,,49977186,1669000,701
덕양산업(주),24900,Dec-14,,,78449654,1847000,705
덕양산업(주),24900,Dec-15,0,3738000,81729515,1294000,720
덕양산업(주),24900,Dec-16,0,4145000,79654670,939000,732
덕양산업(주),24900,Dec-17,0,3042000,88672906,1166000,728
덕양산업(주),24900,Dec-18,0,540000,87034040,29000,750
덕양산업(주),24900,Dec-19,0,8274000,95295771,4085000,774
덕우전자(주),263600,Dec-17,0,10266325,34459251,1899817,171
덕우전자(주),263600,Dec-18,0,3575019,29550899,182518,190
덕우전자(주),263600,Dec-19,0,689591,32047570,523095,177
데브시스터즈(주),194480,Dec-14,,,1962769,0,71
데브시스터즈(주),194480,Dec-15,0,0,2012819,0,104
데브시스터즈(주),194480,Dec-16,0,0,3919910,0,118
데브시스터즈(주),194480,Dec-17,0,0,3509867,0,159
데브시스터즈(주),194480,Dec-18,0,0,2875286,0,94
데브시스터즈(주),194480,Dec-19,0,0,2182313,0,101
도이치모터스(주),67990,Dec-11,0,14000,30355401,14000,396
도이치모터스(주),67990,Dec-12,0,17212262,62375684,17212262,507
도이치모터스(주),67990,Dec-13,0,2639000,70041937,2639000,513
도이치모터스(주),67990,Dec-14,0,4401763,76715313,4205963,616
도이치모터스(주),67990,Dec-15,0,9127209,75575705,9127209,700
도이치모터스(주),67990,Dec-16,0,23854137,88290222,22920920,728
도이치모터스(주),67990,Dec-17,0,16347141,123709215,9458591,907
도이치모터스(주),67990,Dec-18,0,44231789,127944302,14899509,954
도이치모터스(주),67990,Dec-19,0,106445331,137573092,12425883,981
동국산업(주),5160,Dec-11,0,34076203,126699082,12496897,282
동국산업(주),5160,Dec-12,0,74406578,164052922,52128063,291
동국산업(주),5160,Dec-13,0,6236633,185031670,1748950,326
동국산업(주),5160,Dec-14,10055867,12712196,209654471,6724291,397
동국산업(주),5160,Dec-15,8836546,2177653,200068226,2027153,394
동국산업(주),5160,Dec-16,4277346,2787977,191280739,1338127,415
동국산업(주),5160,Dec-17,3514397,6692048,177506092,718901,407
