회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별)
오로라월드(주),39830,Dec-18,88835590,45916988,83870395,49474162,7703471,59931188
오로라월드(주),39830,Dec-19,87866767,44543102,111465750,49236847,8158648,78282218
오상자이엘(주),53980,Dec-11,23180279,5553742,23682562,20372243,4527956,18645342
오상자이엘(주),53980,Dec-12,21350290,4959856,17174304,19028226,4202210,20824593
오상자이엘(주),53980,Dec-13,25562246,6594225,21914074,24013398,5883712,25315894
오상자이엘(주),53980,Dec-14,26128790,7842915,26550051,24007783,6412136,30977080
오상자이엘(주),53980,Dec-15,32939322,9163948,21972420,30868497,7683047,27394590
오상자이엘(주),53980,Dec-16,30983188,8549032,32964111,28674757,7436756,38600836
오상자이엘(주),53980,Dec-17,35960485,11481187,31009620,30142224,9885596,32725607
오상자이엘(주),53980,Dec-18,39076920,11940901,34105364,30884629,10445060,33198096
오상자이엘(주),53980,Dec-19,39040054,10635379,36047817,29494251,9166097,33841791
오성첨단소재(주),52420,Dec-11,192719023,29598846,190445418,87663294,18403754,56822440
오성첨단소재(주),52420,Dec-12,79347270,28965234,155973915,85054036,28959562,155922476
오성첨단소재(주),52420,Dec-13,41422113,12075646,197101169,41008063,12069901,196981333
오성첨단소재(주),52420,Dec-14,35509957,14661556,19396609,35184174,14655708,19267009
오성첨단소재(주),52420,Dec-15,54475839,2907932,22041180,54348103,2907932,21981947
오성첨단소재(주),52420,Dec-16,26577934,2159628,9294352,26412208,2159628,9195805
오성첨단소재(주),52420,Dec-17,51536468,2765288,25338286,48094793,2765288,25221295
오성첨단소재(주),52420,Dec-18,58234226,5061202,6399850,58110359,5061202,6393123
오성첨단소재(주),52420,Dec-19,108475015,4039864,9741347,108082004,4039864,9562831
오션브릿지(주),241790,Dec-16,,,,31578695,882272,4870885
오션브릿지(주),241790,Dec-17,32993164,2246658,17736784,24248981,1451166,14701257
오션브릿지(주),241790,Dec-18,39388678,4877259,26492784,29109190,1814512,19654369
오션브릿지(주),241790,Dec-19,40547395,7786877,13038160,30603371,5190827,7785739
오스템임플란트(주),48260,Dec-11,161237803,55959102,161945254,159557620,37406797,132764992
오스템임플란트(주),48260,Dec-12,192621580,56447930,187992919,175057005,34147236,136471172
오스템임플란트(주),48260,Dec-13,206884106,59144421,198941774,190469552,35938169,144326458
오스템임플란트(주),48260,Dec-14,254681832,59530452,252349907,230759358,35879058,181481606
오스템임플란트(주),48260,Dec-15,276637552,61429123,243932811,232603988,34278512,187561925
오스템임플란트(주),48260,Dec-16,277673171,79531014,324868246,226390956,42362236,229537243
오스템임플란트(주),48260,Dec-17,318270724,89786552,352273769,255378711,48291703,265296923
오스템임플란트(주),48260,Dec-18,362679739,95477641,479642954,286838316,49810304,340279206
오스템임플란트(주),48260,Dec-19,397023302,104189440,531560995,281634560,60320682,372018492
올리패스(주),244460,Dec-19,41786594,401481,21623398,36185796,0,13028204
올릭스(주),226950,Dec-18,48698340,634837,314094,45361096,634837,312712
올릭스(주),226950,Dec-19,37439676,365823,2754476,36836709,365823,3410114
옴니시스템(주),57540,Dec-11,35050369,10931740,29540579,22656404,4874707,17403346
옴니시스템(주),57540,Dec-12,35489427,7108560,19929823,31516240,3597026,10341989
옴니시스템(주),57540,Dec-13,35698720,7292962,17738112,28258903,4516647,9977171
옴니시스템(주),57540,Dec-14,31131046,11339797,18467570,22847969,7926354,12954439
옴니시스템(주),57540,Dec-15,39103260,11403206,21311537,26797205,8648226,16548723
옴니시스템(주),57540,Dec-16,41755560,14506046,25862805,30627462,11218906,21940501
옴니시스템(주),57540,Dec-17,57782160,23814021,45292218,49722195,18768885,42675659
옴니시스템(주),57540,Dec-18,51110733,12973630,28507287,42684731,9366215,25825641
옴니시스템(주),57540,Dec-19,73373502,13844394,35154559,65209958,10753934,32628191
옵티시스(주),109080,Dec-11,,,,17983511,2835526,3150720
옵티시스(주),109080,Dec-12,,,,20412290,3248138,2092886
옵티시스(주),109080,Dec-13,,,,22553073,4355176,5391851
옵티시스(주),109080,Dec-14,,,,24136751,3732191,4747895
옵티시스(주),109080,Dec-15,,,,25883129,3742626,4810189
옵티시스(주),109080,Dec-16,,,,27437211,4059629,6018027
옵티시스(주),109080,Dec-17,,,,26491916,4163739,3823578
옵티시스(주),109080,Dec-18,,,,27905650,4533334,3294086
옵티시스(주),109080,Dec-19,,,,32532274,5401036,3878854
와이더블유(주),51390,Dec-11,58853446,2965612,4256155,58245437,2965612,4004906
와이더블유(주),51390,Dec-12,56470444,3378680,9014919,55583697,3368050,8241889
와이더블유(주),51390,Dec-13,29194689,2023520,8218250,29052896,2023520,8137315
와이더블유(주),51390,Dec-14,46357843,2072866,14010305,46483228,990917,13971724
와이더블유(주),51390,Dec-15,31649325,410535,11201360,32062583,410535,11193947
와이더블유(주),51390,Dec-16,55355926,855821,5286924,55839091,855141,5176432
와이더블유(주),51390,Dec-17,54010235,4468955,19681498,54287429,4468955,19628997
와이더블유(주),51390,Dec-18,60261843,1198455,12839174,60290753,1198455,12784758
와이더블유(주),51390,Dec-19,67643377,1458471,17510413,67429813,1458471,17463430
와이아이케이(주),232140,Dec-15,,,,,,
와이아이케이(주),232140,Dec-16,,,,,,
와이아이케이(주),232140,Dec-17,89292380,70537480,41714479,86884366,69832958,40116740
와이아이케이(주),232140,Dec-18,121805488,39187969,23780291,112925768,36038588,4150096
와이아이케이(주),232140,Dec-19,119971792,45833942,76697101,108944122,40583171,54317699
와이엠씨(주),155650,Dec-12,,,,28672215,8906348,6726216
와이엠씨(주),155650,Dec-13,30533974,8462389,6064277,26178548,8462389,6183370
와이엠씨(주),155650,Dec-14,27115625,8321936,7142214,25512791,8145799,5876268
와이엠씨(주),155650,Dec-15,30736862,7063676,10318103,28278338,6795738,6540064
와이엠씨(주),155650,Dec-16,61975666,7708969,42168694,58077108,7382876,38297693
와이엠씨(주),155650,Dec-17,186207587,11456861,148505867,175237917,10698385,144665252
와이엠씨(주),155650,Dec-18,134629710,9881139,88797759,121508197,8403326,85535299
와이엠씨(주),155650,Dec-19,86745298,12324006,44484457,80525475,11782876,44405439
와이엠티(주),251370,Dec-17,57098116,8296649,24209113,40422803,3856843,20806912
와이엠티(주),251370,Dec-18,61079591,7664272,25975523,35602575,4015224,19431898
와이엠티(주),251370,Dec-19,90602242,13700144,45463225,61621989,5956998,34337767
와토스코리아(주),79000,Dec-11,,,,43291954,1478467,3629202
와토스코리아(주),79000,Dec-12,,,,36097176,1446450,2110519
와토스코리아(주),79000,Dec-13,,,,26700947,2634126,2361597
와토스코리아(주),79000,Dec-14,,,,39980559,2904710,2349241
와토스코리아(주),79000,Dec-15,,,,47598404,2890364,1582190
와토스코리아(주),79000,Dec-16,,,,49861758,2986204,1547778
와토스코리아(주),79000,Dec-17,,,,52683395,2272052,1732696
와토스코리아(주),79000,Dec-18,,,,54586173,2961702,1933325
와토스코리아(주),79000,Dec-19,,,,54702158,2880783,1470273
우리바이오(주),82850,Dec-11,221239619,58825261,113043780,105891629,5354832,48343457
우리바이오(주),82850,Dec-12,257600806,54380648,171138741,60000733,742318,3149129
우리바이오(주),82850,Dec-13,376923740,83082006,329852969,45135678,1030827,17142920
우리바이오(주),82850,Dec-14,474334060,115540409,500186248,26400448,3227999,23690257
우리바이오(주),82850,Dec-15,612883952,121073843,613048905,41547382,816967,26453289
우리바이오(주),82850,Dec-16,545568143,83283637,534554271,41157750,4164967,50976945
우리바이오(주),82850,Dec-17,391394105,79057037,429625883,37157890,770237,23138618
우리바이오(주),82850,Dec-18,391750226,92345991,443396245,20747382,2214007,20662628
우리바이오(주),82850,Dec-19,377369991,87934881,437678076,13604032,1852347,13346380
우리산업(주),215360,Dec-15,125762714,58509277,117074988,125531885,58509277,117074988
우리산업(주),215360,Dec-16,123970895,59955381,110262951,123857177,59955381,110259504
우리산업(주),215360,Dec-17,147610663,61288571,120148622,140623154,59328905,116492951
우리산업(주),215360,Dec-18,164200219,55894292,129944828,156725921,55279807,127444798
우리산업(주),215360,Dec-19,164884815,52324478,118504537,157011519,51774337,116286399
우리산업홀딩스(주),72470,Dec-11,107316625,57886210,102130666,91220773,46175482,90949643
우리산업홀딩스(주),72470,Dec-12,121334621,63153718,98713168,104785578,52296620,90393785
우리산업홀딩스(주),72470,Dec-13,140303127,69222446,107982724,115294791,54491875,93119312
우리산업홀딩스(주),72470,Dec-14,171175560,73685731,131946322,143766022,57478473,115608239
우리산업홀딩스(주),72470,Dec-15,170040799,73037910,137484239,12645256,0,5173909
우리산업홀딩스(주),72470,Dec-16,174438259,76011167,133576772,10697148,0,3834879
우리산업홀딩스(주),72470,Dec-17,191661670,80532881,141107593,6091210,0,190421
우리산업홀딩스(주),72470,Dec-18,199425036,78176416,150196288,5930691,0,204921
우리산업홀딩스(주),72470,Dec-19,195269101,73719678,144410089,848737,0,211092
우리손에프앤지농업회사법인(주),73560,Dec-16,84725865,4938250,80053141,31254217,647724,22945315
우리손에프앤지농업회사법인(주),73560,Dec-17,96226264,5358045,78056521,43715463,790326,27445321
우리손에프앤지농업회사법인(주),73560,Dec-18,121280570,8132109,125586990,37040176,689520,36422830
우리손에프앤지농업회사법인(주),73560,Dec-19,127666192,6967814,146234745,42394599,744600,41306025
우리엔터프라이즈(주),37400,Dec-11,21065393,5792556,14941492,19193477,5542105,14648234
우리엔터프라이즈(주),37400,Dec-12,17679109,4532640,10495570,14825837,3945571,10397624
우리엔터프라이즈(주),37400,Dec-13,393236453,89897295,340580983,15315417,6045827,12325805
우리엔터프라이즈(주),37400,Dec-14,483002588,119455583,506877742,15155907,3915175,9560646
우리엔터프라이즈(주),37400,Dec-15,626537452,124902453,625454472,16149191,4409697,14616856
우리엔터프라이즈(주),37400,Dec-16,557628289,86455196,553153296,13742825,3133318,20114892
우리엔터프라이즈(주),37400,Dec-17,402605544,83118075,443033882,12573856,4061038,14819687
우리엔터프라이즈(주),37400,Dec-18,402082746,97157958,455136011,11105939,4811966,12767176
우리엔터프라이즈(주),37400,Dec-19,387549083,92741727,449619204,10553071,4806845,15145320
우리이앤엘(주),153490,Dec-13,190585127,35855356,121320945,172782425,21571462,110334690
우리이앤엘(주),153490,Dec-14,160873681,31253926,129582967,171578979,11063971,132468421
우리이앤엘(주),153490,Dec-15,137368230,27869321,110803280,118680279,8392576,91820777
우리이앤엘(주),153490,Dec-16,125980319,20891933,90028165,121293223,1360843,87856223
우리이앤엘(주),153490,Dec-17,100538900,13127504,73324493,89720329,3709451,62065928
우리이앤엘(주),153490,Dec-18,105209197,6017585,63682413,104326199,1723162,63667098
우리이앤엘(주),153490,Dec-19,83675535,6494201,36163497,82089786,2232064,38828732
우림피티에스(주),101170,Dec-11,37493598,6978162,18271470,37491806,6978162,18271470
우림피티에스(주),101170,Dec-12,27928153,7845218,10259734,27927988,7845218,10259734
우림피티에스(주),101170,Dec-13,31429132,7932045,13090805,31428970,7932045,13090805
우림피티에스(주),101170,Dec-14,,,,32214341,8531962,14324930
우림피티에스(주),101170,Dec-15,,,,36566418,8631646,10885757
우림피티에스(주),101170,Dec-16,,,,36740031,9438351,8338070
우림피티에스(주),101170,Dec-17,,,,36199717,7998664,9539798
우림피티에스(주),101170,Dec-18,,,,38086767,10921483,7772863
우림피티에스(주),101170,Dec-19,,,,41027001,13064000,9187527
우수AMS(주),66590,Dec-11,71174162,13291727,98776525,63726707,4250061,83344551
우수AMS(주),66590,Dec-12,60808180,15684745,96319237,46806550,4505953,70911951
우수AMS(주),66590,Dec-13,72708401,18712326,99146871,64721109,4584169,79930182
우수AMS(주),66590,Dec-14,69065975,16783965,103301706,60600286,5076909,85571770
우수AMS(주),66590,Dec-15,65566055,15816350,108544714,51729096,5158182,88676041
우수AMS(주),66590,Dec-16,65862773,13482705,84907641,45136448,5539282,60224334
우수AMS(주),66590,Dec-17,69419599,16089468,86245622,51199598,9091140,65573010
우수AMS(주),66590,Dec-18,71902711,14893057,96261278,56800781,8845913,77926833
우수AMS(주),66590,Dec-19,68345876,17636340,107247490,52012008,8990130,84528124
우원개발(주),46940,Dec-11,59710437,8572873,66597752,50593326,5669090,57174825
우원개발(주),46940,Dec-12,67277050,6699499,71669243,59714610,5016970,66453041
우원개발(주),46940,Dec-13,68131403,5114791,71333877,60164856,3432262,68764056
우원개발(주),46940,Dec-14,69621757,6455670,69278098,61885032,4773141,67763225
우원개발(주),46940,Dec-15,74368926,6828732,65928863,66131148,5713068,65324997
우원개발(주),46940,Dec-16,70611251,7823839,54847006,54876349,5243775,48615834
우원개발(주),46940,Dec-17,104389884,57293606,67715961,47538411,4827865,50286135
우원개발(주),46940,Dec-18,103438588,48525394,105739392,50071756,3925214,55567248
우원개발(주),46940,Dec-19,116807589,29291114,108270745,51646804,3892423,63405011
우진비앤지(주),18620,Dec-11,,,,11054452,6771682,5792897
우진비앤지(주),18620,Dec-12,,,,11819579,6744028,5759933
우진비앤지(주),18620,Dec-13,,,,11732458,6675023,6490077
우진비앤지(주),18620,Dec-14,,,,11989496,7283633,5011785
우진비앤지(주),18620,Dec-15,,,,17521500,7698423,7035662
우진비앤지(주),18620,Dec-16,,,,19433554,7332554,11201929
우진비앤지(주),18620,Dec-17,,,,14202880,8848666,24746597
우진비앤지(주),18620,Dec-18,16496945,8678825,21394010,14769100,7654378,18012965
우진비앤지(주),18620,Dec-19,46839409,11043241,30783799,20761045,10371560,15805872
원텍(주),336570,Dec-19,,,,,,
원풍물산(주),8290,Dec-11,,,,24954926,15936531,27258968
원풍물산(주),8290,Dec-12,,,,26563508,17048786,27947547
원풍물산(주),8290,Dec-13,30703988,21355321,27990376,30133660,19242902,27082802
원풍물산(주),8290,Dec-14,33571813,23489056,26400666,33221337,21274971,25532815
원풍물산(주),8290,Dec-15,,,,23714166,11525777,15895916
원풍물산(주),8290,Dec-16,,,,22963846,13029037,16783271
원풍물산(주),8290,Dec-17,,,,23071779,13258421,14249786
원풍물산(주),8290,Dec-18,,,,27368488,14252105,19845546
원풍물산(주),8290,Dec-19,,,,26303436,13840951,17020997
웰바이오텍(주),10600,Dec-11,48823752,30048323,24931037,27707625,1395619,9868078
웰바이오텍(주),10600,Dec-12,45057220,28309263,19680440,26724746,1641279,7609453
웰바이오텍(주),10600,Dec-13,45766183,29095392,19602436,25884011,2299572,7467254
웰바이오텍(주),10600,Dec-14,43370148,28169235,24658622,27687622,1060570,13808762
웰바이오텍(주),10600,Dec-15,40847187,23959013,21340366,29258688,2043296,12384851
웰바이오텍(주),10600,Dec-16,40845199,26000748,25374372,32961148,705500,14896321
웰바이오텍(주),10600,Dec-17,45911914,23751042,58746374,33323148,1589964,47690961
웰바이오텍(주),10600,Dec-18,71625375,16820710,34198398,59027918,1286680,23979512
웰바이오텍(주),10600,Dec-19,72351330,17282620,32844942,54006073,3392997,20973246
웹케시(주),53580,Dec-19,,,,23267783,0,8048024
위즈코프(주),38620,Dec-11,26339962,127831,433613,23216724,127831,427804
위즈코프(주),38620,Dec-12,9497473,262172,398532,6128433,262172,392562
위즈코프(주),38620,Dec-13,10303329,247110,379408,8164586,247110,377083
위즈코프(주),38620,Dec-14,15184830,165031,5369107,13387905,165031,5367683
위즈코프(주),38620,Dec-15,11804876,446510,904206,9954081,446510,903431
위즈코프(주),38620,Dec-16,13435754,1264794,4283119,10137442,437933,1126804
위즈코프(주),38620,Dec-17,16120732,1062065,4218588,12771962,379190,1357052
위즈코프(주),38620,Dec-18,17657812,1006394,3659918,16430109,333378,1067578
위즈코프(주),38620,Dec-19,17526025,393108,1101256,15708065,393108,1101184
윈텍(주),320000,Dec-19,,,,,,
윙입푸드홀딩스,900340,Dec-18,90328213,2535854,24206714,,,
윙입푸드홀딩스,900340,Dec-19,104820755,7172142,23470745,,,
유네코(주),64510,Dec-18,15701084,6546635,30133167,16984942,6453983,28069766
