회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별)
대봉엘에스(주),78140,Dec-17,65651788,4872351,56676287,4590015
대봉엘에스(주),78140,Dec-18,71823251,4789106,61335475,4697316
대봉엘에스(주),78140,Dec-19,69536921,3507537,56626774,3540260
대상(주),1680,Dec-11,2163798448,109902252,1392912797,60464359
대상(주),1680,Dec-12,2479678735,120470552,1552521213,69852393
대상(주),1680,Dec-13,2542303381,124578492,1570275468,70865276
대상(주),1680,Dec-14,2588779872,133006499,1601116619,70025648
대상(주),1680,Dec-15,2635005301,175655510,1648286248,95963167
대상(주),1680,Dec-16,2855008996,175213413,1852714894,129718647
대상(주),1680,Dec-17,2968804984,180614515,2190129354,131125929
대상(주),1680,Dec-18,2956761916,120610335,2235924263,93646870
대상(주),1680,Dec-19,2963985753,134686608,2457055173,121269608
대상홀딩스(주),84690,Dec-11,283260535,21098391,7809759,0
대상홀딩스(주),84690,Dec-12,329925025,20224272,7938136,0
대상홀딩스(주),84690,Dec-13,2841948881,158749074,9517752,0
대상홀딩스(주),84690,Dec-14,2959090982,162684756,20389276,0
대상홀딩스(주),84690,Dec-15,3051680257,208150420,14789937,0
대상홀딩스(주),84690,Dec-16,3318085289,202302797,16769656,0
대상홀딩스(주),84690,Dec-17,3383674056,221667262,18053725,0
대상홀딩스(주),84690,Dec-18,3398030852,142170052,20469465,0
대상홀딩스(주),84690,Dec-19,3552513453,183928916,29831693,0
대성산업(주),128820,Dec-11,1276500157,89432473,1262534677,43338428
대성산업(주),128820,Dec-12,1370151115,32964562,1297804488,24919804
대성산업(주),128820,Dec-13,1359109931,66693222,1184323459,61253358
대성산업(주),128820,Dec-14,1122811401,59603895,1057488002,59406897
대성산업(주),128820,Dec-15,947122909,121074831,801103057,106668451
대성산업(주),128820,Dec-16,782990235,144748418,746039943,142385121
대성산업(주),128820,Dec-17,900318240,149290877,367866808,137873141
대성산업(주),128820,Dec-18,945461187,86735575,850774931,78003033
대성산업(주),128820,Dec-19,869910394,61043709,770149886,52707284
대성에너지(주),117580,Dec-11,,,877970518,217305397
대성에너지(주),117580,Dec-12,,,979741965,249880312
대성에너지(주),117580,Dec-13,,,1019467172,244189652
대성에너지(주),117580,Dec-14,,,1066912239,266662266
대성에너지(주),117580,Dec-15,,,875355097,186914339
대성에너지(주),117580,Dec-16,,,738562283,173910069
대성에너지(주),117580,Dec-17,,,765978290,186311729
대성에너지(주),117580,Dec-18,770982770,187050256,770679358,187719055
대성에너지(주),117580,Dec-19,774850381,186270963,773995689,188114218
대성홀딩스(주),16710,Dec-11,1070452367,237698197,41108530,2724907
대성홀딩스(주),16710,Dec-12,1184174355,276029018,40455039,1782009
대성홀딩스(주),16710,Dec-13,1273880778,271786565,50912845,1921386
대성홀딩스(주),16710,Dec-14,1274774945,292670642,33159601,1329198
대성홀딩스(주),16710,Dec-15,1055983949,207908954,28419000,1429410
대성홀딩스(주),16710,Dec-16,890214428,189579559,28450063,1124044
대성홀딩스(주),16710,Dec-17,903125372,203675636,25265696,1803993
대성홀딩스(주),16710,Dec-18,909829098,206203245,23262223,1436761
대성홀딩스(주),16710,Dec-19,918567910,208034984,16602895,1023147
대아티아이(주),45390,Dec-11,64811243,8318110,49280368,1521262
대아티아이(주),45390,Dec-12,56178580,9466669,40255056,4132207
대아티아이(주),45390,Dec-13,64108860,10755290,46053732,6521412
대아티아이(주),45390,Dec-14,84913972,7580017,64796760,2354379
대아티아이(주),45390,Dec-15,82628497,12088976,57045400,4837612
대아티아이(주),45390,Dec-16,99036870,11293937,78046983,5274678
대아티아이(주),45390,Dec-17,85793071,12085250,72213346,8830212
대아티아이(주),45390,Dec-18,102692723,12372791,86938638,9460364
대아티아이(주),45390,Dec-19,114212328,14612452,96315450,9817758
대양전기공업(주),108380,Dec-11,,,92439336,7329392
대양전기공업(주),108380,Dec-12,139137961,7866958,118174622,6661078
대양전기공업(주),108380,Dec-13,145574700,8250805,125304827,6363558
대양전기공업(주),108380,Dec-14,139940370,8687355,119063409,7844549
대양전기공업(주),108380,Dec-15,154238950,8158577,132599030,7243961
대양전기공업(주),108380,Dec-16,174947504,6107954,152735017,6004521
대양전기공업(주),108380,Dec-17,143063987,5006179,120118833,4426800
대양전기공업(주),108380,Dec-18,122939671,9508138,102905608,9206142
대양전기공업(주),108380,Dec-19,176919531,8560648,154347915,8217860
대양제지공업(주),6580,Dec-11,212741344,9363508,143487940,2418364
대양제지공업(주),6580,Dec-12,192928892,4328280,121907275,1599744
대양제지공업(주),6580,Dec-13,184869536,5730128,119470907,2498911
대양제지공업(주),6580,Dec-14,177046147,5091489,110444036,1810292
대양제지공업(주),6580,Dec-15,173965644,3648011,107757450,754680
대양제지공업(주),6580,Dec-16,195138324,7452133,122454390,2940873
대양제지공업(주),6580,Dec-17,262916771,12923493,168407132,3836595
대양제지공업(주),6580,Dec-18,281771470,7835573,166660602,2201698
대양제지공업(주),6580,Dec-19,259449752,7280527,142434607,2001260
대영포장(주),14160,Dec-11,,,228640516,16645013
대영포장(주),14160,Dec-12,,,234219301,10192947
대영포장(주),14160,Dec-13,,,223635578,13311835
대영포장(주),14160,Dec-14,,,246574728,12912402
대영포장(주),14160,Dec-15,,,244205122,13227756
대영포장(주),14160,Dec-16,,,267108952,17248779
대영포장(주),14160,Dec-17,,,312071269,22176791
대영포장(주),14160,Dec-18,,,300056836,14334233
대영포장(주),14160,Dec-19,,,270087084,12948146
대우전자부품(주),9320,Dec-11,22744147,4138111,17299341,1675872
대우전자부품(주),9320,Dec-12,24194499,6310364,20210123,2933128
대우전자부품(주),9320,Dec-13,26642356,4837992,20673836,2021353
대우전자부품(주),9320,Dec-14,31811240,4578766,28091570,2202893
대우전자부품(주),9320,Dec-15,48539620,9367897,46262775,6677118
대우전자부품(주),9320,Dec-16,53567978,7477992,50327048,6259549
대우전자부품(주),9320,Dec-17,58020484,5767584,56268226,6318593
대우전자부품(주),9320,Dec-18,,,62630106,8732931
대우전자부품(주),9320,Dec-19,,,53430109,12768925
대우조선해양(주),42660,Dec-11,13863375851,0,12217733768,0
대우조선해양(주),42660,Dec-12,13543536273,0,12051119103,0
대우조선해양(주),42660,Dec-13,14584829821,0,13359585515,0
대우조선해양(주),42660,Dec-14,15575355130,823591381,13948547762,983513544
대우조선해양(주),42660,Dec-15,15443611051,1404881756,13802894508,1616002884
대우조선해양(주),42660,Dec-16,12819220834,615905000,11385449714,1029288000
대우조선해양(주),42660,Dec-17,11101818030,735589000,10634033270,732570000
대우조선해양(주),42660,Dec-18,9644383547,668508770,9599758587,663265161
대우조선해양(주),42660,Dec-19,8358744819,567302317,8317581776,561119187
대원강업(주),430,Dec-11,996447093,175840079,720125402,121338299
대원강업(주),430,Dec-12,1000413534,166674065,737525624,132816580
대원강업(주),430,Dec-13,1010584395,189080818,800871403,163559495
대원강업(주),430,Dec-14,1029406905,140462124,776872676,123171740
대원강업(주),430,Dec-15,1013035744,156012133,773296717,129537467
대원강업(주),430,Dec-16,1076116262,174451254,834440831,120196354
대원강업(주),430,Dec-17,1028166498,164755448,770723903,111167708
대원강업(주),430,Dec-18,995413421,155963910,709572300,106052534
대원강업(주),430,Dec-19,960215102,97098028,683068052,89609002
대원미디어(주),48910,Dec-11,100224191,11905076,44508357,5994332
대원미디어(주),48910,Dec-12,75033160,6378539,34159680,2400578
대원미디어(주),48910,Dec-13,76980201,8919023,23627533,2576128
대원미디어(주),48910,Dec-14,80223684,4915879,21979377,1661238
대원미디어(주),48910,Dec-15,91413284,5026919,29637331,1307215
대원미디어(주),48910,Dec-16,94993117,6337349,45442713,1869062
대원미디어(주),48910,Dec-17,120735136,7360006,65863620,2673505
대원미디어(주),48910,Dec-18,163374645,4361106,113364396,2099113
대원미디어(주),48910,Dec-19,191545738,6245834,143824679,4191400
대원산업(주),5710,Dec-11,565198347,81920171,451065610,63195190
대원산업(주),5710,Dec-12,646714932,96135455,503206391,68933625
대원산업(주),5710,Dec-13,671262141,93666967,486059610,66875745
대원산업(주),5710,Dec-14,712950004,115936792,526794815,84060189
대원산업(주),5710,Dec-15,773527207,49955728,614426570,84911452
대원산업(주),5710,Dec-16,823571833,138974322,613515432,96653074
대원산업(주),5710,Dec-17,797044137,99193653,659699891,76356666
대원산업(주),5710,Dec-18,696997678,97993026,585136571,78727248
대원산업(주),5710,Dec-19,660965709,91994753,546043740,78686808
대원전선(주),6340,Dec-11,484625965,92305013,480689535,92250323
대원전선(주),6340,Dec-12,448936351,69887654,447201860,69876135
대원전선(주),6340,Dec-13,479182542,65093785,475383399,65176509
대원전선(주),6340,Dec-14,414740441,54187725,404801357,54468791
대원전선(주),6340,Dec-15,443672416,52228974,431517022,52361733
대원전선(주),6340,Dec-16,422371146,70995832,410938730,69512912
대원전선(주),6340,Dec-17,505050946,78174747,495564298,83942454
대원전선(주),6340,Dec-18,429504479,56305574,424027248,57074867
대원전선(주),6340,Dec-19,401312381,57074178,396226799,61812186
대원제약(주),3220,Dec-11,138874713,4454259,137929016,4451259
대원제약(주),3220,Dec-12,138168465,5754367,134014444,5756367
대원제약(주),3220,Dec-13,158878874,5741776,154433943,5737489
대원제약(주),3220,Dec-14,181984511,3206482,178259413,3200707
대원제약(주),3220,Dec-15,216187083,5483747,213001002,5437404
대원제약(주),3220,Dec-16,240722374,4783419,238448562,4765049
대원제약(주),3220,Dec-17,265462478,4195962,263359982,4015874
대원제약(주),3220,Dec-18,286652511,6864014,283583708,6472817
대원제약(주),3220,Dec-19,317827567,8935576,315309102,8351698
대원화성(주),24890,Dec-11,120190563,16541225,115754238,12544695
대원화성(주),24890,Dec-12,120545969,15426203,117040163,12185077
대원화성(주),24890,Dec-13,108178448,15083380,109483790,11251523
대원화성(주),24890,Dec-14,131565869,15029932,129437870,11637118
대원화성(주),24890,Dec-15,144638525,12304363,142323012,13744045
대원화성(주),24890,Dec-16,124361109,13290708,121765035,14224837
대원화성(주),24890,Dec-17,118378910,8381854,113536053,10384708
대원화성(주),24890,Dec-18,114627062,9751649,110524820,11263522
대원화성(주),24890,Dec-19,133052794,10523414,127849798,14297171
대정화금(주),120240,Dec-11,,,56194678,7096451
대정화금(주),120240,Dec-12,,,55332645,5645545
대정화금(주),120240,Dec-13,,,57678601,6181119
대정화금(주),120240,Dec-14,,,60580443,5793838
대정화금(주),120240,Dec-15,,,57889099,6057616
대정화금(주),120240,Dec-16,,,60942765,7463324
대정화금(주),120240,Dec-17,,,66494216,7931493
대정화금(주),120240,Dec-18,,,73830487,7866080
대정화금(주),120240,Dec-19,,,79606764,8311391
대주산업(주),3310,Dec-11,88301561,3853763,87710059,3723053
대주산업(주),3310,Dec-12,89896796,4376129,88147016,4117939
대주산업(주),3310,Dec-13,89435685,4570246,87794968,4570246
대주산업(주),3310,Dec-14,77628403,6311916,77628403,6311916
대주산업(주),3310,Dec-15,84355640,3957570,84355640,3957570
대주산업(주),3310,Dec-16,85050936,8195847,85050936,8195847
대주산업(주),3310,Dec-17,85513866,6668485,85513866,6668485
대주산업(주),3310,Dec-18,84052001,5564448,84052001,5564447
대주산업(주),3310,Dec-19,84291438,6348956,84291438,6348956
대주전자재료(주),78600,Dec-11,147011126,5868291,109002672,4065965
대주전자재료(주),78600,Dec-12,105162273,4002603,83208225,2282631
대주전자재료(주),78600,Dec-13,79627554,3327043,57452041,2363276
대주전자재료(주),78600,Dec-14,70649625,2541914,49604708,1142301
대주전자재료(주),78600,Dec-15,57523292,2039969,37904904,749712
대주전자재료(주),78600,Dec-16,67911464,2978009,48840326,1797177
대주전자재료(주),78600,Dec-17,93390771,4307438,71998264,2760093
대주전자재료(주),78600,Dec-18,102935678,3835542,80559314,2589630
대주전자재료(주),78600,Dec-19,116384306,4747484,87204973,2061222
대창단조(주),15230,Dec-11,368345160,18440215,338129322,14698296
대창단조(주),15230,Dec-12,312275610,17612848,279125128,10027571
대창단조(주),15230,Dec-13,258338704,16404232,212547375,9231044
대창단조(주),15230,Dec-14,245077944,20766463,198805855,9910239
대창단조(주),15230,Dec-15,231334846,14198417,183890069,5160084
대창단조(주),15230,Dec-16,213390559,18835222,171257097,10838321
대창단조(주),15230,Dec-17,257646211,23186300,217913966,14271258
대창단조(주),15230,Dec-18,320500099,24376304,272946424,13519254
대창단조(주),15230,Dec-19,277253876,19554642,217336146,8685552
대한광통신(주),10170,Dec-11,,,66721071,11805150
대한광통신(주),10170,Dec-12,,,101728662,13317309
대한광통신(주),10170,Dec-13,,,106410075,17282341
대한광통신(주),10170,Dec-14,105998720,14486519,106097894,14486519
대한광통신(주),10170,Dec-15,108989776,14165606,107845102,14389146
대한광통신(주),10170,Dec-16,116472058,19720311,116012489,19489603
대한광통신(주),10170,Dec-17,139662357,24145855,135510913,24605808
대한광통신(주),10170,Dec-18,167149773,24397104,143756511,24037842
대한광통신(주),10170,Dec-19,154296022,16413362,124571031,15813854
대한그린파워(주),60900,Dec-11,30046199,2342078,29973299,962777
대한그린파워(주),60900,Dec-12,47253972,12147088,26714143,1687304
대한그린파워(주),60900,Dec-13,137293372,11312474,20265218,2999496
대한그린파워(주),60900,Dec-14,,,12295493,1244339
대한그린파워(주),60900,Dec-15,,,15617278,178148
대한그린파워(주),60900,Dec-16,,,33182396,643791
대한그린파워(주),60900,Dec-17,,,32140229,557528
대한그린파워(주),60900,Dec-18,29637049,32026,28079682,32026
대한그린파워(주),60900,Dec-19,15698121,129449,13795480,129449
대한뉴팜(주),54670,Dec-11,,,44522698,2868232
대한뉴팜(주),54670,Dec-12,,,48010226,3346984
대한뉴팜(주),54670,Dec-13,,,56702396,3659341
대한뉴팜(주),54670,Dec-14,,,71940407,5132753
대한뉴팜(주),54670,Dec-15,,,90230294,4665308
대한뉴팜(주),54670,Dec-16,,,109403129,5809657
대한뉴팜(주),54670,Dec-17,,,130816029,7903793
대한뉴팜(주),54670,Dec-18,,,119527949,6310109
대한뉴팜(주),54670,Dec-19,,,134097440,5401981
대한방직(주),1070,Dec-11,291651073,7856433,286063131,19152052
대한방직(주),1070,Dec-12,275069272,8522098,259438525,20262871
대한방직(주),1070,Dec-13,285425177,7752546,269900175,13298882
대한방직(주),1070,Dec-14,244388081,5255234,234702605,12732193
대한방직(주),1070,Dec-15,244388849,8136131,234303020,10500374
대한방직(주),1070,Dec-16,245581675,6709703,236833616,7354080
대한방직(주),1070,Dec-17,208620668,7547862,203060834,9197442
대한방직(주),1070,Dec-18,209061757,6284283,205745710,7345675
대한방직(주),1070,Dec-19,156304223,9960087,150793037,8995237
대한약품공업(주),23910,Dec-11,,,85220877,16021496
대한약품공업(주),23910,Dec-12,,,96562596,17563511
대한약품공업(주),23910,Dec-13,,,106802763,17237841
대한약품공업(주),23910,Dec-14,,,111709242,18448163
대한약품공업(주),23910,Dec-15,,,124276380,20420371
대한약품공업(주),23910,Dec-16,,,139436904,21450558
대한약품공업(주),23910,Dec-17,,,144439321,17770902
대한약품공업(주),23910,Dec-18,,,158720344,20174174
대한약품공업(주),23910,Dec-19,,,168761722,15953027
대한유화(주),6650,Dec-11,2024561500,69792213,2016393274,69762039
대한유화(주),6650,Dec-12,2082914255,72413591,2075256478,72189861
대한유화(주),6650,Dec-13,1965963556,109597473,1957803507,109416350
대한유화(주),6650,Dec-14,2053406683,48399961,2046146336,48255750
대한유화(주),6650,Dec-15,1726962269,29005001,1717483712,28974855
대한유화(주),6650,Dec-16,1596377042,70618320,1583906573,70576502
대한유화(주),6650,Dec-17,1779426202,71565727,1769074977,71241737
대한유화(주),6650,Dec-18,2553976806,9416122,2539542876,9390400
대한유화(주),6650,Dec-19,2074296475,21806849,2059165682,21800112
대한전선(주),1440,Dec-11,3111535139,490276073,2578239969,402100791
대한전선(주),1440,Dec-12,2529855021,422686374,1982801358,364021278
