,Unnamed: 0,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2013년,2013년.mid,2014년,2014년.mid,2015년,2015년.mid,2016년,2016년.mid,2017년,2017년.mid,2018년,2018년.mid,2019년,2019년.mid,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율
1758,1758,(주)팜스빌,318010,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,0.0,72.09,0.0,71.455,0.0,72.655,0.0,74.955,25.6,79.39,,,,,,,,-inf
1759,1759,(주)팜스코,36580,  식료품 제조업,84.21,72.41,86.38,73.05,88.23,72.785,86.19,72.72,84.69,72.09,85.55,71.455,86.85,72.655,86.57,74.955,87.61,79.39,-2.58,-2.14,2.31,1.74,-1.02,-1.52,0.32,-1.2
1760,1760,(주)팜스토리,27710,  식료품 제조업,89.16,72.41,87.37,73.05,87.18,72.785,85.53,72.72,86.54,72.09,85.8,71.455,86.84,72.655,88.12,74.955,87.42,79.39,2.01,0.22,1.89,-1.18,0.86,-1.21,-1.47,0.79
1761,1761,(주)푸드웰,5670,  식료품 제조업,85.14,72.41,87.62,73.05,87.36,72.785,88.23,72.72,88.59,72.09,88.66,71.455,87.72,72.655,88.33,74.955,89.57,79.39,-2.91,0.3,-1.0,-0.41,-0.08,1.06,-0.7,-1.4
1762,1762,(주)하림,136480,  식료품 제조업,90.52,72.41,86.84,73.05,83.97,72.785,84.65,72.72,83.48,72.09,80.9,71.455,81.81,72.655,84.44,74.955,88.92,79.39,4.07,3.3,-0.81,1.38,3.09,-1.12,-3.21,-5.31
1763,1763,(주)한탑,2680,  식료품 제조업,86.43,72.41,80.44,73.05,90.16,72.785,89.64,72.72,85.9,72.09,84.95,71.455,86.89,72.655,85.98,74.955,93.58,79.39,6.93,-12.08,0.58,4.17,1.11,-2.28,1.05,-8.84
1764,1764,고려산업(주),2140,  식료품 제조업,87.54,72.41,87.21,73.05,88.14,72.785,84.42,72.72,84.18,72.09,82.64,71.455,83.81,72.655,84.0,74.955,85.56,79.39,0.38,-1.07,4.22,0.28,1.83,-1.42,-0.23,-1.86
1765,1765,남양유업(주),3920,  식료품 제조업,69.82,72.41,70.47,73.05,74.29,72.785,74.09,72.72,72.09,72.09,73.02,71.455,74.31,72.655,75.15,74.955,76.06,79.39,-0.93,-5.42,0.27,2.7,-1.29,-1.77,-1.13,-1.21
1766,1766,대상(주),1680,  식료품 제조업,69.8,72.41,70.24,73.05,69.21,72.785,68.52,72.72,68.92,72.09,71.81,71.455,70.58,72.655,73.03,74.955,74.16,79.39,-0.63,1.47,1.0,-0.58,-4.19,1.71,-3.47,-1.55
1767,1767,대주산업(주),3310,  식료품 제조업,87.43,72.41,87.03,73.05,84.84,72.785,81.97,72.72,80.62,72.09,78.3,71.455,78.19,72.655,83.51,74.955,85.18,79.39,0.46,2.52,3.38,1.65,2.88,0.14,-6.8,-2.0
1768,1768,대한제당(주),1790,  식료품 제조업,90.8,72.41,89.33,73.05,88.85,72.785,88.28,72.72,89.99,72.09,89.25,71.455,91.75,72.655,89.66,74.955,90.1,79.39,1.62,0.54,0.64,-1.94,0.82,-2.8,2.28,-0.49
1769,1769,대한제분(주),1130,  식료품 제조업,90.74,72.41,83.1,73.05,84.94,72.785,77.33,72.72,78.27,72.09,77.4,71.455,79.97,72.655,81.42,74.955,86.28,79.39,8.42,-2.21,8.96,-1.22,1.11,-3.32,-1.81,-5.97
1770,1770,롯데제과(주),280360,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,0.0,72.09,0.0,71.455,60.6,72.655,64.48,74.955,64.6,79.39,,,,,,-inf,-6.4,-0.19
1771,1771,롯데지주(주),4990,  식료품 제조업,60.02,72.41,61.08,73.05,61.38,72.785,61.8,72.72,60.91,72.09,61.21,71.455,0.0,72.655,0.0,74.955,0.0,79.39,-1.77,-0.49,-0.68,1.44,-0.49,100.0,,
1772,1772,매일유업(주),267980,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,0.0,72.09,0.0,71.455,68.35,72.655,71.76,74.955,70.63,79.39,,,,,,-inf,-4.99,1.57
1773,1773,매일홀딩스(주),5990,  식료품 제조업,72.64,72.41,72.86,73.05,73.01,72.785,73.01,72.72,71.55,72.09,68.63,71.455,0.0,72.655,0.0,74.955,0.0,79.39,-0.3,-0.21,0.0,2.0,4.08,100.0,,
1774,1774,사조동아원(주),8040,  식료품 제조업,88.88,72.41,86.3,73.05,87.3,72.785,85.79,72.72,86.54,72.09,85.04,71.455,85.06,72.655,86.04,74.955,89.0,79.39,2.9,-1.16,1.73,-0.87,1.73,-0.02,-1.15,-3.44
1775,1775,사조씨푸드(주),14710,  식료품 제조업,0.0,72.41,89.08,73.05,91.6,72.785,90.26,72.72,91.26,72.09,90.67,71.455,91.69,72.655,91.78,74.955,92.81,79.39,-inf,-2.83,1.46,-1.11,0.65,-1.12,-0.1,-1.12
1776,1776,삼양식품(주),3230,  식료품 제조업,77.74,72.41,79.35,73.05,77.89,72.785,77.38,72.72,77.37,72.09,76.02,71.455,75.47,72.655,74.62,74.955,73.77,79.39,-2.07,1.84,0.65,0.01,1.74,0.72,1.13,1.14
1777,1777,샘표(주),7540,  식료품 제조업,61.91,72.41,56.82,73.05,55.48,72.785,56.0,72.72,54.37,72.09,0.0,71.455,0.0,72.655,0.0,74.955,0.0,79.39,8.22,2.36,-0.94,2.91,100.0,,,
1778,1778,샘표식품(주),248170,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,0.0,72.09,56.44,71.455,54.18,72.655,54.57,74.955,54.16,79.39,,,,,-inf,4.0,-0.72,0.75
1779,1779,서울식품공업(주),4410,  식료품 제조업,81.64,72.41,77.48,73.05,77.32,72.785,77.86,72.72,77.17,72.09,78.96,71.455,79.73,72.655,81.54,74.955,79.47,79.39,5.1,0.21,-0.7,0.89,-2.32,-0.98,-2.27,2.54
1780,1780,신라에스지(주),25870,  식료품 제조업,92.27,72.41,95.62,73.05,93.51,72.785,92.8,72.72,94.25,72.09,91.76,71.455,93.01,72.655,92.4,74.955,92.44,79.39,-3.63,2.21,0.76,-1.56,2.64,-1.36,0.66,-0.04
1781,1781,씨제이제일제당(주),97950,  식료품 제조업,72.87,72.41,71.3,73.05,69.88,72.785,69.7,72.72,68.44,72.09,68.89,71.455,69.53,72.655,72.37,74.955,72.86,79.39,2.15,1.99,0.26,1.81,-0.66,-0.93,-4.08,-0.68
1782,1782,아미코젠(주),92040,  식료품 제조업,0.0,72.41,0.0,73.05,47.81,72.785,48.75,72.72,59.61,72.09,58.97,71.455,64.26,72.655,70.51,74.955,60.05,79.39,,-inf,-1.97,-22.28,1.07,-8.97,-9.73,14.83
1783,1783,코스맥스엔비티(주),222040,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,76.11,72.09,71.1,71.455,71.79,72.655,72.06,74.955,79.14,79.39,,,,-inf,6.58,-0.97,-0.38,-9.83
1784,1784,한국맥널티(주),222980,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,69.4,72.09,67.75,71.455,70.24,72.655,71.38,74.955,71.74,79.39,,,,-inf,2.38,-3.68,-1.62,-0.5
1785,1785,한성기업(주),3680,  식료품 제조업,81.94,72.41,82.57,73.05,83.21,72.785,83.37,72.72,83.21,72.09,83.24,71.455,83.06,72.655,85.46,74.955,85.38,79.39,-0.77,-0.78,-0.19,0.19,-0.04,0.22,-2.89,0.09
1786,1786,한일사료(주),5860,  식료품 제조업,88.19,72.41,89.18,73.05,90.06,72.785,86.27,72.72,84.79,72.09,85.0,71.455,84.63,72.655,85.09,74.955,84.02,79.39,-1.12,-0.99,4.21,1.72,-0.25,0.44,-0.54,1.26
1787,1787,해태제과식품(주),101530,  식료품 제조업,0.0,72.41,0.0,73.05,0.0,72.785,0.0,72.72,0.0,72.09,60.92,71.455,63.05,72.655,66.11,74.955,66.97,79.39,,,,,-inf,-3.5,-4.85,-1.3
1788,1788,(주)넥센,5720,  고무 및 플라스틱제품 제조업,87.57,82.36,82.97,81.89,79.4,80.455,77.09,81.39,74.93,80.885,73.14,79.14,78.08,82.615,86.58,83.27,87.09,81.665,5.25,4.3,2.91,2.8,2.39,-6.75,-10.89,-0.59
1789,1789,(주)뉴보텍,60260,  고무 및 플라스틱제품 제조업,82.82,82.36,74.66,81.89,73.93,80.455,71.88,81.39,70.18,80.885,66.72,79.14,74.28,82.615,72.75,83.27,71.48,81.665,9.85,0.98,2.77,2.37,4.93,-11.33,2.06,1.75
1790,1790,(주)덕성,4830,  고무 및 플라스틱제품 제조업,90.16,82.36,84.54,81.89,83.68,80.455,85.92,81.39,87.59,80.885,87.89,79.14,88.56,82.615,90.47,83.27,85.37,81.665,6.23,1.02,-2.68,-1.94,-0.34,-0.76,-2.16,5.64
1791,1791,(주)디알비동일,4840,  고무 및 플라스틱제품 제조업,78.8,82.36,77.02,81.89,75.03,80.455,74.59,81.39,74.19,80.885,73.53,79.14,76.06,82.615,76.8,83.27,76.87,81.665,2.26,2.58,0.59,0.54,0.89,-3.44,-0.97,-0.09
1792,1792,(주)디엔오토모티브,7340,  고무 및 플라스틱제품 제조업,89.27,82.36,89.81,81.89,87.72,80.455,89.9,81.39,87.52,80.885,87.88,79.14,95.36,82.615,90.07,83.27,85.95,81.665,-0.6,2.33,-2.49,2.65,-0.41,-8.51,5.55,4.57
1793,1793,(주)디케이앤디,263020,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,0.0,82.615,81.9,83.27,81.44,81.665,,,,,,,-inf,0.56
1794,1794,(주)락앤락,115390,  고무 및 플라스틱제품 제조업,59.52,82.36,62.25,81.89,64.7,80.455,64.15,81.39,64.24,80.885,63.29,79.14,58.19,82.615,55.78,83.27,62.9,81.665,-4.59,-3.94,0.85,-0.14,1.48,8.06,4.14,-12.76
1795,1795,(주)백산,35150,  고무 및 플라스틱제품 제조업,86.49,82.36,83.58,81.89,89.5,80.455,87.47,81.39,84.02,80.885,79.29,79.14,78.59,82.615,81.04,83.27,78.66,81.665,3.36,-7.08,2.27,3.94,5.63,0.88,-3.12,2.94
1796,1796,(주)블루베리엔에프티,44480,  고무 및 플라스틱제품 제조업,96.53,82.36,81.88,81.89,83.08,80.455,90.34,81.39,92.05,80.885,87.79,79.14,88.38,82.615,82.73,83.27,75.75,81.665,15.18,-1.47,-8.74,-1.89,4.63,-0.67,6.39,8.44
1797,1797,(주)삼양패키징,272550,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,77.39,82.615,80.47,83.27,78.96,81.665,,,,,,-inf,-3.98,1.88
1798,1798,(주)스타플렉스,115570,  고무 및 플라스틱제품 제조업,80.29,82.36,75.57,81.89,81.08,80.455,82.75,81.39,79.52,80.885,78.99,79.14,86.37,82.615,92.73,83.27,88.5,81.665,5.88,-7.29,-2.06,3.9,0.67,-9.34,-7.36,4.56
1799,1799,(주)씨에스에이코스믹,83660,  고무 및 플라스틱제품 제조업,82.48,82.36,82.48,81.89,83.92,80.455,82.69,81.39,77.19,80.885,61.03,79.14,70.61,82.615,54.42,83.27,54.05,81.665,0.0,-1.75,1.47,6.65,20.94,-15.7,22.93,0.68
1800,1800,(주)앤디포스,238090,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,63.53,79.14,68.65,82.615,67.17,83.27,68.26,81.665,,,,,-inf,-8.06,2.16,-1.62
1801,1801,(주)에스폴리텍,50760,  고무 및 플라스틱제품 제조업,87.64,82.36,82.27,81.89,84.25,80.455,87.09,81.39,86.63,80.885,86.64,79.14,88.39,82.615,87.93,83.27,79.7,81.665,6.13,-2.41,-3.37,0.53,-0.01,-2.02,0.52,9.36
1802,1802,(주)엘엑스하우시스,108670,  고무 및 플라스틱제품 제조업,81.46,82.36,79.4,81.89,78.46,80.455,77.74,81.39,74.81,80.885,74.95,79.14,77.92,82.615,79.96,83.27,78.66,81.665,2.53,1.18,0.92,3.77,-0.19,-3.96,-2.62,1.63
1803,1803,(주)연우,115960,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,81.87,80.885,80.78,79.14,86.86,82.615,89.26,83.27,83.98,81.665,,,,-inf,1.33,-7.53,-2.76,5.92
1804,1804,(주)원풍,8370,  고무 및 플라스틱제품 제조업,87.72,82.36,86.52,81.89,86.51,80.455,85.15,81.39,79.8,80.885,83.14,79.14,87.86,82.615,91.46,83.27,88.62,81.665,1.37,0.01,1.57,6.28,-4.19,-5.68,-4.1,3.11
1805,1805,(주)위스컴,24070,  고무 및 플라스틱제품 제조업,90.8,82.36,91.4,81.89,91.51,80.455,92.18,81.39,94.39,80.885,95.33,79.14,95.46,82.615,95.83,83.27,94.88,81.665,-0.66,-0.12,-0.73,-2.4,-1.0,-0.14,-0.39,0.99
1806,1806,(주)케이엑스하이텍,52900,  고무 및 플라스틱제품 제조업,90.63,82.36,93.07,81.89,89.94,80.455,83.81,81.39,83.78,80.885,79.79,79.14,81.69,82.615,82.97,83.27,81.85,81.665,-2.69,3.36,6.82,0.04,4.76,-2.38,-1.57,1.35
1807,1807,(주)케이엔더블유,105330,  고무 및 플라스틱제품 제조업,83.72,82.36,86.8,81.89,87.79,80.455,81.54,81.39,75.55,80.885,78.36,79.14,84.78,82.615,92.95,83.27,95.76,81.665,-3.68,-1.14,7.12,7.35,-3.72,-8.19,-9.64,-3.02
1808,1808,(주)케이엠,83550,  고무 및 플라스틱제품 제조업,82.24,82.36,87.52,81.89,87.42,80.455,86.25,81.39,81.78,80.885,82.05,79.14,83.53,82.615,82.32,83.27,81.48,81.665,-6.42,0.11,1.34,5.18,-0.33,-1.8,1.45,1.02
1809,1809,(주)코이즈,121850,  고무 및 플라스틱제품 제조업,0.0,82.36,60.18,81.89,78.8,80.455,81.4,81.39,84.2,80.885,82.92,79.14,115.55,82.615,107.07,83.27,86.76,81.665,-inf,-30.94,-3.3,-3.44,1.52,-39.35,7.34,18.97
1810,1810,(주)테이팩스,55490,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,76.75,82.615,82.33,83.27,82.13,81.665,,,,,,-inf,-7.27,0.24
1811,1811,(주)파커스,65690,  고무 및 플라스틱제품 제조업,86.63,82.36,84.7,81.89,84.62,80.455,85.86,81.39,82.79,80.885,78.4,79.14,82.03,82.615,80.72,83.27,88.74,81.665,2.23,0.09,-1.47,3.58,5.3,-4.63,1.6,-9.94
1812,1812,(주)프럼파스트,35200,  고무 및 플라스틱제품 제조업,84.3,82.36,84.22,81.89,78.97,80.455,79.76,81.39,81.53,80.885,77.72,79.14,75.26,82.615,78.45,83.27,78.16,81.665,0.09,6.23,-1.0,-2.22,4.67,3.17,-4.24,0.37
1813,1813,(주)한국큐빅,21650,  고무 및 플라스틱제품 제조업,76.34,82.36,81.9,81.89,80.01,80.455,82.71,81.39,86.7,80.885,92.24,79.14,84.02,82.615,85.03,83.27,82.27,81.665,-7.28,2.31,-3.37,-4.82,-6.39,8.91,-1.2,3.25
1814,1814,(주)화승인더스트리,6060,  고무 및 플라스틱제품 제조업,89.38,82.36,89.1,81.89,94.83,80.455,94.35,81.39,94.89,80.885,95.03,79.14,95.75,82.615,96.43,83.27,96.67,81.665,0.31,-6.43,0.51,-0.57,-0.15,-0.76,-0.71,-0.25
1815,1815,그레이트리치과기유한공사,900290,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,0.0,82.615,0.0,83.27,0.0,81.665,,,,,,,,
1816,1816,금호타이어(주),73240,  고무 및 플라스틱제품 제조업,81.66,82.36,81.08,81.89,79.88,80.455,76.46,81.39,83.92,80.885,80.94,79.14,90.52,82.615,88.89,83.27,80.79,81.665,0.71,1.48,4.28,-9.76,3.55,-11.84,1.8,9.11
1817,1817,나노캠텍(주),91970,  고무 및 플라스틱제품 제조업,86.17,82.36,85.19,81.89,80.9,80.455,78.02,81.39,82.66,80.885,79.53,79.14,84.93,82.615,83.97,83.27,71.78,81.665,1.14,5.04,3.56,-5.95,3.79,-6.79,1.13,14.52
1818,1818,넥센타이어(주),2350,  고무 및 플라스틱제품 제조업,75.68,82.36,73.26,81.89,71.95,80.455,68.9,81.39,66.88,80.885,65.81,79.14,68.95,82.615,72.91,83.27,72.42,81.665,3.2,1.79,4.24,2.93,1.6,-4.77,-5.74,0.67
1819,1819,대원화성(주),24890,  고무 및 플라스틱제품 제조업,90.29,82.36,88.24,81.89,84.61,80.455,81.38,81.39,81.78,80.885,80.87,79.14,82.85,82.615,87.97,83.27,89.95,81.665,2.27,4.11,3.82,-0.49,1.11,-2.45,-6.18,-2.25
1820,1820,동아타이어공업(주),282690,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,88.66,82.615,87.28,83.27,83.9,81.665,,,,,,-inf,1.56,3.87
1821,1821,동아화성(주),41930,  고무 및 플라스틱제품 제조업,92.48,82.36,90.89,81.89,87.68,80.455,84.94,81.39,86.29,80.885,86.63,79.14,89.09,82.615,90.13,83.27,88.86,81.665,1.72,3.53,3.13,-1.59,-0.39,-2.84,-1.17,1.41
1822,1822,동일고무벨트(주),163560,  고무 및 플라스틱제품 제조업,0.0,82.36,80.57,81.89,79.33,80.455,78.94,81.39,80.27,80.885,77.8,79.14,82.09,82.615,83.47,83.27,82.61,81.665,-inf,1.54,0.49,-1.68,3.08,-5.51,-1.68,1.03
1823,1823,미래나노텍(주),95500,  고무 및 플라스틱제품 제조업,82.75,82.36,74.31,81.89,85.14,80.455,92.86,81.39,79.66,80.885,80.14,79.14,82.38,82.615,83.07,83.27,85.79,81.665,10.2,-14.57,-9.07,14.21,-0.6,-2.8,-0.84,-3.27
1824,1824,삼영화학공업(주),3720,  고무 및 플라스틱제품 제조업,79.75,82.36,85.94,81.89,92.04,80.455,96.08,81.39,94.3,80.885,90.2,79.14,94.12,82.615,93.27,83.27,89.73,81.665,-7.76,-7.1,-4.39,1.85,4.35,-4.35,0.9,3.8
1825,1825,신화인터텍(주),56700,  고무 및 플라스틱제품 제조업,93.52,82.36,88.94,81.89,87.31,80.455,87.77,81.39,87.62,80.885,87.32,79.14,88.2,82.615,93.53,83.27,88.88,81.665,4.9,1.83,-0.53,0.17,0.34,-1.01,-6.04,4.97
1826,1826,엔피씨(주),4250,  고무 및 플라스틱제품 제조업,84.02,82.36,84.46,81.89,85.71,80.455,85.71,81.39,84.01,80.885,84.24,79.14,84.94,82.615,86.34,83.27,85.41,81.665,-0.52,-1.48,0.0,1.98,-0.27,-0.83,-1.65,1.08
1827,1827,영보화학(주),14440,  고무 및 플라스틱제품 제조업,78.86,82.36,78.99,81.89,78.81,80.455,80.08,81.39,75.02,80.885,76.24,79.14,80.26,82.615,80.66,83.27,77.23,81.665,-0.16,0.23,-1.61,6.32,-1.63,-5.27,-0.5,4.25
1828,1828,와토스코리아(주),79000,  고무 및 플라스틱제품 제조업,61.25,82.36,62.48,81.89,66.87,80.455,61.45,81.39,59.95,80.885,64.25,79.14,64.61,82.615,66.94,83.27,69.28,81.665,-2.01,-7.03,8.11,2.44,-7.17,-0.56,-3.61,-3.5
1829,1829,율촌화학(주),8730,  고무 및 플라스틱제품 제조업,86.7,82.36,85.79,81.89,84.85,80.455,89.28,81.39,85.97,80.885,85.72,79.14,84.28,82.615,88.41,83.27,86.55,81.665,1.05,1.1,-5.22,3.71,0.29,1.68,-4.9,2.1
1830,1830,진양산업(주),3780,  고무 및 플라스틱제품 제조업,76.06,82.36,77.77,81.89,77.6,80.455,75.59,81.39,72.56,80.885,76.12,79.14,84.79,82.615,86.22,83.27,80.6,81.665,-2.25,0.22,2.59,4.01,-4.91,-11.39,-1.69,6.52
1831,1831,진양화학(주),51630,  고무 및 플라스틱제품 제조업,87.97,82.36,85.87,81.89,83.57,80.455,83.85,81.39,85.16,80.885,86.28,79.14,89.21,82.615,89.53,83.27,94.91,81.665,2.39,2.68,-0.34,-1.56,-1.32,-3.4,-0.36,-6.01
1832,1832,티케이지애강(주),22220,  고무 및 플라스틱제품 제조업,91.96,82.36,93.37,81.89,91.12,80.455,89.62,81.39,81.5,80.885,80.22,79.14,75.11,82.615,75.96,83.27,75.64,81.665,-1.53,2.41,1.65,9.06,1.57,6.37,-1.13,0.42
1833,1833,펌텍코리아(주),251970,  고무 및 플라스틱제품 제조업,0.0,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,0.0,82.615,0.0,83.27,78.21,81.665,,,,,,,,-inf
1834,1834,한국앤컴퍼니(주),240,  고무 및 플라스틱제품 제조업,76.77,82.36,0.0,81.89,0.0,80.455,0.0,81.39,0.0,80.885,0.0,79.14,0.0,82.615,0.0,83.27,0.0,81.665,100.0,,,,,,,
1835,1835,한국타이어앤테크놀로지(주),161390,  고무 및 플라스틱제품 제조업,0.0,82.36,69.99,81.89,68.62,80.455,67.16,81.39,66.38,80.885,64.81,79.14,69.31,82.615,71.88,83.27,74.4,81.665,-inf,1.96,2.13,1.16,2.37,-6.94,-3.71,-3.51
1836,1836,(주)넥스트엔터테인먼트월드,160550,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,79.65,77.07,91.85,68.27,82.82,74.71,87.67,83.56,89.07,84.29,80.52,89.85,,,-inf,-15.32,9.83,-5.86,-1.6,9.6
1837,1837,(주)덱스터스튜디오,206560,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,66.85,68.27,68.55,74.71,142.51,83.56,69.52,84.29,0.0,89.85,,,,-inf,-2.54,-107.89,51.22,100.0
1838,1838,(주)버킷스튜디오,66410,  영상ㆍ오디오 기록물 제작 및 배급업,71.99,71.99,95.59,72.91,64.26,65.99,65.7,77.07,68.27,68.27,74.71,74.71,63.66,83.56,72.27,84.29,66.09,89.85,-32.78,32.78,-2.24,-3.91,-9.43,14.79,-13.52,8.55
1839,1839,(주)삼화네트웍스,46390,  영상ㆍ오디오 기록물 제작 및 배급업,75.53,71.99,89.09,72.91,88.07,65.99,92.79,77.07,97.34,68.27,72.63,74.71,89.36,83.56,112.26,84.29,94.8,89.85,-17.95,1.14,-5.36,-4.9,25.39,-23.03,-25.63,15.55
1840,1840,(주)쇼박스,86980,  영상ㆍ오디오 기록물 제작 및 배급업,97.32,71.99,80.31,72.91,86.62,65.99,86.46,77.07,82.6,68.27,79.87,74.71,80.29,83.56,80.05,84.29,86.48,89.85,17.48,-7.86,0.18,4.46,3.31,-0.53,0.3,-8.03
1841,1841,(주)아이에이치큐,3560,  영상ㆍ오디오 기록물 제작 및 배급업,90.51,71.99,84.99,72.91,92.55,65.99,91.29,77.07,0.0,68.27,0.0,74.71,0.0,83.56,0.0,84.29,0.0,89.85,6.1,-8.9,1.36,100.0,,,,
1842,1842,(주)에이스토리,241840,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,0.0,68.27,0.0,74.71,0.0,83.56,0.0,84.29,91.02,89.85,,,,,,,,-inf
1843,1843,(주)에프엔씨엔터테인먼트,173940,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,52.49,77.07,72.04,68.27,84.81,74.71,81.33,83.56,96.83,84.29,92.0,89.85,,,-inf,-37.25,-17.73,4.1,-19.06,4.99
1844,1844,(주)와이오엠,66430,  영상ㆍ오디오 기록물 제작 및 배급업,93.52,71.99,72.91,72.91,76.43,65.99,91.54,77.07,49.18,68.27,89.22,74.71,90.65,83.56,91.15,84.29,93.54,89.85,22.04,-4.83,-19.77,46.27,-81.42,-1.6,-0.55,-2.62
1845,1845,(주)와이지엔터테인먼트,122870,  영상ㆍ오디오 기록물 제작 및 배급업,58.61,71.99,63.48,72.91,65.99,65.99,67.61,77.07,67.9,68.27,74.3,74.71,74.91,83.56,72.82,84.29,68.13,89.85,-8.31,-3.95,-2.45,-0.43,-9.43,-0.82,2.79,6.44
1846,1846,(주)와이티엔,40300,  영상ㆍ오디오 기록물 제작 및 배급업,79.07,71.99,84.15,72.91,87.57,65.99,114.38,77.07,98.04,68.27,91.15,74.71,93.12,83.56,93.71,84.29,94.05,89.85,-6.42,-4.06,-30.62,14.29,7.03,-2.16,-0.63,-0.36
1847,1847,(주)위지윅스튜디오,299900,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,0.0,68.27,0.0,74.71,0.0,83.56,0.0,84.29,0.0,89.85,,,,,,,,
1848,1848,(주)제이웨이,58420,  영상ㆍ오디오 기록물 제작 및 배급업,93.38,71.99,79.45,72.91,85.31,65.99,77.07,77.07,74.46,68.27,82.9,74.71,95.58,83.56,97.14,84.29,90.7,89.85,14.92,-7.38,9.66,3.39,-11.33,-15.3,-1.63,6.63
1849,1849,(주)초록뱀미디어,47820,  영상ㆍ오디오 기록물 제작 및 배급업,76.57,71.99,84.62,72.91,93.91,65.99,98.16,77.07,98.52,68.27,85.74,74.71,88.08,83.56,88.17,84.29,88.65,89.85,-10.51,-10.98,-4.53,-0.37,12.97,-2.73,-0.1,-0.54
1850,1850,(주)캐리소프트,317530,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,0.0,68.27,0.0,74.71,0.0,83.56,0.0,84.29,0.0,89.85,,,,,,,,
1851,1851,(주)콘텐트리중앙,36420,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,0.0,68.27,0.0,74.71,0.0,83.56,0.0,84.29,113.66,89.85,,,,,,,,-inf
1852,1852,(주)팬엔터테인먼트,68050,  영상ㆍ오디오 기록물 제작 및 배급업,91.95,71.99,88.03,72.91,90.41,65.99,91.47,77.07,109.0,68.27,88.05,74.71,96.78,83.56,84.29,84.29,91.72,89.85,4.26,-2.7,-1.17,-19.16,19.22,-9.91,12.91,-8.81
1853,1853,대원미디어(주),48910,  영상ㆍ오디오 기록물 제작 및 배급업,86.48,71.99,74.02,72.91,91.77,65.99,86.35,77.07,74.78,68.27,83.87,74.71,83.56,83.56,87.64,84.29,90.24,89.85,14.41,-23.98,5.91,13.4,-12.16,0.37,-4.88,-2.97
1854,1854,세기상사(주),2420,  영상ㆍ오디오 기록물 제작 및 배급업,89.32,71.99,86.88,72.91,101.73,65.99,99.55,77.07,99.46,68.27,96.42,74.71,93.48,83.56,91.43,84.29,95.72,89.85,2.73,-17.09,2.14,0.09,3.06,3.05,2.19,-4.69
1855,1855,스튜디오드래곤(주),253450,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,71.99,0.0,72.91,0.0,65.99,0.0,77.07,0.0,68.27,0.0,74.71,86.3,83.56,87.89,84.29,89.85,89.85,,,,,,-inf,-1.84,-2.23
1856,1856,씨제이씨지브이(주),79160,  영상ㆍ오디오 기록물 제작 및 배급업,45.91,71.99,45.4,72.91,47.86,65.99,49.04,77.07,48.16,68.27,46.86,74.71,47.43,83.56,47.08,84.29,57.21,89.85,1.11,-5.42,-2.47,1.79,2.7,-1.22,0.74,-21.52
1857,1857,(주)노바텍,285490,  기타 제품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18,0.0,42.81,0.0,42.29,0.0,75.06,61.12,80.08,63.79,76.34,,,,,,,-inf,-4.37
