,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
13617,컬러레이홀딩스,900310,16-Dec,77777777.77,9081.79,9081.79
13618,컬러레이홀딩스,900310,17-Dec,77777777.77,94.07,94.07
13619,컬러레이홀딩스,900310,18-Dec,77777777.77,126.23,126.23
13620,컬러레이홀딩스,900310,19-Dec,77777777.77,109.02,109.02
13621,케이디켐(주),221980,15-Dec,87.55,84.42,84.42
13622,케이디켐(주),221980,16-Dec,122.85,125.53,125.53
13623,케이디켐(주),221980,17-Dec,102.7,103.39,103.39
13624,케이디켐(주),221980,18-Dec,72.44,71.2,71.2
13625,케이디켐(주),221980,19-Dec,116.01,114.81,114.81
13626,케이만금세기차륜집단유한공사,900280,15-Dec,77777777.77,12144.05,12144.05
13627,케이만금세기차륜집단유한공사,900280,16-Dec,77777777.77,58.57,58.57
13628,케이만금세기차륜집단유한공사,900280,17-Dec,77777777.77,81.13,81.13
13629,케이만금세기차륜집단유한공사,900280,18-Dec,77777777.77,72.75,72.75
13630,케이만금세기차륜집단유한공사,900280,19-Dec,77777777.77,30.15,30.15
13631,케이비아이동국실업(주),1620,11-Dec,9.25,12.27,12.27
13632,케이비아이동국실업(주),1620,12-Dec,9.14,17.5,17.5
13633,케이비아이동국실업(주),1620,13-Dec,0.95,6.36,6.36
13634,케이비아이동국실업(주),1620,14-Dec,-4.58,0.3,0.3
13635,케이비아이동국실업(주),1620,15-Dec,0.82,2.48,2.48
13636,케이비아이동국실업(주),1620,16-Dec,0.09,3.2,3.2
13637,케이비아이동국실업(주),1620,17-Dec,-2.17,-5.38,-5.38
13638,케이비아이동국실업(주),1620,18-Dec,-1.71,-1.68,-1.68
13639,케이비아이동국실업(주),1620,19-Dec,-1.01,-2.13,-2.13
13640,케이비아이메탈(주),24840,11-Dec,0.59,0.59,0.59
13641,케이비아이메탈(주),24840,12-Dec,0.31,0.31,0.31
13642,케이비아이메탈(주),24840,13-Dec,0.8,1.05,1.05
13643,케이비아이메탈(주),24840,14-Dec,-0.54,-1.26,-1.26
13644,케이비아이메탈(주),24840,15-Dec,-0.98,-0.98,-0.98
13645,케이비아이메탈(주),24840,16-Dec,2.73,2.73,2.73
13646,케이비아이메탈(주),24840,17-Dec,4.1,4.15,4.15
13647,케이비아이메탈(주),24840,18-Dec,0.98,1.08,1.08
13648,케이비아이메탈(주),24840,19-Dec,2.07,2.26,2.26
13649,케이씨그린홀딩스(주),9440,11-Dec,6.19,7.0,7.0
13650,케이씨그린홀딩스(주),9440,12-Dec,6.96,10.55,10.55
13651,케이씨그린홀딩스(주),9440,13-Dec,16.49,5.99,5.99
13652,케이씨그린홀딩스(주),9440,14-Dec,35.86,7.63,7.63
13653,케이씨그린홀딩스(주),9440,15-Dec,108.8,5.32,5.32
13654,케이씨그린홀딩스(주),9440,16-Dec,530.4,6.93,6.93
13655,케이씨그린홀딩스(주),9440,17-Dec,15438.87,5.77,5.77
13656,케이씨그린홀딩스(주),9440,18-Dec,105.52,3.67,3.67
13657,케이씨그린홀딩스(주),9440,19-Dec,97.89,4.68,4.68
13658,케이씨코트렐(주),119650,11-Dec,168.34,168.34,168.34
13659,케이씨코트렐(주),119650,12-Dec,33.81,33.81,33.81
13660,케이씨코트렐(주),119650,13-Dec,1.05,0.95,0.95
13661,케이씨코트렐(주),119650,14-Dec,-20.94,-16.42,-16.42
13662,케이씨코트렐(주),119650,15-Dec,-35.95,-32.26,-32.26
13663,케이씨코트렐(주),119650,16-Dec,25.14,18.83,18.83
13664,케이씨코트렐(주),119650,17-Dec,5.57,6.35,6.35
13665,케이씨코트렐(주),119650,18-Dec,19.57,6.99,6.99
13666,케이씨코트렐(주),119650,19-Dec,23.35,11.73,11.73
13667,케이알모터스(주),40,11-Dec,2.04,2.21,2.21
13668,케이알모터스(주),40,12-Dec,-4.43,-6.47,-6.47
13669,케이알모터스(주),40,13-Dec,-12.98,-4.29,-4.29
13670,케이알모터스(주),40,14-Dec,-4.45,-4.6,-4.6
13671,케이알모터스(주),40,15-Dec,-4.38,-4.59,-4.59
13672,케이알모터스(주),40,16-Dec,-1.8,-2.26,-2.26
13673,케이알모터스(주),40,17-Dec,-4.19,-6.04,-6.04
13674,케이알모터스(주),40,18-Dec,-1.77,-3.14,-3.14
13675,케이알모터스(주),40,19-Dec,-2.61,-4.31,-4.31
13676,케이에이치건설(주),226360,15-Dec,77777777.77,-2.01,-2.01
13677,케이에이치건설(주),226360,16-Dec,77777777.77,-0.65,-0.65
13678,케이에이치건설(주),226360,17-Dec,1949.27,104.07,104.07
13679,케이에이치건설(주),226360,18-Dec,214.62,200.5,200.5
13680,케이에이치건설(주),226360,19-Dec,1.34,1.18,1.18
13681,케이에이치전자(주),111870,11-Dec,999999999.0,77777777.77,999999999.0
13682,케이에이치전자(주),111870,12-Dec,999999999.0,77777777.77,999999999.0
13683,케이에이치전자(주),111870,13-Dec,999999999.0,104.28,104.28
13684,케이에이치전자(주),111870,14-Dec,999999999.0,77777777.77,999999999.0
13685,케이에이치전자(주),111870,15-Dec,999999999.0,123.51,123.51
13686,케이에이치전자(주),111870,16-Dec,999999999.0,551.86,551.86
13687,케이에이치전자(주),111870,17-Dec,999999999.0,131.64,131.64
13688,케이에이치전자(주),111870,18-Dec,0.04,3.03,3.03
13689,케이에이치전자(주),111870,19-Dec,-1.92,-1.43,-1.43
13690,케이엠제약(주),225430,15-Dec,77777777.77,-1.14,-1.14
13691,케이엠제약(주),225430,16-Dec,77777777.77,-2.43,-2.43
13692,케이엠제약(주),225430,17-Dec,77777777.77,-2.1,-2.1
13693,케이엠제약(주),225430,18-Dec,5.92,5.92,5.92
13694,케이엠제약(주),225430,19-Dec,-5.81,-5.81,-5.81
13695,케이지이티에스(주),151860,13-Dec,11.39,10.56,10.56
13696,케이지이티에스(주),151860,14-Dec,22.04,20.9,20.9
13697,케이지이티에스(주),151860,15-Dec,20.81,20.81,20.81
13698,케이지이티에스(주),151860,16-Dec,14.23,14.23,14.23
13699,케이지이티에스(주),151860,17-Dec,17.49,17.49,17.49
13700,케이지이티에스(주),151860,18-Dec,16.57,13.03,13.03
13701,케이지이티에스(주),151860,19-Dec,6.23,6.23,6.23
13702,케이지케미칼(주),1390,11-Dec,0.58,1.96,1.96
13703,케이지케미칼(주),1390,12-Dec,-0.09,1.47,1.47
13704,케이지케미칼(주),1390,13-Dec,0.9,3.94,3.94
13705,케이지케미칼(주),1390,14-Dec,1.59,8.11,8.11
13706,케이지케미칼(주),1390,15-Dec,3.5,7.29,7.29
13707,케이지케미칼(주),1390,16-Dec,2.68,5.36,5.36
13708,케이지케미칼(주),1390,17-Dec,1.63,7.78,7.78
13709,케이지케미칼(주),1390,18-Dec,0.19,7.69,7.69
13710,케이지케미칼(주),1390,19-Dec,-0.02,2.94,2.94
13711,케이피엑스라이프사이언스(주),114450,11-Dec,11.42,11.42,11.42
13712,케이피엑스라이프사이언스(주),114450,12-Dec,6.69,6.69,6.69
13713,케이피엑스라이프사이언스(주),114450,13-Dec,-5.0,-5.0,-5.0
13714,케이피엑스라이프사이언스(주),114450,14-Dec,-4.36,-4.36,-4.36
13715,케이피엑스라이프사이언스(주),114450,15-Dec,20.08,20.08,20.08
13716,케이피엑스라이프사이언스(주),114450,16-Dec,32.26,32.26,32.26
13717,케이피엑스라이프사이언스(주),114450,17-Dec,37.42,37.42,37.42
13718,케이피엑스라이프사이언스(주),114450,18-Dec,-204.45,-204.45,-204.45
13719,케이피엑스라이프사이언스(주),114450,19-Dec,26.32,26.32,26.32
13720,케이피엑스케미칼(주),25000,11-Dec,149.84,43.7,43.7
13721,케이피엑스케미칼(주),25000,12-Dec,67.93,28.16,28.16
13722,케이피엑스케미칼(주),25000,13-Dec,46.05,26.19,26.19
13723,케이피엑스케미칼(주),25000,14-Dec,68.3,41.02,41.02
13724,케이피엑스케미칼(주),25000,15-Dec,43.07,37.62,37.62
13725,케이피엑스케미칼(주),25000,16-Dec,35.77,34.7,34.7
13726,케이피엑스케미칼(주),25000,17-Dec,38.83,25.44,25.44
13727,케이피엑스케미칼(주),25000,18-Dec,24.55,20.68,20.68
13728,케이피엑스케미칼(주),25000,19-Dec,72.26,58.36,58.36
13729,케이피엑스홀딩스(주),92230,11-Dec,999999999.0,12.74,12.74
13730,케이피엑스홀딩스(주),92230,12-Dec,859.2,9.63,9.63
13731,케이피엑스홀딩스(주),92230,13-Dec,999999999.0,2.73,2.73
13732,케이피엑스홀딩스(주),92230,14-Dec,999999999.0,17.65,17.65
13733,케이피엑스홀딩스(주),92230,15-Dec,999999999.0,12.89,12.89
13734,케이피엑스홀딩스(주),92230,16-Dec,999999999.0,12.63,12.63
13735,케이피엑스홀딩스(주),92230,17-Dec,999999999.0,12.92,12.92
13736,케이피엑스홀딩스(주),92230,18-Dec,999999999.0,9.82,9.82
13737,케이피엑스홀딩스(주),92230,19-Dec,2688.78,16.12,16.12
13738,코나아이(주),52400,11-Dec,6.71,6.06,6.06
13739,코나아이(주),52400,12-Dec,6.61,5.6,5.6
13740,코나아이(주),52400,13-Dec,16.03,10.51,10.51
13741,코나아이(주),52400,14-Dec,15.62,11.3,11.3
13742,코나아이(주),52400,15-Dec,23.77,17.85,17.85
13743,코나아이(주),52400,16-Dec,-7.04,-4.35,-4.35
13744,코나아이(주),52400,17-Dec,-11.71,-7.91,-7.91
13745,코나아이(주),52400,18-Dec,-22.81,-22.97,-22.97
13746,코나아이(주),52400,19-Dec,2.01,-1.56,-1.56
13747,코드네이처(주),78940,11-Dec,-0.33,-0.22,-0.22
13748,코드네이처(주),78940,12-Dec,0.44,0.18,0.18
13749,코드네이처(주),78940,13-Dec,-1.54,-0.77,-0.77
13750,코드네이처(주),78940,14-Dec,0.43,0.35,0.35
13751,코드네이처(주),78940,15-Dec,-1.04,-0.13,-0.13
13752,코드네이처(주),78940,16-Dec,-1.36,-1.5,-1.5
13753,코드네이처(주),78940,17-Dec,-0.36,-3.12,-3.12
13754,코드네이처(주),78940,18-Dec,-1.15,-1.24,-1.24
13755,코드네이처(주),78940,19-Dec,1.47,1.06,1.06
13756,코리아에프티(주),123410,11-Dec,77777777.77,77777777.77,11111111.11
13757,코리아에프티(주),123410,12-Dec,-1.75,7.64,7.64
13758,코리아에프티(주),123410,13-Dec,2.49,10.9,10.9
13759,코리아에프티(주),123410,14-Dec,5.26,13.58,13.58
13760,코리아에프티(주),123410,15-Dec,-0.97,8.53,8.53
13761,코리아에프티(주),123410,16-Dec,-4.69,10.83,10.83
13762,코리아에프티(주),123410,17-Dec,-5.63,0.48,0.48
13763,코리아에프티(주),123410,18-Dec,2.39,2.73,2.73
13764,코리아에프티(주),123410,19-Dec,1.88,2.4,2.4
13765,코스맥스(주),192820,14-Dec,77777777.77,5.98,5.98
13766,코스맥스(주),192820,15-Dec,13.21,6.31,6.31
13767,코스맥스(주),192820,16-Dec,15.57,7.64,7.64
13768,코스맥스(주),192820,17-Dec,6.28,3.77,3.77
13769,코스맥스(주),192820,18-Dec,3.85,2.83,2.83
13770,코스맥스(주),192820,19-Dec,6.08,2.38,2.38
13771,코스맥스비티아이(주),44820,11-Dec,3.5,4.9,4.9
13772,코스맥스비티아이(주),44820,12-Dec,4.0,5.68,5.68
13773,코스맥스비티아이(주),44820,13-Dec,7.17,7.34,7.34
13774,코스맥스비티아이(주),44820,14-Dec,0.52,2.95,2.95
13775,코스맥스비티아이(주),44820,15-Dec,18.36,3.2,3.2
13776,코스맥스비티아이(주),44820,16-Dec,5.9,3.86,3.86
13777,코스맥스비티아이(주),44820,17-Dec,2.33,1.24,1.24
13778,코스맥스비티아이(주),44820,18-Dec,1.68,1.94,1.94
13779,코스맥스비티아이(주),44820,19-Dec,1.88,-0.48,-0.48
13780,코스맥스엔비티(주),222040,15-Dec,16.71,14.85,14.85
13781,코스맥스엔비티(주),222040,16-Dec,31.55,19.03,19.03
13782,코스맥스엔비티(주),222040,17-Dec,19.12,6.86,6.86
13783,코스맥스엔비티(주),222040,18-Dec,17.75,5.16,5.16
13784,코스맥스엔비티(주),222040,19-Dec,6.46,-1.64,-1.64
13785,코스모신소재(주),5070,11-Dec,0.33,0.33,0.33
13786,코스모신소재(주),5070,12-Dec,-1.95,-1.95,-1.95
13787,코스모신소재(주),5070,13-Dec,999999999.0,77777777.77,999999999.0
13788,코스모신소재(주),5070,14-Dec,-1.49,-1.49,-1.49
13789,코스모신소재(주),5070,15-Dec,-0.93,-0.93,-0.93
13790,코스모신소재(주),5070,16-Dec,0.74,0.74,0.74
13791,코스모신소재(주),5070,17-Dec,1.37,1.37,1.37
13792,코스모신소재(주),5070,18-Dec,5.34,5.34,5.34
13793,코스모신소재(주),5070,19-Dec,-1.02,-1.02,-1.02
13794,코스모화학(주),5420,11-Dec,2.31,2.31,2.31
13795,코스모화학(주),5420,12-Dec,0.44,0.44,0.44
13796,코스모화학(주),5420,13-Dec,-0.93,-0.8,-0.8
13797,코스모화학(주),5420,14-Dec,-1.91,-1.73,-1.73
13798,코스모화학(주),5420,15-Dec,-2.53,-1.93,-1.93
13799,코스모화학(주),5420,16-Dec,-1.76,-0.79,-0.79
13800,코스모화학(주),5420,17-Dec,1.85,1.62,1.62
13801,코스모화학(주),5420,18-Dec,0.19,0.78,0.78
13802,코스모화학(주),5420,19-Dec,1.19,-0.62,-0.62
13803,코아스템(주),166480,15-Dec,-107.92,91.78,91.78
13804,코아스템(주),166480,16-Dec,999999999.0,-273.0,-273.0
13805,코아스템(주),166480,17-Dec,999999999.0,-58.98,-58.98
13806,코아스템(주),166480,18-Dec,999999999.0,-235.07,-235.07
13807,코아스템(주),166480,19-Dec,-154.35,-78.83,-78.83
13808,코오롱글로벌(주),3070,11-Dec,1.03,1.27,1.27
13809,코오롱글로벌(주),3070,12-Dec,-0.25,-0.08,-0.08
13810,코오롱글로벌(주),3070,13-Dec,0.23,0.31,0.31
13811,코오롱글로벌(주),3070,14-Dec,0.05,0.12,0.12
13812,코오롱글로벌(주),3070,15-Dec,1.26,1.11,1.11
13813,코오롱글로벌(주),3070,16-Dec,2.36,2.18,2.18
13814,코오롱글로벌(주),3070,17-Dec,2.49,2.16,2.16
13815,코오롱글로벌(주),3070,18-Dec,2.6,2.18,2.18
13816,코오롱글로벌(주),3070,19-Dec,3.54,2.79,2.79
13817,코오롱생명과학(주),102940,11-Dec,7.78,7.78,7.78
13818,코오롱생명과학(주),102940,12-Dec,13.43,13.43,13.43
13819,코오롱생명과학(주),102940,13-Dec,10.47,10.47,10.47
13820,코오롱생명과학(주),102940,14-Dec,4.46,4.46,4.46
13821,코오롱생명과학(주),102940,15-Dec,1.51,1.51,1.51
13822,코오롱생명과학(주),102940,16-Dec,13.12,13.12,13.12
13823,코오롱생명과학(주),102940,17-Dec,-5.39,-5.39,-5.39
13824,코오롱생명과학(주),102940,18-Dec,-23.27,-23.27,-23.27
13825,코오롱생명과학(주),102940,19-Dec,-7.09,-7.09,-7.09
13826,코오롱인더스트리(주),120110,11-Dec,3.92,4.32,4.32
13827,코오롱인더스트리(주),120110,12-Dec,3.64,3.32,3.32
13828,코오롱인더스트리(주),120110,13-Dec,3.24,3.05,3.05
13829,코오롱인더스트리(주),120110,14-Dec,2.65,2.34,2.34
13830,코오롱인더스트리(주),120110,15-Dec,4.56,4.0,4.0
13831,코오롱인더스트리(주),120110,16-Dec,4.96,4.43,4.43
13832,코오롱인더스트리(주),120110,17-Dec,4.63,3.15,3.15
13833,코오롱인더스트리(주),120110,18-Dec,3.23,2.08,2.08
13834,코오롱인더스트리(주),120110,19-Dec,3.42,2.22,2.22
13835,코오롱티슈진(주),950160,17-Dec,-53.75,-53.75,-53.75
13836,코오롱티슈진(주),950160,18-Dec,-31.45,-31.45,-31.45
13837,코오롱티슈진(주),950160,19-Dec,-37.79,-37.79,-37.79
13838,코오롱플라스틱(주),138490,11-Dec,514.7,512.77,512.77
13839,코오롱플라스틱(주),138490,12-Dec,3.07,3.02,3.02
13840,코오롱플라스틱(주),138490,13-Dec,0.47,0.39,0.39
13841,코오롱플라스틱(주),138490,14-Dec,1.64,1.75,1.75
13842,코오롱플라스틱(주),138490,15-Dec,4.4,4.55,4.55
13843,코오롱플라스틱(주),138490,16-Dec,8.75,8.97,8.97
13844,코오롱플라스틱(주),138490,17-Dec,11.17,11.04,11.04
13845,코오롱플라스틱(주),138490,18-Dec,12.76,12.05,12.05
13846,코오롱플라스틱(주),138490,19-Dec,4.23,3.8,3.8
13847,코웨이(주),21240,11-Dec,9.62,8.84,8.84
13848,코웨이(주),21240,12-Dec,7.9,7.48,7.48
13849,코웨이(주),21240,13-Dec,19.04,18.21,18.21
13850,코웨이(주),21240,14-Dec,34.79,31.61,31.61
13851,코웨이(주),21240,15-Dec,108.29,106.78,106.78
13852,코웨이(주),21240,16-Dec,65.71,55.51,55.51
13853,코웨이(주),21240,17-Dec,41.79,38.32,38.32
13854,코웨이(주),21240,18-Dec,28.4,29.23,29.23
13855,코웨이(주),21240,19-Dec,19.01,20.85,20.85
13856,코웰패션(주),33290,11-Dec,-0.18,3.99,3.99
13857,코웰패션(주),33290,12-Dec,-0.2,1.46,1.46
13858,코웰패션(주),33290,13-Dec,-1.04,-2.28,-2.28
13859,코웰패션(주),33290,14-Dec,1.26,-2.29,-2.29
13860,코웰패션(주),33290,15-Dec,14.44,15.39,15.39
13861,코웰패션(주),33290,16-Dec,29.04,42.67,42.67
13862,코웰패션(주),33290,17-Dec,57.99,80.68,80.68
13863,코웰패션(주),33290,18-Dec,44.64,60.78,60.78
13864,코웰패션(주),33290,19-Dec,53.13,66.81,66.81
13865,코위버(주),56360,11-Dec,60.25,45.43,45.43
13866,코위버(주),56360,12-Dec,30.99,20.68,20.68
13867,코위버(주),56360,13-Dec,63.93,58.76,58.76
13868,코위버(주),56360,14-Dec,98.44,95.67,95.67
13869,코위버(주),56360,15-Dec,107.5,106.16,106.16
13870,코위버(주),56360,16-Dec,89.54,89.71,89.71
13871,코위버(주),56360,17-Dec,28.72,29.42,29.42
13872,코위버(주),56360,18-Dec,-4.04,-3.01,-3.01
13873,코위버(주),56360,19-Dec,38.59,40.09,40.09
13874,콜마비앤에이치(주),200130,14-Dec,77777777.77,-19.86,-19.86
13875,콜마비앤에이치(주),200130,15-Dec,386.44,324.47,324.47
13876,콜마비앤에이치(주),200130,16-Dec,999999999.0,421.37,421.37
13877,콜마비앤에이치(주),200130,17-Dec,999999999.0,170.86,170.86
13878,콜마비앤에이치(주),200130,18-Dec,999999999.0,209.69,209.69
13879,콜마비앤에이치(주),200130,19-Dec,612.33,213.42,213.42
13880,쿠쿠홀딩스(주),192400,14-Dec,999999999.0,2763.01,2763.01
13881,쿠쿠홀딩스(주),192400,15-Dec,999999999.0,3726.46,3726.46
13882,쿠쿠홀딩스(주),192400,16-Dec,999999999.0,5614.28,5614.28
13883,쿠쿠홀딩스(주),192400,17-Dec,999999999.0,77777777.77,999999999.0
13884,쿠쿠홀딩스(주),192400,18-Dec,999999999.0,66362.19,66362.19
13885,쿠쿠홀딩스(주),192400,19-Dec,7751.28,1935.75,1935.75
13886,쿠쿠홈시스(주),284740,18-Dec,39.68,26.79,26.79
13887,쿠쿠홈시스(주),284740,19-Dec,36.66,51.31,51.31
13888,큐렉소(주),60280,11-Dec,0.35,-4.24,-4.24
13889,큐렉소(주),60280,12-Dec,-3.29,-5.02,-5.02
13890,큐렉소(주),60280,13-Dec,5.59,-172.33,-172.33
13891,큐렉소(주),60280,14-Dec,9.33,-25.91,-25.91
13892,큐렉소(주),60280,15-Dec,7.35,-180.64,-180.64
13893,큐렉소(주),60280,16-Dec,-64.61,-64.61,-64.61
13894,큐렉소(주),60280,17-Dec,6.42,6.42,6.42
13895,큐렉소(주),60280,18-Dec,-167.42,-167.42,-167.42
13896,큐렉소(주),60280,19-Dec,-600.83,-600.83,-600.83
13897,크로바하이텍(주),43590,11-Dec,4.55,1.77,1.77
13898,크로바하이텍(주),43590,12-Dec,8.27,5.62,5.62
13899,크로바하이텍(주),43590,13-Dec,-8.29,-10.67,-10.67
13900,크로바하이텍(주),43590,14-Dec,-5.42,-7.22,-7.22
13901,크로바하이텍(주),43590,15-Dec,-3.53,-4.96,-4.96
13902,크로바하이텍(주),43590,16-Dec,2.23,2.41,2.41
13903,크로바하이텍(주),43590,17-Dec,-1.77,-1.81,-1.81
13904,크로바하이텍(주),43590,18-Dec,-8.7,-9.54,-9.54
13905,크로바하이텍(주),43590,19-Dec,-2.6,-2.92,-2.92
13906,크루셜텍(주),114120,11-Dec,17.02,10.18,10.18
13907,크루셜텍(주),114120,12-Dec,-6.92,-1.93,-1.93
13908,크루셜텍(주),114120,13-Dec,-10.13,-2.82,-2.82
13909,크루셜텍(주),114120,14-Dec,-4.59,-1.5,-1.5
13910,크루셜텍(주),114120,15-Dec,3.62,2.75,2.75
13911,크루셜텍(주),114120,16-Dec,0.88,1.32,1.32
13912,크루셜텍(주),114120,17-Dec,-4.19,-7.97,-7.97
13913,크루셜텍(주),114120,18-Dec,-5.63,-8.55,-8.55
13914,크루셜텍(주),114120,19-Dec,-13.12,-8.71,-8.71
13915,크리스탈지노믹스(주),83790,11-Dec,-18.98,-20.73,-20.73
13916,크리스탈지노믹스(주),83790,12-Dec,-2.81,-2.84,-2.84
13917,크리스탈지노믹스(주),83790,13-Dec,-1.56,-1.56,-1.56
13918,크리스탈지노믹스(주),83790,14-Dec,-1.49,-1.49,-1.49
13919,크리스탈지노믹스(주),83790,15-Dec,-1.07,-1.08,-1.08
13920,크리스탈지노믹스(주),83790,16-Dec,-0.97,-2.27,-2.27
13921,크리스탈지노믹스(주),83790,17-Dec,-7.19,-5.44,-5.44
13922,크리스탈지노믹스(주),83790,18-Dec,1.41,1.4,1.4
13923,크리스탈지노믹스(주),83790,19-Dec,-1.8,-1.83,-1.83
13924,키네마스터(주),139670,11-Dec,3120978.94,2402.6,2402.6
13925,키네마스터(주),139670,12-Dec,999999999.0,77777777.77,999999999.0
13926,키네마스터(주),139670,13-Dec,999999999.0,77777777.77,999999999.0
13927,키네마스터(주),139670,14-Dec,999999999.0,77777777.77,999999999.0
13928,키네마스터(주),139670,15-Dec,999999999.0,77777777.77,999999999.0
13929,키네마스터(주),139670,16-Dec,999999999.0,77777777.77,999999999.0
13930,키네마스터(주),139670,17-Dec,999999999.0,77777777.77,999999999.0
13931,키네마스터(주),139670,18-Dec,999999999.0,77777777.77,999999999.0
13932,키네마스터(주),139670,19-Dec,-37.86,21.05,21.05
13933,태경산업(주),15890,11-Dec,9.67,17.84,17.84
13934,태경산업(주),15890,12-Dec,3.38,9.78,9.78
13935,태경산업(주),15890,13-Dec,-0.66,5.29,5.29
13936,태경산업(주),15890,14-Dec,3.35,5.3,5.3
13937,태경산업(주),15890,15-Dec,-15.3,-1.22,-1.22
13938,태경산업(주),15890,16-Dec,3.05,2.08,2.08
13939,태경산업(주),15890,17-Dec,9.54,3.46,3.46
13940,태경산업(주),15890,18-Dec,13.25,4.98,4.98
13941,태경산업(주),15890,19-Dec,0.34,2.57,2.57
13942,태경케미컬(주),6890,11-Dec,3617.09,3954.01,3954.01
13943,태경케미컬(주),6890,12-Dec,13864.01,4694.19,4694.19
13944,태경케미컬(주),6890,13-Dec,13583.17,68.24,68.24
13945,태경케미컬(주),6890,14-Dec,15768.53,87.47,87.47
13946,태경케미컬(주),6890,15-Dec,11999.56,1059.79,1059.79
13947,태경케미컬(주),6890,16-Dec,32.0,27.05,27.05
13948,태경케미컬(주),6890,17-Dec,39.93,22.02,22.02
13949,태경케미컬(주),6890,18-Dec,415.8,74.6,74.6
13950,태경케미컬(주),6890,19-Dec,91.44,34.22,34.22
13951,태광산업(주),3240,11-Dec,55.57,15.13,15.13
13952,태광산업(주),3240,12-Dec,-9.81,6.05,6.05
13953,태광산업(주),3240,13-Dec,2.69,6.36,6.36
