회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS)
일진머티리얼즈(주),20150,12-Dec,-52720366,278279698
일진머티리얼즈(주),20150,13-Dec,6180480,284864183
일진머티리얼즈(주),20150,14-Dec,30199837,313959288
일진머티리얼즈(주),20150,15-Dec,-67485914,247081345
일진머티리얼즈(주),20150,16-Dec,14086379,263944748
일진머티리얼즈(주),20150,17-Dec,41612653,512453633
일진머티리얼즈(주),20150,18-Dec,41330031,514356160
일진머티리얼즈(주),20150,19-Dec,40081387,554232429
일진전기(주),103590,11-Dec,-11577996,333775549
일진전기(주),103590,12-Dec,-11927388,317335047
일진전기(주),103590,13-Dec,4715407,321544853
일진전기(주),103590,14-Dec,17612156,320110918
일진전기(주),103590,15-Dec,2889502,320954948
일진전기(주),103590,16-Dec,168434,318077297
일진전기(주),103590,17-Dec,-2327060,316077835
일진전기(주),103590,18-Dec,-14491818,297874319
일진전기(주),103590,19-Dec,3008963,300606073
일진홀딩스(주),15860,11-Dec,5301782,273497518
일진홀딩스(주),15860,12-Dec,-2766961,268790248
일진홀딩스(주),15860,13-Dec,2029368,270163583
일진홀딩스(주),15860,14-Dec,16452613,306523680
일진홀딩스(주),15860,15-Dec,3125577,306201738
일진홀딩스(주),15860,16-Dec,-2232226,300901358
일진홀딩스(주),15860,17-Dec,-72047206,227658707
일진홀딩스(주),15860,18-Dec,20619374,248042309
일진홀딩스(주),15860,19-Dec,6214719,251041587
잉글우드랩(주),950140,16-Dec,-417262,77251651
잉글우드랩(주),950140,17-Dec,-15678696,58961064
잉글우드랩(주),950140,18-Dec,-4087161,57377768
잉글우드랩(주),950140,19-Dec,2890940,62286532
자이글(주),234920,16-Dec,10812687,81311420
자이글(주),234920,17-Dec,5120122,85098712
자이글(주),234920,18-Dec,-6204591,82229295
자이글(주),234920,19-Dec,-29913506,51663681
자이에스앤디(주),317400,19-Dec,12432811,145135273
자화전자(주),33240,11-Dec,10646014,139580763
자화전자(주),33240,12-Dec,26619261,176543380
자화전자(주),33240,13-Dec,38346617,209564269
자화전자(주),33240,14-Dec,31139149,236750008
자화전자(주),33240,15-Dec,18722349,249463748
자화전자(주),33240,16-Dec,10971932,256867633
자화전자(주),33240,17-Dec,17926139,268401432
자화전자(주),33240,18-Dec,920729,263012850
자화전자(주),33240,19-Dec,11939295,272070181
재영솔루텍(주),49630,11-Dec,-3677646,45496983
재영솔루텍(주),49630,12-Dec,-12226029,33576901
재영솔루텍(주),49630,13-Dec,-4917939,29822943
재영솔루텍(주),49630,14-Dec,608632,30120953
재영솔루텍(주),49630,15-Dec,545631,31971666
재영솔루텍(주),49630,16-Dec,-4202818,36401259
재영솔루텍(주),49630,17-Dec,-31864221,16801283
재영솔루텍(주),49630,18-Dec,-7256426,35792447
재영솔루텍(주),49630,19-Dec,6354537,48943009
전방(주),950,11-Dec,-38841287,228131379
전방(주),950,12-Dec,-35603017,192645183
전방(주),950,13-Dec,1210581,194301484
전방(주),950,14-Dec,-22741570,172134565
전방(주),950,15-Dec,-23335834,181443206
전방(주),950,16-Dec,-15975560,163280819
전방(주),950,17-Dec,-12793940,149793013
전방(주),950,18-Dec,-22028081,127093630
전방(주),950,19-Dec,-41291199,132404263
전진바이오팜(주),110020,18-Dec,-3398754,3910771
전진바이오팜(주),110020,19-Dec,-1462466,2898442
제너셈(주),217190,15-Dec,4837511,29079978
제너셈(주),217190,16-Dec,-1809039,28109452
제너셈(주),217190,17-Dec,-6567492,21594501
제너셈(주),217190,18-Dec,-7994441,14683147
제너셈(주),217190,19-Dec,3082998,17364215
제룡산업(주),147830,12-Dec,3116141,25156171
제룡산업(주),147830,13-Dec,5968867,30728450
제룡산업(주),147830,14-Dec,2938883,33270744
제룡산업(주),147830,15-Dec,4570712,37444867
제룡산업(주),147830,16-Dec,8696501,45574441
제룡산업(주),147830,17-Dec,8266439,53090997
제룡산업(주),147830,18-Dec,3229832,55303597
제룡산업(주),147830,19-Dec,2545029,56848783
제룡전기(주),33100,11-Dec,992910,33025554
제룡전기(주),33100,12-Dec,849392,33279238
제룡전기(주),33100,13-Dec,4104002,36788343
제룡전기(주),33100,14-Dec,5035182,51336974
제룡전기(주),33100,15-Dec,3550674,54084556
제룡전기(주),33100,16-Dec,-2690969,50510185
제룡전기(주),33100,17-Dec,-553025,49154068
제룡전기(주),33100,18-Dec,2925415,51276390
제룡전기(주),33100,19-Dec,5583159,56056456
제이더블유생명과학(주),234080,16-Dec,13943953,85894549
제이더블유생명과학(주),234080,17-Dec,15657527,96568454
제이더블유생명과학(주),234080,18-Dec,15190382,103112758
제이더블유생명과학(주),234080,19-Dec,22006404,116649293
제이더블유신약(주),67290,11-Dec,983300,59570122
제이더블유신약(주),67290,12-Dec,2579466,60795544
제이더블유신약(주),67290,13-Dec,816006,60497826
제이더블유신약(주),67290,14-Dec,3931652,62513891
제이더블유신약(주),67290,15-Dec,5315301,65255959
제이더블유신약(주),67290,16-Dec,4687026,68805406
제이더블유신약(주),67290,17-Dec,-3454623,73783792
제이더블유신약(주),67290,18-Dec,-3160516,74832878
제이더블유신약(주),67290,19-Dec,-8694771,97377241
제이더블유중외제약(주),1060,11-Dec,-9868459,169037492
제이더블유중외제약(주),1060,12-Dec,-21008549,161933564
제이더블유중외제약(주),1060,13-Dec,2031173,198761805
제이더블유중외제약(주),1060,14-Dec,1661782,222045830
제이더블유중외제약(주),1060,15-Dec,1536029,223129784
제이더블유중외제약(주),1060,16-Dec,-10950982,273979637
제이더블유중외제약(주),1060,17-Dec,-1357191,267974397
제이더블유중외제약(주),1060,18-Dec,8329219,257549602
제이더블유중외제약(주),1060,19-Dec,-24450506,228323080
제이더블유홀딩스(주),96760,11-Dec,2620199,153570414
제이더블유홀딩스(주),96760,12-Dec,-9740525,141613456
제이더블유홀딩스(주),96760,13-Dec,25907421,166186456
제이더블유홀딩스(주),96760,14-Dec,-2663935,162358168
제이더블유홀딩스(주),96760,15-Dec,6083250,169589918
제이더블유홀딩스(주),96760,16-Dec,-7802793,188124803
제이더블유홀딩스(주),96760,17-Dec,-10955019,177468804
제이더블유홀딩스(주),96760,18-Dec,12347623,187725408
제이더블유홀딩스(주),96760,19-Dec,-225595,179410766
제이스코홀딩스(주),23440,11-Dec,-458547,46275482
제이스코홀딩스(주),23440,12-Dec,-856093,45443142
제이스코홀딩스(주),23440,13-Dec,-7923776,42553929
제이스코홀딩스(주),23440,14-Dec,-4611026,46994570
제이스코홀딩스(주),23440,15-Dec,-6160137,51992013
제이스코홀딩스(주),23440,16-Dec,-1083305,57537612
제이스코홀딩스(주),23440,17-Dec,1643567,59288362
제이스코홀딩스(주),23440,18-Dec,357390,59627504
제이스코홀딩스(주),23440,19-Dec,-3516962,61039620
제이씨케미칼(주),137950,11-Dec,7128799,42566323
제이씨케미칼(주),137950,12-Dec,2630924,43476456
제이씨케미칼(주),137950,13-Dec,2402778,44427340
제이씨케미칼(주),137950,14-Dec,-186741,43780438
제이씨케미칼(주),137950,15-Dec,5450345,61592873
제이씨케미칼(주),137950,16-Dec,16239304,76867971
제이씨케미칼(주),137950,17-Dec,4968963,79907120
제이씨케미칼(주),137950,18-Dec,9509229,89691539
제이씨케미칼(주),137950,19-Dec,5871406,107116851
제이씨현시스템(주),33320,11-Dec,2276644,53074531
제이씨현시스템(주),33320,12-Dec,-1679358,51098298
제이씨현시스템(주),33320,13-Dec,1407509,52602253
제이씨현시스템(주),33320,14-Dec,1736827,54943207
제이씨현시스템(주),33320,15-Dec,1303402,56302415
제이씨현시스템(주),33320,16-Dec,1731887,58123101
제이씨현시스템(주),33320,17-Dec,9058238,66670627
제이씨현시스템(주),33320,18-Dec,7263456,72571262
제이씨현시스템(주),33320,19-Dec,174291,71739680
제이엔케이히터(주),126880,11-Dec,9374676,73848619
제이엔케이히터(주),126880,12-Dec,7801955,74435116
제이엔케이히터(주),126880,13-Dec,756295,73447891
제이엔케이히터(주),126880,14-Dec,-19746864,52881331
제이엔케이히터(주),126880,15-Dec,3225885,57069931
제이엔케이히터(주),126880,16-Dec,-5035054,67833748
제이엔케이히터(주),126880,17-Dec,-13733573,53981684
제이엔케이히터(주),126880,18-Dec,-7445874,49175609
제이엔케이히터(주),126880,19-Dec,5221468,82510199
제이엠아이(주),33050,11-Dec,-1142040,99999385
제이엠아이(주),33050,12-Dec,-25570066,75243033
제이엠아이(주),33050,13-Dec,-23962587,51686248
제이엠아이(주),33050,14-Dec,1351989,53083707
제이엠아이(주),33050,15-Dec,-448741,52172782
제이엠아이(주),33050,16-Dec,-9903423,42269360
제이엠아이(주),33050,17-Dec,955295,43221898
제이엠아이(주),33050,18-Dec,1759620,44981517
제이엠아이(주),33050,19-Dec,-4509009,40433507
제이엠티(주),94970,11-Dec,1972053,37645249
제이엠티(주),94970,12-Dec,-315899,37329350
제이엠티(주),94970,13-Dec,2758462,40087812
제이엠티(주),94970,14-Dec,4796771,44048976
제이엠티(주),94970,15-Dec,-5252714,37960655
제이엠티(주),94970,16-Dec,3991361,41952016
제이엠티(주),94970,17-Dec,1090429,43042445
제이엠티(주),94970,18-Dec,4505560,47548006
제이엠티(주),94970,19-Dec,2373924,48250716
제이준코스메틱(주),25620,11-Dec,-9979272,8078658
제이준코스메틱(주),25620,12-Dec,-5714555,12968762
제이준코스메틱(주),25620,13-Dec,-16493582,4023048
제이준코스메틱(주),25620,14-Dec,-8066011,20084816
제이준코스메틱(주),25620,15-Dec,-15202500,13297174
제이준코스메틱(주),25620,16-Dec,13013184,87145755
제이준코스메틱(주),25620,17-Dec,27396805,126997740
제이준코스메틱(주),25620,18-Dec,-762013,126848708
제이준코스메틱(주),25620,19-Dec,-79408644,60203642
제일약품(주),271980,17-Dec,1067595,177986237
제일약품(주),271980,18-Dec,1889033,184934545
제일약품(주),271980,19-Dec,-10584593,170044284
제일연마공업(주),1560,11-Dec,6975938,68268751
제일연마공업(주),1560,12-Dec,7054439,73886312
제일연마공업(주),1560,13-Dec,5535065,60276974
제일연마공업(주),1560,14-Dec,5903922,63128827
제일연마공업(주),1560,15-Dec,2235333,63914104
제일연마공업(주),1560,16-Dec,3061463,65853659
제일연마공업(주),1560,17-Dec,3249784,67925441
제일연마공업(주),1560,18-Dec,4856834,71659060
제일연마공업(주),1560,19-Dec,4265576,75902036
제일파마홀딩스(주),2620,11-Dec,27014788,231395420
제일파마홀딩스(주),2620,12-Dec,11171838,241405330
제일파마홀딩스(주),2620,13-Dec,484386,237602483
제일파마홀딩스(주),2620,14-Dec,2095459,235212899
제일파마홀딩스(주),2620,15-Dec,9761371,241388455
제일파마홀딩스(주),2620,16-Dec,8816842,247731530
제일파마홀딩스(주),2620,17-Dec,516830743,163751028
제일파마홀딩스(주),2620,18-Dec,5266222,484506719
제일파마홀딩스(주),2620,19-Dec,-85608008,397518785
조광아이엘아이(주),44060,11-Dec,-1249382,31605159
조광아이엘아이(주),44060,12-Dec,-578679,30440553
조광아이엘아이(주),44060,13-Dec,2448355,32182411
조광아이엘아이(주),44060,14-Dec,5166365,36443169
조광아이엘아이(주),44060,15-Dec,7056482,41980992
조광아이엘아이(주),44060,16-Dec,3742691,48664331
조광아이엘아이(주),44060,17-Dec,3391171,51429978
조광아이엘아이(주),44060,18-Dec,4835244,54496337
조광아이엘아이(주),44060,19-Dec,4641813,58045239
조광페인트(주),4910,11-Dec,5775856,111549339
조광페인트(주),4910,12-Dec,2890687,113059330
조광페인트(주),4910,13-Dec,10419507,121301188
조광페인트(주),4910,14-Dec,16101690,134491268
조광페인트(주),4910,15-Dec,18502818,149560287
조광페인트(주),4910,16-Dec,16991820,165134704
조광페인트(주),4910,17-Dec,16097303,176336947
조광페인트(주),4910,18-Dec,-217774,171931555
조광페인트(주),4910,19-Dec,-5320503,167373038
조광피혁(주),4700,11-Dec,10034954,133718983
조광피혁(주),4700,12-Dec,7512584,141188904
조광피혁(주),4700,13-Dec,9488614,151234205
조광피혁(주),4700,14-Dec,8026778,170402753
조광피혁(주),4700,15-Dec,7268907,177017049
조광피혁(주),4700,16-Dec,21936144,205165043
조광피혁(주),4700,17-Dec,22019014,225655907
조광피혁(주),4700,18-Dec,13647369,237292388
조광피혁(주),4700,19-Dec,14499687,275012032
조선내화(주),480,11-Dec,29221441,451081330
조선내화(주),480,12-Dec,27342489,459392061
조선내화(주),480,13-Dec,33341742,473240666
조선내화(주),480,14-Dec,36348883,465090225
조선내화(주),480,15-Dec,34792861,450189590
조선내화(주),480,16-Dec,11036259,476128086
조선내화(주),480,17-Dec,6262140,488765430
조선내화(주),480,18-Dec,37369611,502357199
조선내화(주),480,19-Dec,16019428,495087782
조선선재(주),120030,11-Dec,11666002,32693529
조선선재(주),120030,12-Dec,7480781,40103516
조선선재(주),120030,13-Dec,9104852,48364702
조선선재(주),120030,14-Dec,12879059,60851440
조선선재(주),120030,15-Dec,14560901,75267659
조선선재(주),120030,16-Dec,14463002,87882659
조선선재(주),120030,17-Dec,15371416,97491859
조선선재(주),120030,18-Dec,11756848,102616487
조선선재(주),120030,19-Dec,12811453,110477528
조아제약(주),34940,11-Dec,1602672,47946602
조아제약(주),34940,12-Dec,1286573,49324111
조아제약(주),34940,13-Dec,1934141,51787738
조아제약(주),34940,14-Dec,-3974890,47441774
조아제약(주),34940,15-Dec,1101262,48680732
조아제약(주),34940,16-Dec,274937,48795037
조아제약(주),34940,17-Dec,2035510,55513863
조아제약(주),34940,18-Dec,672213,55372452
조아제약(주),34940,19-Dec,-623203,54779289
조일알미늄(주),18470,11-Dec,10656034,166951903
조일알미늄(주),18470,12-Dec,8939275,171376302
조일알미늄(주),18470,13-Dec,2526566,172675718
조일알미늄(주),18470,14-Dec,-1982854,170301614
조일알미늄(주),18470,15-Dec,-5693984,165003914
조일알미늄(주),18470,16-Dec,33123201,197332123
조일알미늄(주),18470,17-Dec,-1832853,195131536
조일알미늄(주),18470,18-Dec,-10415315,186767225
조일알미늄(주),18470,19-Dec,-76711470,113450447
주성엔지니어링(주),36930,11-Dec,-9640408,224789272
주성엔지니어링(주),36930,12-Dec,-114592574,135903812
주성엔지니어링(주),36930,13-Dec,-36931423,99455053
주성엔지니어링(주),36930,14-Dec,-20916182,108456299
주성엔지니어링(주),36930,15-Dec,6576027,114431940
주성엔지니어링(주),36930,16-Dec,30634714,146059952
주성엔지니어링(주),36930,17-Dec,40533963,185345339
주성엔지니어링(주),36930,18-Dec,42750848,198953619
주성엔지니어링(주),36930,19-Dec,27059131,235625878
줌인터넷(주),239340,16-Dec,,
줌인터넷(주),239340,17-Dec,,
줌인터넷(주),239340,18-Dec,,
줌인터넷(주),239340,19-Dec,-11801337,26287351
지나인제약(주),78650,11-Dec,-4026983,23702235
지나인제약(주),78650,12-Dec,4132397,30248478
지나인제약(주),78650,13-Dec,9372167,41800929
지나인제약(주),78650,14-Dec,-9240430,34392692
지나인제약(주),78650,15-Dec,-14958012,24459303
지나인제약(주),78650,16-Dec,-20757979,18418973
지나인제약(주),78650,17-Dec,-21148661,23302613
지나인제약(주),78650,18-Dec,7997638,31389431
지나인제약(주),78650,19-Dec,-7936736,49075800
지니언스(주),263860,17-Dec,4287999,33125504
지니언스(주),263860,18-Dec,3592839,34134547
지니언스(주),263860,19-Dec,3213985,35763166
지더블유바이텍(주),36180,11-Dec,196705,15011661
지더블유바이텍(주),36180,12-Dec,-2286434,12725227
지더블유바이텍(주),36180,13-Dec,663595,15382933
지더블유바이텍(주),36180,14-Dec,242646,15625579
지더블유바이텍(주),36180,15-Dec,1493441,17119020
지더블유바이텍(주),36180,16-Dec,1395793,21569676
지더블유바이텍(주),36180,17-Dec,4279814,25849490
지더블유바이텍(주),36180,18-Dec,2502914,28352404
지더블유바이텍(주),36180,19-Dec,-22555661,5644076
지에스건설(주),6360,11-Dec,412570780,3779969927
지에스건설(주),6360,12-Dec,119134177,3850487099
지에스건설(주),6360,13-Dec,-926034068,2987163077
지에스건설(주),6360,14-Dec,-80054949,3382254513
지에스건설(주),6360,15-Dec,-33041473,3363872074
지에스건설(주),6360,16-Dec,-38004783,3351357554
지에스건설(주),6360,17-Dec,-9837801,3355751333
지에스건설(주),6360,18-Dec,598500719,3772147643
지에스건설(주),6360,19-Dec,441560074,4161407044
지에이치신소재(주),130500,13-Dec,2285465,28283491
지에이치신소재(주),130500,14-Dec,1871121,29779624
지에이치신소재(주),130500,15-Dec,2095367,31300861
지에이치신소재(주),130500,16-Dec,2340546,33047575
지에이치신소재(주),130500,17-Dec,1564107,48938127
지에이치신소재(주),130500,18-Dec,90022,41893668
지에이치신소재(주),130500,19-Dec,907584,43646475
지엔원에너지(주),270520,17-Dec,,
지엔원에너지(주),270520,18-Dec,,
지엔원에너지(주),270520,19-Dec,,
지엘팜텍(주),204840,14-Dec,,
지엘팜텍(주),204840,15-Dec,,
지엘팜텍(주),204840,16-Dec,-5494423,8568270
지엘팜텍(주),204840,17-Dec,-4236773,5935440
지엘팜텍(주),204840,18-Dec,-2783276,10353942
지엘팜텍(주),204840,19-Dec,-2891339,7517947
지엠비코리아(주),13870,12-Dec,13587527,163901895
지엠비코리아(주),13870,13-Dec,18610445,182468795
