회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),통계청 한국표준산업분류 10차(소분류)
에스지씨이테크건설(주),016250,2018/12,881993,824322,1487905,1322202,  건물 건설업
에스지씨이테크건설(주),016250,2019/12,1242049,1163553,1698475,1560923,  건물 건설업
에스지씨이테크건설(주),016250,2020/12,1135495,1057368,1135751,1064680,  건물 건설업
에스지에이(주),049470,2001/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2002/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2003/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2004/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2005/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2006/12,,,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2007/12,39869,32667,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2008/12,10961,8302,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2009/12,31749,22537,,,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2010/12,34313,27885,36665,33835,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2011/12,40662,29356,40943,25950,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2012/12,32214,23475,33987,22242,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2013/12,43181,34151,51077,34520,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2014/12,40940,31924,58219,39590,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2015/12,43619,37040,72075,50669,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2016/12,33463,29471,109263,86218,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2017/12,37759,30557,98082,73893,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2018/12,44351,36504,88886,72634,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2019/12,38701,32713,81471,65214,  소프트웨어 개발 및 공급업
에스지에이(주),049470,2020/12,37878,31633,78010,53423,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2014/06,,,,,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2015/06,19994,10777,19994,10777,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2016/12,28402,17217,49544,35499,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2017/12,20467,11282,55344,38452,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2018/12,17857,13249,45382,36278,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2019/12,21615,15346,45089,32974,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,2020/12,18882,8458,40572,21685,  소프트웨어 개발 및 공급업
에스지이(주),255220,2018/12,118477,78484,145840,99953,  기타 비금속 광물제품 제조업
에스지이(주),255220,2019/12,111440,76096,132776,90738,  기타 비금속 광물제품 제조업
에스지이(주),255220,2020/12,113526,85132,130266,96821,  기타 비금속 광물제품 제조업
에스케이(주),034730,2009/12,1312563,0,82636535,72899621,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2010/12,1475223,0,1526534,0,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2011/12,1619101,0,1701764,0,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2012/12,1528628,0,2241803,0,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2013/12,1805743,0,2301755,0,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2014/12,1974143,0,2425967,0,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2015/12,2065032,0,39569775,35495427,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2016/12,3113719,0,83617494,73769694,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2017/12,2477840,0,93296368,82399676,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2018/12,2672412,0,101502020,91851225,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2019/12,3245516,0,99264574,90206178,  회사 본부 및 경영 컨설팅 서비스업
에스케이(주),034730,2020/12,3473984,0,81820139,76477138,  회사 본부 및 경영 컨설팅 서비스업
에스케이가스(주),018670,2000/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2001/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2002/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2003/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2004/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2005/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2006/12,,,,,  기타 전문 도매업
에스케이가스(주),018670,2007/12,3343433,3133608,,,  기타 전문 도매업
에스케이가스(주),018670,2008/12,5576937,5160791,5576937,5160791,  기타 전문 도매업
에스케이가스(주),018670,2009/12,4449785,4246330,5018785,4783305,  기타 전문 도매업
에스케이가스(주),018670,2010/12,4943137,4632404,6443724,6102844,  기타 전문 도매업
에스케이가스(주),018670,2011/12,5470289,5107728,7222787,6844359,  기타 전문 도매업
에스케이가스(주),018670,2012/12,5090631,4756422,7583747,7226683,  기타 전문 도매업
에스케이가스(주),018670,2013/12,4196770,3910818,6672247,6349561,  기타 전문 도매업
에스케이가스(주),018670,2014/12,4313542,4028443,5943465,5600446,  기타 전문 도매업
에스케이가스(주),018670,2015/12,2826942,2586318,4078986,3746641,  기타 전문 도매업
에스케이가스(주),018670,2016/12,3366246,3047487,5254738,4785575,  기타 전문 도매업
에스케이가스(주),018670,2017/12,4151828,3855483,6689684,6274171,  기타 전문 도매업
에스케이가스(주),018670,2018/12,4808642,4562204,6859164,6557948,  기타 전문 도매업
에스케이가스(주),018670,2019/12,3973395,3629080,4931074,4521733,  기타 전문 도매업
에스케이가스(주),018670,2020/12,3631780,3216203,4412319,3963468,  기타 전문 도매업
에스케이네트웍스(주),001740,2000/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2001/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2002/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2003/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2004/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2005/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2006/12,,,,,  기타 전문 도매업
에스케이네트웍스(주),001740,2007/12,17686274,16359463,18358274,16747336,  기타 전문 도매업
에스케이네트웍스(주),001740,2008/12,21897444,20327464,22651600,20834542,  기타 전문 도매업
에스케이네트웍스(주),001740,2009/12,21190407,19663985,22049152,20253081,  기타 전문 도매업
에스케이네트웍스(주),001740,2010/12,23523724,21939203,24161464,22485714,  기타 전문 도매업
에스케이네트웍스(주),001740,2011/12,26224419,24502458,27535571,25647386,  기타 전문 도매업
에스케이네트웍스(주),001740,2012/12,25511199,23710453,27935503,25923493,  기타 전문 도매업
에스케이네트웍스(주),001740,2013/12,23739620,22053667,25975361,24065827,  기타 전문 도매업
에스케이네트웍스(주),001740,2014/12,20460418,18920172,22408068,20667045,  기타 전문 도매업
에스케이네트웍스(주),001740,2015/12,18681721,17322235,20355841,18809464,  기타 전문 도매업
에스케이네트웍스(주),001740,2016/12,17333737,16412886,18457381,17434420,  기타 전문 도매업
에스케이네트웍스(주),001740,2017/12,13613184,12763287,15202346,14103978,  기타 전문 도매업
에스케이네트웍스(주),001740,2018/12,12409359,11635342,13986475,12913854,  기타 전문 도매업
에스케이네트웍스(주),001740,2019/12,10574129,9951706,13054240,11939913,  기타 전문 도매업
에스케이네트웍스(주),001740,2020/12,8062953,7600730,10625906,9547514,  기타 전문 도매업
에스케이디스커버리(주),006120,2000/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2001/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2002/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2003/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2004/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2005/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2006/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2007/12,1009285,784888,6133605,5280747,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2008/12,1086405,836805,6058227,5089360,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2009/12,1276455,990721,1862846,1500158,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2010/12,1334515,1037384,1459093,1132570,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2011/12,1546108,1245669,8864967,8147038,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2012/12,1476191,1188950,9160085,8474075,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2013/12,1484565,1170887,8256550,7575210,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2014/12,1232854,951758,7283608,6624356,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2015/12,1039864,809865,5269176,4658088,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2016/12,1146626,885725,6526065,5771018,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2017/12,16556,0,6746687,6331566,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2018/12,15265,0,6939172,6619494,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2019/12,24968,0,5021068,4598433,  회사 본부 및 경영 컨설팅 서비스업
에스케이디스커버리(주),006120,2020/12,21010,0,4519464,4055578,  회사 본부 및 경영 컨설팅 서비스업
에스케이디앤디(주),210980,2015/12,231300,172790,231300,172790,  부동산 임대 및 공급업
에스케이디앤디(주),210980,2016/12,277311,196230,276376,196230,  부동산 임대 및 공급업
에스케이디앤디(주),210980,2017/12,329931,250770,330812,250770,  부동산 임대 및 공급업
에스케이디앤디(주),210980,2018/12,555534,418815,562772,421392,  부동산 임대 및 공급업
에스케이디앤디(주),210980,2019/12,356862,270369,454720,322733,  부동산 임대 및 공급업
에스케이디앤디(주),210980,2020/12,547883,378931,699753,474442,  부동산 임대 및 공급업
에스케이렌터카(주),068400,2012/12,373313,48783,401376,69082,  운송장비 임대업
에스케이렌터카(주),068400,2013/12,443528,83429,475737,106704,  운송장비 임대업
에스케이렌터카(주),068400,2014/12,492212,98256,570015,161920,  운송장비 임대업
에스케이렌터카(주),068400,2015/12,510633,98801,632146,206145,  운송장비 임대업
에스케이렌터카(주),068400,2016/12,544644,108753,647644,197867,  운송장비 임대업
에스케이렌터카(주),068400,2017/12,591543,119329,636765,146954,  운송장비 임대업
에스케이렌터카(주),068400,2018/12,604000,108979,652522,138272,  운송장비 임대업
에스케이렌터카(주),068400,2019/12,640883,0,640883,0,  운송장비 임대업
에스케이렌터카(주),068400,2020/12,863536,214555,863468,214555,  운송장비 임대업
에스케이바이오팜(주),326030,2020/12,63013,3683,25999,1974,  자연과학 및 공학 연구개발업
에스케이씨(주),011790,2000/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2001/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2002/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2003/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2004/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2005/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2006/12,,,,,  기타 화학제품 제조업
에스케이씨(주),011790,2007/12,848059,705712,1430617,1185059,  기타 화학제품 제조업
에스케이씨(주),011790,2008/12,1018550,838048,1645838,1345690,  기타 화학제품 제조업
에스케이씨(주),011790,2009/12,1207891,1021669,1900525,1596596,  기타 화학제품 제조업
에스케이씨(주),011790,2010/12,1465137,1153297,2215685,1742014,  기타 화학제품 제조업
에스케이씨(주),011790,2011/12,1687461,1330199,2473526,2000246,  기타 화학제품 제조업
에스케이씨(주),011790,2012/12,1760998,1430816,2629171,2207847,  기타 화학제품 제조업
에스케이씨(주),011790,2013/12,1851144,1554019,2641403,2231553,  기타 화학제품 제조업
에스케이씨(주),011790,2014/12,1899152,1580518,2802235,2361292,  기타 화학제품 제조업
에스케이씨(주),011790,2015/12,1616228,1239873,2564762,2065206,  기타 화학제품 제조업
에스케이씨(주),011790,2016/12,1380830,1112047,2359440,1949486,  기타 화학제품 제조업
에스케이씨(주),011790,2017/12,1403473,1126493,2653544,2227350,  기타 화학제품 제조업
에스케이씨(주),011790,2018/12,1415180,1151370,2767834,2289106,  기타 화학제품 제조업
에스케이씨(주),011790,2019/12,1229901,1046398,2539766,2096888,  기타 화학제품 제조업
에스케이씨(주),011790,2020/12,556765,431162,2702185,2192957,  기타 화학제품 제조업
에스케이케미칼(주),285130,2018/12,1205342,968766,1367719,1095287,  합성고무 및 플라스틱 물질 제조업
에스케이케미칼(주),285130,2019/12,1184206,924651,1427186,1101175,  합성고무 및 플라스틱 물질 제조업
에스케이케미칼(주),285130,2020/12,921134,706667,1214709,864397,  합성고무 및 플라스틱 물질 제조업
에스케이텔레콤(주),017670,2000/12,,,,,  전기 통신업
에스케이텔레콤(주),017670,2001/12,,,,,  전기 통신업
에스케이텔레콤(주),017670,2002/12,,,,,  전기 통신업
에스케이텔레콤(주),017670,2003/12,,,,,  전기 통신업
에스케이텔레콤(주),017670,2004/12,,,,,  전기 통신업
