회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS연결)
파미셀(주),5690,14-Dec,,
파미셀(주),5690,15-Dec,,
파미셀(주),5690,16-Dec,,
파미셀(주),5690,17-Dec,,
파미셀(주),5690,18-Dec,,
파미셀(주),5690,19-Dec,,
팜젠사이언스(주),4720,11-Dec,-8846737,18691447
팜젠사이언스(주),4720,12-Dec,-5326181,25903906
팜젠사이언스(주),4720,13-Dec,-3779193,23834384
팜젠사이언스(주),4720,14-Dec,-4620659,20116141
팜젠사이언스(주),4720,15-Dec,2083070,28658358
팜젠사이언스(주),4720,16-Dec,3470531,36407621
팜젠사이언스(주),4720,17-Dec,4433382,51054338
팜젠사이언스(주),4720,18-Dec,4495677,56847516
팜젠사이언스(주),4720,19-Dec,235996,56246145
패션플랫폼(주),225590,15-Dec,,
패션플랫폼(주),225590,16-Dec,,
패션플랫폼(주),225590,17-Dec,,
패션플랫폼(주),225590,18-Dec,,
패션플랫폼(주),225590,19-Dec,,
팬오션(주),28670,11-Dec,-21984000,2428825000
팬오션(주),28670,12-Dec,-466865000,1778940000
팬오션(주),28670,13-Dec,-1909683000,240914000
팬오션(주),28670,14-Dec,786078000,1422581000
팬오션(주),28670,15-Dec,45547000,2431439000
팬오션(주),28670,16-Dec,97089000,2565860000
팬오션(주),28670,17-Dec,141275000,2409752000
팬오션(주),28670,18-Dec,148645000,2660437000
팬오션(주),28670,19-Dec,147727000,2899531000
퍼스텍(주),10820,11-Dec,2748069,68611232
퍼스텍(주),10820,12-Dec,2589407,68645128
퍼스텍(주),10820,13-Dec,2375019,69045296
퍼스텍(주),10820,14-Dec,1623965,70738920
퍼스텍(주),10820,15-Dec,2528202,73152087
퍼스텍(주),10820,16-Dec,-368076,74688702
퍼스텍(주),10820,17-Dec,3773446,80742790
퍼스텍(주),10820,18-Dec,,
퍼스텍(주),10820,19-Dec,,
펌텍코리아(주),251970,19-Dec,22893194,186178795
페이퍼코리아(주),1020,11-Dec,-27798668,118392910
페이퍼코리아(주),1020,12-Dec,3206356,122965915
페이퍼코리아(주),1020,13-Dec,-10110861,112854676
페이퍼코리아(주),1020,14-Dec,-24315036,161948777
페이퍼코리아(주),1020,15-Dec,-59279252,117617877
페이퍼코리아(주),1020,16-Dec,-37095277,118742629
페이퍼코리아(주),1020,17-Dec,-102967842,62658124
페이퍼코리아(주),1020,18-Dec,-38061342,27851949
페이퍼코리아(주),1020,19-Dec,-27833230,13041225
평화산업(주),90080,11-Dec,-1064771,19970496
평화산업(주),90080,12-Dec,-2284389,17546166
평화산업(주),90080,13-Dec,1033333,18374348
평화산업(주),90080,14-Dec,-2237125,56534917
평화산업(주),90080,15-Dec,2873822,59607410
평화산업(주),90080,16-Dec,1710963,58838505
평화산업(주),90080,17-Dec,-7925310,68157033
평화산업(주),90080,18-Dec,-44077298,22137690
평화산업(주),90080,19-Dec,-7210044,33473566
평화홀딩스(주),10770,11-Dec,-12395708,175290534
평화홀딩스(주),10770,12-Dec,-3576317,173198639
평화홀딩스(주),10770,13-Dec,5468514,169460592
평화홀딩스(주),10770,14-Dec,-15272141,158412055
평화홀딩스(주),10770,15-Dec,1129793,157863486
평화홀딩스(주),10770,16-Dec,6858026,157682313
평화홀딩스(주),10770,17-Dec,-5486688,186728447
평화홀딩스(주),10770,18-Dec,-63596620,139171890
평화홀딩스(주),10770,19-Dec,-21766311,124045145
포스코스틸리온(주),58430,11-Dec,,
포스코스틸리온(주),58430,12-Dec,,
포스코스틸리온(주),58430,13-Dec,-5172750,171472868
포스코스틸리온(주),58430,14-Dec,-2298404,168204786
포스코스틸리온(주),58430,15-Dec,7825108,175674230
포스코스틸리온(주),58430,16-Dec,31409664,204958148
포스코스틸리온(주),58430,17-Dec,17527988,216561569
포스코스틸리온(주),58430,18-Dec,10804281,218686812
포스코스틸리온(주),58430,19-Dec,2577866,221082570
포스코홀딩스(주),5490,11-Dec,3714285845,40729920334
포스코홀딩스(주),5490,12-Dec,2385606843,42429418415
포스코홀딩스(주),5490,13-Dec,1355180338,45822030030
포스코홀딩스(주),5490,14-Dec,556659146,45291364178
포스코홀딩스(주),5490,15-Dec,-96181234,45070221970
포스코홀딩스(주),5490,16-Dec,1048168660,45838394306
포스코홀딩스(주),5490,17-Dec,2973469161,47464008541
포스코홀딩스(주),5490,18-Dec,1892064406,46759550870
포스코홀딩스(주),5490,19-Dec,1982637209,47794706820
풍국주정공업(주),23900,11-Dec,7932740,89816676
풍국주정공업(주),23900,12-Dec,5750310,93761717
풍국주정공업(주),23900,13-Dec,8299596,101139906
풍국주정공업(주),23900,14-Dec,6948866,105738052
풍국주정공업(주),23900,15-Dec,8108178,111904578
풍국주정공업(주),23900,16-Dec,9409082,118001107
풍국주정공업(주),23900,17-Dec,14568365,130631991
풍국주정공업(주),23900,18-Dec,11420891,140912072
풍국주정공업(주),23900,19-Dec,9109368,147482681
피씨엘(주),241820,17-Dec,,
피씨엘(주),241820,18-Dec,,
피씨엘(주),241820,19-Dec,,
피앤씨테크(주),237750,16-Dec,,
피앤씨테크(주),237750,17-Dec,,
피앤씨테크(주),237750,18-Dec,,
피앤씨테크(주),237750,19-Dec,,
피에스케이(주),319660,19-Dec,14971556,187250843
피에스케이홀딩스(주),31980,11-Dec,1383755,124749200
피에스케이홀딩스(주),31980,12-Dec,11558210,134188223
피에스케이홀딩스(주),31980,13-Dec,16868684,152456406
피에스케이홀딩스(주),31980,14-Dec,10779077,169916235
피에스케이홀딩스(주),31980,15-Dec,13618790,182815025
피에스케이홀딩스(주),31980,16-Dec,19633766,198907427
피에스케이홀딩스(주),31980,17-Dec,39443421,228315563
피에스케이홀딩스(주),31980,18-Dec,53521668,271596797
피에스케이홀딩스(주),31980,19-Dec,8394444,88832339
피에스텍(주),2230,11-Dec,7211461,67647498
피에스텍(주),2230,12-Dec,7808463,75035797
피에스텍(주),2230,13-Dec,24626032,101464955
피에스텍(주),2230,14-Dec,4393846,109669189
피에스텍(주),2230,15-Dec,9293055,127410393
피에스텍(주),2230,16-Dec,4443466,130921772
피에스텍(주),2230,17-Dec,11324748,144278630
피에스텍(주),2230,18-Dec,-313610,143249196
피에스텍(주),2230,19-Dec,2533315,143189253
피에이치에이(주),43370,11-Dec,43899763,304350231
피에이치에이(주),43370,12-Dec,37310032,338037606
피에이치에이(주),43370,13-Dec,47378858,382268221
피에이치에이(주),43370,14-Dec,39317213,417734728
피에이치에이(주),43370,15-Dec,7364917,421177040
피에이치에이(주),43370,16-Dec,53296491,483355838
피에이치에이(주),43370,17-Dec,74521352,506548464
피에이치에이(주),43370,18-Dec,44832284,543091919
피에이치에이(주),43370,19-Dec,31622057,576493741
하나마이크론(주),67310,11-Dec,8756400,149681627
하나마이크론(주),67310,12-Dec,-9980376,138317456
하나마이크론(주),67310,13-Dec,-19266613,125602691
하나마이크론(주),67310,14-Dec,8239472,139745834
하나마이크론(주),67310,15-Dec,4463534,147388705
하나마이크론(주),67310,16-Dec,-24516588,140300926
하나마이크론(주),67310,17-Dec,10434648,173369686
하나마이크론(주),67310,18-Dec,21646722,206250270
하나마이크론(주),67310,19-Dec,14505784,236459621
하나머티리얼즈(주),166090,17-Dec,,
하나머티리얼즈(주),166090,18-Dec,,
하나머티리얼즈(주),166090,19-Dec,,
하나제약(주),293480,18-Dec,,
하나제약(주),293480,19-Dec,,
하이록코리아(주),13030,11-Dec,24731607,159392010
하이록코리아(주),13030,12-Dec,29506643,186911250
하이록코리아(주),13030,13-Dec,33353144,216426246
하이록코리아(주),13030,14-Dec,38242544,248876968
하이록코리아(주),13030,15-Dec,43206158,285384578
하이록코리아(주),13030,16-Dec,30221399,308852739
하이록코리아(주),13030,17-Dec,23623257,334978965
하이록코리아(주),13030,18-Dec,12204679,342644362
하이록코리아(주),13030,19-Dec,13597494,349045500
하이즈항공(주),221840,15-Dec,,
하이즈항공(주),221840,16-Dec,,
하이즈항공(주),221840,17-Dec,712296,74092611
하이즈항공(주),221840,18-Dec,639869,74977682
하이즈항공(주),221840,19-Dec,3705357,77673453
하이트진로(주),80,11-Dec,70242546,1423259475
하이트진로(주),80,12-Dec,103536195,1409071832
하이트진로(주),80,13-Dec,79103048,1383120810
하이트진로(주),80,14-Dec,21253791,1327928418
하이트진로(주),80,15-Dec,53360072,1324599999
하이트진로(주),80,16-Dec,38447239,1291903198
하이트진로(주),80,17-Dec,12735966,1217509273
하이트진로(주),80,18-Dec,22272353,1162378535
하이트진로(주),80,19-Dec,-42394951,1033196057
하이트진로홀딩스(주),140,11-Dec,41469359,1362279806
하이트진로홀딩스(주),140,12-Dec,63311789,1350013357
하이트진로홀딩스(주),140,13-Dec,-51776920,1238316156
하이트진로홀딩스(주),140,14-Dec,-101108612,1094238220
하이트진로홀딩스(주),140,15-Dec,44719059,1111460678
하이트진로홀딩스(주),140,16-Dec,46282665,1203496143
하이트진로홀딩스(주),140,17-Dec,-7615475,1134968791
하이트진로홀딩스(주),140,18-Dec,8640980,1095786557
하이트진로홀딩스(주),140,19-Dec,-40132480,982563610
한국가스공사(주),36460,11-Dec,174707367,8043899871
한국가스공사(주),36460,12-Dec,362046097,8368965281
한국가스공사(주),36460,13-Dec,-203638809,8932779001
한국가스공사(주),36460,14-Dec,447222939,9724375471
한국가스공사(주),36460,15-Dec,319190290,10056943419
한국가스공사(주),36460,16-Dec,-673557723,9386485759
한국가스공사(주),36460,17-Dec,-1191735429,8140413962
한국가스공사(주),36460,18-Dec,526744604,8497984433
한국가스공사(주),36460,19-Dec,58269152,8146520783
한국공항(주),5430,11-Dec,-14541110,276614400
한국공항(주),5430,12-Dec,,
한국공항(주),5430,13-Dec,,
한국공항(주),5430,14-Dec,28010924,265759866
한국공항(주),5430,15-Dec,8831541,268553259
한국공항(주),5430,16-Dec,17437898,281781344
한국공항(주),5430,17-Dec,22375273,315792485
한국공항(주),5430,18-Dec,18836150,319118853
한국공항(주),5430,19-Dec,16263109,323034622
한국기업평가(주),34950,11-Sep,11973470,78281659
한국기업평가(주),34950,12-Sep,17076123,79418675
한국기업평가(주),34950,13-Dec,14319862,84444122
한국기업평가(주),34950,14-Dec,13779023,87760115
한국기업평가(주),34950,15-Dec,13316866,92641287
한국기업평가(주),34950,16-Dec,16871606,100175800
한국기업평가(주),34950,17-Dec,19326763,102774366
한국기업평가(주),34950,18-Dec,20233820,102611699
한국기업평가(주),34950,19-Dec,24756035,124425854
한국내화(주),10040,11-Dec,,
한국내화(주),10040,12-Dec,,
한국내화(주),10040,13-Dec,,
한국내화(주),10040,14-Dec,,
한국내화(주),10040,15-Dec,,
한국내화(주),10040,16-Dec,,
한국내화(주),10040,17-Dec,,
한국내화(주),10040,18-Dec,,
한국내화(주),10040,19-Dec,,
한국단자공업(주),25540,11-Dec,36658177,360023667
한국단자공업(주),25540,12-Dec,29907102,395720054
한국단자공업(주),25540,13-Dec,43018878,438278681
한국단자공업(주),25540,14-Dec,57545129,498972698
한국단자공업(주),25540,15-Dec,68887117,559638390
한국단자공업(주),25540,16-Dec,67194973,614409027
한국단자공업(주),25540,17-Dec,49818087,675562703
한국단자공업(주),25540,18-Dec,39604509,690898913
한국단자공업(주),25540,19-Dec,31868435,710190468
한국맥널티(주),222980,15-Dec,,
한국맥널티(주),222980,16-Dec,2746853,27624577
한국맥널티(주),222980,17-Dec,1261622,28220733
한국맥널티(주),222980,18-Dec,716158,30093317
한국맥널티(주),222980,19-Dec,-776324,30332805
한국석유공업(주),4090,11-Dec,3282714,100573058
한국석유공업(주),4090,12-Dec,3775782,103836511
한국석유공업(주),4090,13-Dec,7687246,111099778
한국석유공업(주),4090,14-Dec,6700330,117238238
한국석유공업(주),4090,15-Dec,14505591,129167879
한국석유공업(주),4090,16-Dec,11815155,138978752
한국석유공업(주),4090,17-Dec,9869813,146748696
한국석유공업(주),4090,18-Dec,4299730,147706017
한국석유공업(주),4090,19-Dec,-7676790,138714160
한국선재(주),25550,11-Dec,,
한국선재(주),25550,12-Dec,5519221,70398711
한국선재(주),25550,13-Dec,3625013,74800493
한국선재(주),25550,14-Dec,2823073,77644479
한국선재(주),25550,15-Dec,4940165,82262127
한국선재(주),25550,16-Dec,2493031,81950128
한국선재(주),25550,17-Dec,3926571,84282739
한국선재(주),25550,18-Dec,6813160,89522149
한국선재(주),25550,19-Dec,3087715,91195012
한국수출포장공업(주),2200,11-Dec,8562807,187308722
한국수출포장공업(주),2200,12-Dec,25969283,211278005
한국수출포장공업(주),2200,13-Dec,11176041,219454046
한국수출포장공업(주),2200,14-Dec,11255478,228353385
한국수출포장공업(주),2200,15-Dec,-240040,225899466
한국수출포장공업(주),2200,16-Dec,-207518,224105130
한국수출포장공업(주),2200,17-Dec,-5272470,216920407
한국수출포장공업(주),2200,18-Dec,17292580,231971448
한국수출포장공업(주),2200,19-Dec,18020496,247767937
한국쉘석유(주),2960,11-Dec,,
한국쉘석유(주),2960,12-Dec,,
한국쉘석유(주),2960,13-Dec,,
한국쉘석유(주),2960,14-Dec,,
한국쉘석유(주),2960,15-Dec,,
한국쉘석유(주),2960,16-Dec,,
한국쉘석유(주),2960,17-Dec,,
한국쉘석유(주),2960,18-Dec,,
한국쉘석유(주),2960,19-Dec,,
한국알콜산업(주),17890,11-Dec,9922153,167601076
한국알콜산업(주),17890,12-Dec,7487121,171665845
한국알콜산업(주),17890,13-Dec,5512696,177174279
한국알콜산업(주),17890,14-Dec,11619256,190036398
한국알콜산업(주),17890,15-Dec,18193218,208939453
한국알콜산업(주),17890,16-Dec,30087643,238823907
한국알콜산업(주),17890,17-Dec,20131507,253123444
한국알콜산업(주),17890,18-Dec,28673959,294138683
한국알콜산업(주),17890,19-Dec,32051477,334447623
한국앤컴퍼니(주),240,11-Dec,355220940,3216698137
한국앤컴퍼니(주),240,12-Dec,,
한국앤컴퍼니(주),240,13-Dec,,
한국앤컴퍼니(주),240,14-Dec,,
한국앤컴퍼니(주),240,15-Dec,,
한국앤컴퍼니(주),240,16-Dec,269456939,2869379769
한국앤컴퍼니(주),240,17-Dec,178960991,2996107573
한국앤컴퍼니(주),240,18-Dec,218355604,3235872326
한국앤컴퍼니(주),240,19-Dec,163291036,3378572141
한국유나이티드제약(주),33270,11-Dec,20197412,113042759
한국유나이티드제약(주),33270,12-Dec,16370418,133477206
한국유나이티드제약(주),33270,13-Dec,12204219,141437364
한국유나이티드제약(주),33270,14-Dec,18479330,161834784
한국유나이티드제약(주),33270,15-Dec,,
한국유나이티드제약(주),33270,16-Dec,,
한국유나이티드제약(주),33270,17-Dec,,
한국유나이티드제약(주),33270,18-Dec,,
한국유나이티드제약(주),33270,19-Dec,,
한국유니온제약(주),80720,18-Dec,5828233,57811665
한국유니온제약(주),80720,19-Dec,411158,58048420
한국전력공사(주),15760,11-Dec,-3292997000,53803950000
한국전력공사(주),15760,12-Dec,-3077969000,51064202000
한국전력공사(주),15760,13-Dec,174306000,51450736000
한국전력공사(주),15760,14-Dec,2798967000,54825010000
한국전력공사(주),15760,15-Dec,13416373000,67942475000
한국전력공사(주),15760,16-Dec,7148327000,73050545000
한국전력공사(주),15760,17-Dec,1441394000,72964641000
한국전력공사(주),15760,18-Dec,-1174498000,71092762000
한국전력공사(주),15760,19-Dec,-2263535000,68889649000
한국전력기술(주),52690,11-Dec,,
한국전력기술(주),52690,12-Dec,,
한국전력기술(주),52690,13-Dec,,
한국전력기술(주),52690,14-Dec,,
한국전력기술(주),52690,15-Dec,,
한국전력기술(주),52690,16-Dec,,
한국전력기술(주),52690,17-Dec,,
한국전력기술(주),52690,18-Dec,,
한국전력기술(주),52690,19-Dec,,
한국전자금융(주),63570,11-Dec,5674376,74027220
한국전자금융(주),63570,12-Dec,3766814,76737206
한국전자금융(주),63570,13-Dec,5411157,85425453
한국전자금융(주),63570,14-Dec,14781372,89649551
한국전자금융(주),63570,15-Dec,9394231,104266321
한국전자금융(주),63570,16-Dec,13213147,116472475
한국전자금융(주),63570,17-Dec,16431082,157106393
한국전자금융(주),63570,18-Dec,12284405,164982753
한국전자금융(주),63570,19-Dec,2831127,162219195
한국전자인증(주),41460,11-Dec,,
한국전자인증(주),41460,12-Dec,3989237,22008178
한국전자인증(주),41460,13-Dec,3380083,23403167
한국전자인증(주),41460,14-Dec,3104593,25885539
한국전자인증(주),41460,15-Dec,3460587,27443589
한국전자인증(주),41460,16-Dec,4739472,31663961
한국전자인증(주),41460,17-Dec,3379950,33330059
한국전자인증(주),41460,18-Dec,2736981,35125221
한국전자인증(주),41460,19-Dec,1581975,40668021
한국정밀기계(주),101680,11-Dec,,
한국정밀기계(주),101680,12-Dec,,
한국정밀기계(주),101680,13-Dec,,
한국정밀기계(주),101680,14-Dec,,
한국정밀기계(주),101680,15-Dec,,
한국정밀기계(주),101680,16-Dec,,
한국정밀기계(주),101680,17-Dec,,
한국정밀기계(주),101680,18-Dec,,
한국정밀기계(주),101680,19-Dec,,
한국정보공학(주),39740,11-Dec,-1661451,59105071
한국정보공학(주),39740,12-Dec,247320,58295130
한국정보공학(주),39740,13-Dec,554200,61192762
한국정보공학(주),39740,14-Dec,-722434,61712027
한국정보공학(주),39740,15-Dec,481545,61889504
한국정보공학(주),39740,16-Dec,-11152627,50297039
