,회사명,거래소코드,회계년도,이자보상배율,회사명_1,거래소코드_1,회계연도_1,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
12268,에쓰-오일(주),10950,2019,2.3,에쓰-오일(주),10950,2019,24393980000,23360274000,24394173000,23346806000,"코크스, 연탄 및 석유정제품 제조업"
12269,에쓰씨엔지니어링(주),23960,2011,-4.54,에쓰씨엔지니어링(주),23960,2011,96446551,84506462,309382937,298007508,종합 건설업
12270,에쓰씨엔지니어링(주),23960,2012,0.53,에쓰씨엔지니어링(주),23960,2012,39220930,34043155,318810978,279240077,종합 건설업
12271,에쓰씨엔지니어링(주),23960,2013,-1.61,에쓰씨엔지니어링(주),23960,2013,78791216,65665767,254339138,232396251,종합 건설업
12272,에쓰씨엔지니어링(주),23960,2014,-2.76,에쓰씨엔지니어링(주),23960,2014,50088871,45580621,250358394,230532253,종합 건설업
12273,에쓰씨엔지니어링(주),23960,2015,0.34,에쓰씨엔지니어링(주),23960,2015,144148044,126434730,410707049,366737174,종합 건설업
12274,에쓰씨엔지니어링(주),23960,2016,-1.36,에쓰씨엔지니어링(주),23960,2016,91064415,84196890,310315231,287800455,종합 건설업
12275,에쓰씨엔지니어링(주),23960,2017,0.63,에쓰씨엔지니어링(주),23960,2017,96990710,82412030,251692538,224372096,종합 건설업
12276,에쓰씨엔지니어링(주),23960,2018,-0.51,에쓰씨엔지니어링(주),23960,2018,118564793,98765923,250825145,221509775,종합 건설업
12277,에쓰씨엔지니어링(주),23960,2019,0.38,에쓰씨엔지니어링(주),23960,2019,58736694,42768264,240133541,204672628,종합 건설업
12278,에어부산(주),298690,2018,11,에어부산(주),298690,2018,653567219,588119920,,,항공 운송업
12279,에어부산(주),298690,2019,-1.44,에어부산(주),298690,2019,633183493,621924583,,,항공 운송업
12280,에이비엘바이오(주),298380,2018,-35.29,에이비엘바이오(주),298380,2018,1257884,0,,,의료용 물질 및 의약품 제조업
12281,에이비엘바이오(주),298380,2019,-445.6,에이비엘바이오(주),298380,2019,3988956,0,,,의료용 물질 및 의약품 제조업
12282,에이에프더블류(주),312610,2019,37.33,에이에프더블류(주),312610,2019,25961807,15932710,,,전기장비 제조업
12283,에이치디씨(주),12630,2011,2.96,에이치디씨(주),12630,2011,3101561027,2488380408,4107921252,3326272389,금융업
12284,에이치디씨(주),12630,2012,1.04,에이치디씨(주),12630,2012,2207250948,2056901608,3334053764,2990332485,금융업
12285,에이치디씨(주),12630,2013,-1.83,에이치디씨(주),12630,2013,2877143363,2823287975,4216933755,3955539461,금융업
12286,에이치디씨(주),12630,2014,2.7,에이치디씨(주),12630,2014,3152019200,2863907774,4477376534,3973562795,금융업
12287,에이치디씨(주),12630,2015,6.04,에이치디씨(주),12630,2015,3347031663,2798732505,4602608742,3806265519,금융업
12288,에이치디씨(주),12630,2016,10.96,에이치디씨(주),12630,2016,3507253656,2873447514,4749886366,3854731643,금융업
12289,에이치디씨(주),12630,2017,14.86,에이치디씨(주),12630,2017,4125907855,3396728128,5358684697,4372257360,금융업
12290,에이치디씨(주),12630,2018,3.2,에이치디씨(주),12630,2018,49613873,24192558,1547840799,1280033056,금융업
12291,에이치디씨(주),12630,2019,3.4,에이치디씨(주),12630,2019,50099435,14972203,1616692249,1316072140,금융업
12292,에이치디씨랩스(주),39570,2015,21.16,에이치디씨랩스(주),39570,2015,173673786,150302285,174566214,150927336,전문직별 공사업
12293,에이치디씨랩스(주),39570,2016,482.02,에이치디씨랩스(주),39570,2016,188861789,163939431,188892823,163946475,전문직별 공사업
12294,에이치디씨랩스(주),39570,2017,194659.22,에이치디씨랩스(주),39570,2017,263952128,237182313,264001124,237203136,전문직별 공사업
12295,에이치디씨랩스(주),39570,2018,1186.93,에이치디씨랩스(주),39570,2018,271869137,243694636,271978422,243747444,전문직별 공사업
12296,에이치디씨랩스(주),39570,2019,378.81,에이치디씨랩스(주),39570,2019,252314717,226713976,252410792,226771230,전문직별 공사업
12297,에이치디씨현대산업개발(주),294870,2018,23.64,에이치디씨현대산업개발(주),294870,2018,2793597716,2357892580,2792736856,2343795464,종합 건설업
12298,에이치디씨현대산업개발(주),294870,2019,32.09,에이치디씨현대산업개발(주),294870,2019,4211144007,3476149553,4216489504,3462844508,종합 건설업
12299,에이치디씨현대이피(주),89470,2011,3.69,에이치디씨현대이피(주),89470,2011,628188134,580179228,718632804,658216428,화학물질 및 화학제품 제조업; 의약품 제외
12300,에이치디씨현대이피(주),89470,2012,3.04,에이치디씨현대이피(주),89470,2012,688785527,640951378,807113596,738946048,화학물질 및 화학제품 제조업; 의약품 제외
12301,에이치디씨현대이피(주),89470,2013,3.13,에이치디씨현대이피(주),89470,2013,793359521,733007796,918199522,841430691,화학물질 및 화학제품 제조업; 의약품 제외
12302,에이치디씨현대이피(주),89470,2014,4.13,에이치디씨현대이피(주),89470,2014,795561560,725670585,945020584,857187901,화학물질 및 화학제품 제조업; 의약품 제외
12303,에이치디씨현대이피(주),89470,2015,7.16,에이치디씨현대이피(주),89470,2015,700460337,622028440,867748204,757349162,화학물질 및 화학제품 제조업; 의약품 제외
12304,에이치디씨현대이피(주),89470,2016,10.82,에이치디씨현대이피(주),89470,2016,692807092,614508919,861159023,743324194,화학물질 및 화학제품 제조업; 의약품 제외
12305,에이치디씨현대이피(주),89470,2017,7.06,에이치디씨현대이피(주),89470,2017,774372188,708917396,914353503,824760081,화학물질 및 화학제품 제조업; 의약품 제외
12306,에이치디씨현대이피(주),89470,2018,2.12,에이치디씨현대이피(주),89470,2018,772372911,725560840,910809614,845772796,화학물질 및 화학제품 제조업; 의약품 제외
12307,에이치디씨현대이피(주),89470,2019,5.42,에이치디씨현대이피(주),89470,2019,696887363,635441041,835108421,749113172,화학물질 및 화학제품 제조업; 의약품 제외
12308,에이치에스디엔진(주),82740,2011,19.17,에이치에스디엔진(주),82740,2011,2003793073,1643634050,2005252618,1641314824,기타 기계 및 장비 제조업
12309,에이치에스디엔진(주),82740,2012,7.04,에이치에스디엔진(주),82740,2012,1377618958,1224471146,1378777833,1223596496,기타 기계 및 장비 제조업
12310,에이치에스디엔진(주),82740,2013,0.05,에이치에스디엔진(주),82740,2013,743104362,691062380,743878585,691241405,기타 기계 및 장비 제조업
12311,에이치에스디엔진(주),82740,2014,-2.93,에이치에스디엔진(주),82740,2014,887764720,886270246,888825955,887155077,기타 기계 및 장비 제조업
12312,에이치에스디엔진(주),82740,2015,-4.83,에이치에스디엔진(주),82740,2015,692276967,694212582,693645086,694797317,기타 기계 및 장비 제조업
12313,에이치에스디엔진(주),82740,2016,0.29,에이치에스디엔진(주),82740,2016,804680106,757414434,802916583,761285101,기타 기계 및 장비 제조업
12314,에이치에스디엔진(주),82740,2017,0.81,에이치에스디엔진(주),82740,2017,761831507,710972149,768870297,713895000,기타 기계 및 장비 제조업
12315,에이치에스디엔진(주),82740,2018,-2.07,에이치에스디엔진(주),82740,2018,509321425,510031725,511302114,509442436,기타 기계 및 장비 제조업
12316,에이치에스디엔진(주),82740,2019,-1.24,에이치에스디엔진(주),82740,2019,673324747,663498616,674278133,663569005,기타 기계 및 장비 제조업
12317,에이치엘비(주),28300,2011,0.86,에이치엘비(주),28300,2011,18856657,15069954,69517785,57237543,기타 운송장비 제조업
12318,에이치엘비(주),28300,2012,-1.26,에이치엘비(주),28300,2012,17626105,16126398,51673997,44567404,기타 운송장비 제조업
12319,에이치엘비(주),28300,2013,-6.22,에이치엘비(주),28300,2013,30615224,28462952,31451550,28378859,기타 운송장비 제조업
12320,에이치엘비(주),28300,2014,0.19,에이치엘비(주),28300,2014,37178698,31214556,37185748,31214556,기타 운송장비 제조업
12321,에이치엘비(주),28300,2015,-2.1,에이치엘비(주),28300,2015,38451533,32431195,38460684,32431195,기타 운송장비 제조업
12322,에이치엘비(주),28300,2016,-22.58,에이치엘비(주),28300,2016,30089605,25867915,30138867,25867915,기타 운송장비 제조업
12323,에이치엘비(주),28300,2017,-6.17,에이치엘비(주),28300,2017,22994053,20815764,23006912,20815764,기타 운송장비 제조업
12324,에이치엘비(주),28300,2018,-2.3,에이치엘비(주),28300,2018,27271379,21957501,36185983,29700114,기타 운송장비 제조업
12325,에이치엘비(주),28300,2019,-2.5,에이치엘비(주),28300,2019,29775778,26705502,38420748,34484127,기타 운송장비 제조업
12326,에이치엘비글로벌(주),3580,2011,-5.94,에이치엘비글로벌(주),3580,2011,10046678,9953731,23387120,22452383,비금속광물 광업; 연료용 제외
12327,에이치엘비글로벌(주),3580,2012,-2.53,에이치엘비글로벌(주),3580,2012,10812053,10506094,21625906,22244530,비금속광물 광업; 연료용 제외
12328,에이치엘비글로벌(주),3580,2013,-2.3,에이치엘비글로벌(주),3580,2013,9905278,8480797,19571564,20064265,비금속광물 광업; 연료용 제외
12329,에이치엘비글로벌(주),3580,2014,-0.13,에이치엘비글로벌(주),3580,2014,11993735,8410227,22864464,19809725,비금속광물 광업; 연료용 제외
12330,에이치엘비글로벌(주),3580,2015,2.08,에이치엘비글로벌(주),3580,2015,15301018,10767897,,,비금속광물 광업; 연료용 제외
12331,에이치엘비글로벌(주),3580,2016,3.01,에이치엘비글로벌(주),3580,2016,18255841,11878176,,,비금속광물 광업; 연료용 제외
12332,에이치엘비글로벌(주),3580,2017,-0.64,에이치엘비글로벌(주),3580,2017,15686212,12387806,,,비금속광물 광업; 연료용 제외
12333,에이치엘비글로벌(주),3580,2018,-1.43,에이치엘비글로벌(주),3580,2018,10347565,9357342,13237690,10861279,비금속광물 광업; 연료용 제외
12334,에이치엘비글로벌(주),3580,2019,-0.61,에이치엘비글로벌(주),3580,2019,10988830,8324762,35025713,19903111,비금속광물 광업; 연료용 제외
12335,에이치엘비생명과학(주),67630,2011,-2.39,에이치엘비생명과학(주),67630,2011,40953192,38772642,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12336,에이치엘비생명과학(주),67630,2012,-2.06,에이치엘비생명과학(주),67630,2012,8997538,8682773,12534642,11759512,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12337,에이치엘비생명과학(주),67630,2013,-2.58,에이치엘비생명과학(주),67630,2013,19955555,19746794,19955555,19746794,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12338,에이치엘비생명과학(주),67630,2014,1.37,에이치엘비생명과학(주),67630,2014,24230766,21131360,36560353,31330829,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12339,에이치엘비생명과학(주),67630,2015,-14.72,에이치엘비생명과학(주),67630,2015,17930565,21370587,27323398,31812807,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12340,에이치엘비생명과학(주),67630,2016,-1.46,에이치엘비생명과학(주),67630,2016,11585620,10794082,42234395,38933499,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12341,에이치엘비생명과학(주),67630,2017,0.64,에이치엘비생명과학(주),67630,2017,16697768,14770340,106445238,101031174,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12342,에이치엘비생명과학(주),67630,2018,-0.9,에이치엘비생명과학(주),67630,2018,4270701,4297746,102475886,97806311,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12343,에이치엘비생명과학(주),67630,2019,-0.59,에이치엘비생명과학(주),67630,2019,12431173,8002312,114018502,106411693,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
12344,에이치엘비제약(주),47920,2015,-1.46,에이치엘비제약(주),47920,2015,17713121,13822617,,,연구개발업
12345,에이치엘비제약(주),47920,2016,0.58,에이치엘비제약(주),47920,2016,20346370,14857252,,,연구개발업
12346,에이치엘비제약(주),47920,2017,-1.81,에이치엘비제약(주),47920,2017,15557535,12754438,,,연구개발업
12347,에이치엘비제약(주),47920,2018,-6.78,에이치엘비제약(주),47920,2018,20540682,16075211,20540682,16075211,연구개발업
12348,에이치엘비제약(주),47920,2019,1.21,에이치엘비제약(주),47920,2019,35501259,18007698,36099923,18058052,연구개발업
12349,에이치엘비테라퓨틱스(주),115450,2011,-82.36,에이치엘비테라퓨틱스(주),115450,2011,11294157,7439824,15781890,11173507,도매 및 상품 중개업
12350,에이치엘비테라퓨틱스(주),115450,2012,-0.57,에이치엘비테라퓨틱스(주),115450,2012,5561014,5090767,59301145,49197311,도매 및 상품 중개업
12351,에이치엘비테라퓨틱스(주),115450,2013,0.18,에이치엘비테라퓨틱스(주),115450,2013,9060237,7862402,38538055,31651172,도매 및 상품 중개업
12352,에이치엘비테라퓨틱스(주),115450,2014,-1.87,에이치엘비테라퓨틱스(주),115450,2014,14367559,10748928,17617925,13007752,도매 및 상품 중개업
12353,에이치엘비테라퓨틱스(주),115450,2015,-4.66,에이치엘비테라퓨틱스(주),115450,2015,13330851,11195458,16781578,13539881,도매 및 상품 중개업
12354,에이치엘비테라퓨틱스(주),115450,2016,-7.96,에이치엘비테라퓨틱스(주),115450,2016,14417168,12120182,17710432,14415100,도매 및 상품 중개업
12355,에이치엘비테라퓨틱스(주),115450,2017,-6.68,에이치엘비테라퓨틱스(주),115450,2017,14496915,12634836,17152270,14590158,도매 및 상품 중개업
12356,에이치엘비테라퓨틱스(주),115450,2018,-3.75,에이치엘비테라퓨틱스(주),115450,2018,43900567,38625608,46357029,40148092,도매 및 상품 중개업
12357,에이치엘비테라퓨틱스(주),115450,2019,-4.71,에이치엘비테라퓨틱스(주),115450,2019,59034986,53621665,58966186,53467688,도매 및 상품 중개업
12358,에이치엠엠(주),11200,2011,-1.4,에이치엠엠(주),11200,2011,7187858000,7344235000,7420767000,7369878000,수상 운송업
12359,에이치엠엠(주),11200,2012,-1.56,에이치엠엠(주),11200,2012,7713825000,8064005000,8046896000,8159769000,수상 운송업
12360,에이치엠엠(주),11200,2013,-1.07,에이치엠엠(주),11200,2013,6908325000,7096331000,8149334000,8036998000,수상 운송업
12361,에이치엠엠(주),11200,2014,-0.82,에이치엠엠(주),11200,2014,6271630000,6361704000,6778608000,6626680000,수상 운송업
12362,에이치엠엠(주),11200,2015,-0.95,에이치엠엠(주),11200,2015,5509307000,5614764000,5768581000,5685762000,수상 운송업
