,회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS연결2),[제조]자본(*)(IFRS2),자기자본순이익률(개별),자기자본순이익률(연결)
11560,롯데케미칼(주),11170,2017/12,12254767061.0,2284576938.0,10377281259.0,1631224830.0,9400817170.0,8685865449.0,0.17113909418904524,0.2109919468004585
11561,롯데케미칼(주),11170,2018/12,13544327241.0,1641934138.0,11430558245.0,1426278041.0,12254767061.0,10377281259.0,0.1308041579027938,0.12728618445126685
11562,롯데케미칼(주),11170,2019/12,14053130392.0,756665994.0,11459328978.0,394375878.0,13544327241.0,11430558245.0,0.03445852521315413,0.05483592032732807
11563,롯데하이마트(주),71840,2011/12,1427932818.0,140719631.0,1428226825.0,140041563.0,,,,
11564,롯데하이마트(주),71840,2012/12,1474414262.0,69581665.0,1476595070.0,71377666.0,1427932818.0,1428226825.0,0.04914426328365306,0.04794854859329919
11565,롯데하이마트(주),71840,2013/12,1595040061.0,129108679.0,1592634778.0,124429218.0,1474414262.0,1476595070.0,0.08108172027655845,0.08412484136516665
11566,롯데하이마트(주),71840,2014/12,,,1685134723.0,96437767.0,1595040061.0,1592634778.0,0.05884353184113662,
11567,롯데하이마트(주),71840,2015/12,,,1782827719.0,106594717.0,,1685134723.0,0.06147397429052088,
11568,롯데하이마트(주),71840,2016/12,,,1895661368.0,121428017.0,,1782827719.0,0.06602059385149944,
11569,롯데하이마트(주),71840,2017/12,,,2025778462.0,148435181.0,,1895661368.0,0.07570442869704824,
11570,롯데하이마트(주),71840,2018/12,,,2061859041.0,85463422.0,,2025778462.0,0.0418155582227028,
11571,롯데하이마트(주),71840,2019/12,,,1921899643.0,-99907278.0,,2061859041.0,-0.05015729411586015,
11573,리노공업(주),58470,2011/12,,,104417131.0,19265032.0,97507329.0,91880605.0,0.19628379208611962,
11574,리노공업(주),58470,2012/12,,,121596759.0,24861807.0,,104417131.0,0.22000246975971255,
11575,리노공업(주),58470,2013/12,,,139437196.0,26180658.0,,121596759.0,0.20059197279526336,
11576,리노공업(주),58470,2014/12,,,156260851.0,30866898.0,,139437196.0,0.20877309345232165,
11577,리노공업(주),58470,2015/12,,,178149871.0,32632446.0,,156260851.0,0.19516387396215126,
11578,리노공업(주),58470,2016/12,,,200921229.0,35396238.0,,178149871.0,0.18675250104795643,
11579,리노공업(주),58470,2017/12,,,227946149.0,40362178.0,,200921229.0,0.18822685086577046,
11580,리노공업(주),58470,2018/12,,,262843771.0,48642070.0,,227946149.0,0.19821951518482694,
11581,리노공업(주),58470,2019/12,,,300178166.0,52790182.0,,262843771.0,0.18752442322686977,
11582,마이크로로봇(주),182690,2014/12,,,21278239.0,4060476.0,,,,
11583,마이크로로봇(주),182690,2015/12,,,21658094.0,2003689.0,,21278239.0,0.09333302869623263,
11584,마이크로로봇(주),182690,2016/12,,,16457151.0,-4390609.0,,21658094.0,-0.23038597810403685,
11585,마이크로로봇(주),182690,2017/12,10403613.0,-6283882.0,10443570.0,-6275790.0,,16457151.0,-0.4665889810165311,
11586,마이크로로봇(주),182690,2018/12,5446572.0,-6473285.0,7045074.0,-4863406.0,10403613.0,10443570.0,-0.5561787409018103,-0.8168087627999294
11587,마이크로로봇(주),182690,2019/12,11604310.0,-5021198.0,14328946.0,-3957409.0,5446572.0,7045074.0,-0.3703008605774674,-0.5889663654935856
11589,만호제강(주),1080,2011/06,199041194.0,13254341.0,198144019.0,12744366.0,,189227199.0,0.06579924066531964,
11590,만호제강(주),1080,2012/06,206302320.0,9744985.0,204680927.0,8932398.0,199041194.0,198144019.0,0.04434878270920193,0.04808259988588346
11591,만호제강(주),1080,2013/06,212516235.0,5224447.0,210274031.0,4657945.0,206302320.0,204680927.0,0.022450364359786732,0.024948498282269277
11592,만호제강(주),1080,2014/06,217813274.0,5272981.0,214861078.0,4565157.0,212516235.0,210274031.0,0.021476264384459483,0.024506713528678788
11593,만호제강(주),1080,2015/06,224449893.0,7066657.0,221354589.0,6850694.0,217813274.0,214861078.0,0.031409665072850305,0.03195679643835228
11594,만호제강(주),1080,2016/06,226373958.0,4014455.0,223236643.0,4021025.0,224449893.0,221354589.0,0.018088638329241725,0.0178094170975883
11595,만호제강(주),1080,2017/06,228769709.0,4179727.0,225425503.0,4001143.0,226373958.0,223236643.0,0.01783588401950897,0.018366627080850934
11596,만호제강(주),1080,2018/06,230121702.0,2673474.0,226670062.0,2592795.0,228769709.0,225425503.0,0.011470119155006531,0.011651880753985173
11597,만호제강(주),1080,2019/06,230389672.0,1066829.0,226968918.0,1079921.0,230121702.0,226670062.0,0.004761147289415032,0.004633236268340247
11598,매일유업(주),267980,2017/12,,,287489284.0,34745674.0,,,,
11599,매일유업(주),267980,2018/12,346960344.0,58337520.0,349743175.0,61145133.0,,287489284.0,0.19190840685031707,
11600,매일유업(주),267980,2019/12,403634458.0,64335096.0,410555245.0,68450624.0,346960344.0,349743175.0,0.18006251808335996,0.17142430464100122
11602,매일홀딩스(주),5990,2011/12,279959494.0,4675337.0,275332867.0,4517623.0,278519198.0,276350652.0,0.0163775891227956,0.016743116852880754
11603,매일홀딩스(주),5990,2012/12,306075819.0,20451033.0,297702915.0,16159882.0,279959494.0,275332867.0,0.056400952637195,0.06979454154497342
11604,매일홀딩스(주),5990,2013/12,369360524.0,22966559.0,319532601.0,20270970.0,306075819.0,297702915.0,0.06568309656374342,0.068005102887986
11605,매일홀딩스(주),5990,2014/12,387694815.0,23947211.0,335230194.0,26215097.0,369360524.0,319532601.0,0.08007509650880515,0.06326409647049593
11606,매일홀딩스(주),5990,2015/12,405077488.0,26068454.0,358156976.0,30787246.0,387694815.0,335230194.0,0.08880246803528251,0.06576529957303516
11607,매일홀딩스(주),5990,2016/12,434402690.0,33666954.0,403105975.0,49498415.0,405077488.0,358156976.0,0.13004288448552123,0.0802090505107793
11608,매일홀딩스(주),5990,2017/12,470445125.0,19589183.0,337142497.0,184515994.0,434402690.0,403105975.0,0.49852448462737253,0.043298293205250214
11609,매일홀딩스(주),5990,2018/12,516067187.0,63026332.0,338164091.0,3520890.0,470445125.0,337142497.0,0.010427530435998056,0.12777606773548306
11610,매일홀딩스(주),5990,2019/12,573843886.0,67228784.0,341874042.0,6698749.0,516067187.0,338164091.0,0.01970109814415363,0.12336563168397134
11612,메가스터디(주),72870,2011/12,343903997.0,71174629.0,330767591.0,63522363.0,288501375.0,282061931.0,0.20730842989643047,0.22509179128225368
11613,메가스터디(주),72870,2012/12,370143696.0,52900950.0,353887805.0,48179806.0,343903997.0,330767591.0,0.14074176960112647,0.14817203533770118
11614,메가스터디(주),72870,2013/12,392725530.0,41217492.0,365325709.0,30587826.0,370143696.0,353887805.0,0.08505909692903796,0.10805912886568582
11615,메가스터디(주),72870,2014/12,422836469.0,40090779.0,384034206.0,31480120.0,392725530.0,365325709.0,0.08401869213941074,0.09831448510145702
11616,메가스터디(주),72870,2015/12,287731515.0,120554441.0,210797138.0,91148458.0,422836469.0,384034206.0,0.3064682415256181,0.339318527472524
11617,메가스터디(주),72870,2016/12,281591960.0,-1667873.0,213969390.0,2994481.0,287731515.0,210797138.0,0.014099420752851788,-0.005859140096058747
11618,메가스터디(주),72870,2017/12,271541455.0,-3521802.0,210628604.0,-885500.0,281591960.0,213969390.0,-0.00417100416164472,-0.01273400559248441
11619,메가스터디(주),72870,2018/12,291308489.0,23807746.0,222223395.0,14534682.0,271541455.0,210628604.0,0.06715774460360065,0.08459713376110774
11620,메가스터디(주),72870,2019/12,297625899.0,11417830.0,222739870.0,5536195.0,291308489.0,222223395.0,0.024883829455000065,0.038774540025670906
11621,메가스터디교육(주),215200,2015/12,,,171822125.0,8005654.0,,,,
11622,메가스터디교육(주),215200,2016/12,171726186.0,3019111.0,171610858.0,3502500.0,,171822125.0,0.020396992562592628,
11623,메가스터디교육(주),215200,2017/12,177803267.0,10830476.0,176475227.0,7358158.0,171726186.0,171610858.0,0.04227780607776953,0.06197175034631488
11624,메가스터디교육(주),215200,2018/12,215954469.0,42797570.0,207955250.0,40052298.0,177803267.0,176475227.0,0.20837212654188186,0.21738021167411425
11625,메가스터디교육(주),215200,2019/12,250557082.0,48427353.0,237732821.0,43354738.0,215954469.0,207955250.0,0.19455193361008757,0.2076148078056914
11626,메가엠디(주),133750,2015/12,61375268.0,8292412.0,63190071.0,9611118.0,,,,
11627,메가엠디(주),133750,2016/12,62585786.0,1170670.0,63551857.0,2793910.0,61375268.0,63190071.0,0.04408817262113923,0.018887706456577887
11628,메가엠디(주),133750,2017/12,57160625.0,-3249492.0,59140310.0,-2244041.0,62585786.0,63551857.0,-0.036580020630004845,-0.0542728917361874
11629,메가엠디(주),133750,2018/12,57191393.0,1127491.0,62835459.0,4762758.0,57160625.0,59140310.0,0.07809351052338928,0.019719651995997133
11630,메가엠디(주),133750,2019/12,57327494.0,804928.0,63052534.0,1873450.0,57191393.0,62835459.0,0.029763759916324982,0.01405755890729186
11632,메디앙스(주),14100,2011/12,,,34497702.0,-1060910.0,,36380992.0,-0.029935935331991303,
11633,메디앙스(주),14100,2012/12,,,34993137.0,713736.0,,34497702.0,0.02054187315251727,
11634,메디앙스(주),14100,2013/12,31449669.0,-3785797.0,30275256.0,-4507694.0,,34993137.0,-0.138127929700981,
11635,메디앙스(주),14100,2014/12,36828579.0,5314628.0,32863910.0,2411997.0,31449669.0,30275256.0,0.0764025612881868,0.15567558206824522
11636,메디앙스(주),14100,2015/12,42464425.0,5587551.0,35265726.0,2377187.0,36828579.0,32863910.0,0.06978422723409237,0.14093427460510893
11637,메디앙스(주),14100,2016/12,41601871.0,2691531.0,34179948.0,2113555.0,42464425.0,35265726.0,0.06086930627241086,0.06403353372438343
11638,메디앙스(주),14100,2017/12,47182741.0,5985273.0,35578360.0,1560525.0,41601871.0,34179948.0,0.044740907419944874,0.13482680985304074
11639,메디앙스(주),14100,2018/12,49904113.0,3180818.0,36681136.0,1424342.0,47182741.0,35578360.0,0.0394229707885037,0.06552520488510216
11640,메디앙스(주),14100,2019/12,82651629.0,32341007.0,74853047.0,37942919.0,49904113.0,36681136.0,0.6803818879455099,0.4879608610240362
11642,메디포스트(주),78160,2011/12,115041015.0,4977664.0,114032471.0,4097811.0,56291616.0,55981730.0,0.048205514314654224,0.05810526542372422
11643,메디포스트(주),78160,2012/12,117227496.0,1855432.0,116724453.0,2163512.0,115041015.0,114032471.0,0.01875143733498545,0.015976612516364733
11644,메디포스트(주),78160,2013/12,117422940.0,1127216.0,117543332.0,1815117.0,117227496.0,116724453.0,0.015496087095372504,0.009607619054242882
11645,메디포스트(주),78160,2014/12,117337749.0,-1808915.0,120206951.0,-349070.0,117422940.0,117543332.0,-0.0029364423511537945,-0.015410714695934464
11646,메디포스트(주),78160,2015/12,146482085.0,2698464.0,150166006.0,3490414.0,117337749.0,120206951.0,0.0258192538094703,0.02045686981972705
11647,메디포스트(주),78160,2016/12,143309055.0,-5367668.0,147915994.0,-4284150.0,146482085.0,150166006.0,-0.028744774927704456,-0.03704508012218731
11648,메디포스트(주),78160,2017/12,98862996.0,-1848011.0,106845856.0,-1319216.0,143309055.0,147915994.0,-0.010356464282230641,-0.015261967616568603
11649,메디포스트(주),78160,2018/12,126803684.0,-2007491.0,125048018.0,-2018130.0,98862996.0,106845856.0,-0.017405634441209947,-0.017791647397834717
11650,메디포스트(주),78160,2019/12,111959235.0,-14121187.0,111397280.0,-13875892.0,126803684.0,125048018.0,-0.11737084321296168,-0.11828626538109965
11652,명문제약(주),17180,2011/12,83131692.0,4067088.0,78060011.0,4996048.0,72661504.0,66638383.0,0.06905464341228279,0.05221136871728339
11653,명문제약(주),17180,2012/12,72868505.0,-12746355.0,70140533.0,-11547463.0,83131692.0,78060011.0,-0.1558356357990157,-0.16341460132899704
11654,명문제약(주),17180,2013/12,73197472.0,201312.0,72936714.0,2675638.0,72868505.0,70140533.0,0.03740130672209537,0.002756452996579758
11655,명문제약(주),17180,2014/12,73152408.0,-42998.0,75546828.0,2880217.0,73197472.0,72936714.0,0.038795100941220816,-0.0005876055381801474
11656,명문제약(주),17180,2015/12,67119522.0,-17864112.0,63211820.0,-16120170.0,73152408.0,75546828.0,-0.2323483290209054,-0.25470686829503236
11657,명문제약(주),17180,2016/12,94679938.0,6474094.0,91176217.0,6912204.0,67119522.0,63211820.0,0.08954325910627389,0.08002615089073845
11658,명문제약(주),17180,2017/12,101718869.0,8131233.0,97717409.0,7634993.0,94679938.0,91176217.0,0.08083907500404487,0.08280328301586883
11659,명문제약(주),17180,2018/12,93063869.0,327851.0,89688895.0,988269.0,101718869.0,97717409.0,0.010546806365702618,0.0033663249974440752
11660,명문제약(주),17180,2019/12,80195500.0,-20832842.0,76518694.0,-20402077.0,93063869.0,89688895.0,-0.2455011485666879,-0.24048156379930022
11661,명성티엔에스(주),257370,2018/12,37740963.0,1739631.0,37571933.0,1588251.0,,,,
11662,명성티엔에스(주),257370,2019/12,38250154.0,504333.0,38111627.0,546735.0,37740963.0,37571933.0,0.014447919733162657,0.013273472477052812
11663,모바일어플라이언스(주),87260,2017/12,26366195.0,1517409.0,26535675.0,1422656.0,,,,
11664,모바일어플라이언스(주),87260,2018/12,31347483.0,2038539.0,32620046.0,3130543.0,26366195.0,26535675.0,0.10584075207197627,0.0706431844458085
11665,모바일어플라이언스(주),87260,2019/12,28228950.0,-2674660.0,29543671.0,-2618146.0,31347483.0,32620046.0,-0.08423389482968015,-0.08978919567071093
11666,모트렉스(주),118990,2017/12,136785649.0,20102909.0,134302204.0,19260246.0,,,,
11667,모트렉스(주),118990,2018/12,126688202.0,-2372641.0,130174329.0,4795726.0,136785649.0,134302204.0,0.03626579602811112,-0.01801044764780092
11668,모트렉스(주),118990,2019/12,87239236.0,-38451989.0,94383232.0,-35576943.0,126688202.0,130174329.0,-0.3168625704836543,-0.35948627590257964
11670,무림에스피(주),1810,2011/12,,,162175207.0,5308259.0,,158429255.0,0.033114068137953735,
11671,무림에스피(주),1810,2012/12,164051255.0,6118425.0,154872992.0,9890013.0,,162175207.0,0.06238807242049654,
11672,무림에스피(주),1810,2013/12,174726048.0,9528505.0,162468557.0,8799592.0,164051255.0,154872992.0,0.05545817764947004,0.05625232219290677
11673,무림에스피(주),1810,2014/12,183768472.0,-1154271.0,164938084.0,4496924.0,174726048.0,162468557.0,0.027469962040262953,-0.006439546133090124
11674,무림에스피(주),1810,2015/12,181808163.0,1844929.0,167336528.0,3989790.0,183768472.0,164938084.0,0.0240150156280974,0.010093254455389361
11675,무림에스피(주),1810,2016/12,184194108.0,2579301.0,169313679.0,2865401.0,181808163.0,167336528.0,0.017023016415373838,0.014094453528677695
11676,무림에스피(주),1810,2017/12,194768331.0,10584827.0,174090834.0,4697608.0,184194108.0,169313679.0,0.027359034736972137,0.055862143108066704
11677,무림에스피(주),1810,2018/12,205448522.0,11351059.0,172608752.0,-156000.0,194768331.0,174090834.0,-0.0008999145444609789,0.05672454278181034
11678,무림에스피(주),1810,2019/12,205078802.0,1413220.0,174452616.0,2819600.0,205448522.0,172608752.0,0.016248423247153223,0.006884901040107138
11680,무림페이퍼(주),9200,2011/12,653574174.0,-1018615.0,352565924.0,-21316069.0,672948698.0,385189610.0,-0.05778626663612394,-0.0015357669611293365
11681,무림페이퍼(주),9200,2012/12,634702034.0,4668057.0,312581714.0,-30067568.0,653574174.0,352565924.0,-0.09040870411991149,0.007246981619332987
11682,무림페이퍼(주),9200,2013/12,663452792.0,24927839.0,325679083.0,12481024.0,634702034.0,312581714.0,0.03910948019575766,0.03840503228233579
11683,무림페이퍼(주),9200,2014/12,599475427.0,-41167970.0,297763383.0,-26343340.0,663452792.0,325679083.0,-0.08450928974735578,-0.06519447325770777
11684,무림페이퍼(주),9200,2015/12,596127536.0,78554.0,299517224.0,4974665.0,599475427.0,297763383.0,0.016657714788318918,0.0001314048265703403
11685,무림페이퍼(주),9200,2016/12,591501434.0,-1438449.0,311499918.0,10523188.0,596127536.0,299517224.0,0.03444482086232533,-0.0024223878607474523
11686,무림페이퍼(주),9200,2017/12,645620045.0,40872689.0,320513162.0,8395121.0,591501434.0,311499918.0,0.0265662887863017,0.06607708247542277
11687,무림페이퍼(주),9200,2018/12,667550639.0,61526647.0,312006281.0,-7342547.0,645620045.0,320513162.0,-0.023216826237545396,0.09370700663616094
11688,무림페이퍼(주),9200,2019/12,687909849.0,-6845806.0,306924937.0,-1767505.0,667550639.0,312006281.0,-0.005711474711879858,-0.01010107791500596
11690,무림피앤피(주),9580,2011/12,548259814.0,13267814.0,544410549.0,11164310.0,549887118.0,548137005.0,0.020437206525474497,0.024164005040447536
11691,무림피앤피(주),9580,2012/12,559411256.0,29181712.0,553726075.0,28090607.0,548259814.0,544410549.0,0.051160495672531184,0.05269021244727462
11692,무림피앤피(주),9580,2013/12,574707268.0,30188470.0,568313709.0,29304654.0,559411256.0,553726075.0,0.05223460775255363,0.05323688725853137
11693,무림피앤피(주),9580,2014/12,546921573.0,-10328835.0,545018770.0,-6402341.0,574707268.0,568313709.0,-0.01150122020288245,-0.018417563141103287
11694,무림피앤피(주),9580,2015/12,546281799.0,11614835.0,546102773.0,13845749.0,546921573.0,545018770.0,0.02537893067701991,0.0212491752175093
11695,무림피앤피(주),9580,2016/12,534096662.0,-790942.0,529681422.0,-704597.0,546281799.0,546102773.0,-0.0013099225723426807,-0.0014641943144033116
11696,무림피앤피(주),9580,2017/12,563220942.0,36478140.0,559608755.0,35789614.0,534096662.0,529681422.0,0.06571180894803938,0.06648601984881672
11697,무림피앤피(주),9580,2018/12,634361871.0,69774869.0,614946107.0,68346459.0,563220942.0,559608755.0,0.11637848722301743,0.11652616961863496
11698,무림피앤피(주),9580,2019/12,620557157.0,10362657.0,604862937.0,4727787.0,634361871.0,614946107.0,0.0077516837955170954,0.01651525997898886
11700,문배철강(주),8420,2011/12,,,81452208.0,3355523.0,,83527226.0,0.04067807627464645,
11701,문배철강(주),8420,2012/12,,,81434232.0,2558234.0,,81452208.0,0.031411258051928695,
