,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가 대 매출액비율,금융비용부담률,금융비용 대 총비용비율,이자부담률,지급이자율,차입금평균이자율,매출액정상영업이익률,유동자산구성비율,재고자산 대 유동자산비율,당좌자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,순운전자본비율,차입금비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,운전자본회전률,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,이자보상배율
2973,웰바이오텍(주),10600,2012,-13.13,-24.07,-7.71,-5.79,-9.24,14.16,0.0,-9.71,11.01,-2.15,-4.42,-7.83,88.99,0.66,3.16,7.69,7.06,72.89,62.83,27.09,58.3,41.7,583.0,228.94,85.1,19.8,111.56,141.3,71.51,54.61,62.06,41.05,35.39,5.46,11.03,1.03,2.06,3.61,4.78,17.47,20.89,2.91,7.7,4.69,12.67,28.8,17.38,1.97,0.0,0.64,0.0,1471.34,7.37,67.08,73.63,3.33,3.28
2974,웰바이오텍(주),10600,2013,-0.95,-24.52,1.57,2.78,12.89,0.74,0.0,-39.76,9.74,1.75,3.91,6.23,90.26,0.39,2.34,6.85,5.55,74.75,63.57,27.23,66.45,33.55,569.75,233.47,85.04,14.4,111.2,168.83,50.48,48.18,0.0,42.73,21.37,9.91,23.4,1.48,2.24,3.59,5.95,19.6,18.62,3.03,8.24,4.8,12.71,28.71,23.12,2.12,0.0,0.52,0.0,1449.71,15.9,194.36,216.02,7.07,3.26
2975,웰바이오텍(주),10600,2014,0.04,163.73,-5.24,-3.18,-13.58,-13.16,0.0,-91.36,8.16,-5.63,-11.0,-17.67,91.84,0.26,1.34,1.97,2.64,70.8,64.95,24.82,57.34,42.66,458.03,175.88,61.65,9.24,150.54,222.53,74.41,70.21,96.32,30.55,50.27,-1.0,-1.48,-0.22,1.95,3.16,5.13,20.82,17.53,2.68,7.51,4.18,10.86,33.61,12.83,1.79,0.0,242.01,0.0,1462.95,-0.38,-1.71,-5.65,-0.19,0.48
2976,웰바이오텍(주),10600,2015,-3.53,2.06,-5.82,-14.95,4.14,-5.97,0.0,1139.48,9.46,0.49,0.92,1.54,90.54,0.35,1.63,2.71,2.54,69.13,58.66,28.58,61.89,38.11,476.99,191.41,79.14,20.06,122.82,274.02,61.56,58.35,95.83,33.01,42.62,6.09,8.8,1.22,1.87,3.14,4.62,26.12,13.97,2.67,7.01,4.32,10.67,34.19,8.23,1.73,0.0,228.52,0.0,1427.53,12.14,51.98,161.9,6.38,4.91
2977,웰바이오텍(주),10600,2016,1.31,5.37,0.0,8.52,-7.44,-24.18,-545.28,-119.59,9.26,-2.88,-4.13,-7.0,90.74,0.39,1.38,1.95,2.12,68.23,63.66,24.8,56.56,43.44,441.48,160.97,58.5,12.13,168.06,235.15,76.81,74.94,0.0,25.84,55.27,3.68,5.11,1.12,1.43,2.42,3.52,22.17,16.46,2.09,5.38,3.41,8.73,41.8,6.02,1.33,0.0,269.02,0.0,1814.24,5.84,24.87,74.36,4.1,-1.12
2978,웰바이오텍(주),10600,2017,45.34,5.62,12.4,-8.65,-24.36,-17.01,0.0,0.0,3.92,-12.35,-11.91,-29.57,96.08,0.79,1.3,1.16,1.69,52.77,51.73,25.47,30.86,69.14,333.93,78.15,37.72,14.48,0.0,171.83,224.05,218.8,0.0,-14.75,188.05,-5.31,-6.32,-4.51,0.96,2.33,1.64,14.56,25.07,1.63,3.83,2.85,7.36,49.59,4.73,0.83,0.0,301.07,0.0,2102.62,-3.88,-22.0,-73.49,-4.77,-8.77
2979,웰바이오텍(주),10600,2018,27.76,-65.32,56.01,-29.18,193.26,4.45,0.0,0.0,4.55,-22.06,-16.46,-31.09,95.45,3.84,5.98,12.79,8.31,64.44,23.48,49.3,68.73,31.27,404.06,209.44,160.26,54.08,44.94,336.52,45.49,44.76,99.59,33.67,31.83,-19.12,-27.33,-8.99,0.75,1.43,1.56,13.77,26.5,1.26,1.92,3.64,5.54,65.84,7.15,0.7,0.0,0.0,0.0,0.0,1.05,21.82,24.07,1.57,-2.72
2980,웰바이오텍(주),10600,2019,7.8,-56.37,1.01,2.75,2.19,13.37,0.0,0.0,10.78,-19.75,-14.33,-20.27,89.22,2.33,4.95,10.8,10.03,60.38,23.89,45.96,63.12,36.88,354.82,220.28,167.66,32.45,43.75,319.93,58.42,43.42,99.41,32.97,27.87,-19.24,-40.33,-10.14,0.73,1.1,2.12,15.12,24.13,1.16,1.53,4.92,4.62,79.02,21.91,0.79,0.0,0.0,0.0,0.0,1.54,79.5,107.33,2.2,-5.0
2981,유니슨(주),18000,2011,-27.05,-60.55,44.18,-50.1,-3.54,5.58,0.0,0.0,3.69,-142.43,-24.17,-106.95,96.31,23.53,5.32,11.88,6.98,58.13,21.77,45.47,28.82,71.18,526.1,126.81,99.21,12.4,102.95,710.01,247.01,159.06,46.56,12.29,139.82,-9.31,-16.44,-32.94,0.17,0.68,0.23,12.22,29.87,0.41,0.67,1.06,4.06,89.98,0.32,0.18,0.0,491.71,48.98,1455.96,-3.53,-10.51,-105.99,-17.55,-1.48
2982,유니슨(주),18000,2012,0.46,5.89,-0.34,8.16,53.63,71.11,0.0,0.0,13.38,-19.99,-6.86,-20.22,86.62,8.93,4.68,8.25,8.09,57.67,23.62,44.04,40.16,59.84,585.01,174.15,133.01,18.97,55.48,413.39,149.02,82.46,39.11,24.55,96.18,-7.07,-10.95,-12.35,0.34,1.0,0.52,42.98,8.49,0.59,0.77,2.61,7.75,47.11,0.93,0.35,0.0,479.88,41.94,1398.87,1.88,5.34,61.29,5.49,-0.13
2983,유니슨(주),18000,2013,-12.41,-4.2,-15.27,6.78,-53.82,-64.22,0.0,0.0,-27.01,-184.41,-24.1,-77.01,127.01,22.47,4.27,5.96,6.64,55.78,29.77,39.18,21.17,78.83,270.17,101.79,71.49,11.16,1692.16,385.9,372.35,258.86,63.99,0.98,262.05,-10.96,-15.57,-61.72,0.13,0.42,0.19,15.23,23.97,0.23,0.31,0.87,3.81,95.93,0.33,0.13,0.0,515.09,52.29,1304.86,-11.01,-27.35,-271.61,-78.63,-2.65
2984,유니슨(주),18000,2014,5.57,1.56,1.92,45.92,-23.74,101.2,0.0,0.0,15.84,-20.56,-5.63,-31.04,84.16,10.74,3.59,5.66,5.61,53.86,42.62,30.9,15.29,84.71,206.02,87.63,50.28,5.98,0.0,105.91,553.98,401.93,63.17,-7.6,338.35,-3.51,-5.75,-11.15,0.27,1.51,0.33,21.39,17.07,0.5,0.78,1.38,10.69,34.14,0.68,0.24,0.0,601.72,49.65,1619.17,3.33,8.6,105.2,12.5,0.21
2985,유니슨(주),18000,2015,-22.62,-1.72,-40.21,-54.8,-11.98,44.36,0.0,70.08,13.27,-24.6,-10.68,-65.88,86.73,7.63,3.95,6.9,6.27,41.62,32.22,28.21,17.41,82.59,134.25,61.89,41.95,9.23,0.0,120.36,474.41,386.25,82.78,-25.62,319.17,5.78,8.6,9.6,0.43,2.68,0.52,24.36,14.98,0.89,1.46,2.31,21.6,16.9,0.98,0.39,0.0,580.29,35.42,1238.88,2.37,4.8,79.11,4.77,0.35
2986,유니슨(주),18000,2016,0.84,2.9,-0.39,41.54,-44.23,-55.62,0.0,-406.33,14.2,-62.01,-13.64,-100.82,85.8,13.93,3.59,6.05,5.81,41.11,45.78,22.29,12.08,87.92,66.91,103.4,56.06,0.69,1392.41,19.17,727.85,329.13,17.05,1.35,420.87,0.36,0.63,1.45,0.22,1.49,0.26,5.88,62.1,0.53,0.87,1.36,12.96,28.17,0.43,0.23,0.12,0.0,0.0,0.0,0.52,1.07,27.15,2.36,-1.33
2987,유니슨(주),18000,2017,11.32,-7.25,26.7,-5.5,94.2,255.4,0.0,0.0,17.73,0.6,0.44,3.29,82.27,3.73,3.21,5.87,5.82,46.79,34.15,30.81,16.78,83.22,112.18,61.88,40.75,5.71,0.0,80.16,495.93,450.57,95.98,-28.82,267.19,5.84,10.85,6.96,0.74,5.06,0.86,12.76,28.6,1.67,2.75,4.25,24.29,15.03,1.57,0.72,0.06,587.71,12.54,1531.77,9.79,22.89,698.45,14.0,2.29
2988,유니슨(주),18000,2018,-13.97,22.56,-55.51,-29.69,60.77,-11.48,-1395.73,-94.05,11.31,-8.74,-5.82,-24.74,88.69,3.97,3.45,6.68,6.12,24.2,53.97,11.14,31.36,68.64,147.94,40.42,18.6,1.11,0.0,85.31,218.89,190.9,96.43,-35.67,140.37,5.29,8.25,5.04,0.67,2.83,0.87,9.53,38.29,1.83,3.06,4.55,11.49,31.76,1.29,0.64,0.15,0.0,0.0,0.0,3.54,5.83,154.96,4.93,0.14
2989,유니슨(주),18000,2019,2.92,1.47,10.13,34.28,-1.14,-54.05,0.0,-1541.16,4.23,-5.38,-1.75,-5.71,95.77,8.45,3.98,6.68,6.67,25.89,65.81,8.85,30.12,69.88,146.25,78.87,26.97,4.14,0.0,17.3,231.98,108.98,29.84,-6.94,141.78,-7.68,-12.57,-16.7,0.33,1.06,0.47,4.29,85.05,1.3,3.27,2.16,8.07,45.23,0.54,0.46,0.17,673.54,16.74,1211.49,8.32,14.0,439.38,25.91,-2.05
2990,이구산업(주),25820,2011,6.39,4.06,8.93,26.17,-1.78,8.58,-81.05,-50.59,4.83,0.44,0.39,0.94,95.17,2.91,4.39,4.98,5.85,47.45,63.62,17.26,39.43,60.57,740.07,104.56,38.04,1.76,1459.61,2101.06,153.63,115.09,81.19,2.07,128.04,-12.04,-14.45,-8.45,0.89,2.17,1.51,18.29,19.96,1.9,4.68,3.19,5.36,68.07,1.8,0.98,0.0,980.58,446.51,2038.01,6.6,13.72,30.13,7.65,0.92
2991,이구산업(주),25820,2012,-3.88,-0.33,-7.25,-11.73,-6.05,-9.8,0.0,0.0,-0.36,-3.42,-2.71,-6.95,100.36,3.27,4.26,5.14,5.09,45.78,60.55,18.06,38.54,61.46,695.29,89.53,35.32,3.21,0.0,735.29,159.49,132.7,90.38,-5.36,133.85,-7.9,-9.42,-6.0,0.79,2.04,1.3,56.4,6.47,1.7,4.5,2.74,5.12,71.23,1.6,0.84,0.0,1012.87,444.7,2038.42,3.29,6.61,15.07,4.06,-0.82
2992,이구산업(주),25820,2013,-8.62,-0.93,-14.4,-18.66,-8.15,-0.13,0.0,0.0,-1.4,-3.99,-3.37,-8.72,101.4,2.59,3.57,4.42,4.23,42.88,57.54,18.21,38.73,61.27,638.61,84.32,35.8,1.89,0.0,1685.39,158.18,131.31,90.71,-7.98,133.92,3.35,3.96,2.32,0.85,2.19,1.38,54.12,6.74,1.9,4.66,3.22,5.32,68.56,1.61,0.89,0.0,906.35,393.49,1701.77,2.7,5.07,11.68,3.05,-1.33
2993,이구산업(주),25820,2014,-0.27,-0.49,0.61,5.84,2.0,-2.22,0.0,0.0,4.22,0.9,0.78,1.99,95.78,2.58,3.68,4.29,4.3,43.26,60.53,17.08,39.61,60.39,651.4,84.41,33.32,1.06,0.0,1868.68,152.44,129.37,92.85,-7.99,131.99,0.62,0.72,0.43,0.87,2.21,1.42,97.8,3.73,2.01,4.91,3.41,5.53,66.0,1.58,0.92,0.0,837.39,348.39,1571.17,7.22,13.55,32.56,8.32,0.77
2994,이구산업(주),25820,2015,-9.18,-2.21,-18.53,-17.39,-10.99,-11.76,0.0,0.0,-1.64,-5.22,-4.19,-10.67,101.64,2.5,3.3,4.07,3.87,38.81,61.37,14.99,38.82,61.18,579.8,75.34,29.1,1.45,0.0,1605.0,157.58,132.68,91.75,-12.7,134.49,3.79,4.44,2.75,0.8,2.05,1.32,99.46,3.67,1.95,4.99,3.2,5.71,63.95,1.42,0.87,0.0,801.42,338.56,1410.85,2.86,5.04,11.92,3.39,-1.7
2995,이구산업(주),25820,2016,4.86,-15.24,39.52,21.89,4.16,-6.19,0.0,0.0,7.6,2.28,1.76,4.55,92.4,2.57,3.23,4.21,4.05,51.63,53.61,23.95,38.57,61.43,603.94,91.85,42.61,0.89,0.0,211.71,159.3,145.76,99.14,-4.58,119.17,6.54,8.74,5.33,0.77,2.0,1.26,18.54,19.69,1.7,3.94,2.99,5.39,67.75,1.45,0.78,0.0,777.8,385.59,1678.57,8.59,18.55,37.41,11.39,1.96
2996,이구산업(주),25820,2017,3.03,0.56,5.81,31.55,9.34,16.07,149.97,43.08,8.88,4.91,4.23,10.64,91.12,1.96,2.8,4.11,3.91,53.02,66.66,17.68,40.92,59.08,660.33,100.82,33.62,1.7,8234.75,164.94,144.35,128.51,97.77,0.43,98.94,1.91,2.79,1.33,0.86,2.17,1.43,9.87,36.97,1.65,4.15,2.73,5.35,68.16,1.83,0.81,0.0,0.0,0.0,0.0,12.72,27.47,55.44,14.97,3.17
2997,이구산업(주),25820,2018,-3.39,-0.42,-5.91,-5.83,-5.17,-0.9,0.0,0.0,2.34,-1.16,-0.99,-2.45,97.66,1.84,2.65,3.66,3.74,51.64,66.71,17.19,40.17,59.83,626.2,98.33,32.74,1.01,0.0,217.18,148.93,130.73,96.77,-0.88,109.27,-0.93,-1.26,-0.64,0.86,2.11,1.44,9.72,37.53,1.64,4.91,2.45,5.21,70.12,1.82,0.82,0.0,0.0,0.0,0.0,6.2,13.28,27.6,7.11,-0.03
2998,이구산업(주),25820,2019,1.03,-1.59,3.38,16.18,-3.33,-7.44,0.0,0.0,2.53,-1.6,-1.28,-3.26,97.47,1.87,2.48,3.57,3.51,52.84,74.96,13.23,38.44,61.56,605.36,97.56,24.43,0.64,0.0,111.49,160.15,140.91,96.07,-1.32,109.28,1.57,2.3,1.21,0.8,2.04,1.32,8.46,43.12,1.54,5.28,2.17,5.53,66.02,1.7,0.76,0.0,0.0,0.0,0.0,5.97,13.14,27.71,7.48,0.16
2999,이노시스(주),56090,2015,120.49,9.67,203.41,38.11,579.25,-6.67,0.0,0.0,64.47,-5.56,-1.44,-2.25,35.53,2.22,1.61,4.96,3.11,78.56,15.36,66.49,81.17,18.83,1646.76,935.74,791.97,199.76,17.2,732.64,23.2,10.34,34.15,70.16,15.03,-12.57,-19.41,-12.56,0.26,0.4,0.72,13.59,26.87,0.36,0.45,1.81,2.18,167.66,1.17,0.28,0.0,121.9,18.69,723.58,7.79,46.26,301.63,41.34,-2.64
3000,이노시스(주),56090,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.47,-17.77,-3.14,-3.52,45.53,-2.4,-3.95,6.35,6.35,71.07,26.1,52.52,89.28,10.72,1538.67,1073.97,793.69,150.62,28.78,1060.03,12.01,7.41,63.09,64.45,5.37,-49.91,-111.71,-30.3,0.18,0.2,1.65,21.79,16.75,0.25,0.34,0.95,2.06,177.6,0.86,0.23,0.0,120.64,20.02,642.02,7.85,38.48,238.15,44.46,-15.69
3001,이노시스(주),56090,2017,19.52,17.31,-2.96,6.44,-8.08,13.74,0.0,0.0,31.31,-49.23,-9.01,-11.55,68.69,-2.07,-1.72,0.57,0.96,57.7,28.62,41.19,68.66,31.34,1412.46,853.41,609.13,212.36,32.42,365.79,45.66,9.85,7.04,50.94,30.62,-10.25,-15.28,-19.12,0.18,0.23,0.83,13.44,27.16,0.29,0.39,1.05,2.43,150.48,0.9,0.26,0.0,0.0,0.0,0.0,2.65,13.18,71.93,15.75,-56.25
3002,이노시스(주),56090,2018,-5.33,34.17,-19.71,9.67,-27.8,138.35,0.0,0.0,34.22,-46.45,-19.12,-31.49,65.78,3.56,3.73,5.36,6.68,48.94,39.1,29.81,52.36,47.64,1012.57,200.77,122.28,60.32,77.89,502.21,90.97,46.55,53.79,24.56,69.95,-6.3,-8.2,-7.09,0.41,0.68,1.05,23.59,15.47,0.77,1.15,2.31,5.5,66.37,1.7,0.6,0.0,0.0,0.0,0.0,-1.72,-6.08,-42.43,-4.06,-3.34
3003,이노시스(주),56090,2019,-5.05,-5.92,-10.36,5.2,-3.09,9.87,0.0,0.0,39.48,-5.43,-2.59,-4.9,60.52,3.68,3.72,6.79,6.25,46.2,45.88,25.0,53.44,46.56,978.44,334.83,181.2,39.59,65.42,613.71,87.12,25.82,23.94,32.4,61.51,-7.65,-10.84,-7.28,0.48,0.9,1.01,25.76,14.17,1.0,1.74,2.37,4.58,79.69,1.68,0.71,0.0,0.0,0.0,0.0,17.81,63.11,500.28,36.36,-0.73
3004,이엠코리아(주),95190,2011,25.12,46.97,5.62,23.24,2.7,33.45,-57.13,-7.62,17.68,2.64,1.89,5.13,82.32,1.9,2.41,2.74,3.32,32.0,41.16,18.83,39.73,60.27,736.78,83.08,48.89,7.09,0.0,299.98,151.69,96.94,58.93,-6.52,121.66,10.15,12.66,9.52,0.71,1.63,1.27,16.25,22.46,2.06,3.34,5.39,5.79,63.09,1.3,1.02,0.0,348.12,69.74,591.6,14.77,25.16,126.8,22.98,4.18
3005,이엠코리아(주),95190,2012,3.91,5.35,3.49,-5.39,15.14,7.49,58.89,-59.3,11.6,4.62,3.13,7.48,88.4,3.1,3.61,4.84,4.77,31.87,37.62,19.88,44.03,55.97,706.84,88.79,55.38,9.73,0.0,376.54,127.13,81.53,62.25,-4.02,102.87,7.46,9.22,6.28,0.68,1.62,1.17,21.43,17.03,2.12,3.5,5.39,6.55,55.76,1.14,0.98,0.0,307.18,75.64,514.05,19.23,32.37,132.59,28.93,0.99
3006,이엠코리아(주),95190,2013,7.94,4.87,4.19,40.55,1.95,4.99,-56.78,6.3,12.5,2.51,1.69,2.99,87.5,2.73,3.22,3.84,4.14,30.76,50.75,15.15,41.97,58.03,720.6,72.3,35.61,13.44,0.0,144.8,138.25,101.37,74.75,-11.79,116.83,6.06,7.17,5.44,0.67,1.56,1.18,23.29,15.67,2.15,3.85,4.84,10.1,36.15,1.14,0.95,0.0,268.59,62.6,477.73,18.38,33.09,143.23,28.43,1.13
3007,이엠코리아(주),95190,2014,18.02,19.75,23.92,32.66,4.32,20.88,-17.94,50.78,12.93,1.95,1.4,2.38,87.07,2.42,2.87,3.31,3.65,32.3,54.33,14.75,37.52,62.48,578.26,77.15,35.24,13.78,0.0,154.55,166.51,111.58,64.48,-9.57,136.25,4.25,5.2,4.01,0.72,1.81,1.19,16.73,21.81,2.27,4.8,4.3,11.09,32.92,1.23,0.97,0.0,259.62,56.14,531.56,18.43,38.61,180.31,27.82,1.61
3008,이엠코리아(주),95190,2015,-0.57,2.15,-4.09,8.01,-2.78,-4.69,-43.79,-8.21,12.78,1.55,0.98,1.33,87.22,2.36,2.38,3.07,3.09,31.16,61.19,12.09,37.21,62.79,562.19,72.73,28.23,4.12,0.0,152.85,168.77,115.14,66.39,-11.68,139.91,4.87,5.88,4.82,0.63,1.69,1.01,12.91,28.27,2.0,4.72,3.46,8.4,43.46,1.06,0.85,0.0,317.55,57.82,522.3,18.95,32.43,178.46,29.85,1.57
3009,이엠코리아(주),95190,2016,4.41,0.3,13.33,-1.55,-5.01,-3.43,-952.7,-185.43,6.03,-6.65,-3.99,-11.78,93.97,2.75,2.56,3.16,3.28,33.82,53.15,15.84,33.96,66.04,534.0,74.65,34.97,5.46,0.0,147.36,194.44,133.4,65.21,-11.49,158.7,3.03,3.71,3.4,0.6,1.69,0.93,11.47,31.81,1.84,4.28,3.24,7.66,47.67,1.01,0.78,0.0,0.0,0.0,0.0,13.47,24.31,128.42,22.95,-1.21
3010,이엠코리아(주),95190,2017,12.82,3.86,28.92,-6.92,33.88,2.02,0.0,0.0,8.36,-2.33,-1.31,-2.81,91.64,3.3,2.94,3.88,3.79,38.64,38.38,23.81,39.65,60.35,476.7,74.88,46.14,19.91,0.0,138.65,152.19,130.15,84.03,-12.97,115.11,5.7,7.54,6.48,0.56,1.52,0.89,9.97,36.62,1.55,2.81,3.45,6.98,52.26,1.01,0.66,2.13,346.62,84.44,709.3,13.88,28.63,133.51,26.13,-0.08
3011,이엠코리아(주),95190,2018,-7.66,9.12,-36.18,-18.54,12.03,2.74,0.0,0.0,9.89,-2.54,-1.44,-2.9,90.11,2.16,2.18,3.55,3.07,26.71,48.99,13.62,47.85,52.15,472.04,73.95,37.72,5.29,0.0,155.15,108.98,75.47,62.59,-9.41,78.99,8.72,12.03,7.7,0.57,1.3,1.01,10.33,35.35,1.72,3.0,4.05,7.06,51.7,0.98,0.74,1.27,0.0,0.0,0.0,13.93,22.56,124.99,23.58,-0.55
3012,이엠코리아(주),95190,2019,1.73,-10.31,33.3,-28.59,-12.06,-21.08,0.0,0.0,-0.96,-18.81,-8.69,-19.8,100.96,2.46,2.04,3.05,3.21,34.99,26.24,25.81,40.74,59.26,415.12,100.88,74.41,26.16,3010.41,183.19,145.44,85.14,51.72,0.31,101.02,1.73,2.49,2.23,0.46,1.04,0.83,10.24,35.65,1.5,2.34,4.16,6.13,59.53,0.78,0.7,19.48,0.0,0.0,0.0,6.92,12.59,67.89,15.1,-4.96
3013,이원컴포텍(주),88290,2011,5.21,18.15,0.15,-7.01,4.57,11.19,2.21,8.08,10.86,2.82,3.64,5.9,89.14,-1.32,-4.45,0.0,0.0,65.6,12.7,57.27,61.55,38.45,268.85,179.59,156.79,90.3,28.65,45.86,62.46,59.34,0.0,29.07,22.33,20.77,58.1,6.35,1.29,2.09,3.37,7.4,49.33,1.92,2.21,14.56,15.07,24.22,4.41,1.25,0.04,76.26,24.9,252.22,25.03,83.06,254.33,19.9,3.01
3014,이원컴포텍(주),88290,2012,-5.26,22.42,-20.82,-7.8,-1.12,-9.69,-92.84,0.0,9.74,0.24,0.28,0.44,90.26,-0.66,-2.08,8.05,4.11,55.0,14.78,46.87,64.11,35.89,264.44,191.77,163.42,98.45,30.89,46.09,55.97,44.74,0.0,26.32,7.77,22.13,159.4,6.6,1.17,1.87,3.14,7.19,50.78,1.93,2.24,14.19,15.63,23.35,3.3,1.25,0.04,84.64,20.3,213.52,25.52,64.37,268.44,21.21,-0.7
3015,이원컴포텍(주),88290,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23,-11.38,-9.71,-21.9,102.23,-0.12,-0.19,1.41,1.41,47.83,27.41,34.72,44.35,55.65,203.69,102.13,74.13,15.22,1315.74,18.32,125.46,105.58,53.02,1.0,29.56,-17.91,-76.01,-11.68,0.85,1.92,1.53,4.3,84.82,1.78,2.46,6.51,23.48,15.54,2.04,0.9,0.04,69.39,16.46,231.84,9.93,27.77,72.5,11.64,-59.37
3016,이원컴포텍(주),88290,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-3.94,-4.38,-11.78,94.34,0.37,0.66,2.39,2.39,47.83,35.92,30.65,37.17,62.83,183.75,85.29,54.65,2.97,0.0,41.56,169.05,150.88,85.67,-8.25,66.16,-13.47,-34.42,-7.61,1.11,2.99,1.77,6.33,57.65,2.33,3.63,6.48,15.23,23.96,2.54,1.07,0.07,58.18,12.93,187.98,19.5,47.58,130.72,17.53,-3.73
3017,이원컴포텍(주),88290,2015,7.62,-7.91,14.71,17.57,4.49,12.96,0.0,0.0,3.62,1.87,2.26,6.17,96.38,0.46,0.88,2.14,2.41,50.98,36.82,32.21,36.09,63.91,192.01,101.49,64.12,4.99,2514.5,58.95,177.11,139.2,66.84,0.75,81.88,-9.17,-19.84,-5.02,1.21,3.31,1.91,6.85,53.31,2.45,3.85,6.72,13.52,26.99,2.99,1.18,0.07,57.98,15.97,210.52,23.64,63.22,177.47,20.24,-5.77
3018,이원컴포텍(주),88290,2016,-16.24,0.39,-27.28,-18.54,-19.15,-4.16,-635.03,0.0,-6.38,-10.42,-12.69,-35.73,106.38,0.84,1.59,4.53,3.83,44.26,41.24,26.01,34.83,65.17,155.24,89.53,52.6,6.58,0.0,44.74,187.07,141.93,56.85,-5.18,74.16,4.73,11.94,2.31,1.22,3.43,1.89,5.24,69.62,2.54,4.15,6.57,10.35,35.27,2.98,1.25,0.09,0.0,0.0,0.0,10.67,23.78,81.04,7.98,-13.73
3019,이원컴포텍(주),88290,2017,27.93,48.04,14.54,14.44,-3.09,9.65,0.0,0.0,-0.68,-9.22,-11.85,-39.38,100.68,0.71,1.3,2.15,2.84,39.63,41.21,23.3,26.39,73.61,132.29,82.01,48.22,3.11,0.0,57.55,278.97,183.12,45.55,-8.69,149.13,2.59,4.84,1.66,1.29,4.27,1.84,4.87,74.9,3.09,5.25,7.49,9.52,38.36,2.63,1.42,0.08,0.0,0.0,0.0,6.27,12.46,74.81,5.47,-7.33
3020,이원컴포텍(주),88290,2018,-8.24,-14.55,0.55,-14.38,-9.48,7.7,0.0,0.0,7.55,-3.84,-4.94,-18.84,92.45,0.79,1.37,2.97,2.71,43.42,35.09,28.19,26.03,73.97,119.75,78.26,50.8,0.86,0.0,72.06,284.17,213.15,61.21,-12.06,137.91,0.22,0.46,0.12,1.29,4.91,1.74,5.24,69.71,3.1,5.02,8.14,8.09,45.13,2.56,1.38,0.09,0.0,0.0,0.0,9.95,20.6,97.86,7.4,1.72
3021,이원컴포텍(주),88290,2019,15.56,2.54,28.34,-26.97,130.76,8.63,0.0,125.5,7.66,4.95,6.71,16.8,92.34,0.69,1.57,4.45,3.66,48.22,19.97,38.6,51.98,48.02,230.96,141.38,113.15,28.39,68.22,119.69,92.38,65.62,60.43,14.11,41.85,13.56,29.94,5.15,1.35,3.39,2.26,7.17,50.93,2.95,4.01,11.08,7.97,45.8,2.98,1.5,0.08,0.0,0.0,0.0,17.4,40.59,200.47,13.77,3.7
3022,이트론(주),96040,2011,-42.72,209.6,-50.86,0.0,-39.19,-34.49,0.0,0.0,-1.67,-99.76,-41.2,-48.14,101.67,-2.69,-9.04,0.0,16.76,50.02,0.0,50.02,92.51,7.49,471.08,765.12,765.12,318.03,0.0,216.65,8.09,7.07,0.0,43.48,0.0,-85.9,0.0,-11.34,0.41,0.47,3.36,13.29,27.47,0.75,0.75,0.0,4.77,76.52,8.05,0.68,0.0,3.57,0.0,298.69,-13.14,-560.43,0.0,-23.17,-41.92
3023,이트론(주),96040,2012,-7.46,-75.75,1.71,0.0,-22.34,32.03,0.0,0.0,19.93,-32.72,-25.45,-24.79,80.07,-1.46,-6.78,0.0,0.0,54.98,0.0,54.98,73.18,26.82,365.83,211.78,211.78,109.41,0.0,295.21,36.64,35.47,0.0,29.02,0.0,-32.38,0.0,-10.73,0.78,0.93,4.64,15.43,23.65,1.48,1.48,0.0,5.84,62.55,11.32,1.14,0.0,5.34,0.0,463.37,11.86,425.04,0.0,14.66,-1532.3
3024,이트론(주),96040,2013,213.42,2223.64,194.33,0.0,57.98,230.57,0.0,0.0,17.93,3.88,5.03,12.35,82.07,1.2,2.88,5.17,10.34,51.63,19.88,41.37,37.22,62.78,455.11,107.59,86.2,25.73,281.74,96.58,168.65,128.92,54.35,3.64,85.56,-2.61,-5.15,-1.92,1.29,2.82,2.39,5.74,63.58,2.47,2.9,16.63,5.21,70.05,7.91,1.36,0.06,37.25,0.0,834.32,11.05,53.41,587.98,12.95,2.06
3025,이트론(주),96040,2014,10.55,-10.06,59.47,28.96,31.47,4.95,0.0,-91.54,21.56,-8.79,-5.35,-7.62,78.44,0.35,0.72,10.7,8.3,64.45,9.84,58.11,75.99,24.01,277.76,537.05,484.21,214.21,12.09,139.31,31.59,15.79,0.0,52.45,15.69,-11.82,-23.81,-4.9,0.61,0.87,2.05,5.35,68.19,1.11,1.24,10.29,3.4,107.5,15.11,0.88,0.12,30.08,0.0,828.25,6.37,175.37,0.0,10.99,0.26
