,회사명,거래소코드,회계년도,이자보상배율,,
13409,(주)인디에프,14990,Dec-15,-4.31,,
13410,(주)인디에프,14990,Dec-16,-6.89,,
13411,(주)인디에프,14990,Dec-17,1.68,,
13412,(주)인디에프,14990,Dec-18,2.1,,
13413,(주)인디에프,14990,Dec-19,-0.75,,
13414,(주)인바디,41830,Dec-00,73.85,,
13415,(주)인바디,41830,Dec-01,228.21,,
13416,(주)인바디,41830,Dec-02,690.18,,
13417,(주)인바디,41830,Dec-03,815.59,,
13418,(주)인바디,41830,Dec-04,4383.88,,
13419,(주)인바디,41830,Dec-05,813.75,,
13420,(주)인바디,41830,Dec-06,6.33,,
13421,(주)인바디,41830,Dec-07,47.82,,
13422,(주)인바디,41830,Dec-08,82.51,,
13423,(주)인바디,41830,Dec-09,383.57,,
13424,(주)인바디,41830,Dec-10,1125.25,,
13425,(주)인바디,41830,Dec-11,3494.28,,
13426,(주)인바디,41830,Dec-12,999999999,,
13427,(주)인바디,41830,Dec-13,999999999,,
13428,(주)인바디,41830,Dec-14,999999999,,
13429,(주)인바디,41830,Dec-15,999999999,,
13430,(주)인바디,41830,Dec-16,999999999,,
13431,(주)인바디,41830,Dec-17,999999999,,
13432,(주)인바디,41830,Dec-18,193.22,,
13433,(주)인바디,41830,Dec-19,196.35,,
13434,(주)인바이오젠,101140,Dec-08,11111111.11,,
13435,(주)인바이오젠,101140,Dec-09,-134.24,,
13436,(주)인바이오젠,101140,Dec-10,-18.37,,
13437,(주)인바이오젠,101140,Dec-11,1.5,,
13438,(주)인바이오젠,101140,Dec-12,-11.39,,
13439,(주)인바이오젠,101140,Dec-13,-7.15,,
13440,(주)인바이오젠,101140,Dec-14,-4.82,,
13441,(주)인바이오젠,101140,Dec-15,-54.81,,
13442,(주)인바이오젠,101140,Dec-16,-16.73,,
13443,(주)인바이오젠,101140,Dec-17,-26.6,,
13444,(주)인바이오젠,101140,Dec-18,999999999,,
13445,(주)인바이오젠,101140,Dec-19,-0.53,,
13446,(주)인산가,277410,Dec-17,11111111.11,,
13447,(주)인산가,277410,Dec-18,9.34,,
13448,(주)인산가,277410,Dec-19,57.43,,
13449,(주)인성정보,33230,Dec-00,10.65,,
13450,(주)인성정보,33230,Dec-01,-8.07,,
13451,(주)인성정보,33230,Dec-02,-18.59,,
13452,(주)인성정보,33230,Dec-03,-13.18,,
13453,(주)인성정보,33230,Dec-04,-11.77,,
13454,(주)인성정보,33230,Dec-05,2.12,,
13455,(주)인성정보,33230,Dec-06,-2.5,,
13456,(주)인성정보,33230,Dec-07,0.29,,
13457,(주)인성정보,33230,Dec-08,0.83,,
13458,(주)인성정보,33230,Dec-09,0.7,,
13459,(주)인성정보,33230,Dec-10,2.23,,
13460,(주)인성정보,33230,Dec-11,2.88,,
13461,(주)인성정보,33230,Dec-12,1.17,,
13462,(주)인성정보,33230,Dec-13,2.66,,
13463,(주)인성정보,33230,Dec-14,1.38,,
13464,(주)인성정보,33230,Dec-15,-1.26,,
13465,(주)인성정보,33230,Dec-16,2.08,,
13466,(주)인성정보,33230,Dec-17,1.19,,
13467,(주)인성정보,33230,Dec-18,1.15,,
13468,(주)인성정보,33230,Dec-19,1.34,,
13469,(주)인스코비,6490,Dec-00,-39.59,,
13470,(주)인스코비,6490,Dec-01,-25.01,,
13471,(주)인스코비,6490,Dec-02,-14.75,,
13472,(주)인스코비,6490,Dec-03,-4.22,,
13473,(주)인스코비,6490,Dec-04,-267.85,,
13474,(주)인스코비,6490,Dec-05,-1403.77,,
13475,(주)인스코비,6490,Dec-06,-10.43,,
13476,(주)인스코비,6490,Dec-07,-1.45,,
13477,(주)인스코비,6490,Dec-08,-4.86,,
13478,(주)인스코비,6490,Dec-09,-19.28,,
13479,(주)인스코비,6490,Dec-10,-5.84,,
13480,(주)인스코비,6490,Dec-11,-39.31,,
13481,(주)인스코비,6490,Dec-12,-39.21,,
13482,(주)인스코비,6490,Dec-13,-45.25,,
13483,(주)인스코비,6490,Dec-14,-53.39,,
13484,(주)인스코비,6490,Dec-15,-4.39,,
13485,(주)인스코비,6490,Dec-16,-1.74,,
13486,(주)인스코비,6490,Dec-17,-1.45,,
13487,(주)인스코비,6490,Dec-18,4.37,,
13488,(주)인스코비,6490,Dec-19,2.47,,
13489,(주)인지디스플레이,37330,Dec-00,2.14,,
13490,(주)인지디스플레이,37330,Dec-01,-0.21,,
13491,(주)인지디스플레이,37330,Dec-02,-1.97,,
13492,(주)인지디스플레이,37330,Dec-03,6.32,,
13493,(주)인지디스플레이,37330,Dec-04,9.31,,
13494,(주)인지디스플레이,37330,Dec-05,7.61,,
13495,(주)인지디스플레이,37330,Dec-06,10.71,,
13496,(주)인지디스플레이,37330,Dec-07,5.21,,
13497,(주)인지디스플레이,37330,Dec-08,0.17,,
13498,(주)인지디스플레이,37330,Dec-09,3.2,,
13499,(주)인지디스플레이,37330,Dec-10,19.11,,
13500,(주)인지디스플레이,37330,Dec-11,17.61,,
13501,(주)인지디스플레이,37330,Dec-12,12.6,,
13502,(주)인지디스플레이,37330,Dec-13,999999999,,
13503,(주)인지디스플레이,37330,Dec-14,999999999,,
13504,(주)인지디스플레이,37330,Dec-15,999999999,,
13505,(주)인지디스플레이,37330,Dec-16,8.68,,
13506,(주)인지디스플레이,37330,Dec-17,2.25,,
13507,(주)인지디스플레이,37330,Dec-18,12.09,,
13508,(주)인지디스플레이,37330,Dec-19,6.81,,
13509,(주)인콘,83640,Dec-02,11111111.11,,
13510,(주)인콘,83640,Dec-03,23.18,,
13511,(주)인콘,83640,Dec-04,33.7,,
13512,(주)인콘,83640,Dec-05,59.73,,
13513,(주)인콘,83640,Dec-06,116.8,,
13514,(주)인콘,83640,Dec-07,47.13,,
13515,(주)인콘,83640,Dec-08,47.62,,
13516,(주)인콘,83640,Dec-09,29.04,,
13517,(주)인콘,83640,Dec-10,44.31,,
13518,(주)인콘,83640,Dec-11,15.12,,
13519,(주)인콘,83640,Dec-12,12.53,,
13520,(주)인콘,83640,Dec-13,16.68,,
13521,(주)인콘,83640,Dec-14,7.89,,
13522,(주)인콘,83640,Dec-15,1310.78,,
13523,(주)인콘,83640,Dec-16,-2519.39,,
13524,(주)인콘,83640,Dec-17,9.95,,
13525,(주)인콘,83640,Dec-18,-0.99,,
13526,(주)인콘,83640,Dec-19,-0.87,,
13527,(주)인터로조,119610,Dec-07,11111111.11,,
13528,(주)인터로조,119610,Dec-08,11.82,,
13529,(주)인터로조,119610,Dec-09,44.68,,
13530,(주)인터로조,119610,Dec-10,67.42,,
13531,(주)인터로조,119610,Dec-11,999999999,,
13532,(주)인터로조,119610,Dec-12,47.68,,
13533,(주)인터로조,119610,Dec-13,31,,
13534,(주)인터로조,119610,Dec-14,28.02,,
13535,(주)인터로조,119610,Dec-15,60.58,,
13536,(주)인터로조,119610,Dec-16,154.19,,
13537,(주)인터로조,119610,Dec-17,340.27,,
13538,(주)인터로조,119610,Dec-18,205.66,,
13539,(주)인터로조,119610,Dec-19,26.92,,
13540,(주)인터엠,17250,Sep-00,7.55,,
13541,(주)인터엠,17250,Sep-01,9.15,,
13542,(주)인터엠,17250,Sep-02,8.77,,
13543,(주)인터엠,17250,Sep-03,7.21,,
13544,(주)인터엠,17250,Sep-04,6.95,,
13545,(주)인터엠,17250,Sep-05,4.25,,
13546,(주)인터엠,17250,Sep-06,6.58,,
13547,(주)인터엠,17250,Sep-07,3.78,,
13548,(주)인터엠,17250,Sep-08,1.96,,
13549,(주)인터엠,17250,Sep-09,0.83,,
13550,(주)인터엠,17250,Sep-10,3.22,,
13551,(주)인터엠,17250,Sep-11,1.49,,
13552,(주)인터엠,17250,Sep-12,1.73,,
13553,(주)인터엠,17250,Sep-13,2.45,,
13554,(주)인터엠,17250,Sep-14,4.86,,
13555,(주)인터엠,17250,Sep-15,1.91,,
13556,(주)인터엠,17250,Sep-16,3.95,,
13557,(주)인터엠,17250,Sep-17,4.1,,
13558,(주)인터엠,17250,Sep-18,4.28,,
13559,(주)인터엠,17250,Sep-19,-4.1,,
13560,(주)인터플렉스,51370,Dec-00,192.59,,
13561,(주)인터플렉스,51370,Dec-01,7.06,,
13562,(주)인터플렉스,51370,Dec-02,40.9,,
13563,(주)인터플렉스,51370,Dec-03,50.27,,
13564,(주)인터플렉스,51370,Dec-04,219.43,,
13565,(주)인터플렉스,51370,Dec-05,325.5,,
13566,(주)인터플렉스,51370,Dec-06,-430.39,,
13567,(주)인터플렉스,51370,Dec-07,-32.4,,
13568,(주)인터플렉스,51370,Dec-08,-0.2,,
13569,(주)인터플렉스,51370,Dec-09,10.82,,
13570,(주)인터플렉스,51370,Dec-10,20.23,,
13571,(주)인터플렉스,51370,Dec-11,9.73,,
13572,(주)인터플렉스,51370,Dec-12,8.66,,
13573,(주)인터플렉스,51370,Dec-13,0.01,,
13574,(주)인터플렉스,51370,Dec-14,-21.86,,
13575,(주)인터플렉스,51370,Dec-15,-23.42,,
13576,(주)인터플렉스,51370,Dec-16,-13.68,,
13577,(주)인터플렉스,51370,Dec-17,19.02,,
13578,(주)인터플렉스,51370,Dec-18,-29.9,,
13579,(주)인터플렉스,51370,Dec-19,-10.24,,
13580,(주)인텍플러스,64290,Dec-04,11111111.11,,
13581,(주)인텍플러스,64290,Dec-05,-14.29,,
13582,(주)인텍플러스,64290,Dec-06,3.05,,
13583,(주)인텍플러스,64290,Dec-07,6.06,,
13584,(주)인텍플러스,64290,Dec-08,6.38,,
13585,(주)인텍플러스,64290,Dec-09,6.48,,
13586,(주)인텍플러스,64290,Dec-10,32.11,,
13587,(주)인텍플러스,64290,Dec-11,16.74,,
13588,(주)인텍플러스,64290,Dec-12,6.55,,
13589,(주)인텍플러스,64290,Dec-13,-8.37,,
13590,(주)인텍플러스,64290,Dec-14,-5.46,,
13591,(주)인텍플러스,64290,Dec-15,0.96,,
13592,(주)인텍플러스,64290,Dec-16,-15.21,,
13593,(주)인텍플러스,64290,Dec-17,0.12,,
13594,(주)인텍플러스,64290,Dec-18,-34,,
13595,(주)인텍플러스,64290,Dec-19,15.61,,
13596,(주)인텔리안테크놀로지스,189300,Dec-07,11111111.11,,
13597,(주)인텔리안테크놀로지스,189300,Dec-08,4.93,,
13598,(주)인텔리안테크놀로지스,189300,Dec-09,17.77,,
13599,(주)인텔리안테크놀로지스,189300,Dec-10,5.02,,
13600,(주)인텔리안테크놀로지스,189300,Dec-11,3.75,,
13601,(주)인텔리안테크놀로지스,189300,Dec-12,4.19,,
13602,(주)인텔리안테크놀로지스,189300,Dec-13,5.42,,
13603,(주)인텔리안테크놀로지스,189300,Dec-14,4.62,,
13604,(주)인텔리안테크놀로지스,189300,Dec-15,6.45,,
13605,(주)인텔리안테크놀로지스,189300,Dec-16,18,,
13606,(주)인텔리안테크놀로지스,189300,Dec-17,19.97,,
13607,(주)인텔리안테크놀로지스,189300,Dec-18,12.29,,
13608,(주)인텔리안테크놀로지스,189300,Dec-19,6.27,,
13609,(주)인트로메딕,150840,Dec-07,11111111.11,,
13610,(주)인트로메딕,150840,Dec-08,-15.62,,
13611,(주)인트로메딕,150840,Dec-09,-26.63,,
13612,(주)인트로메딕,150840,Dec-10,16.62,,
13613,(주)인트로메딕,150840,Dec-11,0.41,,
13614,(주)인트로메딕,150840,Dec-12,1.73,,
13615,(주)인트로메딕,150840,Dec-13,22.79,,
13616,(주)인트로메딕,150840,Dec-14,70.59,,
13617,(주)인트로메딕,150840,Dec-15,-13.03,,
13618,(주)인트로메딕,150840,Dec-16,-4.46,,
13619,(주)인트로메딕,150840,Dec-17,-0.9,,
13620,(주)인트로메딕,150840,Dec-18,-1.61,,
13621,(주)인트로메딕,150840,Dec-19,-2.29,,
13622,(주)인트론바이오테크놀로지,48530,Dec-00,-11.93,,
13623,(주)인트론바이오테크놀로지,48530,Dec-01,0.41,,
13624,(주)인트론바이오테크놀로지,48530,Dec-02,-6.56,,
13625,(주)인트론바이오테크놀로지,48530,Dec-03,-2.59,,
13626,(주)인트론바이오테크놀로지,48530,Dec-04,0.75,,
13627,(주)인트론바이오테크놀로지,48530,Dec-05,4.42,,
13628,(주)인트론바이오테크놀로지,48530,Dec-06,6.49,,
13629,(주)인트론바이오테크놀로지,48530,Dec-07,1.78,,
13630,(주)인트론바이오테크놀로지,48530,Dec-08,1.13,,
13631,(주)인트론바이오테크놀로지,48530,Dec-09,3.98,,
13632,(주)인트론바이오테크놀로지,48530,Dec-10,2.63,,
13633,(주)인트론바이오테크놀로지,48530,Dec-11,0.65,,
13634,(주)인트론바이오테크놀로지,48530,Dec-12,-2.03,,
13635,(주)인트론바이오테크놀로지,48530,Dec-13,0.23,,
13636,(주)인트론바이오테크놀로지,48530,Dec-14,1.65,,
13637,(주)인트론바이오테크놀로지,48530,Dec-15,4.55,,
13638,(주)인트론바이오테크놀로지,48530,Dec-16,-12.49,,
13639,(주)인트론바이오테크놀로지,48530,Dec-17,-28.7,,
13640,(주)인트론바이오테크놀로지,48530,Dec-18,33.84,,
13641,(주)인트론바이오테크놀로지,48530,Dec-19,-4.56,,
13642,(주)인팩,23810,Dec-00,5.21,,
13643,(주)인팩,23810,Dec-01,6.6,,
13644,(주)인팩,23810,Dec-02,15.29,,
13645,(주)인팩,23810,Dec-03,14.4,,
13646,(주)인팩,23810,Dec-04,1.3,,
13647,(주)인팩,23810,Dec-05,7.9,,
13648,(주)인팩,23810,Dec-06,13.12,,
13649,(주)인팩,23810,Dec-07,10.22,,
13650,(주)인팩,23810,Dec-08,4.83,,
13651,(주)인팩,23810,Dec-09,9.99,,
13652,(주)인팩,23810,Dec-10,20.42,,
13653,(주)인팩,23810,Dec-11,22.1,,
13654,(주)인팩,23810,Dec-12,9.92,,
13655,(주)인팩,23810,Dec-13,19.08,,
13656,(주)인팩,23810,Dec-14,30.11,,
13657,(주)인팩,23810,Dec-15,25.61,,
13658,(주)인팩,23810,Dec-16,29.6,,
13659,(주)인팩,23810,Dec-17,-2.75,,
13660,(주)인팩,23810,Dec-18,1.43,,
13661,(주)인팩,23810,Dec-19,-0.16,,
13662,(주)인포마크,175140,Dec-10,11111111.11,,
13663,(주)인포마크,175140,Dec-11,1.94,,
13664,(주)인포마크,175140,Dec-12,3.77,,
13665,(주)인포마크,175140,Dec-13,3.01,,
13666,(주)인포마크,175140,Dec-14,4.51,,
13667,(주)인포마크,175140,Dec-15,-1.55,,
13668,(주)인포마크,175140,Dec-16,5.22,,
13669,(주)인포마크,175140,Dec-17,-8.19,,
13670,(주)인포마크,175140,Dec-18,-0.57,,
13671,(주)인포마크,175140,Dec-19,-7.23,,
13672,(주)인포바인,115310,Dec-04,11111111.11,,
13673,(주)인포바인,115310,Dec-05,2.24,,
13674,(주)인포바인,115310,Dec-06,3.82,,
13675,(주)인포바인,115310,Dec-07,195.88,,
13676,(주)인포바인,115310,Dec-08,1835.95,,
13677,(주)인포바인,115310,Dec-09,999999999,,
13678,(주)인포바인,115310,Dec-10,999999999,,
13679,(주)인포바인,115310,Dec-11,999999999,,
13680,(주)인포바인,115310,Dec-12,999999999,,
13681,(주)인포바인,115310,Dec-13,48.92,,
13682,(주)인포바인,115310,Dec-14,19.27,,
13683,(주)인포바인,115310,Dec-15,137.13,,
13684,(주)인포바인,115310,Dec-16,1941.03,,
13685,(주)인포바인,115310,Dec-17,2199.94,,
13686,(주)인포바인,115310,Dec-18,36434.33,,
13687,(주)인포바인,115310,Dec-19,372.71,,
13688,(주)인피니트헬스케어,71200,Dec-02,11111111.11,,
13689,(주)인피니트헬스케어,71200,Dec-03,1.32,,
13690,(주)인피니트헬스케어,71200,Dec-04,3.8,,
13691,(주)인피니트헬스케어,71200,Dec-05,3.13,,
13692,(주)인피니트헬스케어,71200,Dec-06,1.98,,
13693,(주)인피니트헬스케어,71200,Dec-07,4.2,,
13694,(주)인피니트헬스케어,71200,Dec-08,3.24,,
13695,(주)인피니트헬스케어,71200,Dec-09,8.94,,
13696,(주)인피니트헬스케어,71200,Dec-10,12.24,,
13697,(주)인피니트헬스케어,71200,Dec-11,-1.85,,
13698,(주)인피니트헬스케어,71200,Dec-12,-5.34,,
13699,(주)인피니트헬스케어,71200,Dec-13,4.86,,
13700,(주)인피니트헬스케어,71200,Dec-14,9.67,,
13701,(주)인피니트헬스케어,71200,Dec-15,16.34,,
13702,(주)인피니트헬스케어,71200,Dec-16,28.75,,
13703,(주)인피니트헬스케어,71200,Dec-17,26.92,,
13704,(주)인피니트헬스케어,71200,Dec-18,23.37,,
13705,(주)인피니트헬스케어,71200,Dec-19,49,,
13706,(주)일승,333430,Dec-19,11111111.11,,
13707,(주)일신바이오베이스,68330,Dec-04,11111111.11,,
13708,(주)일신바이오베이스,68330,Dec-05,54.37,,
13709,(주)일신바이오베이스,68330,Dec-06,23.41,,
13710,(주)일신바이오베이스,68330,Dec-07,56.42,,
13711,(주)일신바이오베이스,68330,Dec-08,48.2,,
13712,(주)일신바이오베이스,68330,Dec-09,317.11,,
13713,(주)일신바이오베이스,68330,Dec-10,685.94,,
13714,(주)일신바이오베이스,68330,Dec-11,7.11,,
13715,(주)일신바이오베이스,68330,Dec-12,13.64,,
13716,(주)일신바이오베이스,68330,Dec-13,12.87,,
13717,(주)일신바이오베이스,68330,Dec-14,74.93,,
13718,(주)일신바이오베이스,68330,Dec-15,123.4,,
13719,(주)일신바이오베이스,68330,Dec-16,697.78,,
13720,(주)일신바이오베이스,68330,Dec-17,999999999,,
13721,(주)일신바이오베이스,68330,Dec-18,999999999,,
13722,(주)일신바이오베이스,68330,Dec-19,999999999,,
13723,(주)일신석재,7110,Dec-00,0.47,,
13724,(주)일신석재,7110,Dec-01,0.8,,
13725,(주)일신석재,7110,Dec-02,1.65,,
13726,(주)일신석재,7110,Dec-03,0.48,,
13727,(주)일신석재,7110,Dec-04,0.33,,
13728,(주)일신석재,7110,Dec-05,1.18,,
13729,(주)일신석재,7110,Dec-06,-3.24,,
13730,(주)일신석재,7110,Dec-07,1.63,,
13731,(주)일신석재,7110,Dec-08,1.77,,
13732,(주)일신석재,7110,Dec-09,1.63,,
13733,(주)일신석재,7110,Dec-10,3.91,,
13734,(주)일신석재,7110,Dec-11,3.04,,
13735,(주)일신석재,7110,Dec-12,2.9,,
13736,(주)일신석재,7110,Dec-13,2.61,,
13737,(주)일신석재,7110,Dec-14,0.17,,
13738,(주)일신석재,7110,Dec-15,-5.83,,
13739,(주)일신석재,7110,Dec-16,-6.6,,
13740,(주)일신석재,7110,Dec-17,2.35,,
13741,(주)일신석재,7110,Dec-18,3.24,,
13742,(주)일신석재,7110,Dec-19,3.88,,
13743,(주)일야,58450,Dec-00,3.3,,
13744,(주)일야,58450,Dec-01,6.37,,
13745,(주)일야,58450,Dec-02,5.49,,
13746,(주)일야,58450,Dec-03,-10.13,,
13747,(주)일야,58450,Dec-04,-1.89,,
13748,(주)일야,58450,Dec-05,-7.99,,
13749,(주)일야,58450,Dec-06,1.05,,
13750,(주)일야,58450,Dec-07,9.73,,
13751,(주)일야,58450,Dec-08,90.44,,
13752,(주)일야,58450,Dec-09,72.39,,
13753,(주)일야,58450,Dec-10,-1.46,,
13754,(주)일야,58450,Dec-11,-57.51,,
13755,(주)일야,58450,Dec-12,-17.29,,
13756,(주)일야,58450,Dec-13,3.44,,
13757,(주)일야,58450,Dec-14,12.69,,
13758,(주)일야,58450,Dec-15,21.3,,
13759,(주)일야,58450,Dec-16,34.6,,
13760,(주)일야,58450,Dec-17,-29.01,,
13761,(주)일야,58450,Dec-18,-16.53,,
13762,(주)일야,58450,Dec-19,-5.8,,
13763,(주)일지테크,19540,Sep-00,2.11,,
13764,(주)일지테크,19540,Sep-01,3.22,,
13765,(주)일지테크,19540,Sep-02,17.17,,
13766,(주)일지테크,19540,Sep-03,44.2,,
13767,(주)일지테크,19540,Sep-04,46.87,,
13768,(주)일지테크,19540,Dec-05,25.41,,
13769,(주)일지테크,19540,Dec-06,5.5,,
13770,(주)일지테크,19540,Dec-07,26.4,,
13771,(주)일지테크,19540,Dec-08,7.89,,
13772,(주)일지테크,19540,Dec-09,26.69,,
13773,(주)일지테크,19540,Dec-10,26.4,,
13774,(주)일지테크,19540,Dec-11,6.18,,
13775,(주)일지테크,19540,Dec-12,2.24,,
13776,(주)일지테크,19540,Dec-13,2.77,,
13777,(주)일지테크,19540,Dec-14,6.88,,
13778,(주)일지테크,19540,Dec-15,3.63,,
13779,(주)일지테크,19540,Dec-16,4.99,,
13780,(주)일지테크,19540,Dec-17,0.15,,
13781,(주)일지테크,19540,Dec-18,0.27,,
13782,(주)일지테크,19540,Dec-19,-2.46,,
13783,(주)일진파워,94820,Dec-04,11111111.11,,
13784,(주)일진파워,94820,Dec-05,13.12,,
13785,(주)일진파워,94820,Dec-06,14.12,,
13786,(주)일진파워,94820,Dec-07,18.03,,
13787,(주)일진파워,94820,Dec-08,178.7,,
13788,(주)일진파워,94820,Dec-09,225.62,,
13789,(주)일진파워,94820,Dec-10,6.82,,
13790,(주)일진파워,94820,Dec-11,11.52,,
13791,(주)일진파워,94820,Dec-12,1.93,,
13792,(주)일진파워,94820,Dec-13,6.12,,
13793,(주)일진파워,94820,Dec-14,8.71,,
13794,(주)일진파워,94820,Dec-15,15.97,,
13795,(주)일진파워,94820,Dec-16,18.27,,
13796,(주)일진파워,94820,Dec-17,63.46,,
13797,(주)일진파워,94820,Dec-18,467.98,,
13798,(주)일진파워,94820,Dec-19,217.6,,
13799,(주)잇츠한불,226320,Dec-11,11111111.11,,
13800,(주)잇츠한불,226320,Dec-12,236.26,,
13801,(주)잇츠한불,226320,Dec-13,829644.7,,
13802,(주)잇츠한불,226320,Dec-14,999999999,,
13803,(주)잇츠한불,226320,Dec-15,999999999,,
13804,(주)잇츠한불,226320,Dec-16,999999999,,
13805,(주)잇츠한불,226320,Dec-17,44.04,,
13806,(주)잇츠한불,226320,Dec-18,999999999,,
13807,(주)잇츠한불,226320,Dec-19,10.28,,
13808,(주)잉크테크,49550,May-01,11111111.11,,
13809,(주)잉크테크,49550,May-02,25.88,,
13810,(주)잉크테크,49550,May-03,50.41,,
13811,(주)잉크테크,49550,May-04,38.23,,
13812,(주)잉크테크,49550,Dec-05,5.46,,
13813,(주)잉크테크,49550,Dec-06,-6.4,,
13814,(주)잉크테크,49550,Dec-07,0.19,,
13815,(주)잉크테크,49550,Dec-08,2.41,,
13816,(주)잉크테크,49550,Dec-09,3.81,,
13817,(주)잉크테크,49550,Dec-10,-0.11,,
13818,(주)잉크테크,49550,Dec-11,-3.46,,
13819,(주)잉크테크,49550,Dec-12,1.78,,
13820,(주)잉크테크,49550,Dec-13,0.89,,
13821,(주)잉크테크,49550,Dec-14,-1.87,,
13822,(주)잉크테크,49550,Dec-15,-1.57,,
13823,(주)잉크테크,49550,Dec-16,-0.02,,
13824,(주)잉크테크,49550,Dec-17,-2.6,,
13825,(주)잉크테크,49550,Dec-18,-0.58,,
13826,(주)잉크테크,49550,Dec-19,-0.65,,
13827,(주)자비스,254120,Dec-16,11111111.11,,
13828,(주)자비스,254120,Dec-17,11111111.11,,
13829,(주)자비스,254120,Dec-18,11111111.11,,
13830,(주)자비스,254120,Dec-19,-1.08,,
13831,(주)자연과환경,43910,Dec-02,11111111.11,,
13832,(주)자연과환경,43910,Dec-03,50.03,,
13833,(주)자연과환경,43910,Dec-04,29.98,,
13834,(주)자연과환경,43910,Dec-05,7.61,,
13835,(주)자연과환경,43910,Dec-06,-0.19,,
13836,(주)자연과환경,43910,Dec-07,10.12,,
13837,(주)자연과환경,43910,Dec-08,-3.11,,
13838,(주)자연과환경,43910,Dec-09,1.63,,
13839,(주)자연과환경,43910,Dec-10,1.06,,
13840,(주)자연과환경,43910,Dec-11,-7.76,,
13841,(주)자연과환경,43910,Dec-12,-4.16,,
13842,(주)자연과환경,43910,Dec-13,-2.13,,
13843,(주)자연과환경,43910,Dec-14,1.07,,
13844,(주)자연과환경,43910,Dec-15,0.76,,
13845,(주)자연과환경,43910,Dec-16,-13.84,,
13846,(주)자연과환경,43910,Dec-17,-8.54,,
13847,(주)자연과환경,43910,Dec-18,1.13,,
13848,(주)자연과환경,43910,Dec-19,1.54,,
13849,(주)자이언트스텝,289220,Dec-17,11111111.11,,
13850,(주)자이언트스텝,289220,Dec-18,-254.93,,
13851,(주)자이언트스텝,289220,Dec-19,-6.87,,
13852,(주)장원테크,174880,Dec-07,11111111.11,,
13853,(주)장원테크,174880,Dec-08,9.38,,
13854,(주)장원테크,174880,Dec-09,6.05,,
13855,(주)장원테크,174880,Dec-10,2.2,,
13856,(주)장원테크,174880,Dec-11,3.34,,
13857,(주)장원테크,174880,Dec-12,11.89,,
