,회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS),[제조]자본(*)(IFRS2)
357,(주)금비,8870,Sep-15,2817261.0,75497346.0,45422689.0
358,(주)금비,8870,Sep-16,6032090.0,80284267.0,46481587.0
359,(주)금비,8870,Sep-17,1457776.0,80937315.0,46703110.0
360,(주)금비,8870,Sep-18,4159383.0,83535809.0,22239137.0
361,(주)금비,8870,Sep-19,2736847.0,84602682.0,31251974.0
362,(주)금양,1570,Dec-11,2436780.0,43024251.0,
363,(주)금양,1570,Dec-12,3159937.0,45261596.0,82117294.0
364,(주)금양,1570,Dec-13,1518013.0,45422689.0,92714230.0
365,(주)금양,1570,Dec-14,2861900.0,46481587.0,97560824.0
366,(주)금양,1570,Dec-15,2338700.0,46703110.0,131065067.0
367,(주)금양,1570,Dec-16,-23749351.0,22239137.0,65090945.0
368,(주)금양,1570,Dec-17,366688.0,31251974.0,76345247.0
369,(주)금양,1570,Dec-18,16116052.0,49187838.0,92305175.0
370,(주)금양,1570,Dec-19,-12752836.0,35004819.0,113200802.0
371,(주)금호에이치티,214330,Dec-15,16768247.0,82117294.0,
372,(주)금호에이치티,214330,Dec-16,12887704.0,92714230.0,142256701.0
373,(주)금호에이치티,214330,Dec-17,5433832.0,97560824.0,159990222.0
374,(주)금호에이치티,214330,Dec-18,7102658.0,131065067.0,176303850.0
375,(주)금호에이치티,214330,Dec-19,1794762.0,180769966.0,211366403.0
376,(주)금화피에스시,36190,Dec-11,15182500.0,76345247.0,
377,(주)금화피에스시,36190,Dec-12,18485546.0,92305175.0,77078658.0
378,(주)금화피에스시,36190,Dec-13,21184156.0,113200802.0,65461853.0
379,(주)금화피에스시,36190,Dec-14,20636145.0,126877795.0,57063120.0
380,(주)금화피에스시,36190,Dec-15,21704964.0,142256701.0,89023884.0
381,(주)금화피에스시,36190,Dec-16,22053825.0,159990222.0,66878280.0
382,(주)금화피에스시,36190,Dec-17,20754033.0,176303850.0,40801744.0
383,(주)금화피에스시,36190,Dec-18,38175421.0,211366403.0,32479105.0
384,(주)금화피에스시,36190,Dec-19,25283209.0,227742546.0,33918079.0
385,(주)기가레인,49080,Dec-13,11073413.0,62596675.0,
386,(주)기가레인,49080,Dec-14,9064933.0,77078658.0,36429569.0
387,(주)기가레인,49080,Dec-15,-14035109.0,65461853.0,38723216.0
388,(주)기가레인,49080,Dec-16,-10793714.0,57063120.0,37420205.0
389,(주)기가레인,49080,Dec-17,-401780.0,89023884.0,35438291.0
390,(주)기가레인,49080,Dec-18,-23731827.0,66878280.0,29246000.0
391,(주)기가레인,49080,Dec-19,-44243046.0,27887641.0,163288767.0
392,(주)기산텔레콤,35460,Dec-11,-8844829.0,32479105.0,
393,(주)기산텔레콤,35460,Dec-12,1433180.0,33918079.0,40763024.0
394,(주)기산텔레콤,35460,Dec-13,2049347.0,36087855.0,33715699.0
395,(주)기산텔레콤,35460,Dec-14,655537.0,36429569.0,35697347.0
396,(주)기산텔레콤,35460,Dec-15,564987.0,38723216.0,45786128.0
397,(주)기산텔레콤,35460,Dec-16,-1733928.0,37420205.0,51113063.0
398,(주)기산텔레콤,35460,Dec-17,-2085390.0,35438291.0,59106121.0
399,(주)기산텔레콤,35460,Dec-18,-5791304.0,29246000.0,59562903.0
400,(주)기산텔레콤,35460,Dec-19,2205257.0,31379895.0,
401,(주)까뮤이앤씨,13700,Dec-11,-115818356.0,46083061.0,
402,(주)까뮤이앤씨,13700,Dec-12,-4642070.0,40763024.0,27068246.0
403,(주)까뮤이앤씨,13700,Dec-13,-12045286.0,33715699.0,37017160.0
404,(주)까뮤이앤씨,13700,Dec-14,2285412.0,35697347.0,44484099.0
405,(주)까뮤이앤씨,13700,Dec-15,5169039.0,45786128.0,58178847.0
406,(주)까뮤이앤씨,13700,Dec-16,3256253.0,51113063.0,56696577.0
407,(주)까뮤이앤씨,13700,Dec-17,8436815.0,59106121.0,57932739.0
408,(주)까뮤이앤씨,13700,Dec-18,1738796.0,59562903.0,61576959.0
409,(주)까뮤이앤씨,13700,Dec-19,13494869.0,70932062.0,73932499.0
410,(주)까스텔바작,308100,Dec-19,7090294.0,77312548.0,
411,(주)나노,187790,Dec-14,,,
412,(주)나노,187790,Dec-15,-10306565.0,31847169.0,88802531.0
413,(주)나노,187790,Dec-16,-18008880.0,27068246.0,28685214.0
414,(주)나노,187790,Dec-17,-2829878.0,37017160.0,29212068.0
415,(주)나노,187790,Dec-18,-5616504.0,44484099.0,22983479.0
416,(주)나노,187790,Dec-19,475680.0,47992724.0,25096460.0
417,(주)나노브릭,286750,Dec-19,-763049.0,14149812.0,
418,(주)나노신소재,121600,Dec-11,4707958.0,58178847.0,
419,(주)나노신소재,121600,Dec-12,-1346877.0,56696577.0,27669734.0
420,(주)나노신소재,121600,Dec-13,1129993.0,57932739.0,26788106.0
421,(주)나노신소재,121600,Dec-14,3733441.0,61576959.0,38716209.0
422,(주)나노신소재,121600,Dec-15,7723716.0,73932499.0,59685865.0
423,(주)나노신소재,121600,Dec-16,5955088.0,77643425.0,71264453.0
424,(주)나노신소재,121600,Dec-17,6795716.0,82967807.0,28107335.0
425,(주)나노신소재,121600,Dec-18,7577945.0,88802531.0,38511623.0
426,(주)나노신소재,121600,Dec-19,5848754.0,93774861.0,56196308.0
427,(주)나노엔텍,39860,Dec-11,-11866915.0,29212068.0,
428,(주)나노엔텍,39860,Dec-12,-6417553.0,22983479.0,69530971.0
429,(주)나노엔텍,39860,Dec-13,332876.0,25096460.0,98227596.0
430,(주)나노엔텍,39860,Dec-14,-1173219.0,38430723.0,115839722.0
431,(주)나노엔텍,39860,Dec-15,-4272310.0,49032474.0,124908468.0
432,(주)나노엔텍,39860,Dec-16,-17339841.0,27669734.0,10301732.0
433,(주)나노엔텍,39860,Dec-17,-799389.0,26788106.0,8856747.0
434,(주)나노엔텍,39860,Dec-18,3683640.0,38716209.0,5822703.0
435,(주)나노엔텍,39860,Dec-19,6191104.0,45112180.0,5078980.0
436,(주)나무가,190510,Dec-15,7763897.0,59685865.0,
437,(주)나무가,190510,Dec-16,-3614485.0,71264453.0,9841184.0
438,(주)나무가,190510,Dec-17,-43568385.0,28107335.0,12361859.0
439,(주)나무가,190510,Dec-18,10339276.0,38511623.0,10575969.0
440,(주)나무가,190510,Dec-19,3214583.0,49646661.0,18442040.0
441,(주)나스미디어,89600,Dec-13,5614730.0,56196308.0,
442,(주)나스미디어,89600,Dec-14,7956451.0,62569324.0,22820926.0
443,(주)나스미디어,89600,Dec-15,9916024.0,69530971.0,25404428.0
444,(주)나스미디어,89600,Dec-16,11499887.0,98227596.0,28572652.0
445,(주)나스미디어,89600,Dec-17,20237979.0,115839722.0,32232265.0
446,(주)나스미디어,89600,Dec-18,15458417.0,124908468.0,35612084.0
447,(주)나스미디어,89600,Dec-19,18656401.0,132550768.0,40955406.0
448,(주)나이벡,138610,Dec-11,-1834811.0,10301732.0,
449,(주)나이벡,138610,Dec-12,-1407065.0,8856747.0,257761410.0
450,(주)나이벡,138610,Dec-13,-3849754.0,5822703.0,316297089.0
451,(주)나이벡,138610,Dec-14,-3620685.0,5078980.0,320113373.0
452,(주)나이벡,138610,Dec-15,-2425875.0,10818393.0,324733065.0
453,(주)나이벡,138610,Dec-16,-3027189.0,9841184.0,310980541.0
454,(주)나이벡,138610,Dec-17,-2567612.0,12361859.0,325078660.0
455,(주)나이벡,138610,Dec-18,-4146156.0,10575969.0,325609688.0
456,(주)나이벡,138610,Dec-19,-2726636.0,27404041.0,336349524.0
457,(주)나이스디앤비,130580,Dec-11,2483308.0,18442040.0,
458,(주)나이스디앤비,130580,Dec-12,3024750.0,20520620.0,
459,(주)나이스디앤비,130580,Dec-13,3012799.0,22820926.0,38532476.0
460,(주)나이스디앤비,130580,Dec-14,3625754.0,25404428.0,43707424.0
461,(주)나이스디앤비,130580,Dec-15,4269809.0,28572652.0,61332987.0
462,(주)나이스디앤비,130580,Dec-16,4342227.0,32232265.0,70827736.0
463,(주)나이스디앤비,130580,Dec-17,4960968.0,35612084.0,87467921.0
464,(주)나이스디앤비,130580,Dec-18,7840104.0,40955406.0,103068147.0
465,(주)나이스디앤비,130580,Dec-19,9097679.0,46837210.0,122569267.0
466,(주)나이스홀딩스,34310,Dec-11,6505010.0,257761410.0,
467,(주)나이스홀딩스,34310,Dec-12,17518136.0,316297089.0,168875400.0
468,(주)나이스홀딩스,34310,Dec-13,8548366.0,320113373.0,85593252.0
469,(주)나이스홀딩스,34310,Dec-14,8735163.0,324733065.0,80448918.0
470,(주)나이스홀딩스,34310,Dec-15,6822102.0,310980541.0,81342149.0
471,(주)나이스홀딩스,34310,Dec-16,18359912.0,325078660.0,81514206.0
472,(주)나이스홀딩스,34310,Dec-17,5118791.0,325609688.0,80188502.0
473,(주)나이스홀딩스,34310,Dec-18,-16465295.0,336349524.0,82206186.0
474,(주)나이스홀딩스,34310,Dec-19,5118265.0,334729120.0,74053481.0
475,(주)나인테크,267320,Dec-17,,,
476,(주)나인테크,267320,Dec-18,,,83103125.0
477,(주)나인테크,267320,Dec-19,,,50779888.0
478,(주)남선알미늄,8350,Dec-11,-2024012.0,43707424.0,
479,(주)남선알미늄,8350,Dec-12,-16536943.0,61332987.0,49082284.0
480,(주)남선알미늄,8350,Dec-13,9655705.0,70827736.0,46208860.0
481,(주)남선알미늄,8350,Dec-14,17604236.0,87467921.0,45760762.0
482,(주)남선알미늄,8350,Dec-15,14881686.0,103068147.0,34261443.0
483,(주)남선알미늄,8350,Dec-16,20399638.0,122569267.0,21202293.0
484,(주)남선알미늄,8350,Dec-17,21742400.0,147809531.0,23488831.0
485,(주)남선알미늄,8350,Dec-18,25376157.0,168875400.0,26662888.0
486,(주)남선알미늄,8350,Dec-19,8338512.0,176357497.0,22428980.0
487,(주)남성,4270,Dec-11,2680768.0,80448918.0,
488,(주)남성,4270,Dec-12,1286317.0,81342149.0,10969912.0
489,(주)남성,4270,Dec-13,1381106.0,81514206.0,11809547.0
490,(주)남성,4270,Dec-14,-700522.0,80188502.0,14601651.0
491,(주)남성,4270,Dec-15,1848869.0,82206186.0,11789790.0
492,(주)남성,4270,Dec-16,1360255.0,74053481.0,
493,(주)남성,4270,Dec-17,1354923.0,87590384.0,61349142.0
494,(주)남성,4270,Dec-18,-3506408.0,83103125.0,69048419.0
495,(주)남성,4270,Dec-19,-2135357.0,86166403.0,72509574.0
496,(주)내츄럴엔도텍,168330,Dec-13,19279883.0,50779888.0,
497,(주)내츄럴엔도텍,168330,Dec-14,20760517.0,71648115.0,236053330.0
498,(주)내츄럴엔도텍,168330,Dec-15,-16896629.0,49082284.0,268512261.0
499,(주)내츄럴엔도텍,168330,Dec-16,-12887062.0,46208860.0,305625409.0
500,(주)내츄럴엔도텍,168330,Dec-17,-9645005.0,45760762.0,360058072.0
501,(주)내츄럴엔도텍,168330,Dec-18,-16506112.0,34261443.0,362210560.0
502,(주)내츄럴엔도텍,168330,Dec-19,-15322638.0,18938805.0,359269020.0
503,(주)네오리진,94860,Dec-11,667150.0,23488831.0,
504,(주)네오리진,94860,Dec-12,-2791896.0,26662888.0,330102352.0
505,(주)네오리진,94860,Dec-13,-12396768.0,22428980.0,325841070.0
506,(주)네오리진,94860,Dec-14,-18212371.0,11993150.0,217274052.0
507,(주)네오리진,94860,Dec-15,-3377781.0,10969912.0,242704495.0
508,(주)네오리진,94860,Dec-16,674598.0,11809547.0,265778788.0
509,(주)네오리진,94860,Dec-17,218915.0,14601651.0,262310566.0
510,(주)네오리진,94860,Dec-18,-3781297.0,11789790.0,272035937.0
511,(주)네오리진,94860,Dec-19,-2726564.0,10818182.0,347681208.0
512,(주)네오셈,253590,Dec-18,,,
513,(주)네오셈,253590,Dec-19,-1740980.0,37019001.0,311520065.0
514,(주)네오오토,212560,Dec-15,7651072.0,61349142.0,
515,(주)네오오토,212560,Dec-16,7883058.0,69048419.0,54554307.0
516,(주)네오오토,212560,Dec-17,4135626.0,72509574.0,59050937.0
517,(주)네오오토,212560,Dec-18,5798405.0,77540065.0,60149295.0
518,(주)네오오토,212560,Dec-19,2497866.0,79358492.0,60510748.0
519,(주)네오위즈,95660,Dec-11,79218344.0,268512261.0,
520,(주)네오위즈,95660,Dec-12,3779378.0,305625409.0,58634491.0
521,(주)네오위즈,95660,Dec-13,52818309.0,360058072.0,56144079.0
522,(주)네오위즈,95660,Dec-14,1272651.0,362210560.0,46102243.0
523,(주)네오위즈,95660,Dec-15,-3653848.0,359269020.0,45394703.0
524,(주)네오위즈,95660,Dec-16,3632162.0,355597288.0,29452582.0
525,(주)네오위즈,95660,Dec-17,-25872555.0,330102352.0,29871983.0
526,(주)네오위즈,95660,Dec-18,-4753411.0,325841070.0,29923684.0
527,(주)네오위즈,95660,Dec-19,6495544.0,324764441.0,30335980.0
528,(주)네오위즈홀딩스,42420,Dec-11,25370700.0,242704495.0,
529,(주)네오위즈홀딩스,42420,Dec-12,23060658.0,265778788.0,32623689.0
530,(주)네오위즈홀딩스,42420,Dec-13,-2832876.0,262310566.0,39065380.0
531,(주)네오위즈홀딩스,42420,Dec-14,6541508.0,272035937.0,48683943.0
532,(주)네오위즈홀딩스,42420,Dec-15,64723380.0,347681208.0,60831086.0
533,(주)네오위즈홀딩스,42420,Dec-16,-6839712.0,325184384.0,34312283.0
534,(주)네오위즈홀딩스,42420,Dec-17,-10240089.0,311520065.0,
535,(주)네오위즈홀딩스,42420,Dec-18,-4969594.0,303628909.0,23527466.0
536,(주)네오위즈홀딩스,42420,Dec-19,5768056.0,304420700.0,24943154.0
537,(주)네오크레마,311390,Dec-19,1258938.0,37939688.0,
538,(주)네오티스,85910,Dec-11,3975553.0,59050937.0,
539,(주)네오티스,85910,Dec-12,4313757.0,60149295.0,33041386.0
540,(주)네오티스,85910,Dec-13,2230587.0,60510748.0,26705616.0
541,(주)네오티스,85910,Dec-14,2581243.0,63323708.0,24364215.0
542,(주)네오티스,85910,Dec-15,-4379435.0,58634491.0,381558.0
543,(주)네오티스,85910,Dec-16,-1560928.0,56144079.0,8001110.0
544,(주)네오티스,85910,Dec-17,-7269754.0,46102243.0,8624830.0
545,(주)네오티스,85910,Dec-18,3000159.0,45394703.0,10771406.0
546,(주)네오티스,85910,Dec-19,1372323.0,44318521.0,13748504.0
547,(주)네오팜,92730,Dec-11,904242.0,29871983.0,
548,(주)네오팜,92730,Dec-12,647763.0,29923684.0,34018288.0
549,(주)네오팜,92730,Dec-13,1895050.0,30335980.0,39481908.0
550,(주)네오팜,92730,Dec-14,2568482.0,31145609.0,43128901.0
551,(주)네오팜,92730,Dec-15,3407145.0,32623689.0,144267207.0
552,(주)네오팜,92730,Dec-16,8190762.0,39065380.0,157760214.0
553,(주)네오팜,92730,Dec-17,12152804.0,48683943.0,175123693.0
554,(주)네오팜,92730,Dec-18,15804253.0,60831086.0,154117489.0
555,(주)네오팜,92730,Dec-19,18153826.0,106137157.0,118479769.0
556,(주)네오펙트,290660,Dec-18,-9665824.0,34312283.0,
557,(주)네오펙트,290660,Dec-19,-17139135.0,17133048.0,131855159.0
558,(주)네온테크,306620,Dec-18,,,
559,(주)네온테크,306620,Dec-19,,,165864190.0
560,(주)네이블커뮤니케이션즈,153460,Dec-12,5755091.0,23527466.0,
561,(주)네이블커뮤니케이션즈,153460,Dec-13,1181896.0,24943154.0,258163833.0
562,(주)네이블커뮤니케이션즈,153460,Dec-14,512899.0,24709644.0,406540622.0
563,(주)네이블커뮤니케이션즈,153460,Dec-15,393860.0,25447253.0,421282272.0
564,(주)네이블커뮤니케이션즈,153460,Dec-16,150592.0,33041386.0,442228920.0
565,(주)네이블커뮤니케이션즈,153460,Dec-17,-6335770.0,26705616.0,460152480.0
566,(주)네이블커뮤니케이션즈,153460,Dec-18,-2345577.0,24364215.0,482438954.0
567,(주)네이블커뮤니케이션즈,153460,Dec-19,-372930.0,23991285.0,537643690.0
568,(주)네이처셀,7390,Dec-11,-1623029.0,8001110.0,
569,(주)네이처셀,7390,Dec-12,-1898931.0,8624830.0,21980242.0
570,(주)네이처셀,7390,Dec-13,-3508978.0,10771406.0,23763867.0
571,(주)네이처셀,7390,Dec-14,1895130.0,13748504.0,24177393.0
572,(주)네이처셀,7390,Dec-15,-1335361.0,31686993.0,26451501.0
573,(주)네이처셀,7390,Dec-16,-3223414.0,34018288.0,29076002.0
574,(주)네이처셀,7390,Dec-17,-460739.0,39481908.0,30041235.0
575,(주)네이처셀,7390,Dec-18,2234809.0,43128901.0,89891577.0
576,(주)네이처셀,7390,Dec-19,902009.0,81888775.0,91765028.0
577,(주)네패스,33640,Dec-11,15313134.0,157760214.0,
578,(주)네패스,33640,Dec-12,19308651.0,175123693.0,24068707.0
579,(주)네패스,33640,Dec-13,-18712505.0,154117489.0,28840533.0
580,(주)네패스,33640,Dec-14,-35342960.0,118479769.0,33063699.0
581,(주)네패스,33640,Dec-15,8781335.0,126953395.0,36263075.0
582,(주)네패스,33640,Dec-16,6876296.0,131855159.0,37530245.0
583,(주)네패스,33640,Dec-17,6296840.0,139184957.0,58584366.0
584,(주)네패스,33640,Dec-18,21916076.0,165864190.0,65195189.0
585,(주)네패스,33640,Dec-19,22314275.0,201122740.0,60840445.0
586,(주)넥센,5720,Dec-11,9964307.0,258163833.0,
587,(주)넥센,5720,Dec-12,15215163.0,406540622.0,129733401.0
588,(주)넥센,5720,Dec-13,17335573.0,421282272.0,132238969.0
589,(주)넥센,5720,Dec-14,24869201.0,442228920.0,128169010.0
590,(주)넥센,5720,Dec-15,19983341.0,460152480.0,118751443.0
591,(주)넥센,5720,Dec-16,24424330.0,482438954.0,
592,(주)넥센,5720,Dec-17,37984229.0,537643690.0,
593,(주)넥센,5720,Dec-18,31162898.0,558546695.0,29507506.0
594,(주)넥센,5720,Dec-19,11175516.0,571789146.0,18668531.0
595,(주)넥스턴바이오사이언스,89140,Dec-11,3078865.0,23763867.0,
596,(주)넥스턴바이오사이언스,89140,Dec-12,2432506.0,24177393.0,42061531.0
597,(주)넥스턴바이오사이언스,89140,Dec-13,2843876.0,26451501.0,92165486.0
598,(주)넥스턴바이오사이언스,89140,Dec-14,3200426.0,29076002.0,82121215.0
599,(주)넥스턴바이오사이언스,89140,Dec-15,1360343.0,30041235.0,217948168.0
600,(주)넥스턴바이오사이언스,89140,Dec-16,17172998.0,89891577.0,218898181.0
601,(주)넥스턴바이오사이언스,89140,Dec-17,6779440.0,91765028.0,218703476.0
602,(주)넥스턴바이오사이언스,89140,Dec-18,5548998.0,95512901.0,224963718.0
603,(주)넥스턴바이오사이언스,89140,Dec-19,5757745.0,100158921.0,232266487.0
604,(주)넥스트아이,137940,Dec-11,4436962.0,24068707.0,
605,(주)넥스트아이,137940,Dec-12,4973794.0,28840533.0,266158031.0
606,(주)넥스트아이,137940,Dec-13,4206747.0,33063699.0,282180816.0
607,(주)넥스트아이,137940,Dec-14,3692020.0,36263075.0,291347902.0
608,(주)넥스트아이,137940,Dec-15,2269930.0,37530245.0,185647746.0
609,(주)넥스트아이,137940,Dec-16,1070111.0,58584366.0,185303977.0
610,(주)넥스트아이,137940,Dec-17,-2569261.0,65195189.0,196270561.0
611,(주)넥스트아이,137940,Dec-18,-14184474.0,60840445.0,212564022.0
612,(주)넥스트아이,137940,Dec-19,-8985430.0,51324005.0,223859960.0
613,(주)넥스트엔터테인먼트월드,160550,Dec-14,4239621.0,124817520.0,
614,(주)넥스트엔터테인먼트월드,160550,Dec-15,4591969.0,129733401.0,295177120.0
615,(주)넥스트엔터테인먼트월드,160550,Dec-16,2515577.0,132238969.0,303616949.0
616,(주)넥스트엔터테인먼트월드,160550,Dec-17,-4091348.0,128169010.0,303866388.0
617,(주)넥스트엔터테인먼트월드,160550,Dec-18,-10409333.0,118751443.0,80452379.0
618,(주)넥스트엔터테인먼트월드,160550,Dec-19,-5267791.0,113480507.0,31029976.0
619,(주)넥슨게임즈,225570,Dec-15,,,
620,(주)넥슨게임즈,225570,Dec-16,,,61530814.0
621,(주)넥슨게임즈,225570,Dec-17,-3074434.0,29507506.0,54123615.0
622,(주)넥슨게임즈,225570,Dec-18,-12575177.0,18668531.0,78455103.0
623,(주)넥슨게임즈,225570,Dec-19,-17072539.0,38150773.0,53762368.0
624,(주)넵튠,217270,Dec-15,,,
625,(주)넵튠,217270,Dec-16,-2146368.0,42061531.0,29162019.0
626,(주)넵튠,217270,Dec-17,38706591.0,92165486.0,544031745.0
627,(주)넵튠,217270,Dec-18,-31935240.0,82121215.0,618913070.0
628,(주)넵튠,217270,Dec-19,-22287179.0,74564210.0,674321943.0
629,(주)노랑풍선,104620,Dec-19,-1660509.0,56376867.0,
630,(주)노루페인트,90350,Dec-11,4962284.0,218898181.0,
631,(주)노루페인트,90350,Dec-12,4036807.0,218703476.0,961983260.0
632,(주)노루페인트,90350,Dec-13,9642871.0,224963718.0,982047195.0
633,(주)노루페인트,90350,Dec-14,12562677.0,232266487.0,1032619177.0
634,(주)노루페인트,90350,Dec-15,15892098.0,244314331.0,1056300299.0
635,(주)노루페인트,90350,Dec-16,26154809.0,266158031.0,31503302.0
636,(주)노루페인트,90350,Dec-17,20214700.0,282180816.0,31654627.0
637,(주)노루페인트,90350,Dec-18,14431267.0,291347902.0,29464794.0
638,(주)노루페인트,90350,Dec-19,15600123.0,301854965.0,26093922.0
639,(주)노루홀딩스,320,Dec-11,4834014.0,185303977.0,
640,(주)노루홀딩스,320,Dec-12,14310884.0,196270561.0,510792358.0
641,(주)노루홀딩스,320,Dec-13,19472343.0,212564022.0,512651999.0
642,(주)노루홀딩스,320,Dec-14,14922978.0,223859960.0,539269471.0
643,(주)노루홀딩스,320,Dec-15,10109745.0,229341321.0,567055224.0
644,(주)노루홀딩스,320,Dec-16,69700225.0,295177120.0,561016033.0
645,(주)노루홀딩스,320,Dec-17,13031523.0,303616949.0,557443484.0
646,(주)노루홀딩스,320,Dec-18,5080181.0,303866388.0,569740749.0
647,(주)노루홀딩스,320,Dec-19,3506339.0,302880480.0,588567205.0
648,(주)노바렉스,194700,Dec-18,10479899.0,80452379.0,
649,(주)노바렉스,194700,Dec-19,14933775.0,93506000.0,7690270.0
650,(주)노바텍,285490,Dec-18,6735210.0,31029976.0,
651,(주)노바텍,285490,Dec-19,5445767.0,42036799.0,5888379.0
652,(주)노블엠앤비,106520,Dec-12,9129624.0,44692664.0,
653,(주)노블엠앤비,106520,Dec-13,15474487.0,61530814.0,12176935.0
654,(주)노블엠앤비,106520,Dec-14,-6355661.0,54123615.0,12640235.0
655,(주)노블엠앤비,106520,Dec-15,-11029188.0,78455103.0,9795597.0
656,(주)노블엠앤비,106520,Dec-16,-53658104.0,53762368.0,41301061.0
657,(주)노블엠앤비,106520,Dec-17,-28548691.0,53060061.0,72108417.0
658,(주)노블엠앤비,106520,Dec-18,-42255446.0,29162019.0,1438277024.0
659,(주)노블엠앤비,106520,Dec-19,-11980056.0,43168275.0,1478325632.0
660,(주)노터스,278650,Dec-19,3744943.0,40822469.0,
661,(주)녹십자,6280,Dec-11,54075048.0,618913070.0,
662,(주)녹십자,6280,Dec-12,54533187.0,674321943.0,1541560351.0
663,(주)녹십자,6280,Dec-13,68451075.0,823234468.0,1629466187.0
664,(주)녹십자,6280,Dec-14,60660754.0,867732232.0,1791604394.0
